,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from,community_owned_date,locked_date
1842,"['c++', 'opengl-es', 'opengl-es-2.0', 'egl']","{'account_id': 1392712, 'reputation': 79, 'user_id': 1323119, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/79df215ff869a5eddc4798b9b7d10696?s=256&d=identicon&r=PG', 'display_name': 'leon_ALiang', 'link': 'https://stackoverflow.com/users/1323119/leon-aliang'}",True,4997,13134267.0,1,4,1351581066,1350356823,1350357736.0,12906971,CC BY-SA 3.0,https://stackoverflow.com/questions/12906971/difference-from-eglcreatepbuffersurface-and-eglcreatepixmapsurface-with-opengl-e,Difference from eglCreatePbufferSurface and eglCreatePixmapSurface with OpenGL ES(EGL),,,,,,
1843,"['c++', 'qt', 'url', 'host']","{'account_id': 24987, 'reputation': 28919, 'user_id': 63898, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/88464b7b200398866f216092f01747ed?s=256&d=identicon&r=PG', 'display_name': 'user63898', 'link': 'https://stackoverflow.com/users/63898/user63898'}",True,1232,13122158.0,2,0,1351579767,1351514774,1351520912.0,13121922,CC BY-SA 3.0,https://stackoverflow.com/questions/13121922/qt-or-general-c-how-to-get-or-detect-the-host-of-the-a-href-file-html-in,Qt or general c++ How to get or detect the host of the &lt;a href=&quot;file.html&quot; &gt; in c++,,,,,,
1844,"['c#', 'c++', 'events', 'asynchronous', 'delegates']","{'account_id': 1766878, 'reputation': 81, 'user_id': 1612555, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/95378e0d4fd1b4521b8c92a8150a4b52?s=256&d=identicon&r=PG', 'display_name': 'user1612555', 'link': 'https://stackoverflow.com/users/1612555/user1612555'}",False,350,,3,2,1351579694,1351554013,,13131241,CC BY-SA 3.0,https://stackoverflow.com/questions/13131241/send-status-updates-from-function-in-c-to-c,send status updates from function in C++ to C#,,,,,,
1845,"['c++', 'openscenegraph']","{'account_id': 42356, 'reputation': 6215, 'user_id': 123367, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/eca5558915259ac2532d25f165b2067d?s=256&d=identicon&r=PG', 'display_name': 'Kobojunkie', 'link': 'https://stackoverflow.com/users/123367/kobojunkie'}",True,15961,13133631.0,1,10,1351579671,1351576271,1351579671.0,13133407,CC BY-SA 3.0,https://stackoverflow.com/questions/13133407/the-type-in-a-dynamic-cast-must-be-a-pointer-or-reference-to-a-complete-class-ty,"The type in a dynamic_cast must be a pointer or reference to a complete class type, or void *",,,,,,
1846,"['c#', 'c++', '.net', 'wpf', 'arrays']","{'account_id': 1990432, 'reputation': 139, 'user_id': 1784558, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/9c8fc9efeca250c205adf4a881b086e5?s=256&d=identicon&r=PG', 'display_name': 'Steven Wilson', 'link': 'https://stackoverflow.com/users/1784558/steven-wilson'}",True,654,13132873.0,3,5,1351578745,1351571778,,13132690,CC BY-SA 3.0,https://stackoverflow.com/questions/13132690/failing-to-use-array-copy-in-my-wpf-app,Failing to use Array.Copy() in my WPF App,,,,,,
1847,"['c++', 'datetime', 'boost', 'timeout']","{'account_id': 928106, 'reputation': 10667, 'user_id': 958464, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/rsMMM.png?s=256&g=1', 'display_name': 'Gianluca Ghettini', 'link': 'https://stackoverflow.com/users/958464/gianluca-ghettini'}",True,3400,13123723.0,4,0,1351578138,1351521127,,13123648,CC BY-SA 3.0,https://stackoverflow.com/questions/13123648/timeout-in-c-using-boost-datetime,Timeout in C++ using Boost datetime,,,,,,
1848,"['c++', 'typeconverter']","{'account_id': 1173670, 'reputation': 875, 'user_id': 1150206, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/af03c91f56eb9ed4c506b2471da8b7a8?s=256&d=identicon&r=PG', 'display_name': 'Chef Flambe', 'link': 'https://stackoverflow.com/users/1150206/chef-flambe'}",True,695,13133539.0,1,0,1351577190,1351576066,1351577190.0,13133366,,https://stackoverflow.com/questions/13133366/c-conversion-of-string-to-int-one-char-at-time,C++ conversion of String to int one char at time,,1351602340.0,too localized,,,
1849,"['c++', 'include']","{'account_id': 1681935, 'reputation': 786, 'user_id': 1546000, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b935344d6b6c90c0b8b98dd854468dac?s=256&d=identicon&r=PG', 'display_name': 'Deepanshu', 'link': 'https://stackoverflow.com/users/1546000/deepanshu'}",True,582,13132469.0,2,0,1351569727,1351558698,,13131805,CC BY-SA 3.0,https://stackoverflow.com/questions/13131805/difference-in-including-header-in-cpp-and-h,difference in including header in .cpp and .h,,,,,,
1850,"['c++', 'ios']","{'account_id': 912231, 'reputation': 1011, 'user_id': 945796, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/745671b8d223a0ae9bf1d6f60fe8f2da?s=256&d=identicon&r=PG', 'display_name': 'jianhua', 'link': 'https://stackoverflow.com/users/945796/jianhua'}",True,1577,13132301.0,1,2,1351569366,1351567837,,13132235,CC BY-SA 3.0,https://stackoverflow.com/questions/13132235/using-stdstringstream-to-convert-boostint64-t-large-number-to-string,Using std::stringstream to convert boost::int64_t large number to string.,,,,,,
1851,"['c++', 'qt', 'qwidget']","{'account_id': 1986938, 'reputation': 39, 'user_id': 1781880, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf95c0e5c0c7482017062f45bd20c59f?s=256&d=identicon&r=PG', 'display_name': 'Silence', 'link': 'https://stackoverflow.com/users/1781880/silence'}",False,93,,0,0,1351567680,1351567274,1351567680.0,13132155,CC BY-SA 3.0,https://stackoverflow.com/questions/13132155/qwidget-show-function-strange,QWidget show function strange,,,,,,
1852,"['c++', 'c', 'winapi']","{'account_id': 1604610, 'reputation': 23, 'user_id': 1484946, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/54f75908e6795d487c15b9627169ff87?s=256&d=identicon&r=PG', 'display_name': 'fbm_bcn', 'link': 'https://stackoverflow.com/users/1484946/fbm-bcn'}",True,1002,,2,1,1351567630,1351558239,,13131754,CC BY-SA 3.0,https://stackoverflow.com/questions/13131754/ttoi-win-c-assertion-failure,_ttoi win c++ assertion failure,,,,,,
1853,"['c++', 'sdl']","{'account_id': 1079325, 'reputation': 8005, 'user_id': 1076743, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/luioK.png?s=256&g=1', 'display_name': 'Sir', 'link': 'https://stackoverflow.com/users/1076743/sir'}",True,800,13131473.0,1,2,1351567113,1351554885,,13131349,CC BY-SA 3.0,https://stackoverflow.com/questions/13131349/how-should-i-scale-this-for-multiple-buttons-in-sdl,How should i scale this for multiple buttons in SDL?,,,,,,
1854,['c++'],"{'user_type': 'does_not_exist', 'display_name': 'user1146887'}",True,109,13132058.0,3,2,1351567020,1351566078,,13132038,CC BY-SA 3.0,https://stackoverflow.com/questions/13132038/confused-about-c-classes-when-wanting-to-use-them-in-another-cpp-coming-from,Confused about C++ classes when wanting to use them in another CPP. [Coming from C#],,,,,,
1855,"['c++', '.net', 'outlook', 'pst']","{'account_id': 360678, 'reputation': 563, 'user_id': 702795, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d9a319eecf52c5c1397dfa2038d444c7?s=256&d=identicon&r=PG', 'display_name': 'chris', 'link': 'https://stackoverflow.com/users/702795/chris'}",True,2534,13132060.0,2,0,1351566296,1351558872,1495540091.0,13131826,,https://stackoverflow.com/questions/13131826/how-to-programatically-write-a-pst-file,How to programatically write a PST file,,1351583831.0,exact duplicate,,,
1856,"['c++', 'visual-studio-2010']","{'account_id': 1208403, 'reputation': 163, 'user_id': 1177423, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/07fdb39842c53316855263474e5c5dd5?s=256&d=identicon&r=PG', 'display_name': 'Steve Patterson', 'link': 'https://stackoverflow.com/users/1177423/steve-patterson'}",False,674,,0,0,1351565032,1351565032,,13131945,CC BY-SA 3.0,https://stackoverflow.com/questions/13131945/khbit-returning-true-when-no-key-is-pressed,_khbit() returning true when no key is pressed?,,,,,,
1857,"['c++', 'attributes', 'alignment']","{'account_id': 1974903, 'reputation': 5053, 'user_id': 1772903, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/3904b8bea9c1e5b629be4d595bcdeff5?s=256&d=identicon&r=PG', 'display_name': 'JJ Beck', 'link': 'https://stackoverflow.com/users/1772903/jj-beck'}",True,6181,13131933.0,1,3,1351564928,1351559472,1495542078.0,13131893,,https://stackoverflow.com/questions/13131893/c-attribute-aligned-meaning,C++ __attribute__ aligned meaning,,1351574331.0,exact duplicate,,,
1858,['c++'],"{'account_id': 1990189, 'reputation': 11, 'user_id': 1784378, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6168e0fae5dcb8b540bce2cc95b58882?s=256&d=identicon&r=PG', 'display_name': 'user1784378', 'link': 'https://stackoverflow.com/users/1784378/user1784378'}",True,582,,1,1,1351559270,1351558929,,13131832,CC BY-SA 3.0,https://stackoverflow.com/questions/13131832/program-receives-sigsegv-error-after-return-0,Program receives SIGSEGV error after return 0,,,,,,
1859,"['c++', 'while-loop', 'stack']","{'account_id': 1919136, 'reputation': 526, 'user_id': 1731051, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ipC0i.png?s=256&g=1', 'display_name': 'jlsecrest', 'link': 'https://stackoverflow.com/users/1731051/jlsecrest'}",False,1071,,0,2,1351558681,1351558681,,13131803,,https://stackoverflow.com/questions/13131803/c-while-loop-condition-isnt-playing-nice-with-stack-empty,c++ while loop condition isn&#39;t playing nice with stack.empty(),,1351586109.0,not a real question,,,
1860,"['c++', 'switch-statement']","{'account_id': 1202806, 'reputation': 22338, 'user_id': 1173112, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/rtcjY.jpg?s=256&g=1', 'display_name': 'Koray Tugay', 'link': 'https://stackoverflow.com/users/1173112/koray-tugay'}",True,460,13130063.0,3,0,1351558386,1351546464,,13130011,,https://stackoverflow.com/questions/13130011/weird-behaviour-c-for-switch-statement,Weird behaviour c++ for switch statement,,1371055098.0,too localized,,,
1861,['c++'],"{'account_id': 387248, 'reputation': 4402, 'user_id': 745491, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/7b0a0a3582c3d2925c4b254109846c76?s=256&d=identicon&r=PG', 'display_name': 'Duncan Gravill', 'link': 'https://stackoverflow.com/users/745491/duncan-gravill'}",True,3904,13131323.0,1,1,1351554659,1351554452,1495542078.0,13131299,,https://stackoverflow.com/questions/13131299/convert-systemtime-to-lpcwstr,convert SYSTEMTIME to LPCWSTR,,1351576073.0,exact duplicate,,,
1862,"['c++', 'arrays', 'struct']","{'account_id': 1146219, 'reputation': 485, 'user_id': 1128905, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/4ebfc4938a7fbfeaf35f90dccfad609f?s=256&d=identicon&r=PG', 'display_name': 'Karavana', 'link': 'https://stackoverflow.com/users/1128905/karavana'}",True,88,13131310.0,2,1,1351554618,1351554211,1351554618.0,13131267,CC BY-SA 3.0,https://stackoverflow.com/questions/13131267/array-of-structs-seems-like-not-want-to-work,Array of structs seems like not want to work,,,,,,
1863,['c++'],"{'account_id': 1317462, 'reputation': 10803, 'user_id': 1264018, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/24d72c13fbea68f8bf7e9004db4c05d5?s=256&d=identicon&r=PG&f=1', 'display_name': 'feelfree', 'link': 'https://stackoverflow.com/users/1264018/feelfree'}",True,1359,13131135.0,2,0,1351553865,1351532484,1351532929.0,13126869,CC BY-SA 3.0,https://stackoverflow.com/questions/13126869/static-class-member-in-c,static class member in c++,,,,,,
1864,['c++'],"{'account_id': 1862259, 'reputation': 109, 'user_id': 1686630, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/0799a3ffc64903f07ba0b80dec21695e?s=256&d=identicon&r=PG', 'display_name': 'user1686630', 'link': 'https://stackoverflow.com/users/1686630/user1686630'}",True,71,,1,-3,1351553717,1351553584,1351553672.0,13131178,CC BY-SA 3.0,https://stackoverflow.com/questions/13131178/a-quick-smaller-q-in-c,"a quick, smaller Q in c++",,,,,,
1865,"['c++', 'c', 'delphi']","{'account_id': 1319734, 'reputation': 288, 'user_id': 1265794, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/2Oy4p.jpg?s=256&g=1', 'display_name': 'Myosotis', 'link': 'https://stackoverflow.com/users/1265794/myosotis'}",True,1003,13117698.0,3,3,1351552568,1351495980,1351496349.0,13117566,CC BY-SA 3.0,https://stackoverflow.com/questions/13117566/analogs-of-delphi-types-in-c-c,Analogs of Delphi types in C/C++,,,,,,
1866,"['c++', 'templates', 'overloading', 'overload-resolution']","{'account_id': 162054, 'reputation': 3511, 'user_id': 383277, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/c5a6259a9dd83d74a8c1db56e61be956?s=256&d=identicon&r=PG', 'display_name': 'Shirik', 'link': 'https://stackoverflow.com/users/383277/shirik'}",True,48,13130625.0,1,2,1351550973,1351549835,,13130604,CC BY-SA 3.0,https://stackoverflow.com/questions/13130604/template-for-non-builtins-overload-for-builtins,"Template for non-builtins, overload for builtins",,,,,,
1867,"['c++', 'cocos2d-iphone', 'cocos2d-x']","{'account_id': 1197713, 'reputation': 3063, 'user_id': 1169079, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/cd0abceb34262de18971963dfe262895?s=256&d=identicon&r=PG', 'display_name': 'user1169079', 'link': 'https://stackoverflow.com/users/1169079/user1169079'}",True,532,13122048.0,3,2,1351550733,1351514619,,13121883,CC BY-SA 3.0,https://stackoverflow.com/questions/13121883/converting-objective-c-nsrange-to-c-code,Converting Objective C NSRange to C++ code?,,,,,,
1868,"['c++', 'windows', 'file', 'copy', 'shell-extensions']","{'account_id': 1083252, 'reputation': 1884, 'user_id': 1079635, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/82ef727c85cec82e70c707e57d73a6fa?s=256&d=identicon&r=PG', 'display_name': 'Serge', 'link': 'https://stackoverflow.com/users/1079635/serge'}",True,486,13130728.0,1,2,1351550633,1351543532,1351546977.0,13129362,CC BY-SA 3.0,https://stackoverflow.com/questions/13129362/monitor-file-after-cut-and-paste-windows-shell-extension,Monitor file after cut and paste (Windows Shell Extension?),,,,,,
1869,"['c++', 'alpha-beta-pruning']","{'account_id': 1968011, 'reputation': 53, 'user_id': 1767718, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/f0a0ca5aa5c493f08405bfb2eaca111c?s=256&d=identicon&r=PG', 'display_name': 'user23256', 'link': 'https://stackoverflow.com/users/1767718/user23256'}",True,310,13130679.0,1,2,1351550396,1351550130,1351550396.0,13130665,,https://stackoverflow.com/questions/13130665/symbol-referencing-error,Symbol referencing error,,1362733965.0,too localized,,,
1870,"['c++', 'memory-management', 'data-structures', 'unique-ptr']","{'account_id': 137028, 'reputation': 40119, 'user_id': 340947, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/D0CKc.jpg?s=256&g=1', 'display_name': 'Steven Lu', 'link': 'https://stackoverflow.com/users/340947/steven-lu'}",True,88,13130682.0,1,1,1351550271,1351550101,,13130660,CC BY-SA 3.0,https://stackoverflow.com/questions/13130660/c-is-it-possible-to-have-a-template-class-which-represents-a-conditional-refe,C++: Is it possible to have a template class which represents a conditional reference to a resource?,,,,,,
1871,"['c++', 'visual-studio-2010', 'oop', 'object', 'pointer-to-member']","{'account_id': 336119, 'reputation': 16463, 'user_id': 663604, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/HJUTP.jpg?s=256&g=1', 'display_name': 'Oliver Spryn', 'link': 'https://stackoverflow.com/users/663604/oliver-spryn'}",True,147,13130474.0,2,1,1351549107,1351548926,,13130451,CC BY-SA 3.0,https://stackoverflow.com/questions/13130451/c-call-member-function-within-an-object-of-an-object,C++ Call Member Function Within An Object of an Object,,,,,,
1872,"['c++', 'c++11', 'stdvector', 'language-lawyer', 'move-semantics']","{'account_id': 380209, 'reputation': 429871, 'user_id': 734069, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/a356923f858fbe363dad1dc566837fc6?s=256&d=identicon&r=PG', 'display_name': 'Nicol Bolas', 'link': 'https://stackoverflow.com/users/734069/nicol-bolas'}",True,879,13129423.0,2,20,1351549092,1351542886,1351543313.0,13129219,CC BY-SA 3.0,https://stackoverflow.com/questions/13129219/is-the-capacity-required-to-be-preserved-when-moving-a-stdvector,Is the capacity required to be preserved when moving a std::vector?,,,,,,
1873,"['c++', 'visual-studio', 'visual-c++']","{'account_id': 1989897, 'reputation': 959, 'user_id': 1784168, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/5857b80fc579a4eb0a7f4730e9eb7d15?s=256&d=identicon&r=PG', 'display_name': 'mrn', 'link': 'https://stackoverflow.com/users/1784168/mrn'}",True,288,13130452.0,1,1,1351548928,1351548532,1495540556.0,13130376,,https://stackoverflow.com/questions/13130376/visual-studio-equivalent-to-gcc-s,Visual Studio equivalent to gcc -S,,1351550845.0,exact duplicate,,,
1874,"['c++', 'string', 'literals']","{'account_id': 285695, 'reputation': 181524, 'user_id': 584518, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/RZLo7.png?s=256&g=1', 'display_name': 'Lundin', 'link': 'https://stackoverflow.com/users/584518/lundin'}",True,5434,13125460.0,1,6,1351548099,1351527043,1351548099.0,13125419,CC BY-SA 3.0,https://stackoverflow.com/questions/13125419/max-length-of-a-string-literal,Max length of a string literal?,,,,,,
1875,"['c++', 'c', 'opengl', 'textures']","{'account_id': 1966391, 'reputation': 3917, 'user_id': 1766548, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/290a3791bcf7b98fd924a9f1593dfef9?s=256&d=identicon&r=PG', 'display_name': 'John Demetriou', 'link': 'https://stackoverflow.com/users/1766548/john-demetriou'}",True,976,13129979.0,2,0,1351546291,1351512145,1351545016.0,13121242,CC BY-SA 3.0,https://stackoverflow.com/questions/13121242/how-to-bind-part-of-the-texture-opengl,how to bind part of the texture opengl,,,,,,
1876,"['java', 'c++']","{'account_id': 450019, 'reputation': 10350, 'user_id': 845128, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/88865b5ef3143eda05f86df63aae25c8?s=256&d=identicon&r=PG', 'display_name': 'telkins', 'link': 'https://stackoverflow.com/users/845128/telkins'}",True,5816,13129806.0,7,12,1351545909,1351540474,1351542320.0,13128651,CC BY-SA 3.0,https://stackoverflow.com/questions/13128651/c-stl-datastructures-compared-to-java,C++ STL datastructures compared to Java,,,,,,
1877,['c++'],"{'account_id': 1881824, 'reputation': 1032, 'user_id': 1701840, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/a57516ac828923c839742c2a804d7762?s=256&d=identicon&r=PG', 'display_name': 'user1701840', 'link': 'https://stackoverflow.com/users/1701840/user1701840'}",True,4774,13129480.0,3,1,1351545649,1351539685,1495535695.0,13128461,,https://stackoverflow.com/questions/13128461/getting-error-when-using-pthread-create,Getting error when using pthread_create,,1351547918.0,exact duplicate,,,
1878,"['c++', 'windows', 'wxwidgets', 'wxmathplot']","{'account_id': 1989642, 'reputation': 333, 'user_id': 1783976, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Yi4E7.jpg?s=256&g=1', 'display_name': 'premes', 'link': 'https://stackoverflow.com/users/1783976/premes'}",False,610,,0,2,1351545301,1351544014,1351545301.0,13129489,CC BY-SA 3.0,https://stackoverflow.com/questions/13129489/microsoft-sdk-compiler-errors-c2332-and-c2011-in-wxwidgets-linked-program,Microsoft SDK compiler errors C2332 and C2011 in wxWidgets linked program,,,,,,
1879,"['c++', 'linux', 'qt', 'memory-leaks', 'embedded-linux']","{'account_id': 38913, 'reputation': 952, 'user_id': 112006, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/f04b714c7a2c284842f3458afb55a80a?s=256&d=identicon&r=PG', 'display_name': 'aditya', 'link': 'https://stackoverflow.com/users/112006/aditya'}",True,2258,,2,4,1351544540,1351331078,1351544540.0,13098976,CC BY-SA 3.0,https://stackoverflow.com/questions/13098976/qt-application-killed-because-out-of-memory-oom,Qt application killed because Out Of Memory (OOM),,,,,,
1880,"['c++', 'tdd']","{'account_id': 300614, 'reputation': 11997, 'user_id': 607846, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/969d957d597e253d658a5f6cce8b6123?s=256&d=identicon&r=PG', 'display_name': 'Baz', 'link': 'https://stackoverflow.com/users/607846/baz'}",True,1131,,1,7,1351544472,1351529841,,13126199,,https://stackoverflow.com/questions/13126199/tdd-books-for-c,TDD Books for C++,,1351544708.0,off topic,,,
1881,['c++'],"{'account_id': 959751, 'reputation': 2037, 'user_id': 984375, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/60ddb150801f57dd9f32bd2745422303?s=256&d=identicon&r=PG', 'display_name': 'laura', 'link': 'https://stackoverflow.com/users/984375/laura'}",True,282,13129378.0,1,2,1351543607,1351542883,1351543346.0,13129218,CC BY-SA 3.0,https://stackoverflow.com/questions/13129218/add-item-to-list-issue,Add item to list issue,,,,,,
1882,"['c++', 'vector', 'destructor']","{'account_id': 268314, 'reputation': 1273, 'user_id': 556997, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/7c535caf1553c801072ccb730ea6558b?s=256&d=identicon&r=PG', 'display_name': 'Jeroen Baert', 'link': 'https://stackoverflow.com/users/556997/jeroen-baert'}",True,771,13129225.0,2,0,1351543560,1351542478,,13129120,CC BY-SA 3.0,https://stackoverflow.com/questions/13129120/deallocating-a-vector-vectordataclass-as-a-class-member,Deallocating a &lt;vector &lt;vector&lt;DataClass&gt;&gt; as a class member,,,,,,
1883,"['c++', 'vector', 'push-back']","{'account_id': 1989683, 'reputation': 85, 'user_id': 1784009, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/b6146ff3855f2e88b2880b73e5b3fe0c?s=256&d=identicon&r=PG', 'display_name': 'Edgaras Ausvicas', 'link': 'https://stackoverflow.com/users/1784009/edgaras-ausvicas'}",True,1591,13129323.0,2,1,1351543426,1351543183,1351543426.0,13129292,CC BY-SA 3.0,https://stackoverflow.com/questions/13129292/push-back-a-variable-to-vector,Push_back a variable to vector,,,,,,
1884,"['c#', 'c++', 'c']","{'account_id': 1487704, 'reputation': 1234, 'user_id': 1395573, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/84d56686da997ef92174d61a839209ff?s=256&d=identicon&r=PG', 'display_name': 'ShaQ.Blogs', 'link': 'https://stackoverflow.com/users/1395573/shaq-blogs'}",True,1760,13129178.0,2,-4,1351543111,1351541292,1351541863.0,13128849,CC BY-SA 3.0,https://stackoverflow.com/questions/13128849/import-c-c-function-into-c,Import C/C++ function into C#,,,,,,
1885,"['c++', 'video', 'opencv', 'avi']","{'account_id': 1253533, 'reputation': 233, 'user_id': 1213457, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/b752a7c1e97555efccfe4500c268fe16?s=256&d=identicon&r=PG', 'display_name': 'Boris Vasilyev', 'link': 'https://stackoverflow.com/users/1213457/boris-vasilyev'}",True,4885,13129208.0,1,1,1351542817,1351451983,,13112168,CC BY-SA 3.0,https://stackoverflow.com/questions/13112168/opencv-fails-to-read-avi-file,OpenCV fails to read AVI file,,,,,,
1886,"['c++', 'image', 'boost', 'boost-gil']","{'account_id': 981262, 'reputation': 2784, 'user_id': 1000918, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/65137bdb67fd9a5587a93ee9ad7447e4?s=256&d=identicon&r=PG', 'display_name': 'Queequeg', 'link': 'https://stackoverflow.com/users/1000918/queequeg'}",True,2185,13129110.0,2,1,1351542447,1351497067,1351505061.0,13117729,CC BY-SA 3.0,https://stackoverflow.com/questions/13117729/read-image-and-access-bytes-in-boostgil,Read image and access bytes in boost::gil,,,,,,
1887,"['c++', 'exception']","{'account_id': 465289, 'reputation': 3153, 'user_id': 869277, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/eSiYW.jpg?s=256&g=1', 'display_name': 'AlexDan', 'link': 'https://stackoverflow.com/users/869277/alexdan'}",True,1137,13125522.0,2,4,1351542343,1351527188,1351529489.0,13125454,CC BY-SA 3.0,https://stackoverflow.com/questions/13125454/c-exception-specification-in-a-function-pointer,c++ exception specification in a function pointer,,,,,,
1888,"['c++', 'c++11', 'language-lawyer']","{'account_id': 1149452, 'reputation': 64029, 'user_id': 1131467, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6115f0a575cf85c444663504d5f1b3c3?s=256&d=identicon&r=PG', 'display_name': 'Andrew Tomazos', 'link': 'https://stackoverflow.com/users/1131467/andrew-tomazos'}",True,723,13110647.0,2,4,1351542291,1351440508,1351542291.0,13110522,CC BY-SA 3.0,https://stackoverflow.com/questions/13110522/c11-std-ref-global-variable-and-non-function-local-thread-local-initializatio,C++11: std ref global variable and non-function-local thread_local initialization order?,,,,,,
1889,"['c++', 'boost']","{'account_id': 887718, 'reputation': 7281, 'user_id': 926751, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/ae2e69f188b45be280369e4845d6c6ac?s=256&d=identicon&r=PG', 'display_name': 'mark', 'link': 'https://stackoverflow.com/users/926751/mark'}",True,2023,13128973.0,1,4,1351541794,1351528803,1351531086.0,13125924,CC BY-SA 3.0,https://stackoverflow.com/questions/13125924/using-boostassign-with-a-stdset-nested-inside-a-stdmap,using boost::assign with a std::set nested inside a std::map,,,,,,
1890,"['c++', 'visual-c++']","{'account_id': 959751, 'reputation': 2037, 'user_id': 984375, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/60ddb150801f57dd9f32bd2745422303?s=256&d=identicon&r=PG', 'display_name': 'laura', 'link': 'https://stackoverflow.com/users/984375/laura'}",True,50059,13128768.0,3,9,1351541726,1351540748,1351541726.0,13128719,,https://stackoverflow.com/questions/13128719/already-defined-in-main-obj,Already defined in main.obj,,1351576149.0,too localized,,,
