,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,protected_date
1802,['c++'],"{'account_id': 10060958, 'reputation': 175, 'user_id': 7437667, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3b60e02351be76c45db3a916ead0c04a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michael Sch&#228;fer', 'link': 'https://stackoverflow.com/users/7437667/michael-sch%c3%a4fer'}",False,45,,,1,0,1608391470,1608391010,,65371295,https://stackoverflow.com/questions/65371295/call-derived-class-function-when-saved-in-parent-class-type-vector,,Call derived class function when saved in parent class type vector,CC BY-SA 4.0,
1803,"['c++', 'templates', 'functional-programming']","{'account_id': 5592572, 'reputation': 225, 'user_id': 4431254, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/60780d1ef420093dcd3298f77e90ca2c?s=256&d=identicon&r=PG', 'display_name': 'Artiano', 'link': 'https://stackoverflow.com/users/4431254/artiano'}",False,73,,,0,1,1608390120,1608390120,,65371151,https://stackoverflow.com/questions/65371151/implement-the-zip-with-continuation-in-c,,Implement the &#39;zip&#39; with continuation in C++,CC BY-SA 4.0,
1804,"['python', 'c++', 'algorithm', 'tree', 'directed-acyclic-graphs']","{'account_id': 20076673, 'reputation': 33, 'user_id': 14720273, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/615342b42973939f8ec71509019fd676?s=256&d=identicon&r=PG&f=1', 'display_name': 'user123213', 'link': 'https://stackoverflow.com/users/14720273/user123213'}",True,162,,65371140.0,1,1,1608390052,1608385272,,65370439,https://stackoverflow.com/questions/65370439/efficient-root-finding-in-directed-acyclic-graph-for-multiple-requests,,Efficient root finding in directed acyclic graph for multiple requests,CC BY-SA 4.0,
1805,"['c++', 'flutter', 'dart', 'win32gui']","{'account_id': 14879260, 'reputation': 296, 'user_id': 10744453, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/I94BP.jpg?s=256&g=1', 'display_name': 'Kumar Saptam', 'link': 'https://stackoverflow.com/users/10744453/kumar-saptam'}",False,176,,,0,0,1608389989,1608389989,,65371124,https://stackoverflow.com/questions/65371124/how-to-maximise-window-in-cpp-program-from-startup,,How to maximise window in cpp program from startup?,CC BY-SA 4.0,
1806,"['android', 'c++', 'native', 'android-mediacodec']","{'account_id': 7378264, 'reputation': 4149, 'user_id': 5709159, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/DL3rX.jpg?s=256&g=1', 'display_name': 'Sirop4ik', 'link': 'https://stackoverflow.com/users/5709159/sirop4ik'}",True,159,,65371093.0,1,1,1608389796,1608130973,,65325841,https://stackoverflow.com/questions/65325841/amediaextractor-gives-an-error-in-one-case-and-doesnt-in-other-why,,"AMediaExtractor gives an error in one case and doesn&#39;t in other, why?",CC BY-SA 4.0,
1807,"['c++', 'c', 'compiler-optimization']","{'account_id': 2343539, 'reputation': 719, 'user_id': 2054335, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/c1r4w.jpg?s=256&g=1', 'display_name': 'NoodleCollie', 'link': 'https://stackoverflow.com/users/2054335/noodlecollie'}",True,96,,65370201.0,1,0,1608388874,1608377909,1608378351.0,65369421,https://stackoverflow.com/questions/65369421/c-c-compiler-optimisations-should-i-prefer-creating-new-variables-re-using-e,,"C/C++ compiler optimisations: should I prefer creating new variables, re-using existing ones, or avoiding variables altogether?",CC BY-SA 4.0,
1808,"['c++', 'pointers']","{'account_id': 19547177, 'reputation': 13, 'user_id': 14677184, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/MUArW.jpg?s=256&g=1', 'display_name': '3XBULL', 'link': 'https://stackoverflow.com/users/14677184/3xbull'}",True,124,,65370873.0,4,0,1608388356,1608372066,1608375632.0,65368600,https://stackoverflow.com/questions/65368600/pt-x-not-working-meaning-of-and-in-c,,*pt = x; not working (meaning of * and &amp; in C++),CC BY-SA 4.0,
1809,"['c++', 'visual-studio', 'compiler-errors', 'compiler-warnings', 'unreal-engine4']","{'account_id': 44289, 'reputation': 6695, 'user_id': 129899, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/6d1f8e5a125a589884b3784caa11736b?s=256&d=identicon&r=PG', 'display_name': 'Bachalo', 'link': 'https://stackoverflow.com/users/129899/bachalo'}",False,341,,,1,0,1608388090,1608383272,,65370152,https://stackoverflow.com/questions/65370152/missing-dxgi-lib-after-compiling-unreal-engine-from-source,,Missing dxgi.lib after compiling Unreal Engine from Source,CC BY-SA 4.0,
1810,"['c++', 'visual-studio-code']","{'account_id': 19965215, 'reputation': 159, 'user_id': 14631939, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/13tMV.png?s=256&g=1', 'display_name': 'pkdyn', 'link': 'https://stackoverflow.com/users/14631939/pkdyn'}",True,3548,,65370104.0,2,6,1608388082,1608380070,1608388082.0,65369710,https://stackoverflow.com/questions/65369710/what-does-pkc-as-the-output-of-typeidvar-name-mean,,"What does &quot;PKc&quot;, as the output of typeid(var).name(), mean?",CC BY-SA 4.0,
1811,"['c++', 'chrono', 'noexcept']","{'account_id': 4419892, 'reputation': 2517, 'user_id': 3600266, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eternal', 'link': 'https://stackoverflow.com/users/3600266/eternal'}",True,186,,65370734.0,1,3,1608387465,1608367220,,65368064,https://stackoverflow.com/questions/65368064/implicitly-deleted-special-functions-with-stdchronotime-point,,Implicitly deleted special functions with std::chrono::time_point,CC BY-SA 4.0,
1812,"['c++', 'environment-variables', 'environment']","{'account_id': 13442981, 'reputation': 11, 'user_id': 12303840, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-YgjafgBA74Y/AAAAAAAAAAI/AAAAAAAAAB8/UJJh4uQ0gaQ/photo.jpg?sz=256', 'display_name': 'PING_LORD', 'link': 'https://stackoverflow.com/users/12303840/ping-lord'}",False,564,,,1,0,1608387339,1608376904,1608387339.0,65369266,https://stackoverflow.com/questions/65369266/how-to-pass-file-path-to-program-as-argument-if-it-runs-from-environment-variabl,,How to pass file path to program as argument if it runs from environment variable? C++,CC BY-SA 4.0,
1813,"['c++', 'class', 'pointers', 'inheritance', 'private-inheritance']","{'account_id': 19704773, 'reputation': 31, 'user_id': 14426709, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GGDTE.png?s=256&g=1', 'display_name': 'vectorjon', 'link': 'https://stackoverflow.com/users/14426709/vectorjon'}",True,51,,,1,0,1608386663,1608386442,,65370605,https://stackoverflow.com/questions/65370605/c-how-can-you-point-to-a-private-inherited-class-object-within-a-class,,C++ How can you Point to a Private Inherited Class Object Within a Class,CC BY-SA 4.0,
1814,['c++'],"{'account_id': 20254938, 'reputation': 11, 'user_id': 14854997, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XnnPAaFYLb0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmKa9a0gANlNz994Od9AlKAejGUQg/s96-c/photo.jpg?sz=256', 'display_name': 'chen kucher', 'link': 'https://stackoverflow.com/users/14854997/chen-kucher'}",True,67,1608416968.0,,1,-3,1608384743,1608376749,1608383698.0,65369238,https://stackoverflow.com/questions/65369238/how-can-i-add-letters-in-a-sentence,Needs more focus,How can I add letters in a sentence?,,
1815,"['c++', 'c++11', 'enums', 'enum-class']","{'account_id': 13060247, 'reputation': 133, 'user_id': 9437696, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/82cf5d258627ebb848ee3b0c7726659a?s=256&d=identicon&r=PG', 'display_name': 'mariia_kornieva', 'link': 'https://stackoverflow.com/users/9437696/mariia-kornieva'}",False,317,,,1,1,1608384374,1608379642,,65369656,https://stackoverflow.com/questions/65369656/convert-enum-class-to-lvalue-reference-to-its-underlying-type-in-c,,Convert enum class to lvalue reference to its underlying type in C++,CC BY-SA 4.0,
1816,"['python', 'c#', 'c++', 'exe']","{'account_id': 18753892, 'reputation': 27, 'user_id': 13869848, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0e5784caeb2fb94c299af433c305dca5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wired Differently', 'link': 'https://stackoverflow.com/users/13869848/wired-differently'}",True,433,1608402622.0,65370198.0,1,-2,1608383575,1608379261,,65369597,https://stackoverflow.com/questions/65369597/how-to-transfer-values-data-between-2-programming-languages,Needs more focus,How to transfer values/data between 2 programming languages?,,
1817,"['c++', 'algorithm', 'dynamic-programming', 'knapsack-problem']","{'account_id': 20076673, 'reputation': 33, 'user_id': 14720273, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/615342b42973939f8ec71509019fd676?s=256&d=identicon&r=PG&f=1', 'display_name': 'user123213', 'link': 'https://stackoverflow.com/users/14720273/user123213'}",False,469,,,0,0,1608382651,1608379848,1608382651.0,65369685,https://stackoverflow.com/questions/65369685/bounded-knapsack-problem-in-time-onw-and-space-ow,,Bounded Knapsack Problem in time O(NW) and space O(W),CC BY-SA 4.0,
1818,"['c++', 'multithreading']","{'account_id': 13229841, 'reputation': 45, 'user_id': 9553834, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/82bc2d8bf6ccd90618e24a999e306272?s=256&d=identicon&r=PG&f=1', 'display_name': 'evocorsa', 'link': 'https://stackoverflow.com/users/9553834/evocorsa'}",True,122,,,1,0,1608382529,1608368371,1608382529.0,65368170,https://stackoverflow.com/questions/65368170/multithreading-manager,,Multithreading manager,CC BY-SA 4.0,
1819,"['c++', 'segmentation-fault']","{'account_id': 15752772, 'reputation': 1, 'user_id': 11366747, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Qpn2FdE3RTM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rerkU1oi21Xrc0f9omk7Q6S8B66VQ/mo/photo.jpg?sz=256', 'display_name': 'Prerna Sharma', 'link': 'https://stackoverflow.com/users/11366747/prerna-sharma'}",False,73,,,1,0,1608382375,1608380810,,65369804,https://stackoverflow.com/questions/65369804/the-output-of-this-question-is-correct-but-i-am-getting-a-segmentation-error,,The output of this question is correct but i am getting a segmentation error,CC BY-SA 4.0,
1820,"['c++', 'char', 'txt']","{'account_id': 16574892, 'reputation': 169, 'user_id': 11976896, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-AJs_Adq2YBE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdFCc8GTwQ1mAsztSfBH6nlKfeaqw/photo.jpg?sz=256', 'display_name': 'Luis Bote', 'link': 'https://stackoverflow.com/users/11976896/luis-bote'}",True,200,,65369993.0,1,0,1608382212,1608371102,1608375852.0,65368490,https://stackoverflow.com/questions/65368490/how-gets-size-of-char-when-i-read-from-a-text-file,,How gets size of char[] when i read from a text file,CC BY-SA 4.0,
1821,"['c++', 'emulation', 'keypress']","{'account_id': 19291991, 'reputation': 43, 'user_id': 14153999, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OUxp6.png?s=256&g=1', 'display_name': 'Aniruddh Anna', 'link': 'https://stackoverflow.com/users/14153999/aniruddh-anna'}",True,69,,65369750.0,1,0,1608380461,1608370047,1608380461.0,65368365,https://stackoverflow.com/questions/65368365/using-keypress-in-c-from-string-input-creates-errors,,Using KeyPress in C++ from string input creates errors,CC BY-SA 4.0,
1822,"['c++', 'string', 'split', 'permutation']","{'account_id': 20254775, 'reputation': 33, 'user_id': 14854877, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-eOv3jfC98Wk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclL6YMtrXT2Mgofr4j1nlYIWC3d1g/s96-c/photo.jpg?sz=256', 'display_name': 'Sahak 12', 'link': 'https://stackoverflow.com/users/14854877/sahak-12'}",True,130,,65369663.0,1,1,1608380052,1608374337,,65368895,https://stackoverflow.com/questions/65368895/find-all-array-permutations-of-splitting-a-string-in-c,,Find all array permutations of splitting a string in C+++,CC BY-SA 4.0,
1823,"['c++', 'opencv', 'visualization', 'mesh', 'vtk']","{'account_id': 76593, 'reputation': 6671, 'user_id': 219153, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/je9qW.jpg?s=256&g=1', 'display_name': 'Paul Jurczak', 'link': 'https://stackoverflow.com/users/219153/paul-jurczak'}",True,138,,,1,0,1608379853,1608193946,1608245652.0,65337132,https://stackoverflow.com/questions/65337132/wmesh-face-shading-artifacts-in-opencv,,WMesh face shading artifacts in OpenCV,CC BY-SA 4.0,
1824,"['c++', 'visual-c++']","{'account_id': 20255063, 'reputation': 63, 'user_id': 14855091, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/AcxXB.png?s=256&g=1', 'display_name': 'mo7amed', 'link': 'https://stackoverflow.com/users/14855091/mo7amed'}",True,35,,,1,0,1608379070,1608378596,,65369517,https://stackoverflow.com/questions/65369517/why-i-cant-cout-the-array-in-the-second-loop-when-i-use-sizeofarray-sizeofarr,,why i cant cout the array in the second loop when i use sizeof(array)/sizeof(array[0]) as a condition for the for loop?,CC BY-SA 4.0,
1825,"['c++', 'templates', 'operator-overloading', 'compile-time', 'stream-operators']","{'account_id': 15513549, 'reputation': 47, 'user_id': 11191747, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1738025946344029/picture?type=large', 'display_name': '李浩穎', 'link': 'https://stackoverflow.com/users/11191747/%e6%9d%8e%e6%b5%a9%e7%a9%8e'}",True,40,,65369372.0,1,1,1608378011,1608375834,,65369110,https://stackoverflow.com/questions/65369110/making-multiple-operator-definition-for-a-single-class,,Making multiple operator&lt;&lt;() definition for a single class,CC BY-SA 4.0,
1826,"['c++', 'sorting']","{'account_id': 19061543, 'reputation': 39, 'user_id': 13917535, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8786c4ca87fa7816caa37fc0a5a5645a?s=256&d=identicon&r=PG&f=1', 'display_name': 'brknarsy', 'link': 'https://stackoverflow.com/users/13917535/brknarsy'}",True,218,,,3,-1,1608377177,1608367115,1608368511.0,65368053,https://stackoverflow.com/questions/65368053/how-to-sort-a-special-character-list-the-way-i-wanted-in-c,,How to sort a special character list the way I wanted in c++,CC BY-SA 4.0,
1827,"['c++', 'vector']","{'account_id': 11491192, 'reputation': 43, 'user_id': 8791403, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-bPehA2baDzY/AAAAAAAAAAI/AAAAAAAABf8/ibmJ0kqxbto/photo.jpg?sz=256', 'display_name': 'Shawon Eric', 'link': 'https://stackoverflow.com/users/8791403/shawon-eric'}",False,38,1608377201.0,,0,0,1608376102,1608376102,,65369152,https://stackoverflow.com/questions/65369152/vector-in-c-weird-behavior,Duplicate,&lt;vector&gt; in C++ weird behavior,,
1828,"['c++', 'file', 'compare']","{'account_id': 20254777, 'reputation': 11, 'user_id': 14854879, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-FEioalNybms/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckqKNjz8-NmViUIr2Oesgg2EPwxOg/s96-c/photo.jpg?sz=256', 'display_name': 'UVision', 'link': 'https://stackoverflow.com/users/14854879/uvision'}",False,354,,,1,0,1608375671,1608374591,1608375281.0,65368936,https://stackoverflow.com/questions/65368936/how-to-compare-two-files-in-c,,How to compare two files in C++?,CC BY-SA 4.0,
1829,"['c++', 'segmentation-fault']","{'account_id': 20214680, 'reputation': 37, 'user_id': 14825861, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9ce474791c19d2938e2a52ef68ab546?s=256&d=identicon&r=PG&f=1', 'display_name': 'shubham737', 'link': 'https://stackoverflow.com/users/14825861/shubham737'}",True,115,,65368906.0,1,0,1608375159,1608371928,1608372585.0,65368582,https://stackoverflow.com/questions/65368582/why-is-my-code-result-showing-segmentation-fault-core-dumped,,why is my code result showing Segmentation fault (core dumped)?,CC BY-SA 4.0,
1830,"['c++', 'primes']","{'account_id': 20133306, 'reputation': 19, 'user_id': 14765058, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-mhygLUYk57w/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmRNTl0Dlw81L_hA6XaHtDun5QIAA/s96-c/photo.jpg?sz=256', 'display_name': 'Mehrnz', 'link': 'https://stackoverflow.com/users/14765058/mehrnz'}",True,56,1608374169.0,65368842.0,1,0,1608373856,1608373374,1608373725.0,65368769,https://stackoverflow.com/questions/65368769/how-to-separated-numbers-by-a-comma-in-output,Duplicate,How to separated numbers by a comma in output?,,
1831,"['c++', 'class', 'parentheses']","{'account_id': 20254599, 'reputation': 27, 'user_id': 14854738, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cdd61559c60f01975fe280cf13130131?s=256&d=identicon&r=PG&f=1', 'display_name': 'RIEVER', 'link': 'https://stackoverflow.com/users/14854738/riever'}",True,91,,,2,0,1608373325,1608372707,,65368670,https://stackoverflow.com/questions/65368670/why-i-cant-use-my-class-without-parenthesisin-c,,Why I can&#39;t use my class without parenthesis?(in C++),CC BY-SA 4.0,
1832,"['c++', 'time', 'chrono']","{'account_id': 20116276, 'reputation': 103, 'user_id': 14751651, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-kJTFAGAl-fM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclTfeDOx6AjVngt6ptYY8ov_eTzmw/s96-c/photo.jpg?sz=256', 'display_name': 'Ggsgn Hdjwngnf', 'link': 'https://stackoverflow.com/users/14751651/ggsgn-hdjwngnf'}",False,606,,,1,0,1608371816,1608364858,,65367826,https://stackoverflow.com/questions/65367826/converting-stdchronosteady-clocktime-point-to-long-double,,converting std::chrono::steady_clock::time_point to long double,CC BY-SA 4.0,
1833,"['c++', 'inheritance', 'include']","{'account_id': 20224794, 'reputation': 67, 'user_id': 14833048, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be0ad324f9d82a0675788a87386794c8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lyingdutchman', 'link': 'https://stackoverflow.com/users/14833048/lyingdutchman'}",False,59,,,0,0,1608371238,1608316434,1608371238.0,65362233,https://stackoverflow.com/questions/65362233/cant-use-header-a-in-header-b-but-using-header-b-in-header-a-works,,"Can&#39;t use header A in header B, but using header B in header A works",CC BY-SA 4.0,
1834,"['python', 'c++', 'cmake', 'pip', 'setup.py']","{'account_id': 6247236, 'reputation': 2799, 'user_id': 4858640, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/c3eef6d48a6bc20ea9c2c2825dc9c6d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Peter', 'link': 'https://stackoverflow.com/users/4858640/peter'}",False,683,,,0,0,1608370921,1608370921,,65368463,https://stackoverflow.com/questions/65368463/building-cmake-extension-with-pip,,Building CMake extension with pip,CC BY-SA 4.0,
1835,['c++'],"{'account_id': 20254325, 'reputation': 1, 'user_id': 14854514, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj744nGZw_SAy9l2q1gxr3YSxGkqpjKZd78n3WLAA=k-s256', 'display_name': 'Cyson', 'link': 'https://stackoverflow.com/users/14854514/cyson'}",False,32,1608369786.0,,0,0,1608369450,1608369450,,65368306,https://stackoverflow.com/questions/65368306/c-how-do-i-stop-this-automatic-loop-and-why-is-it-repeating-the-same-number,Duplicate,"(c++) How do I stop this automatic loop, and why is it repeating the same number",,
1836,['c++'],"{'account_id': 316698, 'reputation': 3297, 'user_id': 633001, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/34544596b8173682fa9ae7f4fe569ec0?s=256&d=identicon&r=PG', 'display_name': 'SinisterMJ', 'link': 'https://stackoverflow.com/users/633001/sinistermj'}",True,79,,65355962.0,4,1,1608368589,1608288235,,65355623,https://stackoverflow.com/questions/65355623/call-function-with-another-function-as-argument-within-class,,Call function with another function as argument within class,CC BY-SA 4.0,
1837,"['c++', 'objective-c', 'swift', 'zeromq', 'memcpy']","{'account_id': 14698944, 'reputation': 77, 'user_id': 10615542, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-kVcbi3O4b6g/AAAAAAAAAAI/AAAAAAAAD5E/bIKBg2c9XYc/photo.jpg?sz=256', 'display_name': 'Richard Wei', 'link': 'https://stackoverflow.com/users/10615542/richard-wei'}",True,258,,65368186.0,1,0,1608368453,1608355896,,65367000,https://stackoverflow.com/questions/65367000/swift-memcpy-doesnt-have-any-effect-when-used-with-zmq-zmq-msg-data,,Swift memcpy doesn&#39;t have any effect when used with ZMQ zmq_msg_data,CC BY-SA 4.0,
1838,"['c++', 'sieve-of-eratosthenes']","{'account_id': 16220614, 'reputation': 1, 'user_id': 11712236, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-5rQl75K9e34/AAAAAAAAAAI/AAAAAAAAAEg/BCQktFxYGl8/photo.jpg?sz=256', 'display_name': 'everyone everywhere', 'link': 'https://stackoverflow.com/users/11712236/everyone-everywhere'}",False,343,,,1,0,1608367849,1608362197,,65367541,https://stackoverflow.com/questions/65367541/floating-point-exception-core-dumped-cpp,,Floating point exception (core dumped) cpp,CC BY-SA 4.0,
1839,['c++'],"{'account_id': 18771948, 'reputation': 192, 'user_id': 13688585, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pjzCq.jpg?s=256&g=1', 'display_name': 'Gaurav Kulkarni', 'link': 'https://stackoverflow.com/users/13688585/gaurav-kulkarni'}",True,66,,65367390.0,1,0,1608367334,1608358802,1608367334.0,65367228,https://stackoverflow.com/questions/65367228/write-a-program-that-corrects-an-extra-character-in-a-string,,Write a program that corrects an extra character in a string,CC BY-SA 4.0,
1840,"['c++', 'c', 'pointers']","{'account_id': 20235240, 'reputation': 3, 'user_id': 14840641, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e8fbe64ac7e323a9036300c2fd79f4d2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Xenos Eitan', 'link': 'https://stackoverflow.com/users/14840641/xenos-eitan'}",True,74,,65368057.0,1,0,1608367183,1608366425,,65367974,https://stackoverflow.com/questions/65367974/how-to-null-terminate-pointer-passed-as-an-argument,,How to null terminate pointer passed as an argument,CC BY-SA 4.0,
1841,"['c++', 'qt', 'qt5']","{'account_id': 15567678, 'reputation': 115, 'user_id': 11230959, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-JMupTDONtdU/AAAAAAAAAAI/AAAAAAAAAEI/F13zV-Lk65c/photo.jpg?sz=256', 'display_name': 'Lancehhh', 'link': 'https://stackoverflow.com/users/11230959/lancehhh'}",False,91,,,1,0,1608366931,1608086167,,65316519,https://stackoverflow.com/questions/65316519/qt-link-library-error-cannot-find-lmylib,,Qt link library error: &quot;cannot find -lmylib&quot;,CC BY-SA 4.0,
1842,"['c++', 'stl', 'set']","{'account_id': 20163100, 'reputation': 27, 'user_id': 14787705, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8429872f42d7098bd1a25a6c4ce66f20?s=256&d=identicon&r=PG&f=1', 'display_name': 'James', 'link': 'https://stackoverflow.com/users/14787705/james'}",True,447,,65367687.0,2,0,1608365894,1608361657,1608362673.0,65367493,https://stackoverflow.com/questions/65367493/is-it-possible-to-find-the-intersection-of-3-sets-in-c-in-a-single-line,,Is it possible to find the intersection of 3 sets in c++ in a single line?,CC BY-SA 4.0,
1843,"['c++', 'iterator', 'c++17']","{'account_id': 1797393, 'reputation': 3864, 'user_id': 1636521, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/2116626f42d8a2f87ee420ecefb1ec0c?s=256&d=identicon&r=PG', 'display_name': 'flashburn', 'link': 'https://stackoverflow.com/users/1636521/flashburn'}",True,61,1608364292.0,,1,0,1608364271,1608362639,,65367578,https://stackoverflow.com/questions/65367578/how-does-back-inserter-determine-the-type-of-the-container,Duplicate,how does back_inserter determine the type of the container,,
1844,"['c++', 'boost', 'cmake']","{'account_id': 1505025, 'reputation': 37707, 'user_id': 1408611, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/dNQZM.jpg?s=256&g=1', 'display_name': 'gexicide', 'link': 'https://stackoverflow.com/users/1408611/gexicide'}",True,4963,,,1,4,1608364236,1608296936,,65357626,https://stackoverflow.com/questions/65357626/cmake-cannot-find-boost-on-windows,,CMake cannot find Boost on Windows,CC BY-SA 4.0,
1845,['c++'],"{'account_id': 20246001, 'reputation': 13, 'user_id': 14848426, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/--98qc1gfmoQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnNM5w4EmacrxvNh0dLPuHv5qLWIA/s96-c/photo.jpg?sz=256', 'display_name': 'Juhan Kelp', 'link': 'https://stackoverflow.com/users/14848426/juhan-kelp'}",True,55,,65352727.0,1,1,1608363471,1608273029,1608273262.0,65352662,https://stackoverflow.com/questions/65352662/char-return-type-acting-strange,,char* return type acting strange,CC BY-SA 4.0,
1846,"['c#', 'c++', 'uwp', 'windows-runtime', 'winrt-component']","{'user_type': 'does_not_exist', 'display_name': 'user13431110'}",False,115,,,1,0,1608363433,1607685978,1607692223.0,65250461,https://stackoverflow.com/questions/65250461/the-break-point-in-a-winrt-component-dll-is-not-hitting-while-debugging-a-c-u,,The break point in a &quot;WinRT Component DLL&quot; is not hitting while debugging a C# UWP app,CC BY-SA 4.0,
1847,"['c++', 'initialization', 'brackets']","{'account_id': 7886467, 'reputation': 6103, 'user_id': 5958323, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/ae2c39ab502af735897ec21f77b6f5f4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zorglub29', 'link': 'https://stackoverflow.com/users/5958323/zorglub29'}",True,103,,65360461.0,4,3,1608362555,1608307987,1608318500.0,65360332,https://stackoverflow.com/questions/65360332/understanding-when-checks-happen-in-and-initization-through-class-construc,,Understanding when checks happen in () and {} initization through class constructors,CC BY-SA 4.0,
1848,"['c++', 'amazon-web-services', 'aws-iot']","{'account_id': 19964501, 'reputation': 167, 'user_id': 14631400, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/VUakr.jpg?s=256&g=1', 'display_name': 'CaptainMJ', 'link': 'https://stackoverflow.com/users/14631400/captainmj'}",False,144,,,0,1,1608362055,1608361413,1608362055.0,65367474,https://stackoverflow.com/questions/65367474/how-to-iterate-over-an-awscrtmap-in-c,,How to iterate over an Aws::Crt::Map in C++,CC BY-SA 4.0,
1849,"['c++', 'enums']","{'account_id': 2920432, 'reputation': 304, 'user_id': 2502831, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37c5acc6db12c848e01416dd6a17c2b7?s=256&d=identicon&r=PG', 'display_name': 'kexu', 'link': 'https://stackoverflow.com/users/2502831/kexu'}",True,312,,65367475.0,1,0,1608361437,1608361321,,65367467,https://stackoverflow.com/questions/65367467/stdis-same-v-returns-false-for-enum-declared-with-type,,std::is_same_v&lt;&gt; returns false for enum declared with type?,CC BY-SA 4.0,
