,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,community_owned_date,closed_date,closed_reason,migrated_from
2015,"['c++', 'class', 'function', 'queue']","{'user_type': 'does_not_exist', 'display_name': 'user1073400'}",True,695,2,0,1330185658,1330184995,,9445508,,https://stackoverflow.com/questions/9445508/what-is-wrong-with-my-remove-function,What is wrong with my Remove Function?,9445575.0,,,1330199471.0,too localized,
2016,"['c++', 'c++11', 'template-specialization']","{'account_id': 336349, 'reputation': 10278, 'user_id': 663957, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/daaef4e2da99f0ed33abb59ac6ab6d01?s=256&d=identicon&r=PG', 'display_name': 'LiKao', 'link': 'https://stackoverflow.com/users/663957/likao'}",True,141,1,2,1330184837,1330165786,1330184622.0,9443203,CC BY-SA 3.0,https://stackoverflow.com/questions/9443203/detect-presence-of-templated-methods-and-free-functions,Detect presence of templated methods and free functions,9445483.0,,,,,
2017,"['c++', 'map', 'hashmap', 'set']","{'account_id': 897322, 'reputation': 135, 'user_id': 934300, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/beac4c8dfabfe0a5648e780c953750c6?s=256&d=identicon&r=PG', 'display_name': 'volatNumbers', 'link': 'https://stackoverflow.com/users/934300/volatnumbers'}",True,171,2,0,1330184001,1330183702,,9445322,CC BY-SA 3.0,https://stackoverflow.com/questions/9445322/what-are-the-differences-between-these-in-c,what are the differences between these in C++?,9445354.0,,,,,
2018,['c++'],"{'account_id': 1176425, 'reputation': 1446, 'user_id': 1152334, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/52c25778dac5dce6db2a86fd1a83dd35?s=256&d=identicon&r=PG', 'display_name': 'T.J.', 'link': 'https://stackoverflow.com/users/1152334/t-j'}",True,76,1,0,1330182542,1330182368,,9445140,CC BY-SA 3.0,https://stackoverflow.com/questions/9445140/input-operation,input operation,,,,,,
2019,"['c++', 'return-value-optimization', 'copy-elision', 'rvo']","{'account_id': 73401, 'reputation': 3106, 'user_id': 211387, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/d07c4eb56ed797140968865983f7e289?s=256&d=identicon&r=PG', 'display_name': 'Valentin Milea', 'link': 'https://stackoverflow.com/users/211387/valentin-milea'}",True,3033,2,25,1330182046,1330177235,1592644375.0,9444485,CC BY-SA 4.0,https://stackoverflow.com/questions/9444485/why-is-rvo-disallowed-when-returning-a-parameter,Why is RVO disallowed when returning a parameter?,9445100.0,,,,,
2020,['c++'],"{'account_id': 1277736, 'reputation': 91, 'user_id': 1232611, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ed2219515465cfdfe7500e86d6113ff?s=256&d=identicon&r=PG', 'display_name': 'user1232611', 'link': 'https://stackoverflow.com/users/1232611/user1232611'}",True,11370,2,7,1330181768,1330181264,1495541690.0,9444988,,https://stackoverflow.com/questions/9444988/how-to-print-a-variables-name-in-c,How to print a variable&#39;s name in C++?,,,,1330182114.0,exact duplicate,
2021,['c++'],"{'account_id': 1277717, 'reputation': 1, 'user_id': 1232597, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/36fa04f9bf5b219fa5d46025dd5fa11f?s=256&d=identicon&r=PG', 'display_name': 'Siva Kumar', 'link': 'https://stackoverflow.com/users/1232597/siva-kumar'}",True,292,1,-1,1330180803,1330180529,,9444904,,https://stackoverflow.com/questions/9444904/c-byte-const-write-to-file,C++ byte const* write to file,,,,1330209951.0,not a real question,
2022,"['c++', 'templates', 'metaprogramming']","{'account_id': 1238389, 'reputation': 2985, 'user_id': 1201507, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/09d736757447fe10ccc7650179dd4f32?s=256&d=identicon&r=PG', 'display_name': 'Ram', 'link': 'https://stackoverflow.com/users/1201507/ram'}",True,186,4,0,1330180791,1330178926,1330179077.0,9444673,CC BY-SA 3.0,https://stackoverflow.com/questions/9444673/reflection-in-known-set-of-classes,Reflection in known set of classes,9444928.0,,,,,
2023,"['c++', 'qt-creator']","{'account_id': 950489, 'reputation': 169, 'user_id': 976749, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/b4258cd76152d5ac10c4ca4b20103afc?s=256&d=identicon&r=PG', 'display_name': 'user976749', 'link': 'https://stackoverflow.com/users/976749/user976749'}",True,2610,1,0,1330180138,1330178932,1330179209.0,9444674,CC BY-SA 3.0,https://stackoverflow.com/questions/9444674/build-boost-c-1-48-0-with-qt-creator,build boost c++ 1.48.0 with qt creator,9444803.0,,,,,
2024,"['c++', 'data-structures', 'linked-list']","{'account_id': 1155503, 'reputation': 976, 'user_id': 1136236, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/5c4f2b250d57a1ebf233426012487539?s=256&d=identicon&r=PG', 'display_name': 'Jonathan Dewein', 'link': 'https://stackoverflow.com/users/1136236/jonathan-dewein'}",True,162,1,0,1330179107,1330178669,1330178869.0,9444649,CC BY-SA 3.0,https://stackoverflow.com/questions/9444649/linked-list-not-compiling,Linked List not compiling,9444662.0,,,,,
2025,"['c++', 'visual-studio-2010', 'visual-c++']","{'account_id': 87016, 'reputation': 67227, 'user_id': 241590, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/4854e06b7e4c6b4941443c0cf2da7dfe?s=256&d=identicon&r=PG', 'display_name': 'stacker', 'link': 'https://stackoverflow.com/users/241590/stacker'}",True,17230,2,4,1330179099,1330178489,,9444618,CC BY-SA 3.0,https://stackoverflow.com/questions/9444618/how-can-i-convert-a-project-from-visual-c-6-0-to-visual-studio-express-2010,How can I convert a Project from Visual C++ 6.0 to Visual Studio Express 2010?,9444699.0,,,,,
2026,['c++'],"{'account_id': 985745, 'reputation': 55, 'user_id': 1004293, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2656712975497592f95362d365f35d58?s=256&d=identicon&r=PG', 'display_name': 'xiaok', 'link': 'https://stackoverflow.com/users/1004293/xiaok'}",True,169,3,0,1330177515,1330175676,1330176246.0,9444322,CC BY-SA 3.0,https://stackoverflow.com/questions/9444322/conversion-operator-and-operator,conversion operator and operator&gt;&gt;,9444355.0,,,,,
2027,"['c++', 'parsing', 'tokenize']","{'account_id': 970100, 'reputation': 43, 'user_id': 992799, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/64e681bc558bb237f98077ef5e7ad86a?s=256&d=identicon&r=PG', 'display_name': 'Jake Plaras', 'link': 'https://stackoverflow.com/users/992799/jake-plaras'}",True,1154,1,0,1330176159,1330083272,,9430059,CC BY-SA 3.0,https://stackoverflow.com/questions/9430059/read-file-and-tokenize-data-to-compare-to-input-in-c,read file and tokenize data to compare to input in C++,9430150.0,,,,,
2028,"['c++', 'arrays', 'size', 'sizeof']","{'account_id': 153141, 'reputation': 9651, 'user_id': 368186, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/fa7a595e20675cd352ea78597ed1acf0?s=256&d=identicon&r=PG', 'display_name': 'Jim Jeffries', 'link': 'https://stackoverflow.com/users/368186/jim-jeffries'}",True,6947,3,5,1330173542,1330172654,1495540081.0,9443957,,https://stackoverflow.com/questions/9443957/using-sizeof-on-arrays-passed-as-parameters,Using sizeof on arrays passed as parameters,9443984.0,,,1330173830.0,exact duplicate,
2029,['c++'],"{'account_id': 46692, 'reputation': 4054, 'user_id': 138040, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/dd38ac80d6691eeff461df116da204d4?s=256&d=identicon&r=PG', 'display_name': 'PetrosB', 'link': 'https://stackoverflow.com/users/138040/petrosb'}",True,160,7,1,1330171703,1330164576,,9443083,,https://stackoverflow.com/questions/9443083/apply-increment-operator-to-a-function,Apply increment operator to a function,9443109.0,,,1333176740.0,too localized,
2030,"['c++', 'c', 'png', 'opencl', 'libpng']","{'account_id': 479144, 'reputation': 515, 'user_id': 891641, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/d59fb1347140f04e1a09ff3ea020a971?s=256&d=identicon&r=PG', 'display_name': 'Jonathan Hatchett', 'link': 'https://stackoverflow.com/users/891641/jonathan-hatchett'}",True,2113,1,6,1330171620,1329754205,1330171620.0,9364344,CC BY-SA 3.0,https://stackoverflow.com/questions/9364344/libpng-png-set-add-alpha-png-set-filler-error-sequential-row-overflow,libpng png_set_add_alpha | png_set_filler error: sequential row overflow,9443831.0,,,,,
2031,"['c++', 'openmp']","{'account_id': 1232738, 'reputation': 531, 'user_id': 1196979, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/b2aa963acfcdf4f7ae2b6f0a091c4b66?s=256&d=identicon&r=PG', 'display_name': 'Kaare', 'link': 'https://stackoverflow.com/users/1196979/kaare'}",True,1396,2,2,1330169552,1330113261,1330169552.0,9437154,CC BY-SA 3.0,https://stackoverflow.com/questions/9437154/i-need-help-creating-a-minimal-example-showing-openmp-speed-up-on-my-system,I need help creating a minimal example showing openMP speed-up on my system,9437278.0,,,,,
2032,"['android', 'c++', 'android-ndk', 'opengl-es-2.0', 'avd']","{'account_id': 66482, 'reputation': 1313, 'user_id': 194990, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/49e1a408e0be7ef200cbe25d55077c8d?s=256&d=identicon&r=PG', 'display_name': 'ThreaderSlash', 'link': 'https://stackoverflow.com/users/194990/threaderslash'}",True,1008,1,1,1330168799,1330167858,1330168269.0,9443425,CC BY-SA 3.0,https://stackoverflow.com/questions/9443425/avd-android-4-support-to-opengl-es-2-0,AVD Android 4: support to OpenGL ES 2.0,9443531.0,,,,,
2033,['c++'],"{'account_id': 1063770, 'reputation': 923, 'user_id': 1230713, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/ddd1fa8d212cc932f213d249df60ed12?s=256&d=identicon&r=PG', 'display_name': 'Keneth Adrian', 'link': 'https://stackoverflow.com/users/1230713/keneth-adrian'}",True,663,2,-2,1330168654,1330167235,1330167325.0,9443364,CC BY-SA 3.0,https://stackoverflow.com/questions/9443364/how-to-use-fstream-in-c-in-this-situation,How to use fstream in c++ in this situation?,9443398.0,,,,,
2034,"['c++', 'arrays']","{'account_id': 1277475, 'reputation': 140, 'user_id': 1232403, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/c15f4fab4ef18d28d66f021825fa64d1?s=256&d=identicon&r=PG', 'display_name': 'cuter44', 'link': 'https://stackoverflow.com/users/1232403/cuter44'}",True,2624,2,1,1330168640,1330168463,1330168558.0,9443498,CC BY-SA 3.0,https://stackoverflow.com/questions/9443498/c-array-initializer-fails-to-determine-size-of,"C++: Array, initializer fails to determine size of",9443515.0,,,,,
2035,"['c++', 'qt']","{'account_id': 1277166, 'reputation': 97, 'user_id': 1232151, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/b520db13e9697cecac9f01c2411be5c4?s=256&d=identicon&r=PG', 'display_name': 'scorpion', 'link': 'https://stackoverflow.com/users/1232151/scorpion'}",True,400,4,0,1330167538,1330149793,1330167538.0,9441749,CC BY-SA 3.0,https://stackoverflow.com/questions/9441749/inheritance-error,Inheritance Error,,,,,,
2036,"['c++', 'winapi', 'visual-c++', 'gdi', 'brush']","{'account_id': 910827, 'reputation': 1567, 'user_id': 944738, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/21cba8eb6cc7803fb90e3a475cc935ea?s=256&d=identicon&r=PG', 'display_name': 'Shirish11', 'link': 'https://stackoverflow.com/users/944738/shirish11'}",True,1390,1,1,1330167124,1330164471,1330167124.0,9443070,CC BY-SA 3.0,https://stackoverflow.com/questions/9443070/gdi-object-hbrush-translucent,GDI object HBRUSH translucent,,,,,,
2037,"['c++', 'multithreading']","{'account_id': 1276516, 'reputation': 35, 'user_id': 1231656, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/676437c97cafb52e9965e4f1f78bab00?s=256&d=identicon&r=PG', 'display_name': 'YNotSayNay', 'link': 'https://stackoverflow.com/users/1231656/ynotsaynay'}",True,207,3,3,1330164477,1330134277,,9440381,CC BY-SA 3.0,https://stackoverflow.com/questions/9440381/how-to-know-when-to-kill-threads,How to know when to kill threads?,9440431.0,,,,,
2038,"['c++', 'qt', 'qml']","{'account_id': 1141068, 'reputation': 2547, 'user_id': 1124946, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/a3ee6a049f0fce0a5a9e090ac85b11eb?s=256&d=identicon&r=PG', 'display_name': 'Mr.Tu', 'link': 'https://stackoverflow.com/users/1124946/mr-tu'}",True,3548,1,3,1330162515,1330135689,1330151746.0,9440534,CC BY-SA 3.0,https://stackoverflow.com/questions/9440534/anchors-baseline-in-qml,anchors.baseline in QML,9442873.0,,,,,
2039,"['c++', 'windows', 'dependencies', 'cygwin']","{'account_id': 96023, 'reputation': 19754, 'user_id': 261217, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/6a20a7f940e6ba33cde991a80d5b6a43?s=256&d=identicon&r=PG', 'display_name': 'Mikhail', 'link': 'https://stackoverflow.com/users/261217/mikhail'}",True,8369,1,2,1330161815,1330105330,1495541396.0,9435442,CC BY-SA 3.0,https://stackoverflow.com/questions/9435442/building-static-libraries-for-windows-using-cygwin,Building static libraries for windows using cygwin,9435569.0,,,,,
2040,"['c++', 'performance', 'sorting']","{'account_id': 8556, 'reputation': 17577, 'user_id': 15485, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/NoiuG.png?s=256&g=1', 'display_name': 'Alessandro Jacopson', 'link': 'https://stackoverflow.com/users/15485/alessandro-jacopson'}",True,789,5,2,1330161336,1329935858,,9400895,CC BY-SA 3.0,https://stackoverflow.com/questions/9400895/sorting-a-range-with-no-duplicates-in-c-is-stdvector-and-stdsort-faster,"Sorting a range (with no duplicates) in C++, is std::vector and std::sort faster than std::set?",9401031.0,,,,,
2041,"['c++', 'c', 'size']","{'account_id': 895852, 'reputation': 2911, 'user_id': 933162, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/PAaRL.png?s=256&g=1', 'display_name': 'Md Faisal', 'link': 'https://stackoverflow.com/users/933162/md-faisal'}",True,131,2,-1,1330157856,1329547341,1330157856.0,9339250,CC BY-SA 3.0,https://stackoverflow.com/questions/9339250/size-of-operator-return-conflict,Size of operator return conflict,9339290.0,,,,,
2042,"['c++', 'visual-c++', 'optimization', 'compiler-optimization']","{'account_id': 1228421, 'reputation': 199, 'user_id': 1193516, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/57033d6535e22082a62222c552ae2259?s=256&d=identicon&r=PG', 'display_name': 'kamrann', 'link': 'https://stackoverflow.com/users/1193516/kamrann'}",True,1236,2,3,1330157558,1330151504,,9441882,CC BY-SA 3.0,https://stackoverflow.com/questions/9441882/compiler-instruction-reordering-optimizations-in-c-and-what-inhibits-them,Compiler instruction reordering optimizations in C++ (and what inhibits them),9441918.0,,,,,
2043,"['c++', 'string', 'parsing']","{'account_id': 192764, 'reputation': 8836, 'user_id': 434089, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/260cfcd1b94c79f44b3a66b7f4c94e53?s=256&d=identicon&r=PG', 'display_name': 'Steffan Harris', 'link': 'https://stackoverflow.com/users/434089/steffan-harris'}",True,1418,1,0,1330155833,1330150734,1330155380.0,9441822,CC BY-SA 3.0,https://stackoverflow.com/questions/9441822/parsing-a-string-on-whitespace-with-the-assign-substring-and-find-methods,"Parsing a string on whitespace with the assign, substring, and find methods",9442228.0,,,,,
2044,"['c++', 'standards', 'program-entry-point', 'entry-point']","{'account_id': 392212, 'reputation': 20809, 'user_id': 753341, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/RDsrQ.jpg?s=256&g=1', 'display_name': 'ApprenticeHacker', 'link': 'https://stackoverflow.com/users/753341/apprenticehacker'}",True,13325,4,19,1330155032,1330154196,,9442121,CC BY-SA 3.0,https://stackoverflow.com/questions/9442121/what-was-wrong-with-void-main,What was Wrong with void main()?,9442201.0,,,,,
2045,"['c++', 'xcode', 'variables']","{'account_id': 895852, 'reputation': 2911, 'user_id': 933162, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/PAaRL.png?s=256&g=1', 'display_name': 'Md Faisal', 'link': 'https://stackoverflow.com/users/933162/md-faisal'}",True,1443,1,0,1330154507,1329628837,1330154507.0,9346956,CC BY-SA 3.0,https://stackoverflow.com/questions/9346956/how-to-see-a-variables-value-in-an-array-when-program-is-running-in-xcode,How to see a variable&#39;s value in an array when program is running in Xcode,,,,,,
2046,"['c++', 'struct', 'linked-list', 'erase']","{'account_id': 1204922, 'reputation': 2079, 'user_id': 1174799, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/fd411e976471f069af158f612097a80e?s=256&d=identicon&r=PG', 'display_name': 'ChewOnThis_Trident', 'link': 'https://stackoverflow.com/users/1174799/chewonthis-trident'}",True,2877,3,1,1330154143,1329971135,1329976843.0,9407148,CC BY-SA 3.0,https://stackoverflow.com/questions/9407148/clearing-a-singly-linked-list,Clearing a singly linked list,9426960.0,,,,,
2047,"['c++', 'algorithm', 'templates', 'generics', 'containers']","{'account_id': 675348, 'reputation': 460, 'user_id': 430841, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/bbb71d14965bcd6806b44f6de41b57db?s=256&d=identicon&r=PG', 'display_name': 'wolfovercats', 'link': 'https://stackoverflow.com/users/430841/wolfovercats'}",True,2792,4,8,1330153982,1330133445,,9440298,CC BY-SA 3.0,https://stackoverflow.com/questions/9440298/c-right-way-of-returning-a-generic-collection-of-type,C++ right way of returning a generic collection of type,9440319.0,,,,,
2048,"['c++', 'validation', 'testing']","{'account_id': 112687, 'reputation': 547, 'user_id': 297126, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/66dab55b695a8adbfcd0ae223fbcb848?s=256&d=identicon&r=PG', 'display_name': 'Michael Xu', 'link': 'https://stackoverflow.com/users/297126/michael-xu'}",True,81,2,0,1330153804,1330151788,,9441909,CC BY-SA 3.0,https://stackoverflow.com/questions/9441909/defining-a-behavior-for-each-function-c,defining a behavior for each function c++,,,,,,
2049,"['c++', 'c', 'winapi', 'power-off']","{'account_id': 390441, 'reputation': 29971, 'user_id': 750510, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/6995f16e417430a024c8413ae2d4aca1?s=256&d=identicon&r=PG', 'display_name': 'madhead', 'link': 'https://stackoverflow.com/users/750510/madhead'}",True,813,1,5,1330153258,1330090413,,9431622,CC BY-SA 3.0,https://stackoverflow.com/questions/9431622/how-to-handle-power-off-button-on-a-notebook,How to handle power off button on a notebook,9442037.0,,,,,
2050,"['c++', 'performance', 'oracle', 'oracle-call-interface']","{'account_id': 472650, 'reputation': 51, 'user_id': 881244, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/3e1447ee2aa977cdd6e9afd2f96c75b1?s=256&d=identicon&r=PG', 'display_name': 'krakovjak', 'link': 'https://stackoverflow.com/users/881244/krakovjak'}",False,749,1,1,1330152557,1329937345,1330152557.0,9401264,CC BY-SA 3.0,https://stackoverflow.com/questions/9401264/simple-query-takes-minutes-to-execute-on-a-killed-inactive-session,Simple query takes minutes to execute on a killed/inactive session,,,,,,
2051,"['c++', 'arrays', 'function']","{'account_id': 405929, 'reputation': 9527, 'user_id': 775119, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/1a13d00445bc349630cd5678d64c01a8?s=256&d=identicon&r=PG', 'display_name': 'Ali', 'link': 'https://stackoverflow.com/users/775119/ali'}",True,68,3,0,1330152102,1330151105,1330151576.0,9441846,CC BY-SA 3.0,https://stackoverflow.com/questions/9441846/why-there-is-an-extra-data-being-store-in-the-array,Why there is an extra data being store in the array?,9441865.0,,,,,
2052,"['c++', 'command-line', 'cmd']","{'account_id': 1277161, 'reputation': 11, 'user_id': 1232148, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/76b995832cd4ac9404ec325ddcbfce09?s=256&d=identicon&r=PG', 'display_name': 'user1232148', 'link': 'https://stackoverflow.com/users/1232148/user1232148'}",True,205,1,1,1330151428,1330150945,,9441832,CC BY-SA 3.0,https://stackoverflow.com/questions/9441832/how-to-pass-an-argument-from-a-c-program-to-cmd,How to pass an argument from a c++ program to cmd?,,,,,,
2053,"['c++', 'header', 'struct']","{'account_id': 1277134, 'reputation': 3101, 'user_id': 1232131, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/Fr5sQ.png?s=256&g=1', 'display_name': 'Leonardo', 'link': 'https://stackoverflow.com/users/1232131/leonardo'}",True,1340,1,0,1330150925,1330147878,1330149306.0,9441561,CC BY-SA 3.0,https://stackoverflow.com/questions/9441561/error-with-struct-in-c,Error with Struct in C++,9441606.0,,,,,
2054,"['c++', 'inheritance', 'syntax', 'overriding', 'overloading']","{'account_id': 983092, 'reputation': 4760, 'user_id': 1002288, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/b90da1912e9663105eb4a8e775b60a08?s=256&d=identicon&r=PG', 'display_name': 'user1002288', 'link': 'https://stackoverflow.com/users/1002288/user1002288'}",True,992,3,2,1330150293,1330111702,,9436833,CC BY-SA 3.0,https://stackoverflow.com/questions/9436833/what-is-the-ability-of-a-programming-language-to-redefine-methods-for-the-derive,what is the ability of a programming language to redefine methods for the derived classes?,9441789.0,,,,,
2055,"['c++', 'string', 'pointers']","{'account_id': 192764, 'reputation': 8836, 'user_id': 434089, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/260cfcd1b94c79f44b3a66b7f4c94e53?s=256&d=identicon&r=PG', 'display_name': 'Steffan Harris', 'link': 'https://stackoverflow.com/users/434089/steffan-harris'}",True,972,1,0,1330149085,1330148513,,9441626,CC BY-SA 3.0,https://stackoverflow.com/questions/9441626/using-a-pointer-on-a-class-method-expression-must-have-type-bool-error,Using a pointer on a class method : Expression must have type bool error,9441651.0,,,,,
2056,"['c++', 'arrays']","{'account_id': 1213764, 'reputation': 203, 'user_id': 1181774, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/e2bf8a83fa02e52272290166f2ea220d?s=256&d=identicon&r=PG', 'display_name': 'Gvegas222', 'link': 'https://stackoverflow.com/users/1181774/gvegas222'}",False,1577,2,0,1330147028,1330144538,1330145265.0,9441282,CC BY-SA 3.0,https://stackoverflow.com/questions/9441282/make-an-array-to-store-the-calculated-numbers-in-memory,Make an array to store the calculated numbers in memory,,,,,,
2057,"['c++', 'language-agnostic', 'module']","{'account_id': 93664, 'reputation': 73101, 'user_id': 256138, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/ed9e8c0ff767e38f8fade11f5af00a45?s=256&d=identicon&r=PG', 'display_name': 'rubenvb', 'link': 'https://stackoverflow.com/users/256138/rubenvb'}",True,178,2,2,1330145270,1329669560,,9350995,CC BY-SA 3.0,https://stackoverflow.com/questions/9350995/compiling-parts-of-modules-without-headers,compiling parts of modules (without headers),9441265.0,,,,,
2058,"['c++', 'multithreading', 'function', 'callstack']","{'account_id': 1277035, 'reputation': 868, 'user_id': 1232053, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/6d7bd34b14a809e3d6e00f97498dabee?s=256&d=identicon&r=PG&f=1', 'display_name': 'ATNASGDWNGTH', 'link': 'https://stackoverflow.com/users/1232053/atnasgdwngth'}",True,156,2,1,1330143878,1330142911,,9441125,CC BY-SA 3.0,https://stackoverflow.com/questions/9441125/is-the-final-memory-address-of-declared-functions-in-any-programming-language-c,"Is the final memory address of declared functions in any programming language (C++, C#, Java, C...) relative or absolute?",9441196.0,,,,,
2059,"['c++', 'python']","{'account_id': 431511, 'reputation': 99, 'user_id': 815624, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/08225b57d631fe0c8a8a4e7be9c93756?s=256&d=identicon&r=PG', 'display_name': 'Tagc', 'link': 'https://stackoverflow.com/users/815624/tagc'}",True,307,1,1,1330141193,1330138709,,9440789,CC BY-SA 3.0,https://stackoverflow.com/questions/9440789/calling-c-extensions-in-python,Calling C++ extensions in Python,9440978.0,,,,,
2060,"['c++', 'winapi', 'tabs', 'controls']","{'account_id': 1276789, 'reputation': 3, 'user_id': 1231871, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5bd19870c9a24d7d07047cff04325f0d?s=256&d=identicon&r=PG', 'display_name': 'Kevin Williams', 'link': 'https://stackoverflow.com/users/1231871/kevin-williams'}",True,253,1,0,1330136214,1330127868,1330136214.0,9439764,CC BY-SA 3.0,https://stackoverflow.com/questions/9439764/c-winapi-tab-help-calling-main-static-bar,C++ WinApi Tab Help Calling Main Static Bar,9440516.0,,,,,
2061,"['c++', 'optimization', 'synchronization', 'pthreads', 'compiler-optimization']","{'account_id': 1176742, 'reputation': 182, 'user_id': 1152562, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/0289331635cbcc5574d9a168e67dee12?s=256&d=identicon&r=PG', 'display_name': 'akhil28288', 'link': 'https://stackoverflow.com/users/1152562/akhil28288'}",True,390,1,0,1330133954,1330127242,1330128372.0,9439692,CC BY-SA 3.0,https://stackoverflow.com/questions/9439692/program-is-getting-stuck-at-pthread-spin-unlock-statement-when-optimizations-o1,program is getting stuck at pthread_spin_unlock statement when optimizations (O1 or O2 or O3) are turned on,9440345.0,,,,,
2062,"['c++', 'sdl']","{'account_id': 408062, 'reputation': 1228, 'user_id': 812849, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/7bdace611475158a50ad077c02e2de37?s=256&d=identicon&r=PG', 'display_name': 'Pladnius Brooks', 'link': 'https://stackoverflow.com/users/812849/pladnius-brooks'}",True,890,1,1,1330133514,1330129146,,9439903,CC BY-SA 3.0,https://stackoverflow.com/questions/9439903/sdl-doesnt-stop-moving-mouse-when-it-does-not-have-focus-sdl-c,SDL doesn&#39;t stop moving mouse when it does not have focus - SDL C++,9440307.0,,,,,
2063,"['c++', 'sql', 'sqlite']","{'account_id': 244185, 'reputation': 13356, 'user_id': 516813, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/76a7c0468617c5faed9b74821f7ae56a?s=256&d=identicon&r=PG&f=1', 'display_name': 'chacham15', 'link': 'https://stackoverflow.com/users/516813/chacham15'}",True,221,1,3,1330132903,1330131982,1330132051.0,9440184,CC BY-SA 3.0,https://stackoverflow.com/questions/9440184/why-wont-sqlite-let-me-query-a-specific-attached-database,Why won&#39;t SQLite let me query a specific ATTACHED database?,9440263.0,,,,,
