,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from,locked_date
1795,"['c++', 'qt', 'plugins', 'cmake', 'qml']","{'account_id': 62755, 'reputation': 33384, 'user_id': 186193, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/df61dcc6eec08cb7d62f1959b89ae843?s=256&d=identicon&r=PG', 'display_name': 'Ferenc Deak', 'link': 'https://stackoverflow.com/users/186193/ferenc-deak'}",False,281,0,3,1568883934,1568883934,,58007472,CC BY-SA 4.0,https://stackoverflow.com/questions/58007472/qt-and-plugin-loading-confusion,Qt and plugin loading confusion,,,,,
1796,"['c++', 'templates', 'lambda', 'stl']","{'account_id': 16377605, 'reputation': 13, 'user_id': 11829382, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-YdWIP1KDgIo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reVIgbbU7ka56egZp-qWkifevle2w/photo.jpg?sz=256', 'display_name': '许羽晟', 'link': 'https://stackoverflow.com/users/11829382/%e8%ae%b8%e7%be%bd%e6%99%9f'}",True,899,1,0,1568883842,1568882498,,58007035,,https://stackoverflow.com/questions/58007035/how-to-pass-lambda-expression-as-parameters-in-c,How to pass lambda expression as parameters in C++,58007434.0,1568884274.0,Duplicate,,
1797,"['c++', 'string', 'char', 'getline']","{'account_id': 4766248, 'reputation': 57, 'user_id': 3852287, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1517890098/picture?type=large', 'display_name': 'Abinash Nanda', 'link': 'https://stackoverflow.com/users/3852287/abinash-nanda'}",True,75,1,3,1568882435,1568808624,1568882435.0,57992491,CC BY-SA 4.0,https://stackoverflow.com/questions/57992491/why-the-second-character-is-getting-lost-for-the-second-variable,Why the second character is getting lost for the second variable,57992549.0,,,,
1798,"['c++', 'c++11', 'visual-studio-2012', 'lambda', 'noexcept']","{'account_id': 5028444, 'reputation': 443, 'user_id': 6632694, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a733fba5a6e866a17b36d7873a8e68f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kiran Thilak', 'link': 'https://stackoverflow.com/users/6632694/kiran-thilak'}",True,105,1,1,1568881963,1568875323,1568881963.0,58005110,CC BY-SA 4.0,https://stackoverflow.com/questions/58005110/how-does-noexcept-in-lambda-work-in-vs2012,How does noexcept in lambda work in vs2012?,58005535.0,,,,
1799,"['c++', 'templates', 'metaprogramming', 'variadic-templates']","{'user_type': 'does_not_exist', 'display_name': 'user9455071'}",True,250,1,0,1568881509,1568857848,1568863724.0,58002655,CC BY-SA 4.0,https://stackoverflow.com/questions/58002655/how-can-i-slice-variadic-template-parameters-and-use-them,How can I slice variadic template parameters and use them?,58006760.0,,,,
1800,"['c++', 'arduino']","{'account_id': 7905373, 'reputation': 522, 'user_id': 5971071, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UEmKp.jpg?s=256&g=1', 'display_name': 'Shane', 'link': 'https://stackoverflow.com/users/5971071/shane'}",True,666,1,0,1568881448,1568770042,,57983828,CC BY-SA 4.0,https://stackoverflow.com/questions/57983828/detecting-continuous-motion-using-millis-with-a-pir-sensor,Detecting continuous motion using millis with a PIR sensor,57992390.0,,,,
1801,"['c++', 'class', 'oop', 'templates']","{'account_id': 15312679, 'reputation': 1, 'user_id': 11047511, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe73a617f3114747d55e7379e0f3c08f?s=256&d=identicon&r=PG&f=1', 'display_name': 'N. Porter', 'link': 'https://stackoverflow.com/users/11047511/n-porter'}",True,32,1,0,1568881232,1568863810,1568880717.0,58003339,CC BY-SA 4.0,https://stackoverflow.com/questions/58003339/how-to-infile-store-first-word-of-line-as-one-variable-rest-of-line-as-another,"How to infile/store first word of line as one variable, rest of line as another",,,,,
1802,"['c#', 'c++', 'gdi', 'directx-9']","{'account_id': 15598209, 'reputation': 66, 'user_id': 11253034, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3c683f9c7136ff9e8905b2dd9bc772a1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ksilon', 'link': 'https://stackoverflow.com/users/11253034/ksilon'}",False,483,0,1,1568881042,1568878992,1568881042.0,58006095,CC BY-SA 4.0,https://stackoverflow.com/questions/58006095/drawing-overlays-with-gdi-on-video-that-is-rendered-with-directx,Drawing overlays with GDI on video that is rendered with directx,,,,,
1803,"['c++', 'time-t']","{'account_id': 8793257, 'reputation': 358, 'user_id': 6572161, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GJNVA.png?s=256&g=1', 'display_name': 'Deniz', 'link': 'https://stackoverflow.com/users/6572161/deniz'}",True,71,1,0,1568880438,1568877109,,58005583,CC BY-SA 4.0,https://stackoverflow.com/questions/58005583/clock-cycle-of-time-t-and-getting-time-problem,Clock cycle of time_t and getting time problem,58005858.0,,,,
1804,"['java', 'c++', 'algorithm']","{'account_id': 16720145, 'reputation': 17, 'user_id': 12085303, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-401FYgwHWzY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcpMiTSwL7Plt3ZZo9BjKx4N_ymxw/photo.jpg?sz=256', 'display_name': 'Uzi Yokohama', 'link': 'https://stackoverflow.com/users/12085303/uzi-yokohama'}",True,449,1,-1,1568880299,1568813896,1568880285.0,57994109,CC BY-SA 4.0,https://stackoverflow.com/questions/57994109/how-to-convert-this-recurrence-solution-to-divide-and-conquer,How to convert this recurrence solution to divide and conquer?,57995142.0,,,,
1805,"['c++', 'casting']","{'account_id': 2086953, 'reputation': 6855, 'user_id': 2725810, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/520b9e3418a19d3e442f5713613ef9b8?s=256&d=identicon&r=PG', 'display_name': 'AlwaysLearning', 'link': 'https://stackoverflow.com/users/2725810/alwayslearning'}",True,208,1,2,1568879497,1568873378,,58004678,,https://stackoverflow.com/questions/58004678/should-this-static-cast-from-int-to-double-be-avoided,Should this static cast from int to double be avoided?,58006244.0,1568883318.0,Opinion-based,,
1806,['c++'],"{'account_id': 7164186, 'reputation': 1, 'user_id': 5473894, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-e4ij43oi3kI/AAAAAAAAAAI/AAAAAAAAC6g/JaEZyt8jsE4/photo.jpg?sz=256', 'display_name': 'Bhavesh Shrimali', 'link': 'https://stackoverflow.com/users/5473894/bhavesh-shrimali'}",True,57,1,-1,1568878124,1568875230,,58005092,CC BY-SA 4.0,https://stackoverflow.com/questions/58005092/project-euler-8-c-incorrect-answer-gives-correct-for-a-small-cooked-up-inpu,Project Euler #8: C++ incorrect answer (gives correct for a small cooked up input),,,,,
1807,"['c++', 'constructor', 'abstract-class']","{'account_id': 6932313, 'reputation': 11, 'user_id': 5323639, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d251ba5460056c9d39e01f61b9f4423?s=256&d=identicon&r=PG&f=1', 'display_name': 'chen', 'link': 'https://stackoverflow.com/users/5323639/chen'}",True,71,3,1,1568877810,1568808055,,57992309,CC BY-SA 4.0,https://stackoverflow.com/questions/57992309/how-to-enforce-implementing-the-constructor-of-a-specific-data-type-on-a-derived,How to enforce implementing the constructor of a specific data type on a derived class?,,,,,
1808,"['c++', 'unicode', 'icu']","{'account_id': 951738, 'reputation': 5264, 'user_id': 2297448, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/75aca5435d1f52426fbd6573c73ed70d?s=256&d=identicon&r=PG&f=1', 'display_name': 'RamblingMad', 'link': 'https://stackoverflow.com/users/2297448/ramblingmad'}",True,206,1,0,1568877535,1568858962,1568859189.0,58002784,CC BY-SA 4.0,https://stackoverflow.com/questions/58002784/checking-if-a-unicode-quotation-mark-is-opening-or-closing,Checking if a unicode quotation mark is opening or closing,58005693.0,,,,
1809,"['c++', 'shared-ptr']","{'account_id': 8433693, 'reputation': 655, 'user_id': 6328514, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yae7F.jpg?s=256&g=1', 'display_name': 'Lewis Chan', 'link': 'https://stackoverflow.com/users/6328514/lewis-chan'}",True,241,1,-1,1568877359,1568811194,,57993303,CC BY-SA 4.0,https://stackoverflow.com/questions/57993303/how-to-flexibly-use-and-replace-stdshared-ptr-or-stdunique-ptr-or-raw-pointe,How to flexibly use and replace std::shared_ptr or std::unique_ptr or raw pointer in C++ code?,,,,,
1810,"['c++', 'boost', 'shared-libraries', 'root']","{'account_id': 16333251, 'reputation': 397, 'user_id': 11796053, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-xcW0SYFNHJA/AAAAAAAAAAI/AAAAAAAAAfk/Ok_4jQ2pDzA/photo.jpg?sz=256', 'display_name': 'Cydouzo', 'link': 'https://stackoverflow.com/users/11796053/cydouzo'}",True,478,1,4,1568873991,1568872022,,58004440,CC BY-SA 4.0,https://stackoverflow.com/questions/58004440/error-while-loading-shared-libraries-raised-when-linking-boost-library-except,"&quot;Error while loading shared libraries&quot; raised when linking boost library, except I cannot use root access to fix it",58004511.0,,,,
1811,"['c++', 'c++11', 'templates', 'multidimensional-array', 'stdinitializerlist']","{'account_id': 4191874, 'reputation': 328, 'user_id': 3434305, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/56ca245206e5b80befba7113d5c76bc1?s=256&d=identicon&r=PG&f=1', 'display_name': 'kubci98', 'link': 'https://stackoverflow.com/users/3434305/kubci98'}",True,171,1,1,1568870365,1568832306,1568869658.0,57999086,CC BY-SA 4.0,https://stackoverflow.com/questions/57999086/how-to-initialize-a-2d-c-style-array-from-a-nested-stdinitializer-list,How to initialize a 2D C-style array from a nested std::initializer_list?,57999469.0,,,,
1812,"['c++', 'c', 'encryption', 'aes']","{'account_id': 16698605, 'reputation': 25, 'user_id': 12069018, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/40f8cc3f5dc9c7685a7698b1d18b1cf5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gaby', 'link': 'https://stackoverflow.com/users/12069018/gaby'}",False,236,1,3,1568869599,1568868658,,58003919,CC BY-SA 4.0,https://stackoverflow.com/questions/58003919/error-aes-encryption-key-invalid-conversion-from-char-to-unsigned-char,Error: AES Encryption key: invalid conversion from ‘char*’ to ‘unsigned char’,,,,,
1813,"['c++', 'zeromq']","{'account_id': 964075, 'reputation': 9556, 'user_id': 987846, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/c0bd4793c1b752215191139c8213a131?s=256&d=identicon&r=PG', 'display_name': 'kakyo', 'link': 'https://stackoverflow.com/users/987846/kakyo'}",True,923,2,0,1568866239,1568864539,1568865454.0,58003429,CC BY-SA 4.0,https://stackoverflow.com/questions/58003429/the-right-way-to-include-a-zmqsocket-t-member-in-a-class,The right way to include a zmq::socket_t member in a class?,58003599.0,,,,
1814,"['c++', 'c++11', 'templates', 'lambda', 'move']","{'account_id': 9326442, 'reputation': 5050, 'user_id': 6923555, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://lh3.googleusercontent.com/-N8FUb3l8l44/AAAAAAAAAAI/AAAAAAAAAio/1HlhcKxsTPo/photo.jpg?sz=256', 'display_name': 'rodrigocfd', 'link': 'https://stackoverflow.com/users/6923555/rodrigocfd'}",True,179,1,1,1568865451,1568851546,,58002089,CC BY-SA 4.0,https://stackoverflow.com/questions/58002089/advantages-of-using-a-function-template-argument-when-simply-moving-the-paramete,Advantages of using a function template argument when simply moving the parameter,58003521.0,,,,
1815,"['c++', 'c', 'error-handling', 'shared-libraries', 'terminate']","{'account_id': 399733, 'reputation': 1977, 'user_id': 765294, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/99UFa.jpg?s=256&g=1', 'display_name': 'Will', 'link': 'https://stackoverflow.com/users/765294/will'}",True,118,1,1,1568865150,1568850755,1568852690.0,58002026,CC BY-SA 4.0,https://stackoverflow.com/questions/58002026/is-it-always-wrong-to-terminate-the-calling-program-e-g-call-exit-from-a-l,"Is it always wrong to terminate the calling program (e.g., call exit()) from a library when an error/exception could be returned instead?",58003455.0,,,,
1816,"['android', 'c++', 'java-native-interface', 'std-pair', 'jnienv']","{'account_id': 956908, 'reputation': 579, 'user_id': 982053, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://graph.facebook.com/100000924733398/picture?type=large', 'display_name': 'abhijit jagdale', 'link': 'https://stackoverflow.com/users/982053/abhijit-jagdale'}",True,869,1,1,1568865041,1568838460,1568839335.0,58000303,CC BY-SA 4.0,https://stackoverflow.com/questions/58000303/how-to-access-pair-of-java-in-jni,How to access Pair&lt;&gt; of Java in JNI?,58003478.0,,,,
1817,"['c++', 'pointers', 'c-strings']","{'account_id': 16635506, 'reputation': 15, 'user_id': 12022312, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b879edb41536a81ebe8d8d0a9b2a6dfa?s=256&d=identicon&r=PG&f=1', 'display_name': 'MichaelConnors1017', 'link': 'https://stackoverflow.com/users/12022312/michaelconnors1017'}",True,55,3,0,1568863229,1568854520,1568856579.0,58002357,CC BY-SA 4.0,https://stackoverflow.com/questions/58002357/program-outputs-strange-characters,Program outputs strange characters,58003180.0,,,,
1818,['c++'],"{'account_id': 16723876, 'reputation': 1, 'user_id': 12087951, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ac49c511f3f5cdf5ae8d517ff746c1c?s=256&d=identicon&r=PG&f=1', 'display_name': 'mxfelix', 'link': 'https://stackoverflow.com/users/12087951/mxfelix'}",True,30,1,0,1568861599,1568860776,1568861599.0,58002972,,https://stackoverflow.com/questions/58002972/getline-code-not-working-correctly-or-my-code-is-not-compiling-correctly,Getline code not working correctly or my code is not compiling correctly,,1568861642.0,Duplicate,,
1819,['c++'],"{'account_id': 16259991, 'reputation': 5, 'user_id': 11741595, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-czq5W_NZ2hA/AAAAAAAAAAI/AAAAAAAAAAs/dvB0q9xH4V4/photo.jpg?sz=256', 'display_name': 'Mingshi Li', 'link': 'https://stackoverflow.com/users/11741595/mingshi-li'}",True,72,1,0,1568861339,1568856917,1568861169.0,58002581,CC BY-SA 4.0,https://stackoverflow.com/questions/58002581/is-it-mandatory-or-just-a-convention-for-a-function-to-return-an-iostream-while,Is it mandatory or just a convention for a function to return an iostream while one of its arguments is also iostream,58002986.0,,,,
1820,"['c++', 'class', 'constructor', 'definition']","{'account_id': 11972230, 'reputation': 1, 'user_id': 8760400, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9374ca1b055d7e624f4c42d6707757e8?s=256&d=identicon&r=PG&f=1', 'display_name': 'T.Peck', 'link': 'https://stackoverflow.com/users/8760400/t-peck'}",True,74,1,-2,1568860033,1568859009,1568860033.0,58002786,CC BY-SA 4.0,https://stackoverflow.com/questions/58002786/c-class-constructor-usage,C++ Class constructor usage,,,,,
1821,"['c++', 'multithreading']","{'account_id': 964075, 'reputation': 9556, 'user_id': 987846, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/c0bd4793c1b752215191139c8213a131?s=256&d=identicon&r=PG', 'display_name': 'kakyo', 'link': 'https://stackoverflow.com/users/987846/kakyo'}",False,48,0,1,1568858792,1568858365,1568858792.0,58002711,CC BY-SA 4.0,https://stackoverflow.com/questions/58002711/should-i-have-a-central-place-to-manage-all-threads-in-a-multithreaded-applicati,Should I have a central place to manage all threads in a multithreaded application?,,,,,
1822,['c++'],"{'account_id': 16721008, 'reputation': 11, 'user_id': 12085939, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/549dc18f93bfaa8ac71dc04155bbf3a1?s=256&d=identicon&r=PG&f=1', 'display_name': 'kingk', 'link': 'https://stackoverflow.com/users/12085939/kingk'}",True,226,3,0,1568857221,1568820518,1568857221.0,57996266,CC BY-SA 4.0,https://stackoverflow.com/questions/57996266/searching-a-vector-of-structs-for-one-data-member-then-printing-all-data-member,"Searching a vector of structs for one data member, then printing all data members that match",57996567.0,,,,
1823,"['c++', 'linked-list', 'copy-constructor', 'deep-copy']","{'account_id': 14238894, 'reputation': 195, 'user_id': 10285887, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/edf9690e806f8e69f0f522801496255b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Laurel Link', 'link': 'https://stackoverflow.com/users/10285887/laurel-link'}",True,448,1,0,1568856098,1568853409,,58002259,CC BY-SA 4.0,https://stackoverflow.com/questions/58002259/how-do-i-implement-a-deep-copy-constructor-into-a-linked-list,How do I implement a deep copy constructor into a linked list?,,,,,
1824,['c++'],"{'account_id': 16723431, 'reputation': 1, 'user_id': 12087635, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Q3SCqqja6Co/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdsxVuqrZzcvyS_DitgRFJCSbr4rQ/photo.jpg?sz=256', 'display_name': 'Michael Christenson', 'link': 'https://stackoverflow.com/users/12087635/michael-christenson'}",False,40,1,0,1568854179,1568852762,,58002196,CC BY-SA 4.0,https://stackoverflow.com/questions/58002196/reading-int-from-ifstream-to-2-d-dynamic-array,Reading int from ifstream to 2-D dynamic array,,,,,
1825,"['c++', 'templates', 'inheritance']","{'account_id': 247739, 'reputation': 63630, 'user_id': 522663, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/OKOEw.png?s=256&g=1', 'display_name': 'Jonathan Wood', 'link': 'https://stackoverflow.com/users/522663/jonathan-wood'}",True,35,1,1,1568853060,1568852785,,58002204,CC BY-SA 4.0,https://stackoverflow.com/questions/58002204/need-to-call-method-on-member-before-calling-base-class,Need to call method on member before calling base class,58002228.0,,,,
1826,['c++'],"{'account_id': 16723184, 'reputation': 1, 'user_id': 12087480, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94e66c4fc64846c7e944cbe0b51904f3?s=256&d=identicon&r=PG&f=1', 'display_name': 'tomka', 'link': 'https://stackoverflow.com/users/12087480/tomka'}",False,107,2,0,1568852691,1568849025,1568851024.0,58001853,CC BY-SA 4.0,https://stackoverflow.com/questions/58001853/output-prints-inside-else-statement-when-its-not-supposed-to,Output prints inside else statement when it&#39;s not supposed to,,,,,
1827,"['c++', 'byte', 'c++17']","{'account_id': 4690175, 'reputation': 1, 'user_id': 3796497, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Flux', 'link': 'https://stackoverflow.com/users/3796497/flux'}",False,153,1,0,1568852193,1568608975,1568852193.0,57950487,CC BY-SA 4.0,https://stackoverflow.com/questions/57950487/how-do-we-initialize-a-stdbyte-with-a-double,How do we initialize a std::byte with a double?,,,,,
1828,"['c++', 'c', 'gcc']","{'account_id': 9861960, 'reputation': 347, 'user_id': 7304614, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-uFr3kLgPAm0/AAAAAAAAAAI/AAAAAAAAAAA/VJy8zzehJeA/photo.jpg?sz=256', 'display_name': 'Colin Weltin-Wu', 'link': 'https://stackoverflow.com/users/7304614/colin-weltin-wu'}",False,405,0,3,1568850125,1568844895,1568850125.0,58001381,CC BY-SA 4.0,https://stackoverflow.com/questions/58001381/c-c-tricks-to-enforce-floating-point-order-of-operations,C/C++ Tricks to Enforce Floating Point Order of Operations,,,,,
1829,['c++'],"{'account_id': 16558907, 'reputation': 1, 'user_id': 11965321, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDF3MN1TQJChaHgQJr4iCut_043LASeQdvzQwhXzQ=k-s256', 'display_name': 'Johan', 'link': 'https://stackoverflow.com/users/11965321/johan'}",True,2937,2,-6,1568847235,1568843305,,58001156,,https://stackoverflow.com/questions/58001156/what-is-exit-status-42,What is exit status 42?,,1568851098.0,Not suitable for this site,,
1830,"['c++', 'sockets', 'low-latency']","{'account_id': 121323, 'reputation': 1121, 'user_id': 314336, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/8a8cecff04050c24b2d6315b8efa758a?s=256&d=identicon&r=PG', 'display_name': 'xyzt', 'link': 'https://stackoverflow.com/users/314336/xyzt'}",False,252,1,0,1568847003,1567757168,,57818042,CC BY-SA 4.0,https://stackoverflow.com/questions/57818042/queueing-or-not-queueing-for-low-latency,Queueing or not queueing for low latency,,,,,
1831,"['c++', 'arrays', 'algorithm', 'optimization', 'max']","{'account_id': 6370920, 'reputation': 1011, 'user_id': 4943329, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/38d5ac66eeaa0a23cfae0183869d621f?s=256&d=identicon&r=PG&f=1', 'display_name': 'cyrusbehr', 'link': 'https://stackoverflow.com/users/4943329/cyrusbehr'}",True,106,2,0,1568843063,1568417774,1568841480.0,57931366,CC BY-SA 4.0,https://stackoverflow.com/questions/57931366/finding-the-k-unique-largest-elements-in-an-unsorted-array-of-pairs,Finding the K UNIQUE largest elements in an unsorted array of pairs,58000736.0,,,,
1832,['c++'],"{'account_id': 12113624, 'reputation': 21, 'user_id': 8849138, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b41787fc656144c1cbd29608811fb9fe?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andrew Julian', 'link': 'https://stackoverflow.com/users/8849138/andrew-julian'}",False,130,1,-5,1568842869,1568840459,1568841335.0,58000664,CC BY-SA 4.0,https://stackoverflow.com/questions/58000664/how-to-find-if-the-elements-of-a-vector-alternate-as-sign,How to find if the elements of a vector alternate as sign?,,,,,
1833,"['c++', 'class']","{'account_id': 8139070, 'reputation': 134, 'user_id': 9704219, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4f6bfa4b2e8698387a63b2fe7629435a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andrew Cina', 'link': 'https://stackoverflow.com/users/9704219/andrew-cina'}",True,313,1,0,1568841672,1568840275,1568841672.0,58000642,CC BY-SA 4.0,https://stackoverflow.com/questions/58000642/c-is-it-possible-to-use-the-method-of-another-class-without-inheritance,C++ - Is it possible to use the method of another class without inheritance?,,,,,
1834,"['c++', 'c++11', 'serialization', 'boost']","{'user_type': 'does_not_exist', 'display_name': 'user11498510'}",True,311,1,1,1568840596,1568696878,1568707978.0,57967663,CC BY-SA 4.0,https://stackoverflow.com/questions/57967663/where-to-declare-boost-class-export-for-serialization,Where to declare BOOST_CLASS_EXPORT for serialization,58000691.0,,,,
1835,['c++'],"{'account_id': 11455589, 'reputation': 29, 'user_id': 8648222, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/96d4ab74a0cd591be975850047582326?s=256&d=identicon&r=PG&f=1', 'display_name': 'v_head', 'link': 'https://stackoverflow.com/users/8648222/v-head'}",True,336,3,-3,1568840045,1568809618,1568823917.0,57992812,CC BY-SA 4.0,https://stackoverflow.com/questions/57992812/c-quadratic-equation-not-working-properly-for-a-code-checker,c++ quadratic equation not working properly for a code checker,,,,,
1836,"['c++', 'embedded', 'clock', 'atmelstudio']","{'account_id': 11774252, 'reputation': 48, 'user_id': 8616310, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1252403944865992/picture?type=large', 'display_name': 'Jonathan Lane-Smith', 'link': 'https://stackoverflow.com/users/8616310/jonathan-lane-smith'}",True,1945,1,1,1568838675,1568838023,,58000219,CC BY-SA 4.0,https://stackoverflow.com/questions/58000219/calling-clock-gives-an-error-undefined-reference-to-times,Calling `clock()` gives an error: undefined reference to `_times&#39;,58000345.0,,,,
1837,"['c++', 'class', 'object', 'reference']","{'account_id': 8139070, 'reputation': 134, 'user_id': 9704219, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4f6bfa4b2e8698387a63b2fe7629435a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andrew Cina', 'link': 'https://stackoverflow.com/users/9704219/andrew-cina'}",False,104,0,0,1568838382,1568831619,1568838382.0,57998934,CC BY-SA 4.0,https://stackoverflow.com/questions/57998934/c-how-do-i-pass-object-by-reference-to-access-its-methods,C++ - how do I pass object by reference to access its methods?,,,,,
1838,"['c++', 'file-io', 'ifstream']","{'account_id': 15561576, 'reputation': 442, 'user_id': 11226568, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/lYOrC.jpg?s=256&g=1', 'display_name': 'EatSleepCode', 'link': 'https://stackoverflow.com/users/11226568/eatsleepcode'}",True,452,2,0,1568838288,1568835739,1568836861.0,57999769,CC BY-SA 4.0,https://stackoverflow.com/questions/57999769/how-to-read-the-2nd-3rd-and-4th-line-of-a-text-file-c,"How to read the 2nd, 3rd and 4th line of a text file. C++",,,,,
1839,"['c++', 'multithreading', 'asynchronous', 'boost']","{'account_id': 2907941, 'reputation': 1540, 'user_id': 2492801, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WzzOZ.jpg?s=256&g=1', 'display_name': 'Benjamin Bihler', 'link': 'https://stackoverflow.com/users/2492801/benjamin-bihler'}",True,364,1,1,1568837212,1568792742,1568794119.0,57987570,CC BY-SA 4.0,https://stackoverflow.com/questions/57987570/why-do-nested-calls-to-boostasync-block-when-using-a-thread-pool,Why do nested calls to boost::async block when using a thread pool?,58000043.0,,,,
1840,['c++'],"{'account_id': 9442515, 'reputation': 2732, 'user_id': 7022459, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/646lY.png?s=256&g=1', 'display_name': 'Apollys supports Monica', 'link': 'https://stackoverflow.com/users/7022459/apollys-supports-monica'}",True,170,1,7,1568836669,1568770433,1568836669.0,57983870,,https://stackoverflow.com/questions/57983870/how-is-auto-ab-parsed-in-c,How is `auto a(b);` parsed in C++?,57984176.0,1568837775.0,Duplicate,,
1841,"['c++', 'c++11']","{'account_id': 16720571, 'reputation': 1, 'user_id': 12085615, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCFnoIETrJJuPgkOhDZ3Km9gK5TpcHMWWU-5dm0=k-s256', 'display_name': 'Party Pineapple', 'link': 'https://stackoverflow.com/users/12085615/party-pineapple'}",True,58,1,0,1568836002,1568816683,1568836002.0,57995082,CC BY-SA 4.0,https://stackoverflow.com/questions/57995082/how-do-i-modify-a-variable-specified-by-the-user,How do I modify a variable specified by the user?,,,,,
1842,"['c++', 'linux', 'ubuntu', 'caffe', 'ld']","{'account_id': 3868910, 'reputation': 4291, 'user_id': 3204706, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/GIk0b.jpg?s=256&g=1', 'display_name': 'Tina J', 'link': 'https://stackoverflow.com/users/3204706/tina-j'}",True,1660,1,-2,1568835511,1568834794,,57999582,CC BY-SA 4.0,https://stackoverflow.com/questions/57999582/usr-bin-ld-cannot-find-lcaffe,/usr/bin/ld: cannot find -lcaffe,57999628.0,,,,
