,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from,protected_date
1816,"['c++', 'templates', 'variadic-templates', 'c++20']","{'account_id': 22327822, 'reputation': 179, 'user_id': 16549564, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d9365a5b22dde8c481c6b26a5a759c32?s=256&d=identicon&r=PG&f=1', 'display_name': 'Logan Schlick', 'link': 'https://stackoverflow.com/users/16549564/logan-schlick'}",True,203,3,1,1634623978,1634606512,69624128,CC BY-SA 4.0,https://stackoverflow.com/questions/69624128/parameter-pack-sorting-or-equivalent-behavior,Parameter Pack Sorting (Or Equivalent Behavior),,,,,,
1817,"['c++', 'operator-overloading']","{'account_id': 15876101, 'reputation': 11, 'user_id': 11455294, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-7LZfnrgndYg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdStfJhtmbfKwCfyE1aH_jHj3tzIg/mo/photo.jpg?sz=256', 'display_name': 'Chicken', 'link': 'https://stackoverflow.com/users/11455294/chicken'}",True,139,1,0,1634623455,1634621674,69625589,CC BY-SA 4.0,https://stackoverflow.com/questions/69625589/operator-overloading-c-for-operator,Operator Overloading C++ for + operator,69625669.0,1634622257.0,,,,
1818,"['c++', 'functional-programming']","{'account_id': 19698234, 'reputation': 83, 'user_id': 14421651, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiGyqUkgbBCA09yt8l6HOAeMGRPeKv7_IGeeOUK=k-s256', 'display_name': 'blake', 'link': 'https://stackoverflow.com/users/14421651/blake'}",True,98,1,0,1634622456,1634618401,69625197,CC BY-SA 4.0,https://stackoverflow.com/questions/69625197/can-you-access-the-current-iterator-from-a-function-used-by-the-transform-functi,Can you access the current iterator from a function used by the transform function in c++?,69625276.0,,,,,
1819,"['c++', 'c++17']","{'account_id': 23039370, 'reputation': 130, 'user_id': 17157722, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d0a949c4f87f047d73948e08ebf12413?s=256&d=identicon&r=PG&f=1', 'display_name': 'AngelosFr', 'link': 'https://stackoverflow.com/users/17157722/angelosfr'}",True,984,1,1,1634622395,1634287653,69582117,CC BY-SA 4.0,https://stackoverflow.com/questions/69582117/calculating-difference-between-two-date-times-in-c,Calculating difference between two date-times in C++,69582344.0,1634389375.0,,,,
1820,['c++'],"{'account_id': 22560239, 'reputation': 9, 'user_id': 16747979, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi2n5OMw182LZAj1il0jv8_UMafkCLvAsOgMy9xnQ=k-s256', 'display_name': 'Ranjit Eswaran', 'link': 'https://stackoverflow.com/users/16747979/ranjit-eswaran'}",False,28,0,0,1634620025,1634619828,69625357,,https://stackoverflow.com/questions/69625357/returning-const-reference-for-vectors,Returning const reference for vectors,,1634620025.0,1634620213.0,Duplicate,,
1821,"['c++', 'ios', 'curl', 'openssl']","{'account_id': 2218113, 'reputation': 165, 'user_id': 1958251, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/43036b129c095851b17128a115691711?s=256&d=identicon&r=PG', 'display_name': 'Saurabh B', 'link': 'https://stackoverflow.com/users/1958251/saurabh-b'}",False,115,0,0,1634619856,1634619177,69625283,CC BY-SA 4.0,https://stackoverflow.com/questions/69625283/curl-crashing-in-function-ossl-connect-common-when-multiple-network-calls-are,Curl crashing in function &quot;ossl_connect_common&quot; when multiple network calls are made in parallel,,1634619856.0,,,,
1822,"['c++', 'arrays']","{'account_id': 19939060, 'reputation': 71, 'user_id': 14611128, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GheiSB2Bcyi95WpJ45lqDIU-14po-rXir2bGQ1y=k-s256', 'display_name': 'Tanmay Sharma', 'link': 'https://stackoverflow.com/users/14611128/tanmay-sharma'}",True,243,1,0,1634619735,1634613252,69624688,CC BY-SA 4.0,https://stackoverflow.com/questions/69624688/how-do-you-generate-subarrays-of-an-array-with-specific-number-of-elements-and-t,How do you generate subarrays of an array with specific number of elements and then store it in another array?,69624876.0,1634613794.0,,,,
1823,"['c++', 'arrays', 'size', 'posix', 'char-pointer']","{'account_id': 13839934, 'reputation': 1090, 'user_id': 10321138, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9727bae25850ff35a54b5acc45ff1826?s=256&d=identicon&r=PG&f=1', 'display_name': 'cabyambo', 'link': 'https://stackoverflow.com/users/10321138/cabyambo'}",False,113,0,0,1634619444,1634619444,69625313,CC BY-SA 4.0,https://stackoverflow.com/questions/69625313/store-contents-of-text-file-in-a-char-array-in-c,Store contents of text file in a char* array in C++,,,,,,
1824,"['c++', 'loops']","{'account_id': 21186595, 'reputation': 57, 'user_id': 15579830, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c21988300412f20ce4ef4a1f6606ddf7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Heyale', 'link': 'https://stackoverflow.com/users/15579830/heyale'}",True,44,2,1,1634619220,1634619006,69625262,CC BY-SA 4.0,https://stackoverflow.com/questions/69625262/loop-isnt-printing-expected-results,Loop isn&#39;t printing expected results,69625289.0,,,,,
1825,['c++'],"{'account_id': 20220385, 'reputation': 1, 'user_id': 14830049, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b27a4c493def44d0134a98138d838d4e?s=256&d=identicon&r=PG&f=1', 'display_name': 'L&#234; L&#226;m', 'link': 'https://stackoverflow.com/users/14830049/l%c3%aa-l%c3%a2m'}",True,99,1,-2,1634618159,1634610908,69624502,CC BY-SA 4.0,https://stackoverflow.com/questions/69624502/segmentation-fault-when-initialize-an-array-after-create-object-of-template-clas,Segmentation fault when initialize an array after create object of template class,69624536.0,1634618159.0,,,,
1826,"['c++', 'require', 'c++20', 'c++-concepts']","{'account_id': 7268939, 'reputation': 578, 'user_id': 5542689, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/3debd7e91e7b5137c920dedd308b3447?s=256&d=identicon&r=PG&f=1', 'display_name': 'K. Koovalsky', 'link': 'https://stackoverflow.com/users/5542689/k-koovalsky'}",False,136,1,0,1634615821,1634586796,69621855,CC BY-SA 4.0,https://stackoverflow.com/questions/69621855/mixing-delete-keyword-with-concepts-and-constraints,Mixing delete keyword with concepts and constraints,,,,,,
1827,"['c++', 'vectorization', 'simd', 'avx', 'avx512']","{'account_id': 4037860, 'reputation': 327, 'user_id': 3321588, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/c320d6c2332874d88565a29b3157b9f9?s=256&d=identicon&r=PG&f=1', 'display_name': 'mas', 'link': 'https://stackoverflow.com/users/3321588/mas'}",False,187,0,1,1634615520,1634614182,69624776,,https://stackoverflow.com/questions/69624776/avx512-gather-scatter-atomicity-aliasing,AVX512 Gather/Scatter atomicity/aliasing,,,1634615423.0,Duplicate,,
1828,"['python', 'c++', 'methods', 'parameter-passing', 'ctypes']","{'account_id': 3390852, 'reputation': 59, 'user_id': 2845701, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tom Spargo', 'link': 'https://stackoverflow.com/users/2845701/tom-spargo'}",True,381,2,0,1634614377,1634519428,69609778,CC BY-SA 4.0,https://stackoverflow.com/questions/69609778/using-ctypes-to-call-a-c-method-with-parameters-from-python-results-in-dont,Using ctypes to call a C++ method with parameters from Python results in &quot;Don&#39;t know how to convert parameter&quot; error,69619946.0,1634614377.0,,,,
1829,"['c++', 'c', 'optimization', 'x86-64', 'prefetch']","{'account_id': 19329912, 'reputation': 75, 'user_id': 14131752, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d5890cf6ddb95d87ca880e13087653eb?s=256&d=identicon&r=PG&f=1', 'display_name': 'whoami', 'link': 'https://stackoverflow.com/users/14131752/whoami'}",False,119,0,0,1634613874,1634601062,69623693,,https://stackoverflow.com/questions/69623693/are-there-methods-to-instruction-prefetch-in-software,Are there methods to instruction prefetch in software?,,1634601461.0,1634603669.0,Duplicate,,
1830,"['c++', 'ssl', 'boost', 'sni']","{'account_id': 23070855, 'reputation': 1, 'user_id': 17184595, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyGxeMkjs8_vdr0CoAVIeCUs6c83TUftxJjKg1B=k-s256', 'display_name': 'Neo Chen', 'link': 'https://stackoverflow.com/users/17184595/neo-chen'}",False,382,0,0,1634609100,1634609100,69624343,CC BY-SA 4.0,https://stackoverflow.com/questions/69624343/boost-asio-ssl-tls-https-server-using-different-certificate-depending-on-sni-t,"Boost ASIO SSL, TLS https server, using different certificate depending on SNI to host multiple https sites in single ip address",,,,,,
1831,"['c++', 'function', 'swap']","{'account_id': 23069324, 'reputation': 1, 'user_id': 17183341, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c2115fc20a19c700025cf31f36d2b2e?s=256&d=identicon&r=PG', 'display_name': 'dumbodumbo', 'link': 'https://stackoverflow.com/users/17183341/dumbodumbo'}",True,175,2,0,1634608628,1634567183,69617837,CC BY-SA 4.0,https://stackoverflow.com/questions/69617837/c-why-are-my-statements-in-if-loop-not-executing,c++ why are my statements in if loop not executing,,,,,,
1832,"['c++', 'zeromq']","{'account_id': 3261292, 'reputation': 11, 'user_id': 2746841, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'lewis', 'link': 'https://stackoverflow.com/users/2746841/lewis'}",False,80,0,1,1634607140,1634468279,69603648,CC BY-SA 4.0,https://stackoverflow.com/questions/69603648/req-socket-drop-message-silently-if-two-message-coming-together-very-fast,REQ socket drop message silently if two message coming together very fast,,1634607140.0,,,,
1833,"['c#', 'c++', 'assembly', 'masm', 'masm64']","{'account_id': 14548893, 'reputation': 31, 'user_id': 10633748, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/936ea51de029112966456c8b57ac88d5?s=256&d=identicon&r=PG&f=1', 'display_name': 'nooblet', 'link': 'https://stackoverflow.com/users/10633748/nooblet'}",True,422,1,1,1634606463,1634567467,69617908,CC BY-SA 4.0,https://stackoverflow.com/questions/69617908/how-to-call-a-x64-assembly-procedure-in-c,How to call a x64 Assembly procedure in C#,69623018.0,,,,,
1834,"['c++', 'arrays', 'memory', 'dynamic']","{'account_id': 12412142, 'reputation': 5, 'user_id': 9043728, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-CbDdR7HFDpY/AAAAAAAAAAI/AAAAAAAAABo/v9-0BEo_Hys/photo.jpg?sz=256', 'display_name': 'Swagelele', 'link': 'https://stackoverflow.com/users/9043728/swagelele'}",True,93,1,-1,1634603259,1634601328,69623714,CC BY-SA 4.0,https://stackoverflow.com/questions/69623714/dynamic-array-problem-with-memory-management,Dynamic Array - Problem with memory management,69623794.0,,,,,
1835,"['c++', 'symbolic-math', 'eigen3', 'symengine']","{'account_id': 16553022, 'reputation': 11, 'user_id': 11960805, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e40cc163a989105e32da0707471db87b?s=256&d=identicon&r=PG&f=1', 'display_name': 'iuming', 'link': 'https://stackoverflow.com/users/11960805/iuming'}",True,200,1,1,1634602880,1634521964,69609982,CC BY-SA 4.0,https://stackoverflow.com/questions/69609982/can-eigen-use-symbolic-arithmetic,Can Eigen use symbolic arithmetic？,,,,,,
1836,"['c++', 'qt', 'base64', 'qt5', 'imgur']","{'account_id': 18023802, 'reputation': 25, 'user_id': 13100331, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjqPDqRJKGmcvd67eBYu5YVURSIcZaeFxQ6puz7oQ=k-s256', 'display_name': 'Bamp', 'link': 'https://stackoverflow.com/users/13100331/bamp'}",False,343,1,0,1634602274,1634595039,69623097,CC BY-SA 4.0,https://stackoverflow.com/questions/69623097/invalid-data-while-uploading-image-with-imgur-api,Invalid data while uploading Image with Imgur API,,,,,,
1837,"['c++', 'enums']","{'account_id': 14933966, 'reputation': 21, 'user_id': 13089618, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-a0Pndpo0-EQ/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-jQcIIs2G4zTdopT015h8gavRM7kw/mo/photo.jpg?sz=256', 'display_name': 'Abdurasul Rakhimov', 'link': 'https://stackoverflow.com/users/13089618/abdurasul-rakhimov'}",True,212,1,1,1634599586,1634597877,69623420,,https://stackoverflow.com/questions/69623420/map-enum-with-values-without-using-enum-twice,Map enum with values without using enum twice,,1634599586.0,1634724956.0,Duplicate,,
1838,"['c++', 'memory', 'types']","{'user_type': 'does_not_exist', 'display_name': 'user15071942'}",True,82,1,0,1634598697,1634595865,69623199,CC BY-SA 4.0,https://stackoverflow.com/questions/69623199/problem-in-memory-allocation-of-char-variable-in-c-through-visual-studio-debb,"Problem in memory allocation of char variable in C++, through visual studio debbuger",69623227.0,,,,,
1839,"['c++', 'opengl', 'glm-math', 'normals']","{'account_id': 23062359, 'reputation': 23, 'user_id': 17177366, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJy-ol9Eo7sdejdAFGildMO9j0wKdfvWdx-velq7=k-s256', 'display_name': 'UserNotFound', 'link': 'https://stackoverflow.com/users/17177366/usernotfound'}",True,229,1,0,1634595381,1634507885,69608917,CC BY-SA 4.0,https://stackoverflow.com/questions/69608917/vertex-normals-not-being-calculated-correctly,Vertex normals not being calculated correctly,,1634595381.0,,,,
1840,"['c++', 'cmake']","{'account_id': 3322948, 'reputation': 298, 'user_id': 2793618, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2793618', 'link': 'https://stackoverflow.com/users/2793618/user2793618'}",True,2368,1,0,1634595086,1634594032,69622953,CC BY-SA 4.0,https://stackoverflow.com/questions/69622953/cmake-include-header-file-in-different-directory,CMake include header file in different directory,69623102.0,1634594362.0,,,,
1841,"['c++', 'tensorflow', 'opencv']","{'account_id': 23072959, 'reputation': 11, 'user_id': 17186331, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjjEuHUQufV4IvIZtoPsCBkx9owHTDEici3wuRE-Q=k-s256', 'display_name': 'yazan masoud', 'link': 'https://stackoverflow.com/users/17186331/yazan-masoud'}",False,141,0,1,1634594595,1634594595,69623027,CC BY-SA 4.0,https://stackoverflow.com/questions/69623027/opencv-unhandled-exception-when-calling-readnet-c,OpenCV Unhandled Exception when calling readNet() C++,,,,,,
1842,"['c++', 'inheritance', 'reflection', 'structured-bindings', 'standard-layout']","{'account_id': 3527602, 'reputation': 193, 'user_id': 2948248, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/450fd611639d55b218457cfea36c3948?s=256&d=identicon&r=PG&f=1', 'display_name': 'Arthur R.', 'link': 'https://stackoverflow.com/users/2948248/arthur-r'}",True,108,1,1,1634594457,1634303262,69585223,CC BY-SA 4.0,https://stackoverflow.com/questions/69585223/merge-pods-into-one,&quot;Merge&quot; PODs into one,69623007.0,,,,,
1843,"['c++', 'assembly', 'x86-64', 'compiler-optimization']","{'account_id': 401735, 'reputation': 23932, 'user_id': 3758484, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/pJmdo.jpg?s=256&g=1', 'display_name': 'johnbakers', 'link': 'https://stackoverflow.com/users/3758484/johnbakers'}",True,267,1,0,1634593756,1634547804,69613399,,https://stackoverflow.com/questions/69613399/does-the-compiler-really-optimize-to-make-these-two-functions-the-same-assembly,Does the compiler really optimize to make these two functions the same assembly?,69613553.0,1634551625.0,1634551506.0,Duplicate,,
1844,['c++'],"{'account_id': 468996, 'reputation': 7339, 'user_id': 875295, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/1rKE0.jpg?s=256&g=1', 'display_name': 'lezebulon', 'link': 'https://stackoverflow.com/users/875295/lezebulon'}",False,31,0,0,1634593621,1634593621,69622907,,https://stackoverflow.com/questions/69622907/guarantees-needed-to-read-several-bytes-from-file-to-struct,Guarantees needed to read several bytes from file to struct,,,1634593939.0,Duplicate,,
1845,"['c++', 'matrix']","{'account_id': 14612253, 'reputation': 820, 'user_id': 19349670, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5mObp.jpg?s=256&g=1', 'display_name': 'BloomShell', 'link': 'https://stackoverflow.com/users/19349670/bloomshell'}",True,129,2,0,1634592960,1634023366,69536550,CC BY-SA 4.0,https://stackoverflow.com/questions/69536550/initialize-a-matrix-with-constant-string-in-c,Initialize a matrix with constant string in c++,69536759.0,1634592960.0,,,,
1846,['c++'],"{'account_id': 23072331, 'reputation': 1, 'user_id': 17185782, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiYz1ni94P_uhvFCzSCk2QKbd48BZjhTOYbrElhhQ=k-s256', 'display_name': 'Braden Judson', 'link': 'https://stackoverflow.com/users/17185782/braden-judson'}",False,115,1,-3,1634592783,1634589760,69622363,CC BY-SA 4.0,https://stackoverflow.com/questions/69622363/i-cant-figure-out-why-my-code-isnt-displaying-a-character-instead-of-a-ascii-v,I can&#39;t figure out why my code isn&#39;t displaying a character instead of a ASCII Value,,1634590076.0,,,,
1847,"['c++', 'mpi']","{'account_id': 17133535, 'reputation': 35, 'user_id': 12399122, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-t2mx5SFXz9k/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcGrPO9jtcjIw38PtErp7edtma2Dw/photo.jpg?sz=256', 'display_name': 'Era Freddy', 'link': 'https://stackoverflow.com/users/12399122/era-freddy'}",True,2627,1,0,1634592641,1634460941,69602732,CC BY-SA 4.0,https://stackoverflow.com/questions/69602732/primary-job-terminated-normally-but-1-process-returned-a-non-zero-exit-code-pe,"Primary job terminated normally, but 1 process returned a non-zero exit code. Per user-direction, the job has been aborted",69619488.0,1634461785.0,,,,
1848,['c++'],"{'account_id': 22875334, 'reputation': 5, 'user_id': 17017752, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f45009b9ca50fbb43051ba9133d11a3e?s=256&d=identicon&r=PG', 'display_name': 'jaronbass21', 'link': 'https://stackoverflow.com/users/17017752/jaronbass21'}",True,73,1,-1,1634592079,1634565912,69617524,,https://stackoverflow.com/questions/69617524/c-linking-error-no-idea-what-im-doing-wrong,C++ linking error no idea what I&#39;m doing wrong,,,1634566073.0,Duplicate,,
1849,"['c++', 'linux', 'gcc', 'x86-64', 'thread-local-storage']","{'account_id': 17812220, 'reputation': 71, 'user_id': 12936536, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b282f64eca7be83a5d95ca40e31df51a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eric Stotch', 'link': 'https://stackoverflow.com/users/12936536/eric-stotch'}",True,186,1,-1,1634592078,1634587391,69621960,CC BY-SA 4.0,https://stackoverflow.com/questions/69621960/why-does-this-nostdlib-c-code-segfault-when-i-call-a-function-with-a-thread-lo,Why does this nostdlib C++ code segfault when I call a function with a thread local variable? But not with a global var or when I access members?,69622573.0,1634591462.0,,,,
1850,['c++'],"{'account_id': 22968400, 'reputation': 11, 'user_id': 17097158, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/124722939914780/picture?type=large', 'display_name': 'Mohamed Elsayed', 'link': 'https://stackoverflow.com/users/17097158/mohamed-elsayed'}",True,230,4,1,1634591888,1634569421,69618331,CC BY-SA 4.0,https://stackoverflow.com/questions/69618331/can-a-variable-receive-many-types-of-data,Can a variable receive many types of data?,,1634576684.0,,,,
1851,"['c++', 'windows', 'cmake', 'mingw-w64', 'crypto++']","{'account_id': 22437582, 'reputation': 21, 'user_id': 16642614, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/626ad03f58f93bf236ee31e85047a2da?s=256&d=identicon&r=PG&f=1', 'display_name': 'RonaldoCodes', 'link': 'https://stackoverflow.com/users/16642614/ronaldocodes'}",False,413,0,0,1634590734,1634590734,69622527,CC BY-SA 4.0,https://stackoverflow.com/questions/69622527/how-to-build-and-install-and-use-crypto-8-6-0-in-windows-10-with-clion,How to build and install and use Crypto++ 8.6.0 in windows 10 with CLion?,,,,,,
1852,"['c++', 'c++17', 'language-lawyer']","{'account_id': 273919, 'reputation': 3738, 'user_id': 565840, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/f286d944df48ecb41d925b3d6bc29b84?s=256&d=identicon&r=PG', 'display_name': 'fouronnes', 'link': 'https://stackoverflow.com/users/565840/fouronnes'}",True,391,2,6,1634590520,1634546148,69613009,CC BY-SA 4.0,https://stackoverflow.com/questions/69613009/is-a-float-member-guaranteed-to-be-zero-initialized-with-syntax,Is a float member guaranteed to be zero initialized with {} syntax?,69616999.0,1634551109.0,,,,
1853,"['c++', 'parallel-processing', 'mpi', 'computation', 'petsc']","{'account_id': 23059919, 'reputation': 1, 'user_id': 17175411, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c23d36e044981c0255e66620efa5e638?s=256&d=identicon&r=PG', 'display_name': 'Saeid', 'link': 'https://stackoverflow.com/users/17175411/saeid'}",False,129,0,0,1634590248,1634485578,69606002,CC BY-SA 4.0,https://stackoverflow.com/questions/69606002/using-petsc-for-a-cfd-problem-where-calculation-of-matrix-elements-is-computatio,Using PETSc for a CFD problem where calculation of matrix elements is computationally expensive,,1634590248.0,,,,
1854,['c++'],"{'account_id': 16530951, 'reputation': 87, 'user_id': 11944189, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ZsdSSrVO2D0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reWnPNecXO_ny-tCmNTLVHmqwvmuQ/photo.jpg?sz=256', 'display_name': 'kimetsu no yaiba', 'link': 'https://stackoverflow.com/users/11944189/kimetsu-no-yaiba'}",True,114,3,1,1634589384,1634510240,69609113,CC BY-SA 4.0,https://stackoverflow.com/questions/69609113/for-loop-wont-run-when-comparing-length-of-vector-to-a-negative-number-in-c,For loop won&#39;t run when comparing length of Vector to a negative number in C++,69609158.0,,,,,
1855,"['c++', 'algorithm', 'math']","{'account_id': 23065050, 'reputation': 5, 'user_id': 17179598, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwI7CedV5FzvIfQRJc6goWe_LmenAJ-LYy9oZTf=k-s256', 'display_name': 'Sigmar', 'link': 'https://stackoverflow.com/users/17179598/sigmar'}",True,214,1,-6,1634587032,1634539014,69611697,,https://stackoverflow.com/questions/69611697/divide-without-divide-c,Divide without divide c++,69611811.0,1634585680.0,1634540598.0,Needs more focus,,
1856,['c++'],"{'account_id': 22988372, 'reputation': 11, 'user_id': 17114234, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj9kWgDh8HLY4LdYdf_cWawEr9WL86QNAsYIhEv=k-s256', 'display_name': 'ThePlayzPaidOff', 'link': 'https://stackoverflow.com/users/17114234/theplayzpaidoff'}",True,73,1,0,1634586991,1634585644,69621633,CC BY-SA 4.0,https://stackoverflow.com/questions/69621633/microsoft-visual-studio-default-auto-apply-settings,Microsoft Visual Studio - Default/Auto apply settings?,69621884.0,1634585840.0,,,,
1857,"['c++', 'allocator']","{'account_id': 11998539, 'reputation': 331, 'user_id': 8779218, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10154812773952797/picture?type=large', 'display_name': 'Hazem Abaza', 'link': 'https://stackoverflow.com/users/8779218/hazem-abaza'}",True,97,1,-1,1634586788,1634584973,69621482,CC BY-SA 4.0,https://stackoverflow.com/questions/69621482/using-stdallocator-to-alocate-memory-at-specific-adress,Using Std::allocator to alocate memory at specific adress,,,,,,
1858,"['c++', 'c++11', 'file-handling']","{'account_id': 20119232, 'reputation': 9, 'user_id': 14754020, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjuuNdbCc8V-kbXPDBb1Gw3twsWPI_V-dOjbaYR=k-s256', 'display_name': 'LearningNoob123', 'link': 'https://stackoverflow.com/users/14754020/learningnoob123'}",True,112,1,0,1634586666,1634582558,69621013,CC BY-SA 4.0,https://stackoverflow.com/questions/69621013/why-is-appended-content-not-showing-up-on-reading-from-a-file-in-c,Why is Appended content not showing up on reading from a file in C++?,,1634586666.0,,,,
1859,"['c++', 'multithreading', 'c++20']","{'account_id': 180353, 'reputation': 1594, 'user_id': 1718761, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/3a981d1625c3419e383fd57633c4e5a1?s=256&d=identicon&r=PG', 'display_name': 'Ender', 'link': 'https://stackoverflow.com/users/1718761/ender'}",True,609,3,1,1634586527,1634576229,69619831,CC BY-SA 4.0,https://stackoverflow.com/questions/69619831/how-to-pass-jthread-stop-token-to-functor,How to pass jthread stop_token to functor?,69620374.0,,,,,
1860,['c++'],"{'account_id': 10068315, 'reputation': 1, 'user_id': 7442760, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e11686c1408949c024754a1f76d9637?s=256&d=identicon&r=PG&f=1', 'display_name': 'D. Sutyagin', 'link': 'https://stackoverflow.com/users/7442760/d-sutyagin'}",True,164,3,-1,1634585165,1634583190,69621131,CC BY-SA 4.0,https://stackoverflow.com/questions/69621131/find-a-sum-of-all-positive-matrix-elements-that-located-before-of-the-largest-po,Find a sum of all positive matrix elements that located before of the largest positive element,69621525.0,,,,,
1861,['c++'],"{'account_id': 20967388, 'reputation': 5, 'user_id': 15405283, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7bd699d20cb5044abad354bfbd50684f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dicky', 'link': 'https://stackoverflow.com/users/15405283/dicky'}",False,85,0,0,1634584922,1634584521,69621385,CC BY-SA 4.0,https://stackoverflow.com/questions/69621385/fitting-string-int-in-a-specific-format,Fitting string/int in a specific format,,1634584922.0,,,,
1862,"['c++', 'exception', 'c++14']","{'account_id': 15185985, 'reputation': 7, 'user_id': 10957931, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff5f84e7fe1afa2f61de545fc16d2f7d?s=256&d=identicon&r=PG&f=1', 'display_name': 'ruisen2000', 'link': 'https://stackoverflow.com/users/10957931/ruisen2000'}",True,338,1,0,1634584651,1634582707,69621052,CC BY-SA 4.0,https://stackoverflow.com/questions/69621052/c-nested-try-catch-catching-the-same-exceptions-how-should-i-rewrite-this-co,C++ nested try-catch catching the same exceptions - how should I rewrite this code?,69621117.0,1634582893.0,,,,
1863,"['c++', 'debugging', 'visual-studio-code', 'gdb']","{'account_id': 22936202, 'reputation': 73, 'user_id': 17069661, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e77f2686e0c1d9945ce6968d5d0e38bc?s=256&d=identicon&r=PG', 'display_name': 'rohit', 'link': 'https://stackoverflow.com/users/17069661/rohit'}",False,206,0,2,1634584644,1634584644,69621412,CC BY-SA 4.0,https://stackoverflow.com/questions/69621412/debugging-inside-visual-studio-code-using-g,Debugging inside visual studio code using g++,,,,,,
