,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,locked_date
1534,"['c++', 'eclipse', 'enums', 'eclipse-cdt']","{'account_id': 1731480, 'reputation': 4307, 'user_id': 1585006, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/b8db0f9725f8fa43ee59996e4d5087da?s=256&d=identicon&r=PG', 'display_name': 'Eric B', 'link': 'https://stackoverflow.com/users/1585006/eric-b'}",True,8422,12616906.0,2,6,1348733824,1344436531,1344436718.0,11866873,CC BY-SA 3.0,https://stackoverflow.com/questions/11866873/eclipse-cdt-c-enum-could-not-be-resolved,Eclipse CDT C++ enum &quot;could not be resolved&quot;,,,,
1535,['c++'],"{'account_id': 1788254, 'reputation': 21, 'user_id': 1629199, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/23e22081a775e8693088368d454b98b8?s=256&d=identicon&r=PG', 'display_name': 'user1629199', 'link': 'https://stackoverflow.com/users/1629199/user1629199'}",True,123,12152670.0,3,-1,1348704335,1346126676,1348704335.0,12152613,CC BY-SA 3.0,https://stackoverflow.com/questions/12152613/pointer-to-a-class-instance,Pointer to a class instance?,,,,
1536,['c++'],"{'account_id': 246829, 'reputation': 21597, 'user_id': 521180, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/ba2547eb8ddbae235fea3cb2d72d6d67?s=256&d=identicon&r=PG', 'display_name': '124697', 'link': 'https://stackoverflow.com/users/521180/124697'}",True,27108,11782690.0,5,2,1348695940,1343928267,1348695940.0,11782666,CC BY-SA 3.0,https://stackoverflow.com/questions/11782666/how-do-i-do-a-deep-copy-in-c,How do I do a deep copy in c++,,,,
1537,"['c++', 'linked-list', 'copy-constructor']","{'account_id': 1610090, 'reputation': 9779, 'user_id': 1489378, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/50ed7965373e0ba9115d5e96556cd8f2?s=256&d=identicon&r=PG', 'display_name': 'NealR', 'link': 'https://stackoverflow.com/users/1489378/nealr'}",True,3422,11789325.0,3,1,1348695770,1343967994,1348695770.0,11789257,CC BY-SA 3.0,https://stackoverflow.com/questions/11789257/making-copy-constructor-w-linked-lists,Making Copy Constructor w/Linked Lists,,,,
1538,"['c++', 'quicksort']","{'account_id': 1670601, 'reputation': 141, 'user_id': 1537126, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/85445b749142d347d772d297f74b243e?s=256&d=identicon&r=PG', 'display_name': 'LucidLynx', 'link': 'https://stackoverflow.com/users/1537126/lucidlynx'}",True,1573,11801125.0,1,2,1348695241,1344016245,1348695241.0,11800803,,https://stackoverflow.com/questions/11800803/quicksort-problems-c,Quicksort problems (C++),1348735488.0,too localized,,
1539,"['c++', 'c', 'truthtable']","{'account_id': 79048, 'reputation': 41, 'user_id': 224471, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f9a708756f1960644f371d3706cde2b5?s=256&d=identicon&r=PG', 'display_name': 'Kevin', 'link': 'https://stackoverflow.com/users/224471/kevin'}",True,843,11772723.0,2,0,1348686238,1343888797,1348686238.0,11772128,CC BY-SA 3.0,https://stackoverflow.com/questions/11772128/check-the-symmetry-of-a-grid-truth-table,Check the symmetry of a grid/truth table,,,,
1540,"['c++', 'visual-c++', 'gcc', 'c++11', 'clang']","{'account_id': 72588, 'reputation': 757, 'user_id': 209549, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/4c077a9b481fa3cc8235c994b945b6e8?s=256&d=identicon&r=PG', 'display_name': 'Shane', 'link': 'https://stackoverflow.com/users/209549/shane'}",True,734,,2,7,1348669426,1346252910,1346268040.0,12181080,CC BY-SA 3.0,https://stackoverflow.com/questions/12181080/storage-of-the-hidden-array-behind-initializer-list,Storage of the &quot;hidden array&quot; behind initializer_list,,,,
1541,"['c++', 'algorithm']","{'account_id': 1329032, 'reputation': 5261, 'user_id': 1273291, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/4dbdc5c87ad0400182ce9c5fe9ce169a?s=256&d=identicon&r=PG', 'display_name': 'Luv', 'link': 'https://stackoverflow.com/users/1273291/luv'}",True,3116,11832869.0,2,0,1348657966,1344270256,1348657966.0,11832197,CC BY-SA 3.0,https://stackoverflow.com/questions/11832197/to-find-the-min-and-max-after-addition-and-subtraction-from-a-range-of-numbers,To find the min and max after addition and subtraction from a range of numbers,,,,
1542,['c++'],"{'account_id': 1718657, 'reputation': 309, 'user_id': 1575178, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/96dbcccdd10da1f8eace87318f31a13a?s=256&d=identicon&r=PG', 'display_name': 'EEstud', 'link': 'https://stackoverflow.com/users/1575178/eestud'}",True,751,11830116.0,2,3,1348653857,1344262569,1348653857.0,11830081,,https://stackoverflow.com/questions/11830081/linker-error-undefined-reference,Linker error undefined reference,1423231250.0,Duplicate,,
1543,['c++'],"{'account_id': 1658341, 'reputation': 1073, 'user_id': 1527216, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/d41e0f9dd08a4771532533551d0d7741?s=256&d=identicon&r=PG', 'display_name': 'user1527216', 'link': 'https://stackoverflow.com/users/1527216/user1527216'}",True,431,11841729.0,5,0,1348653560,1344326817,1348653560.0,11841679,CC BY-SA 3.0,https://stackoverflow.com/questions/11841679/displaying-class-variables-using-string-as-parameter-in-printf-function,Displaying class variables. Using string as parameter in printf function.,,,,
1544,"['c++', 'string']","{'account_id': 1458366, 'reputation': 37, 'user_id': 1373386, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/b50f6fd32a02731c3d97a1b537162078?s=256&d=identicon&r=PG', 'display_name': 'Jonathan Geers', 'link': 'https://stackoverflow.com/users/1373386/jonathan-geers'}",True,415,11825622.0,2,1,1348630885,1344245129,1348630885.0,11825573,CC BY-SA 3.0,https://stackoverflow.com/questions/11825573/displaying-empty-spaces-in-a-string,Displaying empty spaces in a string,,,,
1545,"['c++', 'function']","{'account_id': 1728922, 'reputation': 100, 'user_id': 1582968, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/19a24343f6d6a12493fc06f44a37ebad?s=256&d=identicon&r=PG&f=1', 'display_name': 'Creationist', 'link': 'https://stackoverflow.com/users/1582968/creationist'}",True,138,,3,0,1348630864,1344370827,1348630864.0,11853498,CC BY-SA 3.0,https://stackoverflow.com/questions/11853498/functions-not-returning-values-that-a-user-enters,functions not returning values that a user enters,,,,
1546,['c++'],"{'account_id': 1718657, 'reputation': 309, 'user_id': 1575178, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/96dbcccdd10da1f8eace87318f31a13a?s=256&d=identicon&r=PG', 'display_name': 'EEstud', 'link': 'https://stackoverflow.com/users/1575178/eestud'}",True,69,11856324.0,3,0,1348630821,1344388026,1348630821.0,11856316,CC BY-SA 3.0,https://stackoverflow.com/questions/11856316/why-a-constant-pointer-of-type-character-as-a-function,Why a constant pointer of type character as a function?,,,,
1547,['c++'],"{'account_id': 1718657, 'reputation': 309, 'user_id': 1575178, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/96dbcccdd10da1f8eace87318f31a13a?s=256&d=identicon&r=PG', 'display_name': 'EEstud', 'link': 'https://stackoverflow.com/users/1575178/eestud'}",True,188,,2,3,1348624537,1344446800,1348624537.0,11869923,CC BY-SA 3.0,https://stackoverflow.com/questions/11869923/how-can-this-function-pointer-not-point-to-a-function,How can this function pointer not point to a function?,,,,
1548,"['c++', 'class']","{'account_id': 481996, 'reputation': 8295, 'user_id': 896112, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/af5a028afcb5ffe89e19a3a9f9454695?s=256&d=identicon&r=PG', 'display_name': 'Carpetfizz', 'link': 'https://stackoverflow.com/users/896112/carpetfizz'}",True,14074,11885039.0,4,6,1348622187,1344519511,1348622187.0,11884710,CC BY-SA 3.0,https://stackoverflow.com/questions/11884710/separate-classes-into-separate-files-in-c,Separate classes into separate files in C++,,,,
1549,"['c++', 'c', 'bit-manipulation', 'bitwise-operators']","{'account_id': 1507650, 'reputation': 6741, 'user_id': 1410654, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/a0e4926cc4e04c41af2b5223576c672e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Connor Black', 'link': 'https://stackoverflow.com/users/1410654/connor-black'}",True,1556,11884666.0,4,7,1348616185,1344519204,1592644375.0,11884629,,https://stackoverflow.com/questions/11884629/bitwise-manipulation-functions,Bitwise Manipulation Functions,1344535117.0,exact duplicate,,
1550,"['c++', 'getter-setter']","{'account_id': 1197114, 'reputation': 1827, 'user_id': 1168582, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/44a8f363df260f06f75ada5d7871d0f2?s=256&d=identicon&r=PG', 'display_name': 'Jatin', 'link': 'https://stackoverflow.com/users/1168582/jatin'}",True,7682,12098708.0,5,4,1348615037,1345749831,1495535421.0,12098636,,https://stackoverflow.com/questions/12098636/what-is-the-use-of-getter-and-setter-method,what is the use of getter and setter method?,1345750362.0,exact duplicate,,
1551,"['c++', 'vector']","{'account_id': 903356, 'reputation': 5153, 'user_id': 938865, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/1e4573ab3fd0525a69961ecb2fa9b623?s=256&d=identicon&r=PG', 'display_name': 'frankV', 'link': 'https://stackoverflow.com/users/938865/frankv'}",True,289,11908584.0,3,0,1348610103,1344629244,1348610103.0,11908532,CC BY-SA 3.0,https://stackoverflow.com/questions/11908532/c-trouble-inputting-data-into-private-vector-invalid-use,C++ Trouble Inputting Data into Private Vector (invalid use),,,,
1552,"['c++', 'dynamic']","{'account_id': 1737548, 'reputation': 323, 'user_id': 1589750, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/c9f5df7d9f5eb94e72940d81eefa670b?s=256&d=identicon&r=PG', 'display_name': 'scarably', 'link': 'https://stackoverflow.com/users/1589750/scarably'}",True,3918,11900729.0,4,0,1348601445,1344597863,1348601445.0,11900662,,https://stackoverflow.com/questions/11900662/deleting-dynamic-object,Deleting dynamic object,1348639956.0,not a real question,,
1553,"['c++', 'vector']","{'account_id': 903356, 'reputation': 5153, 'user_id': 938865, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/1e4573ab3fd0525a69961ecb2fa9b623?s=256&d=identicon&r=PG', 'display_name': 'frankV', 'link': 'https://stackoverflow.com/users/938865/frankv'}",True,1599,11909402.0,2,0,1348601253,1344633205,1495535679.0,11909338,CC BY-SA 3.0,https://stackoverflow.com/questions/11909338/outputting-vector-of-type-class,Outputting Vector of Type Class,,,,
1554,['c++'],"{'account_id': 1740014, 'reputation': 31, 'user_id': 1591685, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4636f53b1e5064682941a5f2a366993a?s=256&d=identicon&r=PG', 'display_name': 'Lawrence Benecke', 'link': 'https://stackoverflow.com/users/1591685/lawrence-benecke'}",True,9985,,1,3,1348601214,1344657283,1348601214.0,11911760,CC BY-SA 3.0,https://stackoverflow.com/questions/11911760/error-request-for-member-size-in-which-is-of-non-class-type-char,error: request for member size in ... which is of non-class type char,,,,
1555,"['c++', 'string']","{'account_id': 1458366, 'reputation': 37, 'user_id': 1373386, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/b50f6fd32a02731c3d97a1b537162078?s=256&d=identicon&r=PG', 'display_name': 'Jonathan Geers', 'link': 'https://stackoverflow.com/users/1373386/jonathan-geers'}",True,204,11916636.0,1,1,1348597789,1344709618,1348597789.0,11916550,CC BY-SA 3.0,https://stackoverflow.com/questions/11916550/how-to-search-in-a-string-c,How to search in a string C++,,,,
1556,"['c++', 'operator-overloading']","{'account_id': 1741502, 'reputation': 19, 'user_id': 1592770, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/19f3117b36eed3c73b6c6995b9606f9f?s=256&d=identicon&r=PG', 'display_name': 'user1592770', 'link': 'https://stackoverflow.com/users/1592770/user1592770'}",True,1661,,4,0,1348591338,1344739140,1348591338.0,11919286,CC BY-SA 3.0,https://stackoverflow.com/questions/11919286/c-ambiguous-operator-overload-error,C++ ambiguous operator overload error,,,,
1557,['c++'],"{'account_id': 1658341, 'reputation': 1073, 'user_id': 1527216, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/d41e0f9dd08a4771532533551d0d7741?s=256&d=identicon&r=PG', 'display_name': 'user1527216', 'link': 'https://stackoverflow.com/users/1527216/user1527216'}",True,2830,11928400.0,2,0,1348584189,1344832895,1348584189.0,11928289,CC BY-SA 3.0,https://stackoverflow.com/questions/11928289/assigning-values-of-class-objects,Assigning values of class objects,,,,
1558,"['c++', 'visual-c++']","{'account_id': 1656946, 'reputation': 19, 'user_id': 1526228, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/2570c31b21101fd80682670ff7991f32?s=256&d=identicon&r=PG', 'display_name': 'tensuka', 'link': 'https://stackoverflow.com/users/1526228/tensuka'}",True,142,11940683.0,2,1,1348576342,1344884209,1348576342.0,11940526,CC BY-SA 3.0,https://stackoverflow.com/questions/11940526/check-array-for-similar-elements-and-transfer-to-new-array,check array for similar elements and transfer to new array,,,,
1559,"['c++', 'c', 'opencv']","{'account_id': 1353831, 'reputation': 453, 'user_id': 1292644, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/4aad426e4f52329b4218295850e201ca?s=256&d=identicon&r=PG', 'display_name': 'edsonlp1', 'link': 'https://stackoverflow.com/users/1292644/edsonlp1'}",True,1331,12561314.0,1,1,1348475115,1346323961,1348035241.0,12195246,CC BY-SA 3.0,https://stackoverflow.com/questions/12195246/opencv-with-cvfilter2d-im-getting-black-image,opencv with cvfilter2d. I&#39;m getting black image,,,,
1560,"['c++', 'epoll']","{'account_id': 1592543, 'reputation': 659, 'user_id': 1475556, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/204a2d8b2dbdf2ed73147d41fcd705bd?s=256&d=identicon&r=PG', 'display_name': 'User', 'link': 'https://stackoverflow.com/users/1475556/user'}",True,9825,12556216.0,1,5,1348461741,1344710687,,11916707,CC BY-SA 3.0,https://stackoverflow.com/questions/11916707/how-to-use-epoll-event-data-ptr,How to use epoll_event data.ptr,,,,
1561,"['c++', 'recursion', 'tree', 'binary-tree']","{'account_id': 105232, 'reputation': 19476, 'user_id': 280924, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/171b07ba15c1db361fd3e36977cb9e21?s=256&d=identicon&r=PG', 'display_name': 'brainydexter', 'link': 'https://stackoverflow.com/users/280924/brainydexter'}",True,247,11958869.0,4,0,1348418982,1344969975,1495535679.0,11958765,CC BY-SA 3.0,https://stackoverflow.com/questions/11958765/do-i-need-to-traverse-both-subtrees-for-computing-the-root-to-leaf-sum-to-a-gi,"do i need to traverse both subtrees for computing, the root to leaf sum, to a given value?",,,,
1562,['c++'],"{'account_id': 1753181, 'reputation': 31, 'user_id': 1601816, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6bc17b57a664f4435801845c7949dca9?s=256&d=identicon&r=PG', 'display_name': 'user1601816', 'link': 'https://stackoverflow.com/users/1601816/user1601816'}",True,106,,2,2,1348414756,1345070123,1348414756.0,11978320,CC BY-SA 3.0,https://stackoverflow.com/questions/11978320/duplicate-variables-outside-braces,duplicate variables outside braces,,,,
1563,"['c++', 'image', 'fft']","{'account_id': 127682, 'reputation': 6705, 'user_id': 325016, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/84dd218304770335d0a408867d8cc407?s=256&d=identicon&r=PG', 'display_name': 'aCuria', 'link': 'https://stackoverflow.com/users/325016/acuria'}",True,212,11990866.0,1,0,1348411423,1345131597,1348411423.0,11990810,CC BY-SA 3.0,https://stackoverflow.com/questions/11990810/how-to-colourize-fourier-transform-if-image,How to colourize Fourier transform if image,,,,
1564,"['c++', 'multithreading', 'mutex']","{'account_id': 1446490, 'reputation': 18866, 'user_id': 1364771, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/wI3aU.jpg?s=256&g=1', 'display_name': 'Jesse Carter', 'link': 'https://stackoverflow.com/users/1364771/jesse-carter'}",True,4428,12006220.0,2,2,1348411363,1345160079,1348411363.0,11996916,CC BY-SA 3.0,https://stackoverflow.com/questions/11996916/stdmutex-and-condition-variable-cannot-access-private-member-inside-class,std::mutex and condition_variable cannot access private member inside class,,,,
1565,"['c++', 'visual-studio', 'mfc']","{'account_id': 1704120, 'reputation': 87, 'user_id': 1563551, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/e8d073038cbad46a3fa076c53a96ec2c?s=256&d=identicon&r=PG', 'display_name': 'user1563551', 'link': 'https://stackoverflow.com/users/1563551/user1563551'}",True,170,,3,0,1348397957,1345228883,1348397957.0,12011413,CC BY-SA 3.0,https://stackoverflow.com/questions/12011413/reduce-2-variables-in-for-loop,Reduce 2 variables in for loop?,,,,
1566,['c++'],"{'account_id': 1718657, 'reputation': 309, 'user_id': 1575178, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/96dbcccdd10da1f8eace87318f31a13a?s=256&d=identicon&r=PG', 'display_name': 'EEstud', 'link': 'https://stackoverflow.com/users/1575178/eestud'}",True,2722,12029475.0,2,1,1348392698,1345405589,1348392698.0,12029441,CC BY-SA 3.0,https://stackoverflow.com/questions/12029441/reference-to-object-ambigous,Reference to object ambigous?,,,,
1567,['c++'],"{'account_id': 1718657, 'reputation': 309, 'user_id': 1575178, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/96dbcccdd10da1f8eace87318f31a13a?s=256&d=identicon&r=PG', 'display_name': 'EEstud', 'link': 'https://stackoverflow.com/users/1575178/eestud'}",True,146,12031361.0,1,3,1348391725,1345425977,1348391725.0,12031340,CC BY-SA 3.0,https://stackoverflow.com/questions/12031340/why-is-there-no-object-created-in-the-exception,Why is there no object created in the exception?,,,,
1568,"['c++', 'recursion', 'tree', 'tree-traversal']","{'account_id': 920996, 'reputation': 3652, 'user_id': 952704, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/1808b320d673e91693a1fde15df8c884?s=256&d=identicon&r=PG', 'display_name': 'ksm001', 'link': 'https://stackoverflow.com/users/952704/ksm001'}",True,857,12040506.0,1,1,1348383903,1345474935,1348383903.0,12040144,CC BY-SA 3.0,https://stackoverflow.com/questions/12040144/how-should-i-approach-the-task-of-visualizing-a-b-tree-in-c,How should I approach the task of visualizing a B+ tree in C++?,,,,
1569,"['c++', 'arrays']","{'account_id': 1773093, 'reputation': 53, 'user_id': 1617478, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c1e2872140f1d89537485bb59c3c8d62?s=256&d=identicon&r=PG', 'display_name': 'user1617478', 'link': 'https://stackoverflow.com/users/1617478/user1617478'}",True,3071,12077317.0,5,5,1348296995,1345651066,1348296995.0,12077007,CC BY-SA 3.0,https://stackoverflow.com/questions/12077007/c-dynamic-array-without-stl,C++ dynamic array without STL,,,,
1570,"['c++', 'replication', 'real-time', 'multiplayer']","{'account_id': 1112234, 'reputation': 109, 'user_id': 1102495, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/0c374d611ba3bc7536eaaa0afbd31db0?s=256&d=identicon&r=PG', 'display_name': 'stollgrin', 'link': 'https://stackoverflow.com/users/1102495/stollgrin'}",True,2517,12105753.0,1,1,1348283071,1345795331,1348283071.0,12105357,CC BY-SA 3.0,https://stackoverflow.com/questions/12105357/multiplayer-game-server-model-world-replication-and-object-updates,Multiplayer game server model - world replication and object updates,,,,
1571,"['c#', 'c++', 'winapi']","{'account_id': 12405, 'reputation': 1795, 'user_id': 24399, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/6de98e3049d5767bd20b3d15c54a5b01?s=256&d=identicon&r=PG', 'display_name': 'erodewald', 'link': 'https://stackoverflow.com/users/24399/erodewald'}",False,1776,,1,1,1348227903,1344523796,,11886077,CC BY-SA 3.0,https://stackoverflow.com/questions/11886077/mute-specific-audio-inputs-with-win-mmdevice-api,Mute specific audio inputs with Win MMDevice API,,,,
1572,['c++'],"{'account_id': 1773715, 'reputation': 85, 'user_id': 1617975, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a9880bbe70fc181129eefcb646d591e9?s=256&d=identicon&r=PG', 'display_name': 'Johan Dela', 'link': 'https://stackoverflow.com/users/1617975/johan-dela'}",True,277,12097229.0,6,2,1348227744,1345742963,1348227744.0,12097092,CC BY-SA 3.0,https://stackoverflow.com/questions/12097092/alterations-with-a-integer-in-c,Alterations with a integer in c++,,,,
1573,"['c++', 'class', 'pointers']","{'account_id': 1769642, 'reputation': 243, 'user_id': 1614735, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/ae29e41e4c1af52703ba43e1656f92ee?s=256&d=identicon&r=PG', 'display_name': 'Jay Rohrssen', 'link': 'https://stackoverflow.com/users/1614735/jay-rohrssen'}",True,222,,3,4,1348202093,1345566260,1348202093.0,12059188,CC BY-SA 3.0,https://stackoverflow.com/questions/12059188/trouble-with-pointers,Trouble with pointers,,,,
1574,"['c++', 'conways-game-of-life']","{'account_id': 1772327, 'reputation': 169, 'user_id': 1616869, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/0f7204a5fac6e124daa094b6e615b6b2?s=256&d=identicon&r=PG', 'display_name': 'koldrakan', 'link': 'https://stackoverflow.com/users/1616869/koldrakan'}",True,824,,2,-1,1348196033,1345637584,1348196033.0,12072898,CC BY-SA 3.0,https://stackoverflow.com/questions/12072898/game-of-life-problems-c,"Game of life problems, C++",,,,
1575,"['c++', 'qt']","{'account_id': 1745499, 'reputation': 1, 'user_id': 1595837, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f9544362ab9c5e2e5570caadec714adc?s=256&d=identicon&r=PG', 'display_name': 'user1595837', 'link': 'https://stackoverflow.com/users/1595837/user1595837'}",False,200,,1,-2,1348194992,1344873107,1348194992.0,11937860,CC BY-SA 3.0,https://stackoverflow.com/questions/11937860/qt-c-framework-qlistwidgetitem-conversion,QT C++ Framework QlistwidgetItem CONVERSION,,,,
1576,"['c++', 'eclipse', 'coding-style', 'formatting']","{'account_id': 316881, 'reputation': 8116, 'user_id': 633267, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/2039c76871a343a2acd51950fe4c36d6?s=256&d=identicon&r=PG', 'display_name': 'Tod', 'link': 'https://stackoverflow.com/users/633267/tod'}",True,602,12517334.0,1,2,1348160279,1346302650,1495535045.0,12190141,CC BY-SA 3.0,https://stackoverflow.com/questions/12190141/can-eclipse-cdt-formatter-be-set-to-keep-one-liners-when-reformatting,Can Eclipse CDT formatter be set to keep one liners when reformatting?,,,,
1577,"['c++', 'visual-studio', 'com']","{'account_id': 1626178, 'reputation': 15985, 'user_id': 1501700, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/1394f16d55f1c0f4cc4bc5ce4336cf20?s=256&d=identicon&r=PG', 'display_name': 'vico', 'link': 'https://stackoverflow.com/users/1501700/vico'}",True,123,12515678.0,1,2,1348154141,1343761927,,11747292,CC BY-SA 3.0,https://stackoverflow.com/questions/11747292/creating-com-library-with-starting-from-empty-project,Creating com library with starting from empty project,,,,
1578,"['c++', 'class', 'function', 'char']","{'account_id': 1769642, 'reputation': 243, 'user_id': 1614735, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/ae29e41e4c1af52703ba43e1656f92ee?s=256&d=identicon&r=PG', 'display_name': 'Jay Rohrssen', 'link': 'https://stackoverflow.com/users/1614735/jay-rohrssen'}",True,1636,,3,1,1348152776,1345950589,1348152776.0,12127330,CC BY-SA 3.0,https://stackoverflow.com/questions/12127330/class-function-with-buffer-as-a-parameter-confused,"class function with buffer as a parameter, confused",,,,
1579,"['c++', 'pointers', 'constants', 'default-value']","{'account_id': 1410818, 'reputation': 921, 'user_id': 1337447, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/a4c2ce8876a14c2b865e8fa1b1704643?s=256&d=identicon&r=PG', 'display_name': 'Derp', 'link': 'https://stackoverflow.com/users/1337447/derp'}",True,7880,12126104.0,4,0,1348140190,1345933009,1348140190.0,12126076,CC BY-SA 3.0,https://stackoverflow.com/questions/12126076/cannot-convert-const-char21-to-char,Cannot Convert Const Char[21] to Char?,,,,
1580,"['c++', 'class', 'fstream']","{'account_id': 1702198, 'reputation': 211, 'user_id': 1561949, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/1129359ef5a87100f253442e07de6ad6?s=256&d=identicon&r=PG', 'display_name': 'user1561949', 'link': 'https://stackoverflow.com/users/1561949/user1561949'}",True,1554,12133184.0,2,1,1348140002,1346008794,1348140002.0,12133143,CC BY-SA 3.0,https://stackoverflow.com/questions/12133143/boolean-function-doesnt-read-all-the-input-from-a-text-file,Boolean function doesn&#39;t read all the input from a text file,,,,
1581,['c++'],"{'account_id': 1758095, 'reputation': 31, 'user_id': 1605851, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/4ce38b6196182343f2f21ceae0dfa9ad?s=256&d=identicon&r=PG', 'display_name': 'Angie', 'link': 'https://stackoverflow.com/users/1605851/angie'}",True,120,12135888.0,4,0,1348118562,1346032777,1348118562.0,12135476,CC BY-SA 3.0,https://stackoverflow.com/questions/12135476/how-do-i-make-the-loop-for-cataloging-random-variables-in-c, How do I make the loop for cataloging random variables in C++?,,,,
1582,"['c++', 'arrays', 'incomplete-type']","{'account_id': 1778134, 'reputation': 41, 'user_id': 1621485, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1d8736535c0bc46cdcd0280813803b92?s=256&d=identicon&r=PG', 'display_name': 'thorium220', 'link': 'https://stackoverflow.com/users/1621485/thorium220'}",True,710,12102801.0,2,2,1348098303,1345779147,1348098303.0,12102792,CC BY-SA 3.0,https://stackoverflow.com/questions/12102792/c-array-of-objects-type-is-incomplete,C++ array of objects - type is incomplete,,,,
1583,"['c++', 'stream']","{'account_id': 1778134, 'reputation': 41, 'user_id': 1621485, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1d8736535c0bc46cdcd0280813803b92?s=256&d=identicon&r=PG', 'display_name': 'thorium220', 'link': 'https://stackoverflow.com/users/1621485/thorium220'}",True,593,12103845.0,1,0,1348097931,1345787588,1348097931.0,12103813,CC BY-SA 3.0,https://stackoverflow.com/questions/12103813/c-read-from-formatted-txt-file,C++ read from formatted .txt file,,,,
