,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,locked_date
2321,['c++'],"{'account_id': 10174219, 'reputation': 21, 'user_id': 7513495, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-_q4gwuwTZ0c/AAAAAAAAAAI/AAAAAAAAAHk/mgnlUWn51r0/photo.jpg?sz=256', 'display_name': 'Lysander Mealy', 'link': 'https://stackoverflow.com/users/7513495/lysander-mealy'}",False,82,0,0,1605535449,1605534717,64859313,CC BY-SA 4.0,https://stackoverflow.com/questions/64859313/is-there-something-different-between-these-code-bases,Is there something different between these code bases?,1605535449.0,,,,
2322,"['c++', 'windows', 'event-handling', 'clipboard']","{'account_id': 18488803, 'reputation': 98, 'user_id': 13469033, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Szes4.jpg?s=256&g=1', 'display_name': 'sectasy', 'link': 'https://stackoverflow.com/users/13469033/sectasy'}",False,173,0,0,1605535400,1605535337,64859476,CC BY-SA 4.0,https://stackoverflow.com/questions/64859476/cpp-copy-to-clipboard-event,Cpp copy to clipboard event,1605535400.0,,,,
2323,"['c++', 'qt', 'opengl', 'qopenglfunctions']","{'account_id': 2296811, 'reputation': 1101, 'user_id': 2018059, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/tt6Co.jpg?s=256&g=1', 'display_name': 'rainbow', 'link': 'https://stackoverflow.com/users/2018059/rainbow'}",False,146,0,0,1605535059,1605521626,64856122,CC BY-SA 4.0,https://stackoverflow.com/questions/64856122/segmentation-fault-during-closing-application-with-qopenglfunctions-3-3-core-obj,Segmentation fault during closing application with QOpenGLFunctions_3_3_Core objects,1605535059.0,,,,
2324,"['c++', 'class', 'oop']","{'account_id': 17506408, 'reputation': 1, 'user_id': 12695527, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-sgtwfjFUSz4/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcXMCtMOazqJ584wDiQ50a-VGlk3g/photo.jpg?sz=256', 'display_name': 'Arshia Toliat', 'link': 'https://stackoverflow.com/users/12695527/arshia-toliat'}",False,22,0,0,1605534585,1605534585,64859272,,https://stackoverflow.com/questions/64859272/i-cant-compile-my-class-that-use-my-own-header-file,I can&#39;t compile my class that use my own header file,,,1605534896.0,Duplicate,
2325,"['c++', 'io', 'mmap', 'ofstream']","{'account_id': 16637106, 'reputation': 55, 'user_id': 12023517, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4gjdU.jpg?s=256&g=1', 'display_name': 'PleaseHelpppp', 'link': 'https://stackoverflow.com/users/12023517/pleasehelpppp'}",True,420,1,0,1605533536,1605457812,64846895,CC BY-SA 4.0,https://stackoverflow.com/questions/64846895/mmap-slower-than-ofstream-for-writing-large-amounts-of-data,mmap() slower than ofstream() for writing large amounts of data,1605521176.0,,,,
2326,"['c++', 'list', 'vector', 'tuples', 'c++-standard-library']","{'account_id': 5411133, 'reputation': 795, 'user_id': 4307872, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/6375140fec452c7e7b5cd043495adefe?s=256&d=identicon&r=PG&f=1', 'display_name': 'von spotz', 'link': 'https://stackoverflow.com/users/4307872/von-spotz'}",True,294,1,1,1605533427,1605527232,64857449,CC BY-SA 4.0,https://stackoverflow.com/questions/64857449/how-do-i-iterate-through-nested-vectors,How do I iterate through nested vectors?,1605533427.0,64857507.0,,,
2327,"['c++', 'c++20', 'c++-concepts', 'non-type-template-parameter']","{'account_id': 359424, 'reputation': 27186, 'user_id': 700825, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/6aea6e2f57f2a7b1cd6870375fbdc42f?s=256&d=identicon&r=PG', 'display_name': 'NoSenseEtAl', 'link': 'https://stackoverflow.com/users/700825/nosenseetal'}",True,959,3,13,1605532025,1605530543,64858240,CC BY-SA 4.0,https://stackoverflow.com/questions/64858240/non-type-template-parameters-and-requires,Non-type template parameters and requires,1605530784.0,64858362.0,,,
2328,"['c++', 'multithreading']","{'account_id': 17141711, 'reputation': 119, 'user_id': 12405558, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/728226f7f3ea59437745bb7a859a2d3b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Phineas', 'link': 'https://stackoverflow.com/users/12405558/phineas'}",True,127,1,0,1605531843,1605519394,64855564,CC BY-SA 4.0,https://stackoverflow.com/questions/64855564/multithread-for-loop-push-back-c,multithread for loop push_back C++,1605531843.0,,,,
2329,"['c++', 'templates', 'shared-ptr']","{'account_id': 18537211, 'reputation': 13, 'user_id': 13506594, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-sUT5LVoI0FA/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNoBp_kAunKLnHVtJFQPgNU2eOZXw/photo.jpg?sz=256', 'display_name': 'Fabian', 'link': 'https://stackoverflow.com/users/13506594/fabian'}",True,58,1,0,1605531324,1605519870,64855696,CC BY-SA 4.0,https://stackoverflow.com/questions/64855696/differentiate-between-shared-ptr-and-normal-type-on-compile-time,Differentiate between shared_ptr and normal type on compile time,,64857740.0,,,
2330,"['c++', 'wxwidgets']","{'account_id': 1909471, 'reputation': 444, 'user_id': 1723676, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/y8ILT.jpg?s=256&g=1', 'display_name': 'Ronny', 'link': 'https://stackoverflow.com/users/1723676/ronny'}",True,280,1,0,1605531175,1605523346,64856516,CC BY-SA 4.0,https://stackoverflow.com/questions/64856516/wxwidgets-wxbutton-with-label-on-top-of-bitmap,wxWidgets: wxButton with label on top of bitmap,,64858385.0,,,
2331,"['c++', 'json', 'struct', 'document', 'rapidjson']","{'account_id': 19969568, 'reputation': 27, 'user_id': 14635390, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-F3UnuL-z43Q/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmL-VzeUS8l3bvubQBdxILb4Z9qJA/s96-c/photo.jpg?sz=256', 'display_name': 'pepe pep', 'link': 'https://stackoverflow.com/users/14635390/pepe-pep'}",True,246,1,1,1605528709,1605528100,64857677,CC BY-SA 4.0,https://stackoverflow.com/questions/64857677/where-the-error-come-while-parsing-rapidjson,Where the error come while parsing RapidJSON,,64857796.0,,,
2332,"['c++', 'visual-studio-code', 'undefined-reference']","{'account_id': 18990082, 'reputation': 386, 'user_id': 13859552, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f00367ad87a4caa9ce3f40788a376ca8?s=256&d=identicon&r=PG', 'display_name': 'Adnan Ahmed', 'link': 'https://stackoverflow.com/users/13859552/adnan-ahmed'}",False,875,1,1,1605528453,1605527542,64857499,CC BY-SA 4.0,https://stackoverflow.com/questions/64857499/undefined-reference-when-using-gcc-and-windows-h-in-vscode,Undefined Reference when using GCC and Windows.h in vscode,,,,,
2333,"['c++', 'java-native-interface']","{'account_id': 131503, 'reputation': 1705, 'user_id': 331556, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/241a8d18861294324fb74cd150b869f1?s=256&d=identicon&r=PG', 'display_name': 'Nils', 'link': 'https://stackoverflow.com/users/331556/nils'}",False,109,0,0,1605528344,1605523020,64856441,,https://stackoverflow.com/questions/64856441/returning-a-char-array-from-android-ndk,returning a char array from android NDK,1605528344.0,,1605528332.0,Duplicate,
2334,"['c++', 'xcode', 'matlab', 'edge-detection']","{'account_id': 19985420, 'reputation': 1, 'user_id': 14647645, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/86265d604c2d0984076a6a742711326b?s=256&d=identicon&r=PG&f=1', 'display_name': 'skyeworld', 'link': 'https://stackoverflow.com/users/14647645/skyeworld'}",False,106,0,0,1605528059,1605528059,64857660,CC BY-SA 4.0,https://stackoverflow.com/questions/64857660/ld-symbols-not-found-for-architecture-x86-64-clang-error,ld: symbol(s) not found for architecture x86_64 clang: error,,,,,
2335,"['c++', 'loops', 'class', 'char']","{'account_id': 17694741, 'reputation': 3, 'user_id': 12858658, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d79fa60b805922e50c6e575f8257a3ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fate8086', 'link': 'https://stackoverflow.com/users/12858658/fate8086'}",False,5,0,0,1605527716,1605527716,64857557,,https://stackoverflow.com/questions/64857557/skipps-input-char-then-goes-to-next-coded-line,skipps input char then goes to next coded line,,,1605527862.0,Duplicate,
2336,"['c++', 'output']","{'account_id': 16489075, 'reputation': 23, 'user_id': 11913520, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b49589c18afe6e00eb5b4157edf0c7fd?s=256&d=identicon&r=PG&f=1', 'display_name': 'LogXx', 'link': 'https://stackoverflow.com/users/11913520/logxx'}",True,50,1,2,1605527275,1605526960,64857371,,https://stackoverflow.com/questions/64857371/why-variable-passed-to-a-function-by-reference-doesnt-immediately-change-its,"Why variable, passed to a function by reference, doesn&#39;t immediately change its value?",,64857434.0,1605531946.0,Duplicate,
2337,['c++'],"{'account_id': 19984698, 'reputation': 13, 'user_id': 14647060, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj4jZ7KBN2d94dDHu1ebzx8qd9tsxiTGk2uITVi=k-s256', 'display_name': 'csspro290', 'link': 'https://stackoverflow.com/users/14647060/csspro290'}",True,212,2,1,1605527202,1605520089,64855748,CC BY-SA 4.0,https://stackoverflow.com/questions/64855748/gettokeninformation-returns-error-insufficient-buffer-in-the-first-call,GetTokenInformation returns ERROR_INSUFFICIENT_BUFFER in the first call,,64855966.0,,,
2338,['c++'],"{'account_id': 1634874, 'reputation': 779, 'user_id': 1508641, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/5873d68f0a98f3b51499fe300d2483bb?s=256&d=identicon&r=PG', 'display_name': 'sivanesan1', 'link': 'https://stackoverflow.com/users/1508641/sivanesan1'}",True,57,1,-1,1605527138,1605523839,64856629,CC BY-SA 4.0,https://stackoverflow.com/questions/64856629/how-to-call-function-pointer-for-class-member-function,How to call function pointer for class member function,1605523998.0,64856713.0,,,
2339,"['c++', 'type-conversion', 'operator-overloading', 'language-lawyer', 'implicit-conversion']","{'account_id': 15029182, 'reputation': 1420, 'user_id': 12904050, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/22c7f86dbea6188d74c591e24e905ebf?s=256&d=identicon&r=PG', 'display_name': 'Jake Schmidt', 'link': 'https://stackoverflow.com/users/12904050/jake-schmidt'}",True,100,1,7,1605527064,1605388531,64838687,CC BY-SA 4.0,https://stackoverflow.com/questions/64838687/why-does-boolval-prefer-double-implicit-conversions-over-val-operator-bool,Why does bool(val) prefer double implicit conversions over val.operator bool()?,,64857043.0,,,
2340,"['c++', 'math', 'fft', 'convolution']","{'account_id': 3853129, 'reputation': 332, 'user_id': 3192711, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/148a8f3949371f87321b53cfd58d7e51?s=256&d=identicon&r=PG&f=1', 'display_name': 'Duke Le', 'link': 'https://stackoverflow.com/users/3192711/duke-le'}",True,311,1,1,1605526738,1605489469,64851542,CC BY-SA 4.0,https://stackoverflow.com/questions/64851542/2d-fft-what-to-do-after-converting-both-matrix-into-fft-ed-form,2D FFT what to do after converting both matrix into FFT-ed form?,1605526738.0,,,,
2341,"['c++', 'visual-studio-2019', 'directx-11']","{'account_id': 7642693, 'reputation': 1098, 'user_id': 5794313, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tZ4EC.jpg?s=256&g=1', 'display_name': 'Sync it', 'link': 'https://stackoverflow.com/users/5794313/sync-it'}",True,200,1,0,1605526182,1605516537,64854957,CC BY-SA 4.0,https://stackoverflow.com/questions/64854957/directx-cannot-create-an-directx11-device-even-though-my-system-says-it-suppor,DirectX : cannot create an directx11 device even though my system says it supports it,,64857181.0,,,
2342,"['c++', 'ssl', 'openssl', 'winsock', 'gnutls']","{'account_id': 12624089, 'reputation': 170, 'user_id': 9178490, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/f73720385a3dfb05fb833ee4644b7e9d?s=256&d=identicon&r=PG&f=1', 'display_name': 'aromahola', 'link': 'https://stackoverflow.com/users/9178490/aromahola'}",False,1103,0,1,1605526074,1605526074,64857164,CC BY-SA 4.0,https://stackoverflow.com/questions/64857164/rsyslogd-unexpected-gnutls-error-54-in-nsd-gtls-c551-error-in-the-pull-funct,rsyslogd: unexpected GnuTLS error -54 in nsd_gtls.c:551: Error in the pull function. [v8.24.0-52.el7_8.2 try http://www.rsyslog.com/e/2078,,,,,
2343,"['c++', 'linux', 'gcc', 'cygwin', 'cross-compiling']","{'account_id': 2172608, 'reputation': 43, 'user_id': 1924171, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5243f62b62da8052a420c01dc0cd7b15?s=256&d=identicon&r=PG', 'display_name': 'Aganezor', 'link': 'https://stackoverflow.com/users/1924171/aganezor'}",True,564,1,0,1605524845,1605173051,64801155,CC BY-SA 4.0,https://stackoverflow.com/questions/64801155/cross-compilation-with-gcc-fails-under-cygwin-when-iostream-is-included,cross-compilation with GCC fails under CYGWIN when &lt;iostream&gt; is included,1605178605.0,64856870.0,,,
2344,"['c++', 'linked-list', 'shared-ptr']","{'account_id': 4775017, 'reputation': 157, 'user_id': 3858468, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Neosapien', 'link': 'https://stackoverflow.com/users/3858468/neosapien'}",False,54,0,0,1605524425,1605524425,64856796,CC BY-SA 4.0,https://stackoverflow.com/questions/64856796/linked-list-using-shared-pointer-reference-counter-and-no-node-class,Linked list using shared pointer reference counter and no Node class?,,,,,
2345,"['c++', 'arrays', 'pointers']","{'account_id': 19984002, 'reputation': 15, 'user_id': 14646489, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10219146937527669/picture?type=large', 'display_name': 'Borja BePe', 'link': 'https://stackoverflow.com/users/14646489/borja-bepe'}",True,79,2,1,1605524114,1605515211,64854677,CC BY-SA 4.0,https://stackoverflow.com/questions/64854677/c-problem-with-array-of-strings-old-c-style-as-char,C++: Problem with array of strings old C-style (as Char**),1605517572.0,64856688.0,,,
2346,"['c++', 'smart-pointers', 'unique-ptr', 'raii']","{'account_id': 919681, 'reputation': 3313, 'user_id': 951614, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/8d1aee9b4eeb911aa7b1440b306a38da?s=256&d=identicon&r=PG&f=1', 'display_name': 'Juergen', 'link': 'https://stackoverflow.com/users/951614/juergen'}",True,70,1,0,1605523798,1605522684,64856364,CC BY-SA 4.0,https://stackoverflow.com/questions/64856364/c-order-of-class-members-when-smart-pointers-are-involved-matters,C++ Order of class members when smart pointers are involved matters,,64856426.0,,,
2347,"['c++', 'c++17']","{'account_id': 3054563, 'reputation': 2162, 'user_id': 2588499, 'user_type': 'registered', 'accept_rate': 34, 'profile_image': 'https://www.gravatar.com/avatar/a774cbfdbf028557b13027b6ec42cccf?s=256&d=identicon&r=PG', 'display_name': 'Arun', 'link': 'https://stackoverflow.com/users/2588499/arun'}",False,77,1,0,1605523627,1605522087,64856228,CC BY-SA 4.0,https://stackoverflow.com/questions/64856228/read-file-of-unknown-encoding-c,read file of unknown encoding c++,,,,,
2348,"['c++', 'cmake', 'include', 'grpc']","{'account_id': 19982029, 'reputation': 1, 'user_id': 14644951, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c006c55980b675e460f17641913c5570?s=256&d=identicon&r=PG&f=1', 'display_name': 'j.dll', 'link': 'https://stackoverflow.com/users/14644951/j-dll'}",False,562,1,0,1605522879,1605486022,64851204,CC BY-SA 4.0,https://stackoverflow.com/questions/64851204/cmake-bracket-include-grpc,CMake bracket #include grpc,,,,,
2349,"['c++', 'boolean']","{'account_id': 12296841, 'reputation': 446, 'user_id': 8972207, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://i.stack.imgur.com/AesH5.png?s=256&g=1', 'display_name': 'DarknessPlusPlus', 'link': 'https://stackoverflow.com/users/8972207/darknessplusplus'}",False,141,0,0,1605522665,1605522665,64856355,CC BY-SA 4.0,https://stackoverflow.com/questions/64856355/creating-a-reset-function-using-booleans-in-c,Creating a reset() function using booleans in C++,,,,,
2350,"['c++', 'multithreading', 'struct', 'parallel-processing', 'openmp']","{'account_id': 9660178, 'reputation': 51, 'user_id': 7168513, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/32e147672539571f5db26e723893a7f5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ashi', 'link': 'https://stackoverflow.com/users/7168513/ashi'}",False,94,1,0,1605521407,1605150248,64797293,CC BY-SA 4.0,https://stackoverflow.com/questions/64797293/how-to-create-structs-for-multiple-processes-in-mpi,How to create structs for multiple processes in MPI,1605202438.0,,,,
2351,"['c++', 'arrays', 'types']","{'account_id': 8990551, 'reputation': 1659, 'user_id': 6702598, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yZQB0.png?s=256&g=1', 'display_name': 'DarkTrick', 'link': 'https://stackoverflow.com/users/6702598/darktrick'}",True,79,2,2,1605521285,1605435595,64843269,CC BY-SA 4.0,https://stackoverflow.com/questions/64843269/c-type-of-multidimensional-array-with-variable-size,C++: Type of multidimensional array with `variable` size,1605521285.0,,,,
2352,"['c++', 'c']","{'account_id': 16749935, 'reputation': 25, 'user_id': 12107264, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-ciIrPv4M4q0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reSXN2bZohtYbYAjUVmVlD1ysqgKw/photo.jpg?sz=256', 'display_name': 'Alfian Rudiyanto', 'link': 'https://stackoverflow.com/users/12107264/alfian-rudiyanto'}",True,78,1,1,1605520978,1605520321,64855803,CC BY-SA 4.0,https://stackoverflow.com/questions/64855803/why-does-scanf-ask-twice-for-input,Why does scanf ask twice for input,1605520396.0,64855962.0,,,
2353,"['c++', 'pointers', 'memory-management', 'delete-operator']","{'account_id': 15111131, 'reputation': 94, 'user_id': 10905202, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Y8cZJtjNSe0/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwca4XlN_o2PZyqyjgn_5yF0QzJEP2A/mo/photo.jpg?sz=256', 'display_name': 'Maria Noaptes', 'link': 'https://stackoverflow.com/users/10905202/maria-noaptes'}",False,67,1,0,1605520227,1605443811,64844472,CC BY-SA 4.0,https://stackoverflow.com/questions/64844472/deallocation-3-dimensional-vector-c,Deallocation 3 dimensional vector C++,,,,,
2354,"['c++', 'performance', 'memory-management', 'large-data', 'istream']","{'account_id': 12174085, 'reputation': 89, 'user_id': 8887724, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a07ee6872572ec780f72ed7a1401754f?s=256&d=identicon&r=PG&f=1', 'display_name': 'BadProgrammer', 'link': 'https://stackoverflow.com/users/8887724/badprogrammer'}",True,92,1,2,1605519935,1605516651,64854973,CC BY-SA 4.0,https://stackoverflow.com/questions/64854973/what-is-the-best-way-to-override-istream-for-large-object-over-30-fields,What is the best way to override istream for large object (over 30 fields)?,1605519098.0,64855712.0,,,
2355,"['c++', 'inheritance']","{'account_id': 15570504, 'reputation': 23, 'user_id': 11233095, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/--ZkzPCpKk3Q/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc_Q3OEJEsHATu8nGrSgL22947Lhw/mo/photo.jpg?sz=256', 'display_name': 'Pierre-Olivier Leroux', 'link': 'https://stackoverflow.com/users/11233095/pierre-olivier-leroux'}",True,109,3,0,1605519156,1605420297,64841656,CC BY-SA 4.0,https://stackoverflow.com/questions/64841656/calling-parent-function-from-another-function-using-child-c,Calling parent function from another function using child C++,1605422069.0,,,,
2356,['c++'],"{'account_id': 17077947, 'reputation': 1, 'user_id': 12357134, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-sgTDVIHEVqM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdzZWHUnuyW0h3bXqugD24GqGTS_w/photo.jpg?sz=256', 'display_name': 'Ryan Silveira', 'link': 'https://stackoverflow.com/users/12357134/ryan-silveira'}",True,319,1,-2,1605517430,1605505426,64853176,CC BY-SA 4.0,https://stackoverflow.com/questions/64853176/c-read-from-input-file-into-struct-array,C++ Read from input file into struct array,1605509898.0,,,,
2357,['c++'],"{'account_id': 15935144, 'reputation': 1775, 'user_id': 12651320, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae6f4d3d025d9f657c0aaedb039bd407?s=256&d=identicon&r=PG&f=1', 'display_name': 'Summit', 'link': 'https://stackoverflow.com/users/12651320/summit'}",True,256,2,2,1605516043,1605515280,64854691,CC BY-SA 4.0,https://stackoverflow.com/questions/64854691/do-i-need-to-delete-the-pointer-returned-by-stdlocaltime,Do I need to delete the pointer returned by std::localtime?,1605516043.0,64854713.0,,,
2358,"['c++', 'stl', 'operator-overloading', 'multiset']","{'account_id': 14852662, 'reputation': 336, 'user_id': 10726092, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-DkDI37C-HMc/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-g_4APm50bBK2iq6jV2UMOlatRHXw/mo/photo.jpg?sz=256', 'display_name': 'Artaza Sameen', 'link': 'https://stackoverflow.com/users/10726092/artaza-sameen'}",True,65,2,-1,1605515985,1605513602,64854370,CC BY-SA 4.0,https://stackoverflow.com/questions/64854370/why-multiset-uses-operator-of-the-object-it-stores,Why multiset uses operator&lt; of the object it stores?,,,,,
2359,"['c++', 'dll', 'clang', 'throw', 'typeid']","{'account_id': 15634555, 'reputation': 1787, 'user_id': 11279879, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ufGay.png?s=256&g=1', 'display_name': 'Dr. Gut', 'link': 'https://stackoverflow.com/users/11279879/dr-gut'}",False,112,0,0,1605515746,1605505953,64853233,CC BY-SA 4.0,https://stackoverflow.com/questions/64853233/clang-typeid-and-exception-throwing-through-dlls,Clang: typeid and exception throwing through DLLs,1605515746.0,,,,
2360,"['c++', 'templates', 'containers', 'luabridge']","{'account_id': 16737583, 'reputation': 41, 'user_id': 12098220, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0f1743ffbd9b8f23647fdb13780eb6f0?s=256&d=identicon&r=PG&f=1', 'display_name': 'zhk_tiger', 'link': 'https://stackoverflow.com/users/12098220/zhk-tiger'}",False,198,2,0,1605514798,1604650478,64710979,CC BY-SA 4.0,https://stackoverflow.com/questions/64710979/export-container-class-with-luabridge,Export container class with LuaBridge,,,,,
2361,"['c++', 'windows']","{'account_id': 4798066, 'reputation': 499, 'user_id': 3875388, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3875388', 'link': 'https://stackoverflow.com/users/3875388/user3875388'}",True,353,2,0,1605514393,1605380246,64837521,CC BY-SA 4.0,https://stackoverflow.com/questions/64837521/why-define-unicode-has-no-effect-in-windows,Why #define UNICODE has no effect in windows,,64837547.0,,,
2362,"['c++', 'time', 'boost']","{'account_id': 2347048, 'reputation': 730, 'user_id': 2057014, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/d1958eadc7b381d4e81e174be61cfd3e?s=256&d=identicon&r=PG', 'display_name': 'getsoubl', 'link': 'https://stackoverflow.com/users/2057014/getsoubl'}",False,15,0,0,1605513292,1605513292,64854315,CC BY-SA 4.0,https://stackoverflow.com/questions/64854315/extract-local-time-in-a-specific-format-using-boost-library,extract local time in a specific format using boost library,,,,,
2363,"['c++', 'debugging', 'visual-studio-code']","{'account_id': 18029090, 'reputation': 29, 'user_id': 13104244, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiVfkZ3mKVmTD6QWQ6tQ1CHxfFgqxxYR8AmbjFo=k-s256', 'display_name': 'RK JOLLY', 'link': 'https://stackoverflow.com/users/13104244/rk-jolly'}",False,1029,0,0,1605511884,1605511718,64854089,CC BY-SA 4.0,https://stackoverflow.com/questions/64854089/the-prelaunch-c-cgcc-exe-build-active-file-terminated-with-exit-code-1,The preLaunch &#39;C/C++:gcc.exe build active file&#39; terminated with exit code -1,1605511884.0,,,,
2364,"['c++', 'ssl', 'openssl', 'tls1.2', 'winsock2']","{'account_id': 12624089, 'reputation': 170, 'user_id': 9178490, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/f73720385a3dfb05fb833ee4644b7e9d?s=256&d=identicon&r=PG&f=1', 'display_name': 'aromahola', 'link': 'https://stackoverflow.com/users/9178490/aromahola'}",False,272,0,0,1605511690,1605510288,64853870,,https://stackoverflow.com/questions/64853870/ssl-write-is-merging-messages-when-sent-in-different-functions-for-tls-over-tcp,SSL_WRITE is merging messages when sent in different functions for TLS over TCP,,,1605511117.0,Duplicate,
2365,"['c++', 'binary-search-tree']","{'account_id': 17242963, 'reputation': 11, 'user_id': 12484856, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Nd3CK_Z_7Zw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdfaOiqN72e5NG2ghnUflnUW6hKNw/photo.jpg?sz=256', 'display_name': 'Sal So', 'link': 'https://stackoverflow.com/users/12484856/sal-so'}",True,100,1,1,1605511253,1605509599,64853765,CC BY-SA 4.0,https://stackoverflow.com/questions/64853765/cant-display-binary-search-tree-c,Can&#39;t display binary search tree C++,1605511253.0,64853828.0,,,
2366,"['c++', 'visual-studio', 'c++17']","{'account_id': 11808400, 'reputation': 285, 'user_id': 13170092, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee561c9d7e0a5d953c75ce0f830c7761?s=256&d=identicon&r=PG&f=1', 'display_name': '&#220;bermensch', 'link': 'https://stackoverflow.com/users/13170092/%c3%9cbermensch'}",True,63,1,0,1605508302,1605501768,64852789,CC BY-SA 4.0,https://stackoverflow.com/questions/64852789/lnk2019-error-for-visual-studio-unresolved-external-symbol,LNK2019 error for Visual Studio - unresolved external symbol,1605506534.0,64853572.0,,,
2367,"['c++', 'vtable']","{'account_id': 17637492, 'reputation': 31, 'user_id': 12800478, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDoROVVMb0YA7z0baOSKIqGr0wI4E2lnQe559WxEg=k-s256', 'display_name': 'Ishwar Joshi', 'link': 'https://stackoverflow.com/users/12800478/ishwar-joshi'}",True,383,2,2,1605508212,1605503375,64852957,CC BY-SA 4.0,https://stackoverflow.com/questions/64852957/how-many-virtual-table-is-created-for-the-following-code,How many virtual table is created for the following code?,1605506602.0,,,,
2368,"['java', 'c++', 'memory', 'runtime']","{'account_id': 17142205, 'reputation': 309, 'user_id': 12405954, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/31f6b4a2cad0fce47ebf80347a0a54e7?s=256&d=identicon&r=PG&f=1', 'display_name': 'DK_bhai', 'link': 'https://stackoverflow.com/users/12405954/dk-bhai'}",True,62,1,-2,1605506289,1605502796,64852895,CC BY-SA 4.0,https://stackoverflow.com/questions/64852895/why-this-java-code-takes-less-space-and-time-compared-to-cpp,why this java code takes less space and time compared to cpp,1605503382.0,64853280.0,,,
