,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from
1724,"['c++', 'sockets', 'networking', 'winsock2']","{'account_id': 20869867, 'reputation': 33, 'user_id': 18119811, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-m-8fWRXTYU8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnTPVsxENhRPG6CCvRVq1YcJGP8jQ/s96-c/photo.jpg?sz=256', 'display_name': 'Діма Лучик', 'link': 'https://stackoverflow.com/users/18119811/%d0%94%d1%96%d0%bc%d0%b0-%d0%9b%d1%83%d1%87%d0%b8%d0%ba'}",True,203,1,0,1652907620,1652873109,72288294,CC BY-SA 4.0,https://stackoverflow.com/questions/72288294/how-to-handle-broadcast-messages,How to handle broadcast messages?,1652881053.0,72295931.0,,,
1725,"['c++', 'cmake', 'icu', 'xerces', 'xalan']","{'account_id': 7075287, 'reputation': 33, 'user_id': 5415543, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wyf6Q.jpg?s=256&g=1', 'display_name': 'Connor Abla', 'link': 'https://stackoverflow.com/users/5415543/connor-abla'}",False,51,0,0,1652907527,1652890441,72292657,CC BY-SA 4.0,https://stackoverflow.com/questions/72292657/building-xalanc-1-12-on-redhat-8-trouble-with-cmake-errors,Building Xalanc 1.12 on Redhat 8 - Trouble with Cmake errors,1652907527.0,,,,
1726,"['c++', 'boost', 'lock-free', 'stdatomic']","{'account_id': 20140273, 'reputation': 557, 'user_id': 14770245, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/99d276cd9b57fa85d63454504c6fd367?s=256&d=identicon&r=PG&f=1', 'display_name': 'James Smith', 'link': 'https://stackoverflow.com/users/14770245/james-smith'}",False,92,0,0,1652906291,1652905777,72295601,CC BY-SA 4.0,https://stackoverflow.com/questions/72295601/for-lock-free-programming-is-boostlockfree-a-more-feasible-option-than-c,"For lock-free programming, is boost::lockfree:: a more feasible option than C++ atomics?",1652906291.0,,,,
1727,"['c++', 'visual-studio', 'assembly', 'seh']","{'account_id': 23670795, 'reputation': 87, 'user_id': 17697580, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiiIJdmJ6q-Y3jrxSlyJkEpgLWqUM7DISsDS1kr=k-s256', 'display_name': 'paxous', 'link': 'https://stackoverflow.com/users/17697580/paxous'}",True,78,1,-1,1652905831,1652744168,72266674,CC BY-SA 4.0,https://stackoverflow.com/questions/72266674/visual-studio-module-unsafe-for-safeseh-image-occurring-when-building-release,Visual studio &quot;module unsafe for SAFESEH image&quot; occurring when building release in Assembly/C++,1652745668.0,72266709.0,,,
1728,['c++'],"{'account_id': 25325853, 'reputation': 33, 'user_id': 19146529, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzCUIoF54rTMuD5cAbL_oBm_ku8_vGja3-m80Xb=k-s256', 'display_name': 'Charity 2', 'link': 'https://stackoverflow.com/users/19146529/charity-2'}",True,79,2,1,1652905369,1652889620,72292476,CC BY-SA 4.0,https://stackoverflow.com/questions/72292476/when-i-click-the-console-the-cursor-shows-up-again-how-can-i-prevent-that,"When I click the console, the cursor shows up again. How can I prevent that?",1652901007.0,,,,
1729,"['c++', 'tuples', 'c++14', 'typetraits']","{'account_id': 24992316, 'reputation': 165, 'user_id': 18853370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c8b22b1777d0e8c385aa2d7759a758ef?s=256&d=identicon&r=PG&f=1', 'display_name': 'zhanginou', 'link': 'https://stackoverflow.com/users/18853370/zhanginou'}",True,182,1,3,1652903806,1652895610,72293711,CC BY-SA 4.0,https://stackoverflow.com/questions/72293711/how-to-static-assert-whether-all-types-of-a-tuple-fulfill-some-condition,How to static assert whether all types of a tuple fulfill some condition?,1652898378.0,72293765.0,,,
1730,"['java', 'c++', 'webassembly', 'emscripten', 'jwebassembly']","{'account_id': 25326980, 'reputation': 11, 'user_id': 19147473, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/96745ea77bb722754d1251e44e88d938?s=256&d=identicon&r=PG', 'display_name': 'mark88', 'link': 'https://stackoverflow.com/users/19147473/mark88'}",False,153,0,1,1652903574,1652903473,72295196,CC BY-SA 4.0,https://stackoverflow.com/questions/72295196/build-webassembly-sorting-functions-from-c-and-java-source-code,Build webassembly sorting functions from C++ and Java source code,1652903574.0,,,,
1731,"['c++', 'templates', 'language-lawyer']","{'account_id': 12952024, 'reputation': 2572, 'user_id': 9363996, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9Ttto.jpg?s=256&g=1', 'display_name': 'Sergey Kolesnik', 'link': 'https://stackoverflow.com/users/9363996/sergey-kolesnik'}",False,66,0,2,1652903017,1652889795,72292509,CC BY-SA 4.0,https://stackoverflow.com/questions/72292509/msvc-fails-to-deduce-template-argument-for-stdvectorstdreference-wrapperco,MSVC fails to deduce template argument for std::vector&lt;std::reference_wrapper&lt;const T&gt;&gt;,1652903017.0,,,,
1732,"['c++', 'omnet++', 'inet']","{'account_id': 17991868, 'reputation': 21, 'user_id': 13075797, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28aa1123ead304ea9b6978f5414a69b8?s=256&d=identicon&r=PG&f=1', 'display_name': 'cybronele', 'link': 'https://stackoverflow.com/users/13075797/cybronele'}",False,52,0,0,1652902227,1652902227,72294974,CC BY-SA 4.0,https://stackoverflow.com/questions/72294974/omnet-fatal-error-inet-something-h-file-not-found,Omnet++ fatal error: &#39;inet/.../something.h&#39; file not found,,,,,
1733,"['c++', 'boost', 'boost-beast']","{'account_id': 643033, 'reputation': 25683, 'user_id': 955273, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/79903a88026b021e89735578bb71fd22?s=256&d=identicon&r=PG', 'display_name': 'Steve Lorimer', 'link': 'https://stackoverflow.com/users/955273/steve-lorimer'}",False,166,0,0,1652902163,1652865499,72286395,CC BY-SA 4.0,https://stackoverflow.com/questions/72286395/what-should-i-do-if-boostbeast-write-some-doesnt-write-everything,What should I do if boost::beast write_some doesn&#39;t write everything?,1652867172.0,,,,
1734,"['c++', 'linux', 'eclipse']","{'account_id': 14892616, 'reputation': 1, 'user_id': 19147980, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1699992976771335/picture?type=large', 'display_name': 'Emanuel Andrei Dodu', 'link': 'https://stackoverflow.com/users/19147980/emanuel-andrei-dodu'}",False,23,0,0,1652901942,1652901942,72294915,CC BY-SA 4.0,https://stackoverflow.com/questions/72294915/adding-mariadb-on-eclipse-c-linux,Adding mariadb on eclipse c++ linux,,,,,
1735,"['c++', 'json', 'http', 'boost']","{'account_id': 23437688, 'reputation': 69, 'user_id': 17495587, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f0e4ef1ff3cee1758f5def853e4fa025?s=256&d=identicon&r=PG&f=1', 'display_name': 'AMAR', 'link': 'https://stackoverflow.com/users/17495587/amar'}",True,45,1,0,1652900750,1652893646,72293309,CC BY-SA 4.0,https://stackoverflow.com/questions/72293309/boost-post-request-continuously-cpp,Boost post request continuously CPP,,72294700.0,,,
1736,"['c++', 'linux', 'compiler-errors']","{'account_id': 25326621, 'reputation': 3, 'user_id': 19147173, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1538669cc686353fc21dbc6d2b759c0?s=256&d=identicon&r=PG', 'display_name': 'lea', 'link': 'https://stackoverflow.com/users/19147173/lea'}",True,57,2,0,1652899983,1652895489,72293685,CC BY-SA 4.0,https://stackoverflow.com/questions/72293685/c-interpretation-of-make-compile-error-gnu-compiler,c++ interpretation of make/compile error gnu compiler,1652896502.0,72294481.0,,,
1737,"['c++', 'casting', 'type-conversion', 'rounding']","{'account_id': 12875124, 'reputation': 1523, 'user_id': 10358768, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/TYcYT.jpg?s=256&g=1', 'display_name': 'Milan', 'link': 'https://stackoverflow.com/users/10358768/milan'}",True,216,1,4,1652899546,1652898387,72294255,CC BY-SA 4.0,https://stackoverflow.com/questions/72294255/why-is-the-return-value-type-of-stdround-not-an-integer,Why is the return value type of std::round not an integer?,1652899065.0,,,,
1738,"['c++', 'vector']","{'account_id': 23637342, 'reputation': 9, 'user_id': 17668172, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyQ-BxzYZnn0PFQ4CtcsIr93wbKflEPGsOmY7z8=k-s256', 'display_name': 'fdsfafsdfasd', 'link': 'https://stackoverflow.com/users/17668172/fdsfafsdfasd'}",False,40,2,-1,1652898715,1652897249,72294023,CC BY-SA 4.0,https://stackoverflow.com/questions/72294023/my-function-is-not-finding-my-word-in-the-string,My function is not finding my word in the string,1652897564.0,,,,
1739,"['c++', 'boost', 'boost-asio']","{'account_id': 643033, 'reputation': 25683, 'user_id': 955273, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/79903a88026b021e89735578bb71fd22?s=256&d=identicon&r=PG', 'display_name': 'Steve Lorimer', 'link': 'https://stackoverflow.com/users/955273/steve-lorimer'}",True,157,1,2,1652898627,1652866992,72286758,CC BY-SA 4.0,https://stackoverflow.com/questions/72286758/is-it-safe-to-disable-threads-on-boostasio-in-a-multi-threaded-program,Is it safe to disable threads on boost::asio in a multi-threaded program?,,72292313.0,,,
1740,"['c++', 'stdvector', 'copy-constructor']","{'account_id': 25285165, 'reputation': 11, 'user_id': 19145828, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/537e37490f5bb87e9867b0b602d41a88?s=256&d=identicon&r=PG', 'display_name': 'ryani42', 'link': 'https://stackoverflow.com/users/19145828/ryani42'}",False,104,0,1,1652898239,1652883405,72290878,,https://stackoverflow.com/questions/72290878/copy-constructor-not-behaving-as-it-should,Copy constructor not behaving as it should?,1652897677.0,,1652897847.0,Duplicate,
1741,"['c++', 'c++17', 'memory-alignment']","{'account_id': 1034392, 'reputation': 1107, 'user_id': 1042072, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/XXMuR.jpg?s=256&g=1', 'display_name': 'Tinggo', 'link': 'https://stackoverflow.com/users/1042072/tinggo'}",True,114,1,0,1652897225,1652886402,72291677,,https://stackoverflow.com/questions/72291677/why-is-msvc-stdcpp-default-new-alignment-16,Why is MSVC __STDCPP_DEFAULT_NEW_ALIGNMENT__ 16?,1652887300.0,,1653142085.0,Duplicate,
1742,"['c++', 'webserver', 'esp32', 'platformio']","{'account_id': 25113925, 'reputation': 1, 'user_id': 18963214, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjwcGQm-_aymwT08q760L3gIY-Sp09p4XwN2xbH=k-s256', 'display_name': 'T&#249;ng Đức', 'link': 'https://stackoverflow.com/users/18963214/t%c3%b9ng-%c4%90%e1%bb%a9c'}",False,1014,0,0,1652896807,1652876027,72288982,CC BY-SA 4.0,https://stackoverflow.com/questions/72288982/class-has-no-member-named-using-esp32-create-web-server,Class has no member named (using ESP32 create web server),1652896807.0,,,,
1743,"['c++', 'macos', 'clion']","{'account_id': 17223739, 'reputation': 419, 'user_id': 12469912, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/00d6030230dfe56870c793365202ace1?s=256&d=identicon&r=PG&f=1', 'display_name': 'plpm', 'link': 'https://stackoverflow.com/users/12469912/plpm'}",False,377,0,1,1652896478,1652895029,72293590,CC BY-SA 4.0,https://stackoverflow.com/questions/72293590/how-to-fix-ext-pb-ds-assoc-container-hpp-not-found,How to fix &quot;&lt;ext/pb_ds/assoc_container.hpp&gt; not found&quot;?,1652896478.0,,,,
1744,"['c++', 'asynchronous', 'progress-bar']","{'account_id': 13283080, 'reputation': 27, 'user_id': 9590019, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fbf48f0f0fcbfd332dca5afe5b1b7d5a?s=256&d=identicon&r=PG&f=1', 'display_name': 'fatecasino', 'link': 'https://stackoverflow.com/users/9590019/fatecasino'}",False,151,0,0,1652894232,1652889058,72292337,CC BY-SA 4.0,https://stackoverflow.com/questions/72292337/c-updating-progress-bar-from-stdasync,c++ : updating progress bar from std::async,1652894232.0,,,,
1745,"['c++', 'netbeans', 'makefile']","{'account_id': 11359826, 'reputation': 1, 'user_id': 10714166, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-MB4ET-lc-go/AAAAAAAAAAI/AAAAAAAABW0/j9g7oqCOR0Q/photo.jpg?sz=256', 'display_name': 'Antoine Langevin', 'link': 'https://stackoverflow.com/users/10714166/antoine-langevin'}",False,71,0,0,1652893964,1652893804,72293346,CC BY-SA 4.0,https://stackoverflow.com/questions/72293346/gmake-nbproject-makefile-impl-mk40-build-impl-error-2,gmake [nbproject/Makefile-impl.mk:40: .build-impl] Error 2,1652893964.0,,,,
1746,"['c++', 'multithreading', 'c++11']","{'account_id': 24690385, 'reputation': 61, 'user_id': 18582965, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6336fcdb482225904ec5af72e1d929cf?s=256&d=identicon&r=PG', 'display_name': 'kamila', 'link': 'https://stackoverflow.com/users/18582965/kamila'}",True,449,3,0,1652893784,1652788817,72273679,CC BY-SA 4.0,https://stackoverflow.com/questions/72273679/c11-delay-the-execution-of-thread,C++11 delay the execution of thread,1652806177.0,,,,
1747,"['c++', 'g++', 'stdin', 'cin', 'chrono']","{'account_id': 10388171, 'reputation': 29, 'user_id': 7660431, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f49004fb0450b102f816b31b35adf580?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alvin Carter', 'link': 'https://stackoverflow.com/users/7660431/alvin-carter'}",True,147,1,-2,1652893383,1652886735,72291750,CC BY-SA 4.0,https://stackoverflow.com/questions/72291750/how-to-calculate-time-taken-to-execute-c-program-excluding-time-taken-to-user,How to calculate time taken to execute C++ program excluding time taken to user input?,1652891840.0,72291972.0,,,
1748,['c++'],"{'account_id': 24398280, 'reputation': 11, 'user_id': 18327334, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4bfd8e22414a58c26345009c57f78fc?s=256&d=identicon&r=PG', 'display_name': 'kinix', 'link': 'https://stackoverflow.com/users/18327334/kinix'}",False,75,0,0,1652893242,1652847152,72283121,CC BY-SA 4.0,https://stackoverflow.com/questions/72283121/why-isnt-default-or-value-initialization-more-common-for-aggregates,Why isn&#39;t default or value initialization more common for aggregates?,1652893242.0,,,,
1749,"['c++', 'list', 'class', 'templates']","{'account_id': 11196673, 'reputation': 95, 'user_id': 8215123, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/498b063694552ee0fa4765a9f2931bd8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dodande', 'link': 'https://stackoverflow.com/users/8215123/dodande'}",True,75,1,0,1652893000,1652889548,72292461,CC BY-SA 4.0,https://stackoverflow.com/questions/72292461/how-to-return-a-template-list-in-c,how to return a template list in C++?,,72293189.0,,,
1750,"['c++', 'zstd']","{'account_id': 12412250, 'reputation': 183, 'user_id': 9043791, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3eccd09a09072980529949012dd81141?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alberto Tiraboschi', 'link': 'https://stackoverflow.com/users/9043791/alberto-tiraboschi'}",False,226,0,0,1652892257,1652884181,72291097,CC BY-SA 4.0,https://stackoverflow.com/questions/72291097/streaming-decompression-of-data-in-a-vector,Streaming decompression of data in a vector,1652892257.0,,,,
1751,"['c++', 'arduino', 'serial-port', 'serial-communication']","{'account_id': 25262515, 'reputation': 11, 'user_id': 19093214, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwNLdvHIOJBB3b-OdPRdLeTPgpZheN9-xOtgnM=k-s256', 'display_name': 'bsakal', 'link': 'https://stackoverflow.com/users/19093214/bsakal'}",False,367,1,1,1652891723,1652871677,72287964,CC BY-SA 4.0,https://stackoverflow.com/questions/72287964/serial-read-arduino-recieving-several-different-mesages,Serial Read - Arduino - Recieving Several Different Mesages,1652875859.0,,,,
1752,"['c++', 'lambda', 'reference', 'default-parameters']","{'account_id': 888385, 'reputation': 10631, 'user_id': 6951428, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/92fd81a6020da8e77fc9125e0c9ec512?s=256&d=identicon&r=PG&f=1', 'display_name': 'junvar', 'link': 'https://stackoverflow.com/users/6951428/junvar'}",False,81,0,0,1652891619,1652890238,72292609,,https://stackoverflow.com/questions/72292609/default-argument-references-local-variable-of-enclosing-function,Default argument references local variable _ of enclosing function,1652891153.0,,1652891597.0,Duplicate,
1753,"['c++', 'cmake', 'vulkan']","{'account_id': 23394464, 'reputation': 31, 'user_id': 17458714, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XDd8l.png?s=256&g=1', 'display_name': 'Nick Developer', 'link': 'https://stackoverflow.com/users/17458714/nick-developer'}",False,80,1,0,1652891544,1652883396,72290873,CC BY-SA 4.0,https://stackoverflow.com/questions/72290873/vkpipelineinfoext-does-not-exist,VkPipelineInfoEXT does not exist,1652884880.0,,,,
1754,"['c++', 'error-handling', 'sfml']","{'account_id': 24593243, 'reputation': 1, 'user_id': 18496810, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0bf4f9dbe12420d5f9158b342c93be36?s=256&d=identicon&r=PG', 'display_name': 'ProgrammingQuestions', 'link': 'https://stackoverflow.com/users/18496810/programmingquestions'}",False,107,0,0,1652890889,1652796948,72275652,CC BY-SA 4.0,https://stackoverflow.com/questions/72275652/exception-thrown-at-0x00007ffeeb176b2f-sfml-graphics-d-2-dll,Exception thrown at 0x00007FFEEB176B2F (sfml-graphics-d-2.dll),1652805013.0,,,,
1755,"['c++', 'c++20', 'destructor']","{'account_id': 15190902, 'reputation': 449, 'user_id': 10961646, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/780c9f9b02e5827f5984b3965970e19e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sargis Khachatryan', 'link': 'https://stackoverflow.com/users/10961646/sargis-khachatryan'}",True,995,3,26,1652890310,1652770248,72269321,CC BY-SA 4.0,https://stackoverflow.com/questions/72269321/prospective-destructors-in-c,Prospective destructors in C++,,72271702.0,,,
1756,"['c++', 'uint64']","{'account_id': 25324834, 'reputation': 1, 'user_id': 19145656, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJz_3hIHSC35ThTFqw2TFiSY3iOIeFCU41UTMmsCzA=k-s256', 'display_name': 'Pol', 'link': 'https://stackoverflow.com/users/19145656/pol'}",True,138,1,0,1652890214,1652881691,72290429,CC BY-SA 4.0,https://stackoverflow.com/questions/72290429/how-do-i-use-uint64-t-in-an-array,How do I use &lt;uint64_t&gt; in an array,,,,,
1757,"['c++', 'unsigned', 'intrinsics', 'integer-overflow', 'avx2']","{'account_id': 2722141, 'reputation': 136, 'user_id': 2348209, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cc8121a0079b1c49ba428f934adb61b3?s=256&d=identicon&r=PG', 'display_name': 'user2348209', 'link': 'https://stackoverflow.com/users/2348209/user2348209'}",True,102,1,0,1652889042,1652886067,72291579,CC BY-SA 4.0,https://stackoverflow.com/questions/72291579/overflow-instead-of-saturation-on-16bit-add-avx2,overflow instead of saturation on 16bit add AVX2,1652887217.0,72292335.0,,,
1758,"['c++', 'linux', 'qt', 'xorg']","{'account_id': 4383688, 'reputation': 960, 'user_id': 3574571, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/1CulI.jpg?s=256&g=1', 'display_name': 'Mquinteiro', 'link': 'https://stackoverflow.com/users/3574571/mquinteiro'}",False,87,0,0,1652888949,1652888949,72292304,CC BY-SA 4.0,https://stackoverflow.com/questions/72292304/disable-qt-to-receive-touch-events-while-disabling-screensaver-on-xorg,Disable Qt to receive touch events while disabling screensaver on Xorg,,,,,
1759,"['c++', 'c', 'constants']","{'account_id': 21978814, 'reputation': 357, 'user_id': 16254208, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj2RKv9NjEwpFA6JtIzaD5mt8kkWnf7HMZSFdUA8g=k-s256', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/16254208/michael'}",True,98,1,1,1652888918,1652888650,72292229,CC BY-SA 4.0,https://stackoverflow.com/questions/72292229/c-const-pointer-comparison,C++ Const Pointer Comparison,,,,,
1760,"['c++', 'asynchronous', 'winapi', 'overlapped-io']","{'account_id': 11146991, 'reputation': 686, 'user_id': 8181378, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eafe3c2f18522f0f063448f241d56274?s=256&d=identicon&r=PG&f=1', 'display_name': 'joepol', 'link': 'https://stackoverflow.com/users/8181378/joepol'}",False,114,0,0,1652888719,1652888719,72292249,CC BY-SA 4.0,https://stackoverflow.com/questions/72292249/can-a-windows-named-pipe-created-in-overlapped-async-mode-be-used-for-sync-com,Can a Windows named pipe created in OVERLAPPED (async) mode be used for sync communications as well?,,,,,
1761,"['c++', 'dynamic-memory-allocation', 'interrupt', 'portaudio']","{'account_id': 12690222, 'reputation': 80, 'user_id': 9220598, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/LbRhm.jpg?s=256&g=1', 'display_name': 'Alex O&#39;Connor', 'link': 'https://stackoverflow.com/users/9220598/alex-oconnor'}",True,87,1,2,1652887084,1652885106,72291344,CC BY-SA 4.0,https://stackoverflow.com/questions/72291344/perform-memory-allocation-to-store-data-obtained-in-interrupt-handler,Perform Memory Allocation To Store Data Obtained In Interrupt Handler,,72291553.0,,,
1762,"['c++', 'constructor', 'stl', 'containers']","{'account_id': 162313, 'reputation': 2218, 'user_id': 383689, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/0c2bbd52fe81c4908f89636976ba8712?s=256&d=identicon&r=PG', 'display_name': 'Grim Fandango', 'link': 'https://stackoverflow.com/users/383689/grim-fandango'}",True,188,1,1,1652886992,1652081000,72168300,CC BY-SA 4.0,https://stackoverflow.com/questions/72168300/is-there-still-a-need-to-provide-default-constructors-to-use-stl-containers,Is there still a need to provide default constructors to use STL containers?,1652886992.0,72168439.0,,,
1763,"['c++', 'gcc', 'new-operator', 'delete-operator']","{'account_id': 9421280, 'reputation': 4879, 'user_id': 7007605, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/cMudY.png?s=256&g=1', 'display_name': 'Billy', 'link': 'https://stackoverflow.com/users/7007605/billy'}",True,230,1,2,1652886889,1652882138,72290542,CC BY-SA 4.0,https://stackoverflow.com/questions/72290542/why-does-gcc-use-the-size-aware-delete-operator-by-default-when-optimizing,Why does gcc use the size-aware delete operator by default when optimizing?,,72290792.0,,,
1764,"['c++', 'stdlist', 'stdset']","{'account_id': 25067870, 'reputation': 35, 'user_id': 18921988, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e6fc83d8cd31961478ad3dae1062db4a?s=256&d=identicon&r=PG', 'display_name': 'cpp_mountain', 'link': 'https://stackoverflow.com/users/18921988/cpp-mountain'}",True,115,3,1,1652886518,1652878213,72289530,CC BY-SA 4.0,https://stackoverflow.com/questions/72289530/moving-through-list-elements,Moving through list elements,1652882799.0,72291507.0,,,
1765,"['c++', 'string', 'linked-list', 'singly-linked-list']","{'account_id': 24734451, 'reputation': 23, 'user_id': 18622011, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzqYLVwTjrZrfdT5Ib2UWxuLJ4iu7DbG3XCJWK7=k-s256', 'display_name': 'ANSHU JOSHI', 'link': 'https://stackoverflow.com/users/18622011/anshu-joshi'}",False,59,0,0,1652886069,1652884871,72291270,CC BY-SA 4.0,https://stackoverflow.com/questions/72291270/what-is-wrong-with-the-else-statement-i-am-converting-string-to-int-to-string,"what is wrong with the else statement , i am converting string to int to string to linked list",1652886069.0,,,,
1766,"['c++', 'qt', 'abstract-class']","{'account_id': 118664, 'reputation': 6394, 'user_id': 309852, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/57df289111c543e75a71c563363ba094?s=256&d=identicon&r=PG', 'display_name': 'Ribtoks', 'link': 'https://stackoverflow.com/users/309852/ribtoks'}",False,46,0,2,1652885497,1652790559,72274094,CC BY-SA 4.0,https://stackoverflow.com/questions/72274094/how-to-implement-upgrade-versioning-for-interfaces-declared-with-q-declare-inter,How to implement upgrade/versioning for interfaces declared with Q_DECLARE_INTERFACE?,1652885497.0,,,,
1767,"['c++', 'performancecounter']","{'account_id': 3078546, 'reputation': 633, 'user_id': 2607331, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/3zZxU.jpg?s=256&g=1', 'display_name': 'Tushar Saurabh', 'link': 'https://stackoverflow.com/users/2607331/tushar-saurabh'}",False,207,0,0,1652885396,1652885396,72291405,CC BY-SA 4.0,https://stackoverflow.com/questions/72291405/c-c-performance-collector-pdh-h-failing-with-error-code-0xc0000bc6,C/C++ - Performance Collector (pdh.h) Failing with error code 0xc0000bc6,,,,,
1768,"['c#', 'c++', 'dll', 'interop']","{'account_id': 2085300, 'reputation': 6886, 'user_id': 1856429, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/AiPnN.jpg?s=256&g=1', 'display_name': 'Eduard Rostomyan', 'link': 'https://stackoverflow.com/users/1856429/eduard-rostomyan'}",False,128,0,4,1652884933,1652884933,72291292,CC BY-SA 4.0,https://stackoverflow.com/questions/72291292/create-automatic-dll-api-binding-from-c-to-c,Create automatic DLL api binding from C++ to C#,,,,,
1769,"['c++', 'c++17']","{'account_id': 22455788, 'reputation': 147, 'user_id': 16658493, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GcYlE.jpg?s=256&g=1', 'display_name': 'JustSlawek', 'link': 'https://stackoverflow.com/users/16658493/justslawek'}",True,111,1,0,1652884019,1652882331,72290587,,https://stackoverflow.com/questions/72290587/get-path-of-file-that-is-called,Get path of file that is called,1652882804.0,72290885.0,1652883699.0,Duplicate,
1770,['c++'],"{'account_id': 23102313, 'reputation': 1, 'user_id': 17211571, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhUlPFA7xMiHC8V4SiOMAG1ery9GtMtaYn3973Ipg=k-s256', 'display_name': '75Dude', 'link': 'https://stackoverflow.com/users/17211571/75dude'}",False,49,0,0,1652883598,1652824576,72281073,CC BY-SA 4.0,https://stackoverflow.com/questions/72281073/how-to-search-and-retrieve-records-using-c,How to search and retrieve records using c++,1652883598.0,,,,
1771,['c++'],"{'account_id': 25324970, 'reputation': 1, 'user_id': 19145770, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GggGIJMszRmSe-WqeptsVkUG4WemtDYiUVuwaHpWg=k-s256', 'display_name': 'Sahil Singh', 'link': 'https://stackoverflow.com/users/19145770/sahil-singh'}",True,47,1,0,1652882666,1652882370,72290599,,https://stackoverflow.com/questions/72290599/cpp-code-using-for-loop-to-increment-number-from-0-to-9-user-defined,Cpp code using for loop to increment number from 0 to 9 (user defined),1652882610.0,,1652885033.0,Duplicate,
