,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date
2052,"['c++', 'linux', 'chromium', 'gn']","{'account_id': 22758606, 'reputation': 11, 'user_id': 16917773, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7e1bba8fe3693b6df1828a510c3052f4?s=256&d=identicon&r=PG&f=1', 'display_name': 'LGCD', 'link': 'https://stackoverflow.com/users/16917773/lgcd'}",False,313,0,1,1631703347,1631703347,69191755,CC BY-SA 4.0,https://stackoverflow.com/questions/69191755/how-to-configure-gn-ninja-files-when-adding-includes-in-google-chromium-source-c,How to configure GN Ninja files when adding includes in Google Chromium source code?,,,,,,
2053,"['c++', 'qt', 'qcustomplot', 'qt6']","{'account_id': 15447407, 'reputation': 43, 'user_id': 13122922, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/jCuwv.jpg?s=256&g=1', 'display_name': 'deethereal', 'link': 'https://stackoverflow.com/users/13122922/deethereal'}",False,114,1,0,1631702706,1631613354,69175664,CC BY-SA 4.0,https://stackoverflow.com/questions/69175664/replot-function-which-depends-on-time-qt,"Replot function which depends on time, Qt",1631655889.0,,,,,
2054,"['python', 'c++', 'visual-studio-code', 'vscode-debugger']","{'account_id': 9421572, 'reputation': 97, 'user_id': 7007828, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dcd29757808c03f63b6df77cb59ed7e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'D&#225;vid Papp', 'link': 'https://stackoverflow.com/users/7007828/d%c3%a1vid-papp'}",False,183,0,3,1631702430,1631701147,69191229,CC BY-SA 4.0,https://stackoverflow.com/questions/69191229/how-to-attach-gdb-to-python-subprocess-in-vs-code,How to attach gdb to python subprocess in VS code,1631702430.0,,,,,
2055,"['c++', 'gcc', 'arm', 'linker-scripts']","{'account_id': 5836157, 'reputation': 611, 'user_id': 4599151, 'user_type': 'registered', 'accept_rate': 6, 'profile_image': 'https://graph.facebook.com/1050011471682240/picture?type=large', 'display_name': 'Karolis Milieška', 'link': 'https://stackoverflow.com/users/4599151/karolis-milie%c5%a1ka'}",False,212,0,0,1631702004,1631697689,69190338,CC BY-SA 4.0,https://stackoverflow.com/questions/69190338/arm-gcc-default-linker-script-c-initialization-question,ARM GCC default linker script C++ initialization question,1631702004.0,,,,,
2056,"['c++', 'object', 'binary-tree', 'copy-constructor', 'deep-copy']","{'account_id': 22633272, 'reputation': 23, 'user_id': 16810408, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh73oto3Xvay1p2-thdFknKYhdS3pjPD7fz8TSi=k-s256', 'display_name': 'Vendor', 'link': 'https://stackoverflow.com/users/16810408/vendor'}",True,390,1,1,1631701228,1631223360,69124964,CC BY-SA 4.0,https://stackoverflow.com/questions/69124964/deep-copy-of-an-object-that-contains-a-pointer-to-pointers,Deep Copy of an Object that contains a Pointer to Pointers,1631701228.0,69125070.0,,,,
2057,"['c++', 'arrays', 'boolean']","{'account_id': 18401206, 'reputation': 29, 'user_id': 13404219, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggfa2bEvT2vu0K7C6l9h7G2f2T4zSaGLDeQvfXnNw=k-s256', 'display_name': 'Samiul Islam', 'link': 'https://stackoverflow.com/users/13404219/samiul-islam'}",True,119,2,2,1631700670,1631297400,69136377,CC BY-SA 4.0,https://stackoverflow.com/questions/69136377/why-is-a-bool-type-2d-array-not-holding-0-and-1,Why is a bool type 2d array not holding 0 and 1?,1631695875.0,,,,,
2058,"['c++', 'windows', 'audio', 'ffmpeg', 'audio-recording']","{'account_id': 18320097, 'reputation': 13, 'user_id': 13341072, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c76dcac7df8a0d49ab2d7742a9666181?s=256&d=identicon&r=PG&f=1', 'display_name': 'C1ngh10', 'link': 'https://stackoverflow.com/users/13341072/c1ngh10'}",True,561,1,0,1631700072,1631620160,69177221,CC BY-SA 4.0,https://stackoverflow.com/questions/69177221/audio-do-not-stop-recording-after-pause-ffmpeg-c,audio do not stop recording after pause ffmpeg c++,,69190947.0,,,,
2059,"['c++', 'curl', 'libcurl']","{'account_id': 22758115, 'reputation': 1, 'user_id': 16917334, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/198c32848ed28b2d2d626ff00804f789?s=256&d=identicon&r=PG&f=1', 'display_name': 'abdaziz', 'link': 'https://stackoverflow.com/users/16917334/abdaziz'}",False,129,0,0,1631699574,1631699574,69190810,CC BY-SA 4.0,https://stackoverflow.com/questions/69190810/curl-error-download-recv-failure-connection-was-reset-using-c,CURL ERROR DOWNLOAD : Recv failure : Connection was reset (using c++),,,,,,
2060,"['c++', 'sorting', 'benchmarking', 'google-benchmark']","{'account_id': 5602731, 'reputation': 1879, 'user_id': 4438463, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/1a0f16ea396090bd329422805329b1ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'Touloudou', 'link': 'https://stackoverflow.com/users/4438463/touloudou'}",False,337,0,4,1631699442,1631697325,69190251,CC BY-SA 4.0,https://stackoverflow.com/questions/69190251/google-benchmark-sorting-algorithms,Google Benchmark sorting algorithms,,,,,,
2061,"['c++', 'vector', 'iterator', 'stdvector']","{'user_type': 'does_not_exist', 'display_name': 'user12326560'}",True,46,1,0,1631699300,1631697779,69190364,CC BY-SA 4.0,https://stackoverflow.com/questions/69190364/looping-back-near-the-beggining-using-stdvector-iterators,Looping back near the beggining using std::vector iterators,1631699300.0,69190542.0,,,,
2062,"['c++', 'codeblocks', 'sdl-2']","{'account_id': 13836482, 'reputation': 59, 'user_id': 9987887, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4650b9b509b41c789c00e85470dc8db?s=256&d=identicon&r=PG&f=1', 'display_name': 'kshitiz ghimire', 'link': 'https://stackoverflow.com/users/9987887/kshitiz-ghimire'}",False,26,0,0,1631698755,1631698755,69190592,,https://stackoverflow.com/questions/69190592/sdl-loadfile-rw-could-not-be-located-in-the-dynamic-link-library-sdl2-dll,SDL_LOADFILE_RW could not be located in the dynamic link library SDL2.dll,,,1631725228.0,Duplicate,,
2063,"['c++', 'string', 'octal']","{'account_id': 14896226, 'reputation': 39, 'user_id': 10756447, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c3ff6f5e775c0a620fad14de36abf69?s=256&d=identicon&r=PG&f=1', 'display_name': 'Parth Yadav', 'link': 'https://stackoverflow.com/users/10756447/parth-yadav'}",True,165,4,0,1631697980,1631669782,69186150,CC BY-SA 4.0,https://stackoverflow.com/questions/69186150/i-am-trying-to-convert-octal-number-to-decimal-number-using-a-string-as-an-input,I am trying to convert octal number to decimal number using a string as an input but the answer is coming out to be wrong,1631672530.0,,,,,
2064,"['c#', 'c++', '.net-core', 'marshalling']","{'account_id': 13367363, 'reputation': 11, 'user_id': 9647116, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hvlFo.png?s=256&g=1', 'display_name': 'Georgy Vasilyev', 'link': 'https://stackoverflow.com/users/9647116/georgy-vasilyev'}",False,58,0,1,1631697306,1631210991,69122926,CC BY-SA 4.0,https://stackoverflow.com/questions/69122926/marshling-structure-with-a-pointer-to-another-structure,Marshling structure with a pointer to another structure,1631697306.0,,,,,
2065,"['c++', 'stl', 'c++17', 'dynamic-programming', 'knapsack-problem']","{'account_id': 18488724, 'reputation': 21, 'user_id': 13468978, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj_dd64dsi2euVs57v3L38wuJTCtT04F119fmoU=k-s256', 'display_name': 'Parth Arora', 'link': 'https://stackoverflow.com/users/13468978/parth-arora'}",True,674,1,-2,1631697238,1631695145,69189758,,https://stackoverflow.com/questions/69189758/0-1-knapsack-problem-using-dynamic-programming-top-down-approach,"0/1 Knapsack problem using Dynamic Programming, Top-Down Approach",,,1631697541.0,Not suitable for this site,,
2066,"['c++', 'memory', 'memory-leaks', 'malloc']","{'account_id': 18197517, 'reputation': 1087, 'user_id': 13242312, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7d11960bf460e9c2a48771b60fdce709?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fayeure', 'link': 'https://stackoverflow.com/users/13242312/fayeure'}",True,124,2,1,1631697057,1631664855,69185735,CC BY-SA 4.0,https://stackoverflow.com/questions/69185735/why-do-we-need-to-check-the-return-value-of-malloc-in-c-but-not-new-in-c,"Why do we need to check the return value of malloc in C, but not new in C++?",1631695102.0,69190195.0,,,,
2067,"['c++', 'sfml']","{'account_id': 20659760, 'reputation': 15, 'user_id': 15167986, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhAf7JYJWwZbk5JS75Djrl7dkiWc81uuvI_F8LyJw=k-s256', 'display_name': 'Karo', 'link': 'https://stackoverflow.com/users/15167986/karo'}",False,91,2,0,1631696566,1630575341,69027706,CC BY-SA 4.0,https://stackoverflow.com/questions/69027706/set-origin-percentage-sfml,Set origin Percentage SFML,,,,,,
2068,"['android', 'c++', 'googlemock', 'hal', 'hidl']","{'account_id': 6437939, 'reputation': 1210, 'user_id': 6089653, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vaKuF.jpg?s=256&g=1', 'display_name': 'nj2237', 'link': 'https://stackoverflow.com/users/6089653/nj2237'}",False,319,0,0,1631696270,1631695948,69189944,CC BY-SA 4.0,https://stackoverflow.com/questions/69189944/how-to-check-if-hidl-vec-is-empty,How to check if hidl_vec is empty?,1631696270.0,,,,,
2069,"['c++', 'initialization', 'object-model', 'object-construction']","{'account_id': 2694517, 'reputation': 5122, 'user_id': 2326961, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/BtSlV.jpg?s=256&g=1', 'display_name': 'Maggyero', 'link': 'https://stackoverflow.com/users/2326961/maggyero'}",False,97,0,0,1631695031,1631695031,69189726,CC BY-SA 4.0,https://stackoverflow.com/questions/69189726/what-is-the-difference-between-object-creation-and-object-initialization-in-c,What is the difference between object creation and object initialization in C++?,,,,,,
2070,"['c++', 'class', 'struct']","{'account_id': 10204678, 'reputation': 75, 'user_id': 13004079, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cdbd2c2ddbf6874ca365127ef496d9f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'siva_uchiha', 'link': 'https://stackoverflow.com/users/13004079/siva-uchiha'}",False,37,0,0,1631693921,1631693921,69189464,,https://stackoverflow.com/questions/69189464/why-can-we-declare-a-class-definiton-as-struct-object-in-c,Why can we declare a class definiton as struct object in c++?,,,1631694235.0,Duplicate,,
2071,"['c++', 'accumulate']","{'account_id': 6624733, 'reputation': 99, 'user_id': 5115323, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/6a152eb737b49def02a60b5db0bbf57f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Just_a_newbie', 'link': 'https://stackoverflow.com/users/5115323/just-a-newbie'}",True,409,2,0,1631693794,1631688516,69188266,CC BY-SA 4.0,https://stackoverflow.com/questions/69188266/cumulative-product-of-an-array-stdaccumulate-vs-loop,Cumulative product of an array: std::accumulate vs loop,1631691816.0,69188715.0,,,,
2072,"['c++', 'winapi', 'visual-c++']","{'account_id': 22734563, 'reputation': 35, 'user_id': 16896948, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b50f05907cca50b4165146d9af23914f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Toasdn', 'link': 'https://stackoverflow.com/users/16896948/toasdn'}",False,125,0,0,1631693787,1631693787,69189430,CC BY-SA 4.0,https://stackoverflow.com/questions/69189430/how-can-i-get-connected-storage-devices-and-information-about-those-on-windows,How can I get connected storage devices and information about those on Windows?,,,,,,
2073,"['c++', 'simulation', 'ros', 'robot', 'px4']","{'account_id': 20959291, 'reputation': 23, 'user_id': 15399076, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/40010131bbfbf6095c32440cfdf9d739?s=256&d=identicon&r=PG&f=1', 'display_name': 'eungbin', 'link': 'https://stackoverflow.com/users/15399076/eungbin'}",True,71,1,0,1631692809,1631692635,69189157,CC BY-SA 4.0,https://stackoverflow.com/questions/69189157/px4-multi-vehicle-simulation-with-gazebo-what-is-no-ros,PX4 Multi-Vehicle Simulation with Gazebo : What is No ROS?,,69189206.0,,,,
2074,['c++'],"{'account_id': 19850801, 'reputation': 155, 'user_id': 14541336, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/abff398e27c4afefdceed4474efb13b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'ihsan', 'link': 'https://stackoverflow.com/users/14541336/ihsan'}",True,104,1,0,1631692641,1631691932,69188984,CC BY-SA 4.0,https://stackoverflow.com/questions/69188984/how-to-change-value-of-array-using-pointer,How to change value of array using pointer?,,69189158.0,,,,
2075,"['c++', 'dynamic-arrays']","{'account_id': 14349940, 'reputation': 195, 'user_id': 11860838, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3cec9faebfa56590f68e064772976111?s=256&d=identicon&r=PG&f=1', 'display_name': 'penny', 'link': 'https://stackoverflow.com/users/11860838/penny'}",True,430,2,2,1631692261,1631628620,69179378,CC BY-SA 4.0,https://stackoverflow.com/questions/69179378/why-use-a-dynamic-array-instead-of-a-regular-array,Why use a dynamic array instead of a regular array?,1631692261.0,69179506.0,,,,
2076,"['c++', 'arrays', 'c', 'string', 'struct']","{'account_id': 19997284, 'reputation': 23, 'user_id': 14657054, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-JE_LlqXDB8s/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclk7G9EXtAOJ5x1VnM9mtEDYc_vvg/s96-c/photo.jpg?sz=256', 'display_name': 'p4rt2020', 'link': 'https://stackoverflow.com/users/14657054/p4rt2020'}",True,188,2,-4,1631692090,1631593265,69171761,,https://stackoverflow.com/questions/69171761/why-is-the-compiler-trying-to-convert-char-into-char,Why is the compiler trying to convert char * into char?,1631692090.0,,1631646321.0,Not suitable for this site,,
2077,"['c++', 'inheritance', 'compiler-errors', 'visual-studio-2019']","{'account_id': 1807790, 'reputation': 11, 'user_id': 1644517, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/09be73d1447edddc95c6ddc9ee17b36c?s=256&d=identicon&r=PG', 'display_name': 'Magzash', 'link': 'https://stackoverflow.com/users/1644517/magzash'}",True,218,2,1,1631692074,1631690836,69188744,CC BY-SA 4.0,https://stackoverflow.com/questions/69188744/public-function-of-base-class-not-available-in-derived-class-with-protected-acce,Public function of Base class not available in derived class with protected access specifier,,,,,,
2078,"['c++', 'clang-tidy']","{'account_id': 308944, 'reputation': 183, 'user_id': 621113, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/pO7oe.jpg?s=256&g=1', 'display_name': 'sinoptic', 'link': 'https://stackoverflow.com/users/621113/sinoptic'}",False,243,0,0,1631690845,1631687540,69188082,CC BY-SA 4.0,https://stackoverflow.com/questions/69188082/clang-tidy-operator-should-return,Clang-Tidy: Operator=() should return &#39;...&amp;&#39;,1631690845.0,,,,,
2079,['c++'],"{'account_id': 22665279, 'reputation': 13, 'user_id': 16837742, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7090b073434b1080fb8e60c88b86be78?s=256&d=identicon&r=PG&f=1', 'display_name': 'James Harden', 'link': 'https://stackoverflow.com/users/16837742/james-harden'}",True,334,3,0,1631690722,1631637360,69181509,,https://stackoverflow.com/questions/69181509/calculating-accumulated-value-with-c,Calculating Accumulated Value with C++,1631642385.0,69183937.0,1631646858.0,Not suitable for this site,,
2080,"['c++', 'arrays', 'data-structures', 'sub-array']","{'user_type': 'does_not_exist', 'display_name': 'user14101590'}",True,157,2,0,1631690286,1631451674,69151642,CC BY-SA 4.0,https://stackoverflow.com/questions/69151642/is-this-a-wrong-approach-to-find-whether-array-is-subarray-of-another-array,Is this a wrong approach to find whether array is subarray of another array?,1631502276.0,69156351.0,,,,
2081,"['c++', 'recursion', 'stack', 'stack-overflow']","{'account_id': 22753896, 'reputation': 21, 'user_id': 16913639, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/G7kU8.jpg?s=256&g=1', 'display_name': 'Vince', 'link': 'https://stackoverflow.com/users/16913639/vince'}",False,172,2,2,1631688626,1631665359,69185779,CC BY-SA 4.0,https://stackoverflow.com/questions/69185779/is-there-a-way-to-detect-a-stack-overflow-during-runtime-c,Is there a way to detect a stack overflow during runtime? (c++),1631677210.0,,,,,
2082,"['c++', 'templates', 'sfinae']","{'account_id': 930090, 'reputation': 4318, 'user_id': 960115, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/oZ1UM.gif?s=256&g=1', 'display_name': 'Jeff G', 'link': 'https://stackoverflow.com/users/960115/jeff-g'}",True,70,1,2,1631685539,1631684344,69187604,CC BY-SA 4.0,https://stackoverflow.com/questions/69187604/c-nesting-sfinae-template-produces-compilation-error,C++ Nesting SFINAE Template Produces Compilation Error,,69187727.0,,,,
2083,"['c++', 'memory-management', 'tree', 'stack']","{'account_id': 1224624, 'reputation': 53, 'user_id': 1190460, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5475c76a5566ca95a939139da5ef8779?s=256&d=identicon&r=PG', 'display_name': 'Nasica', 'link': 'https://stackoverflow.com/users/1190460/nasica'}",False,55,1,-1,1631681454,1631679085,69187008,CC BY-SA 4.0,https://stackoverflow.com/questions/69187008/deleting-custom-object-from-stack-container-in-c,Deleting custom Object from Stack container in C++,,,,,,
2084,"['c++', 'templates', 'c++20', 'unique-ptr', 'sfinae']","{'account_id': 2358608, 'reputation': 1515, 'user_id': 2065863, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bwkkY.png?s=256&g=1', 'display_name': 'Erunehtar', 'link': 'https://stackoverflow.com/users/2065863/erunehtar'}",True,92,2,1,1631679756,1631650278,69184012,CC BY-SA 4.0,https://stackoverflow.com/questions/69184012/overload-stdunique-ptr-deleter-method-using-stdenable-if,Overload std::unique_ptr deleter method using std::enable_if,1631679756.0,69184093.0,,,,
2085,"['c++', 'regex', 'c++11', 'gcc']","{'account_id': 4012552, 'reputation': 10759, 'user_id': 3305546, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/G2mbe.png?s=256&g=1', 'display_name': 'Yves', 'link': 'https://stackoverflow.com/users/3305546/yves'}",True,54,1,0,1631678211,1631677727,69186891,CC BY-SA 4.0,https://stackoverflow.com/questions/69186891/why-does-stdregex-match-generate-different-results,Why does std::regex_match generate different results,1631678131.0,69186939.0,,,,
2086,"['c++', 'linux', 'multithreading', 'thread-safety', 'freeze']","{'account_id': 17882375, 'reputation': 83, 'user_id': 12990809, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/s2LX2.jpg?s=256&g=1', 'display_name': 'ysbaekFox', 'link': 'https://stackoverflow.com/users/12990809/ysbaekfox'}",True,47,1,0,1631677309,1631676762,69186797,CC BY-SA 4.0,https://stackoverflow.com/questions/69186797/can-freezehanging-happen-in-thread-unsafe-code-that-doesnt-use-mutex-semapho,"Can Freeze(Hanging) happen in Thread-UnSafe Code that doesn&#39;t use Mutex, Semaphore, etc?",,,,,,
2087,"['c++', 'c++17', 'variadic-templates', 'template-templates']","{'account_id': 56937, 'reputation': 25312, 'user_id': 170521, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/35d213b719c9bfa00f5f62ca1bdbb164?s=256&d=identicon&r=PG', 'display_name': 'lurscher', 'link': 'https://stackoverflow.com/users/170521/lurscher'}",True,302,1,1,1631672185,1631670353,69186185,CC BY-SA 4.0,https://stackoverflow.com/questions/69186185/issue-with-variadic-template-template-parameter-pack,Issue with variadic template template parameter pack,1631672185.0,69186229.0,,,,
2088,"['c++', 'vim', 'ultisnips']","{'account_id': 15266931, 'reputation': 1, 'user_id': 11015258, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1938b10d76039e547ed7af6596f64fb8?s=256&d=identicon&r=PG&f=1', 'display_name': 'user11015258', 'link': 'https://stackoverflow.com/users/11015258/user11015258'}",False,361,1,-1,1631670481,1631654371,69184644,CC BY-SA 4.0,https://stackoverflow.com/questions/69184644/ultisnipsedit-error-when-attempting-ultisnipsedit,UltiSnips#Edit Error when attempting :UltiSnipsEdit,1631666476.0,,,,,
2089,['c++'],"{'account_id': 11909109, 'reputation': 1, 'user_id': 12615623, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d075c61f64038355520462ff4d5fbe7e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sachin', 'link': 'https://stackoverflow.com/users/12615623/sachin'}",False,46,2,-1,1631667693,1631667003,69185922,,https://stackoverflow.com/questions/69185922/friend-function-can-manipulate-object-members,Friend function can manipulate object members?,,,1631687097.0,Duplicate,,
2090,"['c++', 'reference', 'language-lawyer', 'undefined-behavior']","{'account_id': 5140045, 'reputation': 97663, 'user_id': 4117728, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/66831ed13ffd9c497541220ec45c15c3?s=256&d=identicon&r=PG&f=1', 'display_name': '463035818_is_not_a_number', 'link': 'https://stackoverflow.com/users/4117728/463035818-is-not-a-number'}",True,194,2,8,1631667149,1631563662,69168528,CC BY-SA 4.0,https://stackoverflow.com/questions/69168528/is-it-allowed-to-print-the-address-of-a-dangling-reference,Is it allowed to print the address of a dangling reference?,1631567263.0,,,,,
2091,"['c++', 'unreal-engine4', 'steam']","{'account_id': 3390081, 'reputation': 408, 'user_id': 2845093, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/f4aedf0f0498e71a746079fd402081f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Siddharth Shekar', 'link': 'https://stackoverflow.com/users/2845093/siddharth-shekar'}",True,2299,1,1,1631666173,1631537192,69162942,CC BY-SA 4.0,https://stackoverflow.com/questions/69162942/steam-failed-to-initialize-game-server-with-steam-warning-unable-to-host,STEAM: Failed to Initialize game server with Steam - Warning unable to Host,1631539643.0,69185854.0,,,,
2092,"['c++', 'algorithm', 'brute-force']","{'account_id': 16870665, 'reputation': 51, 'user_id': 12199212, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3d768114ef94bad6cea480ca82d1aa57?s=256&d=identicon&r=PG&f=1', 'display_name': 'caglarinhesap', 'link': 'https://stackoverflow.com/users/12199212/caglarinhesap'}",True,499,1,3,1631665827,1631654575,69184668,CC BY-SA 4.0,https://stackoverflow.com/questions/69184668/finding-target-number-with-given-numbers-using-arithmetic-operations,Finding target number with given numbers using arithmetic operations,,,,,,
2093,"['c++', 'templates', 'sfinae']","{'account_id': 45657, 'reputation': 6539, 'user_id': 134692, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/qgWoX.jpg?s=256&g=1', 'display_name': 'Ted Middleton', 'link': 'https://stackoverflow.com/users/134692/ted-middleton'}",False,39,0,0,1631664665,1631664665,69185713,,https://stackoverflow.com/questions/69185713/in-c-is-there-a-compile-time-way-to-check-for-whether-a-function-has-a-partic,"In c++, is there a compile-time way to check for whether a function has a particular override? Like operator&lt;&lt;?",,,1631697240.0,Duplicate,,
2094,"['c++', 'for-loop', 'vector', 'c++14', 'stdvector']","{'account_id': 22752819, 'reputation': 1, 'user_id': 16912736, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4bed41b46dcd9aa4d980ccbd7f65f7bd?s=256&d=identicon&r=PG&f=1', 'display_name': 'TheBeast', 'link': 'https://stackoverflow.com/users/16912736/thebeast'}",True,62,1,0,1631664477,1631653760,69184557,CC BY-SA 4.0,https://stackoverflow.com/questions/69184557/output-not-showing,Output not showing,1631654030.0,,,,,
2095,"['c++', 'std-ranges']","{'account_id': 17091394, 'reputation': 25, 'user_id': 12367462, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9vojK.jpg?s=256&g=1', 'display_name': 'Jevs', 'link': 'https://stackoverflow.com/users/12367462/jevs'}",True,89,1,0,1631664044,1631567352,69169119,CC BY-SA 4.0,https://stackoverflow.com/questions/69169119/how-to-join-range-of-ranges,How to join range of ranges?,,69185680.0,,,,
2096,"['c++', 'c']","{'account_id': 22751771, 'reputation': 7, 'user_id': 16911826, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6e6ac694822070a74af2593f9a3912e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vincenzo Ensworth', 'link': 'https://stackoverflow.com/users/16911826/vincenzo-ensworth'}",False,231,1,-1,1631660666,1631643856,69182847,CC BY-SA 4.0,https://stackoverflow.com/questions/69182847/can-you-restoring-the-pe-header-from-memory-after-deleting-it,Can you restoring the PE header from memory after deleting it?,1631660666.0,,,,,
2097,"['c++', 'reverse-engineering', 'easyhook']","{'account_id': 2755074, 'reputation': 50, 'user_id': 2373420, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0851e34c1d3f08e3afe15fd1c9ec23fb?s=256&d=identicon&r=PG', 'display_name': 'Malte', 'link': 'https://stackoverflow.com/users/2373420/malte'}",False,163,0,0,1631660467,1631660467,69185343,CC BY-SA 4.0,https://stackoverflow.com/questions/69185343/c-passing-object-to-return-value-of-hooked-function,C++ - Passing object to return value of hooked function,,,,,,
2098,"['c++', 'c++11']","{'account_id': 115489, 'reputation': 3280, 'user_id': 303250, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/363f15e560fb17bbfb5fe228a7b2dde2?s=256&d=identicon&r=PG', 'display_name': 'yapkm01', 'link': 'https://stackoverflow.com/users/303250/yapkm01'}",True,174,1,3,1631659564,1631584576,69170923,CC BY-SA 4.0,https://stackoverflow.com/questions/69170923/c11-why-a-in-class-initialization-of-a-static-constexpr-not-a-definition,c++11: Why a in-class initialization of a static constexpr not a definition?,1631659564.0,69171107.0,,,,
2099,"['c++', 'c++20', 'c++-concepts']","{'account_id': 73514, 'reputation': 34844, 'user_id': 211659, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/31c59c3ebec3e38517c37e8b1d5cb9de?s=256&d=identicon&r=PG', 'display_name': 'Šimon T&#243;th', 'link': 'https://stackoverflow.com/users/211659/%c5%a0imon-t%c3%b3th'}",True,96,2,5,1631657630,1631655871,69184830,CC BY-SA 4.0,https://stackoverflow.com/questions/69184830/is-a-requires-expression-an-atom-when-normalizing-constraints,Is a requires expression an atom when normalizing constraints?,1631657234.0,69184996.0,,,,
2100,"['c++', 'string', 'memory', 'memory-management']","{'account_id': 18633099, 'reputation': 514, 'user_id': 13580621, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7eb58b68afb51125fddf69c3f7ad7fdf?s=256&d=identicon&r=PG&f=1', 'display_name': 'antho', 'link': 'https://stackoverflow.com/users/13580621/antho'}",True,105,1,1,1631656800,1631655471,69184772,CC BY-SA 4.0,https://stackoverflow.com/questions/69184772/alloca-and-stdvector-of-const-char,_alloca and std::vector of const char*,,69184949.0,,,,
