,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,question_id,link,closed_reason,title,bounty_amount,bounty_closes_date,last_edit_date,content_license,accepted_answer_id
2169,"['c#', 'asp.net', '.net']","{'account_id': 13173450, 'reputation': 186, 'user_id': 9514987, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pmAQP.jpg?s=256&g=1', 'display_name': 'Aruna Prabhath', 'link': 'https://stackoverflow.com/users/9514987/aruna-prabhath'}",True,101,,2,-1,1661231687,1660731332,73386684,https://stackoverflow.com/questions/73386684/asp-net-gridview-moving-to-the-top-after-clicking-a-rowcommand,,ASP.NET Gridview moving to the top after clicking a rowcommand,,,1661231687.0,CC BY-SA 4.0,
2170,"['c#', 'razor', 'asp.net-core-mvc', 'asp.net-core-viewcomponent']","{'account_id': 466969, 'reputation': 2134, 'user_id': 872054, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/Hhyum.jpg?s=256&g=1', 'display_name': 'kman', 'link': 'https://stackoverflow.com/users/872054/kman'}",False,42,,0,0,1661231482,1661231345,73453420,https://stackoverflow.com/questions/73453420/single-razor-page-with-dynamically-loaded-child-pages-partial-views-viewcomponen,,Single razor page with dynamically loaded child pages/partial views/viewcomponents?,,,1661231482.0,CC BY-SA 4.0,
2171,"['c#', 'unity3d']","{'account_id': 24988081, 'reputation': 13, 'user_id': 18849611, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c425ce9b964dc703a904c084fddd84fe?s=256&d=identicon&r=PG', 'display_name': 'Lliakos', 'link': 'https://stackoverflow.com/users/18849611/lliakos'}",False,29,,2,1,1661231344,1660939951,73421824,https://stackoverflow.com/questions/73421824/how-can-i-change-a-material-color-to-an-object-from-the-main-menu-settings-scene,,How can i change a material/color to an object from the main menu settings scene,,,,CC BY-SA 4.0,
2172,"['c#', '.net', 'asp.net-core', 'asp.net-core-webapi']","{'account_id': 7424525, 'reputation': 1463, 'user_id': 5647513, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/cadd21746675964f5601b8805a5a19dc?s=256&d=identicon&r=PG&f=1', 'display_name': 'OwnageIsMagic', 'link': 'https://stackoverflow.com/users/5647513/ownageismagic'}",True,132,,1,0,1661231231,1660552040,73358481,https://stackoverflow.com/questions/73358481/use-default-interface-method-as-controller-action-asp-net-core,,Use default interface method as controller action ASP.NET Core,,,,CC BY-SA 4.0,73362270.0
2173,"['c#', 'serilog-sinks-file']","{'account_id': 10881736, 'reputation': 3361, 'user_id': 8000382, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/QUMud.png?s=256&g=1', 'display_name': 'Walter Verhoeven', 'link': 'https://stackoverflow.com/users/8000382/walter-verhoeven'}",False,71,,1,-1,1661231188,1660893050,73413069,https://stackoverflow.com/questions/73413069/serilog-not-logging,,Serilog not logging,,,1660917029.0,CC BY-SA 4.0,
2174,"['c#', 'visual-studio', 'maui', '.net-maui']","{'account_id': 26123475, 'reputation': 21, 'user_id': 19815349, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1a330c8fd7e5ff04564eeb9a3eda51f?s=256&d=identicon&r=PG', 'display_name': 'Amirali', 'link': 'https://stackoverflow.com/users/19815349/amirali'}",True,271,1661110271.0,1,0,1661227429,1661107162,73437286,https://stackoverflow.com/questions/73437286/how-can-i-use-colorpicker-in-maui,Needs details or clarity,How can I use colorpicker in maui?,,,1661227429.0,,
2175,"['c#', '.net', 'azure-blob-storage']","{'account_id': 25203253, 'reputation': 3, 'user_id': 19041914, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxjix1IkSDtxc7rAp0LWStfBzJKZzTl1HqRBjc2=k-s256', 'display_name': 'penchalaiah narakatla', 'link': 'https://stackoverflow.com/users/19041914/penchalaiah-narakatla'}",False,84,,1,0,1661227119,1660902126,73414818,https://stackoverflow.com/questions/73414818/unable-to-upload-files-under-mentioned-blob-using-c,,Unable to upload files under mentioned blob using C#,,,1660902312.0,CC BY-SA 4.0,
2176,"['c#', 'wpf']","{'account_id': 1060490, 'reputation': 132, 'user_id': 1062232, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/O6jPr.jpg?s=256&g=1', 'display_name': 'Julien', 'link': 'https://stackoverflow.com/users/1062232/julien'}",False,207,,0,3,1661226735,1661014479,73428548,https://stackoverflow.com/questions/73428548/creating-an-infinitely-scrolling-marquee-of-images,,Creating an infinitely scrolling marquee of images,,,1661017164.0,CC BY-SA 4.0,
2177,"['c#', 'asp.net-core', 'azure-service-fabric']","{'account_id': 26034365, 'reputation': 51, 'user_id': 19740040, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6e70a34b4a1fe29b29f82752b869b950?s=256&d=identicon&r=PG', 'display_name': 'user419022', 'link': 'https://stackoverflow.com/users/19740040/user419022'}",False,184,,0,0,1661225372,1661223896,73452699,https://stackoverflow.com/questions/73452699/how-to-deploy-asp-net-core-web-api-app-with-multiple-appsettings-env-json-file,,"How to deploy ASP.NET Core Web API app with multiple appsettings.{env}.json files, to Service Fabric cluster",,,1661225372.0,CC BY-SA 4.0,
2178,"['c#', 'winforms', 'webview2', 'splitter', 'splitcontainer']","{'account_id': 24442237, 'reputation': 33, 'user_id': 18365765, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b685e1360325653265b2561ecf86cc22?s=256&d=identicon&r=PG', 'display_name': 'haren', 'link': 'https://stackoverflow.com/users/18365765/haren'}",False,65,,0,3,1661225031,1661209301,73451793,https://stackoverflow.com/questions/73451793/splitcontainer-splitter-movement-is-not-visible-on-webview-control,,SplitContainer splitter movement is not visible on WebView control,,,1661225031.0,CC BY-SA 4.0,
2179,"['c#', 'unity3d']","{'account_id': 26134826, 'reputation': 19, 'user_id': 19824964, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7232f7628ebfac8e8bf96137d184fdf3?s=256&d=identicon&r=PG', 'display_name': 'quomitter', 'link': 'https://stackoverflow.com/users/19824964/quomitter'}",False,50,,0,1,1661224980,1661224980,73452792,https://stackoverflow.com/questions/73452792/to-kill-an-enemy-i-have-to-hit-the-very-middle-of-the-top-for-it-to-register-ho,,To kill an enemy I have to hit the very middle of the top for it to register. How do I have a larger contact point?,,,,CC BY-SA 4.0,
2180,"['c#', '.net', '.net-core']","{'account_id': 12258110, 'reputation': 2832, 'user_id': 8946627, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/t5N2d.jpg?s=256&g=1', 'display_name': 'JBoothUA', 'link': 'https://stackoverflow.com/users/8946627/jboothua'}",True,61,,1,0,1661224077,1661222389,73452582,https://stackoverflow.com/questions/73452582/how-can-i-use-a-strongly-typed-config-within-the-startup-class,,How can I use a strongly-typed config within the Startup class,,,1661223409.0,CC BY-SA 4.0,73452717.0
2181,"['c#', 'automapper']","{'account_id': 952564, 'reputation': 37, 'user_id': 978426, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3504d1b9376ab10c19815c28e33c4a93?s=256&d=identicon&r=PG', 'display_name': 'user978426', 'link': 'https://stackoverflow.com/users/978426/user978426'}",False,44,,1,0,1661223130,1661217089,73452415,https://stackoverflow.com/questions/73452415/c-automapper-filtering-out-values-during-mapping,,"C# AutoMapper, filtering out values during mapping",,,,CC BY-SA 4.0,
2182,"['c#', 'winapi', 'pinvoke', 'marshalling']","{'account_id': 20595268, 'reputation': 173, 'user_id': 15117875, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f9b78d1b74142471293b136e347165e0?s=256&d=identicon&r=PG&f=1', 'display_name': 'redpanda2236', 'link': 'https://stackoverflow.com/users/15117875/redpanda2236'}",True,65,,1,0,1661216598,1661183122,73447784,https://stackoverflow.com/questions/73447784/marshalling-byte-array-in-winapi-struct-system-process-information,,Marshalling byte array in WinAPI struct SYSTEM_PROCESS_INFORMATION,,,,CC BY-SA 4.0,
2183,"['c#', 'xamarin.forms', 'editor']","{'account_id': 25379132, 'reputation': 1, 'user_id': 19191789, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzmCzMMgZa8MS49NWXMD8gBvsX3MudoL8-DEZzE=k-s256', 'display_name': 'OlegQm', 'link': 'https://stackoverflow.com/users/19191789/olegqm'}",False,51,,0,0,1661215126,1661215022,73452262,https://stackoverflow.com/questions/73452262/how-can-i-find-out-the-index-of-the-text-in-the-editor-that-was-added-removed,,"How can I find out the index of the text in the Editor that was added/removed? (Xamarin, Android)",,,1661215126.0,CC BY-SA 4.0,
2184,"['c#', 'wpf', 'xaml', 'window', 'wpf-controls']","{'account_id': 20043912, 'reputation': 184, 'user_id': 14694068, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/JFKYq.jpg?s=256&g=1', 'display_name': 'reza_jafery', 'link': 'https://stackoverflow.com/users/14694068/reza-jafery'}",True,68,,1,0,1661215123,1661128679,73439216,https://stackoverflow.com/questions/73439216/the-height-and-width-properties-of-the-wpf-window-remain-zero-after-running-stor,,The height and width properties of the WPF window remain zero after running Storyboard,,,1661179557.0,CC BY-SA 4.0,73452136.0
2185,"['c#', 'powershell', 'serial-port', 'windows-terminal']","{'account_id': 26080132, 'reputation': 11, 'user_id': 19778444, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmk3kZYXSgu8PngK276R38gJ1Cuv_D5ch_bofDJI=k-s256', 'display_name': 'valkyrion', 'link': 'https://stackoverflow.com/users/19778444/valkyrion'}",False,94,,1,1,1661214453,1660677267,73379208,https://stackoverflow.com/questions/73379208/sending-a-command-through-serial-port-to-a-device-using-windows-terminal-powersh,,Sending a command through serial port to a device using windows terminal powershell,,,1660677355.0,CC BY-SA 4.0,
2186,"['c#', 'unity3d']","{'account_id': 25964447, 'reputation': 29, 'user_id': 19680552, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucqKwxxxYnZLS5ufYwSk33-0gYpcYkj-BqJzl-0vEg=k-s256', 'display_name': 'Mitchell Bisset', 'link': 'https://stackoverflow.com/users/19680552/mitchell-bisset'}",False,38,,0,0,1661213589,1661205500,73451402,https://stackoverflow.com/questions/73451402/overlapping-sound-effects-c-unity,,Overlapping sound effects C# Unity,,,,CC BY-SA 4.0,
2187,"['c#', 'sockets', 'asynchronous', 'async-await']","{'account_id': 930021, 'reputation': 1802, 'user_id': 960055, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/diiT0.png?s=256&g=1', 'display_name': 'Zergatul', 'link': 'https://stackoverflow.com/users/960055/zergatul'}",True,36,,3,0,1661213276,1661207931,73451649,https://stackoverflow.com/questions/73451649/taskcompletionsource-deadlock-while-using-socketasynceventargs,,TaskCompletionSource deadlock while using SocketAsyncEventArgs,,,,CC BY-SA 4.0,73452114.0
2188,"['c#', '.net-6.0', 'toplevel-statement']","{'account_id': 11692282, 'reputation': 1, 'user_id': 8560170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/57f588a69f906a93f817eeb35eb150a5?s=256&d=identicon&r=PG', 'display_name': 'haris', 'link': 'https://stackoverflow.com/users/8560170/haris'}",False,63,,0,0,1661212684,1661176852,73446366,https://stackoverflow.com/questions/73446366/how-to-fix-top-level-statement-error-in-creating-http3-sample-project,,How to fix top-level-statement error in creating http3 sample project,,,1661212684.0,CC BY-SA 4.0,
2189,['c#'],"{'account_id': 22879071, 'reputation': 13, 'user_id': 17020926, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8af5d55cdb4c41134c1cced77126b5d?s=256&d=identicon&r=PG', 'display_name': 'bilbosacket', 'link': 'https://stackoverflow.com/users/17020926/bilbosacket'}",True,53,1661210533.0,1,-4,1661210583,1661206802,73451536,https://stackoverflow.com/questions/73451536/c-serialize-custom-json,Needs details or clarity,C# Serialize custom Json,,,1661207376.0,,73451863.0
2190,"['c#', '.net', 'xamarin', 'xamarin.forms']","{'account_id': 25744871, 'reputation': 11, 'user_id': 19498281, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmnyVV-w-PsgQFHenYczrM5FdBYebIYVu1q8DlvX=k-s256', 'display_name': 'Finlay Brown', 'link': 'https://stackoverflow.com/users/19498281/finlay-brown'}",False,158,,0,0,1661210081,1661206908,73451544,https://stackoverflow.com/questions/73451544/taskcanceledexception-cannot-access-a-disposed-object-object-name-mobileauth,,TaskCanceledException: Cannot access a disposed object. Object name: &#39;MobileAuthenticatedStream&#39;,,,1661210081.0,CC BY-SA 4.0,
2191,"['c#', '.net', 'entity-framework', 'entity-framework-core']","{'account_id': 26133711, 'reputation': 13, 'user_id': 19824024, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e0c29e956e75b437b2f5b418a451d8d?s=256&d=identicon&r=PG', 'display_name': 'EtherealRestaurant', 'link': 'https://stackoverflow.com/users/19824024/etherealrestaurant'}",True,39,,1,1,1661209971,1661207531,73451604,https://stackoverflow.com/questions/73451604/how-would-i-go-about-saving-an-efcore-dbset-as-json,,How would I go about saving an EFCore DBSet as JSON?,,,,CC BY-SA 4.0,73451842.0
2192,"['c#', '.net', 'elasticsearch', 'nest']","{'account_id': 24109510, 'reputation': 1, 'user_id': 18080276, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw9eGRSCgNNs9ndYIjQWx2TCsT7cPL4fW85DML-=k-s256', 'display_name': 'Donia Sherif', 'link': 'https://stackoverflow.com/users/18080276/donia-sherif'}",False,32,,0,0,1661209838,1661209757,73451829,https://stackoverflow.com/questions/73451829/how-to-use-if-conditionals-in-nest-queries-elasticsearch,,How to use If Conditionals in NEST Queries Elasticsearch,,,1661209838.0,CC BY-SA 4.0,
2193,"['c#', '.net', 'wpf', 'google-chrome']","{'account_id': 25679427, 'reputation': 97, 'user_id': 19442413, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/488bdee76ea8a0ceb63d545df962d97b?s=256&d=identicon&r=PG', 'display_name': 'JuniorDev13', 'link': 'https://stackoverflow.com/users/19442413/juniordev13'}",False,50,,0,0,1661208783,1661208783,73451740,https://stackoverflow.com/questions/73451740/show-the-content-of-tabitem-in-the-tooltip-of-tabitem-header-in-wpf-google-chr,,Show the content of TabITem in the tooltip of TabITem header in WPF ( Google chrome new feature ),,,,CC BY-SA 4.0,
2194,"['c#', 'unity3d', 'inventory']","{'account_id': 26133526, 'reputation': 1, 'user_id': 19823858, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff2c4348b19f1a93b0bca00af6163714?s=256&d=identicon&r=PG', 'display_name': 'Krissy', 'link': 'https://stackoverflow.com/users/19823858/krissy'}",False,53,,1,0,1661206981,1661204581,73451281,https://stackoverflow.com/questions/73451281/inventory-items-dont-show-up-are-picked-up-twice,,Inventory: Items don&#39;t show up &amp; are picked up twice,,,,CC BY-SA 4.0,
2195,"['c#', 'expression']","{'account_id': 1643246, 'reputation': 3258, 'user_id': 1515307, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/064bc5f5c10efcafceedce2f0868a3ec?s=256&d=identicon&r=PG', 'display_name': 'James Hancock', 'link': 'https://stackoverflow.com/users/1515307/james-hancock'}",True,47,,1,0,1661205079,1661203815,73451181,https://stackoverflow.com/questions/73451181/why-is-the-return-type-according-to-c-not-nullable-despite-being-explicitly-mar,,Why is the return type according to C# Not nullable despite being explicitly marked as nullable?,,,1661204514.0,CC BY-SA 4.0,73451349.0
2196,"['c#', 'winforms', 'oledb']","{'account_id': 26133063, 'reputation': 1, 'user_id': 19823484, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmmD5E4crWChhEPwPRHPZVRsn0iS3CUgBKBhEpT2=k-s256', 'display_name': 'Kevin', 'link': 'https://stackoverflow.com/users/19823484/kevin'}",False,43,,0,0,1661204997,1661199663,73450621,https://stackoverflow.com/questions/73450621/how-to-show-left-join-query-on-datagridview-on-c,,How to show Left join query on datagridview on c#,,,1661204997.0,CC BY-SA 4.0,
2197,"['c#', 'unity3d']","{'account_id': 22575371, 'reputation': 5, 'user_id': 16760955, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiFjgI62O-BsaNUY67WJCrf5-RprhHjWDyHLwfm=k-s256', 'display_name': 'Niks Rodžers', 'link': 'https://stackoverflow.com/users/16760955/niks-rod%c5%beers'}",True,50,,1,0,1661203570,1661008207,73427795,https://stackoverflow.com/questions/73427795/when-i-first-coded-the-enemy-it-worked-but-now-it-just-doesnt-move-or-follow-t,,"When I first coded the enemy it worked, but now it just doesn&#39;t move or follow the player",,,1661203570.0,CC BY-SA 4.0,73428415.0
2198,"['c#', 'logging', 'serilog']","{'account_id': 14321421, 'reputation': 45, 'user_id': 10344667, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b6f7ff003da4c9be4c401f32116e7cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kurt', 'link': 'https://stackoverflow.com/users/10344667/kurt'}",True,213,,1,1,1661203521,1661191674,73449336,https://stackoverflow.com/questions/73449336/serilog-custom-sink-setting-minimum-level-with-appsettings-json-not-working,,Serilog custom sink - setting minimum level with appsettings.json not working,,,,CC BY-SA 4.0,
2199,"['c#', '.net']","{'account_id': 1343601, 'reputation': 480, 'user_id': 1284755, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/05127354125b7d8b31c8a534bf6b9ab7?s=256&d=identicon&r=PG', 'display_name': 'cap7', 'link': 'https://stackoverflow.com/users/1284755/cap7'}",True,108,,2,0,1661203313,1660142228,73308230,https://stackoverflow.com/questions/73308230/generate-pdf-document-with-multiple-layers-ocg,,Generate PDF document with multiple layers (OCG),,,,CC BY-SA 4.0,73451120.0
2200,"['c#', 'linq', 'asynchronous', 'type-conversion', 'entity']","{'account_id': 15124911, 'reputation': 1, 'user_id': 10914569, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b9ab74b4bfff7fe546b2817c2924c47?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kevin Grajewski', 'link': 'https://stackoverflow.com/users/10914569/kevin-grajewski'}",False,33,,1,0,1661203055,1661200895,73450809,https://stackoverflow.com/questions/73450809/entity-linq-group-by-statement-type-conversion,,(Entity) Linq Group By statement type conversion,,,1661202922.0,CC BY-SA 4.0,
2201,"['c#', 'json', '.net', 'wordpress-rest-api', 'maui']","{'account_id': 26102644, 'reputation': 1, 'user_id': 19797828, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9df297e8e8ff0346795413ce3e963322?s=256&d=identicon&r=PG', 'display_name': 'Nicomara', 'link': 'https://stackoverflow.com/users/19797828/nicomara'}",True,104,,1,0,1661202492,1660865896,73410468,https://stackoverflow.com/questions/73410468/wordpress-data-in-maui-using-wp-api-json-attempting-to-process,,"Wordpress data in Maui using Wp API, Json attempting to process",,,1660895578.0,CC BY-SA 4.0,73450760.0
2202,"['c#', 'xml', 'xliff']","{'account_id': 8383039, 'reputation': 55, 'user_id': 6294319, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a415031a675db6e56e8e3e2abdad0b04?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sarah', 'link': 'https://stackoverflow.com/users/6294319/sarah'}",True,83,,2,3,1661201147,1661173332,73445584,https://stackoverflow.com/questions/73445584/parse-xml-object-from-xliff-file-c,,Parse XML object from XLIFF file C#,,,1661201147.0,CC BY-SA 4.0,73445886.0
2203,"['c#', 'android', 'xamarin.android']","{'account_id': 29623, 'reputation': 6927, 'user_id': 80209, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/1rtrC.jpg?s=256&g=1', 'display_name': 'eidylon', 'link': 'https://stackoverflow.com/users/80209/eidylon'}",False,36,,0,0,1661200700,1660937185,73421438,https://stackoverflow.com/questions/73421438/android-menu-text-stops-updating,,Android Menu Text Stops Updating,,,1661200700.0,CC BY-SA 4.0,
2204,"['c#', 'datagridview']","{'account_id': 26090629, 'reputation': 1, 'user_id': 19787584, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucrUycTietm9i5rb5v5roV1uY9gnIjj0802qiiQoEw=k-s256', 'display_name': 'Andr&#233; Gelabert', 'link': 'https://stackoverflow.com/users/19787584/andr%c3%a9-gelabert'}",False,23,,0,0,1661200508,1661200468,73450732,https://stackoverflow.com/questions/73450732/how-to-move-the-index-of-a-datagridview-under-certain-condition,,How to move the index of a datagridview under certain condition?,,,1661200508.0,CC BY-SA 4.0,
2205,"['c#', 'winforms', 'listview']","{'account_id': 13099584, 'reputation': 29, 'user_id': 9464411, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Supun Madhushanka', 'link': 'https://stackoverflow.com/users/9464411/supun-madhushanka'}",False,38,,0,0,1661200486,1661200486,73450736,https://stackoverflow.com/questions/73450736/create-dynamic-linklables-on-listview-row-c,,Create Dynamic LinkLables on Listview Row c#,,,,CC BY-SA 4.0,
2206,"['c#', '.net-core', 'nservicebus']","{'account_id': 20358976, 'reputation': 101, 'user_id': 14933823, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a8e4abd01714f930de758f662977f326?s=256&d=identicon&r=PG&f=1', 'display_name': 'Art', 'link': 'https://stackoverflow.com/users/14933823/art'}",True,62,,1,0,1661199445,1661069154,73432638,https://stackoverflow.com/questions/73432638/nservicebus-can-i-limit-the-endpoints-to-which-an-event-is-send,,NServiceBus: Can I limit the endpoints to which an Event is send,,,,CC BY-SA 4.0,73438360.0
2207,"['c#', '.net', 'multithreading', 'winforms', 'windows-forms-designer']","{'account_id': 3832198, 'reputation': 43, 'user_id': 3177489, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/j3MUw.jpg?s=256&g=1', 'display_name': 'candogg', 'link': 'https://stackoverflow.com/users/3177489/candogg'}",True,47,,1,0,1661199205,1661168300,73444482,https://stackoverflow.com/questions/73444482/form-invoke-not-focusing-on-control,,Form.invoke not focusing on control,,,,CC BY-SA 4.0,73450541.0
2208,"['c#', 'active-directory', 'ldap', 'memberof']","{'account_id': 14736259, 'reputation': 21, 'user_id': 10642201, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/867c5a1a27e3307263679a6a4bdd0a25?s=256&d=identicon&r=PG&f=1', 'display_name': 'JaredWason', 'link': 'https://stackoverflow.com/users/10642201/jaredwason'}",True,45,,1,2,1661199029,1660776951,73395729,https://stackoverflow.com/questions/73395729/ldap-directorysearcher-memberof-property-only-returns-1-group,,LDAP DirectorySearcher memberOf property only returns 1 group,,,,CC BY-SA 4.0,73450519.0
2209,"['c#', 'linq', 'group-by']","{'account_id': 3278456, 'reputation': 3, 'user_id': 2759713, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2759713', 'link': 'https://stackoverflow.com/users/2759713/user2759713'}",True,53,,2,-1,1661198903,1661188033,73448706,https://stackoverflow.com/questions/73448706/linq-group-list-based-on-condition,,linq group list based on condition,,,,CC BY-SA 4.0,73450332.0
2210,['c#'],"{'account_id': 13702908, 'reputation': 121, 'user_id': 9887427, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/900de6b805aa2484af2b428f57165fc8?s=256&d=identicon&r=PG&f=1', 'display_name': 'ElectricRay81', 'link': 'https://stackoverflow.com/users/9887427/electricray81'}",False,28,,0,0,1661198460,1661198460,73450426,https://stackoverflow.com/questions/73450426/semaphore-time-out-while-looping-thu-serialport-open,,Semaphore time out while looping thu serialport.open(),,,,CC BY-SA 4.0,
2211,"['c#', 'asp.net-mvc', 'entity-framework']","{'account_id': 9259181, 'reputation': 3, 'user_id': 6876881, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-QrhFi3Ubd7Y/AAAAAAAAAAI/AAAAAAAAAB4/p3YBmw6dj2Q/photo.jpg?sz=256', 'display_name': 'lopez cesar', 'link': 'https://stackoverflow.com/users/6876881/lopez-cesar'}",False,36,,0,0,1661197884,1661195432,73449995,https://stackoverflow.com/questions/73449995/onchange-event-dropdownlist,,onchange event dropdownlist,,,1661197884.0,CC BY-SA 4.0,
2212,"['c#', 'entity-framework-core', 'entity-framework-migrations']","{'account_id': 10807377, 'reputation': 479, 'user_id': 7949123, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cda585b0ab6581cf89df2873254f52fa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Timothy', 'link': 'https://stackoverflow.com/users/7949123/timothy'}",False,366,,0,1,1661197173,1661188810,73448845,https://stackoverflow.com/questions/73448845/ef-core-6-command-add-migration-starts-the-app,,EF Core 6 command &quot;add-migration&quot; starts the app,,,1661197173.0,CC BY-SA 4.0,
2213,"['c#', 'xml', 'asp.net-core', 'word-automation']","{'account_id': 6486542, 'reputation': 623, 'user_id': 5021945, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://lh3.googleusercontent.com/-p8j4oYDNQLw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmQjZxlGHHrGNSJ6KyLHhvHP2MOxA/photo.jpg?sz=256', 'display_name': 'Irish Redneck', 'link': 'https://stackoverflow.com/users/5021945/irish-redneck'}",False,26,,0,0,1661197167,1661197167,73450256,https://stackoverflow.com/questions/73450256/how-to-copy-text-between-two-table-xml-tags-using-wordprocessingdocument-class,,How to copy text between two table xml tags using WordprocessingDocument Class,,,,CC BY-SA 4.0,
2214,"['c#', 'unity3d']","{'account_id': 25875123, 'reputation': 3, 'user_id': 19605261, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/380f52424941fdd2cc2ebe4386733348?s=256&d=identicon&r=PG', 'display_name': 'Spaget09onYt', 'link': 'https://stackoverflow.com/users/19605261/spaget09onyt'}",False,21,,1,0,1661196607,1661191500,73449299,https://stackoverflow.com/questions/73449299/i-am-trying-to-change-the-fov-of-my-camera-when-left-control-is-pressed-but-it,,"I am trying to change the fov of my camera when left control is pressed, but it won&#39;t work",,,,CC BY-SA 4.0,
2215,"['c#', 'functional-programming', 'delegates', 'nunit']","{'account_id': 24871986, 'reputation': 1, 'user_id': 18746385, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzCR0TJqvMCYKb_q9WwqTiL-X1fqCJLFsnL_Ar-=k-s256', 'display_name': 'Feuerhampel', 'link': 'https://stackoverflow.com/users/18746385/feuerhampel'}",False,54,,1,0,1661196606,1661184975,73448123,https://stackoverflow.com/questions/73448123/invoking-arbitrary-actions-with-nunits-test-runner,,Invoking arbitrary Actions with nUnits test runner,,,1661190568.0,CC BY-SA 4.0,
2216,"['c#', 'asp.net-web-api', 'identityserver4']","{'account_id': 413989, 'reputation': 7225, 'user_id': 787958, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/5930b88072538304c9f866a30a9686b6?s=256&d=identicon&r=PG', 'display_name': 'ScubaSteve', 'link': 'https://stackoverflow.com/users/787958/scubasteve'}",False,37,,1,0,1661196575,1661193730,73449701,https://stackoverflow.com/questions/73449701/identityserver4-require-consent-true-requires-api-resource-scope-name-to-match-a,,IdentityServer4 require consent true requires API resource scope name to match audience name,,,1661196575.0,CC BY-SA 4.0,
