,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,locked_date
2217,"['c#', 'razor', 'blazor', 'matblazor']","{'account_id': 6039399, 'reputation': 121, 'user_id': 9681344, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a57947624e3482658462f349f87c0e5?s=256&d=identicon&r=PG', 'display_name': 'JohnDiGriz', 'link': 'https://stackoverflow.com/users/9681344/johndigriz'}",True,256,1,1,1598368949,1598363452,63580351,CC BY-SA 4.0,https://stackoverflow.com/questions/63580351/filling-mat-layout-grid-cell-with-component-in-matblazor,Filling mat-layout-grid-cell with component in matblazor,,,,,
2218,"['c#', 'wpf', 'xaml']","{'account_id': 19314891, 'reputation': 123, 'user_id': 14119878, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/92e6a1145a9e2a28835bde4b25a99898?s=256&d=identicon&r=PG', 'display_name': 'Lapish', 'link': 'https://stackoverflow.com/users/14119878/lapish'}",False,190,1,0,1598368305,1598357853,63578693,CC BY-SA 4.0,https://stackoverflow.com/questions/63578693/how-to-disable-contextmenu-on-child-elements,How to disable ContextMenu on child elements?,1598368305.0,,,,
2219,"['c#', '.net-core', 'asp.net-core-mvc']","{'account_id': 2645123, 'reputation': 55, 'user_id': 2287991, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a780ec19bcd8d69e71357ed8406de648?s=256&d=identicon&r=PG', 'display_name': 'Roel', 'link': 'https://stackoverflow.com/users/2287991/roel'}",True,2276,1,1,1598368104,1598345076,63575175,CC BY-SA 4.0,https://stackoverflow.com/questions/63575175/what-is-the-best-way-to-persist-filters-paging-sorting-in-net-core-mvc,"What is the best way to persist filters, paging, sorting in .NET Core MVC",,63581848.0,,,
2220,"['c#', 'asp.net', 'asp.net-mvc', 'asp.net-core', 'webforms']","{'account_id': 540222, 'reputation': 1638, 'user_id': 1555589, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/nVOxT.jpg?s=256&g=1', 'display_name': 'michaeluskov', 'link': 'https://stackoverflow.com/users/1555589/michaeluskov'}",True,453,1,1,1598367976,1598360208,63579355,CC BY-SA 4.0,https://stackoverflow.com/questions/63579355/using-net-core-web-api-as-subroute-of-asp-net-web-forms-application,Using .NET Core Web API as subroute of ASP.NET Web Forms Application,1598367563.0,63581805.0,,,
2221,"['c#', 'wpf', 'xaml', 'checkbox', 'combobox']","{'account_id': 14596348, 'reputation': 29, 'user_id': 10541958, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4fdd3c3daa4d7cd411ed145abc1dbb64?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fernando', 'link': 'https://stackoverflow.com/users/10541958/fernando'}",True,183,2,0,1598367965,1596539349,63245615,CC BY-SA 4.0,https://stackoverflow.com/questions/63245615/add-items-to-combobox-as-checkbox,Add items to combobox as checkbox,1598367965.0,63246419.0,,,
2222,"['c#', '.net', 'reporting', 'rdlc']","{'account_id': 1098397, 'reputation': 708, 'user_id': 1091479, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://i.stack.imgur.com/8dFHu.jpg?s=256&g=1', 'display_name': 'crunchy', 'link': 'https://stackoverflow.com/users/1091479/crunchy'}",False,314,0,2,1598367911,1598367911,63581782,CC BY-SA 4.0,https://stackoverflow.com/questions/63581782/alternative-to-rdlc-files,Alternative to RDLC files,,,,,
2223,"['c#', 'generics', 'variance']","{'account_id': 19113697, 'reputation': 75, 'user_id': 13959163, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/044c1f4ddcf1c1a3c644d1a36b0cb38d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Itsme1', 'link': 'https://stackoverflow.com/users/13959163/itsme1'}",False,47,0,0,1598367830,1598367327,63581613,,https://stackoverflow.com/questions/63581613/what-is-the-practical-purpose-of-contravariance-and-covariance-in-c,What is the practical purpose of contravariance and covariance in C#?,1598367830.0,,1598372770.0,Duplicate,
2224,"['c#', 'debugging', 'events']","{'account_id': 19089847, 'reputation': 25, 'user_id': 13940339, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8560b4a703092f19e7dc020b0288df6?s=256&d=identicon&r=PG&f=1', 'display_name': 'LaserProject', 'link': 'https://stackoverflow.com/users/13940339/laserproject'}",True,157,1,0,1598367808,1598341120,63574141,CC BY-SA 4.0,https://stackoverflow.com/questions/63574141/c-refresh-of-the-event-in-debug-mode,C# Refresh of the event in debug mode,1598367808.0,63574824.0,,,
2225,"['c#', 'linq']","{'account_id': 13418656, 'reputation': 887, 'user_id': 9682236, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-SHbQdxPyduc/AAAAAAAAAAI/AAAAAAAAAII/mZRrgTh7xK4/photo.jpg?sz=256', 'display_name': 'Mark McGown', 'link': 'https://stackoverflow.com/users/9682236/mark-mcgown'}",False,46,2,0,1598367519,1598308741,63569594,CC BY-SA 4.0,https://stackoverflow.com/questions/63569594/how-to-set-new-cell-value-with-linq,How To Set New Cell Value With LINQ,,,,,
2226,"['c#', '.net', 'generics']","{'account_id': 15251310, 'reputation': 31, 'user_id': 11004573, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-uoaGFR4tNdU/AAAAAAAAAAI/AAAAAAAAADE/mS_7g_CThlk/photo.jpg?sz=256', 'display_name': 'DemiDev', 'link': 'https://stackoverflow.com/users/11004573/demidev'}",True,63,1,2,1598366986,1597828785,63483824,CC BY-SA 4.0,https://stackoverflow.com/questions/63483824/use-generic-class-for-generic-parameter-base-with-out-generic-parameter,Use generic class for generic parameter base with out generic parameter,1598366986.0,63581476.0,,,
2227,"['c#', 'visual-studio', 'service', 'background-process']","{'account_id': 1241262, 'reputation': 887, 'user_id': 1203808, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://i.stack.imgur.com/9JF5O.png?s=256&g=1', 'display_name': 'Harish Kumar', 'link': 'https://stackoverflow.com/users/1203808/harish-kumar'}",False,427,2,0,1598366973,1598364632,63580740,CC BY-SA 4.0,https://stackoverflow.com/questions/63580740/how-to-run-c-windows-service-application-run-under-services-rather-than-backgro,How to run c# windows service application run under services rather than background processes?,,,,,
2228,"['c#', 'asp.net-core-mvc', 'double', 'coordinates']","{'account_id': 15709415, 'reputation': 1, 'user_id': 11335278, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d4b6f510d65b4c4138acfe62eca91ac?s=256&d=identicon&r=PG&f=1', 'display_name': 'Purpurovv', 'link': 'https://stackoverflow.com/users/11335278/purpurovv'}",False,281,0,0,1598366950,1598366465,63581317,CC BY-SA 4.0,https://stackoverflow.com/questions/63581317/passing-double-value-for-coordinates-in-net-core-mvc-3-1,Passing double value for coordinates in .NET Core MVC 3.1,1598366950.0,,,,
2229,"['c#', 'sql', 'sql-server', 'stored-procedures']","{'account_id': 19338067, 'reputation': 3, 'user_id': 14138251, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ffa933d4f78e0e2f90721b77c5e62cee?s=256&d=identicon&r=PG&f=1', 'display_name': 'PIKOT', 'link': 'https://stackoverflow.com/users/14138251/pikot'}",True,32,1,-2,1598366846,1598365567,63581030,CC BY-SA 4.0,https://stackoverflow.com/questions/63581030/filla-datatable-with-a-stored-procedure-result,Filla Datatable with a stored procedure result,1598366846.0,63581197.0,,,
2230,"['c#', 'entity-framework-core']","{'account_id': 155565, 'reputation': 10067, 'user_id': 372296, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/b3a0300d506022a067fed1599cd48f91?s=256&d=identicon&r=PG', 'display_name': 'RHarris', 'link': 'https://stackoverflow.com/users/372296/rharris'}",True,84,1,0,1598366588,1598296045,63567276,CC BY-SA 4.0,https://stackoverflow.com/questions/63567276/how-can-i-speed-up-bulk-client-comparisons-update-inserts-with-ef-core,How can I speed up bulk client comparisons/update/inserts with EF Core?,,63581361.0,,,
2231,"['c#', 'unity3d', 'infinite']","{'account_id': 19297334, 'reputation': 25, 'user_id': 14106037, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6cd10d339cdec3ef8f946c1e098ae61b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tortoise41', 'link': 'https://stackoverflow.com/users/14106037/tortoise41'}",False,1916,1,-1,1598366331,1598366135,63581229,CC BY-SA 4.0,https://stackoverflow.com/questions/63581229/in-unity-i-messed-up-and-used-a-infinite-while-loop-and-now-its-stuck-on-applica,In Unity I messed up and used a infinite while loop and now its stuck on Application.EnterPlayMode,,,,,
2232,"['c#', 'csv', 'delete-row', 'skip']","{'user_type': 'does_not_exist', 'display_name': 'user13975168'}",True,441,2,1,1598366014,1598355775,63578105,CC BY-SA 4.0,https://stackoverflow.com/questions/63578105/skip-or-delete-line-row-in-csv-file-if-the-line-row-does-not-start-with-establis,Skip or delete line/row in CSV file if the line/row does not start with established character in c#,1598356646.0,63578496.0,,,
2233,"['c#', 'wpf', 'xamarin', 'xamarin.forms']","{'account_id': 10907661, 'reputation': 23, 'user_id': 8017950, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-2ZacXJyYY40/AAAAAAAAAAI/AAAAAAAAD60/OcD7miOYT8c/photo.jpg?sz=256', 'display_name': 'MojangPlsFix', 'link': 'https://stackoverflow.com/users/8017950/mojangplsfix'}",True,143,1,2,1598365340,1598355122,63577914,CC BY-SA 4.0,https://stackoverflow.com/questions/63577914/is-there-any-possibility-to-launch-a-xamarin-forms-app-in-a-wpf-user-control,Is there any possibility to launch a Xamarin.Forms App in a WPF User Control?,,63580962.0,,,
2234,"['c#', 'unity3d', 'generics']","{'account_id': 10460108, 'reputation': 1958, 'user_id': 7711148, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-5gwWMAkyge4/AAAAAAAAAAI/AAAAAAAAAcQ/0rgpJTYuA_w/photo.jpg?sz=256', 'display_name': 'Jay', 'link': 'https://stackoverflow.com/users/7711148/jay'}",True,79,1,1,1598365212,1598363128,63580242,CC BY-SA 4.0,https://stackoverflow.com/questions/63580242/c-generic-function-type-not-adapting-to-overloads,c# generic function type not adapting to overloads,1598365212.0,63580633.0,,,
2235,"['c#', 'excel', 'vsto', 'conditional-formatting']","{'account_id': 107494, 'reputation': 27788, 'user_id': 285795, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/597432bc4cb512372176db67c6fba151?s=256&d=identicon&r=PG', 'display_name': 'ΩmegaMan', 'link': 'https://stackoverflow.com/users/285795/%ce%a9megaman'}",True,278,1,0,1598364939,1597328981,63397358,CC BY-SA 4.0,https://stackoverflow.com/questions/63397358/conditional-formatting-on-an-excel-range-for-each-cell-to-have-an-up-arrow-icon,Conditional Formatting On An Excel Range For Each Cell To Have an Up Arrow Icon Regardless of Value Contained,,,,,
2236,"['c#', 'serilog']","{'account_id': 2610130, 'reputation': 1947, 'user_id': 2260380, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://i.stack.imgur.com/eodNb.png?s=256&g=1', 'display_name': 'Puchacz', 'link': 'https://stackoverflow.com/users/2260380/puchacz'}",True,949,1,4,1598364316,1598339935,63573838,CC BY-SA 4.0,https://stackoverflow.com/questions/63573838/serilog-forcontext-treat-dictionary-value-as-complex-object,Serilog - ForContext treat dictionary value as complex object,,63580457.0,,,
2237,"['c#', 'forms', 'winforms', 'desktop', 'topmost']","{'account_id': 19320448, 'reputation': 7, 'user_id': 14124243, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-mU1xscoa5dE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckl8IQvVKhF_1Bld2jlM1hXM9r_Zg/photo.jpg?sz=256', 'display_name': 'Insider Interno', 'link': 'https://stackoverflow.com/users/14124243/insider-interno'}",True,195,1,1,1598364288,1597740790,63465113,CC BY-SA 4.0,https://stackoverflow.com/questions/63465113/c-show-form-under-other-applications,C# - Show form under other applications,1597747471.0,63580628.0,,,
2238,"['c#', 'linq']","{'account_id': 16799360, 'reputation': 804, 'user_id': 12145038, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/31f8d364d6c54fa40a94a58af9b1256f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jordan1993', 'link': 'https://stackoverflow.com/users/12145038/jordan1993'}",True,426,2,2,1598363926,1598019796,63524684,CC BY-SA 4.0,https://stackoverflow.com/questions/63524684/using-linq-except-to-return-items-deleted-from-a-list-but-have-the-same-id,Using Linq Except to return items deleted from a list but have the same Id,1598362663.0,63580503.0,,,
2239,"['c#', 'asp.net-core', 'botframework', 'chatbot', 'microsoft-teams']","{'account_id': 2504396, 'reputation': 81, 'user_id': 2178554, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db9a5f9b03e3142a657ceebf0a200a40?s=256&d=identicon&r=PG', 'display_name': 'Devesh Tiwari', 'link': 'https://stackoverflow.com/users/2178554/devesh-tiwari'}",True,206,1,0,1598363881,1598353795,63577561,CC BY-SA 4.0,https://stackoverflow.com/questions/63577561/which-event-is-fired-when-someone-uninstalls-your-app-in-microsoft-teams,Which event is fired when someone uninstalls your app in Microsoft Teams,1598363881.0,63578595.0,,,
2240,"['c#', 'unity3d', 'game-development']","{'account_id': 18243496, 'reputation': 29, 'user_id': 13744618, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2bbd9d908846423020b62c72733c803b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ethan Ye', 'link': 'https://stackoverflow.com/users/13744618/ethan-ye'}",True,137,1,0,1598363531,1598361306,63579694,CC BY-SA 4.0,https://stackoverflow.com/questions/63579694/when-are-wasd-keys-implemented-in-my-code,When are WASD keys implemented in my code?,,63580098.0,,,
2241,"['c#', 'asp.net-core']","{'account_id': 18128946, 'reputation': 579, 'user_id': 13184245, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-aIXuhRrSe0g/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNwDyLhcdO6LcsBVPvCpLZW8CaDEA/photo.jpg?sz=256', 'display_name': 'Mali Tbt', 'link': 'https://stackoverflow.com/users/13184245/mali-tbt'}",True,195,1,-2,1598363242,1598353491,63577488,CC BY-SA 4.0,https://stackoverflow.com/questions/63577488/why-second-httpclient-postasync-returns-500,Why second HttpClient.PostAsync returns 500?,1598354056.0,,,,
2242,"['c#', '.net-core']","{'account_id': 18587093, 'reputation': 139, 'user_id': 13545192, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/80564d6054952baf41955e6a9a41b417?s=256&d=identicon&r=PG&f=1', 'display_name': 'James Burani', 'link': 'https://stackoverflow.com/users/13545192/james-burani'}",False,92,0,2,1598362580,1598360408,63579422,CC BY-SA 4.0,https://stackoverflow.com/questions/63579422/pattern-matching-much-faster-than-just-checking-flag-in-object-why,Pattern matching much faster than just checking flag in object!!? Why?,1598362580.0,,,,
2243,"['c#', 'xaml', 'uwp']","{'account_id': 7333999, 'reputation': 938, 'user_id': 5585996, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/95590d8605a0729c242444f9ec843779?s=256&d=identicon&r=PG&f=1', 'display_name': 'GeorgiG', 'link': 'https://stackoverflow.com/users/5585996/georgig'}",False,40,0,0,1598362512,1598354075,63577632,CC BY-SA 4.0,https://stackoverflow.com/questions/63577632/intermittent-error-while-using-eventtriggerbehavior-invokecommandaction,Intermittent error while using EventTriggerBehavior/InvokeCommandAction,1598362512.0,,,,
2244,"['c#', 'asp.net-mvc-5', 'backend']","{'account_id': 18431278, 'reputation': 77, 'user_id': 13426335, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3020801827981380/picture?type=large', 'display_name': 'Rafał Pawłowski', 'link': 'https://stackoverflow.com/users/13426335/rafa%c5%82-paw%c5%82owski'}",False,54,0,1,1598362274,1598362274,63580001,,https://stackoverflow.com/questions/63580001/layout-search-in-mvc-5,Layout search in MVC 5,,,1598438954.0,Duplicate,
2245,"['c#', 'asp.net-core']","{'account_id': 10697701, 'reputation': 2313, 'user_id': 7874193, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/910a754bafc803719bce9881ddf9beb8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aleksa Ristic', 'link': 'https://stackoverflow.com/users/7874193/aleksa-ristic'}",True,98,2,0,1598361918,1598353807,63577565,CC BY-SA 4.0,https://stackoverflow.com/questions/63577565/asp-net-core-routing-multiple-parameters,Asp net core routing multiple parameters,,,,,
2246,"['c#', 'xamarin', 'json.net', 'refit']","{'account_id': 4745866, 'reputation': 111, 'user_id': 3837251, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/788c62de189db302822d13ebddc6eb2e?s=256&d=identicon&r=PG&f=1', 'display_name': 'j.t.h.', 'link': 'https://stackoverflow.com/users/3837251/j-t-h'}",False,216,0,0,1598361842,1598285762,63564834,CC BY-SA 4.0,https://stackoverflow.com/questions/63564834/refit-xamarin-newtonsoft-json-jsonreaderexception-expecting-json-receiving-html,Refit Xamarin Newtonsoft.Json.JsonReaderException expecting JSON receiving HTML instead Newtonsoft.Json.JsonReaderException,1598361842.0,,,,
2247,"['javascript', 'c#', 'jquery', 'asp.net-mvc', 'razor']","{'account_id': 15681564, 'reputation': 341, 'user_id': 11315350, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-vGCyT70t5So/AAAAAAAAAAI/AAAAAAAAAAA/M15Cq-4JYro/photo.jpg?sz=256', 'display_name': 'Biraz Dahal', 'link': 'https://stackoverflow.com/users/11315350/biraz-dahal'}",False,34,0,0,1598361472,1598361472,63579734,CC BY-SA 4.0,https://stackoverflow.com/questions/63579734/how-to-initialize-value-before-submitting-mvc-form-using-j-query,How to initialize Value before submitting MVC form using j query?,,,,,
2248,"['c#', 'wpf', 'width', 'visibility']","{'account_id': 19344363, 'reputation': 1, 'user_id': 14143233, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-qvUMBPLVSO4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmKSZrWlZuQNMDEA6wcDMGYA2fXFA/photo.jpg?sz=256', 'display_name': 'Fabien CANEHAN', 'link': 'https://stackoverflow.com/users/14143233/fabien-canehan'}",False,620,2,0,1598361242,1598015632,63523601,CC BY-SA 4.0,https://stackoverflow.com/questions/63523601/wpf-visibility-collapse-keep-space,WPF visibility collapse keep space,,,,,
2249,"['c#', 'elasticsearch', 'nest']","{'account_id': 2400996, 'reputation': 5890, 'user_id': 2098652, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/ZpUOc.jpg?s=256&g=1', 'display_name': 'MortenMoulder', 'link': 'https://stackoverflow.com/users/2098652/mortenmoulder'}",False,28,1,0,1598361071,1598357649,63578632,CC BY-SA 4.0,https://stackoverflow.com/questions/63578632/nest-wont-allow-me-to-add-a-func-parameter,NEST won&#39;t allow me to add a func parameter,,,,,
2250,"['c#', 'user-interface', 'xamarin', 'font-awesome']","{'account_id': 19134924, 'reputation': 53, 'user_id': 13976079, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/602487eeed7fddd5ceb49dfae8baf381?s=256&d=identicon&r=PG&f=1', 'display_name': 'christinapapaaa11', 'link': 'https://stackoverflow.com/users/13976079/christinapapaaa11'}",True,426,3,0,1598360927,1597947463,63511055,CC BY-SA 4.0,https://stackoverflow.com/questions/63511055/how-to-use-fontawesome-icon-without-changing-text-font,How to Use FontAwesome Icon without Changing Text Font,,63520555.0,,,
2251,"['c#', 'asp.net', '.net', 'multithreading', 'task-parallel-library']","{'account_id': 16451544, 'reputation': 51, 'user_id': 13290160, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DcOJ5.jpg?s=256&g=1', 'display_name': 'Shahin Jabbar', 'link': 'https://stackoverflow.com/users/13290160/shahin-jabbar'}",True,505,1,-2,1598360907,1598350153,63576590,CC BY-SA 4.0,https://stackoverflow.com/questions/63576590/task-run-inside-backgroundservice-unexpectedly-stops-working,Task.Run inside backgroundservice unexpectedly stops working,1598350933.0,63579199.0,,,
2252,"['c#', 'c++', 'interop', 'pinvoke']","{'account_id': 16396181, 'reputation': 100, 'user_id': 11843630, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cd1e821813a4b00af56a467abf0b5806?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paulsor', 'link': 'https://stackoverflow.com/users/11843630/paulsor'}",False,86,0,1,1598360803,1598309283,63569660,CC BY-SA 4.0,https://stackoverflow.com/questions/63569660/c-pinvoke-pass-instance-containing-referenced-instances,C# PInvoke: Pass instance containing referenced instances,1598360803.0,,,,
2253,"['c#', 'asp.net-mvc', 'asp.net-core']","{'account_id': 6472706, 'reputation': 186, 'user_id': 5012322, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/39f8b2123890582b96ebe9c1c917fe80?s=256&d=identicon&r=PG&f=1', 'display_name': 'DC_AC', 'link': 'https://stackoverflow.com/users/5012322/dc-ac'}",True,589,3,0,1598360356,1598347532,63575853,CC BY-SA 4.0,https://stackoverflow.com/questions/63575853/implement-delete-button-on-each-table-row-using-model-binding-and-post-request,Implement delete button on each table row using model binding and POST request,1598350683.0,63579111.0,,,
2254,"['c#', 'c++', 'dll']","{'account_id': 19370409, 'reputation': 53, 'user_id': 14163814, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1d5cf8278c1db8f364fbd4f341d46a9b?s=256&d=identicon&r=PG&f=1', 'display_name': 'ssalfi', 'link': 'https://stackoverflow.com/users/14163814/ssalfi'}",False,53,0,1,1598360312,1598360312,63579387,CC BY-SA 4.0,https://stackoverflow.com/questions/63579387/how-can-i-use-a-c-net-class-dll-for-creating-a-c-dll,How can I use a C#.NET class/DLL for creating a C++ DLL,,,,,
2255,"['c#', 'azure', 'docker', 'docker-compose', 'dockerfile']","{'account_id': 1954232, 'reputation': 2065, 'user_id': 1757644, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/KVEt8.png?s=256&g=1', 'display_name': 'Rafał Developer', 'link': 'https://stackoverflow.com/users/1757644/rafa%c5%82-developer'}",True,4741,1,0,1598360156,1598345747,63575360,CC BY-SA 4.0,https://stackoverflow.com/questions/63575360/active-directory-docker-windows-authentication-mode,Active Directory Docker - Windows Authentication Mode,,63579335.0,,,
2256,"['c#', 'random']","{'account_id': 18415468, 'reputation': 125, 'user_id': 13414493, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2FEaz.jpg?s=256&g=1', 'display_name': 'tengkuzulfadli', 'link': 'https://stackoverflow.com/users/13414493/tengkuzulfadli'}",True,552,2,2,1598359850,1598358571,63578882,CC BY-SA 4.0,https://stackoverflow.com/questions/63578882/how-to-count-each-number-that-is-generated-randomly-using-array-in-c,How to count each number that is generated randomly using array in C#,1598359850.0,63579151.0,,,
2257,"['c#', 'mongodb', 'sharding']","{'account_id': 2850473, 'reputation': 88, 'user_id': 2447801, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mV6Fc.jpg?s=256&g=1', 'display_name': 'Namal159', 'link': 'https://stackoverflow.com/users/2447801/namal159'}",False,2237,0,4,1598359807,1598347818,63575913,CC BY-SA 4.0,https://stackoverflow.com/questions/63575913/failed-to-target-upsert-by-query-could-not-extract-exact-shard-key,Failed to target upsert by query :: could not extract exact shard key,1598359807.0,,,,
2258,"['c#', 'asp.net', 'model-view-controller', 'httpcontext']","{'account_id': 19370108, 'reputation': 1, 'user_id': 14163580, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiXfv21qs513DptEdxCLSi-c-drglyD0c9W43eK=k-s256', 'display_name': 'suma k', 'link': 'https://stackoverflow.com/users/14163580/suma-k'}",False,258,1,0,1598359709,1598357819,63578687,CC BY-SA 4.0,https://stackoverflow.com/questions/63578687/httpcontext-current-session-becoming-null,Httpcontext.current.session becoming null,1598359285.0,,,,
2259,"['c#', '.net', 'pdf', 'scanning']","{'account_id': 2547867, 'reputation': 843, 'user_id': 2212283, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/e7ff6553305d1108aaad16248b58154a?s=256&d=identicon&r=PG', 'display_name': 'Andrew Berry', 'link': 'https://stackoverflow.com/users/2212283/andrew-berry'}",True,73,1,1,1598359504,1598358113,63578765,CC BY-SA 4.0,https://stackoverflow.com/questions/63578765/create-a-valid-pdf-from-a-web-request,Create a valid PDF from a web request,1598358296.0,63579146.0,,,
2260,"['c#', 'concurrency', 'cpu-usage']","{'account_id': 1398253, 'reputation': 530, 'user_id': 1327580, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/3421e2c3c9f3b09379c314060c7cbd35?s=256&d=identicon&r=PG', 'display_name': 'Grimson', 'link': 'https://stackoverflow.com/users/1327580/grimson'}",False,436,1,2,1598359498,1598338974,63573609,CC BY-SA 4.0,https://stackoverflow.com/questions/63573609/removing-items-from-a-dictionary-after-a-timeout-in-a-cpu-friendly-way,Removing items from a dictionary after a timeout in a CPU friendly way,1598340946.0,,,,
2261,"['c#', 'sql', 'winforms']","{'account_id': 14830302, 'reputation': 9, 'user_id': 10709951, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-LEJWIUCNK7I/AAAAAAAAAAI/AAAAAAAAADw/gaRpoEdBb8o/photo.jpg?sz=256', 'display_name': 'Maves Newbie Here', 'link': 'https://stackoverflow.com/users/10709951/maves-newbie-here'}",False,107,0,0,1598359124,1598352431,63577229,CC BY-SA 4.0,https://stackoverflow.com/questions/63577229/how-to-include-a-real-time-timer-in-a-cell-of-a-datagridview,How to Include a real-time timer in a cell of a datagridview,1598359124.0,,,,
2262,"['c#', 'winforms', 'hwnd']","{'account_id': 19288444, 'reputation': 65, 'user_id': 14098983, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15d3dece8e767ebcd70eba2136e38d5f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Baj B', 'link': 'https://stackoverflow.com/users/14098983/baj-b'}",True,270,1,1,1598358697,1598260341,63557998,CC BY-SA 4.0,https://stackoverflow.com/questions/63557998/hwnd-window-handle-problem-in-saving-file-in-different-locations,hwnd window handle problem in saving file in different locations,1598268400.0,63578828.0,,,
2263,"['c#', 'wpf', 'xaml']","{'account_id': 17098694, 'reputation': 57, 'user_id': 12373140, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/806536327508f0eaaa88b5a58a2f3ea6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Arne_22', 'link': 'https://stackoverflow.com/users/12373140/arne-22'}",True,82,1,0,1598358406,1598356486,63578310,CC BY-SA 4.0,https://stackoverflow.com/questions/63578310/how-to-set-attributes-of-parent-window-with-button-click-in-wpf,How to set Attributes of Parent Window with button click in WPF,,63578834.0,,,
2264,"['c#', 'google-drive-api']","{'account_id': 978328, 'reputation': 15876, 'user_id': 998696, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/5qUsA.png?s=256&g=1', 'display_name': 'Snake Eyes', 'link': 'https://stackoverflow.com/users/998696/snake-eyes'}",False,119,0,0,1598358199,1598358199,63578788,CC BY-SA 4.0,https://stackoverflow.com/questions/63578788/update-file-content-on-google-drive-with-net,Update file content on Google Drive with .NET,,,,,
