,tags,migrated_from,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,title,accepted_answer_id,content_license,protected_date,closed_date,closed_reason,community_owned_date
1771,"['c#', 'regex']",,"{'account_id': 1792006, 'reputation': 875, 'user_id': 1632157, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/40b9bd98d15ea94754700c053211eedb?s=256&d=identicon&r=PG', 'display_name': 'V.V', 'link': 'https://stackoverflow.com/users/1632157/v-v'}",True,12371,5,0,1427169008,1353064863,1427116685.0,13415576,https://stackoverflow.com/questions/13415576/how-to-replace-lower-case-with-upper-case-using-regular-expression,How to replace lower case with upper case using regular Expression?,,CC BY-SA 3.0,,,,
1772,"['c#', 'visual-studio-2010']",,"{'account_id': 30088, 'reputation': 33931, 'user_id': 81800, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/n66qf.png?s=256&g=1', 'display_name': 'Ivan Prodanov', 'link': 'https://stackoverflow.com/users/81800/ivan-prodanov'}",True,207,4,0,1427030298,1353938766,1427030298.0,13566494,https://stackoverflow.com/questions/13566494/visual-studio-2010-autocomplete-how-does-the-presenter-do-this,Visual Studio 2010 autocomplete - how does the presenter do this?,,CC BY-SA 3.0,,,,
1773,"['c#', 'active-directory', 'parallel-processing', 'task-parallel-library']",,"{'account_id': 31585, 'reputation': 29843, 'user_id': 86860, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/24414172673338a6bce690a6eeb53f64?s=256&d=identicon&r=PG', 'display_name': 'Nate', 'link': 'https://stackoverflow.com/users/86860/nate'}",True,495,1,2,1426861638,1351701657,1495540370.0,13162741,https://stackoverflow.com/questions/13162741/how-does-one-convert-from-an-ienumerable-to-ienumerablet,How does one convert from an IEnumerable to IEnumerable&lt;T&gt;?,13162742.0,CC BY-SA 3.0,,,,
1774,"['c#', 'visual-studio-2010', 'visual-studio', 'unit-testing', 'vs-unit-testing-framework']",,"{'account_id': 2081787, 'reputation': 121, 'user_id': 1853644, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/195ed096097366af25da2c23b5de25f1?s=256&d=identicon&r=PG', 'display_name': 'ArchiFactor', 'link': 'https://stackoverflow.com/users/1853644/archifactor'}",True,2925,3,12,1426782628,1353940615,1423161881.0,13567028,https://stackoverflow.com/questions/13567028/unit-testing-extending-the-visual-studio-unit-test-type-not-working,Unit Testing - Extending the Visual Studio Unit Test Type - Not working,,CC BY-SA 3.0,,,,
1775,"['c#', 'input', 'webbrowser-control']",,"{'account_id': 1206338, 'reputation': 6284, 'user_id': 1175881, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/zuqKa.jpg?s=256&g=1', 'display_name': 'Mathlight', 'link': 'https://stackoverflow.com/users/1175881/mathlight'}",True,233,1,0,1426582446,1354269144,1426582446.0,13642706,https://stackoverflow.com/questions/13642706/execute-javascript-or-c-code-on-webcontrol,Execute javascript or C# code on webcontrol,13643175.0,CC BY-SA 3.0,,,,
1776,"['c#', 'keypress', 'hotkeys']",,"{'account_id': 1206338, 'reputation': 6284, 'user_id': 1175881, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/zuqKa.jpg?s=256&g=1', 'display_name': 'Mathlight', 'link': 'https://stackoverflow.com/users/1175881/mathlight'}",True,1810,1,1,1426582338,1353707899,1426582338.0,13536187,https://stackoverflow.com/questions/13536187/check-to-see-if-3-keys-are-pressed,Check to see if 3 keys are pressed,13536222.0,CC BY-SA 3.0,,,,
1777,"['c#', 'mousemove', 'mouseclick-event', 'sendinput']",,"{'account_id': 1206338, 'reputation': 6284, 'user_id': 1175881, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/zuqKa.jpg?s=256&g=1', 'display_name': 'Mathlight', 'link': 'https://stackoverflow.com/users/1175881/mathlight'}",True,27269,2,15,1426577246,1353622628,1426577246.0,13520705,https://stackoverflow.com/questions/13520705/move-mouse-to-position-and-left-click,Move Mouse to Position and Left Click,13520762.0,CC BY-SA 3.0,,,,
1778,"['c#', 'visual-studio-2010', 'visual-studio-2012', 'digital-signature', 'vsix']",,"{'account_id': 307471, 'reputation': 1646, 'user_id': 618775, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/2d0fb672a434e3be784ab59639403765?s=256&d=identicon&r=PG', 'display_name': 'Sheldon Warkentin', 'link': 'https://stackoverflow.com/users/618775/sheldon-warkentin'}",True,1360,1,3,1426497945,1352848505,,13370533,https://stackoverflow.com/questions/13370533/digitally-sign-a-visual-studio-2012-vsix-extension,Digitally sign a Visual Studio 2012 VSIX extension,,CC BY-SA 3.0,,,,
1779,"['c#', 'unity3d', 'inspector']",,"{'account_id': 963908, 'reputation': 6132, 'user_id': 987706, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/f9c778f2ae5f4b5fde46d5f1720b4a7c?s=256&d=identicon&r=PG', 'display_name': 'The Oddler', 'link': 'https://stackoverflow.com/users/987706/the-oddler'}",True,6853,3,6,1426261502,1352816302,,13362336,https://stackoverflow.com/questions/13362336/unity-serializable-class-custom-inspector,Unity Serializable Class Custom Inspector,28301061.0,CC BY-SA 3.0,,,,
1780,"['c#', '.net', 'regex', 'escaping', 'verbatim-string']",,"{'account_id': 2066940, 'reputation': 659, 'user_id': 1842286, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f68c476964ae3af4af263810691eb54a?s=256&d=identicon&r=PG', 'display_name': 'MartenBE', 'link': 'https://stackoverflow.com/users/1842286/martenbe'}",True,1014,5,5,1426102403,1353508444,1353509134.0,13495514,https://stackoverflow.com/questions/13495514/regular-expression-for-c-verbatim-like-strings-processing-like-escapes,regular expression for c# verbatim like strings (processing &quot;&quot;-like escapes),13495561.0,CC BY-SA 3.0,,,,
1781,"['c#', 'asp.net', 'content-management-system', 'sitecore', 'sitecore6']",,"{'account_id': 364112, 'reputation': 4667, 'user_id': 708305, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/41445f1c9b2ae6fc4d936b35a99f89c6?s=256&d=identicon&r=PG', 'display_name': 'M.R.', 'link': 'https://stackoverflow.com/users/708305/m-r'}",True,2412,2,7,1426061809,1352325817,,13279060,https://stackoverflow.com/questions/13279060/sitecore-itemcreated-vs-itemadded,Sitecore item:created vs item:added,13279435.0,CC BY-SA 3.0,,,,
1782,"['c#', '.net', 'windows-8']",,"{'account_id': 343801, 'reputation': 1836, 'user_id': 675738, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/aa966f0cae3ae5b5b2b0faac81ec2414?s=256&d=identicon&r=PG', 'display_name': 'Craig', 'link': 'https://stackoverflow.com/users/675738/craig'}",True,4746,5,37,1426055884,1354235106,,13637200,https://stackoverflow.com/questions/13637200/why-are-filesystemwatcher-attribute-changes-detected-on-windows-7-but-not-window,Why are FileSystemWatcher Attribute changes detected on Windows 7 but not Windows 8?,,CC BY-SA 3.0,,,,
1783,"['c#', 'microsoft-metro']",,"{'account_id': 211492, 'reputation': 5189, 'user_id': 463686, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/7ce83d7d7b6978edb961da60f79a02bb?s=256&d=identicon&r=PG', 'display_name': 'csomakk', 'link': 'https://stackoverflow.com/users/463686/csomakk'}",True,675,3,1,1426026779,1352905808,,13381494,https://stackoverflow.com/questions/13381494/c-windows-store-app-granting-capabilities-to-used-dll-s,c# windows store app granting capabilities to used dll-s,13423130.0,CC BY-SA 3.0,,,,
1784,"['c#', 'winforms', 'multithreading', 'thread-safety']",,"{'account_id': 483485, 'reputation': 2436, 'user_id': 898569, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'santBart', 'link': 'https://stackoverflow.com/users/898569/santbart'}",True,9952,3,8,1425982563,1354006591,1425982563.0,13580475,https://stackoverflow.com/questions/13580475/single-thread-apartment-issue,Single thread apartment issue,13644757.0,CC BY-SA 3.0,,,,
1785,"['c#', 'windows-phone-7', 'url', 'webbrowser-control', 'windows-phone-8']",,"{'account_id': 68585, 'reputation': 7319, 'user_id': 200015, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/bfb6d860a31994f925b6e34bed60f101?s=256&d=identicon&r=PG', 'display_name': 'Edward', 'link': 'https://stackoverflow.com/users/200015/edward'}",True,2637,2,3,1425557878,1353988153,1354039616.0,13577114,https://stackoverflow.com/questions/13577114/how-to-pass-a-parameter-to-a-local-html-page-in-wp7-wp8,How to pass a parameter to a local html page in WP7 / WP8?,13591073.0,CC BY-SA 3.0,,,,
1786,"['c#', 'asp.net', 'openldap']",,"{'account_id': 1330501, 'reputation': 742, 'user_id': 1274523, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/9903104052cadd52f6f6a1a62a8ff952?s=256&d=identicon&r=PG', 'display_name': 'mayank.karki', 'link': 'https://stackoverflow.com/users/1274523/mayank-karki'}",True,3465,1,0,1425557245,1352041863,,13219760,https://stackoverflow.com/questions/13219760/how-to-get-object-of-ntsecuritydescriptor-of-a-active-directory-user,How to get object of &quot;ntSecurityDescriptor&quot; of a active directory user,13539007.0,CC BY-SA 3.0,,,,
1787,"['c#', '.net', 'string', 'null', 'concatenation']",,"{'account_id': 1865044, 'reputation': 1110, 'user_id': 1688826, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/e160e785b5d586613a0ff96785a99153?s=256&d=identicon&r=PG&f=1', 'display_name': 'HereToLearn_', 'link': 'https://stackoverflow.com/users/1688826/heretolearn'}",True,279,9,3,1425522615,1352994941,1495540613.0,13401276,https://stackoverflow.com/questions/13401276/how-come-this-code-is-valid-c-code,How come this code is valid C# code?,13401488.0,,,1353116494.0,exact duplicate,
1788,"['c#', 'python', 'methods', 'arguments', 'ironpython']",,"{'account_id': 470680, 'reputation': 519, 'user_id': 877998, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6112589b8622e0fba7ca94ee8b601108?s=256&d=identicon&r=PG', 'display_name': 'VanDeath', 'link': 'https://stackoverflow.com/users/877998/vandeath'}",True,30983,3,17,1425509919,1352117678,,13231913,https://stackoverflow.com/questions/13231913/how-do-i-call-a-specific-method-from-a-python-script-in-c,How do I call a specific Method from a Python Script in C#?,13241517.0,CC BY-SA 3.0,,,,
1789,"['c#', 'windows-phone-7', 'nullpointerexception', 'navigationservice']",,"{'account_id': 1129339, 'reputation': 3, 'user_id': 1115771, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0e4556d80c2a023e946732a754dd9c2a?s=256&d=identicon&r=PG', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/1115771/michael'}",False,5253,1,0,1425480767,1354220186,1425480767.0,13633972,https://stackoverflow.com/questions/13633972/navigationservice-navigate-not-working,NavigationService.navigate not working,,CC BY-SA 3.0,,,,
1790,"['c#', 'wpf']",,"{'account_id': 1903267, 'reputation': 135, 'user_id': 1718665, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/90d09cabae5c47e178517293a7f53a51?s=256&d=identicon&r=PG', 'display_name': 'Kenshi Hemura', 'link': 'https://stackoverflow.com/users/1718665/kenshi-hemura'}",True,5730,2,2,1425372230,1353110777,1373628255.0,13426227,https://stackoverflow.com/questions/13426227/specified-visual-is-already-a-child-of-another-visual-or-the-root-of-the-compone,Specified Visual is already a child of another Visual or the root of the component target,,CC BY-SA 3.0,,,,
1791,"['c#', 'vba', 'sharepoint', 'ms-word', 'vsto']",,"{'account_id': 2081224, 'reputation': 1263, 'user_id': 1853167, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/90c0f277e00d485589f51a2bf9ada29b?s=256&d=identicon&r=PG', 'display_name': 'Matt Fitzmaurice', 'link': 'https://stackoverflow.com/users/1853167/matt-fitzmaurice'}",False,285,0,2,1425170293,1353930665,1425170293.0,13564286,https://stackoverflow.com/questions/13564286/how-to-overload-sharepoint-filecheckin-operation-in-vsto,How to overload SharePoint FileCheckIn operation in VSTO,,CC BY-SA 3.0,,,,
1792,"['c#', 'asp.net', 'ms-word']",,"{'user_type': 'does_not_exist', 'display_name': 'user1608982'}",True,21886,3,8,1425170004,1352997989,1425170004.0,13402262,https://stackoverflow.com/questions/13402262/system-runtime-interopservices-comexception-0x80080005-retrieving-the-com-cla,System.Runtime.InteropServices.COMException (0x80080005): Retrieving the COM class factory for component with CLSID,14894464.0,CC BY-SA 3.0,,,,
1793,"['c#', 'ms-word', 'bookmarks']",,"{'account_id': 1964781, 'reputation': 134, 'user_id': 1765335, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/feaed576bd54ad56f436c203c480484d?s=256&d=identicon&r=PG', 'display_name': 'Ruben', 'link': 'https://stackoverflow.com/users/1765335/ruben'}",True,589,1,1,1425169914,1352716451,1425169914.0,13342137,https://stackoverflow.com/questions/13342137/filling-word-bookmarks-from-view,filling word bookmarks from view,13600437.0,CC BY-SA 3.0,,,,
1794,"['c#', 'ms-word', 'office-interop']",,"{'account_id': 70657, 'reputation': 16948, 'user_id': 204693, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7d3b4f343b7e304239d22151b2381700?s=256&d=identicon&r=PG&f=1', 'display_name': 'F.P', 'link': 'https://stackoverflow.com/users/204693/f-p'}",True,315,1,2,1425169862,1352707805,1425169862.0,13340185,https://stackoverflow.com/questions/13340185/linked-images-sourcefullname-differs-from-actual-link,Linked image&#39;s SourceFullName differs from actual link,13538010.0,CC BY-SA 3.0,,,,
1795,"['c#', 'ms-word']",,"{'account_id': 343966, 'reputation': 383, 'user_id': 1784389, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/21014753f37efe2b661a73cfd4c8e155?s=256&d=identicon&r=PG', 'display_name': 'WangHongjian', 'link': 'https://stackoverflow.com/users/1784389/wanghongjian'}",True,4046,2,1,1425169849,1352702009,1425169849.0,13339282,https://stackoverflow.com/questions/13339282/how-can-i-open-a-word-document-by-using-createobject-in-c,How can I open a word document by using CreateObject in C#?,13339763.0,CC BY-SA 3.0,,,,
1796,"['c#', 'c++', 'visual-studio-2012', 'directx', 'windows-phone-8']",,"{'account_id': 8908, 'reputation': 75881, 'user_id': 16241, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/de3fa0861da7fd9ae3abc120ff6d957f?s=256&d=identicon&r=PG', 'display_name': 'Vaccano', 'link': 'https://stackoverflow.com/users/16241/vaccano'}",True,16840,5,30,1425149047,1353819593,,13548438,https://stackoverflow.com/questions/13548438/developing-a-2d-game-for-windows-phone-8,Developing a 2D Game for Windows Phone 8,20063891.0,,,1425158555.0,Needs more focus,
1797,"['c#', 'wpf', 'mvvm', 'binding', 'datagrid']",,"{'account_id': 2024949, 'reputation': 759, 'user_id': 1810239, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/07b2208aa22175afa57b79ac9a6965a7?s=256&d=identicon&r=PG', 'display_name': 'pawel1708hp', 'link': 'https://stackoverflow.com/users/1810239/pawel1708hp'}",True,35235,5,8,1425053625,1352403237,1352924737.0,13296399,https://stackoverflow.com/questions/13296399/mvvm-datagrid-binding,MVVM datagrid binding,13296782.0,CC BY-SA 3.0,,,,
1798,"['c#', 'asp.net-mvc-3', 'anonymous-types', 'routevalues']",,"{'account_id': 1266481, 'reputation': 623, 'user_id': 1223684, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/f3666c74172894048199d4d44bccc942?s=256&d=identicon&r=PG', 'display_name': 'getit', 'link': 'https://stackoverflow.com/users/1223684/getit'}",True,13843,1,5,1425026718,1353693041,1495542206.0,13533778,https://stackoverflow.com/questions/13533778/mvc-dynamic-routevalues-for-actionlinks,MVC dynamic routeValues for ActionLinks,13534577.0,CC BY-SA 3.0,,,,
1799,"['c#', 'windows-8', 'microsoft-metro', 'windows-store-apps']",,"{'account_id': 2058562, 'reputation': 81, 'user_id': 1835712, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2fd1ebf848c291170f286c0ac57d959b?s=256&d=identicon&r=PG', 'display_name': 'Ronit', 'link': 'https://stackoverflow.com/users/1835712/ronit'}",False,1233,2,6,1425001234,1353406096,1355317020.0,13470843,https://stackoverflow.com/questions/13470843/webauthenticationbroker-authenticateasync-throws-exception,WebAuthenticationBroker.AuthenticateAsync throws exception,,CC BY-SA 3.0,,,,
1800,"['c#', 'wpf', 'xaml', 'mvvm', 'wpfdatagrid']",,"{'account_id': 110775, 'reputation': 570, 'user_id': 293017, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/c560c0c19bf656fc0c6aa6d15f4ad364?s=256&d=identicon&r=PG', 'display_name': 'hashlock', 'link': 'https://stackoverflow.com/users/293017/hashlock'}",True,1355,2,5,1424957722,1352321663,1352494030.0,13278040,https://stackoverflow.com/questions/13278040/datagrid-rowdetails-not-being-updated,Datagrid RowDetails not being updated,,CC BY-SA 3.0,,,,
1801,"['c#', '.net', 'winforms', 'user-controls', 'flowlayoutpanel']",,"{'account_id': 2016020, 'reputation': 173, 'user_id': 1803317, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/88a861485857da8d1615e5fd647512e4?s=256&d=identicon&r=PG', 'display_name': '2Pietjuh2', 'link': 'https://stackoverflow.com/users/1803317/2pietjuh2'}",True,12469,2,17,1424956576,1352276163,1352290023.0,13265635,https://stackoverflow.com/questions/13265635/insert-usercontrol-in-flowlayoutpanel,insert Usercontrol in FlowLayoutPanel,13269440.0,CC BY-SA 3.0,,,,
1802,"['c#', 'winforms', 'printing', 'richtextbox', 'xps']",,"{'account_id': 1400413, 'reputation': 163, 'user_id': 1329303, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ffc16a1fc071d7b18bf696a5a7e46162?s=256&d=identicon&r=PG', 'display_name': 'Dmitry Belov', 'link': 'https://stackoverflow.com/users/1329303/dmitry-belov'}",True,1954,1,6,1424951693,1352809499,,13360720,https://stackoverflow.com/questions/13360720/print-into-xps-file-and-then-print-it-to-printer,Print into XPS-file and then print it to printer,,CC BY-SA 3.0,,,,
1803,"['c#', 'orm', 'poco', 'immutability']",,"{'account_id': 15765, 'reputation': 27444, 'user_id': 33671, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/8d81d4516dca9dd53b7ffe6e13a1f59d?s=256&d=identicon&r=PG', 'display_name': 'Sardaukar', 'link': 'https://stackoverflow.com/users/33671/sardaukar'}",True,1916,4,4,1424882166,1352471442,,13309925,https://stackoverflow.com/questions/13309925/pocos-orm-and-immutability-how-to-make-them-work-together,"POCO&#39;s, ORM and immutability. How to make them work together?",13310028.0,CC BY-SA 3.0,,,,
1804,"['c#', 'wpf']",,"{'account_id': 2001453, 'reputation': 95, 'user_id': 1792410, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f35ac6d80156367d6c878a5a4aae207?s=256&d=identicon&r=PG', 'display_name': 'user3693', 'link': 'https://stackoverflow.com/users/1792410/user3693'}",True,3612,1,5,1424872558,1351798592,1351798669.0,13184254,https://stackoverflow.com/questions/13184254/gridunittype-star,GridUnitType.Star?,13184320.0,CC BY-SA 3.0,,,,
1805,"['c#', 'reflection', 'windows-8', 'windows-store-apps']",,"{'account_id': 101301, 'reputation': 9273, 'user_id': 272647, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/5f7f026afd40610a5ddc49c13972fec8?s=256&d=identicon&r=PG', 'display_name': 'Justin Skiles', 'link': 'https://stackoverflow.com/users/272647/justin-skiles'}",True,8065,1,13,1424867702,1351980027,1351986128.0,13213906,https://stackoverflow.com/questions/13213906/how-can-i-get-the-executing-assembly-version-information-in-a-windows-store-app,How can I get the executing assembly version information in a Windows Store App?,13214142.0,CC BY-SA 3.0,,,,
1806,"['c#', 'treeview', 'wpf-controls']",,"{'account_id': 1702791, 'reputation': 5593, 'user_id': 1562451, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/qEhut.jpg?s=256&g=1', 'display_name': 'Fred', 'link': 'https://stackoverflow.com/users/1562451/fred'}",True,13686,2,6,1424866673,1354183260,,13623178,https://stackoverflow.com/questions/13623178/adding-icon-to-treeviewitem,Adding Icon to TreeViewItem,13642340.0,CC BY-SA 3.0,,,,
1807,"['c#', 'entity-framework', 'ef-code-first', 'many-to-many', 'dbcontext']",,"{'account_id': 1386163, 'reputation': 1173, 'user_id': 1318175, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/d6329d561d8072cbe4ce851801fca1a6?s=256&d=identicon&r=PG', 'display_name': 'Duncan', 'link': 'https://stackoverflow.com/users/1318175/duncan'}",True,2400,4,8,1424851638,1353011810,1353015050.0,13405773,https://stackoverflow.com/questions/13405773/updating-disconnected-entities-with-many-to-many-relationships,Updating disconnected entities with many-to-many relationships,,CC BY-SA 3.0,,,,
1808,"['c#', 'sockets', 'dispose', 'unmanaged', 'finalize']",,"{'account_id': 1136145, 'reputation': 597, 'user_id': 1121192, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/10c7ed82c0682a030e92b904ecd8423f?s=256&d=identicon&r=PG', 'display_name': 'roman', 'link': 'https://stackoverflow.com/users/1121192/roman'}",True,2670,4,8,1424180953,1352791590,1352792222.0,13356924,https://stackoverflow.com/questions/13356924/the-correct-technique-for-releasing-a-socket-event-ummaged-code-with-the-dispose,the correct technique for releasing a socket/event/ummaged code with the dispose/finalize pattern,,CC BY-SA 3.0,,,,
1809,['c#'],,"{'account_id': 1325387, 'reputation': 729, 'user_id': 1270317, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/a0778763e1b0d17349cc2b030ed4a028?s=256&d=identicon&r=PG', 'display_name': 'Jacco', 'link': 'https://stackoverflow.com/users/1270317/jacco'}",True,16686,2,11,1424079740,1354021487,,13584902,https://stackoverflow.com/questions/13584902/change-content-in-a-windows-form,Change content in a windows form,13584958.0,CC BY-SA 3.0,,,,
1810,"['c#', '.net', 'filepath', 'ilasm', 'ildasm']",,"{'account_id': 140668, 'reputation': 31285, 'user_id': 347172, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/8UvnG.jpg?s=256&g=1', 'display_name': 'myermian', 'link': 'https://stackoverflow.com/users/347172/myermian'}",True,16700,2,10,1424032102,1354122144,1354123343.0,13610483,https://stackoverflow.com/questions/13610483/guaranteed-way-to-find-the-filepath-of-the-ildasm-exe-and-ilasm-exe-files-regard,Guaranteed way to find the filepath of the ildasm.exe and ilasm.exe files regardless of .NET version/environment?,28530783.0,CC BY-SA 3.0,,,,
1811,"['c#', 'regex']",,"{'account_id': 118267, 'reputation': 4983, 'user_id': 309166, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/6fdf24de06bd93bf43b1d260a0acddcd?s=256&d=identicon&r=PG', 'display_name': 'Alex Kapustian', 'link': 'https://stackoverflow.com/users/309166/alex-kapustian'}",True,856,3,0,1423965869,1352810041,1352811787.0,13360868,https://stackoverflow.com/questions/13360868/how-to-extract-a-tag-link-using-regular-expression-regex-c,How to extract a tag link using regular expression (REGEX - C#),13361238.0,CC BY-SA 3.0,,,,
1812,"['c#', 'email', 'outlook', 'cdo.message']",,"{'account_id': 1266370, 'reputation': 5486, 'user_id': 1223595, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/770fb9d9d0c71f2c21de84c60653c230?s=256&d=identicon&r=PG', 'display_name': 'steventnorris', 'link': 'https://stackoverflow.com/users/1223595/steventnorris'}",True,88,1,1,1423813301,1351785985,1423813301.0,13180991,https://stackoverflow.com/questions/13180991/email-from-web-without-tying-up-webpage,Email from web without tying up webpage,13181107.0,CC BY-SA 3.0,,,,
1813,"['c#', 'javascript', 'asp.net']",,"{'account_id': 1773088, 'reputation': 7014, 'user_id': 1668069, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/1fbc5f1ad9ed2d210e722f6194618166?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mathematics', 'link': 'https://stackoverflow.com/users/1668069/mathematics'}",True,43894,5,1,1423666745,1353669969,1495542834.0,13528117,https://stackoverflow.com/questions/13528117/how-to-check-if-a-asp-text-box-is-empty-or-not,How to check if a asp text box is empty or not,13528173.0,,,1353684353.0,exact duplicate,
1814,"['c#', 'xml', 'unity3d']",,"{'account_id': 1964088, 'reputation': 151, 'user_id': 1764781, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/4db229b1f1cdec5f53dac1d2882f6f7a?s=256&d=identicon&r=PG', 'display_name': 'Termin', 'link': 'https://stackoverflow.com/users/1764781/termin'}",True,2596,2,0,1423609128,1352300688,1423609128.0,13272359,https://stackoverflow.com/questions/13272359/how-to-read-and-print-specific-attributes-from-xml-c,how to read and print specific attributes from xml c #,,CC BY-SA 3.0,,,,
1815,"['c#', 'xml', 'xmltextreader']",,"{'account_id': 1914640, 'reputation': 345, 'user_id': 1727468, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/cf86dc9634b5cf5a627b1c9dc5cbf6fe?s=256&d=identicon&r=PG', 'display_name': 'superwpf', 'link': 'https://stackoverflow.com/users/1727468/superwpf'}",True,199,3,0,1423609126,1352169948,1423609126.0,13243599,https://stackoverflow.com/questions/13243599/reading-adjacent-elements-in-xml,Reading adjacent elements in XML,13243846.0,CC BY-SA 3.0,,,,
1816,"['c#', 'wpf', 'resourcedictionary', 'class-library']",,"{'account_id': 1719815, 'reputation': 25394, 'user_id': 1576032, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/A63Jp.png?s=256&g=1', 'display_name': 'Farhad Jabiyev', 'link': 'https://stackoverflow.com/users/1576032/farhad-jabiyev'}",True,722,1,0,1423596429,1353147555,1423596429.0,13429622,https://stackoverflow.com/questions/13429622/change-resource-file-at-runtime-in-different-class-library-project-in-same-solut,Change Resource file at runtime in different class library project in same solution in WPF,13565333.0,CC BY-SA 3.0,,,,
1817,"['c#', 'jquery', 'asp.net', 'postback']",,"{'account_id': 415138, 'reputation': 627, 'user_id': 789755, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/2746748db1898a7cd4894021276a1997?s=256&d=identicon&r=PG', 'display_name': 'Icestorm0141', 'link': 'https://stackoverflow.com/users/789755/icestorm0141'}",True,1997,2,2,1423577578,1352497908,,13316565,https://stackoverflow.com/questions/13316565/onselectedindexchange-not-firing-even-with-autopostback-true,OnSelectedIndexChange not firing even with autopostback=true,13316767.0,CC BY-SA 3.0,,,,
