,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date
1873,"['c#', 'sql-server', 'asp.net-mvc-5', 'entity-framework-6']","{'account_id': 17771286, 'reputation': 64, 'user_id': 12904811, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-f817xiL4bAM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reBpHm0tkl7ZX9kiZGfs-Ock1u5CA/photo.jpg?sz=256', 'display_name': 'Joseph', 'link': 'https://stackoverflow.com/users/12904811/joseph'}",False,92,2,0,1603715945,1603714761,64536990,CC BY-SA 4.0,https://stackoverflow.com/questions/64536990/entity-framework-inserting-null-despite-providing-value,Entity Framework inserting null despite providing value,,1603715797.0,,,
1874,"['c#', 'indexing', 'unary-operator']","{'account_id': 7532592, 'reputation': 950, 'user_id': 5720148, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BYZ2t.jpg?s=256&g=1', 'display_name': 'Hassan Monjezi', 'link': 'https://stackoverflow.com/users/5720148/hassan-monjezi'}",True,9124,1,9,1603715031,1603706277,64534896,,https://stackoverflow.com/questions/64534896/what-does-array1-mean-in-c-compiler,What does `array[^1]` mean in C# compiler?,64537051.0,1603706837.0,1603719425.0,Duplicate,
1875,"['c#', 'multithreading', 'service', 'task']","{'account_id': 19825327, 'reputation': 1, 'user_id': 14520986, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/73f0c03c47ffba95cc015ba391a4712b?s=256&d=identicon&r=PG&f=1', 'display_name': '2letuknow', 'link': 'https://stackoverflow.com/users/14520986/2letuknow'}",False,344,1,-1,1603714937,1603706149,64534867,,https://stackoverflow.com/questions/64534867/building-windows-service-in-c-with-periodic-task,Building Windows Service in C# with periodic task,,1603706385.0,1603707048.0,Duplicate,
1876,"['c#', 'powershell']","{'account_id': 14840296, 'reputation': 240, 'user_id': 10717240, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1nIpo.png?s=256&g=1', 'display_name': 'A. Kriel', 'link': 'https://stackoverflow.com/users/10717240/a-kriel'}",True,178,1,1,1603714878,1603705356,64534651,CC BY-SA 4.0,https://stackoverflow.com/questions/64534651/powershell-script-start-job-command-error,Powershell script start-job command error,64537009.0,1603713923.0,,,
1877,"['c#', 'unit-testing', 'concurrency', 'mutex', 'vs-unit-testing-framework']","{'account_id': 1464772, 'reputation': 320, 'user_id': 7224432, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/a11a64240afafc7dad72d5e4e0992247?s=256&d=identicon&r=PG&f=1', 'display_name': 'KeizerHarm', 'link': 'https://stackoverflow.com/users/7224432/keizerharm'}",True,262,1,1,1603714524,1603284904,64464005,CC BY-SA 4.0,https://stackoverflow.com/questions/64464005/trying-to-test-a-fifo-mutex-it-doesnt-work-if-i-start-the-testing-threads-in,"Trying to test a FIFO Mutex - it doesn&#39;t work if I start the testing threads in one loop, but it does work if I start them 1 ms apart",64536811.0,,,,
1878,"['c#', 'asynchronous', 'xamarin.ios', 'httpwebrequest', 'httpwebresponse']","{'account_id': 13508593, 'reputation': 1035, 'user_id': 9745732, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5ZZc1.png?s=256&g=1', 'display_name': 'Frederik Hoeft', 'link': 'https://stackoverflow.com/users/9745732/frederik-hoeft'}",True,155,1,2,1603714513,1603712289,64536371,CC BY-SA 4.0,https://stackoverflow.com/questions/64536371/xamarin-ios-webexception-app-crashes-after-httpwebrequest-is-complete,Xamarin iOS WebException: App crashes after HttpWebRequest is complete,64536939.0,1603712909.0,,,
1879,"['c#', 'stun', 'rfc5766turnserver']","{'account_id': 477809, 'reputation': 461, 'user_id': 889510, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee930e65dd46d756ed6074d31860b269?s=256&d=identicon&r=PG', 'display_name': 'Dave Kapildev', 'link': 'https://stackoverflow.com/users/889510/dave-kapildev'}",False,264,0,0,1603713813,1603713813,64536779,CC BY-SA 4.0,https://stackoverflow.com/questions/64536779/c-turnserver-dynamic-client-connection,c# TurnServer dynamic client connection,,,,,
1880,"['c#', '.net', 'ml.net', 'recommendation-engine', 'matrix-factorization']","{'account_id': 19809424, 'reputation': 11, 'user_id': 14508637, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a398694c7c3fa93aab2a93b320571e8e?s=256&d=identicon&r=PG&f=1', 'display_name': 'dasc', 'link': 'https://stackoverflow.com/users/14508637/dasc'}",False,143,0,0,1603713226,1603713226,64536624,CC BY-SA 4.0,https://stackoverflow.com/questions/64536624/why-ml-net-matrix-factorization-makes-no-sense-predictions,Why ML.NET Matrix Factorization makes no sense predictions,,,,,
1881,"['c#', 'json.net']","{'account_id': 4988121, 'reputation': 51, 'user_id': 4011135, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c04ab24ab001d2aef1631f54bfc187b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Luk&#225;š Janeček', 'link': 'https://stackoverflow.com/users/4011135/luk%c3%a1%c5%a1-jane%c4%8dek'}",False,249,0,0,1603712176,1603711590,64536212,CC BY-SA 4.0,https://stackoverflow.com/questions/64536212/newtonsoft-json-jsonconvert-deserializeobject-to-string-error,Newtonsoft.Json.JsonConvert.DeserializeObject to string Error,,1603712176.0,,,
1882,"['c#', 'asp.net', 'visual-studio', 'asp.net-core', 'uwp']","{'account_id': 19825549, 'reputation': 1, 'user_id': 14521176, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f14eb7113ca1d0371d160e04443e7e9b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abilda', 'link': 'https://stackoverflow.com/users/14521176/abilda'}",False,170,0,0,1603711599,1603706901,64535029,CC BY-SA 4.0,https://stackoverflow.com/questions/64535029/can-not-run-uwp-application,Can not run UWP application,,1603711599.0,,,
1883,"['c#', 'linq']","{'account_id': 9281750, 'reputation': 97, 'user_id': 14521565, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/57e5fe40e414e8947a1c917dec0f6ba7?s=256&d=identicon&r=PG&f=1', 'display_name': 'X Dev', 'link': 'https://stackoverflow.com/users/14521565/x-dev'}",True,46,2,1,1603711555,1603710648,64535980,CC BY-SA 4.0,https://stackoverflow.com/questions/64535980/order-by-one-element-and-return-multi-properties-in-the-same-linq-query,Order by one element and return multi properties in the same LINQ query,64536107.0,1603711133.0,,,
1884,"['c#', '.net', 'httpwebrequest', 'getresponse']","{'account_id': 315708, 'reputation': 189, 'user_id': 631523, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/ed36b7eca588028e44ac7f283b5ca7bc?s=256&d=identicon&r=PG', 'display_name': 'Orgil', 'link': 'https://stackoverflow.com/users/631523/orgil'}",False,188,0,0,1603711223,1603709716,64535728,CC BY-SA 4.0,https://stackoverflow.com/questions/64535728/httpwebrequest-doesnt-work-unexpected-error-occurred-on-a-receive,HttpWebRequest doesn&#39;t work: unexpected error occurred on a receive,,1603711223.0,,,
1885,['c#'],"{'account_id': 17944076, 'reputation': 1, 'user_id': 13038730, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/abd595ef4f56054466f59574281d2ab5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zteve45', 'link': 'https://stackoverflow.com/users/13038730/zteve45'}",False,26,0,0,1603710099,1603709547,64535694,CC BY-SA 4.0,https://stackoverflow.com/questions/64535694/clickonce-include-local-filepath,ClickOnce Include local Filepath,,1603710099.0,,,
1886,"['javascript', 'c#', 'jquery', 'asp.net-mvc']","{'account_id': 8701185, 'reputation': 1, 'user_id': 6511016, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Jlr0cMCpWtY/AAAAAAAAAAI/AAAAAAAAAB0/ofQ1CpW6qas/photo.jpg?sz=256', 'display_name': 'Ladson', 'link': 'https://stackoverflow.com/users/6511016/ladson'}",False,34,0,0,1603709717,1603709717,64535729,CC BY-SA 4.0,https://stackoverflow.com/questions/64535729/handle-more-than-on-input-file-on-a-form-jquery-asp-net-mvc,Handle more than on input file on a form jquery asp.net mvc,,,,,
1887,"['c#', 'attributes']","{'account_id': 11394280, 'reputation': 1930, 'user_id': 8353218, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://graph.facebook.com/10155707291229883/picture?type=large', 'display_name': 'Andreas Forsl&#246;w', 'link': 'https://stackoverflow.com/users/8353218/andreas-forsl%c3%b6w'}",True,63,1,0,1603709201,1603708265,64535377,CC BY-SA 4.0,https://stackoverflow.com/questions/64535377/c-how-to-statically-get-property-attribute,C#: How to statically get property attribute,,1603709201.0,,,
1888,"['c#', 'xamarin.forms', 'font-family']","{'account_id': 15136341, 'reputation': 1154, 'user_id': 10922741, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-zjZ11PDfQss/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZIfL_OcQ5pDSweR9QXGgyjbafKNw/mo/photo.jpg?sz=256', 'display_name': 'Rajzer', 'link': 'https://stackoverflow.com/users/10922741/rajzer'}",True,324,1,1,1603709180,1603707110,64535088,CC BY-SA 4.0,https://stackoverflow.com/questions/64535088/xamarin-forms-change-default-fontfamily-in-all-app,Xamarin.Forms change Default FontFamily in all App,,1603708809.0,,,
1889,"['c#', 'asp.net', 'vb.net', 'barcode-scanner', 'datamatrix']","{'account_id': 11111895, 'reputation': 98, 'user_id': 8157362, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pevOQ.png?s=256&g=1', 'display_name': 'D.Gaulin', 'link': 'https://stackoverflow.com/users/8157362/d-gaulin'}",True,369,1,0,1603709128,1603546963,64513965,CC BY-SA 4.0,https://stackoverflow.com/questions/64513965/barcode-scanner-read-the-first-part-of-the-barcode-only,Barcode scanner | Read the first part of the barcode only,64535580.0,,,,
1890,"['c#', '.net']","{'account_id': 19695608, 'reputation': 27, 'user_id': 14419573, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-bDw5Zg2o-QQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckxJnGXIlUkz0kyDFGS5A2gaBNqYg/photo.jpg?sz=256', 'display_name': 'Vavřinec Kub&#237;ček', 'link': 'https://stackoverflow.com/users/14419573/vav%c5%99inec-kub%c3%ad%c4%8dek'}",False,48,2,-1,1603709086,1603707960,64535299,CC BY-SA 4.0,https://stackoverflow.com/questions/64535299/how-do-i-solve-the-error-class-name-doesnt-implement-interface-name,How do i solve the error &quot;class_name doesn&#39;t implement interface_name&quot;?,,,,,
1891,"['c#', '.net', '.net-core', 'blazor']","{'account_id': 17629278, 'reputation': 335, 'user_id': 12793692, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9ab953e16a700cb06d434657e50a1a03?s=256&d=identicon&r=PG&f=1', 'display_name': 'takeyourcode', 'link': 'https://stackoverflow.com/users/12793692/takeyourcode'}",False,914,0,0,1603708986,1603679976,64530876,CC BY-SA 4.0,https://stackoverflow.com/questions/64530876/net-core-blazor-server-side-execute-exe-and-bat-files-on-deployed-server,.Net Core Blazor Server-side. Execute exe and bat files on deployed server,,1603708986.0,,,
1892,"['c#', 'html', 'sql']","{'account_id': 14706630, 'reputation': 61, 'user_id': 10621150, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ZXaqU-WZq9o/AAAAAAAAAAI/AAAAAAAAA7o/M0POYtmFwEc/photo.jpg?sz=256', 'display_name': 'Sami Arja', 'link': 'https://stackoverflow.com/users/10621150/sami-arja'}",False,113,1,0,1603708947,1603703925,64534339,CC BY-SA 4.0,https://stackoverflow.com/questions/64534339/how-to-query-data-from-sql-in-c-for-visualization-in-chartjs,how to query data from SQL in C# for visualization in chartJS?,,,,,
1893,"['c#', 'vb.net', 'visual-studio', 'inheritance', 'comments']","{'account_id': 7512293, 'reputation': 63, 'user_id': 5706865, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1925ae8a019c29d111290cb124bc36be?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stef', 'link': 'https://stackoverflow.com/users/5706865/stef'}",True,257,1,1,1603708537,1603695625,64532679,CC BY-SA 4.0,https://stackoverflow.com/questions/64532679/partial-inheriting-of-xml-comments-with-included-inheritdoc,Partial inheriting of xml-comments with included &lt;inheritdoc/&gt;,,,,,
1894,"['c#', 'api', 'xero']","{'account_id': 19825392, 'reputation': 11, 'user_id': 14521043, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/756aa43719cc2e56e980b89257db04b8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andre', 'link': 'https://stackoverflow.com/users/14521043/andre'}",False,131,0,1,1603708151,1603706752,64535000,CC BY-SA 4.0,https://stackoverflow.com/questions/64535000/xero-api-c-asp-net-does-not-save-the-input-from-user-to-fields-in-contacts-in-x,Xero API C# asp.net does not save the input from user to fields in contacts in Xero,,1603708151.0,,,
1895,"['c#', 'list', 'indexing', 'namevaluecollection']","{'account_id': 19825434, 'reputation': 19, 'user_id': 14521081, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a4eb690e5f17a0077a6e76b0b7adc8df?s=256&d=identicon&r=PG&f=1', 'display_name': 'WorkerBee', 'link': 'https://stackoverflow.com/users/14521081/workerbee'}",False,42,0,1,1603708133,1603707789,64535251,CC BY-SA 4.0,https://stackoverflow.com/questions/64535251/unexpected-results-reading-a-c-list-of-namevaluecollections,Unexpected results reading a C# List of NameValueCollections,,1603708133.0,,,
1896,['c#'],"{'account_id': 16513028, 'reputation': 47, 'user_id': 11931255, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/74786008d22612426c3cb5d2a15991ec?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sarah Jung', 'link': 'https://stackoverflow.com/users/11931255/sarah-jung'}",True,1173,1,-2,1603708118,1603703301,64534180,CC BY-SA 4.0,https://stackoverflow.com/questions/64534180/parse-list-of-objects-to-newtonsoft-json-jarray-in-c,Parse List Of Objects To Newtonsoft.Json JArray In C#,64534292.0,1603708118.0,,,
1897,"['c#', 'wpf', 'if-statement', 'filter', 'char']","{'account_id': 17613963, 'reputation': 23, 'user_id': 12781421, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/93abd8a548f8be9b1ec5cce5b66b008e?s=256&d=identicon&r=PG&f=1', 'display_name': 'LvdB', 'link': 'https://stackoverflow.com/users/12781421/lvdb'}",True,254,2,-2,1603707131,1603549243,64514334,CC BY-SA 4.0,https://stackoverflow.com/questions/64514334/how-to-filter-characters-in-c,How to filter characters in C#,64535095.0,1603549490.0,,,
1898,"['c#', 'linq-expressions']","{'account_id': 19288444, 'reputation': 65, 'user_id': 14098983, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15d3dece8e767ebcd70eba2136e38d5f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Baj B', 'link': 'https://stackoverflow.com/users/14098983/baj-b'}",False,321,0,0,1603705735,1603705735,64534759,CC BY-SA 4.0,https://stackoverflow.com/questions/64534759/dynamic-linq-lambda-expression-to-select-specific-columns,Dynamic linq lambda expression to select specific columns,,,,,
1899,"['c#', 'dispose']","{'account_id': 18494559, 'reputation': 539, 'user_id': 13473295, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c35689441dcb48514c32869cec08d403?s=256&d=identicon&r=PG&f=1', 'display_name': 'user_v12', 'link': 'https://stackoverflow.com/users/13473295/user-v12'}",True,402,2,0,1603705534,1603696342,64532803,CC BY-SA 4.0,https://stackoverflow.com/questions/64532803/why-i-am-getting-error-when-using-dispose-in-c,Why I am getting error when using Dispose() in C#,64532857.0,1603705534.0,,,
1900,"['c#', 'sql', 'sqlcommand']","{'account_id': 19824946, 'reputation': 1, 'user_id': 14520682, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2757328081203976/picture?type=large', 'display_name': 'Jannik285', 'link': 'https://stackoverflow.com/users/14520682/jannik285'}",False,283,2,0,1603705497,1603702246,64533937,CC BY-SA 4.0,https://stackoverflow.com/questions/64533937/sql-command-string-c,SQL Command string c#,,1603702507.0,,,
1901,"['c#', 'wpf', 'xaml']","{'account_id': 19710057, 'reputation': 9, 'user_id': 14430814, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b7f7f49ccbb06333cc9815d9a9ab203?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mariam Shabou', 'link': 'https://stackoverflow.com/users/14430814/mariam-shabou'}",True,67,1,0,1603705223,1603690652,64532001,CC BY-SA 4.0,https://stackoverflow.com/questions/64532001/how-to-link-the-combobox-database-values-to-the-textboxes,How to link the combobox database values to the textboxes?,64532087.0,1603705223.0,,,
1902,"['c#', 'entity-framework', 'entity-framework-core']","{'account_id': 15589925, 'reputation': 1, 'user_id': 14520249, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c16bcfa79acae45b44da35de48b3fd51?s=256&d=identicon&r=PG', 'display_name': 'user14520249', 'link': 'https://stackoverflow.com/users/14520249/user14520249'}",True,2750,2,0,1603705150,1603696360,64532804,CC BY-SA 4.0,https://stackoverflow.com/questions/64532804/firstordefaultasync-vs-firstordefault,FirstOrDefaultAsync vs FirstOrDefault,,1603703080.0,,,
1903,"['c#', 'unity3d', 'collision-detection']","{'account_id': 19259126, 'reputation': 123, 'user_id': 14075401, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8afc321ea21eab5827b83edcc3e4f843?s=256&d=identicon&r=PG&f=1', 'display_name': 'yesmen', 'link': 'https://stackoverflow.com/users/14075401/yesmen'}",False,35,1,0,1603704367,1603704108,64534369,CC BY-SA 4.0,https://stackoverflow.com/questions/64534369/polygoncollider2d-no-longer-collides-with-circlecollider2d-after-activating-istr,PolygonCollider2d no longer collides with CircleCollider2d after activating isTrigger,,1603704367.0,,,
1904,"['c#', 'visual-studio', 'parsing', 'imap']","{'account_id': 19485842, 'reputation': 1, 'user_id': 14255236, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7298ec31f0480fd0ed8b9383e22ce61f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lisa', 'link': 'https://stackoverflow.com/users/14255236/lisa'}",False,741,3,0,1603704141,1603454358,64499585,CC BY-SA 4.0,https://stackoverflow.com/questions/64499585/how-to-get-email-body-without-html-tags-in-c-visual-studio,How to get email.Body without html tags in C# visual studio?,,1603704141.0,,,
1905,"['c#', 'wpf', 'xaml', 'datagrid']","{'account_id': 15653955, 'reputation': 93, 'user_id': 11294798, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-mq9Qb_gGBcU/AAAAAAAAAAI/AAAAAAAAACo/wrgpgizsiuw/photo.jpg?sz=256', 'display_name': 'Александра Юреня', 'link': 'https://stackoverflow.com/users/11294798/%d0%90%d0%bb%d0%b5%d0%ba%d1%81%d0%b0%d0%bd%d0%b4%d1%80%d0%b0-%d0%ae%d1%80%d0%b5%d0%bd%d1%8f'}",False,46,0,0,1603703963,1603703963,64534346,CC BY-SA 4.0,https://stackoverflow.com/questions/64534346/datagrid-column-header-isnt-filled-with-color-properly-datagrid-columnheaderst,DataGrid column header isn&#39;t filled with color properly (DataGrid.ColumnHeaderStyle),,,,,
1906,"['c#', '.net', 'client-server', 'plc', 'opc-ua']","{'account_id': 19714476, 'reputation': 1, 'user_id': 14434198, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a84ae34b14d553b00ed18debdd085423?s=256&d=identicon&r=PG&f=1', 'display_name': 'BeclkhoffPLC', 'link': 'https://stackoverflow.com/users/14434198/beclkhoffplc'}",False,794,2,0,1603702805,1602489196,64313719,CC BY-SA 4.0,https://stackoverflow.com/questions/64313719/reference-client-ua-netstandard-master-is-badnotconnected,Reference Client (UA.-.NETStandard-master) is BadNotConnected,,1603349960.0,,,
1907,"['c#', 'wpf', 'mvvm']","{'account_id': 19743333, 'reputation': 79, 'user_id': 14456332, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a6dece47d2d9625f070977f2a4efb86?s=256&d=identicon&r=PG&f=1', 'display_name': 'DelusionX', 'link': 'https://stackoverflow.com/users/14456332/delusionx'}",True,198,1,-1,1603702613,1603401097,64490605,CC BY-SA 4.0,https://stackoverflow.com/questions/64490605/give-value-to-textblock-text-of-viewmodel-in-window1-and-use-that-value-of-textb,Give value to TextBlock.Text of ViewModel in Window1 and use that value of TextBlock.Text to Window2,64527975.0,1603652860.0,,,
1908,"['c#', 'asp.net-core', 'ado.net']","{'account_id': 19824817, 'reputation': 1, 'user_id': 14520562, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e3341906b20b0f81328f898911a8353a?s=256&d=identicon&r=PG&f=1', 'display_name': 'CTDevAccount', 'link': 'https://stackoverflow.com/users/14520562/ctdevaccount'}",False,96,0,0,1603701952,1603700344,64533553,CC BY-SA 4.0,https://stackoverflow.com/questions/64533553/how-can-i-track-down-ado-net-connection-pool-issues,How can I track down ADO.NET connection pool issues?,,1603701952.0,,,
1909,"['c#', 'azure']","{'account_id': 19824294, 'reputation': 27, 'user_id': 14520132, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f89b83731a0ef837c2dbad6633d0e566?s=256&d=identicon&r=PG&f=1', 'display_name': 'sreeman', 'link': 'https://stackoverflow.com/users/14520132/sreeman'}",True,191,1,1,1603700746,1603695091,64532593,CC BY-SA 4.0,https://stackoverflow.com/questions/64532593/im-looking-for-to-generate-access-token-using-azure-credentials-in-c,I&#39;m looking for to generate access token using azure credentials in c#,64532999.0,,,,
1910,['c#'],"{'account_id': 18585863, 'reputation': 15, 'user_id': 13544268, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjqHqh-_DckS3DhYlJrmV9bTcOQytJ_u56kfF0HQA=k-s256', 'display_name': 'Moha MBS', 'link': 'https://stackoverflow.com/users/13544268/moha-mbs'}",True,89,1,-2,1603700200,1603657517,64528414,CC BY-SA 4.0,https://stackoverflow.com/questions/64528414/how-can-i-modify-values-with-ref-on-structs-c,How can I modify values with ref on structs. c#,64533522.0,1603661906.0,,,
1911,"['c#', 'nuget', '.net-core-3.1']","{'account_id': 13647141, 'reputation': 135, 'user_id': 9845892, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d827c3e4bd33fa36cbc7bd1a8cb8244?s=256&d=identicon&r=PG&f=1', 'display_name': 'Elsassmania', 'link': 'https://stackoverflow.com/users/9845892/elsassmania'}",False,273,0,0,1603700169,1603700169,64533518,CC BY-SA 4.0,https://stackoverflow.com/questions/64533518/create-a-nuget-package-with-a-reference-to-a-com-interop-dll,Create a nuget package with a reference to a COM Interop dll,,,,,
1912,"['c#', 'asynchronous', 'dynamics-crm', 'workflow']","{'account_id': 467176, 'reputation': 4285, 'user_id': 872370, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/9KofW.jpg?s=256&g=1', 'display_name': 'gymcode', 'link': 'https://stackoverflow.com/users/872370/gymcode'}",True,184,2,0,1603699632,1603689494,64531865,CC BY-SA 4.0,https://stackoverflow.com/questions/64531865/how-to-execute-mscrm-workflow-asynchronously-in-c,How to Execute MSCRM Workflow Asynchronously in C#,64531991.0,1603689837.0,,,
1913,"['c#', 'asp.net', 'asp.net-mvc', 'asp.net-core', 'razor']","{'account_id': 10781931, 'reputation': 915, 'user_id': 7932201, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a87fc85991db7fc0824c87b9bee571db?s=256&d=identicon&r=PG&f=1', 'display_name': 'cj devin', 'link': 'https://stackoverflow.com/users/7932201/cj-devin'}",False,64,2,-1,1603699598,1603464925,64502382,CC BY-SA 4.0,https://stackoverflow.com/questions/64502382/asp-net-mvchow-to-get-selected-option-from-dropdownlistfor-in-action-on-submit,Asp.Net MVC:How to get selected option from DropDownListFor in Action on submit,,1603465430.0,,,
1914,"['c#', 'double', 'quotes']","{'account_id': 19537703, 'reputation': 17, 'user_id': 14296141, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-yeM0_PcLPMw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckX1om6xx5bZNh7eIMq5Q2ZtOzmMA/photo.jpg?sz=256', 'display_name': 'Mauro Asganalovi', 'link': 'https://stackoverflow.com/users/14296141/mauro-asganalovi'}",False,240,2,-2,1603699571,1603658174,64528525,,https://stackoverflow.com/questions/64528525/how-can-i-parse-double-quotes-in-this-c-line,How can I parse double quotes in this C# line?,,1603658548.0,1603668174.0,Duplicate,
1915,"['c#', 'sql-server', 'asp.net-core', 'entity-framework-core']","{'account_id': 5316911, 'reputation': 377, 'user_id': 4241498, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/SPXKZ.jpg?s=256&g=1', 'display_name': 'Mohammad Al Baghdadi', 'link': 'https://stackoverflow.com/users/4241498/mohammad-al-baghdadi'}",False,93,0,0,1603699411,1603697552,64533001,CC BY-SA 4.0,https://stackoverflow.com/questions/64533001/what-will-perform-better-using-load-statement-before-predicate-or-just-call-m,What will perform better Using .Load() Statement before predicate or just call my predicate after .Include() Statement?,,1603699411.0,,,
1916,"['c#', 'winforms', 'calculated-columns']","{'account_id': 19213022, 'reputation': 51, 'user_id': 14038401, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgsKLIqoMBMF5fQNfZBQPK5bxuaNLAXN7KQwOvB5w=k-s256', 'display_name': 'Kevil', 'link': 'https://stackoverflow.com/users/14038401/kevil'}",True,73,2,0,1603698044,1603691815,64532138,CC BY-SA 4.0,https://stackoverflow.com/questions/64532138/how-to-count-and-compare-number-in-datagirdview-c,How to count and compare number in datagirdview c#,64532518.0,,,,
1917,"['c#', 'reflection', 'constants']","{'account_id': 15754040, 'reputation': 131, 'user_id': 11367714, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/92d1230e69439ed8138b1a88e0f5941f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Napoleon', 'link': 'https://stackoverflow.com/users/11367714/napoleon'}",True,290,1,0,1603697769,1603463706,64502031,CC BY-SA 4.0,https://stackoverflow.com/questions/64502031/c-get-constants-from-nested-classes-with-reflection,C# Get constants from nested classes with reflection,64510958.0,,,,
1918,"['c#', '.net', 'visual-studio', 'nuget']","{'account_id': 45327, 'reputation': 14176, 'user_id': 133584, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/f39EU.png?s=256&g=1', 'display_name': 'PassionateDeveloper', 'link': 'https://stackoverflow.com/users/133584/passionatedeveloper'}",True,518,1,2,1603697660,1603458539,64500666,CC BY-SA 4.0,https://stackoverflow.com/questions/64500666/how-to-force-msbuild-and-nuget-to-pack-the-referenced-lib-as-dll,How to force msbuild and nuget to pack the referenced Lib as dll?,64531018.0,1603678805.0,,,
1919,"['c#', 'asp.net-core', 'mvc-mini-profiler', 'miniprofiler']","{'account_id': 28730, 'reputation': 19123, 'user_id': 77004, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/D2hB2.jpg?s=256&g=1', 'display_name': 'Xavier Poinas', 'link': 'https://stackoverflow.com/users/77004/xavier-poinas'}",True,299,1,3,1603697181,1603622476,64522789,CC BY-SA 4.0,https://stackoverflow.com/questions/64522789/miniprofiler-asp-net-core-shouldprofile-based-on-user-role,MiniProfiler ASP.NET Core - ShouldProfile based on user role,64532944.0,,,,
