,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date
2176,"['c#', 'jquery', 'asp.net']","{'account_id': 4535445, 'reputation': 29, 'user_id': 3684776, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100000852827358/picture?type=large', 'display_name': 'cantuta', 'link': 'https://stackoverflow.com/users/3684776/cantuta'}",False,208,2,0,1655885788,1655850213,72707719,CC BY-SA 4.0,https://stackoverflow.com/questions/72707719/to-change-the-jquery-version-of-a-asp-net-app,To Change the Jquery version of a ASP.NET App,,,,,,
2177,"['c#', '.net', 'visual-studio', 'command-line-interface']","{'account_id': 12833552, 'reputation': 1, 'user_id': 9283947, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Y9baxXsYtvI/AAAAAAAAAAI/AAAAAAAAACM/Ip-xmAofOyE/photo.jpg?sz=256', 'display_name': 'Parth Panchal', 'link': 'https://stackoverflow.com/users/9283947/parth-panchal'}",False,113,1,0,1655885446,1655843113,72706740,CC BY-SA 4.0,https://stackoverflow.com/questions/72706740/visual-studio-build-fails-due-to-error-msb4025,Visual Studio Build Fails due to Error: MSB4025,,,,,,
2178,"['c#', 'sql-server', 'ssis']","{'account_id': 24406978, 'reputation': 11, 'user_id': 18335040, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJz5CuBhaJkWEyqlb309P8rSuAGt-rVRkXk-Ix7O=k-s256', 'display_name': 'Sebs Answers', 'link': 'https://stackoverflow.com/users/18335040/sebs-answers'}",False,58,0,0,1655885193,1655397314,72649143,CC BY-SA 4.0,https://stackoverflow.com/questions/72649143/resolved-sqlbulkcopy-the-given-columnmapping-does-not-match-up-with-any-column,Resolved SQLBulkCopy - The given ColumnMapping does not match up with any column in the source or destination,1655885193.0,,,,,
2179,"['c#', 'wpf', 'vb.net', 'treeview']","{'account_id': 21180580, 'reputation': 15, 'user_id': 15575060, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8374c062b3f18c5b29696b5681fe82b?s=256&d=identicon&r=PG&f=1', 'display_name': 'MUnna', 'link': 'https://stackoverflow.com/users/15575060/munna'}",True,33,3,-1,1655884330,1655464224,72658502,CC BY-SA 4.0,https://stackoverflow.com/questions/72658502/wpf-treeview-folderbrowser-data-binding,WPF TreeView folderbrowser - data binding,1655467717.0,72711590.0,,,,
2180,"['c#', 'wpf', 'prism']","{'account_id': 24680185, 'reputation': 11, 'user_id': 18574042, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzZYnPGi_OszXhvdV8PhVWCzOsNQQgFOQOVpnA4=k-s256', 'display_name': 'リムウェイ チェン', 'link': 'https://stackoverflow.com/users/18574042/%e3%83%aa%e3%83%a0%e3%82%a6%e3%82%a7%e3%82%a4-%e3%83%81%e3%82%a7%e3%83%b3'}",True,155,1,0,1655884309,1655860563,72708673,CC BY-SA 4.0,https://stackoverflow.com/questions/72708673/return-parameter-on-closex-button-with-dialogresult,Return parameter on Close[X] button with DialogResult,1655884309.0,72711390.0,,,,
2181,"['c#', 'networking', 'timeout', 'tcpclient']","{'account_id': 2923351, 'reputation': 3250, 'user_id': 2505186, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/DV6Bx.jpg?s=256&g=1', 'display_name': 'Tobias Knauss', 'link': 'https://stackoverflow.com/users/2505186/tobias-knauss'}",False,140,0,1,1655883825,1655848889,72707575,CC BY-SA 4.0,https://stackoverflow.com/questions/72707575/where-does-120-seconds-timeout-for-fin-wait-2-and-close-wait-come-from,Where does 120 seconds timeout for FIN_WAIT_2 and CLOSE_WAIT come from?,1655883825.0,,,,,
2182,"['c#', 'json', 'json.net']","{'account_id': 1979417, 'reputation': 35, 'user_id': 1776386, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a2d65535fa96aa7c967225a28a53028?s=256&d=identicon&r=PG', 'display_name': 'Manoj Raut', 'link': 'https://stackoverflow.com/users/1776386/manoj-raut'}",True,77,2,0,1655883778,1655866102,72709135,CC BY-SA 4.0,https://stackoverflow.com/questions/72709135/convert-json-array-into-another-structure,Convert JSON array into another structure,1655883778.0,72709405.0,,,,
2183,"['c#', 'linq', 'asp.net-core', 'entity-framework-core']","{'account_id': 19579941, 'reputation': 29, 'user_id': 14329228, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-3XLSTZJfLGE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucls54IGMoQdpM6l4WqHydF27Je85w/photo.jpg?sz=256', 'display_name': 'Szyszka947', 'link': 'https://stackoverflow.com/users/14329228/szyszka947'}",False,65,0,0,1655883725,1655882789,72711278,CC BY-SA 4.0,https://stackoverflow.com/questions/72711278/automatically-do-theninclude-if-there-is-any-icollection-in-include,Automatically do ThenInclude if there is any ICollection in Include,1655883725.0,,,,,
2184,"['c#', 'wpf', 'vb.net', 'treeview']","{'account_id': 21180580, 'reputation': 15, 'user_id': 15575060, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8374c062b3f18c5b29696b5681fe82b?s=256&d=identicon&r=PG&f=1', 'display_name': 'MUnna', 'link': 'https://stackoverflow.com/users/15575060/munna'}",True,58,3,-1,1655883683,1655382889,72645962,CC BY-SA 4.0,https://stackoverflow.com/questions/72645962/create-wpf-treeview-from-array,Create WPF TreeView from array,,72711451.0,,,,
2185,"['c#', '.net', 'entity-framework']","{'account_id': 22178022, 'reputation': 73, 'user_id': 16422220, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f0a574fa7cc02d92afed7ae90a6fd341?s=256&d=identicon&r=PG&f=1', 'display_name': 'lebber', 'link': 'https://stackoverflow.com/users/16422220/lebber'}",False,28,0,0,1655883671,1655883671,72711449,CC BY-SA 4.0,https://stackoverflow.com/questions/72711449/efficient-way-of-updating-partial-entity-from-request,Efficient way of updating partial entity from request,,,,,,
2186,"['c#', '.net-core', 'asp.net-core-3.1', 'visual-studio-2022', 'visual-studio-mac']","{'account_id': 9229791, 'reputation': 1031, 'user_id': 6856285, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://lh4.googleusercontent.com/-BsO076-icfU/AAAAAAAAAAI/AAAAAAAAACQ/6UM2kQnhndM/photo.jpg?sz=256', 'display_name': 'Alvin Quezon', 'link': 'https://stackoverflow.com/users/6856285/alvin-quezon'}",True,448,1,0,1655883150,1655879805,72710721,CC BY-SA 4.0,https://stackoverflow.com/questions/72710721/visual-studio-for-mac-2022-cannot-execute-exe,Visual Studio For Mac 2022 - Cannot execute &quot;{...}.exe&quot;,,,,,,
2187,"['c#', 'json', 'asynchronous', 'xamarin.forms', 'serialization']","{'account_id': 16630884, 'reputation': 11, 'user_id': 14799551, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6eb30fb17eebb8d8e0ae2a860d948b24?s=256&d=identicon&r=PG&f=1', 'display_name': 'Programming Teun', 'link': 'https://stackoverflow.com/users/14799551/programming-teun'}",False,83,0,0,1655883039,1655882459,72711212,CC BY-SA 4.0,https://stackoverflow.com/questions/72711212/how-to-serialize-async-in-c-xamarin,How to serialize async in C# Xamarin,1655883039.0,,,,,
2188,"['c#', '.net', 'rest', 'x-http-method-override']","{'account_id': 15787758, 'reputation': 106, 'user_id': 11391975, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e80c6660a6f410fa0b2b40f9d0766f10?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dominik', 'link': 'https://stackoverflow.com/users/11391975/dominik'}",True,227,1,1,1655882445,1655881833,72711088,CC BY-SA 4.0,https://stackoverflow.com/questions/72711088/how-do-i-pass-x-http-method-override-header-to-cs-httpclient,How do I pass X-HTTP-METHOD-Override Header to C#s HttpClient,,72711210.0,,,,
2189,"['c#', 'devexpress', 'navbar']","{'account_id': 23572257, 'reputation': 23, 'user_id': 17612278, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/eXJ0k.jpg?s=256&g=1', 'display_name': 'Emre Serper', 'link': 'https://stackoverflow.com/users/17612278/emre-serper'}",False,15,0,0,1655882072,1655882072,72711135,CC BY-SA 4.0,https://stackoverflow.com/questions/72711135/how-can-i-get-devexpress-navbargroup,How can i get Devexpress NavbarGroup,,,,,,
2190,"['javascript', 'c#', 'asp.net-core', '.net-core', 'razor-pages']","{'account_id': 21484670, 'reputation': 13, 'user_id': 15831485, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw8vUvGulV5DIq-oGa9jwzGzwRaaOiDzzZLQ4RK=k-s256', 'display_name': 'Swapnil Mahajan', 'link': 'https://stackoverflow.com/users/15831485/swapnil-mahajan'}",False,37,1,0,1655881861,1655719159,72685278,CC BY-SA 4.0,https://stackoverflow.com/questions/72685278/page-is-not-getting-loaded-with-fecthed-data-using-dropdown-selection,Page is not getting loaded with fecthed Data using dropdown selection,1655876898.0,,,,,
2191,"['c#', 'tcp']","{'account_id': 25597919, 'reputation': 29, 'user_id': 19373372, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/VJznt.png?s=256&g=1', 'display_name': 'ChanChan', 'link': 'https://stackoverflow.com/users/19373372/chanchan'}",True,128,1,1,1655881709,1655714146,72684290,CC BY-SA 4.0,https://stackoverflow.com/questions/72684290/reduce-c-application-cpu-usage,Reduce C# Application CPU Usage,1655775846.0,72710950.0,,,,
2192,"['c#', 'windows', 'touchscreen', 'tablet-pc']","{'account_id': 4385850, 'reputation': 812, 'user_id': 3576052, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/d26b193a3905ba0df1d92f0220833359?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dia', 'link': 'https://stackoverflow.com/users/3576052/dia'}",False,78,0,0,1655881605,1655868535,72709341,CC BY-SA 4.0,https://stackoverflow.com/questions/72709341/how-to-programmatically-open-windows-tablet-pc-settings-dialog,How to programmatically open Windows &quot;Tablet PC Settings&quot; dialog?,,,,,,
2193,"['c#', '.net', 'winui-3']","{'account_id': 20457782, 'reputation': 311, 'user_id': 15011055, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yOjMn.jpg?s=256&g=1', 'display_name': 'Ricky Kresslein', 'link': 'https://stackoverflow.com/users/15011055/ricky-kresslein'}",True,216,1,6,1655880748,1655830140,72704450,CC BY-SA 4.0,https://stackoverflow.com/questions/72704450/winui-3-comexception-error-when-updating-textblock-text-in-a-timer-function,WinUI 3 COMException Error when updating TextBlock Text in a timer function,,72710902.0,,,,
2194,"['c#', 'entity-framework', 'linq']","{'account_id': 5534569, 'reputation': 2419, 'user_id': 4393351, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DN2jr.jpg?s=256&g=1', 'display_name': 'KushalSeth', 'link': 'https://stackoverflow.com/users/4393351/kushalseth'}",True,54,1,0,1655879756,1655875631,72710103,CC BY-SA 4.0,https://stackoverflow.com/questions/72710103/does-where-clause-in-linq-perform-binarysearch-or-linearsearch,Does where clause in LINQ perform binarysearch or linearsearch,1655879161.0,72710433.0,,,,
2195,"['c#', 'winforms', 'report', 'devexpress']","{'account_id': 6080339, 'reputation': 1, 'user_id': 4746320, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1cf52ba8bd1ef0cf1f233cae486d70ef?s=256&d=identicon&r=PG&f=1', 'display_name': 'raja', 'link': 'https://stackoverflow.com/users/4746320/raja'}",False,49,1,0,1655879742,1655844876,72707013,CC BY-SA 4.0,https://stackoverflow.com/questions/72707013/c-winforms-reports-chart-devexpress,C# Winforms Reports Chart (Devexpress),1655845055.0,,,,,
2196,"['c#', 'xaml', 'uwp', 'windows-community-toolkit', 'winui']","{'account_id': 4543843, 'reputation': 726, 'user_id': 3690982, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd0a4ad8bf91e08aa4a98b1730f39393?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mahdi', 'link': 'https://stackoverflow.com/users/3690982/mahdi'}",True,34,1,0,1655879626,1655808925,72699531,CC BY-SA 4.0,https://stackoverflow.com/questions/72699531/how-to-print-richeditbox-with-printhelper,How to print RichEditBox with PrintHelper?,,72710692.0,,,,
2197,"['c#', 'visual-studio', 'oledb', 'oledbconnection']","{'account_id': 25606971, 'reputation': 11, 'user_id': 19380921, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c0626e9112a0a2f39185bce1f1f688a6?s=256&d=identicon&r=PG', 'display_name': 'yannis', 'link': 'https://stackoverflow.com/users/19380921/yannis'}",True,182,1,0,1655879622,1655800385,72697602,CC BY-SA 4.0,https://stackoverflow.com/questions/72697602/how-can-i-solve-system-data-oledb-oledbexception-syntax-error-in-from-clause,How can I solve System.Data.OleDb.OleDbException: &#39;Syntax error in FROM clause.&#39;,,72710690.0,,,,
2198,"['c#', '.net', 'asp.net-mvc', 'documentum', 'flurl']","{'account_id': 25615970, 'reputation': 1, 'user_id': 19388574, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1817dff35a86794a63b9742d16947508?s=256&d=identicon&r=PG', 'display_name': 'Satheesh Kumar', 'link': 'https://stackoverflow.com/users/19388574/satheesh-kumar'}",False,74,0,0,1655879560,1655879339,72710640,CC BY-SA 4.0,https://stackoverflow.com/questions/72710640/flurl-file-upload-with-binary-data-like-postman,Flurl file upload with binary data like postman,1655879560.0,,,,,
2199,"['c#', 'unity3d']","{'account_id': 25454501, 'reputation': 159, 'user_id': 19255373, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJz9uOEPOv0T-58ZfwnchftJCBAULHCfxnnMFlL2=k-s256', 'display_name': 'Eliot Shein', 'link': 'https://stackoverflow.com/users/19255373/eliot-shein'}",True,11,1,1,1655879382,1655842612,72706646,CC BY-SA 4.0,https://stackoverflow.com/questions/72706646/why-when-using-menuitem-attribute-in-editor-script-its-not-showing-the-new-opti,Why when using menuitem attribute in editor script it&#39;s not showing the new option item when doing right click mouse on gameobject in the hierarchy?,,,,,,
2200,"['c#', 'unit-testing', 'xunit']","{'account_id': 1038565, 'reputation': 2348, 'user_id': 1045116, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/70e0cd8d3e77c5a8e1b4a173e2279c7a?s=256&d=identicon&r=PG', 'display_name': 'Hank', 'link': 'https://stackoverflow.com/users/1045116/hank'}",True,31,1,0,1655879241,1655877047,72710283,CC BY-SA 4.0,https://stackoverflow.com/questions/72710283/when-testing-a-controller-method-how-should-you-handle-the-scenerio-when-it-call,When testing a controller method how should you handle the scenerio when it calls a local method,,72710617.0,,,,
2201,"['c#', 'mysql', 'entity-framework', 'asp.net-core-webapi']","{'account_id': 5447811, 'reputation': 139, 'user_id': 4333710, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/4473d55602b86240a992baef66664576?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rak', 'link': 'https://stackoverflow.com/users/4333710/rak'}",False,34,0,0,1655879003,1655879003,72710576,CC BY-SA 4.0,https://stackoverflow.com/questions/72710576/mysql-time-datatype-returns-separate-object,Mysql time datatype returns separate object,,,,,,
2202,"['c#', 'api', 'rest', 'asp.net-core']","{'account_id': 15356884, 'reputation': 61, 'user_id': 11078940, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-DgUzIeIDxbQ/AAAAAAAAAAI/AAAAAAAAAPA/rizJDO6uXa4/photo.jpg?sz=256', 'display_name': 'Abdul Aleem Solutions', 'link': 'https://stackoverflow.com/users/11078940/abdul-aleem-solutions'}",False,164,1,0,1655878744,1655794190,72696400,CC BY-SA 4.0,https://stackoverflow.com/questions/72696400/how-to-make-all-model-properites-nullable-in-asp-net-core-api,How to make all model properites nullable in asp net core api,1655794730.0,,,,,
2203,"['c#', 'wpf', 'datagrid', 'wpf-style']","{'account_id': 1131366, 'reputation': 662, 'user_id': 1117362, 'user_type': 'registered', 'accept_rate': 21, 'profile_image': 'https://i.stack.imgur.com/hFR0g.jpg?s=256&g=1', 'display_name': 'nihasmata', 'link': 'https://stackoverflow.com/users/1117362/nihasmata'}",False,34,0,0,1655878742,1655878742,72710532,CC BY-SA 4.0,https://stackoverflow.com/questions/72710532/cannot-set-cellstyle-for-datagridtextcolumn-and-datagridtemplatecolumn,Cannot set CellStyle for DataGridTextColumn and DataGridTemplateColumn,,,,,,
2204,"['c#', 'asp.net-core', 'configuration', 'serilog']","{'account_id': 1753251, 'reputation': 35, 'user_id': 1601863, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1864761a81fe517ddea3a4d2c10b15b2?s=256&d=identicon&r=PG&f=1', 'display_name': 'HanSolo', 'link': 'https://stackoverflow.com/users/1601863/hansolo'}",True,224,1,1,1655878730,1655860046,72708629,CC BY-SA 4.0,https://stackoverflow.com/questions/72708629/serilog-expression-template-in-appsettings-json-is-being-ignored,Serilog Expression Template in appSettings.json is being ignored,1655863008.0,72710529.0,,,,
2205,"['c#', 'sql-server', 'entity-framework', 'linq']","{'account_id': 303862, 'reputation': 120, 'user_id': 613045, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/89a9555d47388470be5254b46ef7c368?s=256&d=identicon&r=PG', 'display_name': 'Stronghold', 'link': 'https://stackoverflow.com/users/613045/stronghold'}",True,77,2,0,1655878366,1655579996,72672116,CC BY-SA 4.0,https://stackoverflow.com/questions/72672116/using-entity-framework-with-sql-server-many-to-many-relations,Using Entity Framework with SQL Server many-to-many relations,1655584755.0,72710408.0,,,,
2206,"['c#', 'if-statement', 'while-loop', 'conditional-operator', 'shorthand']","{'account_id': 25339046, 'reputation': 11, 'user_id': 19157692, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyXD0ZpLBwgSOiERAnfpd6oBw3s_8s_Q-X_VB64=k-s256', 'display_name': 'JGray', 'link': 'https://stackoverflow.com/users/19157692/jgray'}",False,45,1,0,1655877403,1655874585,72709996,CC BY-SA 4.0,https://stackoverflow.com/questions/72709996/short-handed-ternary-operator-if-statment-not-working-the-logic-looks-correct-t,"Short handed/Ternary Operator if statment not working, the logic looks correct to me so i need another set of eyes to check it out",1655877403.0,,,,,
2207,"['c#', 'macros', 'hook', 'mouse', 'mouselistener']","{'account_id': 25615692, 'reputation': 1, 'user_id': 19388337, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Giz_RQQmU4F6Jh0egAy3OlVAHr21tGW1TwuQ2owSQ=k-s256', 'display_name': 'Donty', 'link': 'https://stackoverflow.com/users/19388337/donty'}",False,55,0,0,1655877326,1655877326,72710320,CC BY-SA 4.0,https://stackoverflow.com/questions/72710320/i-need-help-to-detect-when-left-mouse-button-is-held-and-not-clicking,I need help to detect when left mouse button is held and not clicking,,,,,,
2208,['c#'],"{'account_id': 20800194, 'reputation': 49, 'user_id': 16884998, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-DqlgluTUHCQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckiqh-aKoLtHY05LNnmS9CfPgN1jA/s96-c/photo.jpg?sz=256', 'display_name': 'vitkuz573', 'link': 'https://stackoverflow.com/users/16884998/vitkuz573'}",True,76,1,1,1655877159,1655805939,72698904,CC BY-SA 4.0,https://stackoverflow.com/questions/72698904/how-to-draw-an-animated-rectangle,How to draw an animated rectangle?,1655877159.0,72700424.0,,,,
2209,"['c#', 'html', 'asp.net-mvc', 'model-view-controller', 'jquery-select2']","{'account_id': 23662113, 'reputation': 21, 'user_id': 17690043, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxAqRYp5vmQeH2rnOEaoQsAp1LYU1K8N8Jn8efp=k-s256', 'display_name': 'chucta', 'link': 'https://stackoverflow.com/users/17690043/chucta'}",False,62,1,0,1655876934,1655872081,72709694,CC BY-SA 4.0,https://stackoverflow.com/questions/72709694/how-do-i-add-2-lists-of-text-viewbag-in-select2-and-make-them-shown-separatedl,How do I add 2 lists of text (ViewBag) in select2 and make them shown separatedly in OptGroup,,,,,,
2210,"['c#', 'unity3d', 'user-interface', 'infinite-scroll']","{'account_id': 23213362, 'reputation': 13, 'user_id': 17306533, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxq7WC0z8aS8IB38RhphxMcVSZewfN0TKoWH8uT=k-s256', 'display_name': 'Abhinav Ojha', 'link': 'https://stackoverflow.com/users/17306533/abhinav-ojha'}",False,308,0,0,1655876916,1655740244,72689762,CC BY-SA 4.0,https://stackoverflow.com/questions/72689762/infinite-scroll-menu-unity,Infinite Scroll Menu Unity,1655876916.0,,,,,
2211,"['c#', 'entity-framework-core']","{'account_id': 50719, 'reputation': 4117, 'user_id': 151325, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/75c7a35038152ffbfbfd58e22f5f907f?s=256&d=identicon&r=PG', 'display_name': 'goku_da_master', 'link': 'https://stackoverflow.com/users/151325/goku-da-master'}",False,49,1,1,1655876182,1655848772,72707561,CC BY-SA 4.0,https://stackoverflow.com/questions/72707561/entity-framework-wont-save-changes-in-different-injected-dbcontext,Entity Framework won&#39;t save changes in different injected dbContext,1655876182.0,,,,,
2212,"['c#', '.net', 'visual-studio', 'paypal', 'paypal-ipn']","{'account_id': 20985141, 'reputation': 19, 'user_id': 15419126, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgmTdqWrfR7z7fhTwhBiSIejygHN5K9Kfy2q5XJaQ=k-s256', 'display_name': 'FanLife', 'link': 'https://stackoverflow.com/users/15419126/fanlife'}",False,279,2,0,1655875799,1655870181,72709504,CC BY-SA 4.0,https://stackoverflow.com/questions/72709504/how-to-wait-for-the-response-from-paypal-after-the-payment-is-successful,how to wait for the response from paypal after the payment is successful?,1655875799.0,,,,,
2213,"['c#', 'google-api', 'speech-to-text', 'google-speech-to-text-api']","{'account_id': 2325238, 'reputation': 463, 'user_id': 2039905, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9a148298c9c84ffab43035bf6270f782?s=256&d=identicon&r=PG', 'display_name': 'Thomas853', 'link': 'https://stackoverflow.com/users/2039905/thomas853'}",True,145,1,0,1655875552,1655808523,72699460,CC BY-SA 4.0,https://stackoverflow.com/questions/72699460/how-to-use-a-regional-endpoint-in-google-speech-to-text-c-api,How to use a regional endpoint in Google Speech-to-Text C# API?,,72702372.0,,,,
2214,['c#'],"{'account_id': 25592527, 'reputation': 1, 'user_id': 19369002, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5ec42aae936f87fd0e6c92a8ef6ba6ea?s=256&d=identicon&r=PG', 'display_name': 'Basti', 'link': 'https://stackoverflow.com/users/19369002/basti'}",False,80,1,0,1655875462,1655641206,72676828,CC BY-SA 4.0,https://stackoverflow.com/questions/72676828/how-to-connect-with-c-language-server-client-to-language-server,How to connect with c# language server client to language server,,,,,,
2215,"['c#', '.net', 'amazon-web-services', 'aws-lambda', 'aws-secrets-manager']","{'account_id': 15908667, 'reputation': 23, 'user_id': 11479132, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/61961b58a892004a3bafbce41039eede?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wjun', 'link': 'https://stackoverflow.com/users/11479132/wjun'}",False,132,1,0,1655873665,1655865494,72709081,CC BY-SA 4.0,https://stackoverflow.com/questions/72709081/amazonsecretsmanagerclient-does-not-working-when-invoking-its-methods,AmazonSecretsManagerClient does not working when invoking its methods,1655870315.0,,,,,
2216,"['c#', 'entity-framework-core']","{'account_id': 4398864, 'reputation': 360, 'user_id': 3585139, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/e075326b5c9b2616be2fe7289b78d959?s=256&d=identicon&r=PG&f=1', 'display_name': 'abbas-h', 'link': 'https://stackoverflow.com/users/3585139/abbas-h'}",False,38,1,1,1655873612,1655817424,72701495,CC BY-SA 4.0,https://stackoverflow.com/questions/72701495/entity-framework-6-automatically-changes-entity-value,Entity Framework 6 automatically changes entity value,1655817682.0,,,,,
2217,"['c#', 'asp.net', 'razor', 'webforms', 'aspxgridview']","{'account_id': 25515321, 'reputation': 3, 'user_id': 19306273, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b6f211c3cb8441401320ee964cfc66eb?s=256&d=identicon&r=PG', 'display_name': 'hotflix', 'link': 'https://stackoverflow.com/users/19306273/hotflix'}",True,107,1,0,1655873170,1655813667,72700609,CC BY-SA 4.0,https://stackoverflow.com/questions/72700609/how-to-hide-a-imagebutton-according-to-datafield-value-using-aspx-web-page,how to hide a ImageButton According to dataField value using ASPX web page?,1655817206.0,72709822.0,,,,
2218,"['c#', 'unit-testing', 'moq', 'xunit']","{'account_id': 14709093, 'reputation': 1, 'user_id': 10622934, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-iHINKUKEUSw/AAAAAAAAAAI/AAAAAAAAADA/CMgBdmgFKv0/photo.jpg?sz=256', 'display_name': 'Ritesh Kumar', 'link': 'https://stackoverflow.com/users/10622934/ritesh-kumar'}",False,156,2,0,1655873149,1655446063,72654980,CC BY-SA 4.0,https://stackoverflow.com/questions/72654980/how-to-use-class-object-in-out-parameter-with-moq,How to use class Object in out parameter with Moq,1655446994.0,,,,,
2219,"['c#', 'asp.net', '.net', 'asp.net-mvc']","{'account_id': 17845257, 'reputation': 23, 'user_id': 19171108, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a116a3165099bf3ffad2a513e068304?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cohiba', 'link': 'https://stackoverflow.com/users/19171108/cohiba'}",False,708,3,0,1655872905,1655837499,72705815,CC BY-SA 4.0,https://stackoverflow.com/questions/72705815/asp-net-mvc-how-to-pass-a-list-from-controller-to-view-to-populate-dropdown,ASP.NET MVC - How to pass a list from controller to view to populate dropdown?,,,,,,
2220,"['javascript', 'c#', 'ajax', 'asp.net-mvc']","{'account_id': 8083405, 'reputation': 148, 'user_id': 6091709, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-HNeSPbhx1z8/AAAAAAAAAAI/AAAAAAAAAA0/ERkRzhVptM8/photo.jpg?sz=256', 'display_name': 'Reyneer Leon', 'link': 'https://stackoverflow.com/users/6091709/reyneer-leon'}",False,33,0,0,1655872652,1655872652,72709759,CC BY-SA 4.0,https://stackoverflow.com/questions/72709759/asp-net-mvc-passing-ajax-list-items-to-controller-not-working-as-expected,ASP NET MVC passing ajax list items to controller not working as expected,,,,,,
2221,"['c#', 'asp.net', '.net', 'swagger']","{'account_id': 16508679, 'reputation': 15, 'user_id': 11928064, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-R_2P1FubS3s/AAAAAAAAAAI/AAAAAAAAABk/S8DQF5KO2ag/photo.jpg?sz=256', 'display_name': 'EmilOS', 'link': 'https://stackoverflow.com/users/11928064/emilos'}",False,96,1,0,1655872384,1655812140,72700236,CC BY-SA 4.0,https://stackoverflow.com/questions/72700236/how-to-change-property-path-name-in-jsonpatchdocument,How to change property path name in JsonPatchDocument?,1655812665.0,,,,,
