,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from,protected_date
1846,"['c#', 'firebase', 'google-cloud-firestore', 'google-cloud-functions']","{'account_id': 16594917, 'reputation': 21, 'user_id': 11992039, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-eUBWpj0STDE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdNPg5L9jgkRrNY-L9WNgpyNCBh9A/photo.jpg?sz=256', 'display_name': 'Pawan Dubey', 'link': 'https://stackoverflow.com/users/11992039/pawan-dubey'}",False,112,,0,2,1567045777,1567045777,,57702200,CC BY-SA 4.0,https://stackoverflow.com/questions/57702200/firebase-functions-returns-authorization-is-required-for-access-to-this-proxy,Firebase functions returns: Authorization is required for access to this proxy,,,,
1847,"['c#', 'azure-devops', 'sonarqube']","{'account_id': 15345231, 'reputation': 101, 'user_id': 11107038, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4fe761c513f34b801341db129c8f2d4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dalio141', 'link': 'https://stackoverflow.com/users/11107038/dalio141'}",False,173,,1,0,1567045430,1566994950,,57692333,CC BY-SA 4.0,https://stackoverflow.com/questions/57692333/cant-see-code-coverage-from-my-code-with-azure-devops-build,Can&#39;t see Code Coverage from my code with Azure DevOps Build,,,,
1848,"['c#', 'selenium-webdriver']","{'account_id': 16594679, 'reputation': 1, 'user_id': 11991849, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1586f05fc8f8fb37693b938dd3886f37?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mario Salazar', 'link': 'https://stackoverflow.com/users/11991849/mario-salazar'}",False,409,,1,-1,1567045058,1567041861,1567041953.0,57701834,CC BY-SA 4.0,https://stackoverflow.com/questions/57701834/how-to-click-on-the-button-recaptcha-using-selenium-c,How to Click on the button recaptcha using selenium C#,,,,
1849,"['c#', 'linux', 'sublimetext3']","{'account_id': 11443421, 'reputation': 19, 'user_id': 10682177, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/P1D3a.jpg?s=256&g=1', 'display_name': 'Crystalline', 'link': 'https://stackoverflow.com/users/10682177/crystalline'}",False,79,,1,-1,1567044672,1567035899,,57701280,CC BY-SA 4.0,https://stackoverflow.com/questions/57701280/sublime-build-system-not-finding-code-in-working-directory,Sublime Build System not finding code in working directory,,,,
1850,"['c#', 'entity-framework', 'asp.net-core-2.0']","{'account_id': 16591327, 'reputation': 13, 'user_id': 11989435, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-oamKuRbu6A4/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd8jw50DYFePwW_AYyC7ySSuqm2CQ/photo.jpg?sz=256', 'display_name': 'Ramakrishnan K', 'link': 'https://stackoverflow.com/users/11989435/ramakrishnan-k'}",False,143,,1,1,1567044007,1566998787,1567000532.0,57693573,CC BY-SA 4.0,https://stackoverflow.com/questions/57693573/system-invalidoperationexception-no-database-provider-has-been-configured-for-t,System.InvalidOperationException: No database provider has been configured for this DbContext,,,,
1851,"['c#', 'xamarin.forms', 'screen', 'brightness']","{'account_id': 16416545, 'reputation': 83, 'user_id': 11858605, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3fe5eb9139fe811d5aa05f815a984b4f?s=256&d=identicon&r=PG&f=1', 'display_name': 'AccountForWorks', 'link': 'https://stackoverflow.com/users/11858605/accountforworks'}",True,840,57670499.0,1,0,1567043087,1566889195,,57669228,CC BY-SA 4.0,https://stackoverflow.com/questions/57669228/xamarin-forms-how-get-screen-brightness-and-serial-ports,xamarin forms - how get screen brightness and serial ports?,,,,
1852,['c#'],"{'account_id': 2295984, 'reputation': 2300, 'user_id': 2017412, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/c55a6dedf87df0058a6f2031079102f5?s=256&d=identicon&r=PG', 'display_name': 'Monku', 'link': 'https://stackoverflow.com/users/2017412/monku'}",True,66,57700887.0,1,-2,1567040851,1567031341,,57700791,,https://stackoverflow.com/questions/57700791/ienumerablet-returning-function-implemented-using-yield-return-versus-creati,IEnumerable&lt;T&gt; returning function implemented using &#39;yield return&#39; versus creating a collection,1567038918.0,Opinion-based,,
1853,"['c#', 'multithreading', '.net-core', 'timer']","{'account_id': 6816419, 'reputation': 3577, 'user_id': 5244950, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/8iSIn.png?s=256&g=1', 'display_name': 'AJ_', 'link': 'https://stackoverflow.com/users/5244950/aj'}",True,239,57701561.0,1,0,1567039812,1567032401,,57700900,,https://stackoverflow.com/questions/57700900/dotnet-threading-timer-not-running,Dotnet - Threading Timer Not Running,1567039689.0,Duplicate,,
1854,"['c#', '.net', 'nuget', 'nuget-package', 'nuget-package-restore']","{'account_id': 4730631, 'reputation': 1112, 'user_id': 3826374, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://lh4.googleusercontent.com/-Z7_ZzbTLbJU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcM9Z0nqS7xD44iWJ8saRLQEtH92w/mo/photo.jpg?sz=256', 'display_name': 'Yagel', 'link': 'https://stackoverflow.com/users/3826374/yagel'}",True,557,57701531.0,1,0,1567038616,1567014204,,57697586,CC BY-SA 4.0,https://stackoverflow.com/questions/57697586/dot-net-nuget-restore-restore-invalid-arguments-error,Dot net nuget restore - restore: invalid arguments error,,,,
1855,"['c#', 'list', 'foreach']","{'account_id': 10632101, 'reputation': 91, 'user_id': 7829886, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/75f9c34256e4151ca83a9b22897ed732?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dhillli4u', 'link': 'https://stackoverflow.com/users/7829886/dhillli4u'}",True,65,57701400.0,1,-1,1567037305,1567033353,1567036727.0,57701008,,https://stackoverflow.com/questions/57701008/add-or-modify-list-values,Add or modify list values,1567070467.0,Needs details or clarity,,
1856,"['c#', 'asp.net-mvc']","{'account_id': 16587479, 'reputation': 1, 'user_id': 11986461, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f09fc52704281dd7e3312b9de3f1efea?s=256&d=identicon&r=PG&f=1', 'display_name': 'jcn737', 'link': 'https://stackoverflow.com/users/11986461/jcn737'}",False,76,,0,0,1567036403,1566952728,1567036403.0,57683694,,https://stackoverflow.com/questions/57683694/foreach-in-view-model-object-reference-not-set-to-an-instance-of-an-object,foreach in View Model Object reference not set to an instance of an object,1566953296.0,Duplicate,,
1857,"['c#', 'node.js', 'asp.net-web-api', 'process', 'mapshaper']","{'account_id': 2367192, 'reputation': 4513, 'user_id': 2072676, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/ebd06829dbe5de8a676efd44fdf8f271?s=256&d=identicon&r=PG', 'display_name': 'Giox', 'link': 'https://stackoverflow.com/users/2072676/giox'}",True,304,57701053.0,1,0,1567035032,1567031232,,57700774,CC BY-SA 4.0,https://stackoverflow.com/questions/57700774/running-a-global-node-application-from-web-api-application-using-process,running a global node application from Web API application using process,,,,
1858,"['c#', 'file']","{'account_id': 5599404, 'reputation': 3581, 'user_id': 4436077, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/958db005e9c5216e82e4e346174bb6bb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/4436077/alex'}",True,371,,1,1,1567033244,1566987671,1566988927.0,57690184,,https://stackoverflow.com/questions/57690184/c-removing-duplicate-from-large-text-files,C# removing duplicate from large text files,1567069807.0,Needs more focus,,
1859,"['c#', 'task', 'cancellation', 'cancellationtokensource', 'cancellation-token']","{'account_id': 456026, 'reputation': 905, 'user_id': 854559, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/253aaa94cbc0370096ad58bc6830cfb2?s=256&d=identicon&r=PG', 'display_name': 'UmaN', 'link': 'https://stackoverflow.com/users/854559/uman'}",True,250,57700987.0,1,4,1567033172,1566899845,,57672152,CC BY-SA 4.0,https://stackoverflow.com/questions/57672152/reacting-to-cancellation-request-by-calling-throwifcancellationrequested-inside,Reacting to Cancellation Request by calling ThrowIfCancellationRequested inside Register callback,,,,
1860,"['c#', 'visual-studio-2019']","{'account_id': 16583547, 'reputation': 11, 'user_id': 11983589, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBYypdbDqSpKbpuzSs-VB0nlS5B53WoB1vmHJNd=k-s256', 'display_name': 'Pavan Kumar', 'link': 'https://stackoverflow.com/users/11983589/pavan-kumar'}",False,368,,1,0,1567031849,1566906804,1566910629.0,57674123,CC BY-SA 4.0,https://stackoverflow.com/questions/57674123/vs2019-regpkg-exe-throws-unhandled-exception,VS2019 RegPkg.exe throws Unhandled Exception,,,,
1861,"['c#', 'unity3d', 'math', 'vector']","{'account_id': 1100257, 'reputation': 19350, 'user_id': 1092820, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bc78da24118b403595f62fa7856e1b6c?s=256&d=identicon&r=PG', 'display_name': 'Ruzihm', 'link': 'https://stackoverflow.com/users/1092820/ruzihm'}",True,1282,57698547.0,3,0,1567031039,1567018583,1567029787.0,57698546,CC BY-SA 4.0,https://stackoverflow.com/questions/57698546/how-can-i-find-the-closest-vector3-to-a-given-target-vector-among-all-vectors-or,How can I find the closest vector3 to a given target vector among all vectors orthogonal to a given input vector3?,,,,
1862,"['c#', 'casting', 'process']","{'account_id': 9443950, 'reputation': 3, 'user_id': 7023423, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3f87a05f62f9e3de4e17bcb9aa4ff729?s=256&d=identicon&r=PG&f=1', 'display_name': 'hypixus', 'link': 'https://stackoverflow.com/users/7023423/hypixus'}",True,91,57700609.0,1,-2,1567030565,1567024097,,57699625,,https://stackoverflow.com/questions/57699625/how-to-change-access-modifier-without-hiding-class-base-variable,How to change access modifier without hiding class base variable?,1567030370.0,Duplicate,,
1863,"['c#', 'angular']","{'account_id': 16593962, 'reputation': 1, 'user_id': 11991357, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mC6uDzuBK0dpkGzZC3hdKj_QwEC8C5ow_036T27Zg=k-s256', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/11991357/mark'}",True,32,,1,-1,1567030430,1567027036,,57700153,CC BY-SA 4.0,https://stackoverflow.com/questions/57700153/how-to-take-a-collection-of-data-from-a-c-api-and-turn-it-into-a-array-in-angul,How to take a collection of data from a c# api and turn it into a array in angular,,,,
1864,"['c#', 'wpf', 'wpf-controls', 'uipath']","{'account_id': 3893439, 'reputation': 714, 'user_id': 3223075, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/m7QDD.jpg?s=256&g=1', 'display_name': 'Conor', 'link': 'https://stackoverflow.com/users/3223075/conor'}",True,346,57700661.0,1,0,1567030344,1567017370,1567018173.0,57698311,CC BY-SA 4.0,https://stackoverflow.com/questions/57698311/create-nested-custom-wpf-activity-and-execute-nested-activity,Create nested custom WPF Activity and execute nested activity,,,,
1865,"['c#', 'realm', 'xunit']","{'account_id': 14533409, 'reputation': 1, 'user_id': 10497591, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8b2c4559372f4613631914fc075066c?s=256&d=identicon&r=PG&f=1', 'display_name': 'TAC', 'link': 'https://stackoverflow.com/users/10497591/tac'}",True,816,,1,0,1567030031,1566995920,,57692625,CC BY-SA 4.0,https://stackoverflow.com/questions/57692625/unit-test-failed-when-multiple-test-classes-not-single-class,Unit test failed when multiple test classes not single class,,,,
1866,"['c#', 'linq-to-xml']","{'account_id': 9331086, 'reputation': 72, 'user_id': 6926808, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://lh5.googleusercontent.com/-Ac4kXGnUnxA/AAAAAAAAAAI/AAAAAAAAAA0/M0WR4Bup9b0/photo.jpg?sz=256', 'display_name': 'Thomas', 'link': 'https://stackoverflow.com/users/6926808/thomas'}",True,28,57700233.0,1,1,1567029631,1567025215,1567025705.0,57699828,CC BY-SA 4.0,https://stackoverflow.com/questions/57699828/how-to-update-an-element-located-multiple-level-deep-inside-an-xml-file,How to update an element located multiple level deep inside an xml file,,,,
1867,"['c#', 'ios', 'asp.net']","{'account_id': 1500054, 'reputation': 437, 'user_id': 1405015, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/56ab531069882dc8a2af88ddeb422ec8?s=256&d=identicon&r=PG', 'display_name': 'jazz b', 'link': 'https://stackoverflow.com/users/1405015/jazz-b'}",False,282,,0,0,1567029125,1567028299,1567029125.0,57700370,CC BY-SA 4.0,https://stackoverflow.com/questions/57700370/file-download-in-ipad-in-web-application-asp-net,file download in ipad in web application asp.net,,,,
1868,"['c#', 'ajax', 'asp.net-core-mvc']","{'account_id': 16070704, 'reputation': 11, 'user_id': 11599218, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-t2mHVS23YQE/AAAAAAAAAAI/AAAAAAAAACw/xibsSyR70Ag/photo.jpg?sz=256', 'display_name': 'Dylan Spies', 'link': 'https://stackoverflow.com/users/11599218/dylan-spies'}",True,49,57700301.0,1,0,1567028793,1567026872,,57700119,CC BY-SA 4.0,https://stackoverflow.com/questions/57700119/why-does-my-ajax-post-have-content-when-going-to-backend-but-my-model-and-contro,Why does my Ajax post have content when going to backend but my model and controller receive null,,,,
1869,"['c#', 'asp.net', 'forms', 'web-application-project']","{'account_id': 1829728, 'reputation': 43, 'user_id': 1661528, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c32e3739f12265f3e4783122c7996092?s=256&d=identicon&r=PG', 'display_name': 'Laura Thomas', 'link': 'https://stackoverflow.com/users/1661528/laura-thomas'}",True,137,57687798.0,2,1,1567028253,1566934884,1567028253.0,57681261,CC BY-SA 4.0,https://stackoverflow.com/questions/57681261/web-application-project-not-accessible-due-to-form-tag-on-every-page,Web Application Project not accessible due to form tag on every page,,,,
1870,"['c#', 'opencv', 'gaussian', 'smoothing', 'lowpass-filter']","{'account_id': 9536912, 'reputation': 3, 'user_id': 7086767, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b240fa3ab6247492b63d472201c029ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'john', 'link': 'https://stackoverflow.com/users/7086767/john'}",False,141,,0,0,1567027603,1567027603,,57700258,CC BY-SA 4.0,https://stackoverflow.com/questions/57700258/convert-my-image-to-gaussian-low-pass-filter-in-c,Convert my image to Gaussian low pass Filter in C#,,,,
1871,"['c#', 'winforms', 'fonts', 'windows-10', '.net-4.0']","{'account_id': 557502, 'reputation': 981, 'user_id': 803920, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/370ae72fb199df08142b2e84578850a2?s=256&d=identicon&r=PG', 'display_name': 'Astrogator', 'link': 'https://stackoverflow.com/users/803920/astrogator'}",False,102,,1,1,1567027465,1566585586,1566586681.0,57631502,CC BY-SA 4.0,https://stackoverflow.com/questions/57631502/font-selection-for-a-new-window-is-depending-on-user-account-which-the-process-i,Font selection for a new window is depending on user account which the process is run under?,,,,
1872,"['c#', '.net', 'windows-services', 'windows-server-2016']","{'account_id': 5299513, 'reputation': 1311, 'user_id': 4229660, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/EZuQM.jpg?s=256&g=1', 'display_name': 'BrilBroeder', 'link': 'https://stackoverflow.com/users/4229660/brilbroeder'}",True,139,57700215.0,2,0,1567027352,1566895864,1566897674.0,57670946,CC BY-SA 4.0,https://stackoverflow.com/questions/57670946/install-windows-service-on-sever-2016-on-prem-fails,Install windows-service on sever 2016 (on prem) fails,,,,
1873,"['c#', '.net', 'wpf', 'xaml', 'routed-events']","{'account_id': 6435231, 'reputation': 203, 'user_id': 4987013, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/10153100716169160/picture?type=large', 'display_name': 'JP Garza', 'link': 'https://stackoverflow.com/users/4987013/jp-garza'}",True,160,,1,2,1567027351,1567024772,,57699750,CC BY-SA 4.0,https://stackoverflow.com/questions/57699750/how-can-i-prevent-touch-click-when-touch-scrolling,How can I prevent touch-click when touch-scrolling?,,,,
1874,"['c#', 'asp.net']","{'account_id': 9132938, 'reputation': 41, 'user_id': 6793805, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bacca68395ba633bf3092a2a1ee9e600?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mhmd Korhani', 'link': 'https://stackoverflow.com/users/6793805/mhmd-korhani'}",True,322,,1,-1,1567027028,1567026576,1567026718.0,57700065,,https://stackoverflow.com/questions/57700065/why-i-cannot-open-file-programmatically-after-saving-it-with-file-writeallbytes,Why i cannot open file programmatically after saving it with File.WriteAllBytes,1567070032.0,Not suitable for this site,,
1875,"['c#', 'event-handling', 'concurrentdictionary']","{'account_id': 3119020, 'reputation': 3188, 'user_id': 2639188, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/c1a58be9b3e79cc22a37cad79a992438?s=256&d=identicon&r=PG', 'display_name': 'DoIt', 'link': 'https://stackoverflow.com/users/2639188/doit'}",True,262,57696544.0,1,0,1567026867,1567006444,,57695853,CC BY-SA 4.0,https://stackoverflow.com/questions/57695853/unable-to-invoke-propertychanged-event-on-a-c-concurrentdictionary,Unable to invoke PropertyChanged event on a C# ConcurrentDictionary,,,,
1876,"['c#', 'matrix']","{'account_id': 7003, 'reputation': 12653, 'user_id': 11956, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/545b1236d68c50702e2559640d1c04ed?s=256&d=identicon&r=PG', 'display_name': 'Vegar', 'link': 'https://stackoverflow.com/users/11956/vegar'}",True,194,57699909.0,1,1,1567026303,1567025289,,57699845,CC BY-SA 4.0,https://stackoverflow.com/questions/57699845/matrix-transformation-rotation-around-x-axis,"Matrix transformation, rotation around x axis",,,,
1877,"['c#', 'linq']","{'account_id': 13911840, 'reputation': 43, 'user_id': 10044804, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8b78791677f9541b4952d4584d53c235?s=256&d=identicon&r=PG&f=1', 'display_name': 'anatp_123', 'link': 'https://stackoverflow.com/users/10044804/anatp-123'}",True,70,57698769.0,1,0,1567025298,1567015159,1567018045.0,57697802,CC BY-SA 4.0,https://stackoverflow.com/questions/57697802/linq-join-errror-when-column-is-null,Linq join errror when column is null,,,,
1878,"['c#', 'string']","{'account_id': 15940601, 'reputation': 79, 'user_id': 11502514, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ptKe8.png?s=256&g=1', 'display_name': 'tanya', 'link': 'https://stackoverflow.com/users/11502514/tanya'}",True,272,57698324.0,2,5,1567024880,1567017043,1567018027.0,57698241,CC BY-SA 4.0,https://stackoverflow.com/questions/57698241/why-does-string-addition-result-is-so-weird,Why does string addition result is so weird?,,,,
1879,"['c#', 'dynamic', 'benchmarking', 'allocation', 'expandoobject']","{'account_id': 53952, 'reputation': 545, 'user_id': 161353, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/93a04b508e765a3059526ca368a191d5?s=256&d=identicon&r=PG', 'display_name': 'Hans', 'link': 'https://stackoverflow.com/users/161353/hans'}",False,199,,0,1,1567024459,1567024459,,57699695,CC BY-SA 4.0,https://stackoverflow.com/questions/57699695/dynamic-type-fields-and-allocations-in-c-net-core-2-0,Dynamic type fields and allocations in C# (.NET Core 2.0),,,,
1880,"['c#', 'async-await', 'blazor-server-side']","{'account_id': 7362950, 'reputation': 19, 'user_id': 5605641, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d8faa85df5ddfd346ecde8d7c3e977a?s=256&d=identicon&r=PG&f=1', 'display_name': 'dlanglois', 'link': 'https://stackoverflow.com/users/5605641/dlanglois'}",False,282,,0,2,1567024355,1567022431,1567024355.0,57699320,CC BY-SA 4.0,https://stackoverflow.com/questions/57699320/blazor-hang-when-calling-a-injected-async-service-which-in-turns-call-an-async-s,Blazor hang when calling a injected async service which in turns call an async service,,,,
1881,"['c#', 'asp.net', 'asp.net-core']","{'account_id': 14040899, 'reputation': 21, 'user_id': 10142333, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/190824dcfc8ba488cced0fe251d52d6a?s=256&d=identicon&r=PG&f=1', 'display_name': 'nate', 'link': 'https://stackoverflow.com/users/10142333/nate'}",True,1077,,1,0,1567024283,1567024210,1567024251.0,57699647,,https://stackoverflow.com/questions/57699647/is-a-type-which-is-not-valid-in-the-given-context-net,"&quot;&quot; is a type, which is not valid in the given context (.NET)",1567090307.0,Not suitable for this site,,
1882,"['c#', 'asp.net-core', 'ioc-container']","{'account_id': 102814, 'reputation': 604, 'user_id': 275748, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/3894473fa9bf03fa25ec1f77ee63d724?s=256&d=identicon&r=PG', 'display_name': 'Arokh', 'link': 'https://stackoverflow.com/users/275748/arokh'}",True,684,57699646.0,1,0,1567024198,1566928166,,57679878,CC BY-SA 4.0,https://stackoverflow.com/questions/57679878/di-container-iserviceprovider-callback-for-unresolved-types,DI Container IServiceProvider: Callback for unresolved types,,,,
1883,"['c#', 'asp.net-mvc', 'smartcard', 'x509certificate2']","{'account_id': 1672304, 'reputation': 913, 'user_id': 1538539, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/VxmqR.png?s=256&g=1', 'display_name': 'China Syndrome', 'link': 'https://stackoverflow.com/users/1538539/china-syndrome'}",True,242,57699522.0,1,0,1567023513,1566997967,1567003128.0,57693290,CC BY-SA 4.0,https://stackoverflow.com/questions/57693290/asp-net-smart-card-image,ASP.NET Smart Card Image,,,,
1884,"['c#', 'unity3d', 'accelerometer']","{'account_id': 5756408, 'reputation': 429, 'user_id': 4544176, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10153000022130272/picture?type=large', 'display_name': 'Danie', 'link': 'https://stackoverflow.com/users/4544176/danie'}",False,153,,0,0,1567023512,1567023512,,57699521,CC BY-SA 4.0,https://stackoverflow.com/questions/57699521/unity-plaform-rotation-controlled-by-accelerometer-rotates-in-wrong-direction-wh,Unity plaform rotation controlled by accelerometer rotates in wrong direction when phone is upside down,,,,
1885,"['c#', 'asp.net-core', '.net-core', 'asp.net-core-mvc']","{'account_id': 16549351, 'reputation': 421, 'user_id': 11958101, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c5aed338c0410e117e346b24360a6a1e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sam', 'link': 'https://stackoverflow.com/users/11958101/sam'}",True,1055,57698711.0,1,0,1567022947,1567018386,1567020697.0,57698504,,https://stackoverflow.com/questions/57698504/a-field-initializer-cannot-reference-the-non-static-field-method-or-property,"A field initializer cannot reference the non-static field, method, or property &#39;SignalServer.connectionString&#39; (CS0236)",1567024822.0,Duplicate,,
1886,"['c#', 'unity3d', 'opengl']","{'account_id': 12412068, 'reputation': 59, 'user_id': 9043688, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b9107a4587d50dfb16c6ceb04a5b2b37?s=256&d=identicon&r=PG&f=1', 'display_name': 'HedgehogNSK', 'link': 'https://stackoverflow.com/users/9043688/hedgehognsk'}",False,36,,0,0,1567021869,1567021869,,57699209,CC BY-SA 4.0,https://stackoverflow.com/questions/57699209/semitransperent-fireing-zone-for-shooter-game,Semitransperent fireing zone for shooter game,,,,
1887,"['c#', '.net', 'linq']","{'account_id': 959721, 'reputation': 4441, 'user_id': 984349, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/RELEt.png?s=256&g=1', 'display_name': 'Claudio Ferraro', 'link': 'https://stackoverflow.com/users/984349/claudio-ferraro'}",True,310,57695557.0,1,0,1567021393,1567004127,1567004467.0,57695195,CC BY-SA 4.0,https://stackoverflow.com/questions/57695195/why-linq-except-with-custom-equals-iequatable-return-items-when-he-shoulnt,Why Linq Except() with custom Equals IEquatable return items when he shouln&#39;t,,,,
1888,"['c#', 'splicer']","{'account_id': 7753316, 'reputation': 311, 'user_id': 5868577, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/3344dcfde6449e3188c41fc1ba15ce1c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tayab', 'link': 'https://stackoverflow.com/users/5868577/tayab'}",True,193,,1,2,1567019760,1567008374,1567014601.0,57696353,CC BY-SA 4.0,https://stackoverflow.com/questions/57696353/splicer-audio-is-cut-off-single-image-and-audio-in-timeline,"Splicer, audio is cut off. Single image and audio in timeline :(",,,,
1889,"['c#', 'c#-8.0', 'nullable-reference-types']","{'account_id': 4217241, 'reputation': 2995, 'user_id': 3453041, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/024667382dfea30a6c96bed77f8b5c7a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Water', 'link': 'https://stackoverflow.com/users/3453041/water'}",True,127,57698305.0,1,2,1567019324,1567017158,1567019324.0,57698273,CC BY-SA 4.0,https://stackoverflow.com/questions/57698273/can-an-event-instance-field-member-be-null-assuming-it-is-not-forcefully-set-to,Can an event instance field member be null (assuming it is not forcefully set to null)?,,,,
1890,"['c#', 'sql', 'deflatestream']","{'account_id': 9926331, 'reputation': 117, 'user_id': 7347756, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba88c6582a2e530aadd43c8d11b40438?s=256&d=identicon&r=PG&f=1', 'display_name': 'Red Rabbit', 'link': 'https://stackoverflow.com/users/7347756/red-rabbit'}",False,412,,0,1,1567018950,1567009147,1567018950.0,57696519,CC BY-SA 4.0,https://stackoverflow.com/questions/57696519/how-to-upload-a-db-backup-to-a-ftp-server,How to upload a DB backup to a FTP server,,,,
1891,"['c#', 'winforms']","{'account_id': 15786831, 'reputation': 3, 'user_id': 11391354, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-8rOF1Gk6FgM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf15kceNaku2Blas1adaqg14Qlm0Q/mo/photo.jpg?sz=256', 'display_name': 'DoggoDev', 'link': 'https://stackoverflow.com/users/11391354/doggodev'}",True,66,57696738.0,1,0,1567018669,1567009627,1567018669.0,57696620,CC BY-SA 4.0,https://stackoverflow.com/questions/57696620/how-to-read-from-line-x-to-line-y-using-streamreader,How to read from line x to line y using StreamReader,,,,
1892,"['c#', 'sql', 'oracle', 'merge']","{'account_id': 8750600, 'reputation': 411, 'user_id': 9545837, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8801258be6b3fc74270f114309845b9c?s=256&d=identicon&r=PG&f=1', 'display_name': 'SwagiWagi', 'link': 'https://stackoverflow.com/users/9545837/swagiwagi'}",True,1719,57698525.0,1,0,1567018469,1567017323,,57698306,CC BY-SA 4.0,https://stackoverflow.com/questions/57698306/doing-a-merge-without-replacing-null-values-in-oracle,Doing a MERGE without replacing null values in Oracle,,,,
