,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date,migrated_from
2163,"['c#', 'if-statement', 'collections']","{'account_id': 1655211, 'reputation': 2526, 'user_id': 1524950, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/1bfdf26c3c8931decfc01ad2e8abd596?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jon', 'link': 'https://stackoverflow.com/users/1524950/jon'}",True,278,,7,4,1401123367,1344120015,1401123367.0,11812494,CC BY-SA 3.0,https://stackoverflow.com/questions/11812494/how-can-i-compare-multiple-variables-to-a-single-condition,How can I compare multiple variables to a single condition?,,,,,
2164,"['c#', 'asp.net', 'image', 'restriction', 'image-size']","{'account_id': 1436533, 'reputation': 2806, 'user_id': 1357764, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/3a3fdec2053422b22465044453d2a089?s=256&d=identicon&r=PG', 'display_name': 'Nurlan', 'link': 'https://stackoverflow.com/users/1357764/nurlan'}",False,467,,1,-1,1400927817,1345744228,1400927817.0,12097370,CC BY-SA 3.0,https://stackoverflow.com/questions/12097370/restriction-to-image-dimension-asp-net,restriction to image dimension asp.net,,,,,
2165,"['c#', 'asp.net']","{'account_id': 1663025, 'reputation': 229, 'user_id': 1530941, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/e1c9ec2d128165266e02ac97743fc118?s=256&d=identicon&r=PG', 'display_name': 'Stuck', 'link': 'https://stackoverflow.com/users/1530941/stuck'}",True,85,,4,-1,1400769912,1343801109,,11753410,CC BY-SA 3.0,https://stackoverflow.com/questions/11753410/error-message-during-calculation,Error message during calculation,,,,,
2166,"['c#', 'unit-testing', 'nunit']","{'account_id': 146771, 'reputation': 12476, 'user_id': 357448, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/23fc4cd28495731ed543bb414c90ae88?s=256&d=identicon&r=PG', 'display_name': 'inquam', 'link': 'https://stackoverflow.com/users/357448/inquam'}",True,20738,,2,9,1400740262,1345790821,,12104429,CC BY-SA 3.0,https://stackoverflow.com/questions/12104429/best-way-to-unit-test-console-c-app,Best way to unit test console c# app,,,,,
2167,['c#'],"{'account_id': 1496283, 'reputation': 105, 'user_id': 1402152, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c26eeb2ba6efe6a456a312691a7a494?s=256&d=identicon&r=PG', 'display_name': 'Walter', 'link': 'https://stackoverflow.com/users/1402152/walter'}",True,780,11998648.0,3,2,1400689530,1345165835,1345176261.0,11998560,CC BY-SA 3.0,https://stackoverflow.com/questions/11998560/is-there-a-generic-collection-that-i-can-access-the-elements-through-the-indexer,Is there a generic collection that I can access the elements through the indexer by string key and by index?,,,,,
2168,"['c#', 'rest', 'restsharp']","{'account_id': 1774351, 'reputation': 349, 'user_id': 1618433, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/455666b125ead27943c8e077ae3b5b49?s=256&d=identicon&r=PG', 'display_name': 'Chris C', 'link': 'https://stackoverflow.com/users/1618433/chris-c'}",True,14630,16322192.0,1,5,1400618977,1345685900,1400618977.0,12083630,CC BY-SA 3.0,https://stackoverflow.com/questions/12083630/how-do-i-send-a-post-request-in-restsharp,How do I send a POST request in RestSharp?,,,,,
2169,"['c#', 'infragistics']","{'account_id': 1708683, 'reputation': 179, 'user_id': 1567194, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/42e6bec57fdb5b4a9c370d2a4f8d1859?s=256&d=identicon&r=PG', 'display_name': 'user1567194', 'link': 'https://stackoverflow.com/users/1567194/user1567194'}",True,22141,,2,9,1400601403,1344021882,1400601403.0,11802054,CC BY-SA 3.0,https://stackoverflow.com/questions/11802054/enabling-and-disabling-of-columns-in-infragistics-ultragrid,Enabling and disabling of columns in Infragistics UltraGrid,,,,,
2170,"['c#', '.net']","{'account_id': 1684301, 'reputation': 1386, 'user_id': 1547882, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/1f7269cccca4f69aa205df4333af1eac?s=256&d=identicon&r=PG', 'display_name': 'GowthamanSS', 'link': 'https://stackoverflow.com/users/1547882/gowthamanss'}",False,234,,4,-1,1400582249,1346329026,1400582249.0,12196661,CC BY-SA 3.0,https://stackoverflow.com/questions/12196661/getting-sqlconnection-string-arguments-from-method-c-net,getting sqlconnection string arguments from method c#.net,,,,,
2171,"['c#', 'asp.net-mvc', 'asp.net-mvc-3', 'drop-down-menu']","{'account_id': 471898, 'reputation': 2622, 'user_id': 879992, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/bb1c9fe1230bbfc9692203941e8624bd?s=256&d=identicon&r=PG', 'display_name': 'revolutionkpi', 'link': 'https://stackoverflow.com/users/879992/revolutionkpi'}",False,312,,4,-1,1400580031,1344355269,1400580031.0,11849797,CC BY-SA 3.0,https://stackoverflow.com/questions/11849797/selected-item-of-dropdownlist,selected Item of DropDownList,,,,,
2172,"['c#', 'winforms', 'listview', 'messagebox']","{'account_id': 1487904, 'reputation': 1388, 'user_id': 1395730, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/1ea0012cf8536ffe825a6fff620a193b?s=256&d=identicon&r=PG', 'display_name': 'Aabela', 'link': 'https://stackoverflow.com/users/1395730/aabela'}",False,774,,5,2,1400576538,1345110986,1345111531.0,11984749,CC BY-SA 3.0,https://stackoverflow.com/questions/11984749/listview-and-messagebox-weird-bug,ListView and Messagebox weird bug?,,,,,
2173,"['c#', 'xml', 'linq-to-xml']","{'account_id': 1766368, 'reputation': 11, 'user_id': 1612165, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e01d35feb49b880bd0ad28184c7df1ce?s=256&d=identicon&r=PG', 'display_name': 'user1612165', 'link': 'https://stackoverflow.com/users/1612165/user1612165'}",False,203,,5,0,1400572714,1345477562,1400572714.0,12040888,CC BY-SA 3.0,https://stackoverflow.com/questions/12040888/can-read-this-xml-into-my-class-structure,Can read this xml into my class structure,,,,,
2174,"['c#', 'excel', 'excel-2010']","{'account_id': 102635, 'reputation': 19382, 'user_id': 275390, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/27f1b1529989513cd8a171a48dac1e5e?s=256&d=identicon&r=PG', 'display_name': 'Nick Kahn', 'link': 'https://stackoverflow.com/users/275390/nick-kahn'}",True,5306,11978958.0,3,1,1400331139,1345070407,1400331139.0,11978369,CC BY-SA 3.0,https://stackoverflow.com/questions/11978369/how-can-i-read-an-excel-2010-file-in-my-c-code-using-a-dll,How can I read an Excel 2010 file in my C# code using a DLL?,,,,,
2175,"['c#', 'winforms', 'list', 'class']","{'account_id': 1725022, 'reputation': 3, 'user_id': 1579924, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a0bf7f1e13ea329827136ab0c13a3611?s=256&d=identicon&r=PG&f=1', 'display_name': 'SoulReaperZA', 'link': 'https://stackoverflow.com/users/1579924/soulreaperza'}",True,1353,11833366.0,3,0,1400251260,1344274805,1400251260.0,11833188,CC BY-SA 3.0,https://stackoverflow.com/questions/11833188/winform-with-custom-dialogform-with-combobox-feeding-from-list,Winform with Custom DialogForm with ComboBox feeding from List&lt;&gt;,,,,,
2176,"['c#', 'math', '64-bit', 'long-integer', 'biginteger']","{'account_id': 986442, 'reputation': 1077, 'user_id': 1004816, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/0WDKl.jpg?s=256&g=1', 'display_name': 'chollinger', 'link': 'https://stackoverflow.com/users/1004816/chollinger'}",True,3232,12098169.0,3,0,1400198441,1345744556,,12097459,CC BY-SA 3.0,https://stackoverflow.com/questions/12097459/alternative-to-biginteger-modpow-in-c,Alternative to BigInteger.ModPow(); in C#,,,,,
2177,"['c#', '.net', 'regex']","{'account_id': 1672664, 'reputation': 853, 'user_id': 1538828, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/26a91fdcc5fdb54d8005bc384a317723?s=256&d=identicon&r=PG', 'display_name': 'Aqua267', 'link': 'https://stackoverflow.com/users/1538828/aqua267'}",True,3452,12204725.0,2,4,1400111906,1346357144,1346363911.0,12204657,CC BY-SA 3.0,https://stackoverflow.com/questions/12204657/regex-for-matching-a-character-but-not-when-its-enclosed-in-square-bracket,"Regex for matching a character, but not when it&#39;s enclosed in square bracket",,,,,
2178,"['c#', 'windows-8', 'microsoft-metro']","{'account_id': 35929, 'reputation': 1045, 'user_id': 102128, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/8689b24abdf6123374f3c7b8ac1c2f65?s=256&d=identicon&r=PG', 'display_name': 'isa', 'link': 'https://stackoverflow.com/users/102128/isa'}",True,3731,12045005.0,2,6,1400049053,1345495600,1345496605.0,12044875,CC BY-SA 3.0,https://stackoverflow.com/questions/12044875/how-to-invoke-the-settings-charm-programmatically,How to invoke the settings charm programmatically?,,,,,
2179,"['c#', 'asp.net', 'html']","{'account_id': 1530293, 'reputation': 317, 'user_id': 1427636, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bebf4fa8f44abda781e9c2d5ffedf908?s=256&d=identicon&r=PG', 'display_name': 'jayu', 'link': 'https://stackoverflow.com/users/1427636/jayu'}",True,490,,2,-2,1399983318,1343831064,,11761385,,https://stackoverflow.com/questions/11761385/access-server-side-method-in-javascript,access server side method in javascript,,1399986407.0,Not suitable for this site,,
2180,"['c#', '.net']","{'account_id': 1734587, 'reputation': 13, 'user_id': 1587452, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f46ac40e41a0c85fa603eadf7b78254e?s=256&d=identicon&r=PG', 'display_name': 'James ', 'link': 'https://stackoverflow.com/users/1587452/james'}",True,1333,11883266.0,9,1,1399857035,1344514415,1399857035.0,11883197,CC BY-SA 3.0,https://stackoverflow.com/questions/11883197/console-window-keeps-closing-even-after-i-type-in-other-statements,"Console window keeps closing, even after I type in other statements",,,,,
2181,"['c#', 'asp.net', 'redirect', 'response']","{'account_id': 1436533, 'reputation': 2806, 'user_id': 1357764, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/3a3fdec2053422b22465044453d2a089?s=256&d=identicon&r=PG', 'display_name': 'Nurlan', 'link': 'https://stackoverflow.com/users/1357764/nurlan'}",True,34751,,3,1,1399662078,1344533672,1387202851.0,11888892,,https://stackoverflow.com/questions/11888892/open-page-in-new-tab-asp-net,open page in new tab asp.net,,1431466980.0,Duplicate,,
2182,"['c#', '.net', 'winforms']","{'account_id': 1796124, 'reputation': 90, 'user_id': 1635489, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7233aca497b4c81f48219df980d479b6?s=256&d=identicon&r=PG', 'display_name': 'Lieven De Foor', 'link': 'https://stackoverflow.com/users/1635489/lieven-de-foor'}",True,2878,12193846.0,1,2,1399532311,1346316880,1399532311.0,12193265,CC BY-SA 3.0,https://stackoverflow.com/questions/12193265/form-owner-owned-forms-not-closing-hiding-recursively,Form.Owner - Owned forms not closing/hiding recursively,,,,,
2183,"['c#', 'sql-server-2008-r2', 'sqlclr']","{'account_id': 36194, 'reputation': 670, 'user_id': 1626985, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/36f4068878a2312c67fa7220fa7d4a45?s=256&d=identicon&r=PG', 'display_name': 'Stefan Sch&#246;nb&#228;chler', 'link': 'https://stackoverflow.com/users/1626985/stefan-sch%c3%b6nb%c3%a4chler'}",True,1808,23519433.0,1,5,1399469895,1346053792,1346066603.0,12138091,CC BY-SA 3.0,https://stackoverflow.com/questions/12138091/how-to-use-transactionscope-in-sqlclr-without-escalation-to-msdtc,How to use TransactionScope in SQLCLR without escalation to MSDTC,,,,,
2184,"['c#', 'javascript', 'asp.net', 'gridview']","{'user_type': 'does_not_exist', 'display_name': 'user1512559'}",True,1523,12004016.0,2,5,1399467880,1345193791,1345194203.0,12002748,CC BY-SA 3.0,https://stackoverflow.com/questions/12002748/gridview-header-freeze-not-working-in-master-pages,Gridview Header Freeze not working in Master Pages,,,,,
2185,"['c#', 'asp.net', 'asp.net-web-api']","{'account_id': 127217, 'reputation': 1082, 'user_id': 324238, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/Fp2PN.jpg?s=256&g=1', 'display_name': 'Filipe Pinheiro', 'link': 'https://stackoverflow.com/users/324238/filipe-pinheiro'}",True,7950,,2,14,1399409362,1345162010,,11997140,CC BY-SA 3.0,https://stackoverflow.com/questions/11997140/delegatinghandler-not-executing-asp-net-web-api,DelegatingHandler not executing ASP.Net Web Api,,,,,
2186,"['c#', 'collections']","{'account_id': 416979, 'reputation': 3617, 'user_id': 792713, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/R6RYD.jpg?s=256&g=1', 'display_name': 'Sujit', 'link': 'https://stackoverflow.com/users/792713/sujit'}",True,82943,11902255.0,3,67,1399404082,1344603311,1344603570.0,11902107,,https://stackoverflow.com/questions/11902107/list-vs-arraylist-vs-dictionary-vs-hashtable-vs-stack-vs-queue,List vs ArrayList vs Dictionary vs Hashtable vs Stack vs Queue?,,1399404903.0,Needs more focus,,
2187,"['c#', 'winforms', 'richtextbox']","{'account_id': 1746037, 'reputation': 1301, 'user_id': 1596244, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/e37ea80120bdc6792e5db3f7c8a95b70?s=256&d=identicon&r=PG', 'display_name': 'AnotherUser', 'link': 'https://stackoverflow.com/users/1596244/anotheruser'}",True,70,12059885.0,2,1,1399396099,1345568892,,12059760,CC BY-SA 3.0,https://stackoverflow.com/questions/12059760/looking-for-keywords-in-a-given-string-easiest-and-fastest-what-i-have-so-fa,"Looking for keywords in a given string. Easiest and Fastest, + what I have so far",,,,,
2188,"['c#', 'asp.net', 'xml', 'google-api']","{'account_id': 1365700, 'reputation': 830, 'user_id': 1302173, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/85c15d6564abcbaa500194b4cb6cee7d?s=256&d=identicon&r=PG&f=1', 'display_name': 'mitchimus', 'link': 'https://stackoverflow.com/users/1302173/mitchimus'}",True,9698,11883388.0,4,9,1399268991,1344495001,1495540228.0,11878143,,https://stackoverflow.com/questions/11878143/google-weather-api-403-error,Google Weather API 403 Error,,1457723629.0,Duplicate,,
2189,"['c#', 'c', 'microcontroller', 'rfid', 'firmware']","{'account_id': 1605476, 'reputation': 221, 'user_id': 1485662, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/8d32a2ea1b6145bcd6a5ac1bd6afa244?s=256&d=identicon&r=PG', 'display_name': 'Recurrsion', 'link': 'https://stackoverflow.com/users/1485662/recurrsion'}",False,802,,2,2,1399198140,1345557122,1592644375.0,12056388,CC BY-SA 4.0,https://stackoverflow.com/questions/12056388/picking-the-right-micro-controller-to-interface-with-rfid-and-software-developed,Picking the right Micro-Controller to interface with RFID and software developed in C#,,,,,
2190,"['c#', 'wpf', 'binding']","{'account_id': 52327, 'reputation': 811, 'user_id': 156363, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/tIvQe.png?s=256&g=1', 'display_name': 'Armen Khachatryan', 'link': 'https://stackoverflow.com/users/156363/armen-khachatryan'}",True,22131,11951576.0,2,4,1399195852,1344944171,1399195852.0,11951431,CC BY-SA 3.0,https://stackoverflow.com/questions/11951431/wpf-binding-code-behind,wpf binding code behind,,,,,
2191,['c#'],"{'account_id': 1679989, 'reputation': 817, 'user_id': 1544479, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/cb6c75c8618c6d220f0a8139e25d64af?s=256&d=identicon&r=PG', 'display_name': 'user1544479', 'link': 'https://stackoverflow.com/users/1544479/user1544479'}",True,83,11917389.0,2,1,1399029762,1344716565,1399029762.0,11917360,CC BY-SA 3.0,https://stackoverflow.com/questions/11917360/i-have-two-lists-of-string-how-can-i-create-a-string-from-each-list-index-with-t,I have two Lists of string how can i create a string from each List index with the other one?,,,,,
2192,"['c#', 'asp.net', 'oracle', 'cursor']","{'account_id': 1492721, 'reputation': 228, 'user_id': 1399434, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/27cef61d5e83967a941a64cc735ab3ec?s=256&d=identicon&r=PG', 'display_name': 'se_brandon', 'link': 'https://stackoverflow.com/users/1399434/se-brandon'}",True,207,,1,1,1399022162,1343834680,1399022162.0,11762468,CC BY-SA 3.0,https://stackoverflow.com/questions/11762468/ora-1000-cursor-count-exceeded-doesnt-replicate-on-different-servers,ORA-1000 Cursor count exceeded. Doesn&#39;t replicate on different servers,,,,,
2193,"['c#', 'audio', 'windows-runtime', 'windows-store-apps', 'mediaelement']","{'account_id': 1532322, 'reputation': 3849, 'user_id': 1429232, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/3ce3db6d657bce576afdae3dd34c526d?s=256&d=identicon&r=PG', 'display_name': 'Mehdi Bugnard', 'link': 'https://stackoverflow.com/users/1429232/mehdi-bugnard'}",True,926,11814461.0,1,1,1398900317,1344091593,1398900317.0,11809484,CC BY-SA 3.0,https://stackoverflow.com/questions/11809484/how-to-change-the-audio-frequency-of-a-c-mediaelement,How to change the audio frequency of a C # MediaElement,,,,,
2194,"['c#', 'azure', 'azure-table-storage']","{'account_id': 199983, 'reputation': 7941, 'user_id': 445600, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/29e46de68d2e8b8d2d27540766b04faf?s=256&d=identicon&r=PG&f=1', 'display_name': 'starcorn', 'link': 'https://stackoverflow.com/users/445600/starcorn'}",True,7488,,4,2,1398846777,1344519643,1344525773.0,11884775,CC BY-SA 3.0,https://stackoverflow.com/questions/11884775/dynamic-query-to-azure-tables,dynamic query to azure tables,,,,,
2195,"['c#', 'linq', 'entity-framework', 'linq-to-entities']","{'account_id': 1637698, 'reputation': 765, 'user_id': 1510736, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/OyRmM.jpg?s=256&g=1', 'display_name': 'WillNZ', 'link': 'https://stackoverflow.com/users/1510736/willnz'}",True,14926,12066892.0,5,3,1398811303,1345611552,1345756141.0,12066532,CC BY-SA 3.0,https://stackoverflow.com/questions/12066532/linq-to-entities-does-not-recognize-the-method-system-string-tostringint32-m,"LINQ to Entities does not recognize the method &#39;System.String ToString(Int32)&#39; method, and this method cannot be translated into a store expression",,,,,
2196,"['c#', '.net', 'windows', 'winapi', 'com']","{'account_id': 18144, 'reputation': 3055, 'user_id': 41301, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/774307e8a2b10ad4a1a660a0724d4fbf?s=256&d=identicon&r=PG', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/41301/paul'}",True,1719,12135643.0,3,2,1398797079,1345992910,1346147823.0,12131100,CC BY-SA 3.0,https://stackoverflow.com/questions/12131100/run-the-command-for-a-progid-verb,Run the command for a ProgId verb,,,,,
2197,"['c#', 'wpf', 'registry', 'open-with']","{'account_id': 76017, 'reputation': 17201, 'user_id': 217880, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/6ad5b20fc3e924e9842d3531bcd21b0d?s=256&d=identicon&r=PG', 'display_name': 'biju', 'link': 'https://stackoverflow.com/users/217880/biju'}",True,5534,,4,6,1398795960,1345096028,1495540384.0,11981337,CC BY-SA 3.0,https://stackoverflow.com/questions/11981337/how-to-get-application-name-to-be-displayed-in-open-with-list,How to get Application name to be displayed in open-with list?,,,,,
2198,"['c#', '.net', 'sql', 'client-server']","{'account_id': 169425, 'reputation': 6491, 'user_id': 395500, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/0b5bd8ba3af6a23f9aed2eea135a1f6f?s=256&d=identicon&r=PG', 'display_name': 'Marshal', 'link': 'https://stackoverflow.com/users/395500/marshal'}",True,962,11929833.0,1,0,1398771585,1344842221,1344844366.0,11929718,CC BY-SA 3.0,https://stackoverflow.com/questions/11929718/sql-data-synchronization,SQL Data synchronization,,,,,
2199,"['c#', 'javascript', 'jquery', 'asp.net', 'signalr']","{'account_id': 155695, 'reputation': 11999, 'user_id': 372519, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/efa0d33b0887f93e8cd4d7c466c1d640?s=256&d=identicon&r=PG', 'display_name': 'anthonypliu', 'link': 'https://stackoverflow.com/users/372519/anthonypliu'}",True,98,,2,0,1398769473,1344544347,,11891503,CC BY-SA 3.0,https://stackoverflow.com/questions/11891503/cannot-connect-to-hub-class,Cannot connect to hub class,,,,,
2200,"['c#', 'asp.net-mvc-3', 'signalr', 'signalr-hub']","{'user_type': 'does_not_exist', 'display_name': 'user1625066'}",True,21097,12130621.0,1,33,1398769272,1345988374,,12130590,CC BY-SA 3.0,https://stackoverflow.com/questions/12130590/signalr-getting-username,signalR - getting username,,,,,
2201,"['c#', 'asp.net-mvc', 'signalr']","{'account_id': 155695, 'reputation': 11999, 'user_id': 372519, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/efa0d33b0887f93e8cd4d7c466c1d640?s=256&d=identicon&r=PG', 'display_name': 'anthonypliu', 'link': 'https://stackoverflow.com/users/372519/anthonypliu'}",True,93,11869808.0,1,0,1398768938,1344446001,1344453100.0,11869718,,https://stackoverflow.com/questions/11869718/good-way-to-keep-track-of-1-to-1-connected-users,Good way to keep track of 1 to 1 connected users,,1356620234.0,not a real question,,
2202,"['c#', 'ado.net', 'sqldatareader', 'cubes', 'adomd.net']","{'account_id': 1517536, 'reputation': 1023, 'user_id': 1418178, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/ff9cca65cf3bc28fc704c706761fa8d8?s=256&d=identicon&r=PG', 'display_name': 'Bharathi', 'link': 'https://stackoverflow.com/users/1418178/bharathi'}",True,3319,11988745.0,3,0,1398747071,1345124400,,11988441,CC BY-SA 3.0,https://stackoverflow.com/questions/11988441/retrieve-datareader-using-objects,Retrieve Datareader using Objects,,,,,
2203,"['c#', '.net', 'google-drive-api']","{'account_id': 1788192, 'reputation': 96, 'user_id': 1629149, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/788b1296963fc086edd2f774f416fe92?s=256&d=identicon&r=PG', 'display_name': 'jdmf', 'link': 'https://stackoverflow.com/users/1629149/jdmf'}",True,959,,2,6,1398706967,1346123935,,12152335,CC BY-SA 3.0,https://stackoverflow.com/questions/12152335/how-do-you-get-the-content-of-a-file-revision-in-google-drive-sdk,How do you get the content of a file revision in Google Drive SDK?,,,,,
2204,"['c#', '.net', 'winforms', 'treeview']","{'account_id': 230497, 'reputation': 19170, 'user_id': 494143, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/12e6d5ce62dc0a6cea76e172ed63ef6f?s=256&d=identicon&r=PG', 'display_name': 'lysergic-acid', 'link': 'https://stackoverflow.com/users/494143/lysergic-acid'}",True,2320,12086964.0,3,3,1398503808,1345706542,1345706715.0,12086664,CC BY-SA 3.0,https://stackoverflow.com/questions/12086664/treeview-fires-the-beforeselect-event-multiple-times,TreeView fires the BeforeSelect event multiple times,,,,,
2205,"['c#', '.net', 'wpf', 'mumps']","{'account_id': 1580019, 'reputation': 309, 'user_id': 1465563, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/9f021a6b4653a89b33c5b9339088b315?s=256&d=identicon&r=PG', 'display_name': 'Vjendra Gaorh', 'link': 'https://stackoverflow.com/users/1465563/vjendra-gaorh'}",True,2318,,1,3,1398434006,1346329580,1346426320.0,12196811,CC BY-SA 3.0,https://stackoverflow.com/questions/12196811/how-to-use-mumps-with-net,How to use MUMPS with .NET?,,,,,
2206,"['c#', 'path', 'app-config', 'relative-path', 'trace']","{'account_id': 115045, 'reputation': 4718, 'user_id': 302251, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/d8c4e8f004ecd0260a27b0b9040c8083?s=256&d=identicon&r=PG', 'display_name': 'Ing&#243; Vals', 'link': 'https://stackoverflow.com/users/302251/ing%c3%b3-vals'}",True,8269,11844407.0,2,3,1398410210,1344336633,,11844326,CC BY-SA 3.0,https://stackoverflow.com/questions/11844326/adding-a-custom-path-for-a-tracesource-textwritertracelistener-output-in-config,Adding a custom path for a Tracesource TextWriterTraceListener output in config,,,,,
2207,"['c#', 'list', 'sharepoint', 'listview', 'sharepoint-2010']","{'account_id': 1605851, 'reputation': 157, 'user_id': 1485971, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/oNm1q.jpg?s=256&g=1', 'display_name': 'Vikalp Kapadiya', 'link': 'https://stackoverflow.com/users/1485971/vikalp-kapadiya'}",True,7815,11812304.0,2,1,1398354607,1344066399,,11806877,CC BY-SA 3.0,https://stackoverflow.com/questions/11806877/how-to-set-custom-view-as-default-view-for-sharepoint-list,How to set Custom View as Default View for SharePoint List?,,,,,
2208,"['c#', 'xaml', 'windows-runtime', 'windows-store-apps', 'winrt-xaml']","{'account_id': 266173, 'reputation': 14415, 'user_id': 553609, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/c0eacc2216ee78427fa0774c5ae419bf?s=256&d=identicon&r=PG', 'display_name': 'Mathias Lykkegaard Lorenzen', 'link': 'https://stackoverflow.com/users/553609/mathias-lykkegaard-lorenzen'}",True,976,12199599.0,2,1,1398269811,1346314481,1398269811.0,12192610,CC BY-SA 3.0,https://stackoverflow.com/questions/12192610/color-of-startscreen-in-windows-8-through-metro-dynamicresource,Color of startscreen in Windows 8 through Metro DynamicResource?,,,,,
2209,"['c#', 'sql-server', 'ado.net']","{'account_id': 1707789, 'reputation': 303, 'user_id': 1566505, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5ff863f9dfaa2bdc63f1f627276fa8a3?s=256&d=identicon&r=PG', 'display_name': 'mford', 'link': 'https://stackoverflow.com/users/1566505/mford'}",True,5548,23238075.0,2,15,1398239276,1343756780,1343764067.0,11746036,CC BY-SA 3.0,https://stackoverflow.com/questions/11746036/invalid-object-name-for-temporary-table-when-using-command-with-parameters,&#39;Invalid object name&#39; for temporary table when using command with parameters,,,,,
2210,"['c#', 'windows-8', 'windows-runtime', 'windows-store-apps', 'winrt-xaml']","{'account_id': 45024, 'reputation': 25727, 'user_id': 132442, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/ad57dcc21d67832387ce8abb879c3bba?s=256&d=identicon&r=PG', 'display_name': 'jonathanpeppers', 'link': 'https://stackoverflow.com/users/132442/jonathanpeppers'}",True,1622,12187237.0,2,3,1398210837,1346250348,1495540575.0,12180235,CC BY-SA 3.0,https://stackoverflow.com/questions/12180235/windows-8-metro-app-render-pngs,Windows 8 Metro App - Render PNGs,,,,,
