,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,closed_date,closed_reason,protected_date
2041,"['javascript', 'angular', 'typescript', 'safari', 'ngx-graph']","{'account_id': 8751180, 'reputation': 77, 'user_id': 6544374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3c83c191d29f81668e5f4c4aacd35458?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vadym', 'link': 'https://stackoverflow.com/users/6544374/vadym'}",False,26,,0,1,1652453472,1652453472,,72231526,CC BY-SA 4.0,https://stackoverflow.com/questions/72231526/mat-checkbox-doesnt-render-properly-inside-npx-graph-in-safari,mat-checkbox doesn&#39;t render properly inside npx-graph in safari,,,,,
2042,"['typescript', 'jsonschema', 'ajv']","{'account_id': 3938420, 'reputation': 2148, 'user_id': 3253917, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/926622bf4ecd34ed01aff632a85cd13e?s=256&d=identicon&r=PG&f=1', 'display_name': 'zlZimon', 'link': 'https://stackoverflow.com/users/3253917/zlzimon'}",True,264,72231448.0,1,0,1652453132,1652450026,,72230726,CC BY-SA 4.0,https://stackoverflow.com/questions/72230726/json-schema-which-has-at-least-one-of-any-properties-or-more-with-ajv,Json Schema which has at least one of any properties (or more) with ajv,,,,,
2043,"['reactjs', 'typescript', 'material-ui']","{'account_id': 21102699, 'reputation': 65, 'user_id': 15512295, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/g2I6N.png?s=256&g=1', 'display_name': 'Fuzzby', 'link': 'https://stackoverflow.com/users/15512295/fuzzby'}",False,40,,0,0,1652452211,1652452211,,72231227,CC BY-SA 4.0,https://stackoverflow.com/questions/72231227/problem-upgrading-react-application-material-ui-v4-to-v5,Problem Upgrading React application - material UI v4 to v5,,,,,
2044,"['typescript', 'google-cloud-platform', 'google-forms', 'google-cloud-pubsub']","{'account_id': 15239047, 'reputation': 1, 'user_id': 10995877, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9438393385634a96428342fd6bce994a?s=256&d=identicon&r=PG&f=1', 'display_name': 'milksnatcher', 'link': 'https://stackoverflow.com/users/10995877/milksnatcher'}",True,165,72230903.0,1,0,1652450721,1652288769,,72204996,CC BY-SA 4.0,https://stackoverflow.com/questions/72204996/missing-necessary-oauth-permissions-on-gcp-pub-sub,Missing necessary OAuth permissions on GCP Pub/Sub,,,,,
2045,"['node.js', 'typescript', 'mongodb']","{'account_id': 3155724, 'reputation': 1445, 'user_id': 2668182, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/JPaqa.png?s=256&g=1', 'display_name': 'Mevia', 'link': 'https://stackoverflow.com/users/2668182/mevia'}",False,48,,0,0,1652450551,1652450551,,72230857,CC BY-SA 4.0,https://stackoverflow.com/questions/72230857/type-conversion-error-while-executing-mongodb-find,type conversion error while executing mongoDB find,,,,,
2046,"['angular', 'typescript']","{'account_id': 13977716, 'reputation': 197, 'user_id': 10094714, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-iz6vN8ksS1Q/AAAAAAAAAAI/AAAAAAAAI78/Vgiymlrp_BI/photo.jpg?sz=256', 'display_name': 'Haytam95', 'link': 'https://stackoverflow.com/users/10094714/haytam95'}",False,80,,0,0,1652450513,1652450513,,72230842,CC BY-SA 4.0,https://stackoverflow.com/questions/72230842/angular-typescript-dynamic-import-module-using-variable,Angular - Typescript dynamic import module using variable,,,,,
2047,"['typescript', 'firebase', 'google-cloud-functions', 'google-cloud-tasks']","{'account_id': 11984465, 'reputation': 1951, 'user_id': 8769328, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/893c61079c7f944dbb51d3e3f211441c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jeremy Walters', 'link': 'https://stackoverflow.com/users/8769328/jeremy-walters'}",True,311,,1,1,1652450146,1652448005,1652450146.0,72230263,CC BY-SA 4.0,https://stackoverflow.com/questions/72230263/firebase-functions-dispatch-tasks-in-order,Firebase functions dispatch tasks in order,,,,,
2048,"['typescript', 'webpack', 'tsconfig', 'webpack-5', 'tsconfig-paths']","{'account_id': 14426530, 'reputation': 478, 'user_id': 10421110, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0f7d939ec3039da8d3d93dfcecd41e48?s=256&d=identicon&r=PG&f=1', 'display_name': 'ClassY', 'link': 'https://stackoverflow.com/users/10421110/classy'}",False,167,,0,0,1652450134,1652441627,1652450134.0,72228913,CC BY-SA 4.0,https://stackoverflow.com/questions/72228913/webpack-enhanced-resolve-plugin-not-working,webpack enhanced-resolve plugin not working,,,,,
2049,"['arrays', 'typescript', 'generics']","{'account_id': 206953, 'reputation': 1922, 'user_id': 456562, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/rhg5b.jpg?s=256&g=1', 'display_name': 'Fela Maslen', 'link': 'https://stackoverflow.com/users/456562/fela-maslen'}",True,32,72230635.0,1,0,1652449666,1652445046,,72229649,CC BY-SA 4.0,https://stackoverflow.com/questions/72229649/map-typescript-generic-array,Map Typescript generic array,,,,,
2050,"['typescript', 'types']","{'account_id': 25282454, 'reputation': 1, 'user_id': 19110097, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8c1d6e6a13f250fde09c4ad60d9b8464?s=256&d=identicon&r=PG', 'display_name': 'stargazer', 'link': 'https://stackoverflow.com/users/19110097/stargazer'}",False,36,,0,0,1652449435,1652449435,,72230572,CC BY-SA 4.0,https://stackoverflow.com/questions/72230572/can-i-short-circuit-type-evaluation,Can I short-circuit type evaluation?,,,,,
2051,"['typescript', 'screeps']","{'account_id': 1678511, 'reputation': 1799, 'user_id': 12417531, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/z9vyc.png?s=256&g=1', 'display_name': 'xTwisteDx', 'link': 'https://stackoverflow.com/users/12417531/xtwistedx'}",False,208,,1,0,1652449291,1652406631,1652449291.0,72223664,CC BY-SA 4.0,https://stackoverflow.com/questions/72223664/call-function-stored-as-class-property,Call function stored as class property,,,,,
2052,"['javascript', 'angular', 'typescript', 'intellij-idea']","{'account_id': 22029239, 'reputation': 11, 'user_id': 16296774, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cf0235b50ff0cc3358af7f24107114dc?s=256&d=identicon&r=PG', 'display_name': 'Neslihan Atasever', 'link': 'https://stackoverflow.com/users/16296774/neslihan-atasever'}",True,38,72230442.0,1,-3,1652448911,1652443141,1652447690.0,72229238,,https://stackoverflow.com/questions/72229238/although-i-write-the-necessary-codes-i-cant-get-results,"Although I write the necessary codes, I can&#39;t get results",,,1652504603.0,Not suitable for this site,
2053,"['reactjs', 'typescript']","{'account_id': 22563248, 'reputation': 133, 'user_id': 18119766, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b4162e9d79064774b525e2aa5c8c42f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Timofeus91', 'link': 'https://stackoverflow.com/users/18119766/timofeus91'}",False,25,,0,0,1652448760,1652448760,,72230411,CC BY-SA 4.0,https://stackoverflow.com/questions/72230411/how-to-control-address-bar-change-and-back-and-forth-actions-in-browser,How to control address bar change and back and forth actions in browser?,,,,,
2054,"['angular', 'angularjs', 'typescript', 'unit-testing', 'angular-test']","{'account_id': 25276324, 'reputation': 21, 'user_id': 19104898, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Giu-dV3E-lmCplN5P7xlACb5udSY26h-OccziQ=k-s256', 'display_name': 'PeinateCarlos', 'link': 'https://stackoverflow.com/users/19104898/peinatecarlos'}",True,164,72230153.0,1,0,1652447445,1652383951,1652412040.0,72221197,CC BY-SA 4.0,https://stackoverflow.com/questions/72221197/ngx-translate-problems-with-unit-testing,ngx-translate Problems with unit testing,,,,,
2055,"['typescript', 'types']","{'account_id': 21739273, 'reputation': 13, 'user_id': 16046865, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d1b1c3062271063b1bd76d5361d4cd5?s=256&d=identicon&r=PG&f=1', 'display_name': 'ricardofrancoli', 'link': 'https://stackoverflow.com/users/16046865/ricardofrancoli'}",True,141,72229618.0,2,0,1652444947,1652442168,,72229028,CC BY-SA 4.0,https://stackoverflow.com/questions/72229028/how-to-add-a-value-within-specific-key-when-extending-an-interface,How to add a value within specific key when extending an interface?,,,,,
2056,"['angular', 'typescript', 'lazy-loading']","{'account_id': 1601801, 'reputation': 31, 'user_id': 1482689, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a694a0c23c12db3d39cf379a9bf5b43c?s=256&d=identicon&r=PG', 'display_name': 'user1482689', 'link': 'https://stackoverflow.com/users/1482689/user1482689'}",True,75,,1,0,1652443844,1652443509,,72229327,CC BY-SA 4.0,https://stackoverflow.com/questions/72229327/enabling-lazy-load-for-angular-component,enabling lazy load for angular component,,,,,
2057,"['reactjs', 'typescript', 'npm', 'material-ui']","{'account_id': 20689131, 'reputation': 658, 'user_id': 15190888, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/nsYkz.png?s=256&g=1', 'display_name': 'Benjamin Rio', 'link': 'https://stackoverflow.com/users/15190888/benjamin-rio'}",True,512,,1,0,1652440676,1652434961,,72227509,CC BY-SA 4.0,https://stackoverflow.com/questions/72227509/cannot-find-module-material-ui-lab,Cannot find module &#39;@material-ui/lab&#39;,,,,,
2058,"['javascript', 'typescript', 'amazon-web-services', 'amazon-dynamodb']","{'account_id': 8047445, 'reputation': 29, 'user_id': 6067232, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a88420aab2b86b3d20b2a7b6b4f8bbb?s=256&d=identicon&r=PG&f=1', 'display_name': 'cien', 'link': 'https://stackoverflow.com/users/6067232/cien'}",False,20,,0,0,1652440310,1652440003,1652440310.0,72228578,,https://stackoverflow.com/questions/72228578/dynamodb-queryinput-is-returning-less-results-than-scaninput,DynamoDB - QueryInput is returning less results than ScanInput,,,1652714729.0,Duplicate,
2059,"['typescript', 'typescript-generics']","{'account_id': 52498, 'reputation': 91, 'user_id': 13540080, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b9c17ae37442615e0071d2043702684b?s=256&d=identicon&r=PG', 'display_name': 'cvista', 'link': 'https://stackoverflow.com/users/13540080/cvista'}",False,25,,0,0,1652440016,1652440016,,72228580,CC BY-SA 4.0,https://stackoverflow.com/questions/72228580/typescript-create-type-from-generic-argument,TypeScript create type from generic argument,,,,,
2060,"['javascript', 'html', 'css', 'angular', 'typescript']","{'account_id': 16450234, 'reputation': 103, 'user_id': 11883834, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c729c053bad49b97c21d58765149f6b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tristan Thompson', 'link': 'https://stackoverflow.com/users/11883834/tristan-thompson'}",True,28,72228330.0,1,0,1652438732,1652437240,1652437295.0,72227990,CC BY-SA 4.0,https://stackoverflow.com/questions/72227990/reduce-height-of-mat-flat-button,Reduce height of mat-flat-button,,,,,
2061,"['typescript', 'load', 'router', 'aurelia']","{'account_id': 21900956, 'reputation': 31, 'user_id': 16186638, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2eaeb6ad5f0c8315f61adafaf16be867?s=256&d=identicon&r=PG&f=1', 'display_name': 'lemilevoj', 'link': 'https://stackoverflow.com/users/16186638/lemilevoj'}",False,27,,0,1,1652438545,1652438545,,72228288,CC BY-SA 4.0,https://stackoverflow.com/questions/72228288/routing-in-aurelia2,Routing in Aurelia2,,,,,
2062,"['javascript', 'typescript', 'filesystems']","{'account_id': 263251, 'reputation': 3243, 'user_id': 1423644, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/W0B1H.jpg?s=256&g=1', 'display_name': 'Shahgee', 'link': 'https://stackoverflow.com/users/1423644/shahgee'}",False,80,,1,0,1652438118,1652436532,1652437535.0,72227857,CC BY-SA 4.0,https://stackoverflow.com/questions/72227857/print-file-on-client-side,Print file on client side,,,,,
2063,['typescript'],"{'account_id': 17852668, 'reputation': 995, 'user_id': 13495096, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAnZoigTu0tqTxa2fUIo50leZtmo98PfaXAxiNz=k-s256', 'display_name': 'Angelo Dias', 'link': 'https://stackoverflow.com/users/13495096/angelo-dias'}",False,230,,0,2,1652437988,1652435656,,72227664,,https://stackoverflow.com/questions/72227664/typescript-asserting-types-if-they-have-one-property-true-or-false,Typescript asserting types if they have one property true or false,,,1652435975.0,Duplicate,
2064,"['css', 'reactjs', 'typescript']","{'account_id': 25140992, 'reputation': 43, 'user_id': 18987332, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dacc4897422da9bc7139ad8d90b7f24c?s=256&d=identicon&r=PG', 'display_name': 'tamila', 'link': 'https://stackoverflow.com/users/18987332/tamila'}",False,87,,0,0,1652437859,1652433787,,72227268,CC BY-SA 4.0,https://stackoverflow.com/questions/72227268/react-typescript-wrapping-text-inside-table-td-doesnt-work,"React, typescript: Wrapping text inside table &lt;td&gt; doesn&#39;t work",,,,,
2065,"['javascript', 'reactjs', 'typescript', 'use-reducer']","{'account_id': 8060822, 'reputation': 393, 'user_id': 6076424, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/e1b9f42f0ba7f1874b0f6b4fc52240b9?s=256&d=identicon&r=PG&f=1', 'display_name': 'zakrapovic', 'link': 'https://stackoverflow.com/users/6076424/zakrapovic'}",True,311,72227301.0,2,1,1652437838,1652361151,1652434160.0,72216240,CC BY-SA 4.0,https://stackoverflow.com/questions/72216240/rerendering-component-and-usereducer-initialization,Rerendering component and useReducer initialization,,,,,
2066,"['javascript', 'html', 'typescript']","{'account_id': 25280725, 'reputation': 21, 'user_id': 19108645, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/421831fce162205beca5f3d44442263b?s=256&d=identicon&r=PG', 'display_name': 'mootdrafter', 'link': 'https://stackoverflow.com/users/19108645/mootdrafter'}",False,483,,2,1,1652437589,1652433593,,72227229,CC BY-SA 4.0,https://stackoverflow.com/questions/72227229/how-does-typescript-know-where-dist-index-js-is-if-it-doesnt-exist,"How does Typescript know where dist/index.js is, if it doesn&#39;t exist?",,,,,
2067,"['javascript', 'typescript']","{'account_id': 24118567, 'reputation': 1, 'user_id': 18088090, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyPw7Pp496Sg7nNrnN34H9SsTHlitbLjuQdR_w=k-s256', 'display_name': 'Saghar Francis', 'link': 'https://stackoverflow.com/users/18088090/saghar-francis'}",True,1292,,3,0,1652436632,1652432485,,72226999,CC BY-SA 4.0,https://stackoverflow.com/questions/72226999/how-to-check-type-of-object-in-typescript,How to check type of object in typescript,,,,,
2068,"['reactjs', 'typescript', 'button', 'material-ui']","{'account_id': 15188562, 'reputation': 1, 'user_id': 10959778, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-LdaQRoFHrXQ/AAAAAAAAAAI/AAAAAAAAIC8/W_lIfxw5-aQ/photo.jpg?sz=256', 'display_name': 'Ashutosh Mishra', 'link': 'https://stackoverflow.com/users/10959778/ashutosh-mishra'}",False,267,,2,0,1652435678,1652434802,,72227467,CC BY-SA 4.0,https://stackoverflow.com/questions/72227467/changing-material-ui-button-text-based-on-a-condition,Changing material UI button text based on a condition,,,,,
2069,"['typescript', 'vue.js', 'vuejs3']","{'account_id': 23514192, 'reputation': 11, 'user_id': 17562370, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJy7lIxhGSvWsm99yxSWvE00ZraUAxDW2GOdetJI=k-s256', 'display_name': 'Mar Lau', 'link': 'https://stackoverflow.com/users/17562370/mar-lau'}",False,1436,,2,-1,1652435331,1652434204,,72227344,CC BY-SA 4.0,https://stackoverflow.com/questions/72227344/error-ts2322-type-function-is-not-assignable-to-type-string,Error TS2322: Type &#39;Function&#39; is not assignable to type &#39;string&#39;,,,,,
2070,"['typescript', 'rxjs']","{'account_id': 7596268, 'reputation': 126, 'user_id': 5762378, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d841319d38d2c09d64a0cb2b5c4e90c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kragh', 'link': 'https://stackoverflow.com/users/5762378/kragh'}",True,388,72227494.0,2,1,1652434924,1652428802,1652429371.0,72226246,CC BY-SA 4.0,https://stackoverflow.com/questions/72226246/how-to-gracefully-combine-two-observables-inside-rxjs-pipe,how to gracefully combine two Observables inside RXJS pipe,,,,,
2071,"['reactjs', 'typescript', 'single-page-application']","{'account_id': 11540982, 'reputation': 23, 'user_id': 13811534, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c81f14e5a50b660a5ff10eba73207cbf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ashis Paul', 'link': 'https://stackoverflow.com/users/13811534/ashis-paul'}",False,800,,1,2,1652433236,1652364303,1652433236.0,72217088,CC BY-SA 4.0,https://stackoverflow.com/questions/72217088/downloading-a-file-using-react-and-typescript,Downloading a file using React and Typescript,,,,,
2072,"['typescript', 'vue.js', 'vuejs3']","{'account_id': 21964754, 'reputation': 146, 'user_id': 16242158, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/485122b7d374ccc33050226128c3ac0c?s=256&d=identicon&r=PG&f=1', 'display_name': 'lzaek', 'link': 'https://stackoverflow.com/users/16242158/lzaek'}",True,199,72227050.0,1,1,1652432839,1652431773,1652432839.0,72226829,,https://stackoverflow.com/questions/72226829/how-to-use-arrow-function-in-a-inline-event-handler,how to use Arrow function in a inline event handler,,,1652433562.0,Duplicate,
2073,"['typescript', 'vue.js']","{'account_id': 7052256, 'reputation': 1, 'user_id': 5400899, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/i52ga.jpg?s=256&g=1', 'display_name': 'RJJMMJ', 'link': 'https://stackoverflow.com/users/5400899/rjjmmj'}",False,159,,2,0,1652432811,1652431185,,72226703,CC BY-SA 4.0,https://stackoverflow.com/questions/72226703/vue-count-items-date-within-30days-and-display-the-total-on-the-page,vue + count items date within 30days and display the total on the page,,,,,
2074,"['javascript', 'reactjs', 'typescript', 'react-hook-form']","{'account_id': 25183075, 'reputation': 53, 'user_id': 19024336, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwACHKZrFh0PCLUsocjGmd9k8R4CZsmubpt6GSY=k-s256', 'display_name': 'Kilerz159753', 'link': 'https://stackoverflow.com/users/19024336/kilerz159753'}",False,133,,0,0,1652432162,1652432162,,72226913,CC BY-SA 4.0,https://stackoverflow.com/questions/72226913/react-hook-form-defaultvalues-not-updated-are-not-registered,React-Hook-Form - defaultValues not updated are not registered,,,,,
2075,"['javascript', 'reactjs', 'typescript', 'algorithm', 'recursion']","{'account_id': 20792788, 'reputation': 66, 'user_id': 15270555, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Ejg0_DY-iKk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclzFm-ypn7_z5usLNDJP1SK8GTGSA/s96-c/photo.jpg?sz=256', 'display_name': 'Y_T', 'link': 'https://stackoverflow.com/users/15270555/y-t'}",True,125,72226911.0,1,-1,1652432157,1652430582,,72226588,CC BY-SA 4.0,https://stackoverflow.com/questions/72226588/deep-find-object-in-tree-then-return-object-and-the-path-to-it-through-the-tree,"Deep find object in tree, then return object and the path to it through the tree",,,,,
2076,"['reactjs', 'typescript', 'google-maps', 'algolia', 'react-instantsearch']","{'account_id': 24410677, 'reputation': 41, 'user_id': 18338176, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sM2PP.png?s=256&g=1', 'display_name': 'Val', 'link': 'https://stackoverflow.com/users/18338176/val'}",True,67,72226835.0,1,0,1652431803,1652350554,1652356225.0,72213787,CC BY-SA 4.0,https://stackoverflow.com/questions/72213787/how-to-change-results-as-far-as-i-move-map-in-react-instantsearch-dom-maps,How to change results as far as I move map in react-instantsearch-dom-maps,,,,,
2077,"['node.js', 'typescript', 'elasticsearch', 'scroll', 'request']","{'account_id': 23501991, 'reputation': 51, 'user_id': 17551773, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwiYuIo_jAZVc71-87OKQAaFKJJK9g90nmIVBKY=k-s256', 'display_name': 'vincent', 'link': 'https://stackoverflow.com/users/17551773/vincent'}",True,147,72226738.0,1,0,1652431384,1652286278,,72204495,CC BY-SA 4.0,https://stackoverflow.com/questions/72204495/index-elastic-problem-to-scroll-with-typescript-and-with-node-and-express,"Index elastic problem to scroll with Typescript, and with node and Express",,,,,
2078,"['html', 'reactjs', 'typescript']","{'account_id': 25280382, 'reputation': 11, 'user_id': 19108340, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/46e9aac33ad2c3517fc2ed8d0476ccd1?s=256&d=identicon&r=PG', 'display_name': 'AlexanderHansen', 'link': 'https://stackoverflow.com/users/19108340/alexanderhansen'}",False,14,,0,1,1652430747,1652430747,,72226630,CC BY-SA 4.0,https://stackoverflow.com/questions/72226630/how-to-change-localstorage-object-variable-to-false-after-a-certain-amount-of-ti,How to change localStorage object-variable to false after a certain amount of time,,,,,
2079,['typescript'],"{'account_id': 6342428, 'reputation': 1073, 'user_id': 4923949, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8ce4795ec9f6a270fce7d12caf2b6e8?s=256&d=identicon&r=PG&f=1', 'display_name': 'sev', 'link': 'https://stackoverflow.com/users/4923949/sev'}",True,43,,1,2,1652429240,1652428774,,72226238,CC BY-SA 4.0,https://stackoverflow.com/questions/72226238/understanding-typescript-code-example-based-on-uniswap-code,Understanding Typescript code example based on uniswap code,,,,,
2080,"['javascript', 'angular', 'typescript']","{'account_id': 15150359, 'reputation': 8702, 'user_id': 10932853, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e886678101ece73b0a94d034b99be9e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jon Sud', 'link': 'https://stackoverflow.com/users/10932853/jon-sud'}",False,56,,0,1,1652428472,1652428472,,72226182,CC BY-SA 4.0,https://stackoverflow.com/questions/72226182/why-i-got-empty-object-on-angular-route,Why I got empty object on Angular route?,,,,,
2081,"['angular', 'typescript']","{'account_id': 3685417, 'reputation': 159, 'user_id': 3069267, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/fc49b4761ce3a71b2cff212ab1652aaa?s=256&d=identicon&r=PG', 'display_name': 'Greg Strydom', 'link': 'https://stackoverflow.com/users/3069267/greg-strydom'}",True,455,72225941.0,1,0,1652427261,1652426921,,72225872,CC BY-SA 4.0,https://stackoverflow.com/questions/72225872/how-to-check-2-conditions-in-angular-ngif,How to check 2 conditions in angular ngif,,,,,
2082,"['reactjs', 'typescript', 'apollo-client']","{'account_id': 18046029, 'reputation': 1, 'user_id': 13117011, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e1a5d88b296b9f2e68f6a8bdaedc738f?s=256&d=identicon&r=PG&f=1', 'display_name': 'coolkid', 'link': 'https://stackoverflow.com/users/13117011/coolkid'}",False,1003,,0,0,1652426988,1652369225,1652426988.0,72218322,CC BY-SA 4.0,https://stackoverflow.com/questions/72218322/type-is-missing-the-following-properties-from-type-length-pop-push-con,"Type {} is missing the following properties from type {}: length, pop, push, concat, and 29 more",,,,,
2083,"['javascript', 'node.js', 'typescript']","{'account_id': 24639286, 'reputation': 62, 'user_id': 18537585, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4f3a04e52cd4b58ba04e032abecdfb69?s=256&d=identicon&r=PG', 'display_name': 'Silkyway', 'link': 'https://stackoverflow.com/users/18537585/silkyway'}",True,47,72225508.0,1,0,1652424841,1652419838,,72224831,CC BY-SA 4.0,https://stackoverflow.com/questions/72224831/ansi-escape-codes-not-moving-cursor-horizontally,ANSI escape codes not moving cursor horizontally,,,,,
2084,"['reactjs', 'typescript', 'netlify']","{'account_id': 19988779, 'reputation': 37, 'user_id': 14650316, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1c540f9c7ead4535089e26f6e8299b72?s=256&d=identicon&r=PG&f=1', 'display_name': 'johnlacrosse', 'link': 'https://stackoverflow.com/users/14650316/johnlacrosse'}",True,126,72225071.0,1,0,1652424709,1652402193,1652424709.0,72223367,CC BY-SA 4.0,https://stackoverflow.com/questions/72223367/setstate-provokes-minified-react-error-130-only-on-production-build,setState provokes Minified React error #130 only on production build,,,,,
2085,"['reactjs', 'typescript', 'tailwind-css']","{'account_id': 7506823, 'reputation': 414, 'user_id': 5703087, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4f2bf72aacdb0cd6561fecd9b1f98b10?s=256&d=identicon&r=PG&f=1', 'display_name': 'tevvek', 'link': 'https://stackoverflow.com/users/5703087/tevvek'}",False,207,,1,0,1652422952,1652349091,,72213469,CC BY-SA 4.0,https://stackoverflow.com/questions/72213469/types-for-tailwind,Types for tailwind,,,,,
2086,"['javascript', 'reactjs', 'typescript']","{'account_id': 20780212, 'reputation': 1, 'user_id': 15260843, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed189a9b8eb1a40cfb6fc406cac8871e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Okumu', 'link': 'https://stackoverflow.com/users/15260843/okumu'}",False,21,,0,0,1652421991,1652390029,1652421991.0,72222119,,https://stackoverflow.com/questions/72222119/whats-the-correct-syntax-to-declare-an-object-of-type-in-typescript,What&#39;s the correct syntax to declare an object of type in Typescript,,,1652390092.0,Duplicate,
2087,"['typescript', 'next.js']","{'account_id': 23265055, 'reputation': 3, 'user_id': 17350732, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2888bc01c6658956642755eea0dcb6a?s=256&d=identicon&r=PG', 'display_name': 'just_simple_name', 'link': 'https://stackoverflow.com/users/17350732/just-simple-name'}",True,91,72224879.0,1,0,1652420274,1652386442,1652419819.0,72221602,CC BY-SA 4.0,https://stackoverflow.com/questions/72221602/nextjs-props-shown-warning,NextJS props shown warning,,,,,
2088,"['reactjs', 'typescript', 'react-native', 'popover', 'use-ref']","{'account_id': 25052263, 'reputation': 31, 'user_id': 18908040, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyYAm2zYiI4ewYzFZV6YuNEEidzkgcRRxcQhRT8=k-s256', 'display_name': 'Meet Patel', 'link': 'https://stackoverflow.com/users/18908040/meet-patel'}",False,182,,0,0,1652419799,1652419799,,72224824,CC BY-SA 4.0,https://stackoverflow.com/questions/72224824/how-use-useref-to-show-popover-just-above-the-pressed-element-in-react-native,How use UseRef to show popover just above the pressed element in React Native?,,,,,
2089,"['javascript', 'reactjs', 'typescript']","{'account_id': 14154677, 'reputation': 13, 'user_id': 10225778, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-2idmav50-ZQ/AAAAAAAAAAI/AAAAAAAAAM8/3TV_8kWXoAw/photo.jpg?sz=256', 'display_name': 'Edito Tech', 'link': 'https://stackoverflow.com/users/10225778/edito-tech'}",True,156,72224791.0,1,0,1652419513,1652418936,,72224744,CC BY-SA 4.0,https://stackoverflow.com/questions/72224744/type-author-author-is-not-assignable-to-type-intrinsicattributes-auth,Type &#39;{ author: Author; }&#39; is not assignable to type &#39;IntrinsicAttributes &amp; Author&#39;,,,,,
