,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,migrated_from,closed_date,closed_reason
1886,"['typescript', 'mapped-types']","{'account_id': 3496521, 'reputation': 696, 'user_id': 2924547, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Xp6nd.jpg?s=256&g=1', 'display_name': 'Jean-Baptiste Rudant', 'link': 'https://stackoverflow.com/users/2924547/jean-baptiste-rudant'}",True,106,67060890.0,2,1,1618289941,1618234191,67059300,CC BY-SA 4.0,https://stackoverflow.com/questions/67059300/infer-function-signature-from-an-object-and-a-list-of-keys,Infer function signature from an object and a list of keys,1618289941.0,,,
1887,"['javascript', 'angular', 'typescript', 'unary-operator']","{'account_id': 8423347, 'reputation': 135, 'user_id': 14271412, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2cdb0acdd6822f663bb3075a04669a5e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jeremy Miller', 'link': 'https://stackoverflow.com/users/14271412/jeremy-miller'}",True,182,67068893.0,1,0,1618289331,1618285300,67068432,CC BY-SA 4.0,https://stackoverflow.com/questions/67068432/angular-typescript-interface-of-number-is-set-in-form-validation-to-null-then,"Angular Typescript interface of number is set in form validation to null , then unary plus operator throws errors if not set",,,,
1888,"['reactjs', 'typescript', 'redux', 'react-redux']","{'account_id': 16642794, 'reputation': 103, 'user_id': 13021487, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/337a046c45f01cf0d825bdf7d7b2adab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mythpills', 'link': 'https://stackoverflow.com/users/13021487/mythpills'}",True,918,67068695.0,1,0,1618287524,1618275171,67067370,CC BY-SA 4.0,https://stackoverflow.com/questions/67067370/setup-type-in-redux-property-x-does-not-exist-on-type-never,Setup type in redux - Property x does not exist on type &#39;never&#39;,1618276045.0,,,
1889,"['typescript', 'redux', 'rxjs', 'redux-observable']","{'account_id': 6557868, 'reputation': 323, 'user_id': 6118986, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fefc22f088216dcf0b6d9ae21bdbc2b3?s=256&d=identicon&r=PG&f=1', 'display_name': 'user6118986', 'link': 'https://stackoverflow.com/users/6118986/user6118986'}",True,127,67068498.0,1,0,1618286576,1618024838,67030501,CC BY-SA 4.0,https://stackoverflow.com/questions/67030501/within-an-epic-emit-an-action-that-emits-more-actions-when-it-completes,"Within an epic, emit an action that emits more actions when it completes",,,,
1890,['typescript'],"{'account_id': 14499351, 'reputation': 61, 'user_id': 10473011, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-3Dmm4amvqL0/AAAAAAAAAAI/AAAAAAAAC40/NGGtgf2plTM/photo.jpg?sz=256', 'display_name': 'Aakash Choudhary', 'link': 'https://stackoverflow.com/users/10473011/aakash-choudhary'}",False,22,,2,0,1618286291,1618170022,67049453,CC BY-SA 4.0,https://stackoverflow.com/questions/67049453/no-error-while-using-json-parsejson-stringfy-but-error-with-the-object-assig,"No Error while Using JSON.parse(JSON.stringfy()) but error with the Object.assign({}, )",,,,
1891,"['javascript', 'reactjs', 'typescript', 'create-react-app']","{'account_id': 3936694, 'reputation': 3675, 'user_id': 9244861, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/9ajgQ.jpg?s=256&g=1', 'display_name': 'Pavan Jadda', 'link': 'https://stackoverflow.com/users/9244861/pavan-jadda'}",False,2427,,0,3,1618286098,1618285559,67068461,CC BY-SA 4.0,https://stackoverflow.com/questions/67068461/react-scripts-start-command-throws-javascript-heap-out-of-memory-error,React-Scripts start command throws JavaScript heap out of memory error,1618286098.0,,,
1892,"['javascript', 'angular', 'typescript']","{'account_id': 19657556, 'reputation': 13641, 'user_id': 14389830, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi6EKLqRZw-VHLET9LGkHeu2Dgewj3jXhgRUO10vOw=k-s256', 'display_name': 'NeNaD', 'link': 'https://stackoverflow.com/users/14389830/nenad'}",True,330,67068514.0,1,0,1618286095,1618285106,67068405,CC BY-SA 4.0,https://stackoverflow.com/questions/67068405/dynamically-create-a-condition-in-javascript,Dynamically create a condition in JavaScript,,,,
1893,['typescript'],"{'account_id': 7723778, 'reputation': 7, 'user_id': 5849118, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d6cebcf9d428281717ec67e46b5d834c?s=256&d=identicon&r=PG&f=1', 'display_name': 'BBear', 'link': 'https://stackoverflow.com/users/5849118/bbear'}",False,85,,1,0,1618284166,1618266262,67066420,CC BY-SA 4.0,https://stackoverflow.com/questions/67066420/how-to-understand-call-signature-in-such-a-case,How to understand call signature in such a case?,1618284166.0,,,
1894,"['angular', 'typescript', 'foreach', 'ag-grid', 'ag-grid-angular']","{'account_id': 14181341, 'reputation': 263, 'user_id': 10244819, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-OaepMfggWUg/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaP6QpIFIgLcrhVcLqwhYhxlEfwoiA/mo/photo.jpg?sz=256', 'display_name': 'Brian Nieto', 'link': 'https://stackoverflow.com/users/10244819/brian-nieto'}",False,270,,0,0,1618283346,1618283346,67068219,CC BY-SA 4.0,https://stackoverflow.com/questions/67068219/how-can-i-implement-tree-data-mode-from-ag-grid-in-my-angular-project,How can i implement Tree Data Mode from Ag-grid in my Angular Project,,,,
1895,"['reactjs', 'typescript', 'visual-studio-code', 'environment-variables', 'vite']","{'account_id': 14162404, 'reputation': 31, 'user_id': 15612541, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/825672641124811/picture?type=large', 'display_name': 'Pedro Velazquez', 'link': 'https://stackoverflow.com/users/15612541/pedro-velazquez'}",True,2798,,1,3,1618282143,1618238830,67060543,CC BY-SA 4.0,https://stackoverflow.com/questions/67060543/how-to-recognize-env-variables-in-typescript-when-using-vite,How to recognize env variables in typescript when using vite?,,,,
1896,['typescript'],"{'account_id': 20905341, 'reputation': 23, 'user_id': 15357448, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37b25e49abcbb33383f015cf8643f1a1?s=256&d=identicon&r=PG&f=1', 'display_name': 'borisg', 'link': 'https://stackoverflow.com/users/15357448/borisg'}",True,130,67067863.0,1,1,1618280065,1618279406,67067793,CC BY-SA 4.0,https://stackoverflow.com/questions/67067793/typescript-getters-added-to-an-object-using-spread-operator-return-undefined-f,TypeScript: getters added to an object using spread operator return undefined. Functions work fine,,,,
1897,"['javascript', 'node.js', 'typescript']","{'account_id': 14101577, 'reputation': 7971, 'user_id': 10186808, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Wkioz.jpg?s=256&g=1', 'display_name': 'Balu Vyamajala', 'link': 'https://stackoverflow.com/users/10186808/balu-vyamajala'}",False,48,,0,1,1618279173,1618278625,67067713,CC BY-SA 4.0,https://stackoverflow.com/questions/67067713/print-different-types-of-console-messagesconsole-debug-console-info-etc-with,"print different types of console messages(console.debug, console.info, etc) with type stored in a variable",1618279173.0,,,
1898,"['javascript', 'reactjs', 'typescript', 'react-native', 'ecmascript-6']","{'account_id': 4179298, 'reputation': 5105, 'user_id': 3424817, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/d8feb30f6da10cde1ca3d7359d93a755?s=256&d=identicon&r=PG&f=1', 'display_name': 'Reacting', 'link': 'https://stackoverflow.com/users/3424817/reacting'}",False,47,,0,1,1618277063,1618277063,67067544,CC BY-SA 4.0,https://stackoverflow.com/questions/67067544/i-am-unable-to-pass-params-to-a-route-using-react-navigation,I am unable to pass params to a route using React Navigation,,,,
1899,"['javascript', 'reactjs', 'typescript', 'react-props', 'react-typescript']","{'account_id': 3217539, 'reputation': 167, 'user_id': 2715792, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'JohnWLIV', 'link': 'https://stackoverflow.com/users/2715792/johnwliv'}",False,399,,1,0,1618274517,1617395557,66924927,CC BY-SA 4.0,https://stackoverflow.com/questions/66924927/how-to-pass-a-state-changing-function-to-a-component-and-then-pass-that-state-t,"How to pass a state changing function to a component, and then pass that state to a parent component?",,,,
1900,"['reactjs', 'typescript', 'function', 'react-testing-library', 'react-typescript']","{'account_id': 15965286, 'reputation': 361, 'user_id': 11521143, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8565c385e9e3727efab0b8cc3696ee2?s=256&d=identicon&r=PG&f=1', 'display_name': 'narliecholler', 'link': 'https://stackoverflow.com/users/11521143/narliecholler'}",True,2967,,1,1,1618273817,1617954997,67017194,CC BY-SA 4.0,https://stackoverflow.com/questions/67017194/what-is-the-return-type-of-a-custom-render-for-extending-react-testing-library-i,What is the return type of a custom render for extending React Testing Library in test-utils using React/Typescript?,1618273315.0,,,
1901,"['reactjs', 'typescript', 'interface', 'redux-toolkit', 'react-typescript']","{'account_id': 9197703, 'reputation': 179, 'user_id': 6835891, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10208804752347955/picture?type=large', 'display_name': 'Equan Ur Rehman', 'link': 'https://stackoverflow.com/users/6835891/equan-ur-rehman'}",True,793,67060735.0,1,0,1618270788,1618239338,67060682,CC BY-SA 4.0,https://stackoverflow.com/questions/67060682/type-for-setting-initial-state-on-arrays,Type for setting initial state on arrays,,,,
1902,"['reactjs', 'typescript', 'redux', 'react-redux']","{'account_id': 6307045, 'reputation': 195, 'user_id': 5632508, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ab65113394471ad223c412445a42998?s=256&d=identicon&r=PG&f=1', 'display_name': 'nerz', 'link': 'https://stackoverflow.com/users/5632508/nerz'}",True,336,67066907.0,1,0,1618270425,1618244097,67061919,CC BY-SA 4.0,https://stackoverflow.com/questions/67061919/react-redux-and-utility-class,React-Redux and Utility class,1618270425.0,,,
1903,"['javascript', 'angular', 'typescript', 'http', 'interceptor']","{'account_id': 11491406, 'reputation': 145, 'user_id': 11126005, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1428447063859340/picture?type=large', 'display_name': 'M&#225;t&#233; Antal', 'link': 'https://stackoverflow.com/users/11126005/m%c3%a1t%c3%a9-antal'}",True,1030,66971935.0,2,6,1618270216,1617300859,66909610,CC BY-SA 4.0,https://stackoverflow.com/questions/66909610/angular-http-interceptor-not-calling-request-again-after-token-refresh,angular http interceptor not calling request again after token refresh,,,,
1904,"['html', 'angular', 'typescript', 'angular-ng-if']","{'account_id': 6978464, 'reputation': 462, 'user_id': 5352372, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://lh6.googleusercontent.com/-WqG4xwW3yHA/AAAAAAAAAAI/AAAAAAAAACI/fPwKGKCmnAw/photo.jpg?sz=256', 'display_name': 'H&#233;ctor P&#233;rez Silva', 'link': 'https://stackoverflow.com/users/5352372/h%c3%a9ctor-p%c3%a9rez-silva'}",False,432,,0,0,1618266181,1618266181,67066413,CC BY-SA 4.0,https://stackoverflow.com/questions/67066413/angular-ngif-with-concatenated-string,Angular *ngIf with concatenated string,,,,
1905,"['typescript', 'vue.js']","{'account_id': 2392105, 'reputation': 15, 'user_id': 2091766, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a1ae448ec64e9d2a11798974afec92c2?s=256&d=identicon&r=PG', 'display_name': 'user2091766', 'link': 'https://stackoverflow.com/users/2091766/user2091766'}",False,46,,0,0,1618262392,1618248888,67063081,CC BY-SA 4.0,https://stackoverflow.com/questions/67063081/toggle-switch-that-copies-input-once-the-switch-is-turned-on,Toggle switch that copies input once the switch is turned on,1618262392.0,,,
1906,"['angular', 'typescript', 'asynchronous', 'async-await']","{'account_id': 898592, 'reputation': 5942, 'user_id': 935330, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/eCMDk.jpg?s=256&g=1', 'display_name': 'danilo', 'link': 'https://stackoverflow.com/users/935330/danilo'}",False,65,,1,-1,1618261946,1618259917,67065379,CC BY-SA 4.0,https://stackoverflow.com/questions/67065379/how-to-get-the-return-of-a-async-function-called-by-an-event-in-html,How to get the return of a async function called by an event in html?,1618260459.0,,,
1907,"['reactjs', 'typescript']","{'account_id': 5385234, 'reputation': 138, 'user_id': 4289365, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/qpyJq.jpg?s=256&g=1', 'display_name': 'Tyler Brown', 'link': 'https://stackoverflow.com/users/4289365/tyler-brown'}",False,31,,0,0,1618261018,1618260261,67065445,,https://stackoverflow.com/questions/67065445/how-can-i-enable-strict-type-checking-on-react-component-functional-props,How can I enable strict type checking on React component functional props?,1618261018.0,,1618604741.0,Duplicate
1908,"['angular', 'typescript']","{'account_id': 2431414, 'reputation': 1708, 'user_id': 2122217, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/49a4ac24bbb6d7f0ecaa68cfa110cb1c?s=256&d=identicon&r=PG', 'display_name': 'Gabriel Llorico', 'link': 'https://stackoverflow.com/users/2122217/gabriel-llorico'}",True,107,67065564.0,1,0,1618260904,1618250590,67063441,CC BY-SA 4.0,https://stackoverflow.com/questions/67063441/ngfor-with-img-src-combining-two-details-from-the-for-values,"ngFor with img src, combining two details from the for values",1618254348.0,,,
1909,"['reactjs', 'typescript', 'font-awesome']","{'account_id': 17213092, 'reputation': 421, 'user_id': 12461861, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/11358699925cfd2836d26053d025ac78?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jkaram', 'link': 'https://stackoverflow.com/users/12461861/jkaram'}",False,2109,,0,1,1618260566,1618260566,67065507,CC BY-SA 4.0,https://stackoverflow.com/questions/67065507/font-awesome-icon-types,Font Awesome Icon Types,,,,
1910,"['typescript', 'boolean']","{'account_id': 16805577, 'reputation': 25, 'user_id': 12149860, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/991dee5032a9c90da80ba89fead92277?s=256&d=identicon&r=PG&f=1', 'display_name': 'Robin', 'link': 'https://stackoverflow.com/users/12149860/robin'}",False,29,,0,0,1618259527,1618259527,67065317,CC BY-SA 4.0,https://stackoverflow.com/questions/67065317/why-does-my-typescript-function-returns-true-false-in-one-environment-and-1-0-in,Why does my TypeScript function returns true/false in one environment and 1/0 in another?,,,,
1911,"['node.js', 'typescript', 'vue.js', 'video-streaming', 'html5-video']","{'account_id': 3845379, 'reputation': 1590, 'user_id': 3187105, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://graph.facebook.com/100000989454671/picture?type=large', 'display_name': 'lulliezy', 'link': 'https://stackoverflow.com/users/3187105/lulliezy'}",True,603,67064239.0,1,0,1618258477,1618252758,67063935,CC BY-SA 4.0,https://stackoverflow.com/questions/67063935/nodejs-request-with-range-does-not-work-with-html5-video,NodeJS request with range does not work with HTML5 video,,,,
1912,['typescript'],"{'account_id': 5049530, 'reputation': 3485, 'user_id': 4054527, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/vKNcu.jpg?s=256&g=1', 'display_name': 'Hafiz Temuri', 'link': 'https://stackoverflow.com/users/4054527/hafiz-temuri'}",True,84,,1,1,1618254815,1618250880,67063502,,https://stackoverflow.com/questions/67063502/how-to-iterate-through-an-object-in-typescipt-a-proper-way,How to iterate through an object in TypeScipt - A proper way,1618254815.0,,1618254129.0,Duplicate
1913,"['angular', 'typescript']","{'account_id': 184113, 'reputation': 58376, 'user_id': 419956, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/ab00b6c461dcf852df10c077a0a2b4eb?s=256&d=identicon&r=PG', 'display_name': 'Jeroen', 'link': 'https://stackoverflow.com/users/419956/jeroen'}",True,68,67064253.0,1,1,1618254301,1618251425,67063627,CC BY-SA 4.0,https://stackoverflow.com/questions/67063627/generate-component-definitions-runtime-for-angular-component-tests,Generate @Component definitions runtime for Angular Component Tests,,,,
1914,"['javascript', 'reactjs', 'typescript']","{'account_id': 5757625, 'reputation': 1724, 'user_id': 4544984, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/629540edf2ba1727ddf31b6b102a1510?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adrian E', 'link': 'https://stackoverflow.com/users/4544984/adrian-e'}",True,466,67063996.0,1,1,1618253015,1618173046,67049927,CC BY-SA 4.0,https://stackoverflow.com/questions/67049927/property-does-not-exist-on-type-jsx-intrinsicelements-ts2339,Property does not exist on type &#39;JSX.IntrinsicElements&#39;. TS2339,,,,
1915,"['typescript', 'object', 'mutation']","{'account_id': 18099042, 'reputation': 91, 'user_id': 13157075, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c65f97183961f73e2aaa45854d3a3248?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yaroslav Larin', 'link': 'https://stackoverflow.com/users/13157075/yaroslav-larin'}",True,517,,2,0,1618251683,1617944801,67015351,CC BY-SA 4.0,https://stackoverflow.com/questions/67015351/typescript-save-type-when-mutating-accumulator-inside-array-reduce,Typescript: save type when mutating accumulator inside Array.reduce,,,,
1916,"['javascript', 'typescript', 'computed-properties', 'conditional-types']","{'account_id': 3835630, 'reputation': 167, 'user_id': 3180004, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GG1K2.jpg?s=256&g=1', 'display_name': 'zbauman', 'link': 'https://stackoverflow.com/users/3180004/zbauman'}",True,617,67063176.0,1,0,1618251471,1618242086,67061394,CC BY-SA 4.0,https://stackoverflow.com/questions/67061394/typescript-conditional-type-and-computed-object-property-names,TypeScript conditional type and computed object property names,,,,
1917,"['javascript', 'typescript']","{'account_id': 1475446, 'reputation': 2246, 'user_id': 1385931, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/c94673493c759dc007f8cab30db0b8e2?s=256&d=identicon&r=PG', 'display_name': 'HelloWorld', 'link': 'https://stackoverflow.com/users/1385931/helloworld'}",True,3068,67062383.0,2,6,1618247698,1618243871,67061854,CC BY-SA 4.0,https://stackoverflow.com/questions/67061854/how-to-use-filter-in-typescript-on-different-array-types,How to use filter in TypeScript on different array types,1618247698.0,,,
1918,"['angular', 'typescript', 'firebase']","{'account_id': 20514646, 'reputation': 25, 'user_id': 15055598, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-OAL9lellpw4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnDlPbkvtH0teZvcxT-vAXpIGIpVw/s96-c/photo.jpg?sz=256', 'display_name': 'Zidanes7', 'link': 'https://stackoverflow.com/users/15055598/zidanes7'}",True,396,,2,0,1618247070,1618148889,67045729,CC BY-SA 4.0,https://stackoverflow.com/questions/67045729/i-cant-update-the-angular-cli-version,i can&#39;t update the angular cli version,,,,
1919,"['arrays', 'reactjs', 'typescript', 'types']","{'account_id': 2075297, 'reputation': 4535, 'user_id': 1848833, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/s3Kbf.jpg?s=256&g=1', 'display_name': 'steo', 'link': 'https://stackoverflow.com/users/1848833/steo'}",False,49,,0,0,1618245971,1618245971,67062404,CC BY-SA 4.0,https://stackoverflow.com/questions/67062404/array-of-records-definition,Array of records definition,,,,
1920,"['typescript', 'import', 'export']","{'account_id': 8921343, 'reputation': 2875, 'user_id': 8124392, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/29ccdaed954c2c2d9da35fcefcadcb95?s=256&d=identicon&r=PG&f=1', 'display_name': 'oo92', 'link': 'https://stackoverflow.com/users/8124392/oo92'}",True,266,67062382.0,1,0,1618245886,1618245456,67062257,CC BY-SA 4.0,https://stackoverflow.com/questions/67062257/cannot-import-functions-from-another-file-in-typescript,Cannot import functions from another file in Typescript,,,,
1921,"['angular', 'typescript', 'jestjs', 'mocking', 'karma-jasmine']","{'account_id': 13296410, 'reputation': 1655, 'user_id': 9599284, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ilUkz.png?s=256&g=1', 'display_name': 'Gelso77', 'link': 'https://stackoverflow.com/users/9599284/gelso77'}",False,307,,0,0,1618245222,1618245222,67062202,CC BY-SA 4.0,https://stackoverflow.com/questions/67062202/angular-jest-inject-window-url-createobjecturl,Angular &amp; Jest: inject window.URL.createObjectURL,,,,
1922,"['angular', 'typescript']","{'account_id': 15978535, 'reputation': 98, 'user_id': 11530786, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HMBGg.jpg?s=256&g=1', 'display_name': 'soohyeok', 'link': 'https://stackoverflow.com/users/11530786/soohyeok'}",True,79,67062002.0,1,0,1618244451,1618243708,67061811,CC BY-SA 4.0,https://stackoverflow.com/questions/67061811/property-subscribe-does-not-exist-on-type-void-when-i-return-in-the-reques,Property &#39;subscribe&#39; does not exist on type &#39;void&#39; when I &#39;return&#39; in the request,,,,
1923,"['typescript', 'express', 'axios']","{'account_id': 378079, 'reputation': 4177, 'user_id': 730589, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/c7cd57dc7712aab2d066b501929d33a0?s=256&d=identicon&r=PG', 'display_name': 'dlopezgonzalez', 'link': 'https://stackoverflow.com/users/730589/dlopezgonzalez'}",False,27,,1,0,1618244062,1618233370,67059092,CC BY-SA 4.0,https://stackoverflow.com/questions/67059092/node-express-server-does-not-receives-authorization-from-axios-and-got-access-c,node express server does not receives authorization from axios and got &quot;access-control-request-headers: Authorization&quot;,,,,
1924,"['javascript', 'typescript', 'ecmascript-6']","{'account_id': 21055968, 'reputation': 131, 'user_id': 15475232, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/00fc79f71f392d310a5338e6cbc752fa?s=256&d=identicon&r=PG&f=1', 'display_name': 'alice_morgan', 'link': 'https://stackoverflow.com/users/15475232/alice-morgan'}",True,809,67061762.0,1,1,1618243555,1617855171,66997244,CC BY-SA 4.0,https://stackoverflow.com/questions/66997244/casting-type-using-optional-chaining-in-javascript,casting type using optional chaining in javascript,,,,
1925,"['javascript', 'typescript', 'key-value']","{'account_id': 16418634, 'reputation': 187, 'user_id': 11860449, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-wNeTTulsNJ0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcFmyMmApBY6l_Ge_kDm6JutLMNWQ/photo.jpg?sz=256', 'display_name': 'JCA', 'link': 'https://stackoverflow.com/users/11860449/jca'}",True,39,67061651.0,3,-1,1618243430,1618241043,67061114,CC BY-SA 4.0,https://stackoverflow.com/questions/67061114/how-to-make-an-array-of-strings-into-a-key-value-pair-object-making-the-value-a,"how to make an array of strings into a key value pair object, making the value an array?",1618242601.0,,,
1926,"['javascript', 'reactjs', 'typescript', 'react-native']","{'account_id': 18024723, 'reputation': 312, 'user_id': 13101042, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ecd765ff76935680cdd76812891ed15a?s=256&d=identicon&r=PG&f=1', 'display_name': 'warCommander', 'link': 'https://stackoverflow.com/users/13101042/warcommander'}",True,2241,,1,0,1618242281,1618094299,67039883,CC BY-SA 4.0,https://stackoverflow.com/questions/67039883/cannot-find-module-react-navigation-native-or-its-corresponding-type-declarat,Cannot find module &#39;@react-navigation/native&#39; or its corresponding type declarations,,,,
1927,"['javascript', 'angular', 'typescript', 'async-await', 'observable']","{'user_type': 'does_not_exist', 'display_name': 'user14343802'}",True,5362,67060677.0,2,0,1618240619,1618230099,67058268,CC BY-SA 4.0,https://stackoverflow.com/questions/67058268/use-async-properly-in-typescript-angular,use async properly in typescript (angular),,,,
1928,"['angular', 'typescript', 'angular-reactive-forms']","{'account_id': 18727175, 'reputation': 543, 'user_id': 13653514, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj1oz2KgsiMRWzfSUCZwxe83YA6cOFqWrpI0qEKpw=k-s256', 'display_name': 'manikandan', 'link': 'https://stackoverflow.com/users/13653514/manikandan'}",True,714,67060767.0,1,1,1618239671,1618238718,67060513,CC BY-SA 4.0,https://stackoverflow.com/questions/67060513/dynamic-value-return-null-in-reactive-form-using-angular-11,Dynamic value return null in reactive form using Angular 11,1618239080.0,,,
1929,"['typescript', 'jestjs', 'material-ui']","{'account_id': 8623568, 'reputation': 35, 'user_id': 6457518, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7d5526e77449016cf552bd0a822ae121?s=256&d=identicon&r=PG', 'display_name': 'Linh Le Kim', 'link': 'https://stackoverflow.com/users/6457518/linh-le-kim'}",False,654,,0,1,1618239566,1618239566,67060744,CC BY-SA 4.0,https://stackoverflow.com/questions/67060744/jest-encountered-an-unexpected-token-when-using-textfield-from-material-ui,Jest encountered an unexpected token when using TextField from Material UI,,,,
1930,"['javascript', 'node.js', 'typescript', 'design-patterns']","{'user_type': 'does_not_exist', 'display_name': 'user7188961'}",False,66,,0,0,1618239515,1618239515,67060731,CC BY-SA 4.0,https://stackoverflow.com/questions/67060731/compiling-nodejs-project-on-windows,Compiling nodeJs project on windows,,,,
1931,"['javascript', 'angular', 'typescript', 'module', 'routes']","{'account_id': 17913026, 'reputation': 155, 'user_id': 13063790, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/33a0abe8bd7d13d5b4830347b174156b?s=256&d=identicon&r=PG&f=1', 'display_name': 'breadman0', 'link': 'https://stackoverflow.com/users/13063790/breadman0'}",True,132,67060695.0,1,-1,1618239388,1618092080,67039657,CC BY-SA 4.0,https://stackoverflow.com/questions/67039657/looking-for-pointers-on-routing-between-feature-modules-in-angular,Looking for pointers on routing between feature modules in angular,,,,
1932,"['angular', 'typescript', 'google-cloud-firestore', 'firebase-security']","{'account_id': 17427083, 'reputation': 13, 'user_id': 12631798, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/979f025647768e1a9fddddfd679c6f6c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adam93', 'link': 'https://stackoverflow.com/users/12631798/adam93'}",True,31,67060317.0,1,0,1618238962,1618226621,67057482,CC BY-SA 4.0,https://stackoverflow.com/questions/67057482/firestore-cloud-rules,Firestore Cloud rules,1618238962.0,,,
1933,"['typescript', 'react-native', 'react-hooks', 'react-navigation', 'react-navigation-v5']","{'account_id': 20962111, 'reputation': 11, 'user_id': 15401331, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjgdfePz8lAv1DEHY8TuPI8G8SeovTpEdx0EJBA=k-s256', 'display_name': 'Jordan Barrilleaux', 'link': 'https://stackoverflow.com/users/15401331/jordan-barrilleaux'}",False,339,,0,1,1618238820,1618237769,67060255,CC BY-SA 4.0,https://stackoverflow.com/questions/67060255/proper-timer-behavior-using-navigating-between-tab-screens-react-native-typescr,Proper Timer Behavior using navigating between tab screens (React Native Typescript Hooks),1618238820.0,,,
1934,"['node.js', 'typescript', 'docker']","{'account_id': 12579386, 'reputation': 5988, 'user_id': 9150652, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5Z4vf.jpg?s=256&g=1', 'display_name': 'MauriceNino', 'link': 'https://stackoverflow.com/users/9150652/mauricenino'}",True,513,67059850.0,1,1,1618236199,1618167220,67048982,CC BY-SA 4.0,https://stackoverflow.com/questions/67048982/compile-typescript-code-in-dockerfile-does-not-work-cannot-find-name-process,Compile typescript code in dockerfile does not work (Cannot find name &#39;process&#39;),,,,
