,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,community_owned_date,closed_date,closed_reason,locked_date,migrated_from
1465,"['javascript', 'xml', 'ajax', 'json', 'dom']","{'user_type': 'does_not_exist', 'display_name': 'gregtidwell'}",True,375,,1,0,1250543131,1250542684,,1290400,CC BY-SA 2.5,https://stackoverflow.com/questions/1290400/unpredictable-hierarchy-in-json-object,Unpredictable hierarchy in JSON object,,,,,,
1466,"['javascript', 'internet-explorer-8']","{'account_id': 10490, 'reputation': 26574, 'user_id': 19856, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/INXtX.jpg?s=256&g=1', 'display_name': 'Traveling Tech Guy', 'link': 'https://stackoverflow.com/users/19856/traveling-tech-guy'}",True,13600,1288319.0,2,10,1250540469,1250519405,,1288263,CC BY-SA 2.5,https://stackoverflow.com/questions/1288263/why-doesnt-ie8-recognize-type-application-javascript-in-a-script-tag,Why doesn&#39;t IE8 recognize type=&quot;application/javascript&quot; in a script tag?,,,,,,
1467,"['javascript', 'anchor', 'getelementbyid']","{'account_id': 26455, 'reputation': 40193, 'user_id': 68788, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/caeb7da8621bccbfdb00a166ec6c46bb?s=256&d=identicon&r=PG', 'display_name': 'Geuis', 'link': 'https://stackoverflow.com/users/68788/geuis'}",True,2570,1290024.0,1,0,1250539105,1250537884,,1289967,CC BY-SA 2.5,https://stackoverflow.com/questions/1289967/javascript-getelementbyid-fails-if-anchor-also-has-a-name-attribute,Javascript - getElementById fails if anchor also has a name attribute,,,,,,
1468,"['javascript', 'html', 'mootools']","{'account_id': 20078, 'reputation': 3109, 'user_id': 47603, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/dcGAA.jpg?s=256&g=1', 'display_name': 'Vince V.', 'link': 'https://stackoverflow.com/users/47603/vince-v'}",True,2558,1289812.0,1,1,1250535885,1250535175,,1289738,CC BY-SA 2.5,https://stackoverflow.com/questions/1289738/mootools-get-the-clicked-element-value,Mootools: Get the clicked element value,,,,,,
1469,"['javascript', 'jquery', 'iphone', 'ajax']","{'account_id': 48233, 'reputation': 4997, 'user_id': 143208, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/50c87f00d38a2742cdb4cd9c589bb167?s=256&d=identicon&r=PG', 'display_name': 'DevDevDev', 'link': 'https://stackoverflow.com/users/143208/devdevdev'}",True,3103,1289508.0,4,3,1250533657,1250532433,1250532789.0,1289489,CC BY-SA 2.5,https://stackoverflow.com/questions/1289489/ajax-constantly-look-for-server-update-javascript,AJAX constantly look for server update? Javascript,,,,,,
1470,"['javascript', 'flash', 'chat']","{'account_id': 49325, 'reputation': 1115, 'user_id': 146812, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/2a695e73e2f73b1325cd2b4cc125a084?s=256&d=identicon&r=PG', 'display_name': 'Sinal', 'link': 'https://stackoverflow.com/users/146812/sinal'}",True,1010,,2,1,1250530963,1250051900,,1264236,CC BY-SA 2.5,https://stackoverflow.com/questions/1264236/how-to-write-javascript-to-interact-with-flash,How to write JavaScript to interact with Flash,,,,,,
1471,"['javascript', 'regex']","{'account_id': 32633, 'reputation': 63622, 'user_id': 90691, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/fb042ce6a66cc962a00576632311c880?s=256&d=identicon&r=PG', 'display_name': 'marcgg', 'link': 'https://stackoverflow.com/users/90691/marcgg'}",True,4172,1289349.0,2,4,1250530767,1250530415,,1289330,CC BY-SA 2.5,https://stackoverflow.com/questions/1289330/how-to-replace-all-occurences-of-a-variable-in-a-string-using-javascript,How to replace all occurences of a variable in a string using javascript?,,,,,,
1472,"['javascript', 'dojo']","{'account_id': 33819, 'reputation': 148, 'user_id': 95019, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7fozE.jpg?s=256&g=1', 'display_name': 'Andre Steenveld', 'link': 'https://stackoverflow.com/users/95019/andre-steenveld'}",False,1964,,1,0,1250527992,1249554468,,1238098,CC BY-SA 2.5,https://stackoverflow.com/questions/1238098/dijit-form-filteringselect-initial-display-value,Dijit.form.FilteringSelect initial display value,,,,,,
1473,"['javascript', 'ajax']","{'account_id': 52247, 'reputation': 1903, 'user_id': 156073, 'user_type': 'registered', 'accept_rate': 7, 'profile_image': 'https://www.gravatar.com/avatar/c43e789594c6850b2f2de69c7f4abf92?s=256&d=identicon&r=PG', 'display_name': 'user156073', 'link': 'https://stackoverflow.com/users/156073/user156073'}",True,344,,2,0,1250526515,1250525512,,1288904,CC BY-SA 2.5,https://stackoverflow.com/questions/1288904/ajax-how-to-get-value-of-ratiogroup-element,ajax : how to get value of ratiogroup element,,,,,,
1474,"['javascript', 'javascript-events']","{'account_id': 52247, 'reputation': 1903, 'user_id': 156073, 'user_type': 'registered', 'accept_rate': 7, 'profile_image': 'https://www.gravatar.com/avatar/c43e789594c6850b2f2de69c7f4abf92?s=256&d=identicon&r=PG', 'display_name': 'user156073', 'link': 'https://stackoverflow.com/users/156073/user156073'}",True,151,,3,0,1250523523,1250520517,1250521598.0,1288387,CC BY-SA 2.5,https://stackoverflow.com/questions/1288387/how-do-you-redirect-a-user-to-a-new-page-when-a-javascript-timer-expires,How do you redirect a user to a new page when a JavaScript timer expires?,,,,,,
1475,"['javascript', 'parameters', 'query-string']","{'account_id': 47757, 'reputation': 1120, 'user_id': 141570, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6e4ba56b712123ba3f545479ff0f3ea2?s=256&d=identicon&r=PG', 'display_name': 'Danny T.', 'link': 'https://stackoverflow.com/users/141570/danny-t'}",True,4634,1255962.0,3,2,1250521184,1249387821,,1227126,CC BY-SA 2.5,https://stackoverflow.com/questions/1227126/query-string-parameters-do-not-seem-to-work-with-window-open,Query string parameters do not seem to work with window.open,,,,,,
1476,"['javascript', 'jquery']","{'account_id': 43517, 'reputation': 1695, 'user_id': 127244, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/517ffd4a681274448c9d463f82880021?s=256&d=identicon&r=PG', 'display_name': 'Robert DeBoer', 'link': 'https://stackoverflow.com/users/127244/robert-deboer'}",True,3603,1288321.0,1,1,1250521125,1250518798,1250519462.0,1288199,CC BY-SA 2.5,https://stackoverflow.com/questions/1288199/jquery-plugin-development-passing-parameters-to-user-defined-callback-function,jQuery Plugin Development - passing parameters to user defined callback function,,,,,,
1477,['javascript'],"{'account_id': 44618, 'reputation': 11679, 'user_id': 1709270, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/GpilN.jpg?s=256&g=1', 'display_name': 'Yves', 'link': 'https://stackoverflow.com/users/1709270/yves'}",True,1655,1288423.0,4,4,1250521052,1250520668,,1288403,CC BY-SA 2.5,https://stackoverflow.com/questions/1288403/is-it-possible-to-set-session-variables-from-javascript,Is it possible to set session variables from javascript?,,,,,,
1478,"['javascript', 'events', 'fonts', 'font-size']","{'account_id': 19818, 'reputation': 7302, 'user_id': 2200391, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/c5f0c8efdeb3204bdeb53af2cef09c6c?s=256&d=identicon&r=PG', 'display_name': 'ntownsend', 'link': 'https://stackoverflow.com/users/2200391/ntownsend'}",True,239,,2,1,1250520308,1250519969,,1288326,CC BY-SA 2.5,https://stackoverflow.com/questions/1288326/what-is-the-best-way-to-detect-catch-a-change-in-font-size,What is the best way to detect/catch a change in font size?,,,,,,
1479,"['asp.net', 'javascript', 'ajax', 'xmlhttprequest']","{'user_type': 'does_not_exist', 'display_name': 'user157195'}",True,1051,1283757.0,2,0,1250517048,1250408932,1250517048.0,1283712,CC BY-SA 2.5,https://stackoverflow.com/questions/1283712/access-denied-using-asps-msxml2-xmlhttp,access denied using asp&#39;s MSXML2.XMLHTTP,,,,,,
1480,"['javascript', 'jquery', 'html', 'jquery-ui']","{'account_id': 561745, 'reputation': 455, 'user_id': 157748, 'user_type': 'unregistered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/57696129e13530e853cd327d23a115ec?s=256&d=identicon&r=PG', 'display_name': 'TimJK', 'link': 'https://stackoverflow.com/users/157748/timjk'}",True,10866,1287808.0,3,5,1250514293,1250513641,,1287803,CC BY-SA 2.5,https://stackoverflow.com/questions/1287803/jquery-highlight-effect-help,JQuery - &quot;highlight&quot; effect help,,,,,,
1481,"['c#', 'asp.net', 'javascript', 'ajax']","{'account_id': 19046, 'reputation': 66256, 'user_id': 44269, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/TS8WO.jpg?s=256&g=1', 'display_name': 'djdd87', 'link': 'https://stackoverflow.com/users/44269/djdd87'}",True,382,1287846.0,2,0,1250514184,1250502170,1250511804.0,1287059,CC BY-SA 2.5,https://stackoverflow.com/questions/1287059/why-are-my-property-get-and-set-not-exposed-in-an-ajax-control,Why are my property get_ and set_ not exposed in an AJAX Control?,,,,,,
1482,"['javascript', 'jquery', 'chaining', 'performance']","{'account_id': 48605, 'reputation': 29532, 'user_id': 144491, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/m0COC.jpg?s=256&g=1', 'display_name': 'James Wiseman', 'link': 'https://stackoverflow.com/users/144491/james-wiseman'}",True,4686,1287138.0,2,3,1250513464,1250502972,1495541976.0,1287106,CC BY-SA 3.0,https://stackoverflow.com/questions/1287106/can-it-be-disadvantageous-to-store-jquery-objects-in-a-variable,Can it be disadvantageous to store jQuery objects in a variable?,,,,,,
1483,"['javascript', 'html', 'http-upload']","{'account_id': 22740, 'reputation': 6715, 'user_id': 56409, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/ef372865959f9f38bae049480c6263f3?s=256&d=identicon&r=PG', 'display_name': 'Manny Calavera', 'link': 'https://stackoverflow.com/users/56409/manny-calavera'}",True,7621,1285880.0,4,2,1250513122,1250473543,1250476460.0,1285857,CC BY-SA 2.5,https://stackoverflow.com/questions/1285857/multiple-image-upload-without-flash,Multiple image upload without flash,,,,,,
1484,"['javascript', 'css', 'position', 'css-position']","{'account_id': 49259, 'reputation': 13716, 'user_id': 146587, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/dca0ebacce0844b9d65f5322420c72a2?s=256&d=identicon&r=PG', 'display_name': 'Mala', 'link': 'https://stackoverflow.com/users/146587/mala'}",True,450,1287723.0,4,3,1250512548,1250502336,1250503250.0,1287066,CC BY-SA 2.5,https://stackoverflow.com/questions/1287066/javascript-to-modify-all-absolutely-positioned-elements,Javascript to modify all absolutely positioned elements,,,,,,
1485,"['php', 'javascript', 'jquery', 'ajax']","{'user_type': 'does_not_exist', 'display_name': 'Christoffer'}",True,273,1287281.0,1,1,1250507168,1250505585,,1287271,CC BY-SA 2.5,https://stackoverflow.com/questions/1287271/ajax-uploading-with-php-and-javascript,AJAX uploading with PHP and Javascript,,,,,,
1486,"['c#', 'asp.net', 'javascript', 'listview']","{'user_type': 'does_not_exist', 'display_name': 'Tonio Buttigieg'}",True,2012,1287188.0,1,1,1250505864,1250503186,,1287122,CC BY-SA 2.5,https://stackoverflow.com/questions/1287122/show-hide-divs-in-a-listview,Show/Hide Divs in a ListView,,,,,,
1487,"['javascript', 'jquery', 'ajax', 'web-applications']","{'account_id': 51925, 'reputation': 2537, 'user_id': 155173, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/a0f0eafcae8a93405a4e0b1a29775d34?s=256&d=identicon&r=PG', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/155173/mike'}",True,2324,1287057.0,3,0,1250504524,1250500072,,1286917,CC BY-SA 2.5,https://stackoverflow.com/questions/1286917/save-temporary-ajax-parameters-in-jquery,Save temporary Ajax parameters in jQuery,,,,,,
1488,"['asp.net', 'javascript']","{'user_type': 'does_not_exist', 'display_name': 'Devi'}",True,2251,,2,0,1250499701,1250497672,,1286770,CC BY-SA 2.5,https://stackoverflow.com/questions/1286770/how-to-call-event-handler-code-from-javascript-code,how to call event handler code from javascript code,,,,,,
1489,"['javascript', 'iframe']","{'account_id': 49259, 'reputation': 13716, 'user_id': 146587, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/dca0ebacce0844b9d65f5322420c72a2?s=256&d=identicon&r=PG', 'display_name': 'Mala', 'link': 'https://stackoverflow.com/users/146587/mala'}",True,4221,1286671.0,8,1,1250495670,1250408391,1250409034.0,1283701,CC BY-SA 2.5,https://stackoverflow.com/questions/1283701/how-to-get-javascript-in-an-iframe-to-modify-the-parent-document,How to get javascript in an iframe to modify the parent document?,,,,,,
1490,"['javascript', 'html']","{'account_id': 2128, 'reputation': 3197, 'user_id': 2935, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/777d37c39a1f0b90d04cf39546176ebc?s=256&d=identicon&r=PG', 'display_name': 'Vetle', 'link': 'https://stackoverflow.com/users/2935/vetle'}",True,1039,1277871.0,2,2,1250492660,1250243199,1250331906.0,1276976,CC BY-SA 2.5,https://stackoverflow.com/questions/1276976/command-line-utility-or-library-to-output-html-after-javascript-execution,Command line utility or library to output HTML after JavaScript execution,,,,,,
1491,['javascript'],"{'account_id': 48531, 'reputation': 269, 'user_id': 144229, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/699cd2c0d9e10b22f368205d9d3d539a?s=256&d=identicon&r=PG', 'display_name': 'Tarun', 'link': 'https://stackoverflow.com/users/144229/tarun'}",True,207,,4,-2,1250489574,1250488253,1250488656.0,1286329,CC BY-SA 2.5,https://stackoverflow.com/questions/1286329/why-javascript-is-not-getting-called,Why Javascript is not getting called,,,,,,
1492,['javascript'],"{'account_id': 50010, 'reputation': 105588, 'user_id': 149080, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/685eca46bfebf9233cc276b415a74ddb?s=256&d=identicon&r=PG', 'display_name': 'AnApprentice', 'link': 'https://stackoverflow.com/users/149080/anapprentice'}",True,198,1286346.0,3,1,1250488752,1250480414,1250480930.0,1286059,CC BY-SA 2.5,https://stackoverflow.com/questions/1286059/javascript-q-works-in-ffsafari-not-ie7-or-ie8,"JavaScript Q. Works in FF&amp;Safari, not IE7 or IE8",,,,,,
1493,"['javascript', 'jquery', 'css', 'arrays']","{'account_id': 877928, 'reputation': 1278, 'user_id': 157517, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/af4d61d54ef276a37c54c5242786b00e?s=256&d=identicon&r=PG', 'display_name': 'Chris Riley', 'link': 'https://stackoverflow.com/users/157517/chris-riley'}",True,905,1286049.0,3,2,1250480130,1250479316,,1286025,CC BY-SA 2.5,https://stackoverflow.com/questions/1286025/jquery-parsing-through-classes-then-using-an-if-statement-to-modify-just-one,JQuery - Parsing through classes then using an if statement to modify just one,,,,,,
1494,"['javascript', 'jquery', 'cycle']","{'account_id': 52704, 'reputation': 25427, 'user_id': 157503, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/519c9ae14594667d1580086d5e9ec60f?s=256&d=identicon&r=PG', 'display_name': 'wesbos', 'link': 'https://stackoverflow.com/users/157503/wesbos'}",True,2296,1285962.0,1,0,1250479232,1250474358,1250474828.0,1285885,CC BY-SA 2.5,https://stackoverflow.com/questions/1285885/jquery-cycle-questions-pause-on-load-hover-action,Jquery Cycle Questions: Pause on load + Hover Action,,,,,,
1495,"['javascript', 'flash']","{'account_id': 36975, 'reputation': 6552, 'user_id': 105597, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/dcf72ddc903576375b3ffb65290a9d40?s=256&d=identicon&r=PG', 'display_name': 'kcwu', 'link': 'https://stackoverflow.com/users/105597/kcwu'}",True,3623,1285752.0,2,0,1250469731,1250409545,,1283733,CC BY-SA 2.5,https://stackoverflow.com/questions/1283733/how-to-getvariable-flash-class-variable,How to GetVariable() flash class variable?,,,,,,
1496,"['php', 'javascript', 'mysql']","{'account_id': 50639, 'reputation': 57, 'user_id': 151144, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/H0gUV.jpg?s=256&g=1', 'display_name': 'Jeff', 'link': 'https://stackoverflow.com/users/151144/jeff'}",True,81,1285537.0,1,0,1250464014,1250462299,1250462479.0,1285515,CC BY-SA 2.5,https://stackoverflow.com/questions/1285515/mysql-mystery-value-passed-to-function-is-incorrect,MYSQL mystery. Value passed to function is incorrect,,,,,,
1497,"['javascript', 'jquery', 'html', 'scroll', 'anchor']","{'account_id': 38822, 'reputation': 19394, 'user_id': 111669, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/53d35b3593b23ce05ae00db2e755d929?s=256&d=identicon&r=PG', 'display_name': 'Ben Shelock', 'link': 'https://stackoverflow.com/users/111669/ben-shelock'}",True,1871,1284656.0,1,2,1250460005,1250439246,,1284648,CC BY-SA 2.5,https://stackoverflow.com/questions/1284648/facebook-like-anchor-scroll,Facebook-like anchor scroll,,,,,,
1498,"['javascript', 'vbscript']","{'account_id': 6155, 'reputation': 8266, 'user_id': 10247, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/790b9bc94f894235179b8979d247ab24?s=256&d=identicon&r=PG', 'display_name': 'dlanod', 'link': 'https://stackoverflow.com/users/10247/dlanod'}",True,2104,1275971.0,5,1,1250455025,1250222020,,1275960,CC BY-SA 2.5,https://stackoverflow.com/questions/1275960/does-vbscripts-isempty-have-an-equivalent-in-javascript,Does VBScript&#39;s IsEmpty have an equivalent in JavaScript?,,,,,,
1499,"['javascript', 'jquery']","{'account_id': 878738, 'reputation': 2441, 'user_id': 133462, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/44e27b10f891af1ded9fdf1ae3d97bfc?s=256&d=identicon&r=PG', 'display_name': 'halocursed', 'link': 'https://stackoverflow.com/users/133462/halocursed'}",True,2005,1284984.0,2,0,1250448635,1250446151,1250446883.0,1284932,CC BY-SA 2.5,https://stackoverflow.com/questions/1284932/control-image-loading-in-javascript-jquery,control image loading in javascript/jquery?,,,,,,
1500,"['php', 'javascript', 'post', 'upload']","{'account_id': 47395, 'reputation': 2999, 'user_id': 140337, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/da10d9c20bfc9c6db24c72fca82be6a1?s=256&d=identicon&r=PG', 'display_name': 'jiexi', 'link': 'https://stackoverflow.com/users/140337/jiexi'}",True,257,,3,0,1250447334,1250271456,1250447334.0,1279151,CC BY-SA 2.5,https://stackoverflow.com/questions/1279151/what-url-is-the-xtraupload-script-posting-to,What URL is the XtraUpload script posting to?,,,,,,
1501,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'Bob'}",True,926,,2,0,1250433927,1250433378,,1284433,CC BY-SA 2.5,https://stackoverflow.com/questions/1284433/practical-javascript-function-call-limit,Practical JavaScript function call limit,,,,,,
1502,"['javascript', 'jquery', 'html', 'iframe', 'bookmarklet']","{'account_id': 49259, 'reputation': 13716, 'user_id': 146587, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/dca0ebacce0844b9d65f5322420c72a2?s=256&d=identicon&r=PG', 'display_name': 'Mala', 'link': 'https://stackoverflow.com/users/146587/mala'}",True,342,1284202.0,1,0,1250425933,1250424199,,1284147,CC BY-SA 2.5,https://stackoverflow.com/questions/1284147/conceptual-bookmarklet-to-create-a-header-form-and-remove-it-again-after-submit,Conceptual: bookmarklet to create a header form and remove it again after submit,,,,,,
1503,"['javascript', 'jquery']","{'account_id': 167919, 'reputation': 1030, 'user_id': 393028, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/597a206d8eda2f6e56046fd6a1b20068?s=256&d=identicon&r=PG', 'display_name': 'James Inman', 'link': 'https://stackoverflow.com/users/393028/james-inman'}",True,505,1284172.0,4,0,1250425317,1250423907,1250424389.0,1284141,CC BY-SA 2.5,https://stackoverflow.com/questions/1284141/jquery-hiding-elements-not-working,jQuery - Hiding elements not working,,,,,,
1504,"['javascript', 'safari', 'bookmarklet']","{'account_id': 49259, 'reputation': 13716, 'user_id': 146587, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/dca0ebacce0844b9d65f5322420c72a2?s=256&d=identicon&r=PG', 'display_name': 'Mala', 'link': 'https://stackoverflow.com/users/146587/mala'}",True,421,1284170.0,1,0,1250424853,1250243831,1250259935.0,1277017,CC BY-SA 2.5,https://stackoverflow.com/questions/1277017/stop-safari-evaluating-document-location-before-saving-a-bookmarklet-favelet,Stop safari evaluating document.location before saving a bookmarklet (favelet),,,,,,
1505,"['php', 'javascript']","{'account_id': 52624, 'reputation': 61, 'user_id': 157264, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/1991e6368fdfde0b8c1f16a96161ec91?s=256&d=identicon&r=PG', 'display_name': 'shashwat', 'link': 'https://stackoverflow.com/users/157264/shashwat'}",True,1086,,2,0,1250424459,1250423176,,1284122,CC BY-SA 2.5,https://stackoverflow.com/questions/1284122/how-to-know-client-side-os-by-php-javascript,How to know client side OS by PHP &amp; Javascript?,,,,,,
1506,"['javascript', 'css', 'cookies', 'hide', 'state']","{'account_id': 52612, 'reputation': 43, 'user_id': 157233, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/950a95454b8b59d779bd2f664ca06a1c?s=256&d=identicon&r=PG', 'display_name': 'sm.', 'link': 'https://stackoverflow.com/users/157233/sm'}",True,4183,1283967.0,2,4,1250419895,1250417724,,1283949,CC BY-SA 2.5,https://stackoverflow.com/questions/1283949/how-to-get-javascript-cookie-to-remember-div-state,How to get Javascript cookie to remember DIV state?,,,,,,
1507,"['javascript', 'jquery', 'append']","{'account_id': 51530, 'reputation': 431, 'user_id': 153987, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/cd41f23ed79f2fefe26853029cc6cc08?s=256&d=identicon&r=PG', 'display_name': 'Andersson83', 'link': 'https://stackoverflow.com/users/153987/andersson83'}",True,1495,,2,0,1250414939,1250412106,1250413220.0,1283800,CC BY-SA 2.5,https://stackoverflow.com/questions/1283800/how-to-manipulate-appended-content-jquery,How to manipulate appended content? Jquery,,,,,,
1508,"['javascript', 'html', 'ajax', 'image']","{'account_id': 44576, 'reputation': 454, 'user_id': 130927, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/d876b9cf1b0df0ba917443fe98b6a650?s=256&d=identicon&r=PG', 'display_name': 'Sbhambry', 'link': 'https://stackoverflow.com/users/130927/sbhambry'}",True,1356,1282262.0,3,1,1250404765,1250352127,1250404765.0,1282201,CC BY-SA 2.5,https://stackoverflow.com/questions/1282201/how-to-add-custom-text-input-to-images-dynamically,How to add custom text input to images dynamically,,,,,,
1509,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'GeorgeG'}",True,37700,,1,15,1250400689,1250400307,1495541431.0,1283504,,https://stackoverflow.com/questions/1283504/how-can-i-create-a-zero-padded-string-representation-of-a-number-in-an-arbitrary,How can I create a zero-padded string representation of a number in an arbitrary base?,,,1250481879.0,exact duplicate,,
1510,"['javascript', 'focus', 'window-managers']","{'account_id': 48976, 'reputation': 11497, 'user_id': 145682, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/e90f935b2cbce2f47b0c8e52927cc2a3?s=256&d=identicon&r=PG', 'display_name': 'deostroll', 'link': 'https://stackoverflow.com/users/145682/deostroll'}",True,2694,1283424.0,2,0,1250396998,1250395958,1250396273.0,1283421,CC BY-SA 2.5,https://stackoverflow.com/questions/1283421/can-i-handle-an-alttab-key-press-within-my-web-page,Can I handle an ALT+TAB key press within my web page?,,,,,,
1511,"['javascript', 'jquery', 'internet-explorer', 'jquery-plugins']","{'account_id': 37689, 'reputation': 1297, 'user_id': 107834, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/32e527e9dd4a435c3b60c9e6d4761a2d?s=256&d=identicon&r=PG', 'display_name': 'DanC', 'link': 'https://stackoverflow.com/users/107834/danc'}",True,462,1281926.0,5,0,1250387438,1250292840,1250387438.0,1280670,CC BY-SA 2.5,https://stackoverflow.com/questions/1280670/anyone-tell-me-why-this-jquery-doesnt-work-in-ie,Anyone tell me why this Jquery doesn&#39;t work in IE?,,,,,,
1512,"['javascript', 'html', 'css', 'dom']","{'account_id': 42363, 'reputation': 1322, 'user_id': 123387, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9942d7ad2424e1bf308fe61ec18b6ff2?s=256&d=identicon&r=PG', 'display_name': 'Justin Van Horne', 'link': 'https://stackoverflow.com/users/123387/justin-van-horne'}",True,4329,1283072.0,2,1,1250379514,1250376270,,1283054,CC BY-SA 2.5,https://stackoverflow.com/questions/1283054/invoking-hover-pseudo-class-by-transferring-events-via-javascript,Invoking :hover pseudo-class by transferring events via JavaScript,,,,,,
1513,"['javascript', 'dns', 'fckeditor', 'xss', 'cookieless']","{'account_id': 31720, 'reputation': 5934, 'user_id': 87349, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/00f92cbdb3a1b02b19249c1e88d77b8e?s=256&d=identicon&r=PG', 'display_name': 'Jonathan Prior', 'link': 'https://stackoverflow.com/users/87349/jonathan-prior'}",False,776,,0,1,1250373705,1250373025,1250373705.0,1282949,CC BY-SA 2.5,https://stackoverflow.com/questions/1282949/using-fckeditor-across-domains,Using FCKEditor across domains,,,,,,
1514,"['javascript', 'jquery', 'ajax']","{'account_id': 879501, 'reputation': 51, 'user_id': 156978, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a19be824bc4ff56844a3f84f6957f978?s=256&d=identicon&r=PG', 'display_name': 'SBouazza', 'link': 'https://stackoverflow.com/users/156978/sbouazza'}",True,2035,1282712.0,3,3,1250366362,1250357156,,1282384,CC BY-SA 2.5,https://stackoverflow.com/questions/1282384/getting-a-specific-line-using-jquery,Getting a specific line using jQuery,,,,,,
1515,"['javascript', 'html']","{'account_id': 15357, 'reputation': 1659, 'user_id': 32336, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'spacemonkeys', 'link': 'https://stackoverflow.com/users/32336/spacemonkeys'}",True,368,1282710.0,1,1,1250366360,1250365991,,1282701,CC BY-SA 2.5,https://stackoverflow.com/questions/1282701/javascript-and-shrinking-a-div-section,Javascript and shrinking a div section,,,,,,
1516,"['javascript', 'jquery']","{'user_type': 'does_not_exist', 'display_name': 'jamsine'}",True,7820,,3,1,1250362137,1250355100,1250355708.0,1282307,CC BY-SA 2.5,https://stackoverflow.com/questions/1282307/is-it-possible-to-stop-redirection-to-another-link-page,Is it possible to stop redirection to another link page?,,,,,,
