,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,community_owned_date,migrated_from,locked_date
1942,"['javascript', 'asp.net', 'html', 'text-editor', 'include']","{'account_id': 165424, 'reputation': 113, 'user_id': 388860, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/81a7b00df5206697342f1a3f1ae1cdd6?s=256&d=identicon&r=PG', 'display_name': 'idleMind', 'link': 'https://stackoverflow.com/users/388860/idlemind'}",True,5557,1,0,1283018915,1282968270,,3589416,CC BY-SA 2.5,https://stackoverflow.com/questions/3589416/insert-include-text-file-content-inside-html-page,INSERT / INCLUDE Text file content inside HTML page,,,,,,,
1943,"['javascript', 'jquery', 'html']","{'account_id': 13385, 'reputation': 5693, 'user_id': 26848, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/18d6620b6459d6d77e52f8099f9c9cde?s=256&d=identicon&r=PG', 'display_name': 'Marcus', 'link': 'https://stackoverflow.com/users/26848/marcus'}",False,233,0,5,1283014971,1283014971,1495535563.0,3591628,,https://stackoverflow.com/questions/3591628/how-are-web-developers-accommodating-former-onmouseover-or-tooltip-functionality,How are web developers accommodating former onmouseover or tooltip functionality in touch interfaces?,,,1283057262.0,exact duplicate,,,
1944,"['javascript', 'html', 'css', 'svg']","{'account_id': 106222, 'reputation': 95813, 'user_id': 283055, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/b974640a01aa5cbed74cbd0700de5852?s=256&d=identicon&r=PG', 'display_name': 'Tower', 'link': 'https://stackoverflow.com/users/283055/tower'}",False,1324,1,0,1283013502,1283001727,,3590879,CC BY-SA 2.5,https://stackoverflow.com/questions/3590879/how-to-transition-between-two-svg-images,How to transition between two SVG images?,,,,,,,
1945,"['javascript', 'html']","{'account_id': 634198, 'reputation': 11, 'user_id': 397568, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/ee1555293fcd865cbcfec9a34ff0f386?s=256&d=identicon&r=PG', 'display_name': 'giles', 'link': 'https://stackoverflow.com/users/397568/giles'}",True,994,1,1,1283012612,1283009589,1283012612.0,3591320,CC BY-SA 2.5,https://stackoverflow.com/questions/3591320/does-body-onload-happen-before-window-onload,Does body onload happen before window.onload?,,,,,,,
1946,"['java', 'javascript', 'calendar']","{'account_id': 7281, 'reputation': 239472, 'user_id': 12597, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/4b534325156758d6592fb624d7b60e22?s=256&d=identicon&r=PG', 'display_name': 'Ian Boyd', 'link': 'https://stackoverflow.com/users/12597/ian-boyd'}",True,3787,1,1,1283009724,1283009059,,3591292,CC BY-SA 2.5,https://stackoverflow.com/questions/3591292/does-javascript-have-javas-calendar-helper-class,Does Javascript have Java&#39;s Calendar helper class?,,3591304.0,,,,,
1947,"['javascript', 'google-api']","{'account_id': 52739, 'reputation': 7397, 'user_id': 157644, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/94b2bd2f768c4aa01c73226443d2243e?s=256&d=identicon&r=PG', 'display_name': 'Vidya', 'link': 'https://stackoverflow.com/users/157644/vidya'}",False,139,1,0,1283007851,1283005736,,3591092,CC BY-SA 2.5,https://stackoverflow.com/questions/3591092/how-to-fetch-a-web-page-content-from-google-api,how to fetch a web page content from google api,,,,,,,
1948,"['javascript', 'html']","{'account_id': 634198, 'reputation': 11, 'user_id': 397568, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/ee1555293fcd865cbcfec9a34ff0f386?s=256&d=identicon&r=PG', 'display_name': 'giles', 'link': 'https://stackoverflow.com/users/397568/giles'}",True,59,1,0,1283007728,1283006944,,3591160,CC BY-SA 2.5,https://stackoverflow.com/questions/3591160/simple-document-failing-to-work,simple document failing to work,,,,,,,
1949,"['php', 'javascript']","{'account_id': 98837, 'reputation': 17355, 'user_id': 267304, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/d29954ffe531db9e08c719e18a490a68?s=256&d=identicon&r=PG', 'display_name': 'Karem', 'link': 'https://stackoverflow.com/users/267304/karem'}",True,299,2,1,1283006513,1283003984,1283006077.0,3590994,CC BY-SA 2.5,https://stackoverflow.com/questions/3590994/php-javascript-same-input-id-in-while,PHP/Javascript: Same input &quot;id&quot; in while,,3591136.0,,,,,
1950,"['php', 'javascript', 'html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user188962'}",True,434,2,1,1283005829,1282993387,,3590501,CC BY-SA 2.5,https://stackoverflow.com/questions/3590501/ie-browser-back-button-problem,IE browser back button problem,,3591096.0,,,,,
1951,"['javascript', 'jquery']","{'account_id': 36067, 'reputation': 26342, 'user_id': 102635, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/66764e3b08d2ece5d593de7b0799f0df?s=256&d=identicon&r=PG', 'display_name': 'Kirk Ouimet', 'link': 'https://stackoverflow.com/users/102635/kirk-ouimet'}",True,168,5,0,1283005806,1283005155,1495541507.0,3591057,,https://stackoverflow.com/questions/3591057/is-it-worth-coding-for-users-who-may-not-have-javascript-enabled,Is it worth coding for users who may not have JavaScript enabled?,,,1283006249.0,exact duplicate,,,
1952,"['javascript', 'css', 'internet-explorer']","{'account_id': 176909, 'reputation': 143, 'user_id': 407905, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad2a3daf6e4a7643940221e16449537e?s=256&d=identicon&r=PG', 'display_name': 'nandu3685', 'link': 'https://stackoverflow.com/users/407905/nandu3685'}",True,340,1,0,1283004706,1282996241,1282997079.0,3590642,CC BY-SA 2.5,https://stackoverflow.com/questions/3590642/blank-ul-not-containing-li-shows-padding-and-margin-in-ie,Blank Ul not containing li shows padding and margin in IE,,,,,,,
1953,"['javascript', 'jquery']","{'account_id': 41041, 'reputation': 31201, 'user_id': 119198, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/e687aeec6465e187c58e900ef09b6a56?s=256&d=identicon&r=PG', 'display_name': 'shin', 'link': 'https://stackoverflow.com/users/119198/shin'}",True,1138,3,1,1283004314,1283003108,1283003341.0,3590954,CC BY-SA 2.5,https://stackoverflow.com/questions/3590954/how-to-add-javascript-if-the-url-has-a-certain-word,How to add JavaScript if the URL has a certain word?,,3590967.0,,,,,
1954,"['javascript', 'html']","{'account_id': 645622, 'reputation': 1, 'user_id': 433722, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/6b4a9d73dd4ba00fe7afc63c27a4fcf2?s=256&d=identicon&r=PG', 'display_name': 'giles', 'link': 'https://stackoverflow.com/users/433722/giles'}",True,382,1,0,1283002881,1283002618,1283002881.0,3590929,CC BY-SA 2.5,https://stackoverflow.com/questions/3590929/auto-trigger-submit,Auto trigger submit,,,,,,,
1955,"['javascript', 'jquery', 'jquery-animate']","{'account_id': 646987, 'reputation': 41, 'user_id': 428559, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/7efdef7c367887f2a412b42e01b0ddc5?s=256&d=identicon&r=PG', 'display_name': 'Jeroen', 'link': 'https://stackoverflow.com/users/428559/jeroen'}",True,2558,2,4,1283001084,1282577319,1282590621.0,3549046,CC BY-SA 2.5,https://stackoverflow.com/questions/3549046/jquery-internet-explorer-compatibility-toggle-and-animate,Jquery Internet Explorer compatibility (toggle and animate),,,,,,,
1956,"['javascript', 'html']","{'account_id': 645574, 'reputation': 1, 'user_id': 433614, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/6b4a9d73dd4ba00fe7afc63c27a4fcf2?s=256&d=identicon&r=PG', 'display_name': 'giles', 'link': 'https://stackoverflow.com/users/433614/giles'}",True,3759,6,0,1283000609,1282986678,,3590172,CC BY-SA 2.5,https://stackoverflow.com/questions/3590172/return-js-value-in-html,return js value in HTML,,,,,,,
1957,"['javascript', 'jquery']","{'account_id': 33322, 'reputation': 6618, 'user_id': 93222, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/1e206e741f51c787b0fd29550fab8d98?s=256&d=identicon&r=PG', 'display_name': 'Mickel', 'link': 'https://stackoverflow.com/users/93222/mickel'}",True,84,1,2,1283000132,1283000012,,3590807,CC BY-SA 2.5,https://stackoverflow.com/questions/3590807/let-object-invoke-function-in-javascript,Let object &quot;invoke&quot; function in JavaScript,,3590810.0,,,,,
1958,"['javascript', 'asp.net-mvc', 'model-view-controller']","{'account_id': 181805, 'reputation': 6424, 'user_id': 416056, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/TIG3S.jpg?s=256&g=1', 'display_name': 'Carl Weis', 'link': 'https://stackoverflow.com/users/416056/carl-weis'}",True,164,1,0,1282999100,1282990300,1282991955.0,3590334,CC BY-SA 2.5,https://stackoverflow.com/questions/3590334/how-can-i-add-an-addtofavorites-link-to-a-details-page-in-asp-net-mvc,How can I add an AddToFavorites link to a details page in ASP.NET MVC?,,3590420.0,,,,,
1959,"['javascript', 'firefox', 'reference', 'onchange', 'executequery']","{'account_id': 191020, 'reputation': 11, 'user_id': 431329, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b236750fa2be9e095ee1c8f538c18911?s=256&d=identicon&r=PG', 'display_name': 'user431329', 'link': 'https://stackoverflow.com/users/431329/user431329'}",False,1060,2,0,1282998472,1282985037,,3590095,CC BY-SA 2.5,https://stackoverflow.com/questions/3590095/executing-a-reference-to-field-onchange-in-firefox,executing a reference to field.onchange in Firefox,,,,,,,
1960,"['javascript', 'jquery', 'iframe']","{'account_id': 171930, 'reputation': 9809, 'user_id': 399647, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/26e7bb7425633a1d741c64cc4e0d40d1?s=256&d=identicon&r=PG&f=1', 'display_name': 'NinjaCat', 'link': 'https://stackoverflow.com/users/399647/ninjacat'}",True,130,1,1,1282998412,1282997653,1282997834.0,3590697,CC BY-SA 2.5,https://stackoverflow.com/questions/3590697/how-to-access-and-set-iframe-element,How to access and set iFrame element?,,3590740.0,,,,,
1961,"['javascript', 'internet-explorer', 'debugging', 'execution']","{'account_id': 645167, 'reputation': 71, 'user_id': 432475, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/c01c0a0f607da06fe0c1e5735ccf3c19?s=256&d=identicon&r=PG', 'display_name': 'Steve Reichgut', 'link': 'https://stackoverflow.com/users/432475/steve-reichgut'}",True,1205,1,3,1282997206,1282874017,1282997206.0,3580805,CC BY-SA 2.5,https://stackoverflow.com/questions/3580805/profiling-javascript-statement-count,Profiling Javascript statement count,,,,,,,
1962,"['javascript', 'python', 'regex', 'parsing', 'arguments']","{'account_id': 115939, 'reputation': 14031, 'user_id': 304185, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/38e5b8aa19ef92d3309ec3f64d816de2?s=256&amp;d=identicon&amp;r=PG', 'display_name': 'cryo', 'link': 'https://stackoverflow.com/users/304185/cryo'}",True,503,1,1,1282996790,1282996062,,3590629,CC BY-SA 2.5,https://stackoverflow.com/questions/3590629/parsing-javascript-argument-values-in-python,Parsing JavaScript argument values in python,,3590664.0,,,,,
1963,"['javascript', 'jquery', 'dhtml']","{'account_id': 189795, 'reputation': 2985, 'user_id': 429349, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/a3ab3f92ea652dbf8a608d9ca83702c5?s=256&d=identicon&r=PG', 'display_name': 'mahesh', 'link': 'https://stackoverflow.com/users/429349/mahesh'}",True,560,3,1,1282995450,1282995046,1282995450.0,3590575,CC BY-SA 2.5,https://stackoverflow.com/questions/3590575/how-can-i-perform-mathematical-operation-like-cos-and-sin-in-javascript-or-jquer,How can I perform mathematical operation like cos and sin in Javascript or jQuery?,,,,,,,
1964,"['javascript', 'asp.net-mvc-2', 'asp.net-ajax', 'datacontext', 'dataview']","{'account_id': 75910, 'reputation': 2094, 'user_id': 217606, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/013983f25e9aaa33df66d47bb1b6d9ae?s=256&d=identicon&r=PG', 'display_name': 'Jronny', 'link': 'https://stackoverflow.com/users/217606/jronny'}",True,341,2,3,1282994973,1282279557,1282608433.0,3528258,CC BY-SA 2.5,https://stackoverflow.com/questions/3528258/why-cant-the-datacontext-detect-changes-to-controls-binded-to-a-dataview-when-t,why can&#39;t the datacontext detect changes to controls binded to a dataview when these changes are done via js?,,3590570.0,,,,,
1965,"['javascript', 'jquery', 'css', 'image', 'safari']","{'account_id': 65501, 'reputation': 52623, 'user_id': 192702, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/aec924d6fd4f693e4a93c1f463c5023a?s=256&d=identicon&r=PG', 'display_name': 'Patrick Oscity', 'link': 'https://stackoverflow.com/users/192702/patrick-oscity'}",True,1581,2,4,1282994831,1282994181,,3590537,CC BY-SA 2.5,https://stackoverflow.com/questions/3590537/get-safari-to-not-show-broken-image-symbol,get safari to not show broken image symbol,,3590554.0,,,,,
1966,"['javascript', 'events']","{'account_id': 85219, 'reputation': 6264, 'user_id': 237743, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/yiKrN.jpg?s=256&g=1', 'display_name': 'Anil Namde', 'link': 'https://stackoverflow.com/users/237743/anil-namde'}",True,543,1,2,1282993449,1282992778,1282993281.0,3590457,,https://stackoverflow.com/questions/3590457/good-links-books-about-javascript-event-handlers,Good links/books about JavaScript event handlers,,3590506.0,1484049316.0,Not suitable for this site,,,
1967,"['php', 'javascript', 'phpdoc', 'jsdoc']","{'account_id': 106222, 'reputation': 95813, 'user_id': 283055, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/b974640a01aa5cbed74cbd0700de5852?s=256&d=identicon&r=PG', 'display_name': 'Tower', 'link': 'https://stackoverflow.com/users/283055/tower'}",True,4077,1,5,1282993440,1282992133,1282992486.0,3590428,CC BY-SA 2.5,https://stackoverflow.com/questions/3590428/how-to-doc-a-variable-number-of-parameters,How to doc a variable number of parameters,,3590505.0,,,,,
1968,"['php', 'javascript', 'html', 'internet-explorer', 'forms']","{'user_type': 'does_not_exist', 'display_name': 'user188962'}",True,3239,2,4,1282992719,1282991206,1282992619.0,3590383,CC BY-SA 2.5,https://stackoverflow.com/questions/3590383/warning-page-has-expired-error-in-ie-when-hitting-back-button,&quot;Warning: page has expired&quot; error in IE when hitting &quot;back&quot; button,,3590451.0,,,,,
1969,"['java', 'javascript', 'jqgrid', 'dwr']","{'user_type': 'does_not_exist', 'display_name': 'user405398'}",True,740,1,0,1282991187,1282966421,,3589370,CC BY-SA 2.5,https://stackoverflow.com/questions/3589370/what-are-all-the-changes-we-have-to-do-in-jqgrid-incase-of-using-dwr-java-ins,"What are all the changes we have to do in JqGrid, incase of using DWR &amp; java instead of AJAX &amp; PHP?",,3590381.0,,,,,
1970,"['javascript', 'html', 'css', 'internet-explorer', 'forms']","{'user_type': 'does_not_exist', 'display_name': 'user188962'}",True,973,2,1,1282990318,1282988360,1282988869.0,3590250,CC BY-SA 2.5,https://stackoverflow.com/questions/3590250/problem-with-input-type-file,Problem with input type=&#39;file&#39;,,3590339.0,,,,,
1971,"['javascript', 'dom']","{'account_id': 106222, 'reputation': 95813, 'user_id': 283055, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/b974640a01aa5cbed74cbd0700de5852?s=256&d=identicon&r=PG', 'display_name': 'Tower', 'link': 'https://stackoverflow.com/users/283055/tower'}",True,353,1,0,1282985115,1282983566,,3590029,CC BY-SA 2.5,https://stackoverflow.com/questions/3590029/help-me-implementing-addclassname-in-my-javascript-project-the-right-way,Help me implementing addClassName in my JavaScript project the right way,,3590101.0,,,,,
1972,"['javascript', 'jquery', 'html', 'ajax', 'dhtml']","{'account_id': 189795, 'reputation': 2985, 'user_id': 429349, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/a3ab3f92ea652dbf8a608d9ca83702c5?s=256&d=identicon&r=PG', 'display_name': 'mahesh', 'link': 'https://stackoverflow.com/users/429349/mahesh'}",True,14306,6,2,1282984133,1282888719,1282984133.0,3581687,CC BY-SA 2.5,https://stackoverflow.com/questions/3581687/how-to-fetch-multiple-return-values-from-a-javascript-function,How to fetch multiple return values from a JavaScript function,,3581717.0,,,,,
1973,"['javascript', 'jquery']","{'account_id': 110881, 'reputation': 5404, 'user_id': 293221, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/af13b96ff2a67680407c77dc49bb8d6e?s=256&d=identicon&r=PG', 'display_name': 'justjoe', 'link': 'https://stackoverflow.com/users/293221/justjoe'}",True,86,2,0,1282982062,1282981424,,3589911,CC BY-SA 2.5,https://stackoverflow.com/questions/3589911/how-do-you-store-the-visibility-of-a-form-into-a-variable-in-jquery,How do you store the visibility of a form into a variable in jquery?,,3589949.0,,,,,
1974,"['javascript', 'jquery']","{'account_id': 648507, 'reputation': 1, 'user_id': 433511, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/03e41d23c54645483744f73fa8e207b8?s=256&d=identicon&r=PG', 'display_name': 'Danilux', 'link': 'https://stackoverflow.com/users/433511/danilux'}",True,1184,1,0,1282980754,1282967446,1282974001.0,3589393,CC BY-SA 2.5,https://stackoverflow.com/questions/3589393/how-to-say-with-variables-if-this-id-matches-this-class-dont-do-this,How to say with variables: If this id matches this class don&#39;t do this,,,,,,,
1975,"['c#', 'javascript', 'asp.net', 'asp.net-ajax']","{'account_id': 639929, 'reputation': 1721, 'user_id': 416585, 'user_type': 'unregistered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/5254b7b35ec0c0a0ed47303e5097f5b5?s=256&d=identicon&r=PG', 'display_name': 'Michael Kerute', 'link': 'https://stackoverflow.com/users/416585/michael-kerute'}",True,2186,2,2,1282978474,1282968074,,3589414,CC BY-SA 2.5,https://stackoverflow.com/questions/3589414/asychnronous-message-send-asp-net,Asychnronous Message Send Asp.net,,,,,,,
1976,"['javascript', 'jquery', 'ajax', 'thickbox']","{'account_id': 127221, 'reputation': 10280, 'user_id': 324243, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/g7J4H.jpg?s=256&g=1', 'display_name': 'ThinkingInBits', 'link': 'https://stackoverflow.com/users/324243/thinkinginbits'}",True,261,1,0,1282976638,1282973641,,3589613,CC BY-SA 2.5,https://stackoverflow.com/questions/3589613/thickbox-jquery-issue-works-fine-until-after-ajax-sort,Thickbox jQuery Issue: Works fine until after AJAX sort,,3589722.0,,,,,
1977,"['javascript', 'jquery']","{'account_id': 165643, 'reputation': 10868, 'user_id': 389271, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/7fb8e97ca4d0322cdad566c81437e38a?s=256&d=identicon&r=PG', 'display_name': 'android.nick', 'link': 'https://stackoverflow.com/users/389271/android-nick'}",True,139,1,0,1282972740,1282971994,,3589544,CC BY-SA 2.5,https://stackoverflow.com/questions/3589544/jquery-everything-works-but-my-function-wont-fire,"Jquery: everything works, but my function wont fire",,3589580.0,,,,,
1978,"['php', 'javascript', 'ajax', 'firefox-addon', 'web-worker']","{'account_id': 192370, 'reputation': 243, 'user_id': 433471, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/a84bf8b98335adda5bab82a9de413e0b?s=256&d=identicon&r=PG', 'display_name': 'kooker', 'link': 'https://stackoverflow.com/users/433471/kooker'}",True,1097,1,1,1282962849,1282959301,,3589095,CC BY-SA 2.5,https://stackoverflow.com/questions/3589095/asynchronous-post-request-from-a-firefoxs-web-worker,Asynchronous POST request from a Firefox&#39;s web worker,,3589202.0,,,,,
1979,['javascript'],"{'account_id': 173153, 'reputation': 7127, 'user_id': 401658, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/4bda2ae3408d04f34522971c82105736?s=256&d=identicon&r=PG&f=1', 'display_name': 'DantheMan', 'link': 'https://stackoverflow.com/users/401658/dantheman'}",True,821,1,0,1282962753,1282962558,,3589193,CC BY-SA 2.5,https://stackoverflow.com/questions/3589193/javascript-send-post-request-to-remote-server,javascript send POST request to remote server,,3589199.0,,,,,
1980,"['javascript', 'regex']","{'account_id': 19880, 'reputation': 6091, 'user_id': 46981, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/bdad9ee7f97b1361f6dbc08f280596e2?s=256&d=identicon&r=PG', 'display_name': 'Stephen Belanger', 'link': 'https://stackoverflow.com/users/46981/stephen-belanger'}",True,3499,1,3,1282962275,1282959336,,3589097,CC BY-SA 2.5,https://stackoverflow.com/questions/3589097/regex-space-or-start-of-input-space-or-end-of-input,"regex space or start of input, space or end of input",,3589111.0,,,,,
1981,"['javascript', 'internet-explorer', 'html-parsing', 'offsetwidth']","{'account_id': 134410, 'reputation': 209, 'user_id': 336518, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/07bd246c9e6e0a8fc001c9eb6a5ee776?s=256&d=identicon&r=PG', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/336518/paul'}",True,5619,2,5,1282961477,1282354157,,3535875,CC BY-SA 2.5,https://stackoverflow.com/questions/3535875/ie-8-quirks-vs-standards-retrieving-offsetheight-offsetwidth,IE 8 Quirks vs Standards retrieving offsetHeight/offsetWidth,,,,,,,
1982,"['javascript', 'jquery', 'html', 'object']","{'account_id': 189739, 'reputation': 63, 'user_id': 429255, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c2fc86367456788f24631366c9f985fe?s=256&d=identicon&r=PG', 'display_name': 'MeanShift', 'link': 'https://stackoverflow.com/users/429255/meanshift'}",True,817,3,4,1282960843,1282894306,,3582185,CC BY-SA 2.5,https://stackoverflow.com/questions/3582185/handle-html-code-block-as-an-object,Handle HTML code block as an object?,,,,,,,
1983,"['javascript', 'internet-explorer-8']","{'account_id': 380, 'reputation': 7591, 'user_id': 479, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/98786d99910b7a3d0b1f8d13d07abd33?s=256&d=identicon&r=PG', 'display_name': 'Christopher Mahan', 'link': 'https://stackoverflow.com/users/479/christopher-mahan'}",True,4459,1,1,1282960473,1282951831,1495540522.0,3588763,CC BY-SA 3.0,https://stackoverflow.com/questions/3588763/unable-to-set-selection-in-select-drop-down-with-javascript-in-ie8,Unable to set selection in select drop-down with javascript in IE8,,3588794.0,,,,,
1984,"['php', 'javascript', 'html', 'ajax', 'syntax']","{'account_id': 603543, 'reputation': 51, 'user_id': 305397, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/017e3b47020ffd722d01193960a71e1c?s=256&d=identicon&r=PG', 'display_name': 'Raph', 'link': 'https://stackoverflow.com/users/305397/raph'}",True,163,1,1,1282958582,1282958472,,3589068,CC BY-SA 2.5,https://stackoverflow.com/questions/3589068/javascript-syntax-for-passing-php-variables,Javascript syntax for passing PHP variables,,,,,,,
1985,"['javascript', 'jquery']","{'account_id': 78491, 'reputation': 41964, 'user_id': 223367, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/WnWys.png?s=256&g=1', 'display_name': 'Matt Elhotiby', 'link': 'https://stackoverflow.com/users/223367/matt-elhotiby'}",True,1878,3,4,1282957812,1282956541,,3588987,CC BY-SA 2.5,https://stackoverflow.com/questions/3588987/what-is-a-good-test-environment-to-test-jquery,what is a good test environment to test JQuery,,3589009.0,,,,,
1986,"['javascript', 'jquery', 'checkbox', 'toggleclass']","{'account_id': 189526, 'reputation': 315, 'user_id': 428901, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/43b6a42f211e3110d056957f1cd56e2a?s=256&d=identicon&r=PG', 'display_name': 'Jabran Rafique', 'link': 'https://stackoverflow.com/users/428901/jabran-rafique'}",True,1540,2,2,1282957195,1282955824,1282956260.0,3588945,CC BY-SA 2.5,https://stackoverflow.com/questions/3588945/toggle-disable-enable-checkbox-by-replacing-class-name,Toggle disable/enable checkbox by replacing class name,,3588995.0,,,,,
1987,"['javascript', 'html', 'json']","{'account_id': 173743, 'reputation': 9845, 'user_id': 402637, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/65cb46542353693a6170b08eeb2e1f1b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sana', 'link': 'https://stackoverflow.com/users/402637/sana'}",True,2817,2,3,1282955518,1282952036,1282952949.0,3588775,CC BY-SA 2.5,https://stackoverflow.com/questions/3588775/help-with-json-raw-format-in-javascript,Help with JSON raw format in javascript,,3588929.0,,,,,
1988,"['javascript', 'jquery', 'slider']","{'account_id': 52453, 'reputation': 25996, 'user_id': 156755, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/VYXRG.jpg?s=256&g=1', 'display_name': 'Basic', 'link': 'https://stackoverflow.com/users/156755/basic'}",True,1604,1,1,1282951783,1282951606,,3588748,CC BY-SA 2.5,https://stackoverflow.com/questions/3588748/new-to-jquery-cant-get-a-slider-to-show,New to JQuery - Can&#39;t get a slider to show,,3588759.0,,,,,
1989,"['php', 'javascript', 'jquery', 'ajax', 'uploadify']","{'account_id': 127221, 'reputation': 10280, 'user_id': 324243, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/g7J4H.jpg?s=256&g=1', 'display_name': 'ThinkingInBits', 'link': 'https://stackoverflow.com/users/324243/thinkinginbits'}",True,613,1,2,1282950351,1282947718,,3588518,CC BY-SA 2.5,https://stackoverflow.com/questions/3588518/problem-with-uploadify-jquery-and-javascript,Problem with uploadify jQuery and javascript,,3588684.0,,,,,
1990,"['javascript', 'google-chrome', 'google-chrome-extension']","{'account_id': 648462, 'reputation': 21, 'user_id': 433403, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/3088ed6bc45bc97b88059750fdd5b472?s=256&d=identicon&r=PG', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/433403/mike'}",True,1211,1,2,1282949292,1282946685,,3588438,CC BY-SA 2.5,https://stackoverflow.com/questions/3588438/help-with-chrome-extension-message-passing,Help with chrome extension message passing,,,,,,,
1991,"['javascript', 'jquery']","{'account_id': 171930, 'reputation': 9809, 'user_id': 399647, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/26e7bb7425633a1d741c64cc4e0d40d1?s=256&d=identicon&r=PG&f=1', 'display_name': 'NinjaCat', 'link': 'https://stackoverflow.com/users/399647/ninjacat'}",True,947,1,0,1282947108,1282946768,,3588446,CC BY-SA 2.5,https://stackoverflow.com/questions/3588446/editable-jquery-in-place-editor-how-to-make-text-that-was-not-selected-edita,"Editable (jQuery In Place Editor): How to make text that was not selected, editable",,3588472.0,,,,,
