,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,protected_date,closed_date,closed_reason,community_owned_date,locked_date
2069,"['php', 'javascript', 'youtube', 'embedded-video']","{'account_id': 184826, 'reputation': 13168, 'user_id': 421109, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/ba5f7c16f0610adbf4c98ad2dba06281?s=256&d=identicon&r=PG', 'display_name': 'Justin Meltzer', 'link': 'https://stackoverflow.com/users/421109/justin-meltzer'}",True,179,,1,0,1288335812,1288332859,4049448,CC BY-SA 2.5,https://stackoverflow.com/questions/4049448/embedded-youtube-videos-slowwww-things-down,Embedded Youtube videos slowwww things down,1288335812.0,,,,,
2070,['javascript'],"{'account_id': 205874, 'reputation': 1191, 'user_id': 454848, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/55bc9bad7398e9f04c8e6042a088bf5a?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/454848/john'}",True,63,,2,0,1288332135,1288331398,4049320,CC BY-SA 2.5,https://stackoverflow.com/questions/4049320/explanation-needed-for-this-piece-of-code,Explanation needed for this piece of code?,,,,,,
2071,"['javascript', 'jquery', 'html', 'css']","{'account_id': 67321, 'reputation': 59511, 'user_id': 197036, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/9ceba53b9e84cd835c0f2bd2790d5adb?s=256&d=identicon&r=PG', 'display_name': 'Bin Chen', 'link': 'https://stackoverflow.com/users/197036/bin-chen'}",True,1318,4048903.0,1,2,1288325157,1288324981,4048893,CC BY-SA 2.5,https://stackoverflow.com/questions/4048893/how-to-get-the-rendered-divs-width-and-height,How to get the rendered DIV&#39;s width and height?,,,,,,
2072,"['javascript', 'google-maps']","{'account_id': 212604, 'reputation': 2517, 'user_id': 465523, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f1871e66742616b3abc798fecac9e0cb?s=256&d=identicon&r=PG', 'display_name': 'Duncan_m', 'link': 'https://stackoverflow.com/users/465523/duncan-m'}",True,657,4048871.0,1,0,1288324636,1286167619,3852895,CC BY-SA 2.5,https://stackoverflow.com/questions/3852895/javascript-google-maps-autocreated-combo-box-failing-on-second-iteration,"Javascript/Google Maps, autocreated combo box failing on second iteration",1286168052.0,,,,,
2073,"['javascript', 'jquery', 'optimization', 'iframe']","{'account_id': 26783, 'reputation': 22305, 'user_id': 69993, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/de72d419e1f2a366ad9fc2c29a6a82df?s=256&d=identicon&r=PG', 'display_name': 'Kzqai', 'link': 'https://stackoverflow.com/users/69993/kzqai'}",True,302,4048799.0,1,0,1288323440,1288321224,4048666,CC BY-SA 2.5,https://stackoverflow.com/questions/4048666/jquery-when-using-an-iframe-should-i-try-to-consolidate-inner-and-outer-instanc,"jQuery When using an iframe, should I try to consolidate inner and outer instances of jQuery?",1288322246.0,,,,,
2074,"['javascript', 'ruby-on-rails']","{'account_id': 229662, 'reputation': 12792, 'user_id': 492767, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/446bc7fb73e79a187d60c977a7092527?s=256&d=identicon&r=PG', 'display_name': 'Victor', 'link': 'https://stackoverflow.com/users/492767/victor'}",True,243,,2,0,1288321815,1288321009,4048654,CC BY-SA 2.5,https://stackoverflow.com/questions/4048654/replace-variable-value-with-plain-text-or-ignore-it-if-value-is-not-available,Replace variable value with plain text or ignore it if value is not available,,,,,,
2075,"['javascript', 'math', 'cross-browser', 'cross-platform', 'v8']","{'account_id': 142718, 'reputation': 2670, 'user_id': 350598, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/5aea742ffde939bc2ff94d8cb3c20ef4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Toby', 'link': 'https://stackoverflow.com/users/350598/toby'}",True,413,4048582.0,2,2,1288320104,1288319698,4048573,CC BY-SA 2.5,https://stackoverflow.com/questions/4048573/cross-browser-engine-math-pi-is-always-3-141592653589793,Cross-Browser/Engine Math.PI is always 3.141592653589793?,,,,,,
2076,"['javascript', 'onchange']","{'account_id': 227470, 'reputation': 2327, 'user_id': 489160, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/da4cbb35ad8532772d1a785cd7899a8c?s=256&d=identicon&r=PG', 'display_name': 'Ross Larson', 'link': 'https://stackoverflow.com/users/489160/ross-larson'}",True,25469,4048428.0,2,2,1288320098,1288316742,4048406,CC BY-SA 2.5,https://stackoverflow.com/questions/4048406/javascript-select-drop-down-menu-onchange-not-firing-properly,Javascript select drop down menu onchange not firing properly,,,,,,
2077,['javascript'],"{'account_id': 145283, 'reputation': 1724, 'user_id': 354992, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/3354543f71c8a9dd9d8774c0ec73a2ba?s=256&d=identicon&r=PG', 'display_name': 'cube', 'link': 'https://stackoverflow.com/users/354992/cube'}",True,984,4048568.0,1,1,1288319634,1288319294,4048544,CC BY-SA 2.5,https://stackoverflow.com/questions/4048544/self-invoking-function-with-settimeout-closure-variable-access,"self invoking function with setTimeout closure, variable access",,,,,,
2078,"['javascript', 'api', 'mediawiki', 'google-chrome-extension']","{'account_id': 159342, 'reputation': 24296, 'user_id': 378594, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/12ecbdbb0d89bc2d6a1a002f2072de10?s=256&d=identicon&r=PG', 'display_name': 'Uri', 'link': 'https://stackoverflow.com/users/378594/uri'}",True,119,4048553.0,1,0,1288319427,1288316787,4048410,CC BY-SA 2.5,https://stackoverflow.com/questions/4048410/why-am-i-getting-null-value-when-trying-to-use-the-mediawiki-api-from-a-chrome-e,Why am I getting null value when trying to use the mediawiki api from a chrome extension js script?,,,,,,
2079,"['javascript', 'iphone', 'objective-c', 'cocoa-touch', 'uikit']","{'account_id': 35524, 'reputation': 319, 'user_id': 100634, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/08918e2c2175fa01d3342caab619af7a?s=256&d=identicon&r=PG', 'display_name': 'Ashton', 'link': 'https://stackoverflow.com/users/100634/ashton'}",True,471,3956083.0,2,1,1288318420,1287364069,3956032,CC BY-SA 2.5,https://stackoverflow.com/questions/3956032/using-a-uiwebview-to-display-and-watch-a-log,Using a UIWebView to display and watch a log,1287365455.0,,,,,
2080,"['javascript', 'css', 'math', 'variables', 'addclass']","{'account_id': 228457, 'reputation': 3, 'user_id': 490771, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c405e878fc732532190d2babfb9b7a7f?s=256&d=identicon&r=PG', 'display_name': 'XtremeGinn', 'link': 'https://stackoverflow.com/users/490771/xtremeginn'}",True,455,4048301.0,2,0,1288318086,1288313334,4048242,CC BY-SA 2.5,https://stackoverflow.com/questions/4048242/how-to-make-javascript-math-random-repeat,How to make JavaScript Math.random Repeat?,1288314741.0,,,,,
2081,"['javascript', 'string', 'object']","{'account_id': 228459, 'reputation': 715, 'user_id': 490773, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/308c06f49cd4abe59f66e1152bc905c6?s=256&d=identicon&r=PG', 'display_name': 'camomilk', 'link': 'https://stackoverflow.com/users/490773/camomilk'}",True,2271,4048318.0,2,4,1288315238,1288314287,4048276,CC BY-SA 2.5,https://stackoverflow.com/questions/4048276/how-do-i-convert-an-object-to-a-custom-string-in-javascript,How do I convert an object to a custom string in javascript?,,,,,,
2082,"['javascript', 'jquery', 'string']","{'account_id': 228314, 'reputation': 43, 'user_id': 490530, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4bba90e4cd1a57ad793c5571e8523eae?s=256&d=identicon&r=PG', 'display_name': 'jlabau', 'link': 'https://stackoverflow.com/users/490530/jlabau'}",True,1043,4046578.0,3,4,1288314550,1288294013,4046482,CC BY-SA 2.5,https://stackoverflow.com/questions/4046482/how-can-i-get-manipulate-and-replace-a-text-node-using-jquery,"How can I get, manipulate and replace a text node using jQuery?",,,,,,
2083,"['javascript', 'jquery', 'html', 'canvas']","{'account_id': 228423, 'reputation': 550, 'user_id': 490711, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/171db4bd43a2afc6f7805f98b0b0f68f?s=256&d=identicon&r=PG', 'display_name': 'nooga', 'link': 'https://stackoverflow.com/users/490711/nooga'}",True,1622,4048129.0,1,2,1288311748,1288307513,4047877,CC BY-SA 2.5,https://stackoverflow.com/questions/4047877/seamless-drawing-in-multiple-canvas,Seamless drawing in multiple canvas,,,,,,
2084,"['javascript', 'dojo']","{'account_id': 158543, 'reputation': 10202, 'user_id': 377269, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/d4220b7e888ac3da4c5164ca1f846479?s=256&d=identicon&r=PG', 'display_name': 'Darren', 'link': 'https://stackoverflow.com/users/377269/darren'}",True,1980,4048027.0,1,3,1288309751,1288309114,4047986,CC BY-SA 2.5,https://stackoverflow.com/questions/4047986/javascript-function-variable-all-of-a-sudden-becomes-undefined,Javascript function variable all of a sudden becomes undefined?,1288309402.0,,,,,
2085,"['javascript', 'dom', 'accordion']","{'account_id': 194559, 'reputation': 15015, 'user_id': 436976, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/ca5523dd495f8c0a6a6b20db65db2ef4?s=256&d=identicon&r=PG', 'display_name': 'stevendesu', 'link': 'https://stackoverflow.com/users/436976/stevendesu'}",True,428,4047856.0,2,1,1288308898,1288306556,4047785,CC BY-SA 2.5,https://stackoverflow.com/questions/4047785/expanding-content-with-jquery-accordion-technique-quick-question,Expanding content with jQuery (accordion technique)... quick question,,,,,,
2086,['javascript'],"{'account_id': 46269, 'reputation': 545, 'user_id': 136594, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/1264a8887e8c46ed0996c80bba15b5a9?s=256&d=identicon&r=PG', 'display_name': 'omarish', 'link': 'https://stackoverflow.com/users/136594/omarish'}",True,3041,,4,2,1288308800,1288307780,4047896,CC BY-SA 2.5,https://stackoverflow.com/questions/4047896/sum-of-javascript-object,Sum of Javascript Object,1288308787.0,,,,,
2087,"['javascript', 'json', 'sorting', 'hashtable', 'iteration']","{'account_id': 227957, 'reputation': 193, 'user_id': 489949, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d7587e5ac99d5c2eb98334df4ee43d7?s=256&d=identicon&r=PG', 'display_name': 'Jonah', 'link': 'https://stackoverflow.com/users/489949/jonah'}",True,7197,,1,10,1288306674,1288260366,4041762,CC BY-SA 2.5,https://stackoverflow.com/questions/4041762/iterating-over-a-javascript-object-in-sort-order-based-on-particular-key-value-o,Iterating over a JavaScript object in sort order based on particular key value of a child object,1288306674.0,,,,,
2088,"['javascript', 'controls', 'yui', 'uislider']","{'account_id': 72131, 'reputation': 6450, 'user_id': 208367, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/8421d10d11e9ddc510d437da8de03cb3?s=256&d=identicon&r=PG', 'display_name': 'julio', 'link': 'https://stackoverflow.com/users/208367/julio'}",True,656,4047712.0,1,0,1288305673,1288223544,4038654,CC BY-SA 2.5,https://stackoverflow.com/questions/4038654/yui-api-dual-slider-control-question,YUI API Dual Slider control question,,,,,,
2089,"['javascript', 'jquery']","{'account_id': 213087, 'reputation': 8593, 'user_id': 466290, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/232f2cd57522740c99d1cb336f74c065?s=256&d=identicon&r=PG', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/466290/dave'}",True,195,4047639.0,4,2,1288304883,1288304604,4047619,CC BY-SA 2.5,https://stackoverflow.com/questions/4047619/help-me-understand-whats-wrong-with-my-javascript,Help me understand whats wrong with my javascript,1288304883.0,,,,,
2090,"['javascript', 'jquery', 'performance', 'css-selectors']","{'account_id': 53566, 'reputation': 86504, 'user_id': 160173, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/bcf9850250d6a24e379401d22d530a09?s=256&d=identicon&r=PG', 'display_name': 'David Murdoch', 'link': 'https://stackoverflow.com/users/160173/david-murdoch'}",True,230,4047432.0,2,2,1288302858,1288300434,4047206,CC BY-SA 2.5,https://stackoverflow.com/questions/4047206/speed-up-selectors-and-method,Speed up selectors and method,,,,,,
2091,"['javascript', 'syntax']","{'account_id': 176823, 'reputation': 4216, 'user_id': 407756, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/c6575802d128ee534e657e23fd9068ac?s=256&d=identicon&r=PG', 'display_name': 'chromedude', 'link': 'https://stackoverflow.com/users/407756/chromedude'}",True,134,4047222.0,1,0,1288300569,1288300316,4047194,,https://stackoverflow.com/questions/4047194/which-is-more-proper-javascript-syntax,Which is more proper javascript syntax?,,,1288300637.0,not a real question,,
2092,"['javascript', 'ajax']","{'account_id': 663184, 'reputation': 129, 'user_id': 489122, 'user_type': 'unregistered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/95171808a3aac69231124874379fb928?s=256&d=identicon&r=PG', 'display_name': 'Randy Hartmanec', 'link': 'https://stackoverflow.com/users/489122/randy-hartmanec'}",True,145,4045446.0,6,1,1288300366,1288285487,4045340,CC BY-SA 2.5,https://stackoverflow.com/questions/4045340/loading-more-files-via-ajax,Loading more files via AJAX,,,,,,
2093,"['php', 'javascript']","{'account_id': 207760, 'reputation': 808, 'user_id': 457827, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/96defd0c7a8511debc4257f103c32063?s=256&d=identicon&r=PG', 'display_name': 'Johnson', 'link': 'https://stackoverflow.com/users/457827/johnson'}",True,80,4046934.0,3,0,1288298629,1288297476,4046885,CC BY-SA 2.5,https://stackoverflow.com/questions/4046885/php-javascript-making-1-in-title-as-unread,PHP/Javascript: Making (1) in title as unread,,,,,,
2094,"['javascript', 'jquery', 'javascript-events']","{'account_id': 199365, 'reputation': 127, 'user_id': 444632, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/e941a6085445d615aba4423ca512a20f?s=256&d=identicon&r=PG', 'display_name': 'NewB', 'link': 'https://stackoverflow.com/users/444632/newb'}",True,141,,3,0,1288298429,1288297276,4046858,CC BY-SA 2.5,https://stackoverflow.com/questions/4046858/need-help-with-mouseout-effect,Need help with mouseOut effect,,,,,,
2095,"['javascript', 'geocoding', 'trigonometry', 'great-circle']","{'account_id': 221462, 'reputation': 153, 'user_id': 479474, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/d19f5012dbe429e05d8cf2331f36ac23?s=256&d=identicon&r=PG', 'display_name': 'Marco P.', 'link': 'https://stackoverflow.com/users/479474/marco-p'}",True,856,4046997.0,1,5,1288298313,1288286008,4045409,CC BY-SA 2.5,https://stackoverflow.com/questions/4045409/weird-great-circle-distance-calculation,Weird Great Circle Distance calculation,,,,,,
2096,"['javascript', 'ruby-on-rails', 'ruby', 'unit-testing']","{'account_id': 27189, 'reputation': 17687, 'user_id': 71489, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/DHxrx.png?s=256&g=1', 'display_name': 'Pete', 'link': 'https://stackoverflow.com/users/71489/pete'}",True,577,4046978.0,2,1,1288298192,1288215459,4037925,CC BY-SA 2.5,https://stackoverflow.com/questions/4037925/connection-issue-while-using-jasmine-javascript-testing-framework,Connection Issue while using Jasmine Javascript Testing Framework,,,,,,
2097,"['php', 'javascript', 'jquery', 'sql', 'ajax']","{'account_id': 141216, 'reputation': 5360, 'user_id': 348092, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/af46cce081cef1c1bd3b77ab8f9f2305?s=256&d=identicon&r=PG', 'display_name': 'Bill', 'link': 'https://stackoverflow.com/users/348092/bill'}",True,1845,4046898.0,1,1,1288298018,1288296850,4046807,CC BY-SA 2.5,https://stackoverflow.com/questions/4046807/ajax-or-jquery-page-reload-with-new-data-added-to-sql-database,Ajax or jQuery page reload with new data added to sql database,1288298018.0,,,,,
2098,"['javascript', 'jquery', 'ajax', 'tooltip', 'title']","{'account_id': 215660, 'reputation': 5254, 'user_id': 470433, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/0f4739f4d40d92ed4d76eeb4149b0f7c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Simon', 'link': 'https://stackoverflow.com/users/470433/simon'}",True,493,4046878.0,1,1,1288297455,1288297200,4046846,CC BY-SA 2.5,https://stackoverflow.com/questions/4046846/ajax-jquery-tooltip,AJAX (jquery) + Tooltip,,,,,,
2099,"['javascript', 'dom']","{'account_id': 153736, 'reputation': 16095, 'user_id': 369203, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/324b5fc0877b45df961734cd36adcc3b?s=256&d=identicon&r=PG', 'display_name': 'Xah Lee', 'link': 'https://stackoverflow.com/users/369203/xah-lee'}",False,701,,2,1,1288297413,1288297036,4046830,CC BY-SA 2.5,https://stackoverflow.com/questions/4046830/how-to-use-javascript-to-set-css-pseudo-selectors-value,how to use javascript to set css pseudo-selector&#39;s value?,,,,,,
2100,"['javascript', 'html', 'drop-down-menu']","{'account_id': 109877, 'reputation': 18477, 'user_id': 290957, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/d389f8b5edd1cc7986324065e60a77d0?s=256&d=identicon&r=PG', 'display_name': 'Belgin Fish', 'link': 'https://stackoverflow.com/users/290957/belgin-fish'}",True,265,4037698.0,6,0,1288296729,1288212486,4037584,CC BY-SA 2.5,https://stackoverflow.com/questions/4037584/changing-input-fields-html-javascript,Changing Input Fields Html / JavaScript?,,,,,,
2101,"['javascript', 'ajax', 'post', 'get', 'case']","{'account_id': 206060, 'reputation': 37845, 'user_id': 455137, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/5a44318c7cda1f09fbee6c0c1d54e4bf?s=256&d=identicon&r=PG', 'display_name': 'Olical', 'link': 'https://stackoverflow.com/users/455137/olical'}",True,821,4046787.0,1,3,1288296628,1288295805,4046690,CC BY-SA 2.5,https://stackoverflow.com/questions/4046690/does-the-method-argument-in-ajax-need-to-be-upper-case,Does the method argument in AJAX need to be upper case?,,,,,,
2102,['javascript'],"{'account_id': 25754, 'reputation': 66765, 'user_id': 66475, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/f6FmM.jpg?s=256&g=1', 'display_name': 'Bjorn', 'link': 'https://stackoverflow.com/users/66475/bjorn'}",True,2847,4046367.0,3,28,1288296170,1288292867,4046342,,https://stackoverflow.com/questions/4046342/why-dont-number-literals-have-access-to-number-methods,Why don&#39;t number literals have access to Number methods?,,,1519714082.0,Duplicate,,
2103,"['javascript', 'css', 'jsf']","{'account_id': 174188, 'reputation': 1643, 'user_id': 403397, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/89a79c2d5ae655f2b9bf1419b477e594?s=256&d=identicon&r=PG', 'display_name': 'GC_', 'link': 'https://stackoverflow.com/users/403397/gc'}",True,1004,4046601.0,3,1,1288295966,1288294858,4046582,CC BY-SA 2.5,https://stackoverflow.com/questions/4046582/can-you-use-css-to-reference-a-parent-or-child-of-a-certain-object,Can you use CSS to reference a parent or child of a certain object?,1288295966.0,,,,,
2104,"['javascript', 'jquery', 'ajax', 'datepicker', 'jquery-ui']","{'account_id': 126212, 'reputation': 1780, 'user_id': 322557, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/95fdc5399edb0c21bd1092cbf6ca44ea?s=256&d=identicon&r=PG', 'display_name': 'kinet', 'link': 'https://stackoverflow.com/users/322557/kinet'}",True,2180,4046688.0,1,1,1288295799,1288287918,4045680,CC BY-SA 2.5,https://stackoverflow.com/questions/4045680/jqueryui-datepicker-customizing-the-year,jQueryUI DatePicker Customizing the Year,1288289893.0,,,,,
2105,"['javascript', 'jquery']","{'account_id': 133239, 'reputation': 1988, 'user_id': 334457, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/df1732d1d128690a5081a67d4b177da6?s=256&d=identicon&r=PG', 'display_name': 'clifgriffin', 'link': 'https://stackoverflow.com/users/334457/clifgriffin'}",True,480,4046405.0,2,1,1288294766,1288292592,4046299,CC BY-SA 2.5,https://stackoverflow.com/questions/4046299/when-onresize-doesnt-notice-you-resized,When OnResize doesn&#39;t notice you resized,,,,,,
2106,"['javascript', 'jquery-ui']","{'account_id': 127162, 'reputation': 4548, 'user_id': 324143, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/KiIEB.jpg?s=256&g=1', 'display_name': 'shashi', 'link': 'https://stackoverflow.com/users/324143/shashi'}",True,131,4046380.0,1,1,1288293142,1288292784,4046325,CC BY-SA 2.5,https://stackoverflow.com/questions/4046325/is-jquery-ui-is-getting-loaded-when-sourcing-fro-google-ajax-cdn,Is jquery UI is getting loaded when sourcing fro Google Ajax cdn?,,,,,,
2107,"['java', 'javascript', 'python', 'image']","{'account_id': 82277, 'reputation': 17312, 'user_id': 231463, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/887048987be67f10649a9dfacced6606?s=256&d=identicon&r=PG', 'display_name': 'NorthIsUp', 'link': 'https://stackoverflow.com/users/231463/northisup'}",True,551,4046256.0,4,3,1288292963,1288292083,4046242,CC BY-SA 2.5,https://stackoverflow.com/questions/4046242/what-is-the-best-way-to-serve-small-static-images,What is the best way to serve small static images?,1288292963.0,,,,,
2108,"['javascript', 'jquery', 'url', 'get']","{'account_id': 189643, 'reputation': 593, 'user_id': 429095, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/51ead4aa98d9a63195cc4da058b820d1?s=256&d=identicon&r=PG', 'display_name': 'RyanPitts', 'link': 'https://stackoverflow.com/users/429095/ryanpitts'}",True,2844,4046078.0,3,0,1288291471,1288289491,4045896,CC BY-SA 2.5,https://stackoverflow.com/questions/4045896/check-url-for-page-name,Check URL for page name,1288291471.0,,,,,
2109,"['javascript', 'jquery', 'css', 'browser']","{'account_id': 667031, 'reputation': 13, 'user_id': 490494, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/4d3989b686d4c0306351d829f74fbfb2?s=256&d=identicon&r=PG', 'display_name': 'jet789', 'link': 'https://stackoverflow.com/users/490494/jet789'}",True,349,4046095.0,4,0,1288291398,1288290801,4046069,CC BY-SA 2.5,https://stackoverflow.com/questions/4046069/invalid-argument-for-css,invalid argument for .css(),,,,,,
2110,['javascript'],"{'account_id': 164747, 'reputation': 252, 'user_id': 387706, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://i.stack.imgur.com/v0ygs.jpg?s=256&g=1', 'display_name': 'Shanta', 'link': 'https://stackoverflow.com/users/387706/shanta'}",True,303,,2,4,1288291235,1288262479,4042050,CC BY-SA 2.5,https://stackoverflow.com/questions/4042050/with-window-doesnt-work-for-new-pop-up-window-in-ie,with (window) {} doesn&#39;t work for new pop-up window in IE,1288263359.0,,,,,
2111,"['javascript', 'regex']","{'account_id': 53566, 'reputation': 86504, 'user_id': 160173, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/bcf9850250d6a24e379401d22d530a09?s=256&d=identicon&r=PG', 'display_name': 'David Murdoch', 'link': 'https://stackoverflow.com/users/160173/david-murdoch'}",True,87,,3,0,1288291222,1288286451,4045462,CC BY-SA 2.5,https://stackoverflow.com/questions/4045462/javascript-regex-help,Javascript RegEx Help,,,,,,
2112,"['c#', 'javascript', 'asp.net', 'asp.net-mvc', 'regex']","{'account_id': 137098, 'reputation': 6492, 'user_id': 341062, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/Gwsg4.png?s=256&g=1', 'display_name': 'g9ncom', 'link': 'https://stackoverflow.com/users/341062/g9ncom'}",True,215,4046098.0,2,1,1288291048,1288290774,4046065,CC BY-SA 2.5,https://stackoverflow.com/questions/4046065/c-and-javascript-results-from-same-regular-expression-string-are-very-different,C# and JavaScript results from same regular expression string are very different - how can I make results more consistent?,,,,,,
2113,"['php', 'javascript', 'xmlhttprequest']","{'account_id': 200705, 'reputation': 259, 'user_id': 446702, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/934a69796bda4dc8d1fafbd754df025c?s=256&d=identicon&r=PG', 'display_name': 'Evan4623', 'link': 'https://stackoverflow.com/users/446702/evan4623'}",True,2239,,4,5,1288288610,1287687609,3990933,CC BY-SA 2.5,https://stackoverflow.com/questions/3990933/getting-xmlhttprequest-progress-from-php-script,Getting XMLHttpRequest Progress from PHP Script,,,,,,
2114,"['javascript', 'html', 'css']","{'account_id': 176500, 'reputation': 11546, 'user_id': 407236, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/367b7e33b6df6d9ec40dab06974f84af?s=256&d=identicon&r=PG', 'display_name': 'Tom Tucker', 'link': 'https://stackoverflow.com/users/407236/tom-tucker'}",True,379,4045525.0,3,0,1288287580,1288286681,4045499,CC BY-SA 2.5,https://stackoverflow.com/questions/4045499/placing-place-holder-for-image,Placing Place Holder for Image,1288287580.0,,,,,
2115,"['javascript', 'jquery', 'binding', 'scrollto']","{'account_id': 140563, 'reputation': 12134, 'user_id': 346977, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/9b48ae40279f954a47d0534341b3ba77?s=256&d=identicon&r=PG', 'display_name': 'PlankTon', 'link': 'https://stackoverflow.com/users/346977/plankton'}",True,387,4045571.0,1,0,1288287148,1288286268,4045437,CC BY-SA 2.5,https://stackoverflow.com/questions/4045437/jquery-method-works-correctly-through-click-but-not-when-run-direct-from-docu,"jQuery: method works correctly through .click, but not when run direct from document.ready",,,,,,
2116,"['javascript', 'jquery']","{'account_id': 228199, 'reputation': 25, 'user_id': 490361, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/53d3fdb01e48f951802f0879c859abcd?s=256&d=identicon&r=PG', 'display_name': 'Dadou', 'link': 'https://stackoverflow.com/users/490361/dadou'}",True,8481,4045339.0,3,2,1288287127,1288284401,4045181,CC BY-SA 2.5,https://stackoverflow.com/questions/4045181/how-to-handle-enter-key-in-javascript-overlay,How to handle enter key in Javascript overlay?,1288285131.0,,,,,
2117,"['javascript', 'jquery']","{'account_id': 199365, 'reputation': 127, 'user_id': 444632, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/e941a6085445d615aba4423ca512a20f?s=256&d=identicon&r=PG', 'display_name': 'NewB', 'link': 'https://stackoverflow.com/users/444632/newb'}",True,73,4045219.0,1,0,1288284749,1288284163,4045142,CC BY-SA 2.5,https://stackoverflow.com/questions/4045142/how-do-i-change-this-script-to-onmouseover,How do I change this script to OnMouseOver?,,,,,,
