,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,community_owned_date,closed_date,closed_reason,locked_date
2382,"['javascript', 'jquery', 'ajax', 'google-chrome', 'opera']","{'account_id': 164450, 'reputation': 59088, 'user_id': 387194, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/dc10501a6e08f9efcb42bf7b434bf1b1?s=256&d=identicon&r=PG', 'display_name': 'jcubic', 'link': 'https://stackoverflow.com/users/387194/jcubic'}",False,444,,,0,1,1285237013,1284988748,1285237013.0,3751825,CC BY-SA 2.5,https://stackoverflow.com/questions/3751825/strange-ajax-behavior-in-jquery-in-opera-and-chrome,Strange Ajax behavior in JQuery in Opera and Chrome,,,,
2383,"['javascript', 'html', 'ajax']","{'account_id': 49847, 'reputation': 549, 'user_id': 148567, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/96a3e9d425113d9d3c1e7b30fbaabbb7?s=256&d=identicon&r=PG', 'display_name': 'Joel Clark', 'link': 'https://stackoverflow.com/users/148567/joel-clark'}",False,103,,,1,0,1285236717,1284485499,1285236717.0,3711385,CC BY-SA 2.5,https://stackoverflow.com/questions/3711385/dispatching-in-an-html-javascript-application,Dispatching in an HTML/Javascript Application,,,,
2384,"['java', 'javascript', 'ajax', 'jsp']","{'account_id': 110982, 'reputation': 1087, 'user_id': 293436, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/98f14984f13f418f795bf1c59d327cb8?s=256&d=identicon&r=PG', 'display_name': 'Sanjeev', 'link': 'https://stackoverflow.com/users/293436/sanjeev'}",True,524,,3777167.0,1,0,1285235635,1285235244,,3777127,CC BY-SA 2.5,https://stackoverflow.com/questions/3777127/i-want-on-select-value-in-one-combo-the-other-will-fill-on-same-page,I want on select value in one combo the other will fill on same page,,,,
2385,"['javascript', 'asp.net']","{'account_id': 114679, 'reputation': 9016, 'user_id': 301459, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/be090dc79646af8242c603581a5f71de?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mohammad Nadeem', 'link': 'https://stackoverflow.com/users/301459/mohammad-nadeem'}",True,1682,,3775942.0,3,1,1285233994,1285223606,1285233994.0,3775932,CC BY-SA 2.5,https://stackoverflow.com/questions/3775932/how-does-server-tags-work-in-javascript,How does server tags work in javascript?,,,,
2386,"['javascript', 'jquery', 'keypress']","{'account_id': 165643, 'reputation': 10868, 'user_id': 389271, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/7fb8e97ca4d0322cdad566c81437e38a?s=256&d=identicon&r=PG', 'display_name': 'android.nick', 'link': 'https://stackoverflow.com/users/389271/android-nick'}",True,1160,,3776477.0,3,3,1285233958,1285229357,1285229868.0,3776430,CC BY-SA 2.5,https://stackoverflow.com/questions/3776430/jquery-press-j-and-have-it-do-something-press-h-and-have-it-do-something-else,"jQuery: press J and have it do something, press H and have it do something else",,,,
2387,"['javascript', 'jquery', 'image-loading']","{'account_id': 159103, 'reputation': 3535, 'user_id': 378183, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/c17450d1c4a7ad19557da7684089cdec?s=256&d=identicon&r=PG', 'display_name': 'Isaac Lubow', 'link': 'https://stackoverflow.com/users/378183/isaac-lubow'}",True,266,,3775329.0,2,3,1285233878,1285212655,,3775299,CC BY-SA 2.5,https://stackoverflow.com/questions/3775299/whats-a-good-technique-for-displaying-a-loading-image,What&#39;s a good technique for displaying a &quot;loading...&quot; image?,,,,
2388,"['c#', 'com', 'vbscript', 'ole', 'javascript']","{'account_id': 17101, 'reputation': 9561, 'user_id': 37941, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/80885f4c70fd05483e54bd5161e0160e?s=256&d=identicon&r=PG', 'display_name': 'bacar', 'link': 'https://stackoverflow.com/users/37941/bacar'}",True,1493,,3776913.0,1,6,1285233520,1284490521,1285025795.0,3712005,CC BY-SA 2.5,https://stackoverflow.com/questions/3712005/why-is-this-c-com-class-usable-from-vbscript-but-not-jscript,Why is this C# COM class usable from VBScript but not JScript?,,,,
2389,"['javascript', 'css', 'html']","{'account_id': 170639, 'reputation': 649, 'user_id': 397488, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/691a5002f60440001db1e47bab1de0f2?s=256&d=identicon&r=PG', 'display_name': 'gdinari', 'link': 'https://stackoverflow.com/users/397488/gdinari'}",True,3283,,3776193.0,1,4,1285230670,1285226415,,3776160,CC BY-SA 2.5,https://stackoverflow.com/questions/3776160/javascript-not-working-with-html5,javascript not working with HTML5,,,,
2390,"['javascript', 'internet-explorer', 'firefox', 'google-chrome']","{'account_id': 119112, 'reputation': 183, 'user_id': 310594, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/eee28a6e3c2a01a93e8d3024b8f18e5e?s=256&d=identicon&r=PG', 'display_name': 'This_Is_Fun', 'link': 'https://stackoverflow.com/users/310594/this-is-fun'}",True,212,,3775668.0,3,2,1285225408,1285215482,,3775421,CC BY-SA 2.5,https://stackoverflow.com/questions/3775421/how-can-this-javascript-snippet-be-improved,How can this JavaScript snippet be improved?,,,,
2391,"['java', 'javascript', 'jsf', 'alert']","{'account_id': 157763, 'reputation': 1544, 'user_id': 375941, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/9abaf515effcfa665cfd419cda62c12e?s=256&d=identicon&r=PG&f=1', 'display_name': 'mvg', 'link': 'https://stackoverflow.com/users/375941/mvg'}",True,8638,,3776057.0,5,3,1285225308,1284531580,1284551941.0,3715131,CC BY-SA 2.5,https://stackoverflow.com/questions/3715131/calling-alert-box-from-code-behind-java-in-jsf,calling alert box from code behind java in jsf,,,,
2392,"['javascript', 'jquery', 'xml', 'jquery-plugins', 'jqgrid']","{'account_id': 170856, 'reputation': 1067, 'user_id': 397868, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/569b201ff11f61afcee1c7b9072f0a90?s=256&d=identicon&r=PG', 'display_name': 'Shivi', 'link': 'https://stackoverflow.com/users/397868/shivi'}",True,821,,3767089.0,2,0,1285224446,1284634165,1284985854.0,3725898,CC BY-SA 2.5,https://stackoverflow.com/questions/3725898/jgrid-problem-generating-xml,Jgrid Problem Generating XML,,,,
2393,"['javascript', 'flash', 'browser', 'embed', 'swfobject']","{'account_id': 139789, 'reputation': 169, 'user_id': 345611, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/fc06eff02781230b5607efec8efe0c57?s=256&d=identicon&r=PG', 'display_name': 'Andrew.S', 'link': 'https://stackoverflow.com/users/345611/andrew-s'}",True,658,,,1,0,1285220389,1285219000,,3775601,CC BY-SA 2.5,https://stackoverflow.com/questions/3775601/why-does-swfobject-work-in-chrome-yet-not-ie-ff-example-included,Why does SWFObject work in chrome yet not IE/FF? (example included),,,,
2394,"['php', 'javascript']","{'account_id': 179767, 'reputation': 957, 'user_id': 412634, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/e8933bbb632200e08576224940d13202?s=256&d=identicon&r=PG', 'display_name': 'Meena', 'link': 'https://stackoverflow.com/users/412634/meena'}",True,92,,3775595.0,1,0,1285219796,1285217819,1285218094.0,3775549,CC BY-SA 2.5,https://stackoverflow.com/questions/3775549/problem-in-entering-multiple-e-mail-id-in-a-single-field,Problem in entering multiple E-Mail ID in A Single Field,,,,
2395,"['javascript', 'asp.net', 'jquery']","{'account_id': 648700, 'reputation': 43, 'user_id': 444119, 'user_type': 'unregistered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/731547e1cd39a39b16c37bc5d8034de1?s=256&d=identicon&r=PG', 'display_name': 'Peter', 'link': 'https://stackoverflow.com/users/444119/peter'}",False,1966,,,1,0,1285212780,1285205808,1285212780.0,3774841,CC BY-SA 2.5,https://stackoverflow.com/questions/3774841/how-to-not-open-a-new-window-javascript-popup-if-jquery-validation-plugin-retu,How to not open a new window (JavaScript popup) if jQuery validation plugin returns false? (ASP.NET),,,,
2396,"['javascript', 'button', 'overriding', 'ckeditor']","{'account_id': 197916, 'reputation': 1, 'user_id': 442278, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/761f2f32f7e889d5e3583dc4b5738855?s=256&d=identicon&r=PG', 'display_name': 'land rover', 'link': 'https://stackoverflow.com/users/442278/land-rover'}",False,665,,,1,0,1285212592,1285201056,1285201717.0,3774572,CC BY-SA 2.5,https://stackoverflow.com/questions/3774572/how-to-override-bold-on-the-toolbar-in-ckeditor,How to override BOLD on the toolbar in ckEditor,,,,
2397,"['javascript', 'jquery', 'debugging', 'programming-languages', 'fancybox']","{'account_id': 63421, 'reputation': 3900, 'user_id': 187750, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/a03ca2a4498c8e57fc3c08fa2c342b49?s=256&d=identicon&r=PG', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/187750/brian'}",True,1016,,3775226.0,1,0,1285211523,1285209869,,3775103,CC BY-SA 2.5,https://stackoverflow.com/questions/3775103/fancybox-inline-content-modal-window-not-displaying,Fancybox Inline content Modal Window Not Displaying,,,,
2398,"['javascript', 'google-chrome', 'google-chrome-extension']","{'account_id': 194358, 'reputation': 1213, 'user_id': 436630, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/c18831e70aca8c520c7a8747fa2d2794?s=256&d=identicon&r=PG', 'display_name': 'jprim', 'link': 'https://stackoverflow.com/users/436630/jprim'}",True,4538,,3765328.0,1,5,1285211371,1285108550,,3765004,CC BY-SA 2.5,https://stackoverflow.com/questions/3765004/how-do-i-have-a-link-from-a-google-chrome-extension-popup-open-in-the-same-tab-u,How do I have a link from a Google Chrome extension popup open in the same tab underneath?,,,,
2399,"['javascript', 'date']","{'account_id': 46623, 'reputation': 10072, 'user_id': 137783, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/938a1132d5f1b2c5a54345b0e672689c?s=256&d=identicon&r=PG', 'display_name': 'dartdog', 'link': 'https://stackoverflow.com/users/137783/dartdog'}",True,102,,,1,0,1285211249,1285208784,1285211249.0,3775026,CC BY-SA 2.5,https://stackoverflow.com/questions/3775026/javascript-need-two-date-instances-keep-getting-references-instead,Javascript need two date instances Keep getting references instead,,,,
2400,"['javascript', 'jquery', 'css', 'parent-child', 'parent']","{'account_id': 186479, 'reputation': 18605, 'user_id': 423903, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/ab0d1bad3c9256e01f3e65bc88930b4a?s=256&d=identicon&r=PG', 'display_name': 'faressoft', 'link': 'https://stackoverflow.com/users/423903/faressoft'}",True,145,,3775122.0,1,0,1285210190,1285207408,,3774921,CC BY-SA 2.5,https://stackoverflow.com/questions/3774921/problem-with-parent-jquery,problem with parent() (jQuery),,,,
2401,"['java', 'javascript', 'html', 'css', 'flash']","{'account_id': 79263, 'reputation': 87794, 'user_id': 224922, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/0cd3969d4631c7ef1da736d816f1af72?s=256&d=identicon&r=PG', 'display_name': 'never_had_a_name', 'link': 'https://stackoverflow.com/users/224922/never-had-a-name'}",True,294,,3719522.0,3,0,1285208079,1284564747,,3719240,CC BY-SA 2.5,https://stackoverflow.com/questions/3719240/me-com-is-coded-with-javascriptcsshtml-only,me.com is coded with javascript+css+html only?,,,,
2402,"['javascript', 'jquery', 'scope', 'this']","{'account_id': 174366, 'reputation': 11952, 'user_id': 403682, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/d7c14baf83eab0c6c69ca5ac0a64677b?s=256&d=identicon&r=PG', 'display_name': 'Kenny Cason', 'link': 'https://stackoverflow.com/users/403682/kenny-cason'}",True,775,,3774705.0,1,1,1285203658,1285203382,,3774695,CC BY-SA 2.5,https://stackoverflow.com/questions/3774695/javascript-and-jquery-this-scope-errors,Javascript and JQuery &quot;this&quot; scope errors,,,,
2403,"['javascript', 'jquery', 'checkbox']","{'account_id': 200697, 'reputation': 3005, 'user_id': 446691, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/096b994108ff23afd4d5433a19110aa4?s=256&d=identicon&r=PG&f=1', 'display_name': 'TH1981', 'link': 'https://stackoverflow.com/users/446691/th1981'}",True,2662,,3774582.0,2,1,1285201188,1285198889,,3774435,CC BY-SA 2.5,https://stackoverflow.com/questions/3774435/checking-specific-checkboxes-based-on-select-option-using-jquery,Checking specific checkboxes based on select option using Jquery,,,,
2404,['javascript'],"{'account_id': 25823, 'reputation': 6463, 'user_id': 66688, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/fdd25d4dedcbe0fc7abaf91052f78ac0?s=256&d=identicon&r=PG', 'display_name': 'Zahymaka', 'link': 'https://stackoverflow.com/users/66688/zahymaka'}",True,602,,3774469.0,5,1,1285200619,1285199222,,3774451,CC BY-SA 2.5,https://stackoverflow.com/questions/3774451/calling-a-function-inside-a-function-javascript,Calling a function inside a function javascript,,,,
2405,"['c#', 'javascript', 'asp.net', 'telerik']","{'account_id': 43523, 'reputation': 25194, 'user_id': 127257, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/e30f1d60c40c34f9395538cc52930281?s=256&d=identicon&r=PG', 'display_name': 'Matt', 'link': 'https://stackoverflow.com/users/127257/matt'}",True,4524,,3773692.0,1,0,1285200207,1284941951,1285200207.0,3748021,CC BY-SA 2.5,https://stackoverflow.com/questions/3748021/telerik-radlistbox-fires-both-onclientitemchecked-and-onclientselectedindexchang,Telerik radlistbox fires both OnClientItemChecked and OnClientSelectedIndexChanged when an item is checked,,,,
2406,"['javascript', 'internet-explorer']","{'account_id': 652040, 'reputation': 59, 'user_id': 455666, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/e32bea4a30fed83920ce02b3820e501c?s=256&d=identicon&r=PG', 'display_name': 'Praveen', 'link': 'https://stackoverflow.com/users/455666/praveen'}",True,4470,,,1,6,1285199887,1285199456,1285199734.0,3774468,CC BY-SA 2.5,https://stackoverflow.com/questions/3774468/event-is-undefined-in-ie-works-in-firefox,Event is Undefined in IE works in Firefox,,,,
2407,"['javascript', 'jquery', 'delay', 'settimeout']","{'account_id': 31079, 'reputation': 961, 'user_id': 85123, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/65ffcbc214953818b8f88fb83858949c?s=256&d=identicon&r=PG', 'display_name': 'boomturn', 'link': 'https://stackoverflow.com/users/85123/boomturn'}",False,3002,,,3,2,1285197764,1285196942,,3774273,CC BY-SA 2.5,https://stackoverflow.com/questions/3774273/jquery-delay-vs-settimeout-for-jackpot-spinner-image-swapping,jQuery delay vs. setTimeout for jackpot &quot;spinner&quot; image swapping,,,,
2408,"['javascript', 'jquery']","{'account_id': 109606, 'reputation': 2819, 'user_id': 290326, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/2dRyk.png?s=256&g=1', 'display_name': 'Alexander_F', 'link': 'https://stackoverflow.com/users/290326/alexander-f'}",True,318,,3763107.0,1,1,1285195465,1285077777,,3761080,CC BY-SA 2.5,https://stackoverflow.com/questions/3761080/scroll-if-on-the-right-side-jquery,Scroll if on the right side (jQuery),,,,
2409,"['javascript', 'html']","{'account_id': 652016, 'reputation': 63, 'user_id': 455576, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/d3c21d029de13a98c973b98f28ad6867?s=256&d=identicon&r=PG', 'display_name': 'Eureka', 'link': 'https://stackoverflow.com/users/455576/eureka'}",True,15165,,3773810.0,3,5,1285193664,1285191060,1285193664.0,3773785,CC BY-SA 2.5,https://stackoverflow.com/questions/3773785/why-onchange-doesnt-work,Why onchange doesn&#39;t work?,,,,
2410,"['php', 'javascript']","{'account_id': 195170, 'reputation': 1251, 'user_id': 437917, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/97dc50fb8665c612cdcab84e45a3deb6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aryan G', 'link': 'https://stackoverflow.com/users/437917/aryan-g'}",True,414,,3766934.0,4,4,1285192540,1285135205,1285138681.0,3766678,CC BY-SA 2.5,https://stackoverflow.com/questions/3766678/is-it-possible-to-pass-a-php-variable-inside-javascript,Is it possible to pass a php variable inside javascript?,,,,
2411,"['javascript', 'asp.net', 'user-controls']","{'account_id': 40631, 'reputation': 864, 'user_id': 117733, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/0238873d4cef3737f767ad1b5d2a0847?s=256&d=identicon&r=PG', 'display_name': 'Zhao', 'link': 'https://stackoverflow.com/users/117733/zhao'}",True,1346,,3773261.0,1,0,1285192277,1285183977,,3772922,CC BY-SA 2.5,https://stackoverflow.com/questions/3772922/asp-net-user-control-java-script-function-does-not-run,ASP.Net User Control Java Script function does not run,,,,
2412,"['javascript', 'ajax']","{'account_id': 655481, 'reputation': 13971, 'user_id': 454062, 'user_type': 'unregistered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/19d866394045834909d07a5000937ba7?s=256&d=identicon&r=PG', 'display_name': 'bba', 'link': 'https://stackoverflow.com/users/454062/bba'}",True,829,,3772762.0,2,1,1285189408,1285182020,1285182324.0,3772716,CC BY-SA 2.5,https://stackoverflow.com/questions/3772716/jquery-making-ajax-options-dynamic,JQuery making ajax options dynamic,,,,
2413,"['javascript', 'drop-down-menu']","{'account_id': 35109, 'reputation': 3752, 'user_id': 99329, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/634684d2ce1ad953a6488cc1fa2e5b74?s=256&d=identicon&r=PG', 'display_name': 'Elliott', 'link': 'https://stackoverflow.com/users/99329/elliott'}",True,4593,,3773268.0,2,0,1285189190,1285186468,1285189190.0,3773240,CC BY-SA 2.5,https://stackoverflow.com/questions/3773240/javascript-get-value-from-dropdown,javascript get value from dropdown,,,,
2414,"['c#', 'javascript', 'asp.net', 'flash']","{'account_id': 206247, 'reputation': 119, 'user_id': 455423, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/afaa057839beaa64d173b3f97261933e?s=256&d=identicon&r=PG', 'display_name': 'user455423', 'link': 'https://stackoverflow.com/users/455423/user455423'}",False,775,,,1,0,1285188921,1285181319,1285182602.0,3772629,CC BY-SA 2.5,https://stackoverflow.com/questions/3772629/what-is-the-direct-url-of-metacafe-video-to-play-in-a-div,what is the direct url of metacafe video to play in a div?,,,,
2415,"['php', 'javascript', 'regex']","{'account_id': 86204, 'reputation': 39405, 'user_id': 239879, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/b9e2d7ef70e61ce1c509e556c453626d?s=256&d=identicon&r=PG', 'display_name': 'Shamoon', 'link': 'https://stackoverflow.com/users/239879/shamoon'}",True,168,,3773476.0,3,1,1285188335,1285188050,,3773439,CC BY-SA 2.5,https://stackoverflow.com/questions/3773439/what-is-the-php-equivalent-of-this-javascript-regular-expression,What is the PHP equivalent of this JavaScript Regular Expression?,,,,
2416,"['javascript', 'jquery', 'function', 'undefined']","{'account_id': 189643, 'reputation': 593, 'user_id': 429095, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/51ead4aa98d9a63195cc4da058b820d1?s=256&d=identicon&r=PG', 'display_name': 'RyanPitts', 'link': 'https://stackoverflow.com/users/429095/ryanpitts'}",True,33430,,3773380.0,1,4,1285187746,1285187299,1285187746.0,3773356,CC BY-SA 2.5,https://stackoverflow.com/questions/3773356/function-not-defined,Function not defined,,,,
2417,"['javascript', 'floating-point']","{'account_id': 131200, 'reputation': 73910, 'user_id': 886931, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/03f162f30325faeb90993482e309bcf7?s=256&d=identicon&r=PG', 'display_name': 'Dagg Nabbit', 'link': 'https://stackoverflow.com/users/886931/dagg-nabbit'}",True,6196,,3772587.0,2,6,1285187237,1285119181,1285180227.0,3765728,CC BY-SA 2.5,https://stackoverflow.com/questions/3765728/highest-and-lowest-possible-result-of-this-javascript-expression,Highest and lowest possible result of this javascript expression?,,,,
2418,"['javascript', 'html']","{'account_id': 5976, 'reputation': 85548, 'user_id': 9859, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/KEZOL.jpg?s=256&g=1', 'display_name': 'rampion', 'link': 'https://stackoverflow.com/users/9859/rampion'}",True,2280,,3773162.0,3,2,1285187151,1285185488,,3773129,CC BY-SA 2.5,https://stackoverflow.com/questions/3773129/get-reference-to-anchors-dom-element-from-javascript,Get reference to anchor&#39;s dom element from javascript,,,,
2419,"['javascript', 'visibility']","{'account_id': 650394, 'reputation': 23, 'user_id': 450109, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/10f1909fe0777e8affc3effc7fceedf4?s=256&d=identicon&r=PG', 'display_name': 'Beau', 'link': 'https://stackoverflow.com/users/450109/beau'}",False,2279,,,2,0,1285186836,1285083400,,3761918,CC BY-SA 2.5,https://stackoverflow.com/questions/3761918/set-default-visible-div-in-dropdown-menu,Set Default Visible Div in Dropdown Menu,,,,
2420,"['javascript', 'firefox', 'firefox-addon']","{'account_id': 39065, 'reputation': 2659, 'user_id': 112601, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/ba186cd5a43276e683babe9c44e0e604?s=256&d=identicon&r=PG', 'display_name': 'aviv', 'link': 'https://stackoverflow.com/users/112601/aviv'}",True,2124,,3773108.0,2,0,1285185356,1285085454,,3762253,CC BY-SA 2.5,https://stackoverflow.com/questions/3762253/firefox-disable-enable-add-on-in-a-specific-page,firefox disable/enable add-on in a specific page,,,,
2421,['javascript'],"{'account_id': 80806, 'reputation': 1250, 'user_id': 336927, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/53134e14a3bd6c35cbc4d639632a9bfb?s=256&d=identicon&r=PG&f=1', 'display_name': 'The Orca', 'link': 'https://stackoverflow.com/users/336927/the-orca'}",True,67,,3773046.0,4,0,1285185134,1285184482,,3772988,CC BY-SA 2.5,https://stackoverflow.com/questions/3772988/accessing-paramaters-in-a-js-file-url,Accessing paramaters in a js file url,,,,
2422,"['javascript', 'asp.net', 'jquery']","{'account_id': 78457, 'reputation': 7100, 'user_id': 223291, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/9c22b736966c20e79b186cdf91d958e9?s=256&d=identicon&r=PG', 'display_name': 'Pinu', 'link': 'https://stackoverflow.com/users/223291/pinu'}",True,1501,,3773000.0,3,0,1285184535,1285097264,,3763731,CC BY-SA 2.5,https://stackoverflow.com/questions/3763731/add-textbox-value-to-listbox-on-tab,Add textbox value to listbox on tab,,,,
2423,"['javascript', 'jquery', 'ajax']","{'account_id': 136909, 'reputation': 923, 'user_id': 340745, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/65pfB.jpg?s=256&g=1', 'display_name': 'Squirkle', 'link': 'https://stackoverflow.com/users/340745/squirkle'}",True,1837,,3771542.0,2,0,1285183299,1285171909,1285172950.0,3771310,CC BY-SA 2.5,https://stackoverflow.com/questions/3771310/return-string-outside-ajax-request,Return String Outside Ajax Request,,,,
2424,"['javascript', 'jquery']","{'account_id': 157379, 'reputation': 970, 'user_id': 375291, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/d57f4acd9bd4a956ebc76713cbd46e55?s=256&d=identicon&r=PG', 'display_name': 'Faili', 'link': 'https://stackoverflow.com/users/375291/faili'}",True,154,,3768684.0,3,1,1285182832,1285154102,1285182832.0,3768641,CC BY-SA 2.5,https://stackoverflow.com/questions/3768641/selecting-the-last-child,Selecting the last child,,,,
2425,"['javascript', 'variables']","{'account_id': 24696, 'reputation': 4657, 'user_id': 62983, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://i.stack.imgur.com/1uKle.jpg?s=256&g=1', 'display_name': 'jerome', 'link': 'https://stackoverflow.com/users/62983/jerome'}",True,419,,3772572.0,4,9,1285182434,1285180696,,3772552,,https://stackoverflow.com/questions/3772552/myvar-someothervar,myVar = !!someOtherVar,,1450324534.0,Duplicate,
2426,"['javascript', 'ruby-on-rails', 'html-select']","{'account_id': 185400, 'reputation': 11743, 'user_id': 422073, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/cJF6J.jpg?s=256&g=1', 'display_name': 'Kevin Whitaker', 'link': 'https://stackoverflow.com/users/422073/kevin-whitaker'}",True,343,,3772682.0,2,0,1285181754,1285087830,,3762557,CC BY-SA 2.5,https://stackoverflow.com/questions/3762557/rails-returning-a-blank-select-option-with-observe-field,Rails: Returning a blank select option with observe_field?,,,,
2427,"['javascript', 'jquery', 'css', 'hover', 'fade']","{'account_id': 144465, 'reputation': 6288, 'user_id': 353542, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/bFto1.jpg?s=256&g=1', 'display_name': 'Sam', 'link': 'https://stackoverflow.com/users/353542/sam'}",True,651,,3772619.0,2,0,1285181235,1285174926,1285175004.0,3771728,CC BY-SA 2.5,https://stackoverflow.com/questions/3771728/fade-from-background-image-to-hover,Fade from background-image to hover,,,,
2428,['javascript'],"{'account_id': 206242, 'reputation': 91, 'user_id': 455416, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee1bd174de750f838d342affef78ee3f?s=256&d=identicon&r=PG&f=1', 'display_name': 'user455416', 'link': 'https://stackoverflow.com/users/455416/user455416'}",True,22709,,,1,9,1285181019,1285180582,1285180993.0,3772535,CC BY-SA 2.5,https://stackoverflow.com/questions/3772535/open-a-new-window-and-call-javascript-function,"open a new window, and call javascript function",,,,
2429,"['javascript', 'iphone', 'authentication', 'asp.net', 'fba']","{'account_id': 137358, 'reputation': 361, 'user_id': 341483, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/429a04f94df412aa2ed83e7df2964f68?s=256&d=identicon&r=PG', 'display_name': 'Justjoe', 'link': 'https://stackoverflow.com/users/341483/justjoe'}",True,991,,3772175.0,1,1,1285178016,1285177511,,3772108,CC BY-SA 2.5,https://stackoverflow.com/questions/3772108/how-do-pass-forms-based-authentication-form-iphone-app-to-website,How do pass forms-based authentication form iphone app to website?,,,,
2430,"['javascript', 'asp.net', 'visual-studio-2010', 'mouseover']","{'account_id': 4421, 'reputation': 5747, 'user_id': 6624, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/afcc98608cfb93f106ff78a4830f01a4?s=256&d=identicon&r=PG', 'display_name': 'Chris Burgess', 'link': 'https://stackoverflow.com/users/6624/chris-burgess'}",True,1256,,3772095.0,3,2,1285177407,1285104166,1495535274.0,3764609,CC BY-SA 3.0,https://stackoverflow.com/questions/3764609/javascript-is-not-able-to-convince-the-mouse-to-change-its-cursor,JavaScript is not able to convince the mouse to change its cursor,,,,
