,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,locked_date,migrated_from,community_owned_date
1964,"['javascript', 'jquery', 'css', 'jquery-ui', 'internet-explorer-8']","{'account_id': 1216641, 'reputation': 6624, 'user_id': 1184100, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/286280e9fb8dabfde426d01302a6b126?s=256&d=identicon&r=PG', 'display_name': 'user1184100', 'link': 'https://stackoverflow.com/users/1184100/user1184100'}",True,3819,3,2,1425888122,1344580526,1369852147.0,11896596,CC BY-SA 3.0,https://stackoverflow.com/questions/11896596/ie8-text-selection-issue,IE8 text selection issue,,,,,,,
1965,"['javascript', 'vim', 'jsctags']","{'account_id': 1261489, 'reputation': 284, 'user_id': 1331873, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/cc7f3dcdbc0010eb547ae698af2d475b?s=256&d=identicon&r=PG', 'display_name': 'fradeve', 'link': 'https://stackoverflow.com/users/1331873/fradeve'}",True,5231,2,6,1425729828,1343900118,1354572386.0,11774750,CC BY-SA 3.0,https://stackoverflow.com/questions/11774750/vim-javascript-autocompletion-suggestions,Vim Javascript Autocompletion + Suggestions?,11776811.0,,,,,,
1966,"['php', 'javascript', 'ajax', 'highcharts']","{'account_id': 1490379, 'reputation': 147, 'user_id': 1397595, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/6f3b407df026f579ac1d2aeaa4e60910?s=256&d=identicon&r=PG', 'display_name': 'user1397595', 'link': 'https://stackoverflow.com/users/1397595/user1397595'}",True,2863,1,1,1425606128,1344045341,1495542044.0,11805321,CC BY-SA 3.0,https://stackoverflow.com/questions/11805321/dynamic-spline-highchart-from-database,dynamic spline highchart from database,11806316.0,,,,,,
1967,"['javascript', 'coffeescript']","{'account_id': 930166, 'reputation': 3600, 'user_id': 960178, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/13bede8f6aa8c5eb590995b32ca04bf2?s=256&d=identicon&r=PG', 'display_name': 'chenglou', 'link': 'https://stackoverflow.com/users/960178/chenglou'}",True,7595,4,13,1425604408,1344444360,1425604408.0,11869270,CC BY-SA 3.0,https://stackoverflow.com/questions/11869270/coffeescript-do-pass-argument,"CoffeeScript do, pass argument",11869658.0,,,,,,
1968,"['javascript', 'jslint']","{'account_id': 33832, 'reputation': 2211, 'user_id': 95041, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/Ndil4.jpg?s=256&g=1', 'display_name': 'Zack', 'link': 'https://stackoverflow.com/users/95041/zack'}",True,2202,2,4,1425504306,1345238905,,12013406,CC BY-SA 3.0,https://stackoverflow.com/questions/12013406/jslint-still-giving-warning-x-was-used-before-it-was-defined-even-when-undef,jsLint still giving warning &quot;X was used before it was defined.&quot; even when undef is set,12016749.0,,,,,,
1969,"['javascript', 'jquery', 'leaflet']","{'account_id': 1540557, 'reputation': 1812, 'user_id': 1435341, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/332d49531863bdb9a0770b0f7775359d?s=256&d=identicon&r=PG', 'display_name': 'Kristof Feys', 'link': 'https://stackoverflow.com/users/1435341/kristof-feys'}",True,2343,1,2,1425375159,1345046499,1345115686.0,11972816,CC BY-SA 3.0,https://stackoverflow.com/questions/11972816/leaflet-issue-making-layergroup-of-polylines-not-clickable,Leaflet issue: making layergroup of polylines not clickable,28743934.0,,,,,,
1970,"['javascript', 'windows-phone-7', 'windows-phone']","{'account_id': 1203187, 'reputation': 1070, 'user_id': 1173428, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/d93bad969008500a793e355b50316c45?s=256&d=identicon&r=PG&f=1', 'display_name': 'bmurmistro', 'link': 'https://stackoverflow.com/users/1173428/bmurmistro'}",True,8073,3,12,1425294459,1346344158,1346345405.0,12201436,CC BY-SA 3.0,https://stackoverflow.com/questions/12201436/how-to-open-a-new-window-or-tab-via-javascript-in-windows-phone-7-browser,How to open a new window or tab via javascript in windows phone 7 browser,12265816.0,,,,,,
1971,"['javascript', 'debugging', 'cross-platform', 'ibooks', 'epub3']","{'user_type': 'does_not_exist', 'display_name': 'user663031'}",True,1466,2,8,1425243214,1345185892,1363044989.0,12000962,CC BY-SA 3.0,https://stackoverflow.com/questions/12000962/how-to-debug-scripted-epub3-in-ibooks,How to debug scripted ePub3 in iBooks?,15350378.0,,,,,,
1972,"['javascript', 'jquery']","{'account_id': 1027778, 'reputation': 1006, 'user_id': 1036704, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/5922156313586842138868f958a4c6a8?s=256&d=identicon&r=PG', 'display_name': 'Ber53rker', 'link': 'https://stackoverflow.com/users/1036704/ber53rker'}",True,90,3,0,1425224480,1345228407,,12011317,CC BY-SA 3.0,https://stackoverflow.com/questions/12011317/search-the-webpage-source-for-urls,Search the webpage source for urls?,,,,,,,
1973,"['javascript', 'html', 'function', 'button']","{'account_id': 311346, 'reputation': 15768, 'user_id': 624869, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/d253a59ca9d41509957700a5e277c93d?s=256&d=identicon&r=PG', 'display_name': 'JDS', 'link': 'https://stackoverflow.com/users/624869/jds'}",True,2265,3,0,1425224343,1343767425,,11748704,CC BY-SA 3.0,https://stackoverflow.com/questions/11748704/javascript-passing-arguments-to-button-onclick-functions,JavaScript passing arguments to button onclick functions,11748770.0,,,,,,
1974,"['javascript', 'ms-word', 'special-characters']","{'account_id': 1800065, 'reputation': 1827, 'user_id': 1638627, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/1f213b690f66c98dc13cc41f1431b9c8?s=256&d=identicon&r=PG', 'display_name': 'tmoore82', 'link': 'https://stackoverflow.com/users/1638627/tmoore82'}",True,166,1,0,1425168678,1346415889,1425168678.0,12215351,CC BY-SA 3.0,https://stackoverflow.com/questions/12215351/whacky-characters-in-word-file-javascript,Whacky characters in Word file (Javascript?),14756629.0,,,,,,
1975,"['javascript', 'jquery', 'iframe', 'user-agent']","{'account_id': 153857, 'reputation': 2468, 'user_id': 369411, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/ed70bb27c7d6a0d515220d66d3a0e1dd?s=256&d=identicon&r=PG', 'display_name': 'MANnDAaR', 'link': 'https://stackoverflow.com/users/369411/manndaar'}",True,22406,2,14,1425043817,1345561646,1354569669.0,12057890,CC BY-SA 3.0,https://stackoverflow.com/questions/12057890/fake-user-agent-for-iframe,Fake User Agent for iframe,,,,,,,
1976,"['javascript', 'd3.js', 'axis-labels']","{'account_id': 1718504, 'reputation': 1790, 'user_id': 1575059, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/11f190376a24790b0481109724bc07cf?s=256&d=identicon&r=PG', 'display_name': 'Mobie', 'link': 'https://stackoverflow.com/users/1575059/mobie'}",True,35203,1,24,1425041074,1345559437,1425041074.0,12057145,CC BY-SA 3.0,https://stackoverflow.com/questions/12057145/d3-js-axis-labels-color-not-changing,d3.js axis labels - color not changing,12057388.0,,,,,,
1977,"['javascript', 'highcharts', 'offset']","{'account_id': 1598227, 'reputation': 998, 'user_id': 1479829, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/4724c0a2d84dd52a654e011344127be6?s=256&d=identicon&r=PG', 'display_name': 'Florent06', 'link': 'https://stackoverflow.com/users/1479829/florent06'}",False,776,0,1,1425040197,1344439492,1425040197.0,11867918,CC BY-SA 3.0,https://stackoverflow.com/questions/11867918/highcharts-x-axis-offset-but-restored-after-resized,Highcharts x-axis offset but restored after resized,,,,,,,
1978,"['javascript', 'charts', 'dojo', 'axis-labels']","{'account_id': 1617965, 'reputation': 8993, 'user_id': 1495124, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/07ec262e78c5b770a84a8a6ee4d85cd7?s=256&d=identicon&r=PG', 'display_name': 'gaurang171', 'link': 'https://stackoverflow.com/users/1495124/gaurang171'}",True,4940,2,0,1425037881,1343968751,1425037881.0,11789353,CC BY-SA 3.0,https://stackoverflow.com/questions/11789353/dojo-chart-selective-labels-for-x-axis-grid,Dojo Chart selective labels for x-axis &amp; grid,11812103.0,,,,,,
1979,"['javascript', 'jquery', 'ajax']","{'account_id': 908188, 'reputation': 14363, 'user_id': 942659, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/e2abdd991dadaccf26692bcf797a314a?s=256&d=identicon&r=PG', 'display_name': 'Mahdi Ghiasi', 'link': 'https://stackoverflow.com/users/942659/mahdi-ghiasi'}",True,7087,4,2,1424876389,1345162861,1495540616.0,11997256,CC BY-SA 3.0,https://stackoverflow.com/questions/11997256/call-a-external-web-page-cross-domain-with-javascript,Call a external web page (cross-domain) with javascript,11997312.0,,,,,,
1980,"['javascript', 'jquery', 'css', 'lavalamp']","{'account_id': 975971, 'reputation': 193, 'user_id': 997167, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a489888719ec3dd7f916427cc0a18226?s=256&d=identicon&r=PG', 'display_name': 'Dustin Perolio', 'link': 'https://stackoverflow.com/users/997167/dustin-perolio'}",True,2164,3,0,1424764161,1344921911,1424764161.0,11946200,CC BY-SA 3.0,https://stackoverflow.com/questions/11946200/jquery-lava-lamp-hover-css,jQuery Lava-Lamp Hover (CSS),11946595.0,,,,,,
1981,"['php', 'javascript', 'jquery', 'character-encoding']","{'account_id': 241838, 'reputation': 18891, 'user_id': 512922, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/ad477c426f846ff37aee6ab22e584773?s=256&d=identicon&r=PG', 'display_name': 'dqhendricks', 'link': 'https://stackoverflow.com/users/512922/dqhendricks'}",True,1260,4,2,1424742715,1345486346,1345494629.0,12042832,CC BY-SA 3.0,https://stackoverflow.com/questions/12042832/jquery-ajax-mangling-character-enoding-on-the-way-to-the-server,jQuery AJAX mangling character enoding on the way to the server,12058910.0,,,,,,
1982,"['php', 'javascript', 'json']","{'account_id': 1712344, 'reputation': 3, 'user_id': 1570109, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3042824992da432f9da296aa22a923fd?s=256&d=identicon&r=PG', 'display_name': 'user1570109', 'link': 'https://stackoverflow.com/users/1570109/user1570109'}",True,286,3,-1,1424692640,1343871697,1424692640.0,11769929,CC BY-SA 3.0,https://stackoverflow.com/questions/11769929/why-isnt-json-encode-working,Why isn&#39;t json_encode working?,11769960.0,,,,,,
1983,"['php', 'javascript', 'pdo', 'onclick']","{'account_id': 445324, 'reputation': 1467, 'user_id': 837705, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/e69d4d905495a6c06df47f57cfeb5b36?s=256&d=identicon&r=PG', 'display_name': 'Draven', 'link': 'https://stackoverflow.com/users/837705/draven'}",True,2864,2,0,1424692615,1343872463,1424692615.0,11770005,CC BY-SA 3.0,https://stackoverflow.com/questions/11770005/execute-php-using-javascript-onclick-submit,Execute PHP using JavaScript onclick submit,11770017.0,,,,,,
1984,"['php', 'javascript', 'ajax', 'curl']","{'account_id': 1507843, 'reputation': 73, 'user_id': 1410799, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b29f4e01616af2ee33ae847579a9e610?s=256&d=identicon&r=PG', 'display_name': 'creativecodes', 'link': 'https://stackoverflow.com/users/1410799/creativecodes'}",False,80,0,0,1424692426,1343883911,1424692426.0,11771335,CC BY-SA 3.0,https://stackoverflow.com/questions/11771335/php-script-to-discover-the-form-elements,PHP script to discover the form elements,,,,,,,
1985,"['javascript', 'jquery-plugins', 'twitter-bootstrap', 'css-transitions', 'collapse']","{'account_id': 1749512, 'reputation': 21, 'user_id': 1598942, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/560de78267863dc17231c5c320deae69?s=256&d=identicon&r=PG', 'display_name': 'Anthony Duncan', 'link': 'https://stackoverflow.com/users/1598942/anthony-duncan'}",True,4512,2,2,1424691767,1344972857,1344976427.0,11959501,CC BY-SA 3.0,https://stackoverflow.com/questions/11959501/bootstrap-nav-collapse-toggles-once,Bootstrap nav-collapse toggles once,,,,,,,
1986,"['javascript', 'jquery', 'charts', 'kendo-ui']","{'account_id': 134882, 'reputation': 20073, 'user_id': 337315, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/vNdBR.jpg?s=256&g=1', 'display_name': 'CodeLikeBeaker', 'link': 'https://stackoverflow.com/users/337315/codelikebeaker'}",True,3786,1,3,1424633551,1345572367,1345577971.0,12060554,CC BY-SA 3.0,https://stackoverflow.com/questions/12060554/kendoui-column-chart-grouping-data-in-wrong-columns,KendoUI Column Chart Grouping Data in Wrong Columns,12062025.0,,,,,,
1987,"['javascript', 'json', 'backbone.js', 'internet-explorer-8', 'underscore.js']","{'account_id': 185781, 'reputation': 809, 'user_id': 422716, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/f94c9420e444fc588abe64cd2145a988?s=256&d=identicon&r=PG', 'display_name': 'Dodjs', 'link': 'https://stackoverflow.com/users/422716/dodjs'}",True,2896,3,0,1424531518,1344327150,1362237740.0,11841754,CC BY-SA 3.0,https://stackoverflow.com/questions/11841754/underscore-js-map-method-breaks-ie8,underscore.js .map method breaks ie8,11842464.0,,,,,,
1988,"['javascript', 'json', 'html', 'html5-canvas', 'kineticjs']","{'account_id': 1268291, 'reputation': 838, 'user_id': 1225105, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/qZzSz.png?s=256&g=1', 'display_name': 'boyfromnorth', 'link': 'https://stackoverflow.com/users/1225105/boyfromnorth'}",False,447,2,0,1424450502,1346047525,,12136922,CC BY-SA 3.0,https://stackoverflow.com/questions/12136922/stage-loadjson-issue-kinetic-js,Stage.load(json) Issue..Kinetic.js,,,,,,,
1989,"['javascript', 'new-operator']","{'account_id': 60728, 'reputation': 17436, 'user_id': 181310, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/4a851ba7c57b82399128dc6e81a46c26?s=256&d=identicon&r=PG', 'display_name': 'Parris', 'link': 'https://stackoverflow.com/users/181310/parris'}",True,331,2,6,1424397520,1344498553,1424397520.0,11878924,CC BY-SA 3.0,https://stackoverflow.com/questions/11878924/is-new-still-not-recommended-in-javascript,Is &quot;new&quot; still not recommended in JavaScript?,11879028.0,,,,,,
1990,"['javascript', 'syntax-error', 'jinja2']","{'account_id': 894471, 'reputation': 3119, 'user_id': 932051, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/4daff29d88a461a5c39f7fac4aa38283?s=256&d=identicon&r=PG', 'display_name': 'abhinav', 'link': 'https://stackoverflow.com/users/932051/abhinav'}",True,3110,2,6,1424363367,1345730225,1345732537.0,12093332,CC BY-SA 3.0,https://stackoverflow.com/questions/12093332/jinja-and-javascript-syntax-conflict,Jinja and javascript syntax conflict?,12094036.0,,,,,,
1991,"['javascript', 'jquery', 'html', 'css']","{'account_id': 313846, 'reputation': 23396, 'user_id': 628700, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/627b03e77e421ade86a0d1b317dfed92?s=256&d=identicon&r=PG', 'display_name': 'sidonaldson', 'link': 'https://stackoverflow.com/users/628700/sidonaldson'}",True,331,3,0,1424262076,1343754775,1344417565.0,11745490,CC BY-SA 3.0,https://stackoverflow.com/questions/11745490/ie7-shrinking-inputs-issue,IE7 shrinking inputs issue,28583588.0,,,,,,
1992,"['javascript', 'node.js']","{'account_id': 94306, 'reputation': 49368, 'user_id': 257558, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/tBnm9.png?s=256&g=1', 'display_name': 'Shai UI', 'link': 'https://stackoverflow.com/users/257558/shai-ui'}",True,1639,3,5,1424215072,1343774078,1345478396.0,11750019,,https://stackoverflow.com/questions/11750019/frameworks-for-javascript-client-side-orm,Frameworks for javascript client side ORM?,,,1523527258.0,Not suitable for this site,,,
1993,"['javascript', 'jquery', 'jquery-selectors']","{'account_id': 1446568, 'reputation': 1417, 'user_id': 1364822, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/388cb3a6705919e183844418c978b4b0?s=256&d=identicon&r=PG', 'display_name': 'manutenfruits', 'link': 'https://stackoverflow.com/users/1364822/manutenfruits'}",True,29007,5,40,1424184631,1345559791,1345560134.0,12057251,CC BY-SA 3.0,https://stackoverflow.com/questions/12057251/opposite-of-jquerys-eq,Opposite of jQuery&#39;s :eq(),12057289.0,,,,,,
1994,"['javascript', 'jquery', 'css-transitions', 'jquery-transit']","{'account_id': 1533347, 'reputation': 6642, 'user_id': 1429980, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/14ad276f982255e5355fc525f0561900?s=256&d=identicon&r=PG', 'display_name': 'user1429980', 'link': 'https://stackoverflow.com/users/1429980/user1429980'}",True,3654,2,14,1424117147,1344972693,1424117147.0,11959459,CC BY-SA 3.0,https://stackoverflow.com/questions/11959459/jquery-transit-object-none-has-no-method-setfromstring,jQuery Transit: Object none has no method &#39;setFromString&#39;,11959506.0,,,,,,
1995,"['javascript', 'regex', 'currency']","{'account_id': 1300061, 'reputation': 10176, 'user_id': 1250177, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/b43ccd36c400f26aa52d28bb6787e112?s=256&d=identicon&r=PG', 'display_name': 'Adam Levitt', 'link': 'https://stackoverflow.com/users/1250177/adam-levitt'}",True,12101,3,4,1423940992,1344915145,1344917114.0,11945412,CC BY-SA 3.0,https://stackoverflow.com/questions/11945412/regex-currency-format-javascript,Regex Currency format - javascript,11945450.0,,,,,,
1996,"['php', 'javascript', 'ajax']","{'account_id': 1593506, 'reputation': 1107, 'user_id': 1476297, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/45f70c026ca538660965608b9229642a?s=256&d=identicon&r=PG', 'display_name': 'Saad A', 'link': 'https://stackoverflow.com/users/1476297/saad-a'}",False,336,1,0,1423834532,1345173167,1345173765.0,11999283,CC BY-SA 3.0,https://stackoverflow.com/questions/11999283/php-instant-messages-update,PHP Instant Messages Update,,,,,,,
1997,"['javascript', 'jquery']","{'account_id': 1731458, 'reputation': 15, 'user_id': 1584988, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c46cdc97794349c6913627d3121c3279?s=256&d=identicon&r=PG', 'display_name': 'user1584988', 'link': 'https://stackoverflow.com/users/1584988/user1584988'}",True,9954,2,-4,1423829000,1344551454,1344552566.0,11892948,CC BY-SA 3.0,https://stackoverflow.com/questions/11892948/how-do-i-change-image-src-onclick-with-jquery-sound-mute-buttons,"how do i change image src onclick with jquery, Sound/Mute buttons",,,,,,,
1998,"['javascript', 'jquery']","{'account_id': 1452646, 'reputation': 309, 'user_id': 1369093, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/589a5bbae22be630d270fd665a3d0e0e?s=256&d=identicon&r=PG', 'display_name': 'unix_user', 'link': 'https://stackoverflow.com/users/1369093/unix-user'}",True,6141,5,8,1423765740,1345748351,1423765740.0,12098327,CC BY-SA 3.0,https://stackoverflow.com/questions/12098327/how-to-add-dbclick-on-right-click-in-jquery,how to add dbclick() on right click in jquery,12098638.0,,,,,,
1999,"['javascript', 'html', 'css']","{'account_id': 466543, 'reputation': 4078, 'user_id': 871354, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/2b6ef2c52b3585bd23220bdd8ad1a81a?s=256&d=identicon&r=PG', 'display_name': 'benams', 'link': 'https://stackoverflow.com/users/871354/benams'}",True,1320,2,6,1423764986,1344930187,1344931624.0,11947861,CC BY-SA 3.0,https://stackoverflow.com/questions/11947861/should-i-include-prefix-free-plugin-in-my-website,Should I include &quot;prefix-free&quot; plugin in my website,11947960.0,,,,,,
2000,"['javascript', 'html', 'xml']","{'account_id': 1791319, 'reputation': 231, 'user_id': 1631651, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/94722d0c0bc733e6d386b04539778a35?s=256&d=identicon&r=PG', 'display_name': 'user1631651', 'link': 'https://stackoverflow.com/users/1631651/user1631651'}",False,9596,1,0,1423623777,1346362045,1346364686.0,12205783,CC BY-SA 3.0,https://stackoverflow.com/questions/12205783/reading-local-xml-file-using-javascript-and-display-in-html-page,Reading local XML file using javascript and display in html page,,,,,,,
2001,"['javascript', 'php', 'xml', 'tags']","{'account_id': 1533097, 'reputation': 215, 'user_id': 1429784, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/e388ef05e04b40601f832213e81e1775?s=256&d=identicon&r=PG', 'display_name': 'fatpipp', 'link': 'https://stackoverflow.com/users/1429784/fatpipp'}",False,101,1,0,1423609057,1346324477,1423609057.0,12195394,CC BY-SA 3.0,https://stackoverflow.com/questions/12195394/load-xml-and-get-tag-change-from-php-to-javascript,Load XML and get tag. Change from php to javascript,,,,,,,
2002,"['javascript', 'xml', 'foreach']","{'account_id': 1253137, 'reputation': 9, 'user_id': 1213135, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b8e21559c0b46d5cb9166ad0152590d?s=256&d=identicon&r=PG', 'display_name': 'manan', 'link': 'https://stackoverflow.com/users/1213135/manan'}",True,73,1,-1,1423609042,1343981187,1592644375.0,11791745,CC BY-SA 4.0,https://stackoverflow.com/questions/11791745/how-to-retrive-all-state-name-by-javascript-from-state-xml-file,How to retrive all state name by javascript from state.xml file?,,,,,,,
2003,"['javascript', 'jquery', 'jquery-ui', 'jquery-ui-accordion']","{'account_id': 260622, 'reputation': 3058, 'user_id': 544283, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/7LaHy.png?s=256&g=1', 'display_name': 'Esteban', 'link': 'https://stackoverflow.com/users/544283/esteban'}",True,3401,2,1,1423576766,1346277649,1346278064.0,12187133,,https://stackoverflow.com/questions/12187133/how-can-i-easily-make-my-own-jquery-accordion,How can I easily make my own jQuery accordion?,12187134.0,,1346278828.0,not a real question,,,
2004,"['javascript', 'api', 'for-loop', 'instagram']","{'account_id': 1726001, 'reputation': 85, 'user_id': 1580646, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2f8a821e3b98d395dbc16dc3b4e7f97?s=256&d=identicon&r=PG', 'display_name': 'himynameismarvin', 'link': 'https://stackoverflow.com/users/1580646/himynameismarvin'}",True,4534,2,1,1423200511,1344442978,,11868891,CC BY-SA 3.0,https://stackoverflow.com/questions/11868891/instagram-api-not-loading-all-images,Instagram API Not Loading All Images,11869794.0,,,,,,
2005,"['javascript', 'html', 'gwt', 'mouseevent', 'html5-canvas']","{'account_id': 406543, 'reputation': 123, 'user_id': 776123, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/f83d3a5a3e0c0eaa08ebeedf013e6092?s=256&d=identicon&r=PG', 'display_name': 'Hatchmaster', 'link': 'https://stackoverflow.com/users/776123/hatchmaster'}",False,1024,1,3,1423161330,1346151394,,12157800,CC BY-SA 3.0,https://stackoverflow.com/questions/12157800/gwt-allow-mouse-event-propagation-between-two-superimposed-canvases,GWT - allow mouse event propagation between two superimposed canvases,,,,,,,
2006,"['javascript', 'jquery', 'for-loop']","{'account_id': 1049727, 'reputation': 2078, 'user_id': 1053949, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/28b4e5847c6cd3ef74005efbde189182?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dejo Dekic', 'link': 'https://stackoverflow.com/users/1053949/dejo-dekic'}",True,124,1,0,1423028144,1346183750,1423028144.0,12166607,CC BY-SA 3.0,https://stackoverflow.com/questions/12166607/for-loop-works-faulty-in-firefox,For loop works faulty in firefox?,12166656.0,,,,,,
2007,"['php', 'javascript', 'html']","{'account_id': 1782998, 'reputation': 965, 'user_id': 1625228, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6a7f748204f516ca40e6efb2ba8a0870?s=256&d=identicon&r=PG', 'display_name': 'Jarrett Mattson', 'link': 'https://stackoverflow.com/users/1625228/jarrett-mattson'}",True,22121,3,6,1423025436,1346033754,1346043382.0,12135544,CC BY-SA 3.0,https://stackoverflow.com/questions/12135544/how-do-i-clear-the-cache-of-an-iframe,How do I clear the cache of an iFrame?,12135572.0,,,,,,
2008,"['javascript', 'html', 'google-chrome', 'mime-types']","{'account_id': 381393, 'reputation': 1275, 'user_id': 736011, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bde018067ecf426b40b1f787a081fa65?s=256&d=identicon&r=PG', 'display_name': 'batzkoo', 'link': 'https://stackoverflow.com/users/736011/batzkoo'}",True,88739,3,97,1422904656,1345195273,,12003107,CC BY-SA 3.0,https://stackoverflow.com/questions/12003107/resource-interpreted-as-script-but-transferred-with-mime-type-text-plain-for-l,Resource interpreted as Script but transferred with MIME type text/plain - for local file,12057490.0,1378681618.0,,,,,
2009,"['javascript', 'html']","{'account_id': 1740209, 'reputation': 5, 'user_id': 1591837, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b047d0c83d6795d8456cb574e4437962?s=256&d=identicon&r=PG', 'display_name': 'user1591837', 'link': 'https://stackoverflow.com/users/1591837/user1591837'}",True,222,1,0,1422808728,1344666659,1422808728.0,11912544,CC BY-SA 3.0,https://stackoverflow.com/questions/11912544/javascript-not-changing-html-attribute,javascript not changing html attribute,11912566.0,,,,,,
2010,"['javascript', 'design-patterns', 'module', 'this', 'prototype']","{'account_id': 1384735, 'reputation': 199, 'user_id': 1316995, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/fd049128c563481290560bf4eb12b152?s=256&d=identicon&r=PG', 'display_name': 'lietus', 'link': 'https://stackoverflow.com/users/1316995/lietus'}",False,531,2,0,1422688276,1345114865,,11985745,CC BY-SA 3.0,https://stackoverflow.com/questions/11985745/javascript-class-prototyping-using-module-pattern,JavaScript class prototyping using module pattern,,,,,,,
2011,"['javascript', 'internet-explorer', 'internet-explorer-8', 'highcharts', 'trim']","{'account_id': 315778, 'reputation': 91209, 'user_id': 631619, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/b6f3159af5195eddff62a2dd4f9ad969?s=256&d=identicon&r=PG', 'display_name': 'Michael Durrant', 'link': 'https://stackoverflow.com/users/631619/michael-durrant'}",True,1723,2,0,1422637708,1344529432,1344792950.0,11887785,CC BY-SA 3.0,https://stackoverflow.com/questions/11887785/what-do-i-get-an-error-with-highcharts-only-in-ie8,"What do I get an error with highcharts, only in IE8",11924000.0,,,,,,
