,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,protected_date,community_owned_date
2057,"['javascript', 'verify']","{'account_id': 1925916, 'reputation': 11, 'user_id': 1736370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/afd5b8244534773041211f493d502760?s=256&d=identicon&r=PG', 'display_name': 'eu loli', 'link': 'https://stackoverflow.com/users/1736370/eu-loli'}",True,460,,,2,-1,1403732610,1350415984,1403732610.0,12922147,https://stackoverflow.com/questions/12922147/how-to-check-if-an-entered-value-is-10-javascript,,How to check if an entered value is 10 javascript?,CC BY-SA 3.0,,
2058,"['javascript', 'jquery', 'regex', 'vimeo']","{'account_id': 1347793, 'reputation': 4788, 'user_id': 1288198, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/9eef2750bfb7724e65f8798ae6a9328f?s=256&d=identicon&r=PG', 'display_name': 'Ashwini Agarwal', 'link': 'https://stackoverflow.com/users/1288198/ashwini-agarwal'}",True,2775,,12934107.0,2,0,1403699266,1350475848,1403699266.0,12934034,https://stackoverflow.com/questions/12934034/get-vimeo-id-using-embed-source-javascript-jquery,,Get Vimeo Id Using Embed Source -- JavaScript/Jquery,CC BY-SA 3.0,,
2059,"['javascript', 'angularjs', 'windows-8', 'microsoft-metro', 'winjs']","{'account_id': 394269, 'reputation': 1959, 'user_id': 756623, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/89ca27e84433f0be5642eba0af7fe00c?s=256&d=identicon&r=PG', 'display_name': 'Neil Hoff', 'link': 'https://stackoverflow.com/users/756623/neil-hoff'}",True,8551,,13106524.0,3,14,1403647892,1349752897,1403647892.0,12792383,https://stackoverflow.com/questions/12792383/how-do-you-get-angular-js-to-work-in-a-windows-8-store-app,,How do you get Angular.js to work in a Windows 8 store app?,CC BY-SA 3.0,,
2060,"['javascript', 'angularjs']","{'account_id': 87050, 'reputation': 4301, 'user_id': 241642, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/afb716ef031e07e431ff7b93f4ce0072?s=256&d=identicon&r=PG', 'display_name': 'HurnsMobile', 'link': 'https://stackoverflow.com/users/241642/hurnsmobile'}",True,58626,,13011495.0,3,13,1403642565,1350681887,,12982667,https://stackoverflow.com/questions/12982667/increment-a-variable-in-angularjs-template,,Increment A Variable In AngularJS Template,CC BY-SA 3.0,,
2061,"['javascript', 'html', 'dart']","{'account_id': 1535024, 'reputation': 1559, 'user_id': 1431309, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/db635caab532e5a08b6f41c1d219b57c?s=256&d=identicon&r=PG', 'display_name': 'Peter', 'link': 'https://stackoverflow.com/users/1431309/peter'}",True,2923,,13079518.0,1,1,1403419276,1351212261,1351213986.0,13079345,https://stackoverflow.com/questions/13079345/how-to-set-the-text-of-an-element-with-dart,,How to set the text of an element with Dart?,CC BY-SA 3.0,,
2062,"['javascript', 'fancybox', 'sharethis']","{'account_id': 1946162, 'reputation': 25, 'user_id': 1751274, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8ad210a4bc4aaece5fc0fa00da3c81a?s=256&d=identicon&r=PG', 'display_name': 'VeraG', 'link': 'https://stackoverflow.com/users/1751274/verag'}",True,3693,,12943117.0,2,2,1403385282,1350420805,,12923229,https://stackoverflow.com/questions/12923229/sharethis-plugin-not-working-in-fancybox-title,,ShareThis plugin not working in FancyBox title,CC BY-SA 3.0,,
2063,"['javascript', 'css', 'zurb-foundation']","{'account_id': 415073, 'reputation': 1655, 'user_id': 789656, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/828005cab539cf3f8d10941b1850eb6c?s=256&d=identicon&r=PG', 'display_name': 'Se Norm', 'link': 'https://stackoverflow.com/users/789656/se-norm'}",True,3502,,13195977.0,4,2,1403383865,1351331892,,13099087,https://stackoverflow.com/questions/13099087/input-with-postfix-button-in-top-bar-using-zurb-foundation,,Input with Postfix Button in Top-Bar using Zurb Foundation,CC BY-SA 3.0,,
2064,"['javascript', 'php', 'mysql', 'localization']","{'account_id': 1703289, 'reputation': 401, 'user_id': 1562874, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/54bea83b138f2f8a8a6af27f2d63f1e3?s=256&d=identicon&r=PG', 'display_name': 'Olli', 'link': 'https://stackoverflow.com/users/1562874/olli'}",True,244,,12730080.0,1,0,1403223544,1349362052,1403223544.0,12729937,https://stackoverflow.com/questions/12729937/autocomplete-in-different-languages-or-how-to-store-different-languages-for-web,,Autocomplete in different languages OR: How to store different languages for web-applications,CC BY-SA 3.0,,
2065,"['javascript', 'jquery', 'href']","{'account_id': 981463, 'reputation': 1482, 'user_id': 1001076, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/9401eba23b9fd50b095346e340c5dfac?s=256&d=identicon&r=PG', 'display_name': 'Mike Vierwind', 'link': 'https://stackoverflow.com/users/1001076/mike-vierwind'}",False,832,,,2,0,1403143557,1350474731,1403143557.0,12933692,https://stackoverflow.com/questions/12933692/get-the-href-for-an-anchor-tag-a-with-hash,,Get the href for an anchor tag (&lt;a&gt;) with hash,CC BY-SA 3.0,,
2066,"['javascript', 'jquery', 'backbone.js']","{'account_id': 1393352, 'reputation': 71, 'user_id': 1323648, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e49f1846e5ddbe983c41b50e8786b525?s=256&d=identicon&r=PG', 'display_name': 'yarikus', 'link': 'https://stackoverflow.com/users/1323648/yarikus'}",True,409,,,2,2,1403142780,1350466965,1403142780.0,12931448,https://stackoverflow.com/questions/12931448/how-to-make-collections-from-existing-html-in-backbone-js,,How to make Collections from existing html in Backbone.js?,CC BY-SA 3.0,,
2067,"['javascript', 'jquery', 'drop-down-menu']","{'account_id': 1100310, 'reputation': 525, 'user_id': 1092855, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/b85d8f59d0fc5cbaf94c4efd3ecfdd3b?s=256&d=identicon&r=PG', 'display_name': 'pikk', 'link': 'https://stackoverflow.com/users/1092855/pikk'}",True,3254,,12930675.0,2,1,1403142661,1350463688,1403142661.0,12930466,https://stackoverflow.com/questions/12930466/simple-weather-code-using-yahoo-api,,Simple weather code using Yahoo API,CC BY-SA 3.0,,
2068,"['javascript', 'ruby-on-rails-3', 'deferred-execution']","{'account_id': 1495647, 'reputation': 915, 'user_id': 1401657, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/48d93bb13ed300a5f70c09c6a01ce25b?s=256&d=identicon&r=PG', 'display_name': 'Snels Nick', 'link': 'https://stackoverflow.com/users/1401657/snels-nick'}",True,1410,,,1,2,1403142540,1350061587,,12863905,https://stackoverflow.com/questions/12863905/rails-3-how-to-defer-parsing-of-javascript,,Rails 3 - how to defer parsing of JavaScript,CC BY-SA 3.0,,
2069,"['javascript', 'jquery', 'tabs', 'tinymce']","{'account_id': 559095, 'reputation': 936, 'user_id': 921456, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/fntHA.jpg?s=256&g=1', 'display_name': 'xtrm', 'link': 'https://stackoverflow.com/users/921456/xtrm'}",True,1308,,,2,1,1403142348,1350398952,1350399292.0,12917429,https://stackoverflow.com/questions/12917429/cant-make-tinymce-edit-iframe-to-work-with-tabbifier,,Cant make Tinymce edit iframe to work with tabbifier,CC BY-SA 3.0,,
2070,"['javascript', 'jquery']","{'account_id': 340756, 'reputation': 7323, 'user_id': 2917268, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/g70PX.jpg?s=256&g=1', 'display_name': 'Jitender', 'link': 'https://stackoverflow.com/users/2917268/jitender'}",True,137,,12929433.0,5,0,1403142317,1350458913,1403142317.0,12929248,https://stackoverflow.com/questions/12929248/on-blur-in-javascript,,On blur in javascript,CC BY-SA 3.0,,
2071,"['php', 'javascript']","{'account_id': 1187280, 'reputation': 31, 'user_id': 1160990, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/e1a5f7862ad2eab473001ec6be3b2ec4?s=256&d=identicon&r=PG', 'display_name': 'Jaikar', 'link': 'https://stackoverflow.com/users/1160990/jaikar'}",True,701,,,1,0,1403141572,1350459797,1403141572.0,12929487,https://stackoverflow.com/questions/12929487/how-can-i-parse-javascript-using-xpath,,How can I parse Javascript using Xpath?,CC BY-SA 3.0,,
2072,"['javascript', 'jquery', 'jsonp', 'mixpanel']","{'account_id': 194308, 'reputation': 58136, 'user_id': 436560, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/2GESV.jpg?s=256&g=1', 'display_name': 'Lajos Arpad', 'link': 'https://stackoverflow.com/users/436560/lajos-arpad'}",True,7532,,13465827.0,6,9,1403086239,1351604611,1352056227.0,13140336,https://stackoverflow.com/questions/13140336/how-can-i-use-mixpanel-api,,How can I use mixpanel API?,CC BY-SA 3.0,,
2073,"['javascript', 'd3.js', 'zooming', 'force-layout']","{'account_id': 72948, 'reputation': 11029, 'user_id': 210368, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/b6e4cbfb6e9473115421f6e480c6d790?s=256&d=identicon&r=PG', 'display_name': 'fgysin', 'link': 'https://stackoverflow.com/users/210368/fgysin'}",True,3708,,13265422.0,2,4,1403015467,1350396224,1403015467.0,12916449,https://stackoverflow.com/questions/12916449/d3-selective-zoom,,D3 selective Zoom,CC BY-SA 3.0,,
2074,"['javascript', 'jquery', 'css', 'html']","{'account_id': 1105529, 'reputation': 1414, 'user_id': 1096998, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/01e412429746993769f3eda90c31e386?s=256&d=identicon&r=PG', 'display_name': 'AJ Naidas', 'link': 'https://stackoverflow.com/users/1096998/aj-naidas'}",True,17447,,12810913.0,5,4,1402962256,1349834067,,12810878,https://stackoverflow.com/questions/12810878/jquery-load-all-images-inside-div-before-display,,JQuery Load all images inside div before display,CC BY-SA 3.0,,
2075,"['javascript', 'jquery', 'tree', 'jstree', 'drag-and-drop']","{'account_id': 391553, 'reputation': 11733, 'user_id': 752288, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/38640cb2a26fca6dc885aff0cd19027c?s=256&d=identicon&r=PG', 'display_name': 'Ashwin', 'link': 'https://stackoverflow.com/users/752288/ashwin'}",True,7923,,14879415.0,4,7,1402911334,1350972498,,13024417,https://stackoverflow.com/questions/13024417/jstree-drag-and-drop-restrict-node-before-and-after-root,,jstree drag and drop restrict node before and after root,CC BY-SA 3.0,,
2076,"['javascript', 'angularjs', 'jsdoc']","{'account_id': 1020602, 'reputation': 4734, 'user_id': 1031051, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e66c336fe6251d1c6c50be51623a6453?s=256&d=identicon&r=PG', 'display_name': 'alchemication', 'link': 'https://stackoverflow.com/users/1031051/alchemication'}",True,14467,,12844157.0,3,16,1402667652,1349965328,1349969546.0,12841772,https://stackoverflow.com/questions/12841772/angularjs-how-to-generate-html-code-documentation,,Angularjs How to generate HTML code Documentation,CC BY-SA 3.0,,
2077,"['javascript', 'svg', 'd3.js', 'nodes', 'force-layout']","{'account_id': 1929614, 'reputation': 21, 'user_id': 1739310, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dcd9c980ce5654b713783fbb44a17ea6?s=256&d=identicon&r=PG', 'display_name': 'Eric Stralow', 'link': 'https://stackoverflow.com/users/1739310/eric-stralow'}",True,2367,,,1,2,1402480653,1349986595,1402480653.0,12847783,https://stackoverflow.com/questions/12847783/d3-svg-and-javascript-need-to-assign-unique-images-to-dynamically-created-no,,"D3, SVG, and Javascript : Need to assign unique images to dynamically created nodes",CC BY-SA 3.0,,
2078,"['php', 'javascript', 'jquery']","{'account_id': 348705, 'reputation': 45506, 'user_id': 683553, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/9d848d8392fc5291a0c77f4064b7e67a?s=256&d=identicon&r=PG', 'display_name': 'Satch3000', 'link': 'https://stackoverflow.com/users/683553/satch3000'}",True,746,,12951658.0,4,1,1402477782,1350553153,,12951607,https://stackoverflow.com/questions/12951607/php-function-using-javascript-jquery-hiding-div,,PHP Function using javascript / jquery hiding div,CC BY-SA 3.0,,
2079,"['javascript', 'd3.js', 'force-layout']","{'account_id': 1282157, 'reputation': 417, 'user_id': 1236030, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/34460482f8e162ff049a072236242fe4?s=256&d=identicon&r=PG', 'display_name': 'miguelglz', 'link': 'https://stackoverflow.com/users/1236030/miguelglz'}",True,825,,13069675.0,1,3,1402472148,1351149938,1402472148.0,13063607,https://stackoverflow.com/questions/13063607/d3-js-image-at-corner-issue,,D3.js Image at corner issue,CC BY-SA 3.0,,
2080,"['javascript', 'jquery', 'html', 'slidetoggle']","{'account_id': 1705982, 'reputation': 69, 'user_id': 1565016, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/af04a30cb8a22ebc228ab9c339a5184a?s=256&d=identicon&r=PG', 'display_name': 'Justin Meli', 'link': 'https://stackoverflow.com/users/1565016/justin-meli'}",True,945,,12913986.0,1,1,1402418762,1350387281,1350387934.0,12913821,https://stackoverflow.com/questions/12913821/adding-a-close-button-to-a-javascript-animated-panels,,Adding a close button to a javascript animated panels,CC BY-SA 3.0,,
2081,"['javascript', 'node.js', 'asynchronous']","{'account_id': 1045328, 'reputation': 19831, 'user_id': 1050447, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/5017ec24332d7354fa71f0c94fd74558?s=256&d=identicon&r=PG', 'display_name': 'Adam Waite', 'link': 'https://stackoverflow.com/users/1050447/adam-waite'}",True,6477,,12836144.0,4,5,1402327571,1349946046,,12835900,https://stackoverflow.com/questions/12835900/node-js-asynchronous-function-definition,,Node.js Asynchronous Function *Definition*,CC BY-SA 3.0,,
2082,"['javascript', 'android', 'css', 'animation', 'webkit-animation']","{'account_id': 1972099, 'reputation': 31, 'user_id': 1770777, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7f73ab8e311e5d3c047341dec242f211?s=256&d=identicon&r=PG', 'display_name': 'huulbaek', 'link': 'https://stackoverflow.com/users/1770777/huulbaek'}",False,957,,,3,2,1402317864,1351112056,,13057575,https://stackoverflow.com/questions/13057575/difficult-to-stop-infinite-css-animation-in-android-browser,,Difficult to stop infinite CSS animation in Android browser,CC BY-SA 3.0,,
2083,"['javascript', 'html', 'data-binding', 'mvvm', 'knockout.js']","{'account_id': 158716, 'reputation': 3536, 'user_id': 377556, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/8df07f99118aa2f94d664aa1af36d004?s=256&d=identicon&r=PG', 'display_name': 'MaciejLisCK', 'link': 'https://stackoverflow.com/users/377556/maciejlisck'}",True,4023,,,2,1,1402317644,1350083264,1350084005.0,12868290,https://stackoverflow.com/questions/12868290/update-knockout-js-view-model-immediately-after-textbox-value-changes,,Update knockout.js view-model immediately after textbox value changes,CC BY-SA 3.0,,
2084,"['javascript', 'd3.js']","{'account_id': 976359, 'reputation': 375, 'user_id': 997406, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://i.stack.imgur.com/hwLyY.jpg?s=256&g=1', 'display_name': 'gus', 'link': 'https://stackoverflow.com/users/997406/gus'}",True,2549,,,3,0,1402304897,1349678785,1350077239.0,12776583,https://stackoverflow.com/questions/12776583/use-only-hour-and-minutes-on-x-axis-on-d3-js,,Use only hour and minutes on x-axis on D3.js,CC BY-SA 3.0,,
2085,"['javascript', 'jquery', 'html']","{'account_id': 1175311, 'reputation': 15310, 'user_id': 1151456, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/f2acf85f0a669a916bb98b7171d7afea?s=256&d=identicon&r=PG', 'display_name': 'Abubakkar', 'link': 'https://stackoverflow.com/users/1151456/abubakkar'}",True,5906,1350947623.0,13016548.0,4,0,1402250023,1350926518,1495540742.0,13016496,https://stackoverflow.com/questions/13016496/why-jquery-javascript-code-doesnt-work-when-i-use-it-in-same-script-tag-with-sr,exact duplicate,why jquery/javascript code doesn&#39;t work when I use it in same script tag with src attribute,,,
2086,"['java', 'javascript', 'jquery']","{'account_id': 1808992, 'reputation': 193, 'user_id': 1645434, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/5572545122af688d7f0d58757373644e?s=256&d=identicon&r=PG', 'display_name': 'user1645434', 'link': 'https://stackoverflow.com/users/1645434/user1645434'}",True,386,,12814465.0,1,1,1402092987,1349854682,1349855331.0,12814312,https://stackoverflow.com/questions/12814312/select-and-unselect-all-checkboxes,,Select and Unselect all checkboxes,CC BY-SA 3.0,,
2087,"['javascript', 'jquery', 'ios']","{'account_id': 298125, 'reputation': 11003, 'user_id': 603986, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/cb82889f27fa0e93a1fc8905cbeccd29?s=256&d=identicon&r=PG', 'display_name': 'Charlie', 'link': 'https://stackoverflow.com/users/603986/charlie'}",True,2497,,12756501.0,3,0,1401960971,1349494480,1495540577.0,12756476,https://stackoverflow.com/questions/12756476/disable-dragging-only-on-body-element,,Disable dragging only on &quot;body&quot; element?,CC BY-SA 3.0,,
2088,"['javascript', 'firefox', 'google-chrome', 'maps']","{'account_id': 1289384, 'reputation': 641, 'user_id': 1241769, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/cfc97a9f8b71cf574362f0ab65f91e73?s=256&d=identicon&r=PG', 'display_name': 'taormania', 'link': 'https://stackoverflow.com/users/1241769/taormania'}",True,1139,,,2,0,1401960239,1349407617,,12739067,https://stackoverflow.com/questions/12739067/google-map-api3-wont-show-in-chrome-or-ie,,Google map api3 wont show in Chrome or IE,CC BY-SA 3.0,,
2089,"['javascript', 'visual-studio-2012', 'intellisense', 'typescript']","{'account_id': 243913, 'reputation': 33241, 'user_id': 516389, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e920b0c5b99e7710098f812bb839e100?s=256&d=identicon&r=PG', 'display_name': 'daniel', 'link': 'https://stackoverflow.com/users/516389/daniel'}",True,5880,,13003609.0,3,14,1401936893,1349619339,1368129185.0,12769582,https://stackoverflow.com/questions/12769582/use-raphael-javascript-library-in-typescript,,Use Raphael JavaScript library in TypeScript,CC BY-SA 3.0,,
2090,"['javascript', 'd3.js', 'force-layout', 'tipsy']","{'account_id': 1033922, 'reputation': 14925, 'user_id': 1041692, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/5sIha.png?s=256&g=1', 'display_name': 'Christopher Chiche', 'link': 'https://stackoverflow.com/users/1041692/christopher-chiche'}",True,1099,,14487685.0,1,3,1401901145,1349074982,1495540798.0,12668807,https://stackoverflow.com/questions/12668807/tipsy-tooltip-attached-on-circles-upper-left-corner-using-d3,,Tipsy tooltip attached on circle&#39;s upper left corner using d3,CC BY-SA 3.0,,
2091,"['javascript', 'twitter-bootstrap', 'tooltip', 'popover']","{'account_id': 131774, 'reputation': 4913, 'user_id': 332022, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/9eb806fd6ff7aa7fa05bfe92b88477b6?s=256&d=identicon&r=PG', 'display_name': 'Brian McCord', 'link': 'https://stackoverflow.com/users/332022/brian-mccord'}",True,15235,,13129651.0,2,6,1401895637,1351529623,1386738303.0,13126144,https://stackoverflow.com/questions/13126144/twitter-bootstrap-popovers-and-tooltips-on-listbox-option-elements-showing-in-th,,Twitter Bootstrap Popovers and Tooltips on Listbox Option Elements showing in the wrong place,CC BY-SA 3.0,,
2092,"['php', 'javascript', 'node.js', 'authentication', 'session-cookies']","{'account_id': 1602780, 'reputation': 3695, 'user_id': 1483518, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/ywXUt.jpg?s=256&g=1', 'display_name': 'zer02', 'link': 'https://stackoverflow.com/users/1483518/zer02'}",True,1327,,12744509.0,1,0,1401851048,1349428410,1401851048.0,12743138,https://stackoverflow.com/questions/12743138/node-js-mysqlsocket-io-authentication-php-via-cookie,,Node.js (mysql+socket.io) Authentication PHP via Cookie?,CC BY-SA 3.0,,
2093,"['javascript', 'html', 'fileapi']","{'account_id': 1116007, 'reputation': 3978, 'user_id': 1105300, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/ba72f03d5976c241718ffc0193634a6a?s=256&d=identicon&r=PG', 'display_name': 'Seho Lee', 'link': 'https://stackoverflow.com/users/1105300/seho-lee'}",True,6410,,12972198.0,2,3,1401824999,1350641742,,12972110,https://stackoverflow.com/questions/12972110/html5-filereader-what-kind-of-data-readasdataurl-function-returns-is-it-url-a,,"html5 FileReader , what kind of data readAsDataUrl function returns? is it url adress? or data itself?",CC BY-SA 3.0,,
2094,"['javascript', 'node.js', 'websocket', 'specifications']","{'account_id': 116298, 'reputation': 226919, 'user_id': 1386886, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/ItXE6.jpg?s=256&g=1', 'display_name': 'jAndy', 'link': 'https://stackoverflow.com/users/1386886/jandy'}",True,25606,,13011241.0,2,48,1401810451,1350904830,,13010354,https://stackoverflow.com/questions/13010354/chunking-websocket-transmission,,Chunking WebSocket Transmission,CC BY-SA 3.0,,
2095,"['javascript', 'css']","{'account_id': 1291196, 'reputation': 1708, 'user_id': 1243271, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/43a91a9e1f4bb211ee09671482b361f0?s=256&d=identicon&r=PG', 'display_name': 'Gautam', 'link': 'https://stackoverflow.com/users/1243271/gautam'}",True,151,,12915221.0,3,1,1401810303,1350390403,1350391555.0,12914697,https://stackoverflow.com/questions/12914697/odd-even-selector-for-div-issue,,odd even selector for div issue,CC BY-SA 3.0,,
2096,"['javascript', 'd3.js', 'force-layout']","{'account_id': 514643, 'reputation': 1509, 'user_id': 1418014, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/cbde212986000125ff4322c25c1e50ce?s=256&d=identicon&r=PG', 'display_name': 'sil', 'link': 'https://stackoverflow.com/users/1418014/sil'}",True,3814,,12789656.0,1,2,1401793619,1349722676,1401793619.0,12787769,https://stackoverflow.com/questions/12787769/d3-optionally-add-child-elements-based-on-node-content-in-force-layout,,d3: Optionally add child elements based on node content in force layout,CC BY-SA 3.0,,
2097,"['javascript', 'd3.js', 'treenode']","{'account_id': 1374667, 'reputation': 411, 'user_id': 1308912, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/91a250389a396ef81dc2dffa9e7ea8ba?s=256&d=identicon&r=PG', 'display_name': 'VPel', 'link': 'https://stackoverflow.com/users/1308912/vpel'}",True,3331,,12844773.0,1,3,1401701911,1349961908,,12840605,https://stackoverflow.com/questions/12840605/d3-getting-name-of-parent-node,,D3 Getting Name Of Parent Node,CC BY-SA 3.0,,
2098,"['javascript', 'jquery', 'html']","{'user_type': 'does_not_exist', 'display_name': 'user1336140'}",True,215,,13126132.0,2,0,1401691172,1351443877,1351529704.0,13111019,https://stackoverflow.com/questions/13111019/javascript-with-thickbox,,Javascript with thickbox,CC BY-SA 3.0,,
2099,"['javascript', 'jquery', 'ajax']","{'account_id': 1937298, 'reputation': 41, 'user_id': 1744431, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/59d61e674cef010efac5db7b2b95ea0a?s=256&d=identicon&r=PG', 'display_name': 'newbie_coder', 'link': 'https://stackoverflow.com/users/1744431/newbie-coder'}",True,3106,,,4,2,1401690270,1350602521,1350602626.0,12965212,https://stackoverflow.com/questions/12965212/how-to-reload-replace-external-javascript-onclick,,How to reload/replace external javascript onclick?,CC BY-SA 3.0,,
2100,"['javascript', 'jquery', 'charts', 'gantt-chart']","{'account_id': 180425, 'reputation': 1272, 'user_id': 413736, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/059c388a3b1dc126335deef24da3c61b?s=256&d=identicon&r=PG', 'display_name': 'Xmindz', 'link': 'https://stackoverflow.com/users/413736/xmindz'}",True,4091,,,3,3,1401368770,1349688399,,12778820,https://stackoverflow.com/questions/12778820/any-jquery-gantt-chart-with-treeview-zoom-and-editing-features,,"Any jQuery Gantt Chart with Treeview, Zoom and editing features?",CC BY-SA 3.0,,
2101,"['javascript', 'jquery', 'css', 'user-interface', 'responsive-design']","{'account_id': 408758, 'reputation': 885, 'user_id': 779617, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/98985c6a8309b7d9ac5a0a28b02c6830?s=256&d=identicon&r=PG', 'display_name': 'fitzilla', 'link': 'https://stackoverflow.com/users/779617/fitzilla'}",True,85,,12710640.0,1,1,1401314145,1349259002,,12706291,https://stackoverflow.com/questions/12706291/rdio-com-interface-reorganising-number-of-albums-in-a-row,,Rdio.com interface - reorganising number of albums in a row,CC BY-SA 3.0,,
2102,"['javascript', 'http', 'image', 'mjpeg', 'multipart-mixed-replace']","{'account_id': 1908876, 'reputation': 71, 'user_id': 1723197, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8461f8a2f3d10968dbaa757c1987c5ce?s=256&d=identicon&r=PG', 'display_name': 'EMH', 'link': 'https://stackoverflow.com/users/1723197/emh'}",False,1659,,,2,7,1401266545,1349446336,,12748145,https://stackoverflow.com/questions/12748145/extracting-other-data-from-an-mjpeg-stream-via-http,,Extracting other data from an mjpeg stream via http,CC BY-SA 3.0,,
2103,"['javascript', 'svg', 'd3.js', 'dendrogram', 'bundle-layout']","{'account_id': 108259, 'reputation': 28870, 'user_id': 287436, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/9de28331e6a1541de76b16b0c1d96ecd?s=256&d=identicon&r=PG', 'display_name': 'mheavers', 'link': 'https://stackoverflow.com/users/287436/mheavers'}",True,10800,,13624617.0,1,18,1401199350,1351424301,1401199350.0,13108478,https://stackoverflow.com/questions/13108478/d3-js-how-to-automatically-calculate-arc-lengths-in-radial-dendrogram,,d3.js - how to automatically calculate arc lengths in radial dendrogram,CC BY-SA 3.0,,
2104,"['javascript', 'css', 'google-chrome', 'input', 'background']","{'account_id': 481379, 'reputation': 48044, 'user_id': 895174, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/78e344ec038d09a26a4380d8f23de6ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'itsme', 'link': 'https://stackoverflow.com/users/895174/itsme'}",True,1764,1350055183.0,12857074.0,4,5,1401176515,1350027342,1495541930.0,12854346,https://stackoverflow.com/questions/12854346/remove-web-kit-input-background,exact duplicate,Remove Web-kit input background,,,
