,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason
2036,"['javascript', 'angularjs', 'angularjs-directive', 'zip', 'unzip']","{'account_id': 14943120, 'reputation': 61, 'user_id': 10789156, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-sO0Xy0WP72Y/AAAAAAAAAAI/AAAAAAAAAvY/jVk8MP_c_M0/photo.jpg?sz=256', 'display_name': 'Hasansab Takked', 'link': 'https://stackoverflow.com/users/10789156/hasansab-takked'}",False,156,0,1,1599464066,1598365727,63581089,CC BY-SA 4.0,https://stackoverflow.com/questions/63581089/how-to-unzip-or-read-password-protected-xml-data-zip-file-in-javascript-or-ang,How to unzip or read password protected (XML data) Zip file in javascript or angularjs,1599464066.0,,,,
2037,"['javascript', 'jquery', 'asp.net-mvc', 'html-table', 'tabulator']","{'account_id': 14878978, 'reputation': 112, 'user_id': 10744240, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-9uewWM2XMhU/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-gWS3KoLwTCv9b1WeFLkVdxhFAd6w/mo/photo.jpg?sz=256', 'display_name': 'shisin', 'link': 'https://stackoverflow.com/users/10744240/shisin'}",True,505,1,1,1599463057,1597668019,63451021,CC BY-SA 4.0,https://stackoverflow.com/questions/63451021/how-to-display-nested-list-data-in-tabulator,How to display nested list data in tabulator,1599463057.0,63772922.0,,,
2038,"['javascript', 'arrays']","{'account_id': 19321732, 'reputation': 25, 'user_id': 14125294, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-d51T2GxERvI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnQfGgDpz0bO-uYcCBTgAcE1jRIjA/photo.jpg?sz=256', 'display_name': 'Niharika Avasthi', 'link': 'https://stackoverflow.com/users/14125294/niharika-avasthi'}",True,38,1,0,1599462884,1598423795,63591816,,https://stackoverflow.com/questions/63591816/how-to-combine-values-from-object-in-array,how to combine values from object in array,1599462884.0,63591857.0,,1599461924.0,Duplicate
2039,"['javascript', 'reactjs', 'react-native', 'testing', 'jestjs']","{'account_id': 9628304, 'reputation': 1109, 'user_id': 7646829, 'user_type': 'registered', 'accept_rate': 37, 'profile_image': 'https://graph.facebook.com/1003800323001983/picture?type=large', 'display_name': 'Shubham Agarwal Bhewanewala', 'link': 'https://stackoverflow.com/users/7646829/shubham-agarwal-bhewanewala'}",False,45,1,0,1599454967,1597206527,63369776,CC BY-SA 4.0,https://stackoverflow.com/questions/63369776/testing-a-redux-function,Testing a redux function,1597265743.0,,,,
2040,"['javascript', 'mocking', 'cryptography', 'jestjs']","{'account_id': 18040947, 'reputation': 113, 'user_id': 13113091, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjThnHwZBBHjZPNTmD9j0EYpMCcLjdAtb_YV8OvLA=k-s256', 'display_name': 'Wirat Leenavonganan', 'link': 'https://stackoverflow.com/users/13113091/wirat-leenavonganan'}",True,5220,1,2,1599453048,1597829746,63484075,CC BY-SA 4.0,https://stackoverflow.com/questions/63484075/mock-window-crypto-getrandomvalues-in-jest,Mock window.crypto.getRandomValues in jest,1599453048.0,63771375.0,,,
2041,"['javascript', 'loops', 'setinterval']","{'account_id': 18146608, 'reputation': 115, 'user_id': 13199879, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjqYcXJCAB7DERtcqmyeOwm-0SgE8byJ1k0cSBIkg=k-s256', 'display_name': 'medzvre gena', 'link': 'https://stackoverflow.com/users/13199879/medzvre-gena'}",True,39,1,1,1599452756,1598366293,63581267,CC BY-SA 4.0,https://stackoverflow.com/questions/63581267/text-changing-animation-using-javascript,Text changing animation using Javascript,1599452739.0,,,,
2042,"['javascript', 'jquery']","{'account_id': 15738391, 'reputation': 433, 'user_id': 11845164, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/j7gQM.png?s=256&g=1', 'display_name': 'frustrated-dev', 'link': 'https://stackoverflow.com/users/11845164/frustrated-dev'}",True,586,2,1,1599452707,1598497449,63608540,CC BY-SA 4.0,https://stackoverflow.com/questions/63608540/how-to-toggle-active-class-in-two-button-and-hide-div-using-jquery,How to toggle active class in two button and hide div using jQuery?,1599452692.0,63608710.0,,,
2043,['javascript'],"{'account_id': 1098343, 'reputation': 1749, 'user_id': 1091439, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/81ef02bd7f3fecadf3040b71e18ef093?s=256&d=identicon&r=PG', 'display_name': 'Shibbir', 'link': 'https://stackoverflow.com/users/1091439/shibbir'}",True,144,5,3,1599451875,1596518640,63240710,CC BY-SA 4.0,https://stackoverflow.com/questions/63240710/javascript-check-if-letter-is-contain-or-not-in-a-string,JavaScript check if letter is contain or not in a string,1596518978.0,63240826.0,,,
2044,"['javascript', 'html', 'web-scraping', 'puppeteer', 'require']","{'account_id': 19051649, 'reputation': 379, 'user_id': 13909687, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6b38869f743e222306ff7ffaf4935ee3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wizard', 'link': 'https://stackoverflow.com/users/13909687/wizard'}",False,112,1,0,1599450247,1597093193,63347949,CC BY-SA 4.0,https://stackoverflow.com/questions/63347949/trying-to-use-puppeteer-plugin-but-i-keep-getting-an-error-for-unhandled-promise,Trying to use puppeteer plugin but I keep getting an error for Unhandled Promise Rejection: ReferenceError: Can&#39;t find variable: require,1597110568.0,,,,
2045,"['javascript', 'reactjs', 'autocomplete', 'react-virtualized']","{'account_id': 18744492, 'reputation': 33, 'user_id': 13667037, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-RmpdwVT9vns/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucksebL4Po5ylg9Hn3KH0DRqg-b--g/photo.jpg?sz=256', 'display_name': 'JavascriptDeveloperMaintwo', 'link': 'https://stackoverflow.com/users/13667037/javascriptdevelopermaintwo'}",True,1750,1,1,1599446229,1596212383,63195554,CC BY-SA 4.0,https://stackoverflow.com/questions/63195554/react-autocomplete-with-react-virtualized-to-render-and-search-through-large-dat,React autocomplete with react-virtualized to render and search through large data set,,,,,
2046,"['javascript', 'node.js', 'mongodb', 'express', 'mongoose']","{'account_id': 17602262, 'reputation': 56, 'user_id': 12771980, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAhkeA-MtOezjRrDgyfvi2s9XM9ggseg6dgN9FfEqY=k-s256', 'display_name': 'Sergio Cardoso', 'link': 'https://stackoverflow.com/users/12771980/sergio-cardoso'}",True,179,1,1,1599437654,1596224717,63198226,CC BY-SA 4.0,https://stackoverflow.com/questions/63198226/mongoose-schema-method-error-model-method-is-not-a-function,Mongoose Schema method: Error - model method is not a function,1596231001.0,63769984.0,,,
2047,"['javascript', 'angular', 'typescript', 'rxjs']","{'account_id': 1535644, 'reputation': 4495, 'user_id': 3043248, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/649c35f227013197350fe4371e728bf8?s=256&d=identicon&r=PG', 'display_name': 'Simone Nigro', 'link': 'https://stackoverflow.com/users/3043248/simone-nigro'}",True,2075,1,6,1599429150,1596809476,63303537,CC BY-SA 4.0,https://stackoverflow.com/questions/63303537/angular-httpinterceptor-for-caching-parallel-request-by-sharing-the-observable,Angular HttpInterceptor for caching parallel request by sharing the observable,1596832295.0,63769223.0,,,
2048,"['javascript', 'reactjs', 'typescript', 'react-bootstrap']","{'account_id': 16447219, 'reputation': 691, 'user_id': 11881663, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1644f6c8e552fe41ac5e5bd9197ea231?s=256&d=identicon&r=PG&f=1', 'display_name': 'nopens', 'link': 'https://stackoverflow.com/users/11881663/nopens'}",True,1182,1,0,1599425185,1597386963,63407717,CC BY-SA 4.0,https://stackoverflow.com/questions/63407717/typescript-reusable-form-with-react-bootstrap,TypeScript Reusable Form with React Bootstrap,1599425185.0,63453259.0,,,
2049,"['javascript', 'c#', 'asp.net-mvc']","{'account_id': 19302473, 'reputation': 33, 'user_id': 14110058, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2737b2827b2836a401ce51679148e412?s=256&d=identicon&r=PG&f=1', 'display_name': 'mohamed', 'link': 'https://stackoverflow.com/users/14110058/mohamed'}",True,158,2,2,1599425145,1597583632,63437327,CC BY-SA 4.0,https://stackoverflow.com/questions/63437327/javascript-not-working-in-asp-net-mvc-with-ef,JavaScript not working in ASP.NET MVC with EF,1599425145.0,,,,
2050,"['javascript', 'jquery']","{'account_id': 18494559, 'reputation': 539, 'user_id': 13473295, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c35689441dcb48514c32869cec08d403?s=256&d=identicon&r=PG&f=1', 'display_name': 'user_v12', 'link': 'https://stackoverflow.com/users/13473295/user-v12'}",True,94,2,1,1599424056,1598705502,63647148,CC BY-SA 4.0,https://stackoverflow.com/questions/63647148/how-to-stop-all-classes-toggle-when-use-toggleclass-in-jquery,How to stop all classes toggle when use toggleClass in jQuery,1599424056.0,63647423.0,,,
2051,"['javascript', 'php', 'html', 'onload']","{'account_id': 18847517, 'reputation': 199, 'user_id': 13747400, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhEYCdDKDKrZWLFkWu-iccA9GBIB8dzkIgUw2i1ZQ=k-s256', 'display_name': 'Hymed Ghenai', 'link': 'https://stackoverflow.com/users/13747400/hymed-ghenai'}",True,58,3,0,1599421450,1598304297,63568887,CC BY-SA 4.0,https://stackoverflow.com/questions/63568887/is-there-a-way-to-load-html-generated-with-javascript-in-a-specific-div,Is there a way to load html generated with javascript in a specific div?,1598307895.0,63768248.0,,,
2052,"['javascript', 'canvas', 'rect']","{'account_id': 11365703, 'reputation': 11, 'user_id': 8332681, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6065d8cd90093846275194433ce296e7?s=256&d=identicon&r=PG&f=1', 'display_name': 'S.AYmen', 'link': 'https://stackoverflow.com/users/8332681/s-aymen'}",False,210,2,1,1599419894,1597270505,63385409,CC BY-SA 4.0,https://stackoverflow.com/questions/63385409/im-having-issues-moving-a-rectangle-on-a-canvas,Im having issues moving a rectangle on a canvas,1599419894.0,,,,
2053,"['javascript', 'html', 'html5-canvas']","{'account_id': 15998542, 'reputation': 67, 'user_id': 11545896, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e10ddd5dc0c215b1c35e42b51f6f366?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maansi', 'link': 'https://stackoverflow.com/users/11545896/maansi'}",True,770,2,1,1599415279,1598108856,63537687,CC BY-SA 4.0,https://stackoverflow.com/questions/63537687/drawing-parallel-lines-on-canvas,Drawing parallel lines on canvas,1599414467.0,63538153.0,,,
2054,"['javascript', 'node.js', 'reactjs', 'passport.js', 'mern']","{'account_id': 6563728, 'reputation': 19, 'user_id': 5074039, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-jhnzz0SnMKo/AAAAAAAAAAI/AAAAAAAAACI/UnwlSdDmD2M/photo.jpg?sz=256', 'display_name': 'Aryan Verma', 'link': 'https://stackoverflow.com/users/5074039/aryan-verma'}",False,275,0,1,1599413763,1598426615,63592500,CC BY-SA 4.0,https://stackoverflow.com/questions/63592500/oauth-authentication-in-mern-stack-using-passport,OAuth authentication in MERN Stack (Using passport?),,,,,
2055,['javascript'],"{'account_id': 14519968, 'reputation': 475, 'user_id': 10487896, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-FUWQZElVnEQ/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DUijeyCdYA-iWcA4zQ-VS9C5-yGeQ/mo/photo.jpg?sz=256', 'display_name': 'vinuta', 'link': 'https://stackoverflow.com/users/10487896/vinuta'}",True,69,3,1,1599412175,1597815267,63480584,CC BY-SA 4.0,https://stackoverflow.com/questions/63480584/based-on-elements-value-the-left-over-element-in-the-array-of-object-should-be-m,Based on elements value the left over element in the array of object should be modified,1599412175.0,63480773.0,,,
2056,"['javascript', 'jquery', 'filter', 'html-table']","{'user_type': 'does_not_exist', 'display_name': 'user12828969'}",True,731,2,0,1599412088,1597836202,63485924,CC BY-SA 4.0,https://stackoverflow.com/questions/63485924/javascript-jquery-searching-in-table-for-row-by-value,Javascript/JQuery Searching in table for row by value,1599412088.0,63486911.0,,,
2057,"['javascript', 'node.js', 'javascript-objects', 'node-modules', 'nodejs-server']","{'account_id': 9985784, 'reputation': 1982, 'user_id': 7387029, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/c97ae40b1e69f860fa2d85f6ee0f4aa5?s=256&d=identicon&r=PG&f=1', 'display_name': 'anish anil', 'link': 'https://stackoverflow.com/users/7387029/anish-anil'}",True,41,1,0,1599411747,1597253898,63381959,CC BY-SA 4.0,https://stackoverflow.com/questions/63381959/integrate-javascript-with-response,Integrate Javascript with response,,,,,
2058,"['javascript', 'reactjs', 'firebase', 'testing', 'jestjs']","{'account_id': 1412988, 'reputation': 2110, 'user_id': 1339231, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://i.stack.imgur.com/8lrQh.png?s=256&g=1', 'display_name': 'Alejo Dev', 'link': 'https://stackoverflow.com/users/1339231/alejo-dev'}",True,981,1,2,1599408563,1598574695,63625860,CC BY-SA 4.0,https://stackoverflow.com/questions/63625860/typeerror-firebase-analytics-is-not-a-function-when-mocking-with-jest,TypeError: firebase.analytics is not a function when mocking with jest,1598583266.0,,,,
2059,"['javascript', 'node.js', 'reactjs', 'dns']","{'account_id': 18100787, 'reputation': 1, 'user_id': 13158659, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjIPLA5LyUHuAuQUKs9pxfvvmbRty7_9XRNyq2Z=k-s256', 'display_name': 'Juli&#225;n McClinton', 'link': 'https://stackoverflow.com/users/13158659/juli%c3%a1n-mcclinton'}",False,56,1,0,1599405865,1597972165,63515152,CC BY-SA 4.0,https://stackoverflow.com/questions/63515152/node-js-built-in-dns-module-functions-are-basic,Node.js built-in dns module functions are basic,1597976812.0,,,,
2060,"['javascript', 'object']","{'account_id': 18497882, 'reputation': 19, 'user_id': 13475884, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7t8g4.png?s=256&g=1', 'display_name': 'Zolt&#225;n Parragi', 'link': 'https://stackoverflow.com/users/13475884/zolt%c3%a1n-parragi'}",True,76,4,0,1599404050,1597003178,63330771,CC BY-SA 4.0,https://stackoverflow.com/questions/63330771/how-references-of-the-same-object-cant-be-equal,How references of the same object can&#39;t be equal?,1597005238.0,,,,
2061,"['javascript', 'node.js', 'windows', 'terminal']","{'account_id': 19294825, 'reputation': 611, 'user_id': 14103981, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WRTo8.jpg?s=256&g=1', 'display_name': 'M&#228;hnenwolf', 'link': 'https://stackoverflow.com/users/14103981/m%c3%a4hnenwolf'}",True,1445,3,2,1599402809,1597394725,63409471,CC BY-SA 4.0,https://stackoverflow.com/questions/63409471/command-line-node-index-js-does-not-output-correctly-on-windows-10-how-to-mak,"Command line &quot;node index.js&quot; does not output correctly on windows 10, how to make it work?",1597399404.0,63410744.0,,,
2062,"['javascript', 'html', 'reactjs', 'contenteditable']","{'account_id': 4763450, 'reputation': 907, 'user_id': 3850253, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://i.stack.imgur.com/FDHZq.jpg?s=256&g=1', 'display_name': 'Amr Rady', 'link': 'https://stackoverflow.com/users/3850253/amr-rady'}",False,364,1,1,1599391696,1598454229,63600473,CC BY-SA 4.0,https://stackoverflow.com/questions/63600473/how-to-extract-text-without-html-entities-encoding-from-react-contenteditable,How to extract text without HTML Entities encoding from React ContentEditable?,1598464979.0,,,,
2063,"['javascript', 'firebase', 'react-native', 'google-cloud-firestore']","{'account_id': 4111041, 'reputation': 432, 'user_id': 3373820, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/70YcW.jpg?s=256&g=1', 'display_name': 'Eugene Vilder', 'link': 'https://stackoverflow.com/users/3373820/eugene-vilder'}",False,184,0,1,1599390023,1596939816,63321928,CC BY-SA 4.0,https://stackoverflow.com/questions/63321928/issue-with-state-when-using-firebase-snapshot-onchange-in-react-native-tab-scree,Issue with State when using Firebase snapshot onChange in React Native tab screen,1596939954.0,,,,
2064,"['javascript', 'angular', 'storybook', 'angular-storybook']","{'account_id': 13324382, 'reputation': 123, 'user_id': 9617817, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05af132c2a85253648d38a6784d637e9?s=256&d=identicon&r=PG&f=1', 'display_name': 'freir96', 'link': 'https://stackoverflow.com/users/9617817/freir96'}",True,307,1,0,1599379852,1598448133,63598635,CC BY-SA 4.0,https://stackoverflow.com/questions/63598635/set-component-params-in-storybook,set component params in storybook,,63762052.0,,,
2065,"['javascript', 'gulp', 'netsuite']","{'account_id': 18869868, 'reputation': 107, 'user_id': 13764777, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d8afd187bc811ac457553ffd93a9cd3?s=256&d=identicon&r=PG&f=1', 'display_name': 'eklon', 'link': 'https://stackoverflow.com/users/13764777/eklon'}",True,522,4,0,1599372091,1598033762,63528107,CC BY-SA 4.0,https://stackoverflow.com/questions/63528107/gulp-task-referenceerror-requite-is-not-defined,Gulp Task ReferenceError: requite is not defined -,,63528147.0,,,
2066,"['javascript', 'reactjs', 'material-ui', 'react-lifecycle']","{'account_id': 18801049, 'reputation': 51, 'user_id': 13711337, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiBE6ulR2FDSwKNIdKB3qpUKeHHO1dx3RyE-u1F=k-s256', 'display_name': 'Vidumini Kulathunga', 'link': 'https://stackoverflow.com/users/13711337/vidumini-kulathunga'}",True,5981,1,0,1599365865,1596640501,63268243,CC BY-SA 4.0,https://stackoverflow.com/questions/63268243/hidden-input-textarea-value-onchange-setstate-in-react-without-user-typing-inp,Hidden Input/Textarea value onChange setState in React - without user typing inputs,1599336632.0,63760619.0,,,
2067,"['javascript', 'jquery', 'easyautocomplete']","{'account_id': 2575708, 'reputation': 41, 'user_id': 2233457, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/92657c70223ec0a3b24927948ff98877?s=256&d=identicon&r=PG', 'display_name': 'Robert', 'link': 'https://stackoverflow.com/users/2233457/robert'}",True,122,1,4,1599359561,1597810516,63479911,CC BY-SA 4.0,https://stackoverflow.com/questions/63479911/easyautocomplete-links-and-images,Easyautocomplete links AND images,,,,,
2068,"['javascript', 'reactjs', 'webpack', 'react-router', 'react-dom']","{'account_id': 18428822, 'reputation': 85, 'user_id': 13424453, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-KBMKy_ZF2ng/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNFqePs8AwgZKJZy98JDSZ6TrWL4A/photo.jpg?sz=256', 'display_name': 'Kelvin Achiampong', 'link': 'https://stackoverflow.com/users/13424453/kelvin-achiampong'}",True,300,1,0,1599358422,1598815969,63661388,CC BY-SA 4.0,https://stackoverflow.com/questions/63661388/creating-a-react-multiple-page-application-typeerror-cannot-read-property-pat,Creating a react multiple page application. TypeError: Cannot read property &#39;pathname&#39; of undefined,,63760123.0,,,
2069,"['javascript', 'discord.js']","{'account_id': 19235220, 'reputation': 11, 'user_id': 14056309, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/480c3c1e0c3be863735f87c6c06f720e?s=256&d=identicon&r=PG&f=1', 'display_name': 'alexdev_', 'link': 'https://stackoverflow.com/users/14056309/alexdev'}",False,247,1,0,1599356372,1598480956,63606594,CC BY-SA 4.0,https://stackoverflow.com/questions/63606594/how-can-i-make-an-even-odd-command-for-my-discord-js-bot,How can I make an even-odd command for my Discord.js bot?,1599356372.0,,,,
2070,"['javascript', 'firebase', 'google-cloud-firestore', 'expo']","{'account_id': 14639937, 'reputation': 521, 'user_id': 10572824, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-7qhRa7oDxgw/AAAAAAAAAAI/AAAAAAAAABE/gXnbesgTSdA/photo.jpg?sz=256', 'display_name': 'Anon Li', 'link': 'https://stackoverflow.com/users/10572824/anon-li'}",True,917,1,0,1599347599,1597461084,63422208,CC BY-SA 4.0,https://stackoverflow.com/questions/63422208/how-to-get-value-from-key-from-firestore-document,How to get value from key from firestore document,1599347599.0,63422251.0,,,
2071,['javascript'],"{'account_id': 15638174, 'reputation': 11, 'user_id': 11282382, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ztjXvn-mZS4/AAAAAAAAAAI/AAAAAAAABFM/668ifQLFuI0/photo.jpg?sz=256', 'display_name': 'Vierone ', 'link': 'https://stackoverflow.com/users/11282382/vierone'}",True,62,1,1,1599340347,1598462057,63602611,CC BY-SA 4.0,https://stackoverflow.com/questions/63602611/onunload-event-fires-before-window-close,onunload event fires before window.close,1599339351.0,63758563.0,,,
2072,"['javascript', 'php', 'mysql', 'json', 'chart.js']","{'account_id': 19255758, 'reputation': 1, 'user_id': 14072718, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3170812753004169/picture?type=large', 'display_name': 'Rey Arriesgado Romero', 'link': 'https://stackoverflow.com/users/14072718/rey-arriesgado-romero'}",False,284,1,0,1599340293,1596921519,63320321,CC BY-SA 4.0,https://stackoverflow.com/questions/63320321/how-to-filter-chart-javascript-dashboard-by-year-through-dropdown-after-the-mysq,How to filter Chart JavaScript Dashboard by Year through dropdown after the MySQL count query?,1596922206.0,,,,
2073,"['javascript', 'firebase']","{'account_id': 18465616, 'reputation': 127, 'user_id': 13556513, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgEa5Sd0RYdhFcb8-nK7yjCT1L5c2UUwSic6llp=k-s256', 'display_name': 'arthuro ali', 'link': 'https://stackoverflow.com/users/13556513/arthuro-ali'}",True,5398,1,2,1599340038,1597973419,63515271,CC BY-SA 4.0,https://stackoverflow.com/questions/63515271/firebase-is-already-defined-in-the-global-scope-please-make-sure-firebase-libra,Firebase is already defined in the global scope. Please make sure Firebase library is only loaded once,1597974083.0,,,,
2074,"['javascript', 'node.js', 'mongodb', 'express', 'mongoose']","{'account_id': 10863934, 'reputation': 674, 'user_id': 7987987, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-9c3P1HQEtPs/AAAAAAAAAAI/AAAAAAAAAQI/Rg7FfYYC338/photo.jpg?sz=256', 'display_name': 'Uche Ozoemena', 'link': 'https://stackoverflow.com/users/7987987/uche-ozoemena'}",False,51,0,1,1599332021,1598609142,63631666,CC BY-SA 4.0,https://stackoverflow.com/questions/63631666/return-value-of-static-method-of-nested-model-is-ignored-in-parent-model-expres,Return value of static method of nested model is ignored in parent model (expressjs),1599332021.0,,,,
2075,"['javascript', 'angular', 'npm', 'nuget', 'npm-check-updates']","{'account_id': 11081243, 'reputation': 39, 'user_id': 8136371, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d7a77070d0a61ae3ca1aff477a8bae41?s=256&d=identicon&r=PG&f=1', 'display_name': 'Beta', 'link': 'https://stackoverflow.com/users/8136371/beta'}",False,72,1,1,1599330258,1598194050,63548303,CC BY-SA 4.0,https://stackoverflow.com/questions/63548303/is-it-possible-fetch-package-details-from-nuget-private-store-using-rest-api,Is it possible fetch package details from Nuget private store using REST API?,1599330258.0,,,,
2076,"['javascript', 'jquery', 'tabulator']","{'account_id': 14083948, 'reputation': 87, 'user_id': 10174150, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-DYh9QwV8Gvk/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7onwdo2mgI48k-gFIXnuAOEC1E2PQ/mo/photo.jpg?sz=256', 'display_name': 'Bahram', 'link': 'https://stackoverflow.com/users/10174150/bahram'}",False,995,1,0,1599325181,1597380553,63406724,CC BY-SA 4.0,https://stackoverflow.com/questions/63406724/tabulator-adding-element-to-columns-and-do-action,tabulator adding element to columns and do action,1599325181.0,,,,
2077,"['javascript', 'progress-bar', 'tabulator']","{'account_id': 19183772, 'reputation': 39, 'user_id': 14014970, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b904b4e4a5e586059b91f5dd34541217?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jana Nizam', 'link': 'https://stackoverflow.com/users/14014970/jana-nizam'}",False,103,1,1,1599325154,1597388455,63408009,CC BY-SA 4.0,https://stackoverflow.com/questions/63408009/how-do-i-add-a-progress-bar-using-icons-on-tabulator,how do i add a progress bar using icons on tabulator?,1599325154.0,,,,
2078,"['javascript', 'tabulator']","{'account_id': 122593, 'reputation': 2112, 'user_id': 1659563, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/poqhz.png?s=256&g=1', 'display_name': 'Sachin', 'link': 'https://stackoverflow.com/users/1659563/sachin'}",True,464,1,0,1599325106,1597836844,63486119,CC BY-SA 4.0,https://stackoverflow.com/questions/63486119/tabulator-i-am-using-validation-mode-manual-but-i-want-to-block-on-cell-if-not,Tabulator: I am using validation mode manual but I want to block on cell if not valid,1599325106.0,63489218.0,,,
2079,"['javascript', 'css', 'autocomplete', 'tabulator']","{'account_id': 12709725, 'reputation': 87, 'user_id': 9233705, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/70f7e822e32b1c2d7d7259a61874d384?s=256&d=identicon&r=PG', 'display_name': 'aik', 'link': 'https://stackoverflow.com/users/9233705/aik'}",False,374,1,1,1599325093,1597898873,63498483,CC BY-SA 4.0,https://stackoverflow.com/questions/63498483/tabulator-autocomplete-custom-editor-and-css-cant-display-editor-outside-of-a-c,Tabulator autocomplete custom editor and css. Cant display editor outside of a cell,1599325093.0,,,,
2080,"['javascript', 'tabulator']","{'account_id': 14550620, 'reputation': 427, 'user_id': 10509616, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-AvbnX2jjlzM/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DXLDtZ0we5s-YJvh520jT0ltiCBDg/mo/photo.jpg?sz=256', 'display_name': 'Michael O&#39;Keefe', 'link': 'https://stackoverflow.com/users/10509616/michael-okeefe'}",True,76,1,1,1599325006,1598043108,63529917,CC BY-SA 4.0,https://stackoverflow.com/questions/63529917/how-to-properly-trigger-row-filtering-on-demand,How to (properly) trigger row filtering on demand?,1599325006.0,,,,
2081,"['javascript', 'tabulator']","{'account_id': 14550620, 'reputation': 427, 'user_id': 10509616, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-AvbnX2jjlzM/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DXLDtZ0we5s-YJvh520jT0ltiCBDg/mo/photo.jpg?sz=256', 'display_name': 'Michael O&#39;Keefe', 'link': 'https://stackoverflow.com/users/10509616/michael-okeefe'}",False,31,1,-1,1599324963,1597778200,63475281,CC BY-SA 4.0,https://stackoverflow.com/questions/63475281/is-there-an-accessor-function-for-topcalc-data,Is there an accessor function for topCalc data?,1599324963.0,,,,
