,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date,migrated_from,locked_date
1438,"['javascript', 'jquery']","{'account_id': 12662, 'reputation': 82889, 'user_id': 25068, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/152c39ec9f2570aef287d40f9824c5f2?s=256&d=identicon&r=PG', 'display_name': 'Tom Lehman', 'link': 'https://stackoverflow.com/users/25068/tom-lehman'}",True,596,,3,2,1252874713,1252817435,,1416878,CC BY-SA 2.5,https://stackoverflow.com/questions/1416878/best-way-to-get-the-value-of-a-given-url-parameter-with-javascript-jquery,Best way to get the value of a given URL parameter with Javascript / jQuery?,,,,,,
1439,"['php', 'javascript', 'css', 'dynamic-data']","{'account_id': 43510, 'reputation': 4738, 'user_id': 127212, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/9e21d641df2191d32cd01876338eea7c?s=256&d=identicon&r=PG', 'display_name': 'OrangeRind', 'link': 'https://stackoverflow.com/users/127212/orangerind'}",True,492,1418763.0,3,0,1252874597,1252872958,1252873890.0,1418720,CC BY-SA 2.5,https://stackoverflow.com/questions/1418720/dynamic-css-and-javascript,Dynamic CSS and Javascript,,,,,,
1440,"['javascript', 'asp.net-mvc', 'json']","{'account_id': 21360, 'reputation': 5852, 'user_id': 51841, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/c9efbc8ac5c88d7c9389276af0bc53a0?s=256&d=identicon&r=PG', 'display_name': 'maxfridbe', 'link': 'https://stackoverflow.com/users/51841/maxfridbe'}",True,6481,1418584.0,3,0,1252868494,1252864696,1252866476.0,1418400,CC BY-SA 2.5,https://stackoverflow.com/questions/1418400/json-result-containing-only-one-item,JSON result containing only one item,,,,,,
1441,"['.net', 'javascript', 'datetime', 'parsing']","{'account_id': 208322, 'reputation': 1120, 'user_id': 458729, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/c32081ae1628cb285e6a5d0280b59caf?s=256&d=identicon&r=PG', 'display_name': 'Tom Bell', 'link': 'https://stackoverflow.com/users/458729/tom-bell'}",True,343,1418436.0,2,2,1252865380,1252865029,,1418417,CC BY-SA 2.5,https://stackoverflow.com/questions/1418417/net-equivalent-to-datejs,.NET Equivalent to DateJS,,,,,,
1442,"['javascript', 'iframe']","{'account_id': 50048, 'reputation': 1339, 'user_id': 149175, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/dec0518258296c9cdc2182fdedea6fc2?s=256&d=identicon&r=PG', 'display_name': 'Gerald Ferreira', 'link': 'https://stackoverflow.com/users/149175/gerald-ferreira'}",True,271,,2,0,1252864177,1252862521,1252864177.0,1418291,CC BY-SA 2.5,https://stackoverflow.com/questions/1418291/iframe-url-question-for-the-experts,Iframe url question for the experts,,,,,,
1443,"['php', 'javascript', 'wordpress', 'list', 'plugins']","{'user_type': 'does_not_exist', 'display_name': 'Turgs'}",True,285,,5,1,1252858796,1252848260,1252850937.0,1417735,CC BY-SA 2.5,https://stackoverflow.com/questions/1417735/how-do-i-create-a-todo-list-for-my-web-users-to-tick-off,How do I create a &quot;todo&quot; list for my web users to tick off?,,,,,,
1444,"['javascript', 'compression']","{'account_id': 21287, 'reputation': 35530, 'user_id': 51591, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/TsvFC.jpg?s=256&g=1', 'display_name': 'Michał Ziober', 'link': 'https://stackoverflow.com/users/51591/micha%c5%82-ziober'}",True,2126,1417638.0,3,0,1252847089,1252844716,,1417635,CC BY-SA 2.5,https://stackoverflow.com/questions/1417635/javascript-compression,JavaScript compression,,,,,,
1445,"['javascript', 'html', 'xmlhttprequest', 'href']","{'account_id': 880810, 'reputation': 147, 'user_id': 161879, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/52a6074a0e97164418b1482f3e183671?s=256&d=identicon&r=PG', 'display_name': 'Filip Palm', 'link': 'https://stackoverflow.com/users/161879/filip-palm'}",True,23349,1417277.0,2,5,1252841824,1252831295,,1417222,CC BY-SA 2.5,https://stackoverflow.com/questions/1417222/javascript-add-id-to-html-href,Javascript add ID to HTML href,,,,,,
1446,"['javascript', 'jsp', 'submit']","{'account_id': 51228, 'reputation': 159, 'user_id': 153027, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/f5c2a84712ae453b852aff93d628ab07?s=256&d=identicon&r=PG', 'display_name': 'Chava', 'link': 'https://stackoverflow.com/users/153027/chava'}",True,2544,1416848.0,3,0,1252822235,1252815837,,1416839,CC BY-SA 2.5,https://stackoverflow.com/questions/1416839/form-gets-submitted-even-if-javascript-fun-returns-false,Form gets submitted even if JavaScript fun returns false,,,,,,
1447,"['javascript', 'maps']","{'account_id': 50745, 'reputation': 787, 'user_id': 151418, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/5221ef83da1f36ce0de481fe5dbd6285?s=256&d=identicon&r=PG', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/151418/dan'}",True,1246,1414256.0,2,0,1252800568,1252718653,1252800568.0,1413960,CC BY-SA 2.5,https://stackoverflow.com/questions/1413960/static-google-maps-custom-icons,Static Google Maps Custom Icons,,,,,,
1448,"['javascript', 'jquery', 'datepicker']","{'account_id': 57618, 'reputation': 811, 'user_id': 172620, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/c7724bcf32cec2d9d941599c4babc6e6?s=256&d=identicon&r=PG', 'display_name': 'Alex Wood', 'link': 'https://stackoverflow.com/users/172620/alex-wood'}",True,1289,1416444.0,1,1,1252798307,1252796774,,1416394,CC BY-SA 2.5,https://stackoverflow.com/questions/1416394/jquery-datepicker-listener-options,jQuery datepicker listener options,,,,,,
1449,"['javascript', 'sql', 'database']","{'account_id': 880800, 'reputation': 4509, 'user_id': 161562, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/052b76439c54f029a0595f88e3da6659?s=256&d=identicon&r=PG', 'display_name': 'noob', 'link': 'https://stackoverflow.com/users/161562/noob'}",True,236,,4,0,1252766060,1252764686,,1415218,CC BY-SA 2.5,https://stackoverflow.com/questions/1415218/using-sql-scripts-in-javascript,using sql scripts in javascript,,,,,,
1450,"['javascript', 'jquery', 'jquery-ui']","{'account_id': 10964, 'reputation': 31133, 'user_id': 20951, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/36de0b1514932801ddb4dc0b30532611?s=256&d=identicon&r=PG', 'display_name': 'Vinod', 'link': 'https://stackoverflow.com/users/20951/vinod'}",True,4274,1414871.0,2,2,1252765150,1252751547,1252753448.0,1414824,CC BY-SA 2.5,https://stackoverflow.com/questions/1414824/find-x-y-or-top-left-location-of-a-text-box-or-button-using-jquery,"Find (x,y) or (top,left) location of a text box or button using jquery",,,,,,
1451,"['javascript', 'firebug']","{'account_id': 43169, 'reputation': 42248, 'user_id': 126039, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/4749d60af0d45cc6ed8eaf014edb1f65?s=256&d=identicon&r=PG', 'display_name': 'mauris', 'link': 'https://stackoverflow.com/users/126039/mauris'}",True,2102,1414940.0,3,7,1252762558,1252746245,,1414690,CC BY-SA 2.5,https://stackoverflow.com/questions/1414690/use-javascript-to-open-activate-firebug,Use Javascript to open/activate Firebug,,,,,,
1452,"['javascript', 'html', 'css', 'standards']","{'account_id': 47577, 'reputation': 21112, 'user_id': 140970, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/l5g4q.jpg?s=256&g=1', 'display_name': 'KJ Saxena', 'link': 'https://stackoverflow.com/users/140970/kj-saxena'}",True,255,1414889.0,3,0,1252754148,1252746065,,1414684,CC BY-SA 2.5,https://stackoverflow.com/questions/1414684/methods-to-make-a-layout-compatible-with-window-resize-as-well-as-font-resize,Methods to make a layout compatible with window resize as well as font resize,,,,,,
1453,"['asp.net', 'javascript', 'updatepanel']","{'user_type': 'does_not_exist', 'display_name': 'al.nop'}",True,999,,3,1,1252752025,1252702437,1252702792.0,1413221,CC BY-SA 2.5,https://stackoverflow.com/questions/1413221/why-javascript-codes-dont-run-in-user-control,Why Javascript Codes Don&#39;t Run in user control?,,,,,,
1454,"['javascript', 'dojo']","{'user_type': 'does_not_exist', 'display_name': 'Steven Robinson'}",True,648,,1,0,1252751093,1252619216,,1407909,CC BY-SA 2.5,https://stackoverflow.com/questions/1407909/dijit-getviewport-issue,dijit.getViewport issue,,,,,,
1455,"['javascript', 'jquery', 'regex']","{'account_id': 38822, 'reputation': 19394, 'user_id': 111669, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/53d35b3593b23ce05ae00db2e755d929?s=256&d=identicon&r=PG', 'display_name': 'Ben Shelock', 'link': 'https://stackoverflow.com/users/111669/ben-shelock'}",True,1245,1414493.0,3,1,1252741280,1252730045,,1414281,CC BY-SA 2.5,https://stackoverflow.com/questions/1414281/jquery-replace-strings-with-urls,jQuery Replace Strings With URLs,,,,,,
1456,"['asp.net', 'javascript', 'datagrid']","{'account_id': 4421, 'reputation': 5747, 'user_id': 6624, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/afcc98608cfb93f106ff78a4830f01a4?s=256&d=identicon&r=PG', 'display_name': 'Chris Burgess', 'link': 'https://stackoverflow.com/users/6624/chris-burgess'}",False,275,,2,0,1252726611,1252703506,,1413296,CC BY-SA 2.5,https://stackoverflow.com/questions/1413296/how-to-pass-variable-from-grid-to-new-page-without-loading-the-first-grid-again,How to pass variable from grid to new page without loading the first grid again,,,,,,
1457,"['javascript', 'html', 'forms']","{'account_id': 50668, 'reputation': 19882, 'user_id': 151200, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/gzru4.jpg?s=256&g=1', 'display_name': 'Andrey', 'link': 'https://stackoverflow.com/users/151200/andrey'}",True,647,1412888.0,4,2,1252724576,1252692378,,1412439,CC BY-SA 2.5,https://stackoverflow.com/questions/1412439/html-which-form-element-caused-submit,HTML - Which form element caused submit,,,,,,
1458,"['javascript', 'dojo']","{'account_id': 57341, 'reputation': 73, 'user_id': 171738, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/7a660fcc456e19fa6728d9f61ae4284a?s=256&d=identicon&r=PG&f=1', 'display_name': 'jbella', 'link': 'https://stackoverflow.com/users/171738/jbella'}",True,3352,,1,0,1252724482,1252708673,1252711938.0,1413583,CC BY-SA 2.5,https://stackoverflow.com/questions/1413583/programmatically-created-accordioncontainer-in-a-bordercontainer-having-sizing-i,Programmatically Created AccordionContainer in a BorderContainer having sizing issues,,,,,,
1459,"['javascript', 'jquery', 'load']","{'account_id': 54129, 'reputation': 4847, 'user_id': 161920, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/gVFFx.jpg?s=256&g=1', 'display_name': 'homework', 'link': 'https://stackoverflow.com/users/161920/homework'}",True,2497,1413974.0,2,0,1252722902,1252718898,,1413968,CC BY-SA 2.5,https://stackoverflow.com/questions/1413968/getting-a-div-to-auto-load-with-jquery,Getting a DIV to auto load with jQuery,,,,,,
1460,"['javascript', 'request', 'onclick', 'document', 'href']","{'account_id': 54129, 'reputation': 4847, 'user_id': 161920, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/gVFFx.jpg?s=256&g=1', 'display_name': 'homework', 'link': 'https://stackoverflow.com/users/161920/homework'}",True,43307,1413875.0,4,3,1252721942,1252715914,1252716234.0,1413871,CC BY-SA 2.5,https://stackoverflow.com/questions/1413871/changing-the-value-of-id-with-document-getelementbyid,Changing the value of &quot;id=&quot; with document.getElementById,,,,,,
1461,"['php', 'javascript', 'css']","{'account_id': 27169, 'reputation': 4298, 'user_id': 71410, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/fc9d09c528879d7921086afe4279269d?s=256&d=identicon&r=PG', 'display_name': 'Andrea Girardi', 'link': 'https://stackoverflow.com/users/71410/andrea-girardi'}",True,1356,1410896.0,6,0,1252713174,1252675773,1252677357.0,1410872,CC BY-SA 2.5,https://stackoverflow.com/questions/1410872/how-to-cut-image-into-a-web-page,How to cut image into a web page,,,,,,
1462,"['javascript', 'jquery', 'arrays', 'arguments']","{'account_id': 50381, 'reputation': 4564, 'user_id': 150290, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/3db73c57cfe191f60f4cadc8a2108503?s=256&d=identicon&r=PG', 'display_name': 'Dr. Frankenstein', 'link': 'https://stackoverflow.com/users/150290/dr-frankenstein'}",True,3752,1413358.0,3,0,1252706652,1252702568,1252703615.0,1413230,CC BY-SA 2.5,https://stackoverflow.com/questions/1413230/is-passing-multiple-sets-of-arguments-as-an-array-in-javascript-faster-than-mult,Is passing multiple sets of arguments as an array in JavaScript faster than multiple function calls?,,,,,,
1463,"['asp.net', 'javascript', 'html', 'css']","{'account_id': 57492, 'reputation': 74, 'user_id': 172247, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/647666eb1164b68495f1be52f1bcd2f6?s=256&d=identicon&r=PG', 'display_name': 'Nightmare_IntMain', 'link': 'https://stackoverflow.com/users/172247/nightmare-intmain'}",True,926,1413022.0,2,1,1252703245,1252699540,1252700719.0,1413005,CC BY-SA 2.5,https://stackoverflow.com/questions/1413005/how-to-remove-script-tags,How to remove script tags?,,,,,,
1464,"['javascript', 'jquery', 'ajax', 'json', 'polling']","{'account_id': 56054, 'reputation': 18982, 'user_id': 167911, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/59f7641748cc78bba0ab558540230aad?s=256&d=identicon&r=PG', 'display_name': 'Bungle', 'link': 'https://stackoverflow.com/users/167911/bungle'}",True,1378,1412918.0,2,1,1252701922,1252698124,,1412901,CC BY-SA 2.5,https://stackoverflow.com/questions/1412901/ajax-polling-of-a-url-returning-json-doesnt-seem-to-return-fresh-responses-usi,AJAX polling of a URL returning JSON doesn&#39;t seem to return fresh responses (using jQuery $.ajax() method),,,,,,
1465,"['javascript', 'html', 'apache-flex', 'templates']","{'account_id': 38939, 'reputation': 68398, 'user_id': 112100, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/06b8cf11a06476f630eabd53c8ac11a6?s=256&d=identicon&r=PG', 'display_name': 'Omu', 'link': 'https://stackoverflow.com/users/112100/omu'}",True,419,1412772.0,1,0,1252696286,1252695865,,1412735,CC BY-SA 2.5,https://stackoverflow.com/questions/1412735/flex-index-html-template,flex index.html template,,,,,,
1466,"['javascript', 'jquery']","{'account_id': 42418, 'reputation': 82304, 'user_id': 123582, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/54f2e66903a4570df2e1c7727864df24?s=256&d=identicon&r=PG', 'display_name': 'Rich Seller', 'link': 'https://stackoverflow.com/users/123582/rich-seller'}",True,2914,1412459.0,3,2,1252692874,1252688054,1490005770.0,1412096,CC BY-SA 3.0,https://stackoverflow.com/questions/1412096/asynchronous-jquery-request-timing-issue,Asynchronous jQuery request timing issue,,,,,,
1467,"['javascript', 'html', 'ajax', 'mootools']","{'account_id': 458, 'reputation': 3510, 'user_id': 586, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3d35dad83d73505d9b1f8f3b2acc8c72?s=256&d=identicon&r=PG', 'display_name': 'jlleblanc', 'link': 'https://stackoverflow.com/users/586/jlleblanc'}",True,989,1412485.0,2,1,1252692822,1252690375,1252691884.0,1412287,CC BY-SA 2.5,https://stackoverflow.com/questions/1412287/td-tags-are-stripped-from-text-when-injected-in-mootools-elements,&lt;td&gt; tags are stripped from text when injected in MooTools Elements,,,,,,
1468,"['javascript', 'firefox', 'tinymce', 'spell-checking', 'gecko']","{'user_type': 'does_not_exist', 'display_name': 'skcubrats'}",True,411,,3,0,1252690553,1252686477,1495541617.0,1411971,,https://stackoverflow.com/questions/1411971/firefox-if-needs-spellcheck,Firefox: If needs spellcheck?,,1252700979.0,exact duplicate,,,
1469,"['javascript', 'jquery', 'mouseevent']","{'account_id': 3505, 'reputation': 15427, 'user_id': 5058, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/9b5c260dc8b7374186b3bebc28b08ce7?s=256&d=identicon&r=PG', 'display_name': 'Bobby Jack', 'link': 'https://stackoverflow.com/users/5058/bobby-jack'}",True,468,,1,0,1252686999,1252685998,1252686999.0,1411937,CC BY-SA 2.5,https://stackoverflow.com/questions/1411937/how-can-i-reliably-track-mouse-enter-and-leave-events,How can I reliably track mouse enter and leave events?,,,,,,
1470,"['c#', 'asp.net', 'javascript', 'scripting', 'scriptmanager']","{'account_id': 23123, 'reputation': 19717, 'user_id': 57698, 'user_type': 'moderator', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/a72155ea89e84dcb8def0e8c64598a9d?s=256&d=identicon&r=PG', 'display_name': 'John B', 'link': 'https://stackoverflow.com/users/57698/john-b'}",True,751,1411770.0,1,1,1252684609,1252683196,,1411653,CC BY-SA 2.5,https://stackoverflow.com/questions/1411653/methods-for-dynamically-building-javascript-within-an-aspx-page,Methods for dynamically building JavaScript within an ASPX page?,,,,,,
1471,"['javascript', 'jquery', 'logic']","{'account_id': 188304, 'reputation': 92054, 'user_id': 426996, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/1e02330dd05ba70e697cf37d5876999d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alec Smart', 'link': 'https://stackoverflow.com/users/426996/alec-smart'}",True,1154,1405472.0,2,2,1252684362,1252589279,1252589980.0,1405313,CC BY-SA 2.5,https://stackoverflow.com/questions/1405313/jquery-sort-by-rating-desc-and-hide-divs-based-on-value,jQuery sort by rating (desc) and hide divs based on value,,,,,,
1472,"['javascript', 'event-handling']","{'account_id': 47577, 'reputation': 21112, 'user_id': 140970, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/l5g4q.jpg?s=256&g=1', 'display_name': 'KJ Saxena', 'link': 'https://stackoverflow.com/users/140970/kj-saxena'}",True,6396,1411771.0,6,0,1252684290,1252682037,,1411545,CC BY-SA 2.5,https://stackoverflow.com/questions/1411545/how-to-attach-event-handlers-to-document-elements-on-the-fly-using-javascript,How to attach event handlers to document elements on the fly using Javascript?,,,,,,
1473,"['php', 'javascript', 'jquery', 'ajax']","{'user_type': 'does_not_exist', 'display_name': 'med'}",True,189,,3,1,1252683911,1252672942,1252674732.0,1410626,CC BY-SA 2.5,https://stackoverflow.com/questions/1410626/javascript-wont-parse-php-html-tags,javascript wont parse php html tags,,,,,,
1474,"['asp.net', 'javascript', 'jquery']","{'account_id': 561105, 'reputation': 305, 'user_id': 167027, 'user_type': 'unregistered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/a09871ca05de8ef347cc4e35ae2eef28?s=256&d=identicon&r=PG', 'display_name': 'James', 'link': 'https://stackoverflow.com/users/167027/james'}",True,3759,1411457.0,4,4,1252682047,1252681225,1252682047.0,1411435,CC BY-SA 2.5,https://stackoverflow.com/questions/1411435/how-to-trigger-a-button-as-clicked-using-jquery-or-jscript,How to trigger a button as clicked using jquery or jscript?,,,,,,
1475,"['javascript', 'jquery', 'html']","{'account_id': 37476, 'reputation': 9176, 'user_id': 107129, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/a2bddb5da0693cb477b4b32acaf97668?s=256&d=identicon&r=PG', 'display_name': 'Shishant', 'link': 'https://stackoverflow.com/users/107129/shishant'}",True,139,1400050.0,2,1,1252680351,1252505031,,1399894,CC BY-SA 2.5,https://stackoverflow.com/questions/1399894/append-data-loaded-problem,append data loaded problem,,,,,,
1476,"['javascript', 'html', 'css', 'events']","{'account_id': 55463, 'reputation': 542, 'user_id': 166128, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/32d4563a0685d91b5770a9d58d0983b2?s=256&d=identicon&r=PG', 'display_name': 'tnajdek', 'link': 'https://stackoverflow.com/users/166128/tnajdek'}",True,410,1411240.0,3,1,1252679716,1252678643,,1411155,CC BY-SA 2.5,https://stackoverflow.com/questions/1411155/event-fired-on-select-box-html-being-populated,Event fired on select box (html) being populated,,,,,,
1477,"['javascript', 'xml', 'json', 'xslt']","{'account_id': 54980, 'reputation': 81, 'user_id': 164576, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/70cefaef8e2d8d2f420321ad77c8534d?s=256&d=identicon&r=PG', 'display_name': 'Ralph Kretzler', 'link': 'https://stackoverflow.com/users/164576/ralph-kretzler'}",True,1053,,2,0,1252674329,1252636573,1252674329.0,1408712,CC BY-SA 2.5,https://stackoverflow.com/questions/1408712/copy-xml-using-xslt-into-json,copy XML using XSLT into JSON,,,,,,
1478,"['javascript', 'jquery']","{'account_id': 48580, 'reputation': 1027, 'user_id': 144406, 'user_type': 'registered', 'accept_rate': 19, 'profile_image': 'https://graph.facebook.com/732371122/picture?type=large', 'display_name': 'pradeep', 'link': 'https://stackoverflow.com/users/144406/pradeep'}",True,559,,3,2,1252673870,1252593470,1252673870.0,1405676,CC BY-SA 2.5,https://stackoverflow.com/questions/1405676/how-to-increase-performance-of-jquery,How to increase performance of jQuery,,,,,,
1479,"['javascript', 'regex']","{'account_id': 7198, 'reputation': 45521, 'user_id': 12388, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/2193230b4b56f0b0559ecce8955c3857?s=256&d=identicon&r=PG', 'display_name': 'Guido', 'link': 'https://stackoverflow.com/users/12388/guido'}",True,219,1409461.0,3,0,1252673098,1252653705,,1409449,CC BY-SA 2.5,https://stackoverflow.com/questions/1409449/find-and-execute-javascript-fragments-in-a-bunch-of-html,Find and execute Javascript fragments in a bunch of HTML,,,,,,
1480,"['javascript', 'google-maps']","{'user_type': 'does_not_exist', 'display_name': 'ivor'}",True,736,1410435.0,1,1,1252670109,1252661249,1252666908.0,1409939,CC BY-SA 2.5,https://stackoverflow.com/questions/1409939/googlemaps-removing-previous-marker,Googlemaps - removing previous marker,,,,,,
1481,"['javascript', 'jquery']","{'account_id': 49718, 'reputation': 4589, 'user_id': 148174, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/41e4c684ba730c88e05fc9bdf563cbc2?s=256&d=identicon&r=PG', 'display_name': 'Marty', 'link': 'https://stackoverflow.com/users/148174/marty'}",True,1247,,2,1,1252668592,1252667924,,1410321,CC BY-SA 2.5,https://stackoverflow.com/questions/1410321/javascript-or-jquery-passing-id-values-to-show-or-hide-a-selected-div,Javascript or jQuery passing ID values to show or hide a selected Div,,,,,,
1482,"['javascript', 'jquery']","{'account_id': 31602, 'reputation': 7344, 'user_id': 86913, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/d2c0433128844115bb1eb5e90a78f074?s=256&d=identicon&r=PG', 'display_name': 'Eugeniu Torica', 'link': 'https://stackoverflow.com/users/86913/eugeniu-torica'}",True,92,1410045.0,2,2,1252664016,1252662261,1252664016.0,1410010,CC BY-SA 2.5,https://stackoverflow.com/questions/1410010/is-there-a-way-to-add-additional-behavior-to-jquerys-ajax-function,Is there a way to add additional behavior to jquery&#39;s $.ajax function,,,,,,
1483,"['javascript', 'jquery', 'ruby-on-rails', 'client-side', 'server-side']","{'account_id': 163761, 'reputation': 4053, 'user_id': 386102, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/500466438a19184c54107076786686a6?s=256&d=identicon&r=PG', 'display_name': 'Rob', 'link': 'https://stackoverflow.com/users/386102/rob'}",True,331,,1,1,1252662506,1252645294,,1409059,CC BY-SA 2.5,https://stackoverflow.com/questions/1409059/what-are-the-main-concerns-when-generating-client-side-javascript-from-the-serve,What are the main concerns when generating client-side JavaScript from the server?,,,,,,
1484,"['c#', 'asp.net', 'javascript', 'dynamic']","{'account_id': 44361, 'reputation': 17627, 'user_id': 130164, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/319bd6ef9c9c8d876f731150cb4951c7?s=256&d=identicon&r=PG', 'display_name': 'Maxim Zaslavsky', 'link': 'https://stackoverflow.com/users/130164/maxim-zaslavsky'}",True,7885,1409276.0,4,1,1252659794,1252649723,1495539920.0,1409257,CC BY-SA 3.0,https://stackoverflow.com/questions/1409257/asp-net-dynamicly-generating-html-how-to,"ASP.NET: dynamicly generating HTML, how to?",,,,,,
1485,"['asp.net', 'javascript']","{'user_type': 'does_not_exist', 'display_name': 'Devi'}",True,827,,4,0,1252655730,1252647515,,1409154,CC BY-SA 2.5,https://stackoverflow.com/questions/1409154/how-to-hide-browsers-menu,How to hide browser&#39;s menu?,,,,,,
1486,"['javascript', 'asp.net-mvc', 'ajax', 'templates']","{'account_id': 57217, 'reputation': 19076, 'user_id': 171365, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://i.stack.imgur.com/g5nZa.jpg?s=256&g=1', 'display_name': 'Santhosh', 'link': 'https://stackoverflow.com/users/171365/santhosh'}",True,380,1409112.0,2,0,1252646953,1252646153,,1409100,CC BY-SA 2.5,https://stackoverflow.com/questions/1409100/client-side-templates-in-javascript-how-to-bind-data,Client Side Templates in javascript how to bind data,,,,,,
1487,"['javascript', 'dom', 'doctype']","{'account_id': 23629, 'reputation': 1415, 'user_id': 59333, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/7760cce188b26dde80e479b032ac004c?s=256&d=identicon&r=PG', 'display_name': 'Joergen Bech', 'link': 'https://stackoverflow.com/users/59333/joergen-bech'}",True,3814,1409038.0,2,5,1252644872,1252568771,,1403887,CC BY-SA 2.5,https://stackoverflow.com/questions/1403887/does-the-choice-of-doctype-affect-the-dom-as-seen-by-javascript-code,Does the choice of DOCTYPE affect the DOM as seen by javascript code?,,,,,,
1488,"['javascript', 'jquery', 'css', 'xhtml']","{'account_id': 19042, 'reputation': 4055, 'user_id': 44257, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/698bf2884fccb76ec29ada4b7a3791ab?s=256&d=identicon&r=PG', 'display_name': 'aalaap', 'link': 'https://stackoverflow.com/users/44257/aalaap'}",True,975,1408977.0,2,1,1252644050,1252642546,,1408941,CC BY-SA 2.5,https://stackoverflow.com/questions/1408941/how-do-you-have-a-floating-fixed-element-on-a-web-page-depending-on-which-part-o,How do you have a floating/fixed element on a web page depending on which part of the page is visible?,,,,,,
1489,"['javascript', 'html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'Jeremy'}",True,636,1397675.0,2,0,1252642406,1252472860,1252472993.0,1397642,CC BY-SA 2.5,https://stackoverflow.com/questions/1397642/site-loads-on-the-right-then-shifts-to-its-actual-position,"Site loads on the right, then shifts to its actual position",,,,,,
