,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,community_owned_date,locked_date,closed_date,closed_reason
774,"['c#', 'javascript', 'json', 'serialization', 'syntax']","{'account_id': 12984, 'reputation': 95179, 'user_id': 25847, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/34d142b034e7b194fc1708f3b20d9568?s=256&d=identicon&r=PG', 'display_name': 'Mark Rogers', 'link': 'https://stackoverflow.com/users/25847/mark-rogers'}",True,3507,2,2,1237870756,1237856704,1237870756.0,675815,CC BY-SA 2.5,https://stackoverflow.com/questions/675815/what-is-the-correct-syntax-to-represent-subobjects-in-json,What is the correct syntax to represent subobjects in JSON?,,675827.0,,,,
775,['javascript'],"{'account_id': 23556, 'reputation': 42349, 'user_id': 59107, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/1c6ed1e4b15243c4e1a552fcdacff8ac?s=256&d=identicon&r=PG', 'display_name': 'Hexagon Theory', 'link': 'https://stackoverflow.com/users/59107/hexagon-theory'}",True,3789,9,14,1237860055,1237833715,1237835999.0,674700,CC BY-SA 2.5,https://stackoverflow.com/questions/674700/regarding-javascript-for-loop-voodoo,Regarding JavaScript for() loop voodoo,,675293.0,,,,
776,['javascript'],"{'account_id': 22718, 'reputation': 863, 'user_id': 56327, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/da69907fb8be662a4a96c433ad4d928b?s=256&d=identicon&r=PG', 'display_name': 'MG.', 'link': 'https://stackoverflow.com/users/56327/mg'}",True,485,1,0,1237842492,1237840976,1592644375.0,675160,CC BY-SA 4.0,https://stackoverflow.com/questions/675160/javascript-menu-conflict,Javascript menu conflict,,675229.0,,,,
777,"['asp.net', 'javascript', 'html']","{'account_id': 10610, 'reputation': 64602, 'user_id': 20126, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/22fc146c1512cdb4d381222dcbc8b9f8?s=256&d=identicon&r=PG', 'display_name': 'Amr Elgarhy', 'link': 'https://stackoverflow.com/users/20126/amr-elgarhy'}",True,637,2,3,1237842188,1237813642,1237814656.0,673296,CC BY-SA 2.5,https://stackoverflow.com/questions/673296/how-to-create-a-bookmarklet-for-creating-a-screen-scraping,How to create a bookmarklet for creating a screen scraping?,,675166.0,,,,
778,['javascript'],"{'account_id': 22718, 'reputation': 863, 'user_id': 56327, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/da69907fb8be662a4a96c433ad4d928b?s=256&d=identicon&r=PG', 'display_name': 'MG.', 'link': 'https://stackoverflow.com/users/56327/mg'}",True,260,1,1,1237833471,1237832652,,674624,CC BY-SA 2.5,https://stackoverflow.com/questions/674624/time-zone-js-need-help-with-formatting,"Time Zone JS, need help with formatting",,674685.0,,,,
779,"['asp.net', 'javascript', 'sharepoint', 'moss']","{'account_id': 22278, 'reputation': 1067, 'user_id': 54790, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7296263f015d70bc3c1e745e9ecebd7a?s=256&d=identicon&r=PG', 'display_name': 'Everett', 'link': 'https://stackoverflow.com/users/54790/everett'}",True,149,1,1,1237820098,1237558961,,666347,CC BY-SA 2.5,https://stackoverflow.com/questions/666347/missing-moss-2007-functionality,Missing MOSS 2007 Functionality?,,666484.0,,,,
780,"['javascript', 'jquery']","{'account_id': 29990, 'reputation': 115, 'user_id': 81435, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e616f4c362001665228bd3a70cfeeedf?s=256&d=identicon&r=PG', 'display_name': 'suBi', 'link': 'https://stackoverflow.com/users/81435/subi'}",True,207,1,0,1237820096,1237817322,,673507,CC BY-SA 2.5,https://stackoverflow.com/questions/673507/simple-javascript-feature-panel,simple javascript &quot;feature&quot; panel,,,,,,
781,"['javascript', 'html', 'tags', 'html-lists']","{'account_id': 13193, 'reputation': 72062, 'user_id': 26349, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/0f47e514351f802b3c70eaacfe6ff492?s=256&d=identicon&r=PG', 'display_name': 'Morgan Cheng', 'link': 'https://stackoverflow.com/users/26349/morgan-cheng'}",True,1763,6,5,1237815776,1237725179,,670932,CC BY-SA 2.5,https://stackoverflow.com/questions/670932/why-is-it-common-to-create-toolbar-with-tag-ul-and-li,Why is it common to create toolbar with tag &lt;UL&gt; and &lt;LI&gt;?,,670934.0,,,,
782,"['javascript', 'internet-explorer-8', 'flot']","{'account_id': 138, 'reputation': 8187, 'user_id': 169, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/625642719449cabc1d84b5e05918325a?s=256&d=identicon&r=PG', 'display_name': 'Arnold Zokas', 'link': 'https://stackoverflow.com/users/169/arnold-zokas'}",True,921,1,1,1237809269,1237803612,,672841,CC BY-SA 2.5,https://stackoverflow.com/questions/672841/does-flot-v0-5-support-ie8-rtm,Does flot v0.5 support IE8 RTM?,,673109.0,,,,
783,"['javascript', 'video', 'streaming', 'flv', 'progressive-download']","{'account_id': 20530, 'reputation': 255135, 'user_id': 49153, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/833df8cee775eea743cb1172dfcd3809?s=256&d=identicon&r=PG', 'display_name': 'Ali', 'link': 'https://stackoverflow.com/users/49153/ali'}",True,2932,1,7,1237806002,1235894184,1235966003.0,599457,CC BY-SA 2.5,https://stackoverflow.com/questions/599457/how-do-streaming-videos-work,How do streaming videos work?,,599475.0,,,,
784,"['javascript', 'javascript-events']","{'account_id': 14299, 'reputation': 17491, 'user_id': 29297, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/3d4e6c4f91ed6a6faab3640ee99ce257?s=256&d=identicon&r=PG', 'display_name': 'bloudermilk', 'link': 'https://stackoverflow.com/users/29297/bloudermilk'}",True,2009,4,0,1237798568,1237760823,,671701,CC BY-SA 2.5,https://stackoverflow.com/questions/671701/javascript-onchange-limitations,Javascript .onchange limitations,,671721.0,,,,
785,"['javascript', 'jquery', 'submit']","{'account_id': 29573, 'reputation': 10530, 'user_id': 80040, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/3207da4973476f04a22cc5f80b5b2de5?s=256&d=identicon&r=PG', 'display_name': 'sanders', 'link': 'https://stackoverflow.com/users/80040/sanders'}",True,11103,5,5,1237793248,1237541366,1237542030.0,665470,CC BY-SA 2.5,https://stackoverflow.com/questions/665470/how-to-not-submit-a-form-if-validation-is-false,How to not submit a form if validation is false,,665485.0,,,,
786,"['javascript', 'ajax', 'sorting']","{'account_id': 25590, 'reputation': 7830, 'user_id': 65864, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a2aac14bfbc4c2da5de395c451ffbff?s=256&d=identicon&r=PG', 'display_name': 'nstehr', 'link': 'https://stackoverflow.com/users/65864/nstehr'}",True,187,5,1,1237771854,1237769163,,671919,CC BY-SA 2.5,https://stackoverflow.com/questions/671919/sorting-in-web-applications,Sorting in Web Applications,,671922.0,,,,
787,"['javascript', 'on-the-fly']","{'account_id': 14056, 'reputation': 8914, 'user_id': 28586, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/54a4148700715ce38ef26ae8f084d5c0?s=256&d=identicon&r=PG', 'display_name': 'Tsundoku', 'link': 'https://stackoverflow.com/users/28586/tsundoku'}",True,1151,2,0,1237747817,1237746384,1237746970.0,671402,CC BY-SA 2.5,https://stackoverflow.com/questions/671402/js-write-with-no-blank-page,Js write with no blank page,,671421.0,,,,
788,"['asp.net', 'javascript', 'jquery']","{'user_type': 'does_not_exist', 'display_name': 'RHC'}",True,1043,3,2,1237747317,1237740597,1237743541.0,671275,CC BY-SA 2.5,https://stackoverflow.com/questions/671275/multiple-control-instances-using-jquery-and-asp-net-controls,Multiple control instances using jQuery and ASP.NET controls,,671311.0,,,,
789,"['javascript', 'visual-studio-2008', 'resharper']","{'account_id': 21430, 'reputation': 31670, 'user_id': 52087, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/d71da97296dc25439ae84c2d6eae7802?s=256&d=identicon&r=PG&f=1', 'display_name': 'DMCS', 'link': 'https://stackoverflow.com/users/52087/dmcs'}",True,1089,2,4,1237740707,1236292889,1495540886.0,617002,CC BY-SA 3.0,https://stackoverflow.com/questions/617002/vs2008-is-autoformatting-my-javascript-in-a-js-file-and-i-want-it-to-stop,VS2008 is autoformatting my javascript in a .js file and I want it to stop,,617029.0,,,,
790,"['javascript', 'ruby-on-rails', 'ajax', 'scriptaculous']","{'account_id': 28589, 'reputation': 19555, 'user_id': 76486, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/88aaa125be70fd75c1d1b25fa5a2ce2d?s=256&d=identicon&r=PG', 'display_name': 'Brian Armstrong', 'link': 'https://stackoverflow.com/users/76486/brian-armstrong'}",True,2226,4,3,1237739222,1237426347,,660765,CC BY-SA 2.5,https://stackoverflow.com/questions/660765/can-you-combine-replace-html-with-a-visual-effect-in-rails-rjs,Can you combine replace_html with a visual_effect in Rails RJS?,,669813.0,,,,
791,"['javascript', 'conditional']","{'account_id': 16522, 'reputation': 1906, 'user_id': 36076, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/904641c6df6df50dcf444d7a85a0046a?s=256&d=identicon&r=PG', 'display_name': 'Supernovah', 'link': 'https://stackoverflow.com/users/36076/supernovah'}",True,1162,3,0,1237714332,1237713798,,670753,CC BY-SA 2.5,https://stackoverflow.com/questions/670753/and-or-stacking-conditions-in-javascript-if-1-2-3,And Or stacking conditions in Javascript (if $1 &amp;&amp; ($2 || $3)),,670762.0,,,,
792,"['c#', 'javascript', 'asp.net-2.0']","{'account_id': 25059, 'reputation': 3031, 'user_id': 64135, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/M5H6v.jpg?s=256&g=1', 'display_name': 'ashish bhatt', 'link': 'https://stackoverflow.com/users/64135/ashish-bhatt'}",True,432,1,0,1237713262,1237362679,1237713262.0,657282,CC BY-SA 2.5,https://stackoverflow.com/questions/657282/refresh-problem,Refresh Problem,,,,,,
793,"['javascript', 'function', 'invocation']","{'account_id': 13193, 'reputation': 72062, 'user_id': 26349, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/0f47e514351f802b3c70eaacfe6ff492?s=256&d=identicon&r=PG', 'display_name': 'Morgan Cheng', 'link': 'https://stackoverflow.com/users/26349/morgan-cheng'}",True,357,1,5,1237707003,1237704622,,670623,CC BY-SA 2.5,https://stackoverflow.com/questions/670623/why-this-kind-of-function-invocation-is-wrong-in-javascript,Why this kind of function invocation is wrong in JavaScript?,,,,,,
794,"['javascript', 'cookies', 'function-calls']","{'account_id': 14056, 'reputation': 8914, 'user_id': 28586, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/54a4148700715ce38ef26ae8f084d5c0?s=256&d=identicon&r=PG', 'display_name': 'Tsundoku', 'link': 'https://stackoverflow.com/users/28586/tsundoku'}",True,10506,2,1,1237691817,1237684737,,670384,CC BY-SA 2.5,https://stackoverflow.com/questions/670384/javascript-cookie-onload-call,Javascript Cookie onload Call,,670499.0,,,,
795,"['php', 'javascript', 'html']","{'account_id': 12400, 'reputation': 11975, 'user_id': 24391, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/7fbad0ab1078bf58e92e151dd8d6fdb4?s=256&d=identicon&r=PG', 'display_name': 'chustar', 'link': 'https://stackoverflow.com/users/24391/chustar'}",True,28912,5,7,1237681485,1237620980,,668920,CC BY-SA 2.5,https://stackoverflow.com/questions/668920/passing-variables-and-data-through-a-regular-web-page-link,Passing variables and data through a regular web page link?,,668934.0,,,,
796,"['javascript', 'focus']","{'account_id': 876672, 'reputation': 101, 'user_id': 77835, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/65a42ace2b71b4d92b03fe1b1eaa2d5f?s=256&d=identicon&r=PG', 'display_name': 'Juan129', 'link': 'https://stackoverflow.com/users/77835/juan129'}",True,184,1,0,1237671273,1237670493,1237670858.0,670021,CC BY-SA 2.5,https://stackoverflow.com/questions/670021/javascript-focus-measurement,Javascript focus measurement,,,,,,
797,"['javascript', 'html', 'regex', 'parsing']","{'account_id': 1581, 'reputation': 9453, 'user_id': 2118, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/558f6300806bd61b6fc860289ebe37c7?s=256&d=identicon&r=PG', 'display_name': 'AnnanFay', 'link': 'https://stackoverflow.com/users/2118/annanfay'}",True,419,3,0,1237647455,1237610314,1237613774.0,668750,CC BY-SA 2.5,https://stackoverflow.com/questions/668750/regexp-for-matching-numbers-and-units-in-an-html-fragment,Regexp for matching numbers and units in an HTML fragment?,,,,,,
798,"['javascript', 'jquery', 'dom', 'browser', 'animation']","{'account_id': 589, 'reputation': 30471, 'user_id': 758, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/0b4adc19284ed0751844d610555dc6b2?s=256&d=identicon&r=PG', 'display_name': 'Mark Renouf', 'link': 'https://stackoverflow.com/users/758/mark-renouf'}",True,163,1,2,1237607577,1237569572,,667113,CC BY-SA 2.5,https://stackoverflow.com/questions/667113/why-does-this-move-the-elements-4-times,Why does this move the elements 4 times?,,667363.0,,,,
799,"['javascript', 'loops', 'object']","{'account_id': 26003, 'reputation': 14138, 'user_id': 67366, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/2dda6b0ff86132c635b5120c2ad2e040?s=256&d=identicon&r=PG', 'display_name': 'Macha', 'link': 'https://stackoverflow.com/users/67366/macha'}",True,88,2,0,1237577366,1237577168,,667606,CC BY-SA 2.5,https://stackoverflow.com/questions/667606/why-doesnt-this-work-calling-functions-belonging-to-objects-in-a-loop,Why doesn&#39;t this work? Calling functions belonging to objects in a loop,,667626.0,,,,
800,"['javascript', 'xul', 'thunderbird']","{'account_id': 2131, 'reputation': 71512, 'user_id': 2938, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/e5a8fcf756643cc5c70a9972a57ec7fe?s=256&d=identicon&r=PG', 'display_name': 'JasonSmith', 'link': 'https://stackoverflow.com/users/2938/jasonsmith'}",True,2297,1,4,1237576246,1237537488,,665332,CC BY-SA 2.5,https://stackoverflow.com/questions/665332/how-do-you-access-the-message-content-in-the-thunderbird-message-compose-window,How do you access the message content in the Thunderbird message compose window?,,667537.0,,,,
801,"['javascript', 'firefox']","{'account_id': 18639, 'reputation': 1811, 'user_id': 42905, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/976c9174fd67a5d6c5be730a805044ef?s=256&d=identicon&r=PG', 'display_name': 'matthewk', 'link': 'https://stackoverflow.com/users/42905/matthewk'}",True,3342,2,2,1237567787,1237546515,,665676,CC BY-SA 2.5,https://stackoverflow.com/questions/665676/in-firefox-modifying-a-range-cloned-from-the-selection-clears-the-selection-the,"In Firefox, modifying a range cloned from the selection clears the selection the first time",,666324.0,,,,
802,"['javascript', 'jquery', 'html']","{'account_id': 25294, 'reputation': 62586, 'user_id': 64949, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/d36a92237c75c5337c17b60d90686bf9?s=256&d=identicon&r=PG', 'display_name': 'Sindre Sorhus', 'link': 'https://stackoverflow.com/users/64949/sindre-sorhus'}",True,288,2,0,1237561777,1237537373,,665325,CC BY-SA 2.5,https://stackoverflow.com/questions/665325/jquery-code-in-plain-javascript,jQuery code in plain Javascript,,665350.0,,,,
803,"['javascript', 'html']","{'account_id': 25449, 'reputation': 1873, 'user_id': 65415, 'user_type': 'registered', 'accept_rate': 8, 'profile_image': 'https://www.gravatar.com/avatar/5ca62dd5174ab792dfc154b0c205154a?s=256&d=identicon&r=PG', 'display_name': 'Sakthivel', 'link': 'https://stackoverflow.com/users/65415/sakthivel'}",True,206,3,0,1237560006,1237558078,1237558397.0,666290,CC BY-SA 2.5,https://stackoverflow.com/questions/666290/fetching-page-source,Fetching page source,,,,,,
804,"['javascript', 'jquery', 'firefox', 'plugins']","{'account_id': 14586, 'reputation': 305, 'user_id': 30141, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/6ba90f3a079d7596b8de404880909e52?s=256&d=identicon&r=PG', 'display_name': 'boogie', 'link': 'https://stackoverflow.com/users/30141/boogie'}",True,625,2,2,1237552714,1237549356,,665785,CC BY-SA 2.5,https://stackoverflow.com/questions/665785/how-to-use-jquery-in-firefox-plugins,How to use jQuery in Firefox plugins?,,665868.0,,,,
805,"['javascript', 'asp.net-mvc', 'arrays', 'viewdata']","{'account_id': 14720, 'reputation': 731, 'user_id': 30535, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/07714a0ee504c08e6f75e5bc764fb719?s=256&d=identicon&r=PG', 'display_name': 'MikeD', 'link': 'https://stackoverflow.com/users/30535/miked'}",True,5532,2,3,1237544182,1237470802,1237472475.0,662277,CC BY-SA 2.5,https://stackoverflow.com/questions/662277/need-simple-example-of-how-to-populate-javascript-array-from-viewdata-list,Need simple example of how to populate javascript array from Viewdata list,,662396.0,,,,
806,"['javascript', 'browser', 'double-submit-prevention']","{'user_type': 'does_not_exist', 'display_name': 'sytee'}",False,4525,0,0,1237540879,1237540411,1495540884.0,665430,,https://stackoverflow.com/questions/665430/disable-back-refresh-button-in-browser,Disable &quot;Back&quot; &amp; &quot;Refresh&quot; Button in Browser,,,,1279066613.0,1237541218.0,exact duplicate
807,"['javascript', 'dom', 'clipboard']","{'account_id': 1581, 'reputation': 9453, 'user_id': 2118, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/558f6300806bd61b6fc860289ebe37c7?s=256&d=identicon&r=PG', 'display_name': 'AnnanFay', 'link': 'https://stackoverflow.com/users/2118/annanfay'}",True,173,2,0,1237539268,1237410709,1237425662.0,660123,CC BY-SA 2.5,https://stackoverflow.com/questions/660123/is-there-a-way-to-change-the-contents-of-elements-when-they-are-selected,Is there a way to change the contents of elements when they are selected?,,665383.0,,,,
808,"['javascript', 'flash']","{'account_id': 14423, 'reputation': 2937, 'user_id': 29669, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/a9d5bde2f4695c86f6ef3f903faa0e82?s=256&d=identicon&r=PG', 'display_name': 'Nordin', 'link': 'https://stackoverflow.com/users/29669/nordin'}",True,1480,1,1,1237537704,1237537109,,665315,CC BY-SA 2.5,https://stackoverflow.com/questions/665315/how-to-make-a-flash-object-render-not-in-top-z-level,How to make a flash object render NOT in top z-level?,,665338.0,,,,
809,"['javascript', 'arrays', 'json']","{'account_id': 10943, 'reputation': 2602, 'user_id': 20895, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/0f7b25fadd885b7f9f0b114e693e1951?s=256&d=identicon&r=PG', 'display_name': 'thirsty93', 'link': 'https://stackoverflow.com/users/20895/thirsty93'}",True,2878,1,4,1237509583,1237498370,1237503182.0,664166,CC BY-SA 2.5,https://stackoverflow.com/questions/664166/why-does-my-code-return-the-error-missing-after-property-id-in-javascript,Why does my code return the error &quot;missing : after property id&quot; in JavaScript?,,664180.0,,,,
810,"['asp.net', 'javascript', 'ajax']","{'account_id': 28954, 'reputation': 6845, 'user_id': 77814, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/fff4f28f35615a1aca3c1f13cb37be37?s=256&d=identicon&r=PG', 'display_name': 'nickytonline', 'link': 'https://stackoverflow.com/users/77814/nickytonline'}",True,335,2,3,1237494810,1236970856,1237468594.0,644139,CC BY-SA 2.5,https://stackoverflow.com/questions/644139/how-do-i-get-access-to-the-asp-net-client-side-api-at-all-times,How do I get access to the ASP.NET Client-Side API at all times?,,663941.0,,,,
811,"['javascript', 'jquery', 'drag-and-drop']","{'account_id': 26003, 'reputation': 14138, 'user_id': 67366, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/2dda6b0ff86132c635b5120c2ad2e040?s=256&d=identicon&r=PG', 'display_name': 'Macha', 'link': 'https://stackoverflow.com/users/67366/macha'}",True,2434,2,1,1237491755,1237490661,,663661,CC BY-SA 2.5,https://stackoverflow.com/questions/663661/how-to-avoid-flickering-effect-with-javascript-drag-and-drop,How to avoid flickering effect with javascript drag and drop,,663739.0,,,,
812,"['javascript', 'html', 'redirect', 'submit']","{'account_id': 3639, 'reputation': 17038, 'user_id': 5261, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/23297f8eab6e18e0e2a695737fd17e44?s=256&d=identicon&r=PG', 'display_name': 'SeanDowney', 'link': 'https://stackoverflow.com/users/5261/seandowney'}",True,3226,3,1,1237483684,1237443129,,661211,CC BY-SA 2.5,https://stackoverflow.com/questions/661211/better-to-javascript-redirect-or-form-submit,Better to Javascript redirect OR form submit?,,662090.0,,,,
813,['javascript'],"{'account_id': 21838, 'reputation': 733, 'user_id': 53388, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/4aff03d4c7ef2ee10928235eda53da2a?s=256&d=identicon&r=PG', 'display_name': 'BoredOfBinary', 'link': 'https://stackoverflow.com/users/53388/boredofbinary'}",True,29079,2,14,1237482186,1237479879,,662923,CC BY-SA 2.5,https://stackoverflow.com/questions/662923/extract-lang-value-using-javascript,Extract lang value using JavaScript,,663069.0,,,,
814,"['javascript', 'jquery']","{'account_id': 24476, 'reputation': 11437, 'user_id': 62245, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/9ed2556f5e592c2a06c566adfa77db9b?s=256&d=identicon&r=PG', 'display_name': 'DotnetDude', 'link': 'https://stackoverflow.com/users/62245/dotnetdude'}",True,1152,1,1,1237478467,1237477493,,662726,CC BY-SA 2.5,https://stackoverflow.com/questions/662726/jquery-window-resized-from-dom-fire-event,JQuery - Window resized from DOM - fire event,,662811.0,,,,
815,"['c#', 'javascript', 'com-interop']","{'account_id': 28615, 'reputation': 8121, 'user_id': 76590, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/745210c46d5fe7f41b1ad3feb637fee7?s=256&d=identicon&r=PG', 'display_name': 'Pavel Podlipensky', 'link': 'https://stackoverflow.com/users/76590/pavel-podlipensky'}",True,262,1,0,1237477873,1237474832,,662529,CC BY-SA 2.5,https://stackoverflow.com/questions/662529/how-can-i-access-window-document-object-from-activexobject,How can I access window.document object from ActiveXObject?,,662756.0,,,,
816,"['javascript', 'html', 'reorderlist']","{'account_id': 12325, 'reputation': 18971, 'user_id': 24197, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/d00446f06dc472fe0f88af617dba71a5?s=256&d=identicon&r=PG', 'display_name': 'sprugman', 'link': 'https://stackoverflow.com/users/24197/sprugman'}",True,2068,2,2,1237472572,1237403540,1237403742.0,659692,CC BY-SA 2.5,https://stackoverflow.com/questions/659692/reorder-items-algorithm,reorder items algorithm,,659757.0,,,,
817,"['javascript', 'visual-studio', 'visual-studio-2008', 'internet-explorer']","{'account_id': 22965, 'reputation': 50981, 'user_id': 57159, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/699a9b2caefb52530d1c872bb2932d21?s=256&d=identicon&r=PG', 'display_name': 'Ian Ringrose', 'link': 'https://stackoverflow.com/users/57159/ian-ringrose'}",True,1053,2,0,1237471463,1237390637,1495542267.0,658811,CC BY-SA 3.0,https://stackoverflow.com/questions/658811/why-does-the-script-debugger-in-microsoft-visual-studio-not-work-for-me,Why does the script debugger in Microsoft Visual Studio not work for me,,662314.0,,,,
818,['javascript'],"{'account_id': 878220, 'reputation': 105, 'user_id': 75883, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f2196e0c73bae33165a4c55bf3972b0b?s=256&d=identicon&r=PG', 'display_name': 'Richard Kevins', 'link': 'https://stackoverflow.com/users/75883/richard-kevins'}",True,4110,2,0,1237460292,1237400544,,659521,CC BY-SA 2.5,https://stackoverflow.com/questions/659521/i-want-to-iterate-the-table-using-childnodes-then-find-the-b-tag-my-code-do,"I want to iterate the Table using .childNodes, then find the &lt;B&gt; tag. My code doesn&#39;t work!",,659542.0,,,,
819,"['javascript', 'asynchronous']","{'user_type': 'does_not_exist', 'display_name': 'Dele'}",True,529,1,0,1237440914,1237440525,1237440914.0,661145,CC BY-SA 2.5,https://stackoverflow.com/questions/661145/handling-asynchronous-calls,handling asynchronous calls,,,,,,
820,"['javascript', 'arrays']","{'user_type': 'does_not_exist', 'display_name': 'Jonathan'}",True,125,3,1,1237427759,1237426595,,660767,CC BY-SA 2.5,https://stackoverflow.com/questions/660767/javascript-array-conversions,Javascript array conversions,,,,,,
821,"['asp.net', 'javascript']","{'account_id': 24476, 'reputation': 11437, 'user_id': 62245, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/9ed2556f5e592c2a06c566adfa77db9b?s=256&d=identicon&r=PG', 'display_name': 'DotnetDude', 'link': 'https://stackoverflow.com/users/62245/dotnetdude'}",True,342,2,0,1237397751,1237383484,1237390045.0,658289,CC BY-SA 2.5,https://stackoverflow.com/questions/658289/js-path-in-user-control,JS path in User control,,,,,,
822,"['javascript', 'css', 'padding', 'margin', 'offset']","{'account_id': 17588, 'reputation': 480, 'user_id': 39511, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/6dc8fb44addae009831304398663e472?s=256&d=identicon&r=PG', 'display_name': 'John Daly', 'link': 'https://stackoverflow.com/users/39511/john-daly'}",True,1108,2,1,1237395004,1236275130,1236275725.0,615813,CC BY-SA 2.5,https://stackoverflow.com/questions/615813/margin-and-padding-are-causing-issues-calculating-layout,margin and padding are causing issues calculating layout,,,,,,
823,"['javascript', 'web', 'blocking']","{'account_id': 29438, 'reputation': 2221, 'user_id': 79523, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/3887a3e70a27c20910d04053fae42e08?s=256&d=identicon&r=PG', 'display_name': 'ToughPal', 'link': 'https://stackoverflow.com/users/79523/toughpal'}",True,527,4,1,1237390119,1237387919,,658599,CC BY-SA 2.5,https://stackoverflow.com/questions/658599/javascript-blocking-content-download-on-your-website-during-page,Javascript blocking content download on your website during page,,658604.0,,,,
824,"['c#', 'asp.net', 'javascript', 'html', 'vb.net']","{'account_id': 10610, 'reputation': 64602, 'user_id': 20126, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/22fc146c1512cdb4d381222dcbc8b9f8?s=256&d=identicon&r=PG', 'display_name': 'Amr Elgarhy', 'link': 'https://stackoverflow.com/users/20126/amr-elgarhy'}",True,1614,2,1,1237384919,1237383773,1237383990.0,658303,CC BY-SA 2.5,https://stackoverflow.com/questions/658303/how-to-get-image-with-its-name-and-any-extension,How to get image with its name and any extension?,,658317.0,,,,
