,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,last_edit_date,closed_date,closed_reason,community_owned_date,locked_date
989,"['javascript', 'html']","{'account_id': 34739, 'reputation': 17852, 'user_id': 98204, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/79e04ddadfef2b50a8888fd934b6622e?s=256&d=identicon&r=PG', 'display_name': 'Babiker', 'link': 'https://stackoverflow.com/users/98204/babiker'}",True,628,928752.0,2,0,1243652675,1243647922,928747,CC BY-SA 2.5,https://stackoverflow.com/questions/928747/how-to-get-value-of-a-select-option-that-was-written-on-the-fly-with-innerhtml,How to get value of a select option that was written on the fly with innerHTML = &quot;&lt;option&gt;&quot;;,,1243648241.0,,,,
990,"['javascript', 'yui']","{'account_id': 36460, 'reputation': 133004, 'user_id': 104015, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/946c085c383cc406907c2bbf809917c3?s=256&d=identicon&r=PG', 'display_name': 'omg', 'link': 'https://stackoverflow.com/users/104015/omg'}",True,947,,2,2,1243652231,1243000174,897940,CC BY-SA 2.5,https://stackoverflow.com/questions/897940/how-to-make-yui-lighter-and-faster,How to make YUI lighter and faster?,,1243029035.0,,,,
991,"['javascript', 'jquery', 'elements', 'connect']","{'account_id': 39713, 'reputation': 325, 'user_id': 114650, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/97a5f27c0a3348113db70ca64132031b?s=256&d=identicon&r=PG', 'display_name': 'Chuck Hriczko', 'link': 'https://stackoverflow.com/users/114650/chuck-hriczko'}",True,1559,928826.0,1,1,1243650640,1243649294,928781,CC BY-SA 2.5,https://stackoverflow.com/questions/928781/jquery-javascript-how-to-fire-an-event-when-a-buttons-value-is-changed,jQuery/Javascript - How to fire an event when a button&#39;s value is changed?,,,,,,
992,"['javascript', 'animation']","{'account_id': 27201, 'reputation': 4048, 'user_id': 71530, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/fae2af75c8c0ca925a229678b528bb04?s=256&d=identicon&r=PG', 'display_name': 'pnewhook', 'link': 'https://stackoverflow.com/users/71530/pnewhook'}",True,1074,928690.0,1,0,1243645816,1243645456,928687,CC BY-SA 2.5,https://stackoverflow.com/questions/928687/javascript-background-perspective-library,JavaScript Background Perspective Library,,,,,,
993,"['javascript', 'jquery', 'jqmodal']","{'account_id': 33897, 'reputation': 48262, 'user_id': 95267, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/b7ff00aa80a34e87a3b587c620d85d64?s=256&d=identicon&r=PG', 'display_name': 'James Skidmore', 'link': 'https://stackoverflow.com/users/95267/james-skidmore'}",True,498,928595.0,1,0,1243641662,1243641350,928591,CC BY-SA 2.5,https://stackoverflow.com/questions/928591/latest-jqmodal-release-live-link-triggers-wont-work,Latest jqModal release: &quot;live&quot; link triggers won&#39;t work,,1243641662.0,,,,
994,"['javascript', 'dom', 'document.write']","{'account_id': 1472, 'reputation': 169367, 'user_id': 1965, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/ad348387d020a15171daed0ab492a49b?s=256&d=identicon&r=PG', 'display_name': 'FlySwat', 'link': 'https://stackoverflow.com/users/1965/flyswat'}",False,458,,1,4,1243630681,1243621387,927441,CC BY-SA 2.5,https://stackoverflow.com/questions/927441/aliasing-a-dom-function-document-write-and-scripts-on-other-domains,Aliasing a DOM function (Document.Write) and scripts on other domains,,,,,,
995,"['javascript', 'iframe', 'frameset']","{'account_id': 127918, 'reputation': 142434, 'user_id': 325418, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/eb71c362ddeda80c2668d2575e97bc70?s=256&d=identicon&r=PG', 'display_name': 'nonopolarity', 'link': 'https://stackoverflow.com/users/325418/nonopolarity'}",True,180,925161.0,4,0,1243623385,1243588071,925096,CC BY-SA 2.5,https://stackoverflow.com/questions/925096/can-a-page-always-refused-to-be-iframed-or-be-part-of-a-frameset-if-javascript-i,can a page always refused to be iframed or be part of a frameset if javascript is enabled?,,1243623158.0,,,,
996,['javascript'],"{'account_id': 127918, 'reputation': 142434, 'user_id': 325418, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/eb71c362ddeda80c2668d2575e97bc70?s=256&d=identicon&r=PG', 'display_name': 'nonopolarity', 'link': 'https://stackoverflow.com/users/325418/nonopolarity'}",True,1774,923148.0,4,3,1243622365,1243543236,923043,CC BY-SA 2.5,https://stackoverflow.com/questions/923043/can-i-highlight-any-text-using-javascript-other-than-the-textarea-and-input-text,can i highlight any text using Javascript other than the textarea and input text element?,,1243544333.0,,,,
997,"['javascript', 'jquery', 'internet-explorer', 'firefox', 'events']","{'account_id': 33421, 'reputation': 5679, 'user_id': 93558, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/57e19e92a761fe6dc5cd055afbc1d941?s=256&d=identicon&r=PG', 'display_name': 'segfault', 'link': 'https://stackoverflow.com/users/93558/segfault'}",True,804,925064.0,1,0,1243617385,1243586807,925037,CC BY-SA 3.0,https://stackoverflow.com/questions/925037/different-javascript-behaviour-in-different-browsers,Different Javascript behaviour in different browsers,,1495535578.0,,,,
998,"['javascript', 'syntax']","{'account_id': 25414, 'reputation': 31109, 'user_id': 65313, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/cAcgA.png?s=256&g=1', 'display_name': 'sivabudh', 'link': 'https://stackoverflow.com/users/65313/sivabudh'}",True,229,926670.0,2,3,1243612396,1243611609,926663,CC BY-SA 2.5,https://stackoverflow.com/questions/926663/jscript-syntax-verifier,JScript syntax verifier?,,1243612106.0,,,,
999,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'Rohit'}",False,1814,,3,0,1243611919,1243509049,920324,CC BY-SA 2.5,https://stackoverflow.com/questions/920324/dynamic-add-row-javascript-function-works-in-firefox-but-not-in-ie,Dynamic add row javascript function works in Firefox but not in IE,,1243509823.0,,,,
1000,"['javascript', 'jquery']","{'account_id': 1596, 'reputation': 75405, 'user_id': 2138, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/30995fcc876f40073628b63ea5cfab59?s=256&d=identicon&r=PG', 'display_name': 'Sergio del Amo', 'link': 'https://stackoverflow.com/users/2138/sergio-del-amo'}",True,5450,922110.0,6,2,1243610499,1243530475,922066,CC BY-SA 2.5,https://stackoverflow.com/questions/922066/delete-a-table-row-with-javascript-jquery,Delete a table row with javascript / jquery,,1243531369.0,,,,
1001,"['javascript', 'jquery', 'html']","{'account_id': 34941, 'reputation': 994, 'user_id': 98807, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/ea671590ae631c5099f3b4253d4769ad?s=256&d=identicon&r=PG', 'display_name': 'Webrsk', 'link': 'https://stackoverflow.com/users/98807/webrsk'}",True,525,924807.0,2,1,1243600690,1243581443,924773,CC BY-SA 2.5,https://stackoverflow.com/questions/924773/using-jquery-to-toggle-between-different-function-and-not-getting-resumed-where,Using jquery to toggle between different function and not getting resumed where it left,,,,,,
1002,"['javascript', 'ajax', 'google-chrome']","{'user_type': 'does_not_exist', 'display_name': 'user113676'}",True,2432,,1,1,1243599914,1243578977,924681,CC BY-SA 2.5,https://stackoverflow.com/questions/924681/why-hourglass-not-working-with-synchronous-ajax-request-in-google-chrome,Why HourGlass not working with synchronous AJAX request in Google Chrome?,,1243599914.0,,,,
1003,"['javascript', 'regex']","{'account_id': 1596, 'reputation': 75405, 'user_id': 2138, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/30995fcc876f40073628b63ea5cfab59?s=256&d=identicon&r=PG', 'display_name': 'Sergio del Amo', 'link': 'https://stackoverflow.com/users/2138/sergio-del-amo'}",True,627,925573.0,2,1,1243597017,1243596557,925560,CC BY-SA 2.5,https://stackoverflow.com/questions/925560/regular-expression-string-followed-by-digits-in-javascript,Regular Expression String followed by digits in Javascript,,,,,,
1004,"['javascript', 'html']","{'account_id': 25604, 'reputation': 6491, 'user_id': 65917, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/6ea8136c124d0821bc9c1bab4b5d1e1d?s=256&d=identicon&r=PG', 'display_name': 'Maddy.Shik', 'link': 'https://stackoverflow.com/users/65917/maddy-shik'}",True,300,925422.0,2,0,1243594278,1243592822,925342,CC BY-SA 2.5,https://stackoverflow.com/questions/925342/finding-matching-inner-text-in-html-controls-and-changing-its-format-using-javas,Finding matching inner text in HTML controls and changing its format using JavaScript,,1243593899.0,,,,
1005,"['javascript', 'jquery', 'html']","{'account_id': 34941, 'reputation': 994, 'user_id': 98807, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/ea671590ae631c5099f3b4253d4769ad?s=256&d=identicon&r=PG', 'display_name': 'Webrsk', 'link': 'https://stackoverflow.com/users/98807/webrsk'}",True,3370,924624.0,3,0,1243581490,1243577228,924607,CC BY-SA 2.5,https://stackoverflow.com/questions/924607/using-jquery-calling-different-functions-with-a-singe-link,Using Jquery calling different functions with a singe link,,1243581490.0,,,,
1006,"['javascript', 'pdf']","{'account_id': 1992, 'reputation': 1139, 'user_id': 2737, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/335ce797225c9283dc93dcae0c1a359a?s=256&d=identicon&r=PG', 'display_name': 'Kevin Kaske', 'link': 'https://stackoverflow.com/users/2737/kevin-kaske'}",True,9220,924663.0,3,3,1243578570,1243524495,921486,CC BY-SA 2.5,https://stackoverflow.com/questions/921486/get-username-using-javascript-in-pdf,Get username using javascript in pdf,,,,,,
1007,['javascript'],"{'account_id': 34739, 'reputation': 17852, 'user_id': 98204, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/79e04ddadfef2b50a8888fd934b6622e?s=256&d=identicon&r=PG', 'display_name': 'Babiker', 'link': 'https://stackoverflow.com/users/98204/babiker'}",True,239,924142.0,4,0,1243565541,1243563746,924135,CC BY-SA 2.5,https://stackoverflow.com/questions/924135/how-can-i-get-eval-to-function-properly-in-ie,How can i get eval to function properly in IE?,,,,,,
1008,"['javascript', 'ajax', 'xmlhttprequest']","{'user_type': 'does_not_exist', 'display_name': 'user114060'}",True,2662,924009.0,2,1,1243561267,1243560479,924005,CC BY-SA 2.5,https://stackoverflow.com/questions/924005/how-to-reduce-xmlhttprequest-time-lag,How to reduce XMLHttpRequest time lag?,,,,,,
1009,"['javascript', 'windows-desktop-gadgets']","{'account_id': 16663, 'reputation': 13988, 'user_id': 36545, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/Hg4LF.jpg?s=256&g=1', 'display_name': 'kylex', 'link': 'https://stackoverflow.com/users/36545/kylex'}",True,345,923908.0,2,0,1243557648,1243557270,923904,CC BY-SA 2.5,https://stackoverflow.com/questions/923904/javascript-variable-not-displaying-properly,Javascript variable not displaying properly,,1243557648.0,,,,
1010,"['javascript', 'clipboard']","{'account_id': 20346, 'reputation': 249, 'user_id': 48540, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/7d22cc758415abd5e06bdf6088c0219f?s=256&d=identicon&r=PG', 'display_name': 'EroSan', 'link': 'https://stackoverflow.com/users/48540/erosan'}",True,3086,923690.0,3,1,1243553112,1243550857,923581,CC BY-SA 2.5,https://stackoverflow.com/questions/923581/multiple-lines-of-text-to-clipboard,Multiple lines of text to clipboard,,,,,,
1011,"['php', 'javascript', 'html', 'quotes']","{'account_id': 38302, 'reputation': 11285, 'user_id': 109859, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/4001573d04aa747d6b8c4eaed27a6683?s=256&d=identicon&r=PG', 'display_name': 'ian', 'link': 'https://stackoverflow.com/users/109859/ian'}",True,605,921475.0,4,-1,1243550013,1243524116,921450,CC BY-SA 2.5,https://stackoverflow.com/questions/921450/proper-use-of-quotes-for-output-of-javascript-in-a-variable,Proper use of quotes for output of JavaScript in a variable,,1243525669.0,,,,
1012,"['javascript', 'jquery', 'numeric']","{'account_id': 33539, 'reputation': 82147, 'user_id': 93966, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/85a93379d2e5776cc8062134f28f389a?s=256&d=identicon&r=PG', 'display_name': 'Phill Pafford', 'link': 'https://stackoverflow.com/users/93966/phill-pafford'}",True,5878,922967.0,2,0,1243543436,1243542096,922949,CC BY-SA 2.5,https://stackoverflow.com/questions/922949/jquery-find-whole-number-and-append-decimal,jQuery find whole number and append decimal,,1243543436.0,,,,
1013,"['javascript', 'ajax']","{'account_id': 17640, 'reputation': 253224, 'user_id': 39677, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/77aa7bc1ace6e4b0b49a2102e4fa4059?s=256&d=identicon&r=PG', 'display_name': 'Blankman', 'link': 'https://stackoverflow.com/users/39677/blankman'}",True,266,,3,4,1243540988,1243537146,922600,CC BY-SA 2.5,https://stackoverflow.com/questions/922600/when-you-show-and-hide-a-div-will-it-re-adjust-surrounding-elements-automagical,"When you show and hide a div, will it re-adjust surrounding elements automagically?",,,,,,
1014,"['php', 'javascript', 'cross-browser']","{'account_id': 13661, 'reputation': 95604, 'user_id': 27580, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/f198305bbd04f5fd7c49051dd6e77782?s=256&d=identicon&r=PG', 'display_name': 'Eli', 'link': 'https://stackoverflow.com/users/27580/eli'}",True,2577,,2,3,1243534330,1243477823,918946,CC BY-SA 2.5,https://stackoverflow.com/questions/918946/php-javascript-browser-loads-forever-even-after-all-resources-are-finished,"PHP / JavaScript. Browser &quot;loads&quot; forever, even after all resources are finished downloading, plus Opera/Chrome Issues",,1243534330.0,,,,
1015,"['javascript', 'image', 'image-preloader']","{'user_type': 'does_not_exist', 'display_name': 'Matt'}",True,1163,922340.0,1,0,1243533581,1243533172,922309,CC BY-SA 2.5,https://stackoverflow.com/questions/922309/having-troubles-preloading-images-with-javascript,Having troubles preloading images with javascript,,,,,,
1016,"['javascript', 'autocomplete', 'yui']","{'account_id': 28633, 'reputation': 2179, 'user_id': 76677, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/986e1af44cebf91600f9b1ad536f6dae?s=256&d=identicon&r=PG', 'display_name': 'Lucas Ayala', 'link': 'https://stackoverflow.com/users/76677/lucas-ayala'}",True,4025,,1,7,1243531956,1243496049,919630,CC BY-SA 2.5,https://stackoverflow.com/questions/919630/optimum-query-delay-for-autocomplete,Optimum query delay for autocomplete,,,,,,
1017,"['javascript', 'jquery']","{'account_id': 22557, 'reputation': 496, 'user_id': 55750, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/2c583eb147d2feddca2907a886437f24?s=256&d=identicon&r=PG', 'display_name': 'Sulaiman', 'link': 'https://stackoverflow.com/users/55750/sulaiman'}",True,122,921834.0,4,1,1243530286,1243527759,921821,CC BY-SA 2.5,https://stackoverflow.com/questions/921821/how-can-we-return-the-css-attributes-of-an-element-with-jquery,How can we return the css attributes of an element with jQuery?,,1243530286.0,,,,
1018,"['asp.net', 'javascript', 'user-agent', 'auto-generate']","{'account_id': 22818, 'reputation': 2141, 'user_id': 56692, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/05197ded76a0334d513a2ef40527c406?s=256&d=identicon&r=PG', 'display_name': 'Birk', 'link': 'https://stackoverflow.com/users/56692/birk'}",True,5150,921660.0,6,5,1243526190,1243453851,917688,CC BY-SA 2.5,https://stackoverflow.com/questions/917688/asp-net-not-generating-javascript-for-some-user-agents,ASP.net not generating javascript for some User Agents,,1243456969.0,,,,
1019,"['javascript', 'html']","{'user_type': 'does_not_exist', 'display_name': 'Jason'}",True,323,,2,2,1243526149,1243523698,921391,CC BY-SA 2.5,https://stackoverflow.com/questions/921391/anyone-know-of-a-javascript-removal-tool-for-html,Anyone know of a javascript removal tool for html,,,,,,
1020,"['javascript', 'yui']","{'account_id': 33871, 'reputation': 5607, 'user_id': 95175, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/91958ffd49486ecc65236951c7d44aa1?s=256&d=identicon&r=PG', 'display_name': 'Jamis Charles', 'link': 'https://stackoverflow.com/users/95175/jamis-charles'}",True,545,921424.0,1,2,1243523968,1243523151,921335,CC BY-SA 2.5,https://stackoverflow.com/questions/921335/how-to-measure-the-width-of-a-div-with-overflow-content,How to measure the width of a div with overflow content,,,,,,
1021,"['javascript', 'jquery']","{'account_id': 37545, 'reputation': 209, 'user_id': 107353, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/131fc3395e71810118c45f0d304dd116?s=256&d=identicon&r=PG', 'display_name': 'Simon', 'link': 'https://stackoverflow.com/users/107353/simon'}",True,748,917787.0,2,3,1243523538,1243453754,917679,CC BY-SA 2.5,https://stackoverflow.com/questions/917679/how-can-i-make-a-jquery-function-that-shrinks-a-string-using-a-binary-search-met,How can I make a jQuery function that shrinks a string using a binary search method?,,1243459344.0,,,,
1022,"['javascript', 'google-maps']","{'user_type': 'does_not_exist', 'display_name': 'jason'}",True,5108,921351.0,4,1,1243523282,1243506979,920206,CC BY-SA 2.5,https://stackoverflow.com/questions/920206/how-come-this-function-always-returns-undefined,How come this function always returns &#39;undefined&#39;,,,,,,
1023,"['javascript', 'iphone', 'user-interface']","{'user_type': 'does_not_exist', 'display_name': 'haicnpmk44'}",True,1355,,1,0,1243523034,1243498002,919738,CC BY-SA 2.5,https://stackoverflow.com/questions/919738/ui-iphone-submit-a-form-to-javascript,UI iphone submit a form to javascript,,1243499150.0,,,,
1024,"['javascript', 'firefox']","{'account_id': 13104, 'reputation': 19882, 'user_id': 26140, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/91e2fe0b37bed4d97f70d57297b8a0ab?s=256&d=identicon&r=PG', 'display_name': 'Tony Peterson', 'link': 'https://stackoverflow.com/users/26140/tony-peterson'}",True,8036,921322.0,5,1,1243522940,1243521923,921220,CC BY-SA 2.5,https://stackoverflow.com/questions/921220/javascript-error-with-undefined-variable,Javascript error with undefined variable,,1243522940.0,,,,
1025,"['javascript', 'jquery', 'fonts', 'sifr']","{'account_id': 32825, 'reputation': 2253, 'user_id': 91359, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/9Gn9l.jpg?s=256&g=1', 'display_name': 'Zander', 'link': 'https://stackoverflow.com/users/91359/zander'}",True,5230,921235.0,4,2,1243522176,1241112796,808140,CC BY-SA 2.5,https://stackoverflow.com/questions/808140/how-do-i-implement-jquery-sifr-plugin-properly,How do I implement jQuery Sifr Plugin properly?,,,,,,
1026,"['javascript', 'javascript-events']","{'account_id': 14660, 'reputation': 7459, 'user_id': 30394, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/V8fEE.jpg?s=256&g=1', 'display_name': 'Manoj Singh', 'link': 'https://stackoverflow.com/users/30394/manoj-singh'}",True,3065,920488.0,1,1,1243521860,1243511289,920466,CC BY-SA 2.5,https://stackoverflow.com/questions/920466/javascript-function-not-working-in-mozilla,Javascript function not working in Mozilla,,1243516131.0,,,,
1027,"['javascript', 'jquery']","{'account_id': 38104, 'reputation': 147, 'user_id': 109162, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/5172c26196f22b5fc3eacee1cc5f6715?s=256&d=identicon&r=PG', 'display_name': 'user109162', 'link': 'https://stackoverflow.com/users/109162/user109162'}",True,3577,,5,1,1243519511,1243494921,919566,CC BY-SA 2.5,https://stackoverflow.com/questions/919566/how-to-submit-a-textarea-using-wysiwyg-editor-and-jquery,How to submit a textarea using wysiwyg editor and jquery,,1243506242.0,,,,
1028,"['javascript', 'firefox', 'firebug', 'base-url']","{'account_id': 18060, 'reputation': 107489, 'user_id': 41021, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/1b91ea7970ba26630adec64ef683c474?s=256&d=identicon&r=PG', 'display_name': 'Robin Rodricks', 'link': 'https://stackoverflow.com/users/41021/robin-rodricks'}",True,3203,920341.0,1,0,1243514042,1243508640,920298,CC BY-SA 2.5,https://stackoverflow.com/questions/920298/debugging-the-base-url-element-with-firebug,Debugging the base URL element with Firebug,,1243509029.0,,,,
1029,"['javascript', 'iteration']","{'account_id': 31515, 'reputation': 6626, 'user_id': 86592, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/be89ecd0882065dc3b809640e64fb4a5?s=256&d=identicon&r=PG', 'display_name': 'swampsjohn', 'link': 'https://stackoverflow.com/users/86592/swampsjohn'}",True,588,919036.0,2,2,1243500312,1243480649,919027,,https://stackoverflow.com/questions/919027/are-object-variables-in-javascript-enumerated-in-the-order-they-were-added,Are object variables in javascript enumerated in the order they were added?,,1495542628.0,1243500561.0,exact duplicate,,
1030,"['javascript', 'sql', 'html']","{'user_type': 'does_not_exist', 'display_name': 'Dude'}",True,951,,1,3,1243480432,1243480124,919017,CC BY-SA 2.5,https://stackoverflow.com/questions/919017/store-order-of-html-list-without-updating-every-row-in-database,Store order of HTML list without updating every row in database?,,,,,,
1031,"['javascript', 'jquery', 'css', 'navigation']","{'user_type': 'does_not_exist', 'display_name': 'Josh'}",True,310,,3,0,1243477991,1243274775,907581,CC BY-SA 2.5,https://stackoverflow.com/questions/907581/fast-clicks-on-nav-menu-causing-fadein-of-multiple-divs,Fast clicks on nav menu causing fadeIn of multiple divs,,,,,,
1032,"['javascript', 'html', 'dom']","{'account_id': 31032, 'reputation': 21993, 'user_id': 84952, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/632abd6b35ab1ef10fae5c49119b51c7?s=256&d=identicon&r=PG', 'display_name': 'hekevintran', 'link': 'https://stackoverflow.com/users/84952/hekevintran'}",True,256,918856.0,1,0,1243475428,1243473328,918746,CC BY-SA 2.5,https://stackoverflow.com/questions/918746/unobtrusive-javascript-rendered,Unobtrusive javascript rendered,,,,,,
1033,"['javascript', 'flash', 'actionscript-3', 'externalinterface']","{'account_id': 32937, 'reputation': 4789, 'user_id': 91748, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/b988c8dbd2f137ece7ad63b86537ba21?s=256&d=identicon&r=PG', 'display_name': 'danwoods', 'link': 'https://stackoverflow.com/users/91748/danwoods'}",True,3713,918763.0,1,2,1243474111,1243469152,918588,CC BY-SA 2.5,https://stackoverflow.com/questions/918588/javascript-to-flash-via-externalinterface,Javascript to flash via ExternalInterface,,,,,,
1034,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'samatdf'}",True,640,,1,2,1243467545,1243465496,918400,CC BY-SA 2.5,https://stackoverflow.com/questions/918400/ie-error-when-trying-for-var-i-in-window-external,IE error when trying for( var i in window.external ),,1243467265.0,,,,
1035,"['javascript', 'flash', 'sifr', 'render', 'lag']","{'account_id': 36753, 'reputation': 11500, 'user_id': 104934, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/fe49a95df2092f4aeea67853d6c1d66f?s=256&d=identicon&r=PG', 'display_name': 'Shadi Almosri', 'link': 'https://stackoverflow.com/users/104934/shadi-almosri'}",True,887,890389.0,3,0,1243462809,1242757378,884307,CC BY-SA 2.5,https://stackoverflow.com/questions/884307/decreasing-sifr-render-time,decreasing sifr render time,,1243462809.0,,,,
1036,"['javascript', 'html', 'ajax', 'iframe', 'code-snippets']","{'account_id': 1495, 'reputation': 12423, 'user_id': 1992, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/95979f454231091ee99db7dddb064800?s=256&d=identicon&r=PG', 'display_name': 'Bernie Perez', 'link': 'https://stackoverflow.com/users/1992/bernie-perez'}",True,390,918049.0,1,1,1243458998,1243458337,918007,CC BY-SA 3.0,https://stackoverflow.com/questions/918007/learn-how-to-make-flair-for-my-users-javascript-snippets,Learn how to make Flair for my users (javascript snippets),,1495540074.0,,,,
1037,['javascript'],"{'account_id': 23676, 'reputation': 2000, 'user_id': 59508, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'kiev', 'link': 'https://stackoverflow.com/users/59508/kiev'}",True,10596,917914.0,2,3,1243456872,1243456656,917904,CC BY-SA 3.0,https://stackoverflow.com/questions/917904/how-do-add-to-a-key-value-to-javascript-object,how do add to a key value to javascript object,,1495541799.0,,,,
1038,"['javascript', 'html', 'internet-explorer-6']","{'account_id': 22784, 'reputation': 35756, 'user_id': 56555, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/4906c96fe803888e5a3458a7ac20ad3b?s=256&d=identicon&r=PG', 'display_name': 'Kredns', 'link': 'https://stackoverflow.com/users/56555/kredns'}",True,318,917257.0,2,3,1243448537,1243448255,917252,CC BY-SA 2.5,https://stackoverflow.com/questions/917252/how-to-detect-if-a-user-is-running-ie-6,How to detect if a user is running IE 6?,,,,,,
1039,"['javascript', 'html', 'canvas']","{'account_id': 1217, 'reputation': 1053, 'user_id': 1618, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/846c17697ffd2c998d62ff3caeefae48?s=256&d=identicon&r=PG', 'display_name': 'Doug', 'link': 'https://stackoverflow.com/users/1618/doug'}",True,9487,916955.0,2,6,1243447649,1243443957,916934,CC BY-SA 2.5,https://stackoverflow.com/questions/916934/generate-image-data-from-html-canvas-element,Generate image data from HTML Canvas element,,,,,,
1040,"['javascript', 'css', 'dom']","{'account_id': 38334, 'reputation': 785, 'user_id': 109948, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/3351990cfe6671f55fead774c042cc86?s=256&d=identicon&r=PG', 'display_name': 'doro', 'link': 'https://stackoverflow.com/users/109948/doro'}",True,2319,915582.0,2,2,1243435233,1243428723,915545,CC BY-SA 2.5,https://stackoverflow.com/questions/915545/dynamically-changing-position-property-in-css-file-after-dnd,dynamically changing position property in css file after d&#39;n&#39;d,,,,,,
1041,"['javascript', 'regex']","{'account_id': 37745, 'reputation': 8988, 'user_id': 108009, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/9a34813321846249bb389174d7539ea9?s=256&d=identicon&r=PG', 'display_name': 'Stefan', 'link': 'https://stackoverflow.com/users/108009/stefan'}",True,335,911155.0,4,1,1243435131,1243346760,910876,CC BY-SA 2.5,https://stackoverflow.com/questions/910876/splitting-a-complex-string-with-regular-expressions,Splitting a complex string with Regular Expressions,,1243430875.0,,,,
1042,['javascript'],"{'account_id': 38821, 'reputation': 45753, 'user_id': 111665, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/1678377fcbe8f336ac0c70de21677c7b?s=256&d=identicon&r=PG', 'display_name': 'Phillip Senn', 'link': 'https://stackoverflow.com/users/111665/phillip-senn'}",True,184,915998.0,4,2,1243434630,1243434253,915991,CC BY-SA 2.5,https://stackoverflow.com/questions/915991/javascript-syntax,Javascript syntax,,1243434532.0,,,,
