,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,community_owned_date,locked_date
2019,"['javascript', 'jquery', 'jquery-ui', 'modal-dialog', 'jquery-dialog']","{'account_id': 111819, 'reputation': 26018, 'user_id': 295189, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/eqOkL.png?s=256&g=1', 'display_name': 'Asim Zaidi', 'link': 'https://stackoverflow.com/users/295189/asim-zaidi'}",True,7288,11303767.0,1,1,1411493315,1341281715,1411493315.0,11303632,CC BY-SA 3.0,https://stackoverflow.com/questions/11303632/modal-box-change-title-and-button-names-in-runtime,modal box change title and button names in runtime,,,,,,
2020,"['javascript', 'variables', 'browser', 'cross-browser']","{'account_id': 86431, 'reputation': 25591, 'user_id': 240363, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/e57ddb14f23a80ca2de80331039a037e?s=256&d=identicon&r=PG', 'display_name': 'Jamie Hutber', 'link': 'https://stackoverflow.com/users/240363/jamie-hutber'}",True,2657,11558089.0,2,1,1411447680,1342690851,1411447680.0,11558025,CC BY-SA 3.0,https://stackoverflow.com/questions/11558025/do-browsers-propagate-javascript-variables-across-tabs,Do browsers propagate javascript variables across tabs?,,,,,,
2021,"['javascript', 'svg', 'inkscape']","{'account_id': 15784, 'reputation': 14280, 'user_id': 33727, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/c6b26584fcc3f53c85d25865d4df48ca?s=256&d=identicon&r=PG', 'display_name': 'wergeld', 'link': 'https://stackoverflow.com/users/33727/wergeld'}",True,1009,11567214.0,3,0,1411398719,1342721677,,11566882,CC BY-SA 3.0,https://stackoverflow.com/questions/11566882/access-inkscape-item-in-svg-from-javascript,Access Inkscape Item In SVG From JavaScript,,,,,,
2022,"['javascript', 'canjs', 'canjs-routing']","{'account_id': 425156, 'reputation': 3571, 'user_id': 805594, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/dfb8d5c3e2cb9d40cc72a27bfa4c577d?s=256&d=identicon&r=PG', 'display_name': 'Anton Gildebrand', 'link': 'https://stackoverflow.com/users/805594/anton-gildebrand'}",True,626,13971161.0,1,3,1411341608,1342109387,1411341608.0,11456060,CC BY-SA 3.0,https://stackoverflow.com/questions/11456060/defining-two-separate-routers-with-can-control-route-in-canjs,Defining two separate routers with can.Control.route in CanJS,,,,,,
2023,"['javascript', 'jquery', 'asp.net-mvc-3']","{'account_id': 1071397, 'reputation': 166, 'user_id': 1070556, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/5716a7369cb996579aee4df91c2c5ab4?s=256&d=identicon&r=PG', 'display_name': 'Cam', 'link': 'https://stackoverflow.com/users/1070556/cam'}",True,4164,,1,0,1411164928,1343327669,,11675817,CC BY-SA 3.0,https://stackoverflow.com/questions/11675817/update-viewmodel-in-jquery,Update viewmodel in jquery,,,,,,
2024,"['javascript', 'html', 'oop']","{'account_id': 174086, 'reputation': 10483, 'user_id': 403230, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/db710e52b363be1aab556d90b9f0a010?s=256&d=identicon&r=PG', 'display_name': 'Shaoz', 'link': 'https://stackoverflow.com/users/403230/shaoz'}",True,127,11277602.0,4,1,1411146559,1341089531,1592644375.0,11277585,CC BY-SA 4.0,https://stackoverflow.com/questions/11277585/object-in-javascript-reference-by-this-but-not-when-using-event-listener,object in javascript reference by this but not when using event listener,,,,,,
2025,"['c#', 'javascript', '.net', 'asp.net-mvc']","{'account_id': 1374460, 'reputation': 31649, 'user_id': 1308743, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/92ec7a7b317928af4b975419239ffa99?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kyle', 'link': 'https://stackoverflow.com/users/1308743/kyle'}",True,7724,11555458.0,5,19,1411137258,1342634203,1342636527.0,11547471,CC BY-SA 3.0,https://stackoverflow.com/questions/11547471/jsil-vs-script-vs-sharpkit,JSIL vs Script# vs SharpKit,,,,,,
2026,"['javascript', 'ruby-on-rails', 'image-uploading']","{'account_id': 1152070, 'reputation': 580, 'user_id': 1133547, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/c4ca9562467e02d6e3ad484c40e333a4?s=256&d=identicon&r=PG', 'display_name': 'Maciek Simm', 'link': 'https://stackoverflow.com/users/1133547/maciek-simm'}",True,13159,,5,21,1410997134,1342545956,,11527693,CC BY-SA 3.0,https://stackoverflow.com/questions/11527693/rails-and-ajax-file-upload-cannot-read-property-innerhtml-of-null-error,Rails and ajax file upload - cannot read property &#39;innerHTML&#39; of null error,,,,,,
2027,"['javascript', 'html', 'createelement']","{'account_id': 1610995, 'reputation': 3873, 'user_id': 1489912, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/268d9faf0acbaf6c2f68e5a469ee5cf7?s=256&d=identicon&r=PG', 'display_name': 'Manatax', 'link': 'https://stackoverflow.com/users/1489912/manatax'}",True,9819,11286260.0,2,2,1410976940,1341099921,1410976940.0,11278526,CC BY-SA 3.0,https://stackoverflow.com/questions/11278526/how-to-set-form-attribute-on-a-createelement-input-with-javascript,how to set form attribute on a createElement input with Javascript,,,,,,
2028,"['javascript', 'jquery', 'ajax', 'json', 'serialization']","{'account_id': 1623751, 'reputation': 53, 'user_id': 1499785, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/3e04b946b6953cafbfeea904a4c970a1?s=256&d=identicon&r=PG', 'display_name': 'Andrei', 'link': 'https://stackoverflow.com/users/1499785/andrei'}",False,846,,2,1,1410969565,1342616712,1342616810.0,11542098,CC BY-SA 3.0,https://stackoverflow.com/questions/11542098/javascript-form-serialization-for-json,Javascript form serialization for JSON,,,,,,
2029,"['javascript', 'html', 'model-view-controller', 'web', 'angularjs']","{'account_id': 1128610, 'reputation': 9110, 'user_id': 1115237, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/a5b371929b9ddad5e22fc6997e5aab49?s=256&d=identicon&r=PG', 'display_name': 'Shlomi Schwartz', 'link': 'https://stackoverflow.com/users/1115237/shlomi-schwartz'}",True,32445,11416224.0,3,17,1410958982,1341905932,,11408668,CC BY-SA 3.0,https://stackoverflow.com/questions/11408668/angularjs-is-it-possible-to-use-ng-repeat-to-render-html-values,AngularJS - Is it possible to use ng-repeat to render HTML values?,,,,,,
2030,"['javascript', 'asp.net-mvc', 'razor', 'knockout.js']","{'account_id': 324718, 'reputation': 10143, 'user_id': 645460, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/2596d9baef66702ce5302a02bd831d95?s=256&d=identicon&r=PG', 'display_name': 'Maxim V. Pavlov', 'link': 'https://stackoverflow.com/users/645460/maxim-v-pavlov'}",True,2480,11526320.0,1,3,1410917320,1342479026,1410917320.0,11513725,CC BY-SA 3.0,https://stackoverflow.com/questions/11513725/populate-knockoutjs-view-model-object-based-on-an-initial-markup-from-the-server,Populate knockoutJS view model object based on an initial markup from the server,,,,,,
2031,"['javascript', 'webgl', 'three.js']","{'account_id': 1618868, 'reputation': 786, 'user_id': 1495873, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/82a0da93605ee312031bad41a521e8b1?s=256&d=identicon&r=PG', 'display_name': 'Applecow', 'link': 'https://stackoverflow.com/users/1495873/applecow'}",True,15726,11366917.0,1,8,1410809472,1341588640,1410809472.0,11365236,CC BY-SA 3.0,https://stackoverflow.com/questions/11365236/how-can-i-use-reflection-in-three-js,How can I use reflection in three.js?,,,,,,
2032,"['javascript', 'ajax', 'json', 'coldfusion', 'coldfusion-8']","{'account_id': 1153729, 'reputation': 2479, 'user_id': 1134899, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/0d87229f93009296985859d69afaae84?s=256&d=identicon&r=PG', 'display_name': 'Haz', 'link': 'https://stackoverflow.com/users/1134899/haz'}",True,8248,11472873.0,2,2,1410786464,1342129021,,11461078,CC BY-SA 3.0,https://stackoverflow.com/questions/11461078/post-parameters-from-ajax-request-undefined-in-form-scope-in-coldfusion,Post parameters from AJAX request undefined in form scope in ColdFusion,,,,,,
2033,"['javascript', 'html', 'css', 'google-chrome', 'compass-sass']","{'account_id': 1445507, 'reputation': 6764, 'user_id': 1364158, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/ad9bbb5d972682b478d32f77a33494b6?s=256&d=identicon&r=PG', 'display_name': 'Samuel Hapak', 'link': 'https://stackoverflow.com/users/1364158/samuel-hapak'}",True,1811,11535224.0,3,1,1410471441,1342590629,1344155626.0,11535006,CC BY-SA 3.0,https://stackoverflow.com/questions/11535006/sticky-footer-chrome-does-not-work-with-dynamic-contents,Sticky footer chrome does not work with dynamic contents,,,,,,
2034,"['javascript', 'jquery', 'json']","{'account_id': 1435655, 'reputation': 5624, 'user_id': 1357113, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/2e419345dbcf98a1901b9b6b870f2a94?s=256&d=identicon&r=PG&f=1', 'display_name': 'rwkiii', 'link': 'https://stackoverflow.com/users/1357113/rwkiii'}",True,5638,11286483.0,1,0,1410469387,1341186185,1341187017.0,11286467,CC BY-SA 3.0,https://stackoverflow.com/questions/11286467/get-element-attribute-names-from-json,Get element attribute names from JSON,,,,,,
2035,"['javascript', 'ajax', 'jquery', 'cross-domain']","{'account_id': 451752, 'reputation': 10997, 'user_id': 847818, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/01642b4d7b9a7e975176e9e0cf7f2ada?s=256&d=identicon&r=PG', 'display_name': 'Enrichman', 'link': 'https://stackoverflow.com/users/847818/enrichman'}",True,8248,25786139.0,2,5,1410434498,1341920339,,11412532,CC BY-SA 3.0,https://stackoverflow.com/questions/11412532/ajax-cross-domain-on-same-machine-but-different-port,Ajax cross domain on same machine but different port,,,,,,
2036,"['javascript', 'jquery', 'datagrid', 'slickgrid']","{'account_id': 1074883, 'reputation': 10394, 'user_id': 1073252, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/af4c9d4d5de75d90da65ed97bcedba30?s=256&d=identicon&r=PG', 'display_name': 'flossfan', 'link': 'https://stackoverflow.com/users/1073252/flossfan'}",True,28304,11611477.0,3,12,1410420707,1343039436,1495540405.0,11610781,CC BY-SA 3.0,https://stackoverflow.com/questions/11610781/slickgrid-simple-example-of-using-dataview-rather-than-raw-data,SlickGrid: Simple example of using DataView rather than raw data?,,,,,,
2037,"['javascript', 'backbone.js', 'anchor']","{'account_id': 175125, 'reputation': 5026, 'user_id': 404917, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/5326707b2554a7de78429c540a841d32?s=256&d=identicon&r=PG', 'display_name': 'rybosome', 'link': 'https://stackoverflow.com/users/404917/rybosome'}",True,2890,,3,2,1410397516,1342200050,,11475317,CC BY-SA 3.0,https://stackoverflow.com/questions/11475317/is-there-a-way-to-force-backbone-to-reroute-to-the-current-url,Is there a way to force backbone to reroute to the current URL?,,,,,,
2038,"['javascript', 'selenium']","{'account_id': 920384, 'reputation': 515, 'user_id': 952168, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/a94f2180fe35c45a0815b4445d62c4c6?s=256&d=identicon&r=PG', 'display_name': 'Thiyagarajan Veluchamy', 'link': 'https://stackoverflow.com/users/952168/thiyagarajan-veluchamy'}",True,5996,11627610.0,4,-1,1410371278,1343025235,,11607482,CC BY-SA 3.0,https://stackoverflow.com/questions/11607482/how-to-get-tomorrows-date-using-javascript-for-selenium-ide,How to get tomorrow&#39;s Date using javascript for selenium IDE?,,,,,,
2039,"['javascript', 'google-chrome', 'html5-canvas']","{'account_id': 473049, 'reputation': 2554, 'user_id': 881920, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/5fa6dd1fadc79caa6b7b4a024665b672?s=256&d=identicon&r=PG', 'display_name': 'Jamie Fearon', 'link': 'https://stackoverflow.com/users/881920/jamie-fearon'}",True,4977,12127152.0,3,17,1410360306,1342475536,1345962128.0,11513107,CC BY-SA 3.0,https://stackoverflow.com/questions/11513107/strange-behavior-with-google-chrome-and-fps,Strange behavior with google chrome and FPS,,,,,,
2040,"['javascript', 'mysql', 'html']","{'account_id': 1542331, 'reputation': 445, 'user_id': 1436663, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/57ff09fea1e8a9201295fa08b60a4704?s=256&d=identicon&r=PG', 'display_name': 'PHP', 'link': 'https://stackoverflow.com/users/1436663/php'}",True,509,,5,0,1410188843,1342122979,1342123437.0,11459624,CC BY-SA 3.0,https://stackoverflow.com/questions/11459624/how-to-stop-submitting-empty-fields-in-input,How to Stop Submitting Empty Fields in Input,,,,,,
2041,"['javascript', 'ckeditor']","{'account_id': 1409070, 'reputation': 934, 'user_id': 1336057, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/ec42a73200a605eec7d15e051a2fb0d7?s=256&d=identicon&r=PG', 'display_name': 'Barry Hamilton', 'link': 'https://stackoverflow.com/users/1336057/barry-hamilton'}",True,8206,,1,2,1409996937,1343127404,1343127785.0,11629393,CC BY-SA 3.0,https://stackoverflow.com/questions/11629393/ckeditor-custom-template-config,ckeditor custom template config,,,,,,
2042,"['php', 'javascript', 'facebook', 'facebook-login']","{'account_id': 161549, 'reputation': 1459, 'user_id': 382412, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/3cf82950922c254b52be4d290c90eee5?s=256&d=identicon&r=PG', 'display_name': 'Jon&#225;s', 'link': 'https://stackoverflow.com/users/382412/jon%c3%a1s'}",True,5809,11660328.0,4,3,1409845502,1343207891,,11646494,CC BY-SA 3.0,https://stackoverflow.com/questions/11646494/facebook-login-window-appears-and-disappears-very-quickly,Facebook login window appears and disappears very quickly,,,,,,
2043,"['javascript', 'uglifyjs']","{'account_id': 888179, 'reputation': 19574, 'user_id': 927092, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8f2310486d1c89ca4f1c03bdb9a518c7?s=256&d=identicon&r=PG', 'display_name': 'Jonathan Ong', 'link': 'https://stackoverflow.com/users/927092/jonathan-ong'}",True,3165,11854417.0,2,5,1409838318,1342430097,,11501289,CC BY-SA 3.0,https://stackoverflow.com/questions/11501289/uglify-js-error-unexpected-character-when-concatenating-then-minifying-selec,Uglify-JS Error: Unexpected character &#39;&#39; when concatenating then minifying select2,,,,,,
2044,"['javascript', 'asp.net', 'html', 'ajax']","{'account_id': 1428608, 'reputation': 845, 'user_id': 1351539, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/368e8b98f35c8ce1ab110367e5901291?s=256&d=identicon&r=PG', 'display_name': 'akeeseth', 'link': 'https://stackoverflow.com/users/1351539/akeeseth'}",True,3636,11737355.0,7,1,1409744321,1343727823,,11737282,CC BY-SA 3.0,https://stackoverflow.com/questions/11737282/access-hidden-field-in-external-javascript,Access hidden field in external javascript,,,,,,
2045,"['javascript', 'validation', 'phone-number']","{'account_id': 1561070, 'reputation': 779, 'user_id': 1450921, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/39ba8dd6520170177f15a20906a2dd56?s=256&d=identicon&r=PG', 'display_name': 'Bappa', 'link': 'https://stackoverflow.com/users/1450921/bappa'}",True,336,11689190.0,4,-5,1409685515,1343396385,1409685515.0,11688967,,https://stackoverflow.com/questions/11688967/phone-number-validation-in-js,phone number validation in js,1343523373.0,not constructive,,,,
2046,"['javascript', 'jquery', 'video', 'youtube']","{'user_type': 'does_not_exist', 'display_name': 'user1434156'}",True,410,11422912.0,3,1,1409648447,1341958833,1409648447.0,11422889,CC BY-SA 3.0,https://stackoverflow.com/questions/11422889/loading-youtube-videos-by-its-url-with-the-help-of-a-js-jquery-function,Loading youtube videos by its URL with the help of a JS/Jquery function,,,,,,
2047,"['javascript', 'dojo', 'amd', 'contentpane']","{'account_id': 213709, 'reputation': 7908, 'user_id': 467240, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/NqFMH.jpg?s=256&g=1', 'display_name': 'mtyson', 'link': 'https://stackoverflow.com/users/467240/mtyson'}",True,236,,3,1,1409584163,1341440248,,11335944,CC BY-SA 3.0,https://stackoverflow.com/questions/11335944/dojo-1-7-ajax-content-and-amd-require,Dojo 1.7 Ajax Content and AMD Require,,,,,,
2048,"['javascript', 'haskell', 'functional-programming']","{'account_id': 1615897, 'reputation': 2465, 'user_id': 1493605, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/825ff727f567a15479c1566dfde5ca21?s=256&d=identicon&r=PG', 'display_name': 'Leila Hamon', 'link': 'https://stackoverflow.com/users/1493605/leila-hamon'}",True,1061,11571122.0,3,0,1409551303,1342742815,1495541348.0,11571088,CC BY-SA 3.0,https://stackoverflow.com/questions/11571088/haskells-infix-operator-for-javascript,Haskell&#39;s infix operator for Javascript,,,,,,
2049,"['javascript', 'facebook', 'apache', 'xmpp', 'ejabberd']","{'account_id': 1128610, 'reputation': 9110, 'user_id': 1115237, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/a5b371929b9ddad5e22fc6997e5aab49?s=256&d=identicon&r=PG', 'display_name': 'Shlomi Schwartz', 'link': 'https://stackoverflow.com/users/1115237/shlomi-schwartz'}",True,3645,11707520.0,3,1,1409524585,1343226315,1343307428.0,11651990,CC BY-SA 3.0,https://stackoverflow.com/questions/11651990/ejabberd-bosh-module-not-started,ejabberd - BOSH module not started,,,,,,
2050,"['javascript', 'jquery', 'overriding']","{'account_id': 57766, 'reputation': 3808, 'user_id': 173072, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/d9a98132e9c3df32e396882e75b041ce?s=256&d=identicon&r=PG', 'display_name': 'Pennf0lio', 'link': 'https://stackoverflow.com/users/173072/pennf0lio'}",True,321,11590470.0,1,1,1409447675,1342856411,1409447675.0,11590384,CC BY-SA 3.0,https://stackoverflow.com/questions/11590384/hacking-an-uploader-to-handle-large-files-using-jquery,Hacking an uploader to handle large files using jQuery,,,,,,
2051,"['javascript', 'jquery']","{'account_id': 57766, 'reputation': 3808, 'user_id': 173072, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/d9a98132e9c3df32e396882e75b041ce?s=256&d=identicon&r=PG', 'display_name': 'Pennf0lio', 'link': 'https://stackoverflow.com/users/173072/pennf0lio'}",True,600,11740447.0,1,0,1409447674,1343738253,1409447674.0,11740225,CC BY-SA 3.0,https://stackoverflow.com/questions/11740225/how-to-get-src-attributes-from-a-multiple-nested-iframe-source,How to get &quot;src&quot; attributes from a multiple nested iframe source,,,,,,
2052,"['javascript', 'api', 'pinterest']","{'user_type': 'does_not_exist', 'display_name': 'user1505254'}",True,3974,,1,2,1409430386,1341524650,1409430386.0,11352995,CC BY-SA 3.0,https://stackoverflow.com/questions/11352995/pinterest-pin-it-button-hack,Pinterest &quot;Pin It&quot; button hack,,,,,,
2053,"['javascript', 'node.js', 'backbone.js', 'requirejs', 'commonjs']","{'account_id': 309303, 'reputation': 229, 'user_id': 621681, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/df2cba436146e54201a49360342ea49a?s=256&d=identicon&r=PG', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/621681/nick'}",True,1232,11760027.0,2,3,1409340852,1343666469,,11725834,CC BY-SA 3.0,https://stackoverflow.com/questions/11725834/backbone-js-application-using-commonjs-structure-to-work-with-node-js-and-client,Backbone.js application using CommonJS structure to work with node.js and client,,,,,,
2054,"['javascript', 'jquery', 'validation', 'struts2', 'resourcebundle']","{'account_id': 1326418, 'reputation': 762, 'user_id': 1271131, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/310b72eff87ebd25cf0d9158500e3a1f?s=256&d=identicon&r=PG', 'display_name': 'Vipul', 'link': 'https://stackoverflow.com/users/1271131/vipul'}",True,13321,,4,1,1409335569,1342193791,1342197521.0,11473705,CC BY-SA 3.0,https://stackoverflow.com/questions/11473705/accessing-resource-property-file-in-js-file,accessing resource property file in *.js file,,,,,,
2055,"['javascript', 'google-chrome-extension']","{'account_id': 279428, 'reputation': 3842, 'user_id': 574576, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/60fd9553c591350bc0514b6eb00131e0?s=256&d=identicon&r=PG', 'display_name': 'Stefan', 'link': 'https://stackoverflow.com/users/574576/stefan'}",True,26835,11545870.0,2,27,1409221379,1342627846,,11545743,CC BY-SA 3.0,https://stackoverflow.com/questions/11545743/chrome-extension-insert-content-script-on-browser-action,chrome extension insert content script on browser action,,,,,,
2056,"['javascript', 'internet-explorer']","{'account_id': 233648, 'reputation': 1282, 'user_id': 499285, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/e2630befbd0fe3f5634aad5d760622ec?s=256&d=identicon&r=PG', 'display_name': 'Loki Kriasus', 'link': 'https://stackoverflow.com/users/499285/loki-kriasus'}",True,1002,11620398.0,2,4,1409178098,1343074491,1343075178.0,11619826,CC BY-SA 3.0,https://stackoverflow.com/questions/11619826/internet-explorer-7-8-and-window-functions-are-empty-objects,Internet Explorer 7/8 and window functions are empty objects,,,,,,
2057,"['javascript', 'mvvm', 'knockout.js']","{'account_id': 54246, 'reputation': 19442, 'user_id': 162273, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/430cb584ada70347d6bdaabdcf67390c?s=256&d=identicon&r=PG', 'display_name': 'Jason Kleban', 'link': 'https://stackoverflow.com/users/162273/jason-kleban'}",False,973,,0,2,1409090132,1342619411,1409090132.0,11542964,CC BY-SA 3.0,https://stackoverflow.com/questions/11542964/knockout-js-and-view-models-with-existing-getters-setters-not-ko-observable,knockout.js and view models with existing getters/setters (not ko.observable),,,,,,
2058,"['javascript', 'phantomjs']","{'account_id': 96837, 'reputation': 92424, 'user_id': 263004, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/8c500ddee9f1e115cf9aaa5e823c4384?s=256&d=identicon&r=PG', 'display_name': 'Vivin Paliath', 'link': 'https://stackoverflow.com/users/263004/vivin-paliath'}",True,3358,11602986.0,2,6,1409043485,1342935583,,11597990,CC BY-SA 3.0,https://stackoverflow.com/questions/11597990/phantomjs-ensuring-that-the-response-object-stays-alive-in-server-listen,PhantomJS: Ensuring that the response object stays alive in server.listen(...),,,,,,
2059,"['javascript', 'jquery-mobile', 'angularjs']","{'account_id': 22783, 'reputation': 847, 'user_id': 56547, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://graph.facebook.com/738813344/picture?type=large', 'display_name': 'Trae', 'link': 'https://stackoverflow.com/users/56547/trae'}",True,7932,11474918.0,5,9,1409004578,1342130742,1342131339.0,11461426,CC BY-SA 3.0,https://stackoverflow.com/questions/11461426/angularjs-jquery-mobile-w-no-adapter-disabled-routing-used-for-ui-styling,AngularJS + jQuery Mobile w/ No Adapter &amp; Disabled Routing - Used For UI Styling Only,,,,,,
2060,"['javascript', 'asp.net', 'alert']","{'account_id': 1436533, 'reputation': 2806, 'user_id': 1357764, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/3a3fdec2053422b22465044453d2a089?s=256&d=identicon&r=PG', 'display_name': 'Nurlan', 'link': 'https://stackoverflow.com/users/1357764/nurlan'}",True,5083,11520092.0,4,0,1408910084,1342517440,,11519695,CC BY-SA 3.0,https://stackoverflow.com/questions/11519695/javascript-alert-and-update-page-asp-net-c,javascript alert and update page asp.net c#,,,,,,
2061,"['javascript', 'architecture', 'backbone.js']","{'account_id': 558944, 'reputation': 520, 'user_id': 921330, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/d5a18625a673187da916b5b354840e08?s=256&d=identicon&r=PG&f=1', 'display_name': 'IM_AG', 'link': 'https://stackoverflow.com/users/921330/im-ag'}",True,613,,1,1,1408891409,1341488655,,11343657,CC BY-SA 3.0,https://stackoverflow.com/questions/11343657/how-to-organize-backbone-js-app-with-jquery-autocomplete-plugin,How to organize backbone.js app with jQuery autocomplete plugin?,,,,,,
2062,"['javascript', 'jquery']","{'account_id': 159676, 'reputation': 83567, 'user_id': 379235, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/qSUBs.png?s=256&g=1', 'display_name': 'daydreamer', 'link': 'https://stackoverflow.com/users/379235/daydreamer'}",True,2041,11275985.0,5,3,1408695220,1341075709,1341114622.0,11275941,CC BY-SA 3.0,https://stackoverflow.com/questions/11275941/jquery-when-entering-text-in-input-field-doesnt-enable-the-button,"jQuery: When entering text in input field, doesn&#39;t enable the button",,,,,,
2063,"['javascript', 'node.js', 'npm', 'package-managers']","{'account_id': 1375829, 'reputation': 7769, 'user_id': 1309847, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/543f6f3c2b0698998745268dcd23341c?s=256&d=identicon&r=PG', 'display_name': 'dev.pus', 'link': 'https://stackoverflow.com/users/1309847/dev-pus'}",True,21233,11372511.0,5,45,1408507694,1341637489,1404408475.0,11372408,CC BY-SA 3.0,https://stackoverflow.com/questions/11372408/how-can-i-use-npm-for-front-end-dependencies,How can I use npm for front-end dependencies?,,,,,,
2064,"['javascript', 'jquery', 'html', 'css', 'image']","{'account_id': 1316206, 'reputation': 748, 'user_id': 1262993, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d6b8795012b07575ae213e31c0b177f8?s=256&d=identicon&r=PG', 'display_name': 'zanegray', 'link': 'https://stackoverflow.com/users/1262993/zanegray'}",True,6191,11679308.0,3,4,1408464395,1343343364,1343405177.0,11679215,CC BY-SA 3.0,https://stackoverflow.com/questions/11679215/open-new-window-with-css-and-pictures,Open new window with css and pictures,,,,,,
2065,"['javascript', 'jquery']","{'account_id': 1640570, 'reputation': 836, 'user_id': 1513096, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/721913c037a426fd58dae1973734d123?s=256&d=identicon&r=PG', 'display_name': 'unknown', 'link': 'https://stackoverflow.com/users/1513096/unknown'}",True,88,11634627.0,6,0,1408420475,1343144936,1408420475.0,11634606,CC BY-SA 3.0,https://stackoverflow.com/questions/11634606/delaying-a-statement-in-jquery,delaying a statement in jquery?,,,,,,
2066,"['javascript', 'facebook', 'cordova', 'mailto']","{'account_id': 1675022, 'reputation': 1, 'user_id': 1540770, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27f1dd8691427b597f9101cbb4dbdf4f?s=256&d=identicon&r=PG', 'display_name': 'vinod', 'link': 'https://stackoverflow.com/users/1540770/vinod'}",False,4272,,2,0,1408364194,1342788079,,11579603,CC BY-SA 3.0,https://stackoverflow.com/questions/11579603/mailto-link-on-facebook-wallphonegap,MailTo Link on facebook wall(phonegap),,,,,,
