,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,community_owned_date,migrated_from,locked_date
2362,"['javascript', 'facebook']","{'account_id': 1171942, 'reputation': 369, 'user_id': 1149122, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://graph.facebook.com/1840480844/picture?type=large', 'display_name': 'Maan Sahir', 'link': 'https://stackoverflow.com/users/1149122/maan-sahir'}",True,4631,3,1,1363266711,1326620162,,8868749,CC BY-SA 3.0,https://stackoverflow.com/questions/8868749/change-the-url-of-facebook-comments-box-according-to-the-page,change the url of facebook comments box according to the page?,,8869765.0,,,,,
2363,"['javascript', 'facebook', 'internet-explorer']","{'account_id': 425153, 'reputation': 105, 'user_id': 805587, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9fca822202f37f2cf383fb6b498d435a?s=256&d=identicon&r=PG', 'display_name': 'h1pm0n', 'link': 'https://stackoverflow.com/users/805587/h1pm0n'}",True,579,1,1,1363214995,1326710540,1363214995.0,8878831,CC BY-SA 3.0,https://stackoverflow.com/questions/8878831/facebook-request-dialog-working-in-chrome-but-not-ie,Facebook Request Dialog Working in Chrome but not IE,,,,,,,
2364,"['javascript', 'blackberry', 'onchange', 'blackberry-webworks', 'ripple']","{'account_id': 383819, 'reputation': 272, 'user_id': 739904, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/ea72952e3b35988127f84dada7e15b77?s=256&d=identicon&r=PG', 'display_name': 'Alvaro Ardila', 'link': 'https://stackoverflow.com/users/739904/alvaro-ardila'}",True,227,2,0,1363190782,1327354083,1327356175.0,8978848,CC BY-SA 3.0,https://stackoverflow.com/questions/8978848/blackberry-webworks-change,Blackberry WebWorks change,,9067078.0,,,,,
2365,"['javascript', 'user-interface', 'web-applications', 'local']","{'account_id': 1129469, 'reputation': 2130, 'user_id': 1115876, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/dee3033759b820a3df9f7437d3a9fe31?s=256&d=identicon&r=PG', 'display_name': 'QuinnFreedman', 'link': 'https://stackoverflow.com/users/1115876/quinnfreedman'}",True,17811,3,9,1363151330,1327206812,1495539919.0,8958976,,https://stackoverflow.com/questions/8958976/can-i-make-a-local-standalone-javascript-program,Can I make a local Standalone JavaScript program?,,8959015.0,1327261030.0,exact duplicate,,,
2366,"['javascript', 'video', 'vimeo']","{'account_id': 1189204, 'reputation': 587, 'user_id': 1162467, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/1f924394db856dad054d9ada47332592?s=256&d=identicon&r=PG', 'display_name': 'Andrea Rastelli', 'link': 'https://stackoverflow.com/users/1162467/andrea-rastelli'}",False,2385,1,1,1362841080,1327161674,1327162800.0,8954398,CC BY-SA 3.0,https://stackoverflow.com/questions/8954398/vimeo-and-javascript-froogaloop-get-video-information,vimeo and javascript (froogaloop) - get video information,,,,,,,
2367,"['javascript', 'processing', 'processing.js']","{'account_id': 458829, 'reputation': 13101, 'user_id': 858962, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/5f16ec0395b1710fd529b01602de66ca?s=256&d=identicon&r=PG', 'display_name': 'dopatraman', 'link': 'https://stackoverflow.com/users/858962/dopatraman'}",True,537,1,1,1362754949,1327171558,,8955645,CC BY-SA 3.0,https://stackoverflow.com/questions/8955645/cannot-get-processing-script-to-run,cannot get processing script to run,,,,,,,
2368,"['javascript', 'maps', 'polygon']","{'account_id': 997284, 'reputation': 801, 'user_id': 1012928, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/77a9f232c1d1f863ade035a7d7e7999d?s=256&d=identicon&r=PG', 'display_name': 'robert', 'link': 'https://stackoverflow.com/users/1012928/robert'}",True,1623,1,1,1362701990,1327945920,,9068359,CC BY-SA 3.0,https://stackoverflow.com/questions/9068359/coordinates-of-canadian-provinces-to-build-google-maps-polygons,Coordinates of Canadian provinces to build Google Maps polygons?,,,,,,,
2369,"['java', 'javascript', 'javax.script']","{'user_type': 'does_not_exist', 'display_name': 'user1006490'}",False,2471,1,1,1362661854,1325589000,1325589513.0,8711379,CC BY-SA 3.0,https://stackoverflow.com/questions/8711379/typeerror-cannot-find-function-getelementbyid-in-object,TypeError: Cannot find function getElementById in object,,,,,,,
2370,"['javascript', 'extjs', 'extjs3']","{'account_id': 156922, 'reputation': 1202, 'user_id': 374512, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://i.stack.imgur.com/lEZ68.jpg?s=256&g=1', 'display_name': 'Elijah', 'link': 'https://stackoverflow.com/users/374512/elijah'}",True,2875,2,1,1362603396,1326308601,1326313869.0,8825125,CC BY-SA 3.0,https://stackoverflow.com/questions/8825125/extjs-3-portal-with-iframe,ExtJs 3 portal with iframe,,8832300.0,,,,,
2371,"['javascript', 'iphone', 'ipad', 'mobile-safari', 'viewport']","{'account_id': 464988, 'reputation': 417, 'user_id': 868801, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/30c31bf8bce20fc636bc4d8e6b20de66?s=256&d=identicon&r=PG', 'display_name': 'Ronald Wildschut', 'link': 'https://stackoverflow.com/users/868801/ronald-wildschut'}",True,934,1,1,1362518852,1326188157,1362430179.0,8801070,CC BY-SA 3.0,https://stackoverflow.com/questions/8801070/how-to-set-viewport-for-depending-on-iphone-ipad,How to set Viewport for depending on iphone &amp; ipad,,,,,,,
2372,"['php', 'javascript', 'regex']","{'account_id': 990072, 'reputation': 6114, 'user_id': 1007638, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/r8vtI.jpg?s=256&g=1', 'display_name': 'Martin', 'link': 'https://stackoverflow.com/users/1007638/martin'}",True,330,3,2,1362170016,1326469170,1360002366.0,8853092,CC BY-SA 3.0,https://stackoverflow.com/questions/8853092/regex-works-in-javascript-but-not-in-php,Regex works in javascript but not in PHP,,15166392.0,,,,,
2373,"['javascript', 'google-maps', 'google-street-view']","{'user_type': 'does_not_exist', 'display_name': 'user467721'}",True,3538,2,2,1362151598,1326194550,,8802478,CC BY-SA 3.0,https://stackoverflow.com/questions/8802478/animate-a-route-displaying-both-google-maps-and-google-streetview,Animate a route displaying both google maps and google streetview,,8802562.0,,,,,
2374,"['javascript', 'jquery', 'ipad', 'screen-rotation']","{'account_id': 960721, 'reputation': 8119, 'user_id': 985138, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/pP5DV.jpg?s=256&g=1', 'display_name': 'Brodie', 'link': 'https://stackoverflow.com/users/985138/brodie'}",True,7668,2,2,1362099856,1326214461,,8807155,CC BY-SA 3.0,https://stackoverflow.com/questions/8807155/working-with-window-orientation-to-fix-ipad-zooming-issue,working with window orientation to fix ipad zooming issue,,8807349.0,,,,,
2375,"['javascript', 'firefox', 'dom', 'tostring']","{'account_id': 1143136, 'reputation': 474, 'user_id': 1126511, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e67a55f79d454c28f476bd2992a3a74e?s=256&d=identicon&r=PG', 'display_name': 'fon60', 'link': 'https://stackoverflow.com/users/1126511/fon60'}",True,1009,3,1,1362097810,1325522483,1362097810.0,8703208,CC BY-SA 3.0,https://stackoverflow.com/questions/8703208/htmlelement-tostring-only-works-in-chrome,HTMLElement.toString() only works in Chrome,,,,,,,
2376,"['javascript', '.net', 'winforms', 'browser']","{'account_id': 149736, 'reputation': 5677, 'user_id': 362461, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/HP12a.png?s=256&g=1', 'display_name': 'Smith', 'link': 'https://stackoverflow.com/users/362461/smith'}",True,1482,1,0,1362097796,1325710085,1362097796.0,8733779,CC BY-SA 3.0,https://stackoverflow.com/questions/8733779/execute-javascript-attached-to-htmlelement-in-webbrowser-control,execute javascript attached to htmlelement in webbrowser control,,8736256.0,,,,,
2377,"['javascript', 'html', 'dom', 'forms']","{'account_id': 303006, 'reputation': 797, 'user_id': 611695, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/48112477242da590cacbe1cde47e1655?s=256&d=identicon&r=PG', 'display_name': 'Soren', 'link': 'https://stackoverflow.com/users/611695/soren'}",False,667,2,0,1362097773,1326228264,1362097773.0,8810277,CC BY-SA 3.0,https://stackoverflow.com/questions/8810277/javascript-renaming-form-image-input-name,JavaScript Renaming Form Image Input Name,,,,,,,
2378,"['javascript', 'dom', 'prototypejs']","{'account_id': 241265, 'reputation': 581, 'user_id': 511964, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/1169afbeb44aad792bd0c63744caf56b?s=256&d=identicon&r=PG', 'display_name': 'selfsx', 'link': 'https://stackoverflow.com/users/511964/selfsx'}",True,496,1,1,1362097760,1327048432,1362097760.0,8938649,CC BY-SA 3.0,https://stackoverflow.com/questions/8938649/get-htmlelement-with-prototype-selector,Get HTMLElement with Prototype selector,,8939023.0,,,,,
2379,"['javascript', 'jquery', 'jquery-ui']","{'account_id': 439963, 'reputation': 29463, 'user_id': 1133932, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/5oN3M.jpg?s=256&g=1', 'display_name': 'Manish Shrivastava', 'link': 'https://stackoverflow.com/users/1133932/manish-shrivastava'}",True,2071,1,2,1362079916,1326989453,1362079916.0,8929359,CC BY-SA 3.0,https://stackoverflow.com/questions/8929359/how-to-jquery-autocomplete-for-multiple-valules-with-semicolon-separator-s,How to : jQuery autocomplete for multiple valules with &quot;;&quot; semicolon separator support,,8929437.0,,,,,
2380,"['javascript', 'html', 'onchange']","{'account_id': 282850, 'reputation': 5286, 'user_id': 580010, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/0d8d44dbeb41eefe137fb0a6cddf46f0?s=256&d=identicon&r=PG', 'display_name': 'SabreWolfy', 'link': 'https://stackoverflow.com/users/580010/sabrewolfy'}",True,5189,1,8,1362056602,1327326089,1362056602.0,8972554,CC BY-SA 3.0,https://stackoverflow.com/questions/8972554/event-for-select-onchange-with-keyboard,Event for SELECT onchange with keyboard,,15136268.0,,,,,
2381,"['javascript', 'jenkins', 'email-ext']","{'account_id': 107998, 'reputation': 66756, 'user_id': 286871, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/xNBpr.png?s=256&g=1', 'display_name': 'Tikhon Jelvis', 'link': 'https://stackoverflow.com/users/286871/tikhon-jelvis'}",True,927,1,2,1362008837,1326254423,1362008837.0,8813963,CC BY-SA 3.0,https://stackoverflow.com/questions/8813963/how-can-i-write-a-hudson-jenkins-email-ext-template-in-javascript,How can I write a Hudson/Jenkins email-ext template in JavaScript?,,10376636.0,,,,,
2382,"['javascript', 'date', 'timezone']","{'account_id': 37367, 'reputation': 863, 'user_id': 106783, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d2ed7ee8afd99d9b3641e73262b11401?s=256&d=identicon&r=PG', 'display_name': 'harsha', 'link': 'https://stackoverflow.com/users/106783/harsha'}",True,9168,3,10,1361962373,1327921580,1361962373.0,9062863,CC BY-SA 3.0,https://stackoverflow.com/questions/9062863/firefox-new-date-from-string-constructs-time-in-local-time-zone,Firefox new Date() from string constructs time in local time zone,,9063047.0,,,,,
2383,['javascript'],"{'account_id': 519155, 'reputation': 13, 'user_id': 1169674, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aee0821c8a7dd8a429a5bff8743c5e7b?s=256&d=identicon&r=PG', 'display_name': 'Oren Tal', 'link': 'https://stackoverflow.com/users/1169674/oren-tal'}",True,1044,6,1,1361953730,1327510601,1327511164.0,9006660,CC BY-SA 3.0,https://stackoverflow.com/questions/9006660/javascript-error-undefined-object-although-object-exist,JavaScript error undefined object although object exist,,9006687.0,,,,,
2384,"['javascript', 'google-maps']","{'account_id': 1023670, 'reputation': 691, 'user_id': 1033433, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/48b88a3c84e6fee4447810ced0095603?s=256&d=identicon&r=PG', 'display_name': 'Somi Meer', 'link': 'https://stackoverflow.com/users/1033433/somi-meer'}",True,2510,2,2,1361946207,1326455295,1326545472.0,8850098,CC BY-SA 3.0,https://stackoverflow.com/questions/8850098/how-to-find-location-using-postal-code-in-google-map,How to find location using postal code in google map,,,,,,,
2385,"['javascript', 'android', 'tableview', 'appcelerator-mobile']","{'account_id': 1109638, 'reputation': 227, 'user_id': 1100356, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7b80de251e0860a6752f836bdc11a891?s=256&d=identicon&r=PG', 'display_name': 'Nathalie De Hertogh', 'link': 'https://stackoverflow.com/users/1100356/nathalie-de-hertogh'}",True,458,1,0,1361783016,1327758240,1361783016.0,9045686,CC BY-SA 3.0,https://stackoverflow.com/questions/9045686/filtering-through-multiple-labels-in-one-row-appcelerator,filtering through multiple labels in one row (Appcelerator),,9052625.0,,,,,
2386,"['java', 'javascript', 'selenium-rc']","{'account_id': 306604, 'reputation': 36114, 'user_id': 617450, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://i.stack.imgur.com/LlQDO.png?s=256&g=1', 'display_name': 'Ripon Al Wasim', 'link': 'https://stackoverflow.com/users/617450/ripon-al-wasim'}",True,2330,1,1,1361764957,1327467338,1361764957.0,8998005,CC BY-SA 3.0,https://stackoverflow.com/questions/8998005/how-to-call-javascript-function-from-selenium-rc-using-java,How to call JavaScript function from Selenium RC using Java,,8998422.0,,,,,
2387,"['javascript', 'google-chrome-extension', 'tinymce']","{'account_id': 1211378, 'reputation': 11, 'user_id': 1179832, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/08cfd4a365bf6fef5c02d18e6324e904?s=256&d=identicon&r=PG', 'display_name': 'NNNyang', 'link': 'https://stackoverflow.com/users/1179832/nnnyang'}",False,1546,2,0,1361679777,1327999903,1328069782.0,9076773,CC BY-SA 3.0,https://stackoverflow.com/questions/9076773/using-tinymce-in-chrome-extension,using tinymce in chrome extension,,,,,,,
2388,"['javascript', 'css', 'wolfram-mathematica', 'prettify']","{'user_type': 'does_not_exist', 'display_name': 'anon'}",True,2622,2,57,1361643622,1327189017,1495540441.0,8957682,CC BY-SA 3.0,https://stackoverflow.com/questions/8957682/can-prettify-js-be-extended-to-support-mathematica,Can prettify.js be extended to support Mathematica?,,8959323.0,,,,,
2389,"['javascript', 'http', 'node.js', 'streaming']","{'account_id': 65737, 'reputation': 2343, 'user_id': 193267, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/64a09e92588adaec0e1c701b9558ff60?s=256&d=identicon&r=PG', 'display_name': 'Christopher Scott', 'link': 'https://stackoverflow.com/users/193267/christopher-scott'}",False,748,1,0,1361577770,1327610849,,9025092,CC BY-SA 3.0,https://stackoverflow.com/questions/9025092/how-could-you-test-receiving-streaming-chunked-data-in-node-js,How could you test receiving streaming/chunked data in node.js?,,,,,,,
2390,"['javascript', 'node.js']","{'account_id': 1021083, 'reputation': 38147, 'user_id': 1031417, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/xlhE1.jpg?s=256&g=1', 'display_name': '0x90', 'link': 'https://stackoverflow.com/users/1031417/0x90'}",True,399,1,0,1361571653,1326723428,1361571653.0,8881246,CC BY-SA 3.0,https://stackoverflow.com/questions/8881246/why-does-this-object-declaration-work-in-node-js-and-how-to-declare-a-static-var,why does this object declaration work in node.js and how to declare a static variable?,,8881342.0,,,,,
2391,"['javascript', 'json', 'web-applications', 'mobile', 'mobile-safari']","{'account_id': 261684, 'reputation': 188, 'user_id': 546030, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/886e1afe11964d2a46f01061c7c6ebcf?s=256&d=identicon&r=PG', 'display_name': 'hc2p', 'link': 'https://stackoverflow.com/users/546030/hc2p'}",False,779,1,3,1361526307,1326814766,1495540549.0,8897411,CC BY-SA 3.0,https://stackoverflow.com/questions/8897411/mobile-web-app-keeping-huge-data-in-json-string-vs-object-vs-localstorage,Mobile-Web-App: keeping huge data in json-string vs. object vs. localstorage,,,,,,,
2392,"['javascript', 'xmlhttprequest', 'token']","{'account_id': 1157335, 'reputation': 1432, 'user_id': 1137605, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/Wf28O.jpg?s=256&g=1', 'display_name': 'Jacob Brunson', 'link': 'https://stackoverflow.com/users/1137605/jacob-brunson'}",True,7685,1,1,1361391335,1326058546,1361391335.0,8781563,CC BY-SA 3.0,https://stackoverflow.com/questions/8781563/javascript-unexpected-token-illegal,Javascript Unexpected token ILLEGAL,,8781578.0,,,,,
2393,"['javascript', 'jquery', 'twitter-bootstrap']","{'account_id': 1051510, 'reputation': 249, 'user_id': 1055335, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/579e4b09dd4ba9a366853a8c4a9d5cf3?s=256&d=identicon&r=PG', 'display_name': 'hofimax', 'link': 'https://stackoverflow.com/users/1055335/hofimax'}",True,21026,2,13,1361331362,1325725083,,8736299,CC BY-SA 3.0,https://stackoverflow.com/questions/8736299/how-can-i-best-manage-multiple-twitter-bootstrap-modal-dialogs,How can I best manage multiple twitter bootstrap modal dialogs,,9358786.0,,,,,
2394,"['javascript', 'html', 'drag-and-drop']","{'account_id': 1183952, 'reputation': 61, 'user_id': 1158290, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e02ac27e7b95871bc1ff0c8f8389c51a?s=256&d=identicon&r=PG', 'display_name': 'vo1d', 'link': 'https://stackoverflow.com/users/1158290/vo1d'}",True,1186,1,5,1361288288,1327922829,1358247282.0,9063111,CC BY-SA 3.0,https://stackoverflow.com/questions/9063111/drag-and-drop-into-contenteditable-div-in-firefox,Drag-and-drop into contentEditable DIV in Firefox,,,,,,,
2395,"['javascript', 'ruby-on-rails', 'ajax', 'ruby-on-rails-3']","{'account_id': 910562, 'reputation': 855, 'user_id': 944527, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/d6d05109f3b55d1321602061ff10152d?s=256&d=identicon&r=PG', 'display_name': 'Johan Hovda', 'link': 'https://stackoverflow.com/users/944527/johan-hovda'}",True,3529,2,4,1361232145,1327525635,1327526478.0,9010317,CC BY-SA 3.0,https://stackoverflow.com/questions/9010317/is-it-possible-to-have-a-js-erb-partial-in-rails-3-0,Is it possible to have a js.erb partial in rails 3.0?,,9011443.0,,,,,
2396,"['javascript', 'backbone.js']","{'account_id': 961660, 'reputation': 11658, 'user_id': 985895, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/d9f7caeecc3e26c496e4e78e6dee1885?s=256&d=identicon&r=PG', 'display_name': 'Jan Carlo Viray', 'link': 'https://stackoverflow.com/users/985895/jan-carlo-viray'}",True,972,2,0,1361215375,1328004962,1328006057.0,9077787,CC BY-SA 3.0,https://stackoverflow.com/questions/9077787/backbone-js-my-events-would-not-fire-how-can-i-fix-this-small-code,Backbone.js: my events would not fire! How can I fix this small code?,,9078456.0,,,,,
2397,"['javascript', 'regex', 'unicode', 'character-properties']","{'user_type': 'does_not_exist', 'display_name': 'user652649'}",True,317,4,3,1361124520,1327156129,1361124520.0,8953733,CC BY-SA 3.0,https://stackoverflow.com/questions/8953733/how-to-use-unicode-character-groups-in-javascripts-regexs,how to use unicode character groups in javascript&#39;s regexs?,,8954076.0,,,,,
2398,"['javascript', 'html', 'dom']","{'account_id': 238684, 'reputation': 21463, 'user_id': 507738, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/7ghSp.jpg?s=256&g=1', 'display_name': 'MC Emperor', 'link': 'https://stackoverflow.com/users/507738/mc-emperor'}",True,16534,5,1,1361072351,1326377988,1361072351.0,8836557,CC BY-SA 3.0,https://stackoverflow.com/questions/8836557/html-dom-element-name-as-a-string,HTML DOM element name as a string,,8836685.0,,,,,
2399,"['javascript', 'android', 'cordova', 'phonegap-plugins', 'electronic-signature']","{'account_id': 999581, 'reputation': 265, 'user_id': 1014759, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/c2a1ca5e50711a2f7d0f93a93444742b?s=256&d=identicon&r=PG', 'display_name': 'user1014759', 'link': 'https://stackoverflow.com/users/1014759/user1014759'}",True,15656,2,4,1360935451,1327083900,1333562734.0,8946061,CC BY-SA 3.0,https://stackoverflow.com/questions/8946061/signature-capture-within-phonegap,Signature Capture within PhoneGap,,,,,,,
2400,"['javascript', 'jquery', 'unit-testing', 'qunit', 'regression-testing']","{'account_id': 148831, 'reputation': 5450, 'user_id': 360890, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/240ffbb0ecf601c016652a27f7209737?s=256&d=identicon&r=PG', 'display_name': 'bcm', 'link': 'https://stackoverflow.com/users/360890/bcm'}",True,482,2,1,1360898123,1326341639,,8830032,CC BY-SA 3.0,https://stackoverflow.com/questions/8830032/how-to-detect-when-all-tests-within-a-qunit-module-is-completed,How to detect when all tests within a QUnit module is completed?,,,,,,,
2401,"['javascript', 'jquery', 'scroll']","{'account_id': 359759, 'reputation': 13810, 'user_id': 701363, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/7a6aea1c5e0163cb30341a4fd6fbfe57?s=256&d=identicon&r=PG&f=1', 'display_name': 'jQuerybeast', 'link': 'https://stackoverflow.com/users/701363/jquerybeast'}",True,5565,4,4,1360846070,1327618783,,9026751,CC BY-SA 3.0,https://stackoverflow.com/questions/9026751/capture-first-visible-div-id-while-scrolling-viewport,Capture first visible div id while scrolling (viewport),,9026985.0,,,,,
2402,"['javascript', 'sencha-touch', 'ajax.request']","{'account_id': 1202810, 'reputation': 39, 'user_id': 1173116, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/1c5b36a45daaa39f5a688a168e542f42?s=256&d=identicon&r=PG', 'display_name': 'user1173116', 'link': 'https://stackoverflow.com/users/1173116/user1173116'}",False,1172,1,1,1360754422,1327779176,1360754422.0,9047937,CC BY-SA 3.0,https://stackoverflow.com/questions/9047937/how-to-add-response-from-ajaxrequest-to-a-store-or-display-it-on-a-list,How to add response from AjaxRequest to a store or display it on a list,,,,,,,
2403,"['javascript', 'html', 'jquery-mobile', 'google-analytics']","{'account_id': 58910, 'reputation': 5882, 'user_id': 176336, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/c8d33cd141d249abed5fb202dc47b281?s=256&d=identicon&r=PG', 'display_name': 'Witek', 'link': 'https://stackoverflow.com/users/176336/witek'}",True,7429,3,12,1360663726,1326448016,,8848579,CC BY-SA 3.0,https://stackoverflow.com/questions/8848579/how-to-integrate-google-analytics-into-a-jquerymobile-website,How to integrate Google Analytics into a jQueryMobile website,,8848641.0,,,,,
2404,"['javascript', 'coffeescript', 'frontend']","{'account_id': 79947, 'reputation': 7929, 'user_id': 226394, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/dbe236ec5b3f42a4362d13db31a8a1e6?s=256&d=identicon&r=PG', 'display_name': 'topless', 'link': 'https://stackoverflow.com/users/226394/topless'}",True,5290,4,7,1360611415,1325939990,1336998181.0,8769744,CC BY-SA 3.0,https://stackoverflow.com/questions/8769744/organizing-multiple-coffeescript-files,Organizing multiple CoffeeScript files,,10417527.0,,,,,
2405,"['javascript', 'timer', 'countdown']","{'account_id': 1207317, 'reputation': 287, 'user_id': 1176637, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/1a7ea86beb3f30d8fe89f67f05071f5c?s=256&d=identicon&r=PG', 'display_name': 'certainstrings', 'link': 'https://stackoverflow.com/users/1176637/certainstrings'}",True,2405,4,2,1360580828,1327853111,1327854186.0,9054559,CC BY-SA 3.0,https://stackoverflow.com/questions/9054559/adding-leading-zeros-to-a-javascript-timer,Adding leading zeros to a Javascript timer,,9054672.0,,,,,
2406,"['javascript', 'regex', 'validation', 'character']","{'account_id': 889411, 'reputation': 1580, 'user_id': 928012, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/bb2a86aded5b0a8b478a673446e61503?s=256&d=identicon&r=PG', 'display_name': 'MichaelH', 'link': 'https://stackoverflow.com/users/928012/michaelh'}",True,3171,3,0,1360480319,1325591209,,8711820,CC BY-SA 3.0,https://stackoverflow.com/questions/8711820/javascript-regular-expression-illegal-characters-using-allowed-list,Javascript Regular Expression - Illegal Characters Using Allowed List,,8711845.0,,,,,
2407,"['javascript', 'regex', 'backbone.js', 'underscore.js', 'mustache']","{'account_id': 468068, 'reputation': 3682, 'user_id': 873836, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/e10af488303d07eeccf268b6d73172ba?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/873836/alex'}",True,8116,3,6,1360303280,1327492156,1331923729.0,9002203,CC BY-SA 3.0,https://stackoverflow.com/questions/9002203/backbone-underscore-template-in-mustache-format-causing-error-on-pound-hash-sy,backbone/underscore template in mustache format causing error on # pound/hash symbol?,,9004196.0,,,,,
2408,"['javascript', 'asp.net', 'telerik']","{'account_id': 1040832, 'reputation': 495, 'user_id': 1046891, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/83d99d7c5ac13804390d7a051bca7613?s=256&d=identicon&r=PG', 'display_name': 'Pooja', 'link': 'https://stackoverflow.com/users/1046891/pooja'}",True,6627,3,0,1360269339,1326345614,,8830484,CC BY-SA 3.0,https://stackoverflow.com/questions/8830484/how-to-set-the-content-to-radeditor-using-javascript,how to set the content to radeditor using javascript,,8830914.0,,,,,
2409,"['javascript', 'dojo', 'amd']","{'account_id': 53577, 'reputation': 4178, 'user_id': 160208, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/642d74a5a6b19dfbf506e5439f6b59b1?s=256&d=identicon&r=PG', 'display_name': 'chotchki', 'link': 'https://stackoverflow.com/users/160208/chotchki'}",True,5188,2,10,1360262070,1325548912,,8706588,CC BY-SA 3.0,https://stackoverflow.com/questions/8706588/how-to-load-custom-amd-modules-when-using-dojo-via-cdn,How to load custom AMD modules when using Dojo via CDN?,,8706657.0,,,,,
2410,['javascript'],"{'account_id': 1163032, 'reputation': 43, 'user_id': 1142155, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b2b58a3d6cdf983b8761f7afee703213?s=256&d=identicon&r=PG', 'display_name': 'Desmond Morris', 'link': 'https://stackoverflow.com/users/1142155/desmond-morris'}",True,7094,3,4,1360245726,1326977190,1326977289.0,8926236,CC BY-SA 3.0,https://stackoverflow.com/questions/8926236/does-the-javascript-date-function-return-local-time,Does the javascript Date() function return local time?,,8926271.0,,,,,
