,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason
1999,"['javascript', 'json', 'react-native', 'redux']","{'account_id': 10095925, 'reputation': 631, 'user_id': 7461297, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d9c47ea8fdf1bf4596c25eff14af5209?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bruce Mathers', 'link': 'https://stackoverflow.com/users/7461297/bruce-mathers'}",True,134,,64566234.0,1,2,1604250250,1603676257,64530506,CC BY-SA 4.0,https://stackoverflow.com/questions/64530506/importing-data-via-json-into-react-native-with-redux,Importing data via .json into react native with Redux,1604250250.0,,
2000,"['javascript', 'google-apps-script', 'google-sheets']","{'account_id': 19609936, 'reputation': 53, 'user_id': 14352656, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-znoJTAujhRM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucls03_NepOUPc8nR2DtIfFXM_c2jA/photo.jpg?sz=256', 'display_name': 'Admin - R K Pareek  Co', 'link': 'https://stackoverflow.com/users/14352656/admin-r-k-pareek-co'}",True,111,,64623570.0,3,-2,1604250193,1604150778,64622167,CC BY-SA 4.0,https://stackoverflow.com/questions/64622167/auto-move-yesterdays-data-from-google-form-response-sheet,Auto Move Yesterday&#39;s Data from Google Form Response Sheet,1604159379.0,,
2001,"['javascript', 'xml', 'sapui5']","{'account_id': 14402360, 'reputation': 59, 'user_id': 10403573, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a5c73498e9fb5f8e2771a9e5795cdff9?s=256&d=identicon&r=PG&f=1', 'display_name': 'DirtyFrank', 'link': 'https://stackoverflow.com/users/10403573/dirtyfrank'}",False,354,,,1,0,1604249841,1604068712,64610460,CC BY-SA 4.0,https://stackoverflow.com/questions/64610460/buttons-in-generictile-dont-fire-on-press,Buttons in GenericTile don&#39;t fire on press,,,
2002,"['javascript', 'angular', 'chart.js']","{'account_id': 15232203, 'reputation': 125, 'user_id': 10991017, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-2Y6NzPK6maM/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQO4qDTKDRHjXNVn_R0_nmV45T3FCw/mo/photo.jpg?sz=256', 'display_name': 'Arun M', 'link': 'https://stackoverflow.com/users/10991017/arun-m'}",False,218,,,1,1,1604244834,1603094641,64423358,CC BY-SA 4.0,https://stackoverflow.com/questions/64423358/how-to-toggle-between-custom-tooltip-and-normal-tooltip-in-chartjs-and-angular,How to toggle between Custom tooltip and normal tooltip in chartjs and angular,1603357471.0,,
2003,"['javascript', 'xml', 'google-apps-script', 'google-sheets', 'google-sheets-formula']","{'account_id': 18427888, 'reputation': 95, 'user_id': 13423729, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/p2dL6.jpg?s=256&g=1', 'display_name': 'Paweł Mioduszewski', 'link': 'https://stackoverflow.com/users/13423729/pawe%c5%82-mioduszewski'}",True,298,,64622229.0,2,3,1604244317,1604141648,64620941,CC BY-SA 4.0,https://stackoverflow.com/questions/64620941/how-to-download-file-from-url-with-a-lot-of-redirects,How to download file from URL with a lot of redirects,1604244317.0,,
2004,"['javascript', 'chart.js']","{'account_id': 15895306, 'reputation': 80, 'user_id': 11469241, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-OgMCJht8gsY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reufhJS64WaRraNJIaE7eurw0rY8g/mo/photo.jpg?sz=256', 'display_name': 'Niels Hofmans', 'link': 'https://stackoverflow.com/users/11469241/niels-hofmans'}",True,137,,64633414.0,1,0,1604243508,1604045770,64604759,CC BY-SA 4.0,https://stackoverflow.com/questions/64604759/chartjs-align-bars-to-left-instead-of-center,ChartJS align bars to left instead of center,,,
2005,"['javascript', 'object', 'equality']","{'account_id': 19819642, 'reputation': 11, 'user_id': 14516523, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4bf8d0ad534c3e541d9a9a44cee8394e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sergey Kyharyonok', 'link': 'https://stackoverflow.com/users/14516523/sergey-kyharyonok'}",False,40,,,0,0,1604243116,1603631713,64524106,,https://stackoverflow.com/questions/64524106/how-to-satisfied-this-condition,How to satisfied this condition?,1604243116.0,1603631868.0,Duplicate
2006,"['javascript', 'regex']","{'account_id': 17146989, 'reputation': 23, 'user_id': 12409766, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mA_-6cO361JtQTPXR9wi5fRyySoN0x00kVQL22N=k-s256', 'display_name': 'gL0cK', 'link': 'https://stackoverflow.com/users/12409766/gl0ck'}",True,65,,64616410.0,1,2,1604241744,1604075312,64612245,CC BY-SA 4.0,https://stackoverflow.com/questions/64612245/javascript-regex-for-specific-name-validation,Javascript regex for specific name validation,1604241744.0,,
2007,"['javascript', 'react-native']","{'account_id': 12016974, 'reputation': 21, 'user_id': 8791784, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/905dbf151e0c79ff7179dc4504fa8f7c?s=256&d=identicon&r=PG', 'display_name': 'Nasrat Qurishe', 'link': 'https://stackoverflow.com/users/8791784/nasrat-qurishe'}",False,608,,,1,2,1604241540,1603725615,64539966,CC BY-SA 4.0,https://stackoverflow.com/questions/64539966/react-native-app-not-sending-requests-on-mobile-data-but-works-on-wifi-android,React Native App not sending requests on mobile data but works on wifi android,,,
2008,"['javascript', 'html', 'jquery', 'css', 'jquery-ui']","{'account_id': 5703721, 'reputation': 471, 'user_id': 4507949, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/PruDR.png?s=256&g=1', 'display_name': 'rathindu_w', 'link': 'https://stackoverflow.com/users/4507949/rathindu-w'}",True,75,,64633071.0,1,2,1604241478,1603895135,64574874,CC BY-SA 4.0,https://stackoverflow.com/questions/64574874/jquery-ui-dragabble-is-not-enabled,Jquery UI Dragabble is not enabled,1603956022.0,,
2009,"['javascript', 'jquery', 'cookies', 'youtube', 'lazy-loading']","{'account_id': 6996911, 'reputation': 827, 'user_id': 5364300, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/6lZOa.jpg?s=256&g=1', 'display_name': 'Krystian', 'link': 'https://stackoverflow.com/users/5364300/krystian'}",True,652,,64632873.0,1,1,1604240767,1604044212,64604459,CC BY-SA 4.0,https://stackoverflow.com/questions/64604459/block-youtube-cookies-when-lazyloading-thumbnail,Block YouTube Cookies when lazyloading Thumbnail,1604238914.0,,
2010,"['javascript', 'node.js', 'websocket', 'voip', 'wireless']","{'account_id': 19866235, 'reputation': 96, 'user_id': 14553437, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/32a9ea95da5f3435db221ebcfedff249?s=256&d=identicon&r=PG&f=1', 'display_name': '65536', 'link': 'https://stackoverflow.com/users/14553437/65536'}",False,866,,,0,0,1604240741,1604141517,64620924,CC BY-SA 4.0,https://stackoverflow.com/questions/64620924/websocket-messages-are-not-sent-or-received-for-about-30-seconds-after-device-ex,WebSocket messages are not sent or received for about 30 seconds after device experiences small amount of packet loss,1604240741.0,,
2011,"['javascript', 'node.js', 'nestjs']","{'account_id': 19753477, 'reputation': 1, 'user_id': 14464316, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-rEbRjIk6qPg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclvNB5dEeDxPncZ4GyVIASF3gUQ6Q/s96-c/photo.jpg?sz=256', 'display_name': 'sandy singh', 'link': 'https://stackoverflow.com/users/14464316/sandy-singh'}",True,402,,64611648.0,1,-6,1604239165,1604069216,64610609,,https://stackoverflow.com/questions/64610609/modified-json-response-from-nestjs-while-creating-api,Modified JSON response from nestjs while creating API,1604239165.0,1604105841.0,Needs more focus
2012,"['javascript', 'reactjs', 'use-effect']","{'account_id': 284897, 'reputation': 3305, 'user_id': 583271, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/d1b1fdd6d52e31f3aedafa6a51e0829d?s=256&d=identicon&r=PG', 'display_name': 'Sharon', 'link': 'https://stackoverflow.com/users/583271/sharon'}",True,319,,64577356.0,2,0,1604237612,1603902686,64577238,CC BY-SA 4.0,https://stackoverflow.com/questions/64577238/how-do-i-prevent-this-endless-re-render-in-react,How do I prevent this endless re-render in react?,1604237612.0,,
2013,"['javascript', 'node.js', 'express', 'jwt', 'middleware']","{'account_id': 10346046, 'reputation': 2512, 'user_id': 7630984, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-p11M8IHr9Xk/AAAAAAAAAAI/AAAAAAAAABU/KHPI59FWR2A/photo.jpg?sz=256', 'display_name': 'Robert Hovhannisyan', 'link': 'https://stackoverflow.com/users/7630984/robert-hovhannisyan'}",True,214,,64465736.0,2,1,1604237572,1603289535,64465450,CC BY-SA 4.0,https://stackoverflow.com/questions/64465450/cant-go-to-the-next-middleware-nodejs,Can&#39;t go to the next middleware - NodeJS,1603290290.0,,
2014,"['javascript', 'html', 'content-security-policy']","{'account_id': 4016617, 'reputation': 190, 'user_id': 11861779, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cd52811d2c682ddfbd86b0ff69e33712?s=256&d=identicon&r=PG&f=1', 'display_name': 'On the way to success', 'link': 'https://stackoverflow.com/users/11861779/on-the-way-to-success'}",True,99,,64492377.0,2,2,1604237285,1603344931,64475894,CC BY-SA 4.0,https://stackoverflow.com/questions/64475894/why-is-this-simple-app-throwing-this-error,Why is this simple app throwing this error?,,,
2015,"['javascript', 'd3.js', 'zooming']","{'account_id': 18562433, 'reputation': 546, 'user_id': 13526174, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-TzMBHnsWMjE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmVp_JXJABHRmBzpTVXZ_9s4xvkiw/photo.jpg?sz=256', 'display_name': 'Divine Soul', 'link': 'https://stackoverflow.com/users/13526174/divine-soul'}",True,98,,64632327.0,1,0,1604236613,1604072569,64611504,CC BY-SA 4.0,https://stackoverflow.com/questions/64611504/d3-js-zoom-on-area-graph-weird-behaivor-if-y-domain-takes-negative-value,"D3.js Zoom on area graph, weird behaivor if y domain takes negative value",1604236497.0,,
2016,"['javascript', 'vue.js', 'vuejs2', 'vuex', 'nuxtjs']","{'account_id': 16328513, 'reputation': 9, 'user_id': 11792505, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/250b3289c7639d761595a43e0baf5e0e?s=256&d=identicon&r=PG&f=1', 'display_name': 'ghakon', 'link': 'https://stackoverflow.com/users/11792505/ghakon'}",False,369,,,1,0,1604233778,1604004259,64598978,CC BY-SA 4.0,https://stackoverflow.com/questions/64598978/how-to-access-this-apollo-query-in-the-vuex-store-with-nuxtjs,How to access this.$apollo.query in the Vuex store with Nuxtjs?,,,
2017,"['javascript', 'express']","{'account_id': 17811613, 'reputation': 1, 'user_id': 12936070, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1423419411173078/picture?type=large', 'display_name': 'Polapob Ratanachayoto', 'link': 'https://stackoverflow.com/users/12936070/polapob-ratanachayoto'}",False,60,,,1,-1,1604230048,1604085814,64614582,CC BY-SA 4.0,https://stackoverflow.com/questions/64614582/req-body-is-empty-for-post-request-in-express,Req.body is empty for POST request in Express,1604086548.0,,
2018,"['javascript', 'reactjs', 'firebase', 'google-cloud-firestore']","{'account_id': 17347336, 'reputation': 1964, 'user_id': 12566640, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/12de725504906eec83c01e03fd970226?s=256&d=identicon&r=PG&f=1', 'display_name': 'r007', 'link': 'https://stackoverflow.com/users/12566640/r007'}",True,371,,64627551.0,2,0,1604228821,1604069814,64610788,CC BY-SA 4.0,https://stackoverflow.com/questions/64610788/not-getting-data-from-the-firestore,Not getting data from the firestore,1604128736.0,,
2019,"['javascript', 'html', 'css', 'fullcalendar', 'fullcalendar-5']","{'account_id': 2317284, 'reputation': 2273, 'user_id': 2034048, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://i.stack.imgur.com/aDv88.jpg?s=256&g=1', 'display_name': '7 Reeds', 'link': 'https://stackoverflow.com/users/2034048/7-reeds'}",False,711,,,0,0,1604226490,1604079927,64613408,CC BY-SA 4.0,https://stackoverflow.com/questions/64613408/fullcalendar-v5-custom-font-and-background-colors-of-multi-day-events,FullCalendar v5 custom font and background colors of multi-day events,1604226490.0,,
2020,"['javascript', 'scope', 'jestjs']","{'account_id': 304797, 'reputation': 7754, 'user_id': 614523, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/d8eccf38f15313b4a3a5a376cf7855f6?s=256&d=identicon&r=PG&f=1', 'display_name': 'sennett', 'link': 'https://stackoverflow.com/users/614523/sennett'}",True,1052,,64601183.0,1,0,1604225932,1604013291,64600517,CC BY-SA 4.0,https://stackoverflow.com/questions/64600517/why-does-jest-fn-mockimplementation-not-see-the-reset-variable-when-its-decla,Why does jest.fn().mockImplementation not see the reset variable when it&#39;s declared in the beforeEach scope?,1604016064.0,,
2021,"['javascript', 'angular', 'google-maps-api-3', 'rxjs']","{'account_id': 19700415, 'reputation': 13, 'user_id': 14423314, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1d387078ba3fd0bb6bea098e50f15bec?s=256&d=identicon&r=PG&f=1', 'display_name': 'AlfreP25', 'link': 'https://stackoverflow.com/users/14423314/alfrep25'}",True,1519,,64630723.0,1,1,1604225722,1604085502,64614511,CC BY-SA 4.0,https://stackoverflow.com/questions/64614511/is-there-a-way-to-update-refresh-the-agm-map-component,Is there a way to update/refresh the agm-map component?,1604225722.0,,
2022,"['javascript', 'reactjs']","{'account_id': 9037897, 'reputation': 3664, 'user_id': 6733101, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/6c42f9383bf6b2b5fd7f8796576ba71f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Serenity', 'link': 'https://stackoverflow.com/users/6733101/serenity'}",False,139,,,1,1,1604224897,1604116023,64618200,CC BY-SA 4.0,https://stackoverflow.com/questions/64618200/find-variant-id-based-on-attributes-selection,find variant id based on attributes selection,1604224897.0,,
2023,"['javascript', 'angular', 'typescript', 'ngrx', 'ngrx-store']","{'account_id': 6146543, 'reputation': 80, 'user_id': 4792338, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d8f342cef194cca3d70c090f372fc1e?s=256&d=identicon&r=PG&f=1', 'display_name': 'MigMax', 'link': 'https://stackoverflow.com/users/4792338/migmax'}",True,620,,64630534.0,1,0,1604223984,1604088638,64615131,CC BY-SA 4.0,https://stackoverflow.com/questions/64615131/ngrx-reducer-problem-argument-of-type-x-is-not-assignable-to-parameter-of-ty,NGRX reducer problem : Argument of type &quot;X&quot; is not assignable to parameter of type &quot;Y&quot;,,,
2024,"['javascript', 'reactjs', 'react-hooks']","{'account_id': 17489470, 'reputation': 181, 'user_id': 12681897, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-BPVf43hCDLw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcRmHJGfZyT1_0H_ZVkpm-glMllWw/photo.jpg?sz=256', 'display_name': 'jason1234', 'link': 'https://stackoverflow.com/users/12681897/jason1234'}",True,75,,64620968.0,1,2,1604223246,1604137922,64620442,CC BY-SA 4.0,https://stackoverflow.com/questions/64620442/using-select-to-control-input,Using Select to control Input,1604140989.0,,
2025,"['javascript', 'node.js', 'mongoose', 'mongoose-schema']","{'account_id': 18637681, 'reputation': 11, 'user_id': 13584200, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/92ce2d60120b662b64a192f4dcd14ca4?s=256&d=identicon&r=PG&f=1', 'display_name': 'KasperHollaender', 'link': 'https://stackoverflow.com/users/13584200/kasperhollaender'}",False,141,,,0,1,1604217827,1604151836,64622340,CC BY-SA 4.0,https://stackoverflow.com/questions/64622340/mongoose-findbyidandupdate-failed-when-trying-to-update,Mongoose findByIdAndUpdate failed when trying to update,1604217827.0,,
2026,"['javascript', 'html', 'canvas', 'html5-canvas']","{'account_id': 17593595, 'reputation': 57, 'user_id': 12764953, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2cab66446c8718f41ad98ed7fbdc8d05?s=256&d=identicon&r=PG&f=1', 'display_name': 'DaRagingDemon', 'link': 'https://stackoverflow.com/users/12764953/daragingdemon'}",True,125,,64621547.0,1,0,1604217584,1604144020,64621253,CC BY-SA 4.0,https://stackoverflow.com/questions/64621253/export-canvas-after-a-for-loop-shows-up-blank,Export Canvas After a for loop shows up blank,,,
2027,"['javascript', 'html', 'google-apps-script']","{'account_id': 18133908, 'reputation': 50, 'user_id': 13188691, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiP61ftpnJML5dzN9XIi-8ixk0L-gV3ZBXb2KCQZA=k-s256', 'display_name': 'Gabriel', 'link': 'https://stackoverflow.com/users/13188691/gabriel'}",True,233,,64629643.0,1,1,1604216167,1603833733,64563092,CC BY-SA 4.0,https://stackoverflow.com/questions/64563092/passing-value-on-button-click-from-google-script-file-to-sidebar,Passing value on button click from google script file to sidebar,1603952475.0,,
2028,"['javascript', 'css', 'vue.js', 'vuejs2', 'flexboxgrid']","{'account_id': 19202393, 'reputation': 139, 'user_id': 14030047, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a58aa20ae599cbb273301f0604aa939e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abhikhya', 'link': 'https://stackoverflow.com/users/14030047/abhikhya'}",True,3271,,,1,1,1604215772,1603737162,64543014,CC BY-SA 4.0,https://stackoverflow.com/questions/64543014/how-to-add-line-break-in-vue-js-v-for-loop-with-css,How to Add Line Break in Vue JS v-for loop with CSS,1604215772.0,,
2029,"['javascript', 'node.js', 'reactjs', 'npm', 'react-redux']","{'account_id': 13324844, 'reputation': 1, 'user_id': 9618124, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e413a13b06b6b8468767f64d21d58897?s=256&d=identicon&r=PG&f=1', 'display_name': 'usman', 'link': 'https://stackoverflow.com/users/9618124/usman'}",False,139,,,1,0,1604214467,1604152304,64622412,CC BY-SA 4.0,https://stackoverflow.com/questions/64622412/onselectimage-prop-function-by-react-grid-gallery-is-not-working,onSelectImage Prop function by react-grid-gallery is not working,1604214467.0,,
2030,"['javascript', 'jquery', 'node.js', 'confirm', 'bootbox']","{'account_id': 19014272, 'reputation': 3, 'user_id': 13879577, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-vweORE-oU3s/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnkCaVp0gGqNVPE1QsO4o2lgvRkCQ/photo.jpg?sz=256', 'display_name': 'KATHAR SAMPADA MANOJ', 'link': 'https://stackoverflow.com/users/13879577/kathar-sampada-manoj'}",True,334,,64606616.0,1,0,1604210570,1604051780,64606127,CC BY-SA 4.0,https://stackoverflow.com/questions/64606127/need-to-press-delete-button-twice-for-deleting-a-post-in-node-js-application,Need to press delete button twice for deleting a post in Node.js application,1604210570.0,,
2031,"['javascript', 'firebase', 'react-native', 'firebase-authentication']","{'account_id': 19688844, 'reputation': 11, 'user_id': 14414284, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GihI41EjO3ESSX8c_rr_UlkySVPrz6_WyqZ9J5K=k-s256', 'display_name': 'Himanshu Pathak', 'link': 'https://stackoverflow.com/users/14414284/himanshu-pathak'}",False,895,,,1,1,1604205087,1602167985,64264924,CC BY-SA 4.0,https://stackoverflow.com/questions/64264924/facing-issue-while-sending-otp-from-react-native-using-firebase,Facing issue while sending OTP from react native using firebase,1602168737.0,,
2032,"['javascript', 'html', 'css', 'colors', 'background']","{'account_id': 19862915, 'reputation': 35, 'user_id': 14550917, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-DHDc3FEGOy0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnBzG9srVOUfcmXctk3gI85zbl8vQ/s96-c/photo.jpg?sz=256', 'display_name': 'Red Pill Reality', 'link': 'https://stackoverflow.com/users/14550917/red-pill-reality'}",True,64,,64614513.0,2,0,1604203363,1604084475,64614294,CC BY-SA 4.0,https://stackoverflow.com/questions/64614294/javascript-loop-background-color-that-the-last-color-would-always-be-on-top,Javascript :: Loop background color that the last color would always be on top,1604203363.0,,
2033,"['javascript', 'node.js', 'dictionary', 'ecmascript-6', 'normalize']","{'account_id': 16789207, 'reputation': 789, 'user_id': 12137312, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/AxqBn.gif?s=256&g=1', 'display_name': 'lys', 'link': 'https://stackoverflow.com/users/12137312/lys'}",True,266,,64628475.0,1,0,1604203070,1603884679,64571941,CC BY-SA 4.0,https://stackoverflow.com/questions/64571941/normalize-values-for-all-keys-in-nested-dictionaries-and-append-as-new-key-value,Normalize values for all keys in nested dictionaries and append as new key/value pairs,1604196583.0,,
2034,"['javascript', 'node.js', 'mongodb', 'ejs']","{'account_id': 18885384, 'reputation': 11, 'user_id': 13776956, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-PhKiYs03meI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn0O7pwpiH_EfzJcG1gtbGO1km-WQ/photo.jpg?sz=256', 'display_name': 'ssss', 'link': 'https://stackoverflow.com/users/13776956/ssss'}",True,265,,,2,-1,1604202831,1604076688,64612595,CC BY-SA 4.0,https://stackoverflow.com/questions/64612595/how-can-i-activate-the-edit-button-mongodb,how can I activate the edit button? mongodb,1604202831.0,,
2035,"['javascript', 'jestjs', 'vuetify.js']","{'account_id': 15501924, 'reputation': 509, 'user_id': 11183052, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/m3njk.jpg?s=256&g=1', 'display_name': 'Ada', 'link': 'https://stackoverflow.com/users/11183052/ada'}",False,1559,,,2,0,1604201407,1604130899,64619579,CC BY-SA 4.0,https://stackoverflow.com/questions/64619579/how-to-make-vuetify-v-btn-element-a-click-event,how to make vuetify v-btn element a click event,1604142723.0,,
2036,"['javascript', 'visual-studio-code', 'prettier']","{'account_id': 18550461, 'reputation': 63, 'user_id': 13516816, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SZgm7.jpg?s=256&g=1', 'display_name': 'Benny', 'link': 'https://stackoverflow.com/users/13516816/benny'}",True,132,,64628415.0,1,0,1604201295,1604129813,64619474,CC BY-SA 4.0,https://stackoverflow.com/questions/64619474/prettier-vscode-reformat-on-save-has-stopped-working,Prettier VSCODE reformat on save has stopped working,,,
2037,"['javascript', 'html', 'jquery']","{'account_id': 19703162, 'reputation': 26, 'user_id': 14425471, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/156c5041eb7c5df0e4d09e46cc051d34?s=256&d=identicon&r=PG&f=1', 'display_name': 'THUNDR', 'link': 'https://stackoverflow.com/users/14425471/thundr'}",False,129,,,1,0,1604200159,1604126616,64619161,,https://stackoverflow.com/questions/64619161/how-to-open-a-new-tab-with-jquery-and-window-open-on-pageload,How to open a new tab with jQuery and window.open on pageload,1604200159.0,1604238685.0,Duplicate
2038,"['javascript', 'lodash']","{'account_id': 10513410, 'reputation': 224, 'user_id': 7748308, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/49LDe.jpg?s=256&g=1', 'display_name': 'Ania', 'link': 'https://stackoverflow.com/users/7748308/ania'}",False,79,,,1,0,1604190620,1603990571,64595750,CC BY-SA 4.0,https://stackoverflow.com/questions/64595750/map-data-using-lodash,Map data using lodash,1603990651.0,,
2039,"['javascript', 'webpack', 'webpack-loader']","{'account_id': 1655410, 'reputation': 855, 'user_id': 1525101, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/bbea4722a0fb115dd3258c14c896ac4f?s=256&d=identicon&r=PG', 'display_name': 'pglezen', 'link': 'https://stackoverflow.com/users/1525101/pglezen'}",True,534,,64614628.0,2,0,1604189790,1603776400,64548728,CC BY-SA 4.0,https://stackoverflow.com/questions/64548728/module-source-is-undefined-following-webpack-5-loader-guide,Module source is undefined following Webpack 5 Loader Guide,,,
2040,"['javascript', 'jquery', 'swiper.js']","{'account_id': 14931625, 'reputation': 11, 'user_id': 10780878, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0arfT.jpg?s=256&g=1', 'display_name': 'Sinad Sina', 'link': 'https://stackoverflow.com/users/10780878/sinad-sina'}",False,264,,,0,1,1604188212,1604041813,64604021,CC BY-SA 4.0,https://stackoverflow.com/questions/64604021/how-do-i-get-multiple-swiper-galleries-with-thumbs-to-work-on-same-page,How do I get multiple swiper galleries with thumbs to work on same page,1604188212.0,,
2041,"['javascript', 'node.js', 'discord']","{'account_id': 19775300, 'reputation': 37, 'user_id': 14481415, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-bdDPk4uUqP8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclRTo3XKxRDiA97R3qPi9zhI3BjZw/s96-c/photo.jpg?sz=256', 'display_name': 'EFSaNe Geri D&#246;ndu', 'link': 'https://stackoverflow.com/users/14481415/efsane-geri-d%c3%b6ndu'}",True,174,,64616418.0,1,1,1604187591,1604094787,64616239,CC BY-SA 4.0,https://stackoverflow.com/questions/64616239/discord-js-node-js-code-object-promise-problem,discord.js node.js code object promise problem,,,
2042,"['javascript', 'php', 'html', 'email']","{'account_id': 19863288, 'reputation': 5, 'user_id': 14551195, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiCXYsIoF-a5y2nJOf7rh2qNVsQyRj_QE0qYo9ulg=k-s256', 'display_name': 'Aleksa Markovic', 'link': 'https://stackoverflow.com/users/14551195/aleksa-markovic'}",False,44,,,0,0,1604186984,1604088283,64615058,CC BY-SA 4.0,https://stackoverflow.com/questions/64615058/mysql-php-datatable-not-showing-particular-rows,Mysql + php datatable not showing particular rows,1604186984.0,,
2043,"['javascript', 'css', 'reactjs', 'react-bootstrap']","{'account_id': 19019134, 'reputation': 19, 'user_id': 13883536, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bc747ebe0d61033e6ece6cbbc298c2f9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mohmed Anis Agwan', 'link': 'https://stackoverflow.com/users/13883536/mohmed-anis-agwan'}",True,5638,,64616046.0,1,2,1604183128,1604088401,64615082,CC BY-SA 4.0,https://stackoverflow.com/questions/64615082/how-to-change-the-hover-effect-for-react-bootstrap-navbar-link,How to change the hover effect for react-bootstrap navbar link?,,,
2044,"['javascript', 'node.js', 'reactjs', 'gulp']","{'account_id': 115937, 'reputation': 4728, 'user_id': 304179, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/kqGrL.png?s=256&g=1', 'display_name': 'dube', 'link': 'https://stackoverflow.com/users/304179/dube'}",True,200,,64626701.0,1,0,1604180642,1604145223,64621432,CC BY-SA 4.0,https://stackoverflow.com/questions/64621432/how-can-i-pre-render-a-react-app-in-gulp-node,How can I pre-render a react app in gulp/node?,,,
